Time (s),Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
60,633.125,282.25,794.75,284.625,7,1,0,0
61,633.2857142857143,284.85714285714283,795.7142857142857,286.7142857142857,6,1,0,0
62,632.7142857142857,283.14285714285717,796.0,285.42857142857144,5,2,0,0
63,630.125,283.5,794.25,286.25,6,2,0,0
64,638.0,282.2,801.2,284.8,4,1,0,0
65,634.5714285714286,278.2857142857143,796.5714285714286,280.7142857142857,2,5,0,0
66,631.8571428571429,276.7142857142857,793.1428571428571,278.0,1,6,0,0
67,623.0,275.0,782.6666666666666,275.8333333333333,4,2,0,0
68,623.7142857142857,279.57142857142856,784.1428571428571,280.7142857142857,6,1,0,0
69,626.8571428571429,279.57142857142856,787.0,281.0,4,3,0,0
70,628.1666666666666,278.0,787.1666666666666,280.5,5,1,0,0
71,631.0,280.4,790.8,282.4,4,1,0,0
72,630.6,275.8,792.4,278.2,2,3,0,0
73,631.8571428571429,273.2857142857143,793.7142857142857,276.57142857142856,0,7,0,0
74,633.6666666666666,274.6666666666667,794.3333333333334,277.1666666666667,0,6,0,0
75,628.0,272.8,787.8,275.4,0,5,0,0
76,637.8333333333334,272.6666666666667,798.1666666666666,275.3333333333333,0,6,0,0
77,631.6,271.2,792.2,273.2,0,5,0,0
78,639.0,275.6,798.8,277.8,2,3,0,0
79,636.5,278.6666666666667,797.0,281.3333333333333,6,0,0,0
80,633.2,280.2,793.4,282.4,4,1,0,0
81,635.4285714285714,277.14285714285717,796.8571428571429,279.14285714285717,0,7,0,0
82,632.8333333333334,277.5,794.1666666666666,279.3333333333333,0,6,0,0
83,631.8,278.6,794.4,280.4,0,5,0,0
84,636.1428571428571,277.42857142857144,798.2857142857143,279.85714285714283,0,7,0,0
85,630.0,277.7142857142857,792.0,279.0,0,7,0,0
86,624.4285714285714,278.57142857142856,787.1428571428571,279.14285714285717,0,7,0,0
87,625.3333333333334,282.1666666666667,787.6666666666666,282.6666666666667,6,0,0,0
88,622.2857142857143,279.7142857142857,784.8571428571429,279.57142857142856,2,5,0,0
89,622.6,280.8,785.2,280.8,2,3,0,0
90,628.0,282.75,790.5,283.75,3,1,0,0
91,625.0,284.2,787.6,284.6,4,1,0,0
92,627.2857142857143,284.2857142857143,790.8571428571429,284.57142857142856,5,2,0,0
93,630.3333333333334,284.3333333333333,794.1666666666666,285.0,4,2,0,0
94,622.8,283.2,787.8,284.0,3,2,0,0
95,629.0,287.57142857142856,793.8571428571429,288.57142857142856,7,0,0,0
96,629.5,286.3333333333333,794.3333333333334,287.3333333333333,5,1,0,0
97,626.6,284.8,792.0,285.6,2,3,0,0
98,629.8,283.8,795.2,285.2,3,2,0,0
99,626.8333333333334,283.8333333333333,793.0,284.6666666666667,2,4,0,0
100,624.2857142857143,284.42857142857144,789.8571428571429,284.85714285714283,2,5,0,0
101,621.2857142857143,279.2857142857143,785.2857142857143,279.57142857142856,3,4,0,0
102,620.3333333333334,278.8333333333333,783.8333333333334,279.0,5,1,0,0
103,623.25,276.5,785.625,275.25,7,1,0,0
104,611.7142857142857,276.42857142857144,771.1428571428571,274.85714285714283,5,2,0,0
105,620.75,287.125,764.0,285.25,5,3,0,0
106,626.4285714285714,274.85714285714283,767.2857142857143,272.85714285714283,5,2,0,0
107,629.375,268.5,773.5,267.875,5,3,0,0
108,630.8571428571429,273.7142857142857,776.1428571428571,273.57142857142856,4,3,0,0
109,632.5,275.625,778.625,275.875,4,4,0,0
110,630.5714285714286,276.85714285714283,777.7142857142857,276.57142857142856,4,3,0,0
111,629.7142857142857,276.42857142857144,777.1428571428571,276.2857142857143,1,6,0,0
112,631.375,279.0,779.75,279.0,0,8,0,0
113,630.8571428571429,280.2857142857143,779.5714285714286,280.42857142857144,0,7,0,0
114,632.375,281.625,781.375,281.5,0,8,0,0
115,630.7142857142857,282.14285714285717,780.0,282.0,0,7,0,0
116,630.25,283.625,780.375,284.0,5,3,0,0
117,632.1428571428571,285.2857142857143,782.1428571428571,285.85714285714283,3,4,0,0
118,630.875,285.875,781.0,286.5,2,6,0,0
119,627.5714285714286,285.42857142857144,778.7142857142857,286.57142857142856,0,7,0,0
120,628.75,285.875,779.0,286.875,1,7,0,0
121,632.6666666666666,287.3333333333333,783.5,287.3333333333333,1,5,0,0
122,635.625,287.25,786.875,287.875,7,1,0,0
123,643.0,285.8,795.8,287.2,3,2,0,0
124,643.375,284.375,795.875,286.375,7,1,0,0
125,643.5714285714286,285.14285714285717,796.8571428571429,287.42857142857144,5,2,0,0
126,638.5,284.25,791.0,286.25,5,3,0,0
127,640.0,285.14285714285717,792.7142857142857,286.14285714285717,3,4,0,0
128,637.7142857142857,286.0,790.2857142857143,287.0,6,1,0,0
129,638.5,287.0,791.6666666666666,287.6666666666667,2,4,0,0
130,634.375,287.375,788.125,288.375,8,0,0,0
131,633.25,288.125,786.875,288.75,7,1,0,0
132,618.5714285714286,287.14285714285717,774.0,286.42857142857144,6,1,0,0
133,616.2857142857143,284.7142857142857,773.0,284.0,0,7,0,0
134,618.75,291.75,771.75,291.125,6,2,0,0
135,626.7142857142857,299.85714285714283,777.1428571428571,299.0,7,0,0,0
136,622.5,304.875,777.875,304.5,8,0,0,0
137,625.1428571428571,304.85714285714283,776.8571428571429,304.0,7,0,0,0
138,626.375,300.0,777.625,300.0,8,0,0,0
139,617.6,274.0,767.4,272.0,1,4,0,0
140,615.7142857142857,276.85714285714283,769.5714285714286,275.14285714285717,0,7,0,0
141,611.8333333333334,275.6666666666667,769.8333333333334,273.6666666666667,0,6,0,0
142,619.1666666666666,285.8333333333333,777.0,284.3333333333333,6,0,0,0
143,621.2,289.4,780.6,289.0,4,1,0,0
144,616.3333333333334,285.8333333333333,776.3333333333334,285.6666666666667,3,3,0,0
145,623.5,286.6666666666667,783.1666666666666,285.6666666666667,4,2,0,0
146,619.0,282.8333333333333,778.3333333333334,281.3333333333333,4,2,0,0
147,620.0,280.3333333333333,778.5,278.6666666666667,5,1,0,0
148,620.6,273.8,777.8,272.0,1,4,0,0
149,619.2,274.2,775.6,272.4,2,3,0,0
150,622.0,273.6,778.4,272.2,5,0,0,0
151,619.6666666666666,268.0,771.1666666666666,266.3333333333333,0,6,0,0
152,609.75,265.25,760.625,262.375,3,5,0,0
153,603.0,265.42857142857144,752.2857142857143,261.0,4,3,0,0
154,610.625,266.875,760.875,262.75,4,4,0,0
155,610.5714285714286,270.0,765.5714285714286,266.42857142857144,7,0,0,0
156,615.5,267.125,766.875,265.0,8,0,0,0
157,615.0,268.14285714285717,766.4285714285714,265.2857142857143,6,1,0,0
158,616.875,269.125,767.5,266.375,7,1,0,0
159,621.8571428571429,271.2857142857143,766.4285714285714,268.85714285714283,7,0,0,0
160,622.375,270.5,768.625,268.875,8,0,0,0
161,616.4285714285714,272.85714285714283,765.7142857142857,270.42857142857144,7,0,0,0
162,613.0,275.375,763.0,272.375,8,0,0,0
163,617.1428571428571,275.42857142857144,768.4285714285714,272.7142857142857,7,0,0,0
164,618.75,276.125,769.0,273.625,8,0,0,0
165,614.7142857142857,277.2857142857143,765.4285714285714,274.7142857142857,7,0,0,0
166,613.75,277.5,764.375,274.25,8,0,0,0
167,610.2857142857143,278.14285714285717,766.0,275.57142857142856,7,0,0,0
168,615.5,278.75,765.875,276.125,8,0,0,0
169,631.6,286.6,778.4,286.0,4,1,0,0
170,619.25,261.625,763.5,259.125,7,1,0,0
171,618.1666666666666,285.3333333333333,765.8333333333334,280.3333333333333,6,0,0,0
172,625.1666666666666,296.5,766.0,280.6666666666667,6,0,0,0
173,616.0,346.0,741.0,334.0,1,0,0,0
174,614.0,174.5,737.5,173.0,2,0,0,0
175,,,,,0,0,0,0
176,626.8,217.8,751.2,213.0,5,0,0,0
177,613.5714285714286,248.42857142857142,751.2857142857143,244.71428571428572,7,0,0,0
178,606.375,251.125,746.625,249.0,6,2,0,0
179,598.7142857142857,258.7142857142857,745.1428571428571,254.0,0,7,0,0
180,596.75,273.375,750.125,270.0,0,8,0,0
181,588.4285714285714,274.7142857142857,745.2857142857143,271.57142857142856,0,7,0,0
182,593.625,277.875,745.5,274.125,3,5,0,0
183,591.7142857142857,282.0,750.0,279.57142857142856,7,0,0,0
184,591.5,281.75,750.375,279.625,8,0,0,0
185,595.8571428571429,281.85714285714283,752.8571428571429,279.7142857142857,5,2,0,0
186,589.875,284.875,750.25,282.0,8,0,0,0
187,588.1428571428571,284.14285714285717,748.7142857142857,281.7142857142857,7,0,0,0
188,586.625,285.25,748.125,282.375,8,0,0,0
189,598.4285714285714,285.7142857142857,754.0,283.42857142857144,7,0,0,0
190,598.625,288.0,754.625,286.0,8,0,0,0
191,597.8571428571429,288.57142857142856,754.2857142857143,287.0,7,0,0,0
192,590.625,289.25,750.375,286.875,8,0,0,0
193,584.1428571428571,292.0,749.7142857142857,289.42857142857144,7,0,0,0
194,597.625,289.875,756.0,288.0,8,0,0,0
195,597.0,291.14285714285717,754.1428571428571,289.42857142857144,7,0,0,0
196,590.625,291.875,752.125,289.75,8,0,0,0
197,588.0,292.2857142857143,751.1428571428571,290.14285714285717,7,0,0,0
198,587.625,292.375,749.75,290.125,8,0,0,0
199,594.1428571428571,292.14285714285717,757.4285714285714,290.57142857142856,7,0,0,0
200,593.25,293.625,757.375,292.625,8,0,0,0
201,595.8571428571429,290.42857142857144,753.7142857142857,289.0,7,0,0,0
202,609.375,278.25,751.875,276.25,8,0,0,0
203,607.7142857142857,252.14285714285714,745.1428571428571,250.57142857142858,6,1,0,0
204,604.875,236.875,739.375,234.0,8,0,0,0
205,626.8333333333334,241.83333333333334,758.6666666666666,237.83333333333334,6,0,0,0
206,639.8571428571429,481.42857142857144,758.8571428571429,477.57142857142856,5,2,0,0
207,634.4285714285714,533.1428571428571,757.4285714285714,530.7142857142857,1,6,0,0
208,608.125,525.25,737.125,523.75,8,0,0,0
209,624.2857142857143,506.7142857142857,756.8571428571429,500.14285714285717,3,4,0,0
210,619.75,526.375,772.625,521.75,0,8,0,0
211,611.7142857142857,540.2857142857143,769.0,537.5714285714286,0,7,0,0
212,611.25,545.25,769.5,542.25,0,8,0,0
213,616.5714285714286,548.1428571428571,772.4285714285714,544.5714285714286,0,7,0,0
214,622.875,547.125,776.5,545.0,0,8,0,0
215,623.8571428571429,549.8571428571429,777.1428571428571,547.0,1,6,0,0
216,623.875,548.125,778.375,546.25,0,8,0,0
217,623.4285714285714,549.0,778.8571428571429,547.2857142857143,0,7,0,0
218,626.375,547.875,780.0,547.625,3,5,0,0
219,625.2857142857143,547.0,779.8571428571429,547.1428571428571,5,2,0,0
220,625.25,546.375,780.25,547.125,7,1,0,0
221,627.5714285714286,548.5714285714286,782.1428571428571,549.0,7,0,0,0
222,630.375,546.5,783.125,546.875,8,0,0,0
223,631.0,546.2857142857143,784.4285714285714,546.8571428571429,7,0,0,0
224,636.75,546.5,787.375,547.0,8,0,0,0
225,627.2857142857143,542.1428571428571,781.7142857142857,540.8571428571429,3,4,0,0
226,610.375,537.5,764.875,534.375,0,8,0,0
227,609.7142857142857,536.2857142857143,762.0,533.7142857142857,0,7,0,0
228,617.25,539.5,768.375,537.625,0,8,0,0
229,617.7142857142857,544.1428571428571,765.2857142857143,543.0,1,6,0,0
230,624.0,544.625,770.75,544.5,0,8,0,0
231,622.2857142857143,545.1428571428571,768.5714285714286,545.1428571428571,0,7,0,0
232,616.5,546.875,766.5,546.0,1,7,0,0
233,615.7142857142857,544.1428571428571,768.7142857142857,544.1428571428571,0,7,0,0
234,609.0,545.0,759.5,544.25,3,5,0,0
235,615.1428571428571,544.8571428571429,763.8571428571429,543.8571428571429,0,7,0,0
236,615.375,544.0,764.375,544.5,0,8,0,0
237,610.5714285714286,543.2857142857143,759.8571428571429,542.7142857142857,0,7,0,0
238,619.125,542.875,768.75,543.375,1,7,0,0
239,618.4285714285714,541.7142857142857,771.2857142857143,542.0,0,7,0,0
240,624.625,543.625,775.0,544.0,0,8,0,0
241,633.3333333333334,544.6666666666666,781.6666666666666,545.3333333333334,0,3,0,0
245,625.25,546.75,772.75,546.5,1,3,0,0
246,624.625,549.25,770.25,549.0,1,7,0,0
247,622.1428571428571,549.2857142857143,772.1428571428571,550.5714285714286,2,5,0,0
248,627.2857142857143,549.7142857142857,774.8571428571429,550.5714285714286,1,6,0,0
249,631.125,552.375,777.25,553.875,4,4,0,0
250,626.8571428571429,551.4285714285714,777.5714285714286,553.4285714285714,0,7,0,0
251,630.0,553.875,778.625,554.875,1,7,0,0
252,631.2857142857143,554.0,782.7142857142857,556.0,0,7,0,0
253,632.375,556.5,781.75,558.625,3,5,0,0
254,627.7142857142857,557.1428571428571,779.4285714285714,558.1428571428571,0,7,0,0
255,634.25,557.875,784.25,559.875,0,8,0,0
256,634.2857142857143,561.5714285714286,783.7142857142857,563.1428571428571,4,3,0,0
257,633.5,558.25,783.5,560.375,1,7,0,0
258,637.5714285714286,559.4285714285714,786.1428571428571,561.5714285714286,2,5,0,0
259,636.0,563.875,785.375,565.375,6,2,0,0
260,636.5714285714286,562.4285714285714,785.7142857142857,563.5714285714286,0,7,0,0
261,636.5,564.25,786.25,565.875,5,3,0,0
262,632.5714285714286,563.2857142857143,781.0,564.5714285714286,4,3,0,0
263,629.75,561.75,780.25,562.75,2,6,0,0
264,623.8571428571429,561.5714285714286,774.2857142857143,562.0,3,4,0,0
265,609.125,562.5,763.125,562.5,2,6,0,0
266,615.8571428571429,564.4285714285714,764.4285714285714,563.1428571428571,0,7,0,0
267,615.5,564.25,765.625,564.25,0,8,0,0
268,621.2857142857143,565.4285714285714,771.1428571428571,565.1428571428571,2,5,0,0
269,620.625,567.625,770.25,567.75,3,5,0,0
270,620.8571428571429,565.2857142857143,771.7142857142857,565.4285714285714,1,6,0,0
271,621.375,566.125,772.125,566.375,0,8,0,0
272,619.8571428571429,567.0,770.4285714285714,566.8571428571429,0,7,0,0
273,622.625,566.0,774.125,566.75,0,8,0,0
274,625.0,565.0,775.2857142857143,565.4285714285714,1,6,0,0
275,622.125,563.25,774.125,563.875,0,8,0,0
276,636.0,557.7142857142857,785.4285714285714,561.2857142857143,4,3,0,0
277,631.375,559.25,782.125,561.375,1,7,0,0
278,636.7142857142857,557.8571428571429,786.0,561.4285714285714,4,3,0,0
279,634.375,561.875,784.25,564.125,4,4,0,0
280,630.4285714285714,561.7142857142857,780.5714285714286,563.0,3,4,0,0
281,628.625,561.625,779.625,563.5,2,6,0,0
282,629.4285714285714,561.0,780.0,563.4285714285714,2,5,0,0
283,631.875,561.75,782.75,564.0,2,6,0,0
284,631.0,562.0,782.0,564.7142857142857,1,6,0,0
285,627.75,563.5,778.75,565.5,2,6,0,0
286,626.2857142857143,563.1428571428571,776.2857142857143,564.8571428571429,5,2,0,0
287,626.375,563.5,779.25,565.625,5,3,0,0
288,627.5714285714286,565.8571428571429,777.8571428571429,567.7142857142857,5,2,0,0
289,627.125,565.25,777.625,566.875,6,2,0,0
290,625.8571428571429,565.7142857142857,776.7142857142857,567.2857142857143,3,4,0,0
291,624.0,567.25,775.0,568.125,4,4,0,0
292,623.7142857142857,566.2857142857143,774.0,566.7142857142857,5,2,0,0
293,623.625,568.625,774.625,569.875,5,3,0,0
294,620.0,569.5714285714286,772.5714285714286,570.7142857142857,3,4,0,0
295,619.0,568.75,773.125,569.25,3,5,0,0
296,619.7142857142857,568.8571428571429,771.8571428571429,569.8571428571429,2,5,0,0
297,618.625,569.125,773.125,570.125,3,5,0,0
298,621.5714285714286,572.2857142857143,773.8571428571429,573.0,5,2,0,0
299,617.0,566.875,769.625,566.375,5,3,0,0
300,612.2,564.0,764.4,564.4,4,1,0,0
301,612.8333333333334,556.1666666666666,764.5,554.6666666666666,0,6,0,0
302,615.8571428571429,546.1428571428571,761.7142857142857,543.0,0,7,0,0
303,614.5,551.625,757.5,549.125,6,2,0,0
304,609.5714285714286,553.8571428571429,759.4285714285714,552.1428571428571,3,4,0,0
305,617.0,555.25,766.625,553.25,1,7,0,0
306,616.5714285714286,557.0,768.4285714285714,555.0,0,7,0,0
307,615.875,560.125,764.875,557.375,5,3,0,0
308,606.1428571428571,559.2857142857143,759.0,556.7142857142857,0,7,0,0
309,608.75,559.875,758.375,557.25,0,8,0,0
310,606.1428571428571,560.5714285714286,755.4285714285714,557.1428571428571,1,6,0,0
311,608.375,559.5,758.875,556.875,2,6,0,0
312,608.0,560.7142857142857,762.8571428571429,558.1428571428571,1,6,0,0
313,608.875,558.375,759.75,555.625,2,6,0,0
314,609.8571428571429,554.5714285714286,758.5714285714286,553.0,0,7,0,0
315,610.0,554.5,759.625,552.625,0,8,0,0
316,612.8571428571429,553.7142857142857,761.1428571428571,552.2857142857143,1,6,0,0
317,618.375,555.375,765.875,553.5,1,7,0,0
318,616.5714285714286,556.8571428571429,764.2857142857143,555.0,4,3,0,0
319,614.5,555.75,761.875,553.25,1,7,0,0
320,615.8571428571429,556.0,764.1428571428571,554.0,2,5,0,0
321,614.625,559.375,764.625,556.625,0,8,0,0
322,619.1428571428571,557.5714285714286,766.2857142857143,555.4285714285714,0,7,0,0
323,620.125,557.75,767.25,555.75,0,8,0,0
324,621.2857142857143,560.1428571428571,768.7142857142857,557.7142857142857,5,2,0,0
325,621.0,557.25,768.75,555.5,3,5,0,0
326,617.0,557.2857142857143,768.5714285714286,555.8571428571429,2,5,0,0
327,620.5,557.0,770.5,554.875,0,8,0,0
328,621.4285714285714,556.5714285714286,770.8571428571429,555.1428571428571,2,5,0,0
329,623.375,557.875,771.0,555.75,4,4,0,0
330,622.5714285714286,558.0,769.1428571428571,556.0,5,2,0,0
331,619.75,558.875,770.125,556.875,3,5,0,0
332,624.8571428571429,563.2857142857143,772.4285714285714,559.8571428571429,6,1,0,0
333,626.5,567.375,774.0,564.625,8,0,0,0
334,635.0,562.1428571428571,782.4285714285714,560.7142857142857,7,0,0,0
335,627.0,560.5714285714286,777.2857142857143,558.0,0,7,0,0
336,621.4285714285714,554.8571428571429,764.5714285714286,550.0,1,6,0,0
337,623.625,556.0,760.75,554.125,3,5,0,0
338,626.2857142857143,556.2857142857143,766.4285714285714,555.5714285714286,2,5,0,0
339,646.25,546.125,782.625,545.0,1,7,0,0
340,637.2857142857143,565.2857142857143,779.8571428571429,550.7142857142857,4,3,0,0
341,631.375,551.625,775.25,550.25,6,2,0,0
342,621.5714285714286,560.2857142857143,772.0,557.1428571428571,2,5,0,0
343,627.25,557.75,777.625,556.125,0,8,0,0
344,588.0,549.0,719.1428571428571,544.4285714285714,3,4,0,0
345,659.75,552.25,795.125,539.5,5,3,0,0
346,598.5714285714286,575.5714285714286,750.1428571428571,569.4285714285714,7,0,0,0
347,585.75,554.875,742.375,552.75,2,6,0,0
348,600.4285714285714,558.2857142857143,760.4285714285714,551.7142857142857,3,4,0,0
349,620.5,561.75,778.25,559.0,0,8,0,0
350,616.2857142857143,562.0,776.0,559.2857142857143,0,7,0,0
351,612.0,561.5,774.25,558.75,0,8,0,0
352,616.5714285714286,560.8571428571429,775.2857142857143,558.4285714285714,0,7,0,0
353,615.75,561.875,775.875,559.5,0,8,0,0
354,617.2857142857143,566.2857142857143,779.1428571428571,563.5714285714286,2,5,0,0
355,618.875,565.875,780.125,564.625,0,8,0,0
356,621.1428571428571,567.2857142857143,780.8571428571429,565.2857142857143,0,7,0,0
357,623.375,568.25,783.5,566.375,1,7,0,0
358,622.2857142857143,570.4285714285714,784.4285714285714,569.0,2,5,0,0
359,620.125,569.75,780.875,568.0,2,6,0,0
360,621.5714285714286,569.8571428571429,783.2857142857143,567.8571428571429,1,6,0,0
361,622.875,571.625,782.75,569.625,1,7,0,0
362,620.5714285714286,573.7142857142857,784.7142857142857,571.8571428571429,3,4,0,0
363,622.875,570.0,782.375,567.25,1,7,0,0
364,612.5714285714286,569.4285714285714,773.0,566.1428571428571,0,7,0,0
365,622.25,571.5,779.375,567.375,0,8,0,0
366,616.7142857142857,573.1428571428571,775.8571428571429,568.5714285714286,0,7,0,0
367,621.375,576.0,782.125,572.5,3,5,0,0
368,608.7142857142857,573.7142857142857,771.0,568.5714285714286,0,7,0,0
369,615.875,573.0,777.125,568.625,0,8,0,0
370,611.4285714285714,575.8571428571429,774.7142857142857,571.5714285714286,0,7,0,0
371,611.875,577.75,773.5,573.5,6,2,0,0
372,621.7142857142857,575.2857142857143,783.4285714285714,571.0,0,7,0,0
373,623.25,575.875,785.0,572.125,3,5,0,0
374,620.7142857142857,575.7142857142857,782.2857142857143,571.4285714285714,1,6,0,0
375,618.625,575.125,778.625,570.75,0,8,0,0
376,622.5714285714286,577.7142857142857,782.0,573.4285714285714,2,5,0,0
377,616.0,578.375,774.625,573.875,1,7,0,0
378,608.2,574.6,768.0,569.4,0,5,0,0
379,608.0,569.2,766.2,564.6,0,5,0,0
380,612.2857142857143,564.8571428571429,775.4285714285714,562.1428571428571,0,7,0,0
381,640.5714285714286,555.5714285714286,799.0,555.5714285714286,1,6,0,0
382,627.875,546.5,783.75,546.625,1,7,0,0
383,619.8571428571429,549.4285714285714,775.4285714285714,546.4285714285714,2,5,0,0
384,614.125,544.25,772.125,539.5,0,8,0,0
385,619.4285714285714,543.7142857142857,774.7142857142857,539.5714285714286,0,6,1,0
386,619.75,545.375,775.25,540.375,0,8,0,0
387,630.1428571428571,545.1428571428571,783.8571428571429,543.8571428571429,0,7,0,0
388,627.625,545.625,780.375,545.125,0,8,0,0
389,631.2857142857143,546.2857142857143,782.7142857142857,544.8571428571429,0,7,0,0
390,620.875,547.25,776.75,544.75,0,8,0,0
391,622.7142857142857,548.1428571428571,778.7142857142857,546.2857142857143,0,7,0,0
392,628.125,546.875,780.0,546.0,2,6,0,0
393,625.8571428571429,547.8571428571429,780.4285714285714,546.4285714285714,3,4,0,0
394,630.125,549.25,781.25,547.875,1,7,0,0
395,626.0,551.2857142857143,780.1428571428571,549.5714285714286,0,7,0,0
396,629.125,548.875,781.5,548.0,4,4,0,0
397,634.7142857142857,549.0,784.4285714285714,548.4285714285714,6,1,0,0
398,629.75,549.25,782.0,548.375,3,5,0,0
399,623.8571428571429,551.7142857142857,781.4285714285714,550.8571428571429,2,5,0,0
400,625.875,550.75,780.875,549.75,1,7,0,0
401,631.0,549.1428571428571,780.8571428571429,548.1428571428571,3,4,0,0
402,631.375,548.5,781.625,547.5,4,4,0,0
403,633.2857142857143,548.5714285714286,782.5714285714286,548.1428571428571,4,3,0,0
404,633.375,549.0,782.875,548.75,6,2,0,0
405,629.5714285714286,548.7142857142857,783.2857142857143,548.4285714285714,5,2,0,0
406,633.125,551.25,783.375,550.625,5,3,0,0
407,623.0,553.7142857142857,778.0,551.5714285714286,4,3,0,0
408,613.25,553.875,772.0,551.0,1,7,0,0
409,625.5714285714286,552.0,779.0,549.4285714285714,0,7,0,0
410,626.125,555.375,779.375,552.625,3,5,0,0
411,624.7142857142857,556.1428571428571,780.2857142857143,554.1428571428571,2,5,0,0
412,618.875,557.0,776.375,555.0,1,7,0,0
413,620.5714285714286,559.0,778.1428571428571,556.4285714285714,0,7,0,0
414,622.25,560.5,779.125,558.625,1,7,0,0
415,624.7142857142857,562.4285714285714,776.8571428571429,559.5714285714286,0,7,0,0
416,622.625,564.375,778.875,561.875,1,7,0,0
417,622.75,567.0,777.875,564.625,3,5,0,0
418,621.2857142857143,570.7142857142857,778.1428571428571,568.2857142857143,0,7,0,0
419,619.5714285714286,567.8571428571429,774.0,564.5714285714286,4,3,0,0
420,621.125,567.75,777.0,564.75,4,4,0,0
421,616.75,569.25,774.5,566.25,0,8,0,0
