Time (s),Sound pressure level (dB)
202.0,-73.664468545
203.0,-76.24513984000001
204.0,-72.67756108
205.0,-68.705957375
206.0,-63.78218418
207.0,-71.855821065
208.0,-72.742137895
209.0,-74.26532877
210.0,-68.47797944000001
211.0,-68.12593788
212.0,-61.491143969999996
213.0,-73.50331699
214.0,-73.754671085
215.0,-73.924902495
216.0,-76.69430217499999
217.0,-76.225683405
218.0,-76.29698747
219.0,-74.080096045
220.0,-74.12307179999999
221.0,-73.44093949
222.0,-77.628906765
223.0,-77.821331195
224.0,-72.631178545
225.0,-74.973642845
226.0,-72.6409416
227.0,-74.57781990000001
228.0,-70.61441383
229.0,-73.837435805
230.0,-75.195463855
231.0,-74.30978751
232.0,-75.242920895
233.0,-73.53874745499999
234.0,-74.22451118000001
235.0,-74.50968641
236.0,-70.383479185
237.0,-63.79538112
238.0,-67.392045105
239.0,-73.736109925
240.0,-71.082157895
241.0,-75.21359325
242.0,-72.68413573999999
243.0,-68.823361605
244.0,-73.58373682499999
245.0,-75.173169805
246.0,-73.48803176999999
247.0,-74.344114485
248.0,-75.44684774
249.0,-75.98567639999999
250.0,-74.85856101499999
251.0,-76.157868385
252.0,-76.50217979
253.0,-75.42984538
254.0,-73.882402375
255.0,-76.13128983
256.0,-74.47193104
257.0,-75.110664655
258.0,-75.99041753
259.0,-74.81698496
260.0,-72.37304026
261.0,-71.536085935
262.0,-73.928312115
263.0,-74.71952603
264.0,-73.93975602
265.0,-72.50534765500001
266.0,-75.506787455
267.0,-74.52050526
268.0,-74.10937478
269.0,-74.48125959500001
270.0,-73.7077188
271.0,-75.941526455
272.0,-75.04082939
273.0,-74.64768294999999
274.0,-69.909828835
275.0,-72.15980347
276.0,-73.487877095
277.0,-73.28516066
278.0,-76.74570814
279.0,-74.86142509
280.0,-75.99227994
281.0,-75.260080945
282.0,-74.04892034
283.0,-73.5650986
284.0,-75.24371862000001
285.0,-74.21253032
286.0,-76.33798472000001
287.0,-75.790176055
288.0,-75.330838515
289.0,-75.702973415
290.0,-74.59364828
291.0,-74.94908525
292.0,-76.20567787499999
293.0,-74.93936213
294.0,-73.295445335
295.0,-76.267191255
296.0,-77.062578615
297.0,-68.0097279
298.0,-73.54444746499999
299.0,-74.02932242
300.0,-73.76111841
301.0,-70.64230523
302.0,-75.939274905
303.0,-76.25485981
304.0,-72.70948464
305.0,-72.491118545
306.0,-72.27066416
307.0,-74.42123752
308.0,-76.17885233999999
309.0,-74.90956331999999
310.0,-72.865774455
311.0,-69.20191972500001
312.0,-77.024855635
313.0,-77.632136835
314.0,-74.9330809
315.0,-75.72681346
316.0,-76.24837424500001
317.0,-74.04774635499999
318.0,-71.906276935
319.0,-75.19183820500001
320.0,-72.603371325
321.0,-75.47230139000001
322.0,-77.84274235999999
323.0,-75.52827923999999
324.0,-74.6369391
325.0,-74.58396504000001
326.0,-74.65485916
327.0,-75.97717016499999
328.0,-75.546089005
329.0,-76.9109156
330.0,-75.50668858
331.0,-73.395292075
332.0,-70.164701635
333.0,-71.6991998
334.0,-67.66876638000001
335.0,-74.07463340000001
336.0,-74.06927425
337.0,-73.76184597
338.0,-73.01897479499999
339.0,-65.656327875
340.0,-66.840802365
341.0,-71.57052723000001
342.0,-68.93508376
343.0,-61.342081675
344.0,-69.53824204
345.0,-72.04725067999999
346.0,-74.24157085499999
347.0,-71.90813727
348.0,-73.11681591499999
349.0,-75.73371596999999
350.0,-71.935607575
351.0,-73.99283541
352.0,-72.15457537
353.0,-72.97952144
354.0,-74.2630855
355.0,-73.44477775
356.0,-73.64084425499999
357.0,-73.37225701
358.0,-71.817483055
359.0,-72.20368262
360.0,-72.3570841
361.0,-69.315270425
362.0,-68.27955704499999
363.0,-70.98695271
364.0,-75.12660764
365.0,-72.94568910500001
366.0,-74.737137005
367.0,-71.265451195
368.0,-76.33082501
369.0,-74.62945786
370.0,-72.431072775
371.0,-74.689650695
372.0,-72.88020111
373.0,-73.26828675499999
374.0,-71.51201396
375.0,-73.71976874
376.0,-75.07140139
377.0,-75.21053762
378.0,-73.6412483
379.0,-67.77522629
380.0,-70.02364449000001
381.0,-70.5975562
382.0,-68.37889273
383.0,-74.288750835
384.0,-70.760241095
385.0,-76.225695265
386.0,-73.81983106
387.0,-71.50739164000001
388.0,-78.42688344
389.0,-78.162943035
390.0,-75.18328532000001
391.0,-75.832761715
392.0,-75.83464665
393.0,-76.28930403499999
394.0,-76.85435896999999
395.0,-75.619874555
396.0,-78.18607491
397.0,-74.460304165
398.0,-75.82084005499999
399.0,-76.88662773499999
400.0,-75.44215442
401.0,-73.66727467000001
402.0,-70.5526726
403.0,-74.95085864
404.0,-75.48153862000001
405.0,-74.63531918999999
406.0,-72.31900799499999
407.0,-72.600095365
408.0,-74.64628278500001
409.0,-75.413481045
410.0,-77.256420445
411.0,-69.193390205
412.0,-75.30770009
413.0,-73.530108755
414.0,-75.574123335
415.0,-73.09331375
416.0,-74.62890972
417.0,-76.60737859
418.0,-72.99750610000001
419.0,-76.06425984500001
420.0,-77.68262826
421.0,-77.37674742499999
422.0,-74.382046065
423.0,-75.17354040000001
424.0,-76.807151605
425.0,-78.276401775
426.0,-74.39148607
427.0,-74.40517688
428.0,-70.633356445
429.0,-74.372052635
430.0,-77.149026545
431.0,-76.14644158499999
432.0,-73.52674886
433.0,-72.85625743
434.0,-74.01600229499999
435.0,-74.579578525
436.0,-76.963060075
437.0,-76.43711741999999
438.0,-76.50709341000001
439.0,-74.61900829
440.0,-73.70668497
441.0,-75.773008385
442.0,-75.64742439
443.0,-74.91569297000001
444.0,-74.266603325
445.0,-70.455674365
446.0,-74.75392107
447.0,-74.31103205
448.0,-69.815837495
449.0,-72.38347328500001
450.0,-72.19964092999999
451.0,-72.522568285
452.0,-72.65931982500001
453.0,-72.58651864999999
454.0,-75.812428165
455.0,-73.05635154
456.0,-70.39344798
457.0,-64.341722485
458.0,-63.42342233
459.0,-69.240895565
460.0,-58.50670865
461.0,-66.07306456
462.0,-69.24668385999999
463.0,-56.05866075
464.0,-61.254224545
465.0,-69.0948841
466.0,-66.98501802999999
467.0,-75.48299166499999
468.0,-71.87277417499999
469.0,-75.09866317500001
470.0,-74.18316629
471.0,-76.49660875000001
472.0,-65.152517375
473.0,-73.8792569
474.0,-75.799317585
475.0,-72.097757925
476.0,-72.22840982
477.0,-65.13416891
478.0,-70.4319705
479.0,-72.278066335
480.0,-75.91913202
481.0,-72.51663731
482.0,-77.026902495
483.0,-72.72419004
484.0,-74.58946527500001
485.0,-77.781110625
486.0,-77.28738677999999
487.0,-75.84514036499999
488.0,-68.63816854000001
489.0,-75.508882355
490.0,-76.94649186999999
491.0,-76.93670462
492.0,-75.65303299499999
493.0,-74.764859315
494.0,-76.421773195
495.0,-76.90765842
496.0,-72.44179199
497.0,-73.929298825
498.0,-70.711413825
499.0,-76.005870285
500.0,-77.093132835
501.0,-74.99236229
502.0,-74.5904075
503.0,-74.98611701
504.0,-74.109898105
505.0,-72.48741159
506.0,-74.295958585
507.0,-77.392345765
508.0,-75.92685686499999
509.0,-74.853545485
510.0,-72.908757655
511.0,-71.87657412499999
512.0,-75.73313356
513.0,-75.83087713500001
514.0,-76.918995155
515.0,-75.45771723499999
516.0,-73.67359272499999
517.0,-66.78493437
518.0,-75.112761485
519.0,-75.844529085
520.0,-75.7974669
521.0,-61.504259025
522.0,-57.048368194999995
523.0,-52.586331630000004
524.0,-55.66466632
525.0,-64.148606925
526.0,-59.524577205
527.0,-66.02201316
528.0,-72.01980591
529.0,-65.08438101499999
530.0,-73.24790908
531.0,-70.78370186000001
532.0,-74.28052011
533.0,-75.91161475
534.0,-75.627728535
535.0,-76.68650152
536.0,-74.93992409
537.0,-78.02442500000001
538.0,-76.90125238
539.0,-76.237907065
540.0,-74.08751194
541.0,-76.289597105
542.0,-76.815253315
543.0,-77.61667183
544.0,-75.82829228
545.0,-76.010366515
546.0,-75.080673305
547.0,-76.164958405
548.0,-76.448203685
549.0,-76.71861358
550.0,-78.814652745
551.0,-76.33181847
552.0,-78.34564293
553.0,-78.32787934
554.0,-77.21326796
555.0,-75.24438879499999
556.0,-73.755975025
557.0,-73.24287223
558.0,-74.567833895
559.0,-75.315378605
560.0,-77.1885099
561.0,-74.59032342500001
562.0,-76.20473032999999
563.0,-74.2808466
564.0,-76.20134048
565.0,-73.642170465
566.0,-75.35375984000001
567.0,-73.411585575
568.0,-74.071181805
569.0,-64.82202042
570.0,-68.32767791500001
571.0,-74.45320993
572.0,-74.254263855
573.0,-76.07852348
574.0,-68.71543162
575.0,-75.94026013499999
576.0,-72.69582259
577.0,-73.99306069
578.0,-76.49434728
579.0,-73.938580015
580.0,-76.32892742
581.0,-73.42888267000001
582.0,-75.41568914
583.0,-65.27692801
584.0,-63.86439483
585.0,-73.026292415
586.0,-74.83831881
587.0,-76.12086041
588.0,-77.10125832
589.0,-74.58261849
590.0,-74.3399672
591.0,-71.858281065
592.0,-78.80770872
593.0,-74.12520638000001
594.0,-75.73722615
595.0,-77.130302565
596.0,-76.85652507500001
597.0,-73.99436722
598.0,-73.66181318
599.0,-75.04999214
600.0,-72.51245065
601.0,-75.5089569
602.0,-74.757212855
603.0,-75.21066407999999
604.0,-76.04438296000001
605.0,-76.51652734000001
606.0,-73.00170699
607.0,-73.32770651000001
608.0,-73.7913545
609.0,-73.77179953000001
610.0,-61.095470665
611.0,-70.67495536999999
612.0,-72.820005565
613.0,-72.87649026
614.0,-75.63080063000001
615.0,-72.61008666500001
616.0,-76.12910227500001
617.0,-75.56347622999999
618.0,-76.688232905
619.0,-78.54972286
620.0,-75.92653387499999
621.0,-73.28458779
622.0,-75.776221305
623.0,-73.654044285
624.0,-74.70925641
625.0,-75.500576095
626.0,-74.275933365
627.0,-74.73388216000001
628.0,-74.6605247
629.0,-74.05398672000001
630.0,-76.10822032
631.0,-78.26859024000001
632.0,-73.95133236000001
633.0,-73.971533175
634.0,-76.12067461000001
635.0,-73.644857885
636.0,-75.73578125
637.0,-73.093468235
638.0,-73.87375093
639.0,-75.89896236999999
640.0,-74.61097006
641.0,-72.72749864
642.0,-75.033063485
643.0,-76.151059285
644.0,-73.50824286
645.0,-73.434685615
646.0,-76.08532389
647.0,-74.771763595
648.0,-74.327310955
649.0,-73.97603835999999
650.0,-74.37660592
651.0,-79.66860845
652.0,-74.49732313
653.0,-76.02282496500001
654.0,-74.788568175
655.0,-75.127454395
656.0,-74.17397972
657.0,-73.93634650499999
658.0,-74.42656916
659.0,-74.10781180000001
660.0,-75.558131575
661.0,-73.554122415
662.0,-73.2184673
663.0,-74.423727735
664.0,-70.66181764999999
665.0,-72.32128782
666.0,-75.12235202
667.0,-72.0268345
668.0,-73.12761546499999
669.0,-72.40595297
670.0,-73.47243216
671.0,-71.910958145
672.0,-70.046968025
673.0,-69.978650165
674.0,-72.63612798
675.0,-76.39023072500001
676.0,-74.87308709999999
677.0,-74.66538919999999
678.0,-74.02432114000001
679.0,-74.96916897
680.0,-74.86138771
681.0,-73.466009375
682.0,-74.601998495
683.0,-74.032658875
684.0,-70.3687217
685.0,-75.848073155
686.0,-74.159186155
687.0,-71.75994431000001
688.0,-74.513098295
689.0,-74.11477185
690.0,-72.56234787
691.0,-73.457893645
692.0,-75.5161339
693.0,-75.389051615
694.0,-78.71822966
695.0,-74.28890842999999
696.0,-71.911149265
697.0,-74.28014590999999
698.0,-74.226086395
699.0,-74.221672065
700.0,-73.717211305
701.0,-71.811785225
702.0,-70.06895151
703.0,-72.28836554
704.0,-73.84403176500001
705.0,-73.59640376499999
706.0,-72.241998235
707.0,-73.51932723
708.0,-71.598255185
709.0,-72.22383278
710.0,-67.53516235500001
711.0,-71.63384872
712.0,-70.60681998
713.0,-72.43036986
714.0,-72.79917539
715.0,-73.18338765
716.0,-72.97234393
717.0,-76.50978201000001
718.0,-71.410448075
719.0,-73.96130522499999
720.0,-74.48903099500001
721.0,-74.121748495
722.0,-74.222717815
723.0,-69.24572445000001
724.0,-71.01300298
725.0,-74.549160075
726.0,-73.6265671
727.0,-73.77004302
728.0,-71.87403736499999
729.0,-70.52645709000001
730.0,-67.578060945
731.0,-64.36637661500001
732.0,-69.9982454
733.0,-68.560161265
734.0,-72.218782475
735.0,-71.55510679
736.0,-71.745154835
737.0,-74.637526315
738.0,-71.431580115
739.0,-72.3863997
740.0,-72.933629045
741.0,-73.76969244
742.0,-76.230322125
743.0,-76.326546135
744.0,-76.3831974
745.0,-76.174363365
746.0,-75.171585365
747.0,-75.822908185
748.0,-74.644501875
749.0,-74.49335319
750.0,-75.39400308
751.0,-74.70343683499999
752.0,-78.07061953499999
753.0,-75.78904994
754.0,-76.91758177
755.0,-75.43573187999999
756.0,-75.144373245
757.0,-75.34532835
758.0,-76.571899635
759.0,-72.42743530999999
760.0,-77.491255715
761.0,-75.22267271999999
762.0,-75.142989305
763.0,-74.04860851500001
764.0,-75.843436825
765.0,-72.69927773500001
766.0,-74.146137865
767.0,-76.175310015
768.0,-74.30078089
769.0,-75.40773999999999
770.0,-75.236060305
771.0,-76.213253345
772.0,-77.59592461
773.0,-74.802388995
774.0,-75.41662755499999
775.0,-75.581578495
776.0,-75.48312381
777.0,-75.05765626
778.0,-78.24453384
779.0,-75.281223305
780.0,-76.45135539
781.0,-78.34247955000001
782.0,-78.72236942500001
783.0,-76.21933459
784.0,-75.685789125
785.0,-75.01856998
786.0,-74.200218935
787.0,-76.32549267499999
788.0,-74.44984923
789.0,-74.335991205
790.0,-75.48096332
791.0,-75.155420625
792.0,-75.14181703
793.0,-76.49337041999999
794.0,-77.33055467
795.0,-74.51906034000001
796.0,-75.38978235
797.0,-71.5469723
798.0,-74.074740305
799.0,-75.63107769999999
800.0,-73.51476665999999
801.0,-74.212250535
802.0,-74.274874575
803.0,-74.28143399000001
804.0,-72.49624062000001
805.0,-75.16904677
806.0,-74.846659815
807.0,-73.953862775
808.0,-74.141967475
809.0,-75.81702633500001
810.0,-75.38153026
811.0,-75.93150804
812.0,-77.165753535
813.0,-76.253410805
814.0,-74.22562168
815.0,-75.709441505
816.0,-75.0203226
817.0,-70.57768346
818.0,-76.03253783
819.0,-75.125398705
820.0,-76.19130882
821.0,-74.488773075
822.0,-76.245942335
823.0,-73.16697220500001
824.0,-72.64608382
825.0,-71.55482208500001
826.0,-72.76737723
827.0,-72.88474260500001
828.0,-74.58794479
829.0,-72.76835095999999
830.0,-71.04579491000001
831.0,-69.806132925
832.0,-73.619300495
833.0,-76.29854094
834.0,-70.74895908
835.0,-72.447321475
836.0,-76.17809438500001
837.0,-71.438611735
838.0,-72.190301995
839.0,-75.6935833
840.0,-73.36776426
841.0,-74.86782109
842.0,-74.093793765
843.0,-70.97525346
844.0,-76.078731715
845.0,-74.98802247
846.0,-74.96418193
847.0,-71.293876685
848.0,-73.36602071
849.0,-73.63465434
850.0,-75.640715075
851.0,-71.70517648
852.0,-67.13005755
853.0,-69.63730437000001
854.0,-71.096105465
855.0,-72.78609799
856.0,-76.87487425500001
857.0,-73.20630774
858.0,-75.49102691499999
859.0,-74.95203134
860.0,-74.35197492500001
861.0,-74.401195555
862.0,-71.74630935
863.0,-71.355952255
864.0,-77.251195355
865.0,-73.880629395
866.0,-76.51021951
867.0,-74.20585611499999
868.0,-75.580822115
869.0,-74.46760335
870.0,-75.152365355
871.0,-74.464203505
872.0,-74.96698199
873.0,-72.81932187
874.0,-73.568914565
875.0,-74.54379488999999
876.0,-74.335229135
877.0,-77.676732665
878.0,-75.48765391
879.0,-75.22441132
880.0,-75.41912827499999
881.0,-75.945146095
882.0,-74.33015797
883.0,-73.647042175
884.0,-74.27539667
885.0,-74.98226294
886.0,-76.33742783
887.0,-75.80740804
888.0,-77.28890404500001
889.0,-75.44634446500001
890.0,-74.654391875
891.0,-74.17085525499999
892.0,-77.800416235
893.0,-76.50914406999999
894.0,-76.06525491
895.0,-73.118882695
896.0,-74.97875414500001
897.0,-74.649777135
898.0,-75.10782246
899.0,-74.798838535
900.0,-74.013504445
901.0,-74.577617145
902.0,-74.70984088
903.0,-74.509876735
904.0,-74.15887917500001
905.0,-76.42813615
906.0,-75.727687855
907.0,-75.6345517
908.0,-75.227498895
909.0,-74.125247295
910.0,-73.330365005
911.0,-75.717147625
912.0,-72.86454821000001
913.0,-77.26588598
914.0,-75.002228205
915.0,-75.97060641
916.0,-73.84799837
917.0,-76.68540026
918.0,-76.41769306
919.0,-76.86996913499999
920.0,-75.71281168499999
921.0,-73.76369618
922.0,-74.59627785
923.0,-74.5156966
924.0,-75.56580994500001
925.0,-75.118592475
926.0,-74.49292371
927.0,-75.56462354
928.0,-73.72141971
929.0,-73.65688588500001
930.0,-74.19153961500001
931.0,-77.02665478
932.0,-75.651124935
933.0,-75.85814305
934.0,-75.206916965
935.0,-74.66147211500001
936.0,-76.361918605
937.0,-75.276523895
938.0,-77.382982435
939.0,-76.90291042999999
940.0,-77.103642365
941.0,-77.788217955
942.0,-78.39418977
943.0,-77.81680018
944.0,-75.501167685
945.0,-76.666148855
946.0,-75.218855115
947.0,-70.769558445
948.0,-73.68706532499999
949.0,-70.55829197
950.0,-69.09712397999999
951.0,-73.60829316499999
952.0,-71.116074695
953.0,-70.961174445
954.0,-72.24509751
955.0,-75.33683840500001
956.0,-74.71327861
957.0,-68.46813864
958.0,-73.74996417
959.0,-72.24964821500001
960.0,-71.64726388
961.0,-74.209987115
962.0,-73.48527061
963.0,-73.489635435
964.0,-73.23483857
965.0,-69.81654616
966.0,-74.47275356
967.0,-73.984079545
968.0,-76.22707120499999
969.0,-72.23402468500001
970.0,-71.28643001500001
971.0,-73.53007438
972.0,-74.43319062
973.0,-71.31582176
974.0,-74.043136025
975.0,-72.95449632500001
976.0,-73.495508635
977.0,-75.99803428999999
978.0,-75.927127415
979.0,-77.037747075
980.0,-72.12679016999999
981.0,-76.189225255
982.0,-72.86476218
983.0,-67.70915642
984.0,-67.42300725999999
985.0,-71.10797622
986.0,-74.82843248500001
987.0,-75.28492022
988.0,-71.64001146000001
989.0,-65.36884014
990.0,-69.58962435000001
991.0,-72.44002514
992.0,-72.317068205
993.0,-70.89347078
994.0,-73.57396510999999
995.0,-71.717752635
996.0,-70.091553265
997.0,-75.26600019
998.0,-72.32351044999999
999.0,-69.11006695
1000.0,-64.16025846
1001.0,-67.88213447
1002.0,-70.061581695
1003.0,-71.151533875
1004.0,-71.113950095
1005.0,-64.144646825
1006.0,-72.79896151
1007.0,-68.37916222000001
1008.0,-73.250006875
1009.0,-72.92071683500001
1010.0,-69.677052285
1011.0,-71.087316955
1012.0,-68.88869101
1013.0,-75.01317136
1014.0,-70.708841895
1015.0,-70.550288005
1016.0,-70.568185805
1017.0,-71.75421606
1018.0,-70.922934545
1019.0,-68.804715315
1020.0,-63.02890605499999
1021.0,-61.295755885
1022.0,-52.64544852
1023.0,-67.870579505
1024.0,-54.795233195
1025.0,-62.948740485
1026.0,-71.160712315
1027.0,-75.831112515
1028.0,-76.24580014
1029.0,-75.43846655499999
1030.0,-76.35841823499999
1031.0,-65.28832714999999
1032.0,-75.591713035
1033.0,-71.84672280000001
1034.0,-60.132783085
1035.0,-73.63516706
1036.0,-51.336480365
1037.0,-47.66691213
1038.0,-46.607404995
1039.0,-51.351738510000004
1040.0,-67.761273235
1041.0,-49.701434649999996
1042.0,-56.801683315000005
1043.0,-42.08956715
1044.0,-65.589119845
1045.0,-70.52379424
1046.0,-67.74690382
1047.0,-71.73443685
1048.0,-73.623827085
1049.0,-72.06751897
1050.0,-75.26077190000001
1051.0,-58.220957705000004
1052.0,-57.266700490000005
1053.0,-70.5446617
1054.0,-71.05251699499999
1055.0,-65.06833484
1056.0,-66.08219206999999
1057.0,-70.19495626
1058.0,-74.85676933
1059.0,-71.895771835
1060.0,-69.012306525
1061.0,-64.672565255
1062.0,-71.667731885
1063.0,-75.25020129
1064.0,-69.70304772
1065.0,-73.48376267500001
1066.0,-72.32592413500001
1067.0,-70.88650892000001
1068.0,-60.573536855
1069.0,-65.702895495
1070.0,-72.39584461
1071.0,-68.576665305
1072.0,-65.85125955
1073.0,-71.731592175
1074.0,-64.20655586000001
1075.0,-71.62540924999999
1076.0,-66.44626973999999
1077.0,-72.15038756
1078.0,-72.00216054
1079.0,-68.95242572500001
1080.0,-64.5084684
1081.0,-66.692865185
1082.0,-73.34879584500001
1083.0,-72.26042242
1084.0,-71.62264425000001
1085.0,-72.065486335
1086.0,-68.70718781
1087.0,-71.653418
1088.0,-71.01961236
1089.0,-69.84789461
1090.0,-70.61511956000001
1091.0,-72.277597325
1092.0,-74.455899805
1093.0,-72.730377615
1094.0,-74.784754335
1095.0,-73.37409352
1096.0,-74.672207195
1097.0,-72.475422995
1098.0,-63.272930605
1099.0,-65.061656715
1100.0,-74.55588796
1101.0,-78.383669465
1102.0,-77.12888481
1103.0,-78.748535805
1104.0,-76.19647118500001
1105.0,-73.314720955
1106.0,-78.17494884999999
1107.0,-77.883629
1108.0,-75.53634652
1109.0,-75.01514679499999
1110.0,-75.89651254500001
1111.0,-76.897037125
1112.0,-77.15666117500001
1113.0,-76.01985618
1114.0,-76.776336805
1115.0,-77.24009311500001
1116.0,-74.450337585
1117.0,-74.40630664
1118.0,-74.24298179499999
1119.0,-75.527111795
1120.0,-74.32456965
1121.0,-77.5188895
1122.0,-77.82145346499999
1123.0,-76.44989554
1124.0,-75.60668136000001
1125.0,-73.018013555
1126.0,-74.73249909500001
1127.0,-74.729760645
1128.0,-76.471908925
1129.0,-75.20314968
1130.0,-77.30337131
1131.0,-77.58702270500001
1132.0,-76.44604617499999
1133.0,-76.15265735
1134.0,-75.33194391500001
1135.0,-69.203909415
1136.0,-70.92170234
1137.0,-74.735007525
1138.0,-75.0998106
1139.0,-73.778629575
1140.0,-73.98529234
1141.0,-72.66302949
1142.0,-74.84765953
1143.0,-75.06008205
1144.0,-74.280393315
1145.0,-75.64421878499999
1146.0,-73.55675766499999
1147.0,-75.88625621
1148.0,-75.859206425
1149.0,-75.565592125
1150.0,-74.778813535
1151.0,-76.32210383
1152.0,-74.915217765
1153.0,-75.487255625
1154.0,-73.97911164
1155.0,-74.85129323000001
1156.0,-66.557528935
1157.0,-56.10828183
1158.0,-62.09025151
1159.0,-60.53038984
1160.0,-63.16387127
1161.0,-66.21754933
1162.0,-74.043554175
1163.0,-75.89551563
1164.0,-69.83537512
1165.0,-74.291040985
1166.0,-69.489409515
1167.0,-73.049907655
1168.0,-75.74130986
1169.0,-71.12095449
1170.0,-77.092096455
1171.0,-73.89680674499999
1172.0,-72.77771394
1173.0,-75.82045456
1174.0,-72.995867885
1175.0,-70.40087662
1176.0,-71.105705325
1177.0,-74.371245015
1178.0,-74.50633951500001
1179.0,-75.68528496
1180.0,-74.56540114
1181.0,-74.2854393
1182.0,-75.12754752000001
1183.0,-77.07228675
1184.0,-74.361463145
1185.0,-75.828203385
1186.0,-74.95325445
1187.0,-75.35122290999999
1188.0,-71.534693575
1189.0,-74.114857865
1190.0,-74.029977
1191.0,-77.51674475499999
1192.0,-74.93782012
1193.0,-74.39349605
1194.0,-74.08581685
1195.0,-75.871883585
