Time (s),Inclination (deg),Rotation (deg)
264.0,71.323579685,-120.6546979
265.0,71.44786741499999,-120.66814819999999
266.0,71.47701101499999,-120.4647291
267.0,71.50305847999999,-120.43830695
268.0,71.580963175,-120.48522349999999
269.0,71.45015027,-120.45035155
270.0,71.423103755,-120.44053115
271.0,71.52051073999999,-120.5245854
272.0,71.405150405,-120.48772224999999
273.0,71.41313912,-120.6314536
274.0,71.81984138,-120.7920222
275.0,71.70905612,-120.68511054999999
276.0,71.67037063000001,-120.70659520000001
277.0,71.77267628999999,-120.73266774999999
278.0,71.68985234499999,-120.68872655
279.0,71.76505385,-120.71151315
280.0,71.72682989500001,-120.7098905
281.0,71.64900398500001,-120.6901058
282.0,71.771523205,-120.74880485
283.0,71.70562627,-120.67496249999999
284.0,71.68822398500001,-120.68632165
285.0,71.79022165,-120.73162439999999
286.0,71.666712005,-120.6971611
287.0,71.702576255,-120.7125067
288.0,71.740589995,-120.7137024
289.0,71.634918735,-120.6791271
290.0,71.768493385,-120.7298706
291.0,71.71516798,-120.6973025
292.0,71.697619965,-120.68100609999999
293.0,71.81170604,-120.7275746
294.0,71.69560741000001,-120.67594944999999
295.0,71.77720857,-120.72362820000001
296.0,71.797040135,-120.70245059999999
297.0,71.89204368,-120.7361338
298.0,72.012125135,-120.72008745
299.0,71.885734945,-120.73462645000001
300.0,71.59052421,-120.6228731
301.0,71.54710260499999,-120.59525640000001
302.0,71.723212065,-120.6709501
303.0,71.77211193,-120.69637695
304.0,71.70472391999999,-120.65850845
305.0,71.72540707,-120.65702519999999
306.0,71.904022785,-120.6678289
307.0,71.81151925,-120.63318910000001
308.0,71.81666749,-120.614176
309.0,71.95118437,-120.67683055
310.0,72.312007835,-120.74669745
311.0,71.83452267,-120.66616644999999
312.0,71.849973665,-120.6871278
313.0,71.75973139,-120.64594235
314.0,71.76362018500001,-120.64965375
315.0,71.85156967500001,-120.68578945
316.0,71.76261882,-120.64637970000001
317.0,71.82254645,-120.64597695
318.0,71.81586985,-120.6725003
319.0,71.72508771,-120.6554587
320.0,71.775593835,-120.68654095
321.0,71.73551864999999,-120.65125615
322.0,71.678466805,-120.66575175
323.0,71.76739331499999,-120.69942035
324.0,71.689559195,-120.67226955
325.0,71.662435975,-120.68259705
326.0,71.71584934,-120.69875475
327.0,71.64811364,-120.6657915
328.0,71.66664328,-120.70103399999999
329.0,71.644234245,-120.69329264999999
330.0,71.591512425,-120.67889025
331.0,71.673442075,-120.7051695
332.0,71.531493915,-120.72693285
333.0,71.45964215500001,-120.76708165
334.0,71.32962111,-120.7390807
335.0,70.74460755999999,-120.85983005
336.0,70.95191446999999,-120.90297555000001
337.0,70.760621665,-120.92776434999999
338.0,70.989299895,-120.97275855000001
339.0,71.37193491,-120.94323875
340.0,71.66191652500001,-120.1393822
341.0,70.46912815499999,-119.1975264
342.0,70.05963415,-120.6082215
343.0,71.211197085,-116.366638
344.0,73.10056990999999,-112.77255299999999
345.0,72.589035715,-114.08247655
346.0,73.328798645,-114.181867
347.0,73.40976226000001,-113.7029283
348.0,73.204156065,-113.59819565000001
349.0,73.259181755,-113.6244435
350.0,73.25344197999999,-113.61787145
351.0,73.22002239,-113.6009464
352.0,73.219475015,-113.579833
353.0,73.22110992500001,-113.5579917
354.0,73.16254122000001,-113.51055769999999
355.0,73.176533495,-113.55306675
356.0,73.159494765,-113.54112275
357.0,73.08726878,-113.5212716
358.0,73.17240329500001,-113.55464549999999
359.0,73.11690675,-113.5265396
360.0,72.318368795,-113.8786978
361.0,72.3958815,-114.582911
362.0,72.834556115,-114.57171345
363.0,73.00007823,-114.40258775000001
364.0,72.98449665999999,-114.51433545
365.0,72.87386238,-114.5254623
366.0,72.972600805,-114.5715149
367.0,72.96879572,-114.51654285000001
368.0,72.98633258999999,-114.52260005
369.0,73.047780945,-114.60437945
370.0,72.91602834,-114.5552654
371.0,73.028472325,-114.4952124
372.0,73.0674339,-114.30250865
373.0,72.90935633000001,-114.26482480000001
374.0,73.136826145,-114.37505475
375.0,72.98373007000001,-114.5018219
376.0,73.06801475500001,-114.56596265
377.0,73.18531649,-114.6547808
378.0,73.04086875,-114.6926314
379.0,72.7778299,-116.2301975
380.0,73.179490915,-116.28559770000001
381.0,73.01306407,-116.20986239999999
382.0,73.215555945,-116.30081129999999
383.0,73.269020125,-116.28297649999999
384.0,73.13829501000001,-116.20259765
385.0,73.174650175,-116.3005133
386.0,73.22252172,-116.23645575
387.0,73.34790697,-116.30098855
388.0,73.37650036,-116.27906379999999
389.0,73.338868675,-116.21794285
390.0,73.43037144,-116.2340849
391.0,73.526144765,-116.29815105
392.0,73.486982735,-116.25200699999999
393.0,73.48392633,-116.2371757
394.0,73.52997765,-116.3093607
395.0,73.433700385,-116.24218945
396.0,73.45101714,-116.2650624
397.0,73.544000295,-116.30214545000001
398.0,73.48995567,-116.25821695
399.0,73.49810357999999,-116.2836581
400.0,73.52980925,-116.31529745
401.0,73.46411287500001,-116.26689965
402.0,73.536019265,-116.3207809
403.0,73.53736457,-116.3065782
404.0,73.46821152999999,-116.27709155
405.0,73.52078388,-116.10774905
406.0,73.66051359,-115.73123355
407.0,73.68553292,-115.69758895000001
408.0,73.662280245,-115.83699254999999
409.0,73.54572705000001,-115.84178555
410.0,73.49241535499999,-115.8861478
411.0,73.54475049,-115.9821247
412.0,73.513774695,-115.91639
413.0,73.50184577,-115.91533425
414.0,73.45682074499999,-115.96246805
415.0,73.46343834999999,-115.94879955
416.0,73.43830342999999,-115.8701906
417.0,73.47633919500001,-115.8290477
418.0,73.566983635,-115.80519724999999
419.0,73.53295213000001,-115.7432429
420.0,73.502509535,-115.72993585
421.0,73.48589511,-115.71206075
422.0,73.549878905,-115.77600810000001
423.0,73.47786673499999,-115.74419435
424.0,73.454283035,-115.73138255
425.0,73.480828915,-115.74059555
426.0,73.678573135,-115.74865595
427.0,73.65735974500001,-115.44172075
428.0,73.79143062,-115.3182753
429.0,74.151684565,-115.35340744999999
430.0,74.44492629000001,-115.38241245
431.0,73.5133473,-115.3383675
432.0,73.276572955,-115.2530175
433.0,73.92698837500001,-115.32877644999999
434.0,73.78831905999999,-115.38581635
435.0,73.46952390999999,-115.4296928
436.0,73.496105355,-115.45687065
437.0,73.528312065,-115.51821465
438.0,73.449634685,-115.46138690000001
439.0,73.48560538000001,-115.4961136
440.0,73.452161605,-115.5106127
441.0,73.41660856,-115.4853803
442.0,73.46887225500001,-115.5539108
443.0,73.414885095,-115.51935915
444.0,73.388969935,-115.52046955
445.0,73.45474333,-115.5869356
446.0,73.385175925,-115.5123282
447.0,73.375498875,-115.5119396
448.0,73.45333504,-115.56147870000001
449.0,73.37897487000001,-115.5199031
450.0,73.396521165,-115.5086641
451.0,73.383992915,-115.5362468
452.0,73.33342023,-115.5119651
453.0,73.36414838,-115.5531537
454.0,73.33635182500001,-115.54339834999999
455.0,73.307537795,-115.53410685
456.0,73.39346531999999,-115.5728915
457.0,73.32063478,-115.53693254999999
458.0,73.330082,-115.5528202
459.0,73.44047065000001,-115.60336050000001
460.0,80.70179802,-117.6792526
461.0,81.92554046999999,-117.81134555
462.0,82.55488136,-116.15587995
463.0,82.885189885,-115.9694188
464.0,83.12336199,-114.7596264
465.0,84.15217239,-116.26544695000001
466.0,84.05708584499999,-115.2253127
467.0,83.56715314,-114.8828143
468.0,83.51525493,-115.1907794
469.0,83.40891857,-115.12778345000001
470.0,83.37243864999999,-115.12479735
471.0,83.51900068,-115.5562453
472.0,84.4180365,-116.3312913
473.0,84.554896345,-116.24249710000001
474.0,84.57609003,-116.3469547
475.0,84.53291664,-116.3994014
476.0,84.30431862500001,-116.433076
477.0,82.904700265,-115.41711835000001
478.0,82.99199541,-115.22406805
479.0,83.17447575,-115.5698127
480.0,83.11632495,-115.7083182
481.0,83.209394365,-115.7457018
482.0,83.26762626,-115.60614665
483.0,83.241563955,-115.44238605000001
484.0,82.99333346,-115.1915901
485.0,83.0752439,-115.24102074999999
486.0,83.08938577,-115.23803140000001
487.0,83.41722468500001,-115.6307554
488.0,84.22778561,-116.20057975
489.0,84.284873335,-116.1962493
490.0,84.25449796500001,-116.21924505
491.0,84.18647056500001,-116.2052729
492.0,84.14524413999999,-116.21518649999999
493.0,84.13757559999999,-116.30407855
494.0,84.100206735,-116.2079137
495.0,84.08926006499999,-116.35172885
496.0,84.196059965,-116.41718165
497.0,84.015869505,-116.40895415
498.0,84.02110955500001,-116.43805415
499.0,84.01339554,-116.47447925
500.0,84.04339521,-116.46844415000001
501.0,84.05568672499999,-116.47452565
502.0,84.16657671,-116.47176435
503.0,84.12739174500001,-116.5003566
504.0,84.16959586,-116.46473055
505.0,84.36080146,-116.5218921
506.0,84.27666714,-116.47634365
507.0,84.240795905,-116.4772046
508.0,84.24246628,-116.4903939
509.0,84.20999311,-116.49923445
510.0,84.23920974500001,-116.48584915
511.0,84.189958055,-116.5026111
512.0,84.17175682999999,-116.51031405
513.0,84.21366261,-116.4780866
514.0,84.19429762499999,-116.52547820000001
515.0,84.1690097,-116.490094
516.0,83.90397549,-116.5431925
517.0,82.75700498500001,-115.53514425
518.0,82.23369499500001,-115.05680749999999
519.0,82.47817674000001,-115.22999064999999
520.0,82.49297089000001,-115.51009655
521.0,74.654502595,-119.4099557
522.0,69.13964189000001,-122.5816679
523.0,62.45275898,-130.71988514999998
524.0,54.582767705,-130.67946949999998
525.0,55.431321964999995,-125.07620409999998
526.0,72.324503135,-123.84498375
527.0,75.16115934999999,-123.385533
528.0,77.81533429000001,-122.55551120000001
529.0,79.03920711,-121.74241095
530.0,79.12587531,-119.68230080000001
531.0,79.14955575,-119.3006853
532.0,79.701001075,-119.42159725
533.0,79.55465287,-119.24875714999999
534.0,79.678808775,-119.27841935000001
535.0,79.64683830999999,-119.228587
536.0,79.646952305,-119.23066535000001
537.0,79.70075336,-119.225467
538.0,79.57416918,-119.20855075
539.0,79.6459484,-119.253766
540.0,79.649941905,-119.2180136
541.0,79.60050723500001,-119.21431915
542.0,79.70996392,-119.25588235000001
543.0,79.687323115,-119.2230926
544.0,79.64810443,-119.23311770000001
545.0,79.791350345,-119.2619953
546.0,79.58987943,-119.2406158
547.0,79.374823985,-119.28214435
548.0,79.58190596,-119.2637446
549.0,79.73846760500001,-119.2800139
550.0,79.66931023500001,-119.2468112
551.0,79.748818115,-119.26159584999999
552.0,79.78870182,-119.27482814999999
553.0,79.7330781,-119.26098955
554.0,79.912796645,-119.33175645
555.0,79.903780875,-119.2734095
556.0,79.866128215,-119.2782957
557.0,80.02311549,-119.3199378
558.0,79.88385975,-119.27955465
559.0,79.88811308000001,-119.29160375000001
560.0,79.99954450999999,-119.30602335
561.0,79.92324159500001,-119.26518215
562.0,79.99125863500001,-119.32503460000001
563.0,79.96553266500001,-119.30628300000001
564.0,79.48915425499999,-119.35791325
565.0,78.594763435,-119.56274015
566.0,78.87315485,-119.63608115
567.0,79.201854045,-119.44840579999999
568.0,79.15968058,-120.40361075000001
569.0,79.76706724499999,-121.2531877
570.0,80.07677577000001,-121.15807584999999
571.0,80.100401605,-121.2126683
572.0,79.997918,-121.1329133
573.0,80.196330555,-121.20431555
574.0,79.383529415,-121.16341525
575.0,79.46071753999999,-121.20062035000001
576.0,79.73063217,-121.23888645
577.0,79.05242844,-121.122851
578.0,79.09693288,-121.15724990000001
579.0,79.075298355,-121.16043225
580.0,79.096362395,-121.1692501
581.0,79.17937837,-121.183347
582.0,79.27039224,-121.1498274
583.0,79.36869558000001,-121.31872095
584.0,79.12802718,-120.80074490000001
585.0,79.488122895,-120.5438078
586.0,79.51432817,-120.60622775
587.0,79.47489334,-120.51805815
588.0,79.51632094499999,-120.5359446
589.0,79.580563265,-120.55738755
590.0,79.39308052000001,-120.48125015
591.0,79.42434600499999,-120.53578295
592.0,79.46268674999999,-120.57042675
593.0,79.372893285,-120.46860465
594.0,79.41559412,-120.54615129999999
595.0,79.41601278499999,-120.5189986
596.0,79.352093355,-120.4825288
597.0,79.47689496000001,-120.57408115
598.0,79.41816004,-120.5092388
599.0,79.37111188,-120.48871075
600.0,79.51019467500001,-120.55953835
601.0,79.43799953999999,-120.46120305
602.0,79.422889905,-120.49979345
603.0,79.517690285,-120.5264507
604.0,79.447208095,-120.461971
605.0,79.48154335000001,-120.5089653
606.0,79.45730436,-120.493004
607.0,79.43404637500001,-120.4627957
608.0,79.40015905,-120.5254072
609.0,78.29540681,-120.58309675000001
610.0,77.814505975,-121.48489789999999
611.0,79.10202478,-120.77543165
612.0,78.26589926,-121.4823324
613.0,79.22827137,-121.29061665
614.0,79.723693185,-121.2672204
615.0,79.475203635,-121.2283532
616.0,79.39760926,-121.1685592
617.0,79.555959015,-121.14872270000001
618.0,79.589256395,-121.13227280000001
619.0,79.315481775,-121.04820715
620.0,79.29940773,-121.04009335
621.0,79.643279065,-121.10596000000001
622.0,79.561637295,-121.0273503
623.0,79.2762376,-121.0068738
624.0,79.543196625,-121.08171575
625.0,79.30171866,-120.9848875
626.0,79.232433225,-121.06981455
627.0,79.216012515,-121.0921293
628.0,78.9142216,-121.02239420000001
629.0,79.27200628,-121.12689599999999
630.0,79.08858844,-121.0215364
631.0,79.14639275,-121.07701945
632.0,79.08338796,-120.9876859
633.0,79.092878945,-121.00467005
634.0,79.16597736,-121.03705819999999
635.0,79.02580853,-120.97979434999999
636.0,79.275169355,-121.0850197
637.0,79.12242129,-120.99066395
638.0,79.11650550499999,-121.0049544
639.0,79.295878725,-121.07776875
640.0,79.04786000499999,-121.01230724999999
641.0,79.200534325,-121.0604791
642.0,79.15639712000001,-121.0269447
643.0,79.076671135,-120.9992777
644.0,79.25432653,-121.06747845
645.0,79.070703435,-120.98372760000001
646.0,79.255005865,-121.08314709999999
647.0,79.17626652,-121.01144875
648.0,79.08673209,-120.9881362
649.0,79.30307300000001,-121.0822471
650.0,79.09704073,-121.0164
651.0,79.037859535,-120.97837565
652.0,79.25567085,-121.10846215000001
653.0,79.12340749500001,-121.0015597
654.0,79.17239089,-121.05438045
655.0,79.17921297000001,-121.07474289999999
656.0,78.71154984,-120.92051359999999
657.0,78.779754115,-120.98451025
658.0,78.64552036,-120.8468489
659.0,78.95642874500001,-120.9245284
660.0,79.05658004,-121.0265508
661.0,78.59952482,-120.81884665
662.0,78.94032725,-120.98014285
663.0,78.93124360499999,-120.94432655
664.0,78.92346023,-120.91481865
665.0,79.093312365,-121.0439681
666.0,78.91665455,-120.92774779999999
667.0,78.96415025499999,-120.97300535
668.0,79.08639798499999,-121.01387125
669.0,78.88260328499999,-120.936198
670.0,79.05202767,-121.03533155
671.0,79.02445553499999,-120.9550526
672.0,78.953738225,-120.9538838
673.0,79.12989533,-121.02125425
674.0,78.93956951999999,-120.8985399
675.0,79.19681008,-121.0096648
676.0,79.105434065,-120.94232155
677.0,79.10282676,-120.9556453
678.0,79.439428305,-121.10622305
679.0,79.30990463500001,-120.9498897
680.0,79.2723719,-120.98974129999999
681.0,79.37073158000001,-121.02422705000001
682.0,79.298665685,-120.9621995
683.0,79.21780379,-121.0214858
684.0,79.64982639,-121.249112
685.0,79.786289045,-121.09501345
686.0,79.786042665,-121.1297131
687.0,79.979721595,-121.19872409999999
688.0,79.96919481,-121.11825495
689.0,79.842563265,-121.1903343
690.0,79.93995998,-121.1535287
691.0,80.103337235,-121.13856855
692.0,80.07969833499999,-121.13323195000001
693.0,79.96186434500001,-121.07245395000001
694.0,80.04618733999999,-121.08324404999999
695.0,80.97270847499999,-121.2758399
696.0,80.76928428,-121.1393457
697.0,80.839842115,-121.1952969
698.0,80.75118265,-121.16967844999999
699.0,80.761822725,-121.16545529999999
700.0,80.86042984,-121.21648
701.0,80.783423085,-121.15885345000001
702.0,80.87081155999999,-121.2010508
703.0,80.88262969499999,-121.15858424999999
704.0,80.82287624,-121.15075935
705.0,80.920510535,-121.20761965
706.0,80.841838475,-121.16021235
707.0,80.84799412999999,-121.168383
708.0,80.90244397,-121.2067253
709.0,80.47105311,-121.3029325
710.0,80.823459735,-121.24734715
711.0,80.60001628500001,-121.21032545
712.0,80.28934100000001,-121.18211535
713.0,80.505662555,-121.31469910000001
714.0,80.40428801499999,-121.22560594999999
715.0,80.24429869,-121.24461645
716.0,80.50089729999999,-121.28829875
717.0,80.578346545,-121.28568295
718.0,80.597823395,-121.32607175
719.0,80.67664386,-121.3561766
720.0,80.59611667499999,-121.3062808
721.0,80.568022445,-121.2933355
722.0,80.66115088000001,-121.34863125
723.0,80.554308835,-121.29816205
724.0,80.5303242,-121.3142663
725.0,80.677323575,-121.3591256
726.0,80.55311139,-121.29237864999999
727.0,80.51212957499999,-121.26747205000001
728.0,80.57638374999999,-121.29673695
729.0,80.65708265,-121.34863820000001
730.0,80.65223112,-121.3347297
731.0,80.31376599000001,-121.32002095
732.0,80.534992915,-121.3746471
733.0,80.55592636,-121.30737934999999
734.0,80.50884852,-121.2810043
735.0,80.63436193,-121.36167855
736.0,80.249970615,-121.22144800000001
737.0,80.22943146,-121.25171305
738.0,80.246616865,-121.29562585
739.0,80.211481305,-121.25146215
740.0,80.769051825,-121.335449
741.0,80.569158585,-121.25101605
742.0,80.31454117,-121.2017092
743.0,80.55090639,-121.29860805
744.0,80.11891348500001,-121.05958294999999
745.0,80.006541615,-121.0526493
746.0,80.264478395,-121.17535025000001
747.0,80.49921169,-121.22664365
748.0,80.06890999999999,-121.0947925
749.0,80.453040115,-121.24919915000001
750.0,80.45982176,-121.21830525
751.0,80.373916735,-121.1786927
752.0,80.472808485,-121.2502243
753.0,80.39749967,-121.177588
754.0,79.92631935,-121.17357135
755.0,80.09949256499999,-121.19284189999999
756.0,80.33530357000001,-121.17889305
757.0,80.45836736999999,-121.1773153
758.0,80.184611705,-121.18106015
759.0,80.221033345,-121.1289117
760.0,80.343263715,-121.17419054999999
761.0,80.5312345,-121.1333987
762.0,80.50697009000001,-120.98673360000001
763.0,80.50492617,-121.227457
764.0,80.54074412,-121.21299985
765.0,80.427736345,-121.20294655000001
766.0,80.50826882999999,-121.1971742
767.0,80.555316115,-121.1707174
768.0,80.54847116,-121.10490429999999
769.0,80.547028495,-121.16276475
770.0,80.52234967499999,-121.12656375
771.0,80.478891395,-121.10350255
772.0,80.56779695,-121.16132544999999
773.0,80.48175428,-121.11282745
774.0,80.46767443499999,-121.13281760000001
775.0,80.533519315,-121.16711475
776.0,80.47370365500001,-121.12597235
