Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Mouse Move,Key Press,Mouse Scroll,Mouse Click,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted,Absolute acceleration (m/s^2)_temp_mean_ws_5,Sound pressure level (dB)_temp_mean_ws_5,Absolute Attitude (m/s^2)_temp_mean_ws_5,Absolute (rad/s)_temp_mean_ws_5,Absolute Linear acceleration (m/s^2)_temp_mean_ws_5,Inclination (deg)_temp_mean_ws_5,Rotation (deg)_temp_mean_ws_5,Absolute acceleration (m/s^2)_temp_mean_ws_60,Sound pressure level (dB)_temp_mean_ws_60,Absolute Attitude (m/s^2)_temp_mean_ws_60,Absolute (rad/s)_temp_mean_ws_60,Absolute Linear acceleration (m/s^2)_temp_mean_ws_60,Inclination (deg)_temp_mean_ws_60,Rotation (deg)_temp_mean_ws_60,Absolute acceleration (m/s^2)_temp_max_ws_5,Sound pressure level (dB)_temp_max_ws_5,Absolute Attitude (m/s^2)_temp_max_ws_5,Absolute (rad/s)_temp_max_ws_5,Absolute Linear acceleration (m/s^2)_temp_max_ws_5,Inclination (deg)_temp_max_ws_5,Rotation (deg)_temp_max_ws_5,Absolute acceleration (m/s^2)_temp_max_ws_60,Sound pressure level (dB)_temp_max_ws_60,Absolute Attitude (m/s^2)_temp_max_ws_60,Absolute (rad/s)_temp_max_ws_60,Absolute Linear acceleration (m/s^2)_temp_max_ws_60,Inclination (deg)_temp_max_ws_60,Rotation (deg)_temp_max_ws_60,Absolute acceleration (m/s^2)_temp_min_ws_5,Sound pressure level (dB)_temp_min_ws_5,Absolute Attitude (m/s^2)_temp_min_ws_5,Absolute (rad/s)_temp_min_ws_5,Absolute Linear acceleration (m/s^2)_temp_min_ws_5,Inclination (deg)_temp_min_ws_5,Rotation (deg)_temp_min_ws_5,Absolute acceleration (m/s^2)_temp_min_ws_60,Sound pressure level (dB)_temp_min_ws_60,Absolute Attitude (m/s^2)_temp_min_ws_60,Absolute (rad/s)_temp_min_ws_60,Absolute Linear acceleration (m/s^2)_temp_min_ws_60,Inclination (deg)_temp_min_ws_60,Rotation (deg)_temp_min_ws_60,Absolute acceleration (m/s^2)_temp_std_ws_5,Sound pressure level (dB)_temp_std_ws_5,Absolute Attitude (m/s^2)_temp_std_ws_5,Absolute (rad/s)_temp_std_ws_5,Absolute Linear acceleration (m/s^2)_temp_std_ws_5,Inclination (deg)_temp_std_ws_5,Rotation (deg)_temp_std_ws_5,Absolute acceleration (m/s^2)_temp_std_ws_60,Sound pressure level (dB)_temp_std_ws_60,Absolute Attitude (m/s^2)_temp_std_ws_60,Absolute (rad/s)_temp_std_ws_60,Absolute Linear acceleration (m/s^2)_temp_std_ws_60,Inclination (deg)_temp_std_ws_60,Rotation (deg)_temp_std_ws_60
488.0,-4.109537421,-2.965972332,8.625068655,10.00386845,-45.72797765,-4.107834773,-2.964880157,8.62644699,10.004032505,-18.93313466,-25.56151891,261.0,339.375,375.5,345.75,0.0,8.0,0.0,0.0,0.0079300663086999,-0.0003331603934999,-0.0027809344045,0.0091879901345,-0.08126689157,-0.062029862185,0.1698125456999999,0.1988282883,0.0,0.0,0.0,0.0,0.0,0.0,30.48034318,-125.6473124,-144.3526876,115.5615189,108.9331347,-125.6473124,1,10.003860624999998,-46.775428097,10.003846428,0.0033197861467600025,0.19739688837,30.386732869000003,-125.93308832,10.002356665608334,-50.039018573583334,10.002319570441667,0.005133462852667488,0.195902442815,30.453572619708332,-126.28096256124999,10.004450675,-45.454339525,10.00501025,0.0091879901345,0.1988282883,30.48034318,-125.6473124,10.00545238,-35.358394415,10.005511395,0.020054617125,0.20249345205,30.974005005,-125.6473124,10.00307785,-49.06723827,10.003279915,0.0011428070623,0.1963863699,30.341013850000003,-126.0377209,9.998445724500002,-61.0940718,9.996109335,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0005063816553055213,1.5959522199014204,0.0007112570496283642,0.0033080336716429623,0.0011547061928867718,0.05477220133200088,0.16292598649518283,0.0014293785765346245,6.117448114848871,0.0017311185378256055,0.004715757686287725,0.002259836052139144,0.20414484847861264,0.36439001503159885
489.0,-4.085562008,-2.9745761914999997,8.631087542500001,10.0018214945,-45.93475965,-4.0878560515,-2.9757065205,8.6294039695,10.0016350415,-19.01583979,-25.330778485,256.8,341.8,371.4,347.0,0.0,5.0,0.0,0.0,-0.007952347709,0.0008700367291,0.001172427523,0.0093380400185,-0.08021740853,-0.061316039295,0.1684140723,0.19653890635,0.0,0.0,0.0,0.0,0.0,0.0,30.34993785,-126.0570749,-143.9429251,115.33077845,109.0158398,-126.0570749,1,10.0033347889,-46.804095921,10.0031713863,0.004731141614760003,0.19701161746999998,30.388517669,-125.94060934,10.002352726766668,-49.93558575925,10.00231437505,0.005249038214200821,0.1959168408475,30.443171500458334,-126.26888898708333,10.00410741,-45.454339525,10.004032505,0.0093380400185,0.1988282883,30.48034318,-125.6473124,10.00545238,-35.358394415,10.005511395,0.020054617125,0.20249345205,30.96220892,-125.6473124,10.0018214945,-49.06723827,10.0016350415,0.0011428070623,0.1963863699,30.34993785,-126.0570749,9.998445724500002,-61.0940718,9.996109335,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0009291213183066302,1.5750077204601856,0.0009056611512497335,0.004151914452280219,0.0010229773489980685,0.05302757142445098,0.16867690381732992,0.0014305411760488535,6.133753476149432,0.0017327233809431896,0.004732663769524813,0.0022611142013671754,0.1927601183958065,0.35949298683061215
490.0,-4.104996947,-2.990076486,8.6180434285,10.003111175,-49.618765530000005,-4.104448475,-2.990663112,8.618348665,10.003324415,-19.13449202,-25.469666945,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0011894038417749,-0.00097613874455,-2.4403470499999953e-05,0.0032637561725,-0.0900899269,-0.06724874249,0.1617959501999999,0.1970469663,0.0,0.0,0.0,0.0,0.0,0.0,30.5104786,-126.0695676,-143.9304324,115.46966695,109.134492,-126.0695676,1,10.003197275900002,-46.914401373000004,10.0031802863,0.005155331436800002,0.19707445018,30.418096843999997,-125.96410702,10.002391067766666,-49.79900874575,10.002356791133334,0.005267175765942489,0.19596278504333334,30.435642661791668,-126.25793372125001,10.00410741,-45.454339525,10.004032505,0.0093380400185,0.1988282883,30.5104786,-125.6473124,10.00545238,-35.358394415,10.005511395,0.020054617125,0.20249345205,30.8732739,-125.6473124,10.0018214945,-49.618765530000005,10.0016350415,0.001980250788,0.1963863699,30.34993785,-126.0695676,9.998445724500002,-61.0940718,9.996109335,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0008934860272776111,1.779207164042677,0.0009072116260598733,0.0037858606890104904,0.0010111506775348053,0.07258598819055503,0.17856760752754494,0.0014192960586454522,6.045974156965438,0.001725647640257176,0.004722760007485878,0.0022555038223290723,0.18058101752155448,0.35529043197109644
491.0,-4.1023261269999995,-2.98892231,8.6193740645,10.002817075,-46.885735715,-4.102483514999999,-2.98786829,8.6196745345,10.002825765,-19.12490452,-25.45175931,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00215174931017,0.0003130010114,-0.0016551917862,0.003115513758,-0.0884986661749999,-0.0706010230399999,0.16173994965,0.1974725419,0.0,0.0,0.0,0.0,0.0,0.0,30.4926027,-126.0767892,-143.9232108,115.4517593,109.1249045,-126.0767892,1,10.0031451209,-47.20068061100001,10.003066030300001,0.005377110174300002,0.19729168458,30.444018979000003,-125.977693,10.002409159216665,-49.849270148,10.002392136549998,0.005157019104775821,0.19601549074833333,30.430424514291666,-126.24900851291666,10.00410741,-45.72797765,10.004032505,0.0093380400185,0.1988282883,30.5104786,-125.6473124,10.00545238,-35.358394415,10.005511395,0.020054617125,0.20249345205,30.8732739,-125.6473124,10.0018214945,-49.618765530000005,10.0016350415,0.001980250788,0.19653890635,30.34993785,-126.0767892,9.998445724500002,-61.0940718,9.996109335,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0009096645786230111,1.5907211131855568,0.0009090600349083008,0.0035823005345316378,0.0009405811227383666,0.07111557286008667,0.18528166038086788,0.0014176646312163417,6.008267554047212,0.0017129141770264014,0.004694016057512468,0.0022531793194803017,0.1741144788003262,0.3529561187627149
492.0,-4.103776001,-2.9858937909999996,8.621334252499999,10.004196815,-46.081668525,-4.1038570795,-2.9863039525,8.6214964115,10.00449209,-19.102902455,-25.45456032,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00015172592285,0.0002344854999,-0.0005687069214,0.0014414700935,-0.07946874427,-0.063560969395,0.1672961718,0.1959001224,0.0,0.0,0.0,0.0,0.0,0.0,30.483895545,-126.03952245,-143.96047755,115.4545603,109.10290245,-126.03952245,1,10.0031630019,-46.849781414000006,10.0032619633,0.005269354035400003,0.19715736504999998,30.463451575,-125.97805330999999,10.002465250975002,-49.70308546058333,10.002436882549999,0.005013887377900822,0.19607593820666666,30.42641344370833,-126.23937502375,10.004196815,-45.72797765,10.00449209,0.0093380400185,0.1988282883,30.5104786,-125.6473124,10.00545238,-35.358394415,10.005511395,0.020054617125,0.20249345205,30.8732739,-125.6473124,10.0018214945,-49.618765530000005,10.0016350415,0.0014414700935,0.1959001224,30.34993785,-126.0767892,9.998445724500002,-61.0940718,9.996109335,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0009338656353564333,1.6089027060536365,0.0011122038848178947,0.003715644651563659,0.0011030252818338257,0.06451739525769125,0.18542927067104137,0.0014207537611504095,5.991144986846765,0.0017323350422311144,0.004673817591364852,0.0021990834083866198,0.16994583021821172,0.3506074640056678
493.0,-4.0904123625,-2.9861704115,8.625912832000001,10.00275283,-46.834460825,-4.0901786655,-2.9863754924999997,8.625869905,10.00268138,-19.095136785,-25.370332325,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0006461613999,8.48816318e-05,0.0001506648804999,0.002787436259,-0.079611797485,-0.058231040355,0.17046590005,0.19702670485,0.0,0.0,0.0,0.0,0.0,0.0,30.418085215,-126.1309867,-143.8690133,115.37033235,109.0951368,-126.1309867,1,10.002939877900001,-47.071078049,10.0029917383,0.003989243260300003,0.19679704835999998,30.450999982000003,-126.07478816999999,10.002474846116666,-49.89435323408334,10.002546416633333,0.005003589065434155,0.19610230015333333,30.420161769791665,-126.23513345791667,10.004196815,-45.93475965,10.00449209,0.0093380400185,0.1974725419,30.5104786,-126.03952245,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.8732739,-125.6473124,10.0018214945,-49.618765530000005,10.0016350415,0.0014414700935,0.1959001224,30.34993785,-126.1309867,9.998445724500002,-61.0940718,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0008529481913440482,1.4875484615969605,0.0010399789215734293,0.00307550197918079,0.0006005426888384875,0.0664220344131657,0.03444910818626731,0.0014207189206387014,5.70161904063533,0.00152025954126131,0.004678100734243937,0.0022008714158660366,0.1629815436043957,0.35034926295256774
494.0,-4.0970322205,-2.9694634785,8.629098721,10.003237535,-44.76983792,-4.098515482,-2.969291783,8.628335632,10.003136105,-18.97825756,-25.42732662,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0009252097620999,-7.5332446585e-05,9.018672100000008e-05,0.002715542462,-0.078266734075,-0.0483643457599999,0.17495912,0.1979158329999999,0.0,0.0,0.0,0.0,0.0,0.0,30.40291769,-125.8807684,-144.1192316,115.4273266,108.9782576,-125.8807684,1,10.003223086000002,-46.838093703000006,10.003291951,0.002664743749000003,0.19707243368999997,30.461595949999996,-126.03952687,10.002523363149999,-49.89860653741666,10.002540713716664,0.004791486186217488,0.196166895245,30.412322499625002,-126.22737411541667,10.004196815,-44.76983792,10.00449209,0.0032637561725,0.1979158329999999,30.5104786,-125.8807684,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.00275283,-49.618765530000005,10.00268138,0.0014414700935,0.1959001224,30.40291769,-126.1309867,9.998445724500002,-61.0940718,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0005802729204286148,1.7737164233895146,0.0007169033826160853,0.0007204238130554879,0.000749743699197604,0.047917966913875135,0.09468378827406305,0.0013955936580034242,5.697631645444245,0.0015173436140069679,0.004481174150325547,0.0021961918433041202,0.15174217295458606,0.3529903602199373
495.0,-4.0915283865,-2.9651472425,8.632504047000001,10.002641205,-42.258735009999995,-4.0896778865000005,-2.965185397,8.6332385205,10.00252966,-18.9568968,-25.35944216,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.00085624344035,0.0003193671309,-0.0030186029625,0.0032759361935,-0.082575525555,-0.039724382145,0.1734885185,0.19620239705,0.0,0.0,0.0,0.0,0.0,0.0,30.34234097,-125.9309969,-144.0690031,115.35944215,108.9568968,-125.9309969,1,10.003129091999998,-45.366087599,10.003133000000002,0.002667179753200003,0.19690351983999999,30.427968424,-126.01181273,10.002554936033333,-49.68599960066667,10.002571062216667,0.004660752137759157,0.1961839601858333,30.408008600125,-126.22050790958335,10.004196815,-42.258735009999995,10.00449209,0.0032759361935,0.1979158329999999,30.4926027,-125.8807684,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.002641205,-46.885735715,10.00252966,0.0014414700935,0.1959001224,30.34234097,-126.1309867,9.998445724500002,-61.0940718,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0006381131785956558,1.935759552541585,0.0007920713975699073,0.0007229717373096033,0.0008458897950274181,0.06197320080489435,0.1035567721075557,0.001376012605838963,5.741307180937769,0.0014981702748458367,0.004407228211314171,0.0021923562195659235,0.14995090284880241,0.35470632402293745
496.0,-4.088791041,-2.967700337,8.6342559665,10.003791835,-47.467251315,-4.088985095,-2.9674310225,8.634204746,10.00374668,-18.968476395000003,-25.340104935,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.000409061550145,0.00017257284281,0.0023787355305,0.002489663131,-0.074072065625,-0.04944995218,0.17511692345,0.1964703117,0.0,0.0,0.0,0.0,0.0,0.0,30.33373669,-125.97266385,-144.02733615,115.34010495,108.9684764,-125.97266385,1,10.003324044,-45.482390719,10.003317183,0.002542009627800003,0.1967030738,30.396195222,-125.99098766,10.00260108695,-49.550497164333336,10.002607922549998,0.004641435390334157,0.19622047074666665,30.404777845125,-126.21340614208333,10.004196815,-42.258735009999995,10.00449209,0.0032759361935,0.1979158329999999,30.483895545,-125.8807684,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.002641205,-47.467251315,10.00252966,0.0014414700935,0.1959001224,30.33373669,-126.1309867,9.998445724500002,-61.0940718,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0006671948701527477,2.063164236518015,0.0008096451854265333,0.0006787715929581769,0.000794529466785759,0.06127205460884485,0.0975170442108238,0.0013701778513215616,5.695181497207958,0.0014994552214260993,0.00441427364086854,0.00217830149696208,0.149418271807151,0.35534183199471236
497.0,-4.0901786655,-2.9609120850000004,8.635952252500001,10.003811045,-44.923284665,-4.0903455915,-2.9608643915000004,8.635856864,10.0037829,-18.92472827,-25.34327357,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00018143448405,0.0011172544536,-0.0005496085539,0.001656919006,-0.070249396645,-0.051816873925,0.17797877625,0.1982389251,0.0,0.0,0.0,0.0,0.0,0.0,30.314682795000003,-125.90107145,-144.0989285,115.34327355,108.92472825,-125.90107145,1,10.00324689,-45.250713947,10.003175344999999,0.0025850994103000027,0.19717083434,30.362352672000004,-125.96329745999999,10.002644421033333,-49.56821217008334,10.002657032216666,0.0046147819699591565,0.196261798875,30.400985984124997,-126.20532211625,10.003811045,-42.258735009999995,10.0037829,0.0032759361935,0.1982389251,30.418085215,-125.8807684,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.002641205,-47.467251315,10.00252966,0.001656919006,0.19620239705,30.314682795000003,-126.1309867,9.998445724500002,-61.0940718,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0005536860653860556,2.0439961915828935,0.0005826656587073506,0.0005928401970787486,0.0008867379750252231,0.04539657710822949,0.09991728922807103,0.0013665795448907676,5.678811834024684,0.0014886627064102736,0.004427587860636598,0.0021928767121754825,0.14875725180085256,0.35686025962417967
498.0,-4.0872216859999995,-2.962838891,8.636252709,10.003433675,-48.28652317,-4.0869736815,-2.963210898,8.6362860935,10.003471635,-18.935549705,-25.326476045,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.6976325950000018e-05,-0.000244034684275,-0.001968192795,0.002046273387,-0.07597227006,-0.054523585885,0.17286148185,0.19655935875,0.0,0.0,0.0,0.0,0.0,0.0,30.30757482,-125.9384496,-144.0615504,115.32647605,108.9355497,-125.9384496,1,10.003383059,-45.541126416,10.003333396,0.0024368668359000026,0.19707736512000001,30.340250593,-125.92479003999999,10.002674453200001,-49.510160307666666,10.002689213716666,0.004576461772375823,0.19629171000416665,30.396991044916668,-126.19776301333333,10.003811045,-42.258735009999995,10.0037829,0.0032759361935,0.1982389251,30.40291769,-125.8807684,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.002641205,-48.28652317,10.00252966,0.001656919006,0.19620239705,30.30757482,-125.97266385,9.998445724500002,-61.0940718,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0004807172780942599,2.397804630226635,0.0005188648256596433,0.0006215639145668565,0.0009293362627769017,0.03773388428339902,0.03541710994120859,0.0013637444260266231,5.673727125818341,0.001484988296261424,0.004439890689821423,0.0021843329570352685,0.1479786513877544,0.35764178015627257
499.0,-4.089921122,-2.963711677,8.6344117605,10.003205125,-44.65466735,-4.0900022005,-2.9630582795,8.634392685000002,10.00302816,-18.94448536,-25.34583153,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00088595201075,-0.0002546448908,0.0028594499085,0.0030113161144999,-0.077971968285,-0.0618175561599999,0.1709353667,0.1977993491,0.0,0.0,0.0,0.0,0.0,0.0,30.32622595,-125.92851195,-144.07148805,115.3458315,108.94448535,-125.92851195,1,10.003376577000001,-45.518092302,10.003311807,0.0024960215663999826,0.19705406834,30.324912244999997,-125.93433875000001,10.002726374783332,-49.236170233500005,10.002723661216665,0.004585042809342489,0.1963466212608333,30.39322234591667,-126.18994023666667,10.003811045,-42.258735009999995,10.0037829,0.0032759361935,0.1982389251,30.34234097,-125.90107145,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.002641205,-48.28652317,10.00252966,0.001656919006,0.19620239705,30.30757482,-125.97266385,9.998445724500002,-60.73085994,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.00048338121550019317,2.4075993779353113,0.0005312244538883239,0.0006671211018184362,0.0009041822740799885,0.014040878359972553,0.025678518350789287,0.0013223484318382428,5.499097249721522,0.0014681030056432657,0.004436298581275036,0.002180055510444684,0.14682994652184916,0.3583230501744223
500.0,-4.0927302525,-2.959548059,8.6358711635,10.004380995,-43.01666849,-4.093011642,-2.959929605,8.636057166,10.004769445,-18.91679549,-25.35730668,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00023448550275,-0.0003533197847,6.260020199999996e-05,0.001434554181,-0.07732076994,-0.065096063975,0.16956611175,0.19742457665,0.0,0.0,0.0,0.0,0.0,0.0,30.32118463,-125.87156575,-144.12843420000002,115.35730665,108.9167955,-125.87156575,1,10.003724535,-45.669678998,10.003759764,0.002127745163899983,0.19729850426,30.320680977000002,-125.92245252000001,10.002778290366669,-48.943782990916674,10.002777794133333,0.004570984447342488,0.19639361827666665,30.389309607750004,-126.18146694833334,10.004380995,-43.01666849,10.004769445,0.0030113161144999,0.1982389251,30.33373669,-125.87156575,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.003205125,-48.28652317,10.00302816,0.001434554181,0.1964703117,30.30757482,-125.97266385,9.998445724500002,-60.73085994,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0004464692849219796,2.1624614191265925,0.0006400048675311442,0.000636496445292009,0.000771908376311464,0.010114365705546975,0.03827667196970643,0.0013251878809120898,5.351207724169431,0.0014828305781272864,0.004445061042803432,0.002172248888211305,0.14554246173731292,0.35976157208403736
501.0,-4.085762274,-2.965271245,8.635904538,10.003256775,-43.482684504999995,-4.0860818185,-2.965018471,8.635728074,10.00316007,-18.97236744,-25.32109848,224.0,346.0,341.0,344.0,0.0,1.0,0.0,0.0,-1.0610213000000217e-06,0.0010854238411599,0.0005814391615,0.0041096169775,-0.073594854785,-0.0643131138449999,0.1712377472,0.19717036385,0.0,0.0,0.0,0.0,0.0,0.0,30.32160554,-126.0020437,-143.9979563,115.3210985,108.9723674,-126.0020437,1,10.003617522999999,-44.872765636,10.003642442,0.0024517359331999826,0.19743851469,30.318254747000005,-125.92832848999998,10.002780523366665,-48.65631340033333,10.002785149216665,0.004593053646467489,0.19641689445583335,30.386028007083333,-126.17357158583333,10.004380995,-43.01666849,10.004769445,0.0041096169775,0.1982389251,30.32622595,-125.87156575,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.003205125,-48.28652317,10.00302816,0.001434554181,0.19655935875,30.30757482,-126.0020437,9.998445724500002,-60.16172929,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0004884545977865268,2.066475362890946,0.0006944538080405954,0.001105948922549294,0.00063558489035116,0.0072486514132051125,0.04873745383304524,0.0013258909200977774,5.167401258253328,0.0014836270800507845,0.0044393293320015605,0.0021729769173345188,0.1447979903681595,0.3583889522636435
502.0,-4.0925060945,-2.958756352,8.635131929,10.003417095,-45.474166,-4.0921674725,-2.958265112,8.635203468,10.003195025,-18.91359893,-25.357990855,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.00037666223295,0.0004753371324,0.001774026065,0.0020158031175,-0.070233834055,-0.06515206903,0.17269276595,0.1975019537,0.0,0.0,0.0,0.0,0.0,0.0,30.32013176,-125.86577295,-144.13422705,115.35799085,108.91359895,-125.86577295,1,10.003538733000001,-44.982941903,10.003524867,0.002523512755499983,0.19729112041000002,30.319344539999996,-125.92126879,10.002808691533335,-48.440844805999994,10.002808606133334,0.0046009608580091545,0.19645183589166668,30.38267533025,-126.16518485416667,10.004380995,-43.01666849,10.004769445,0.0041096169775,0.1977993491,30.32622595,-125.86577295,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.003205125,-48.28652317,10.00302816,0.001434554181,0.19655935875,30.30757482,-126.0020437,9.998445724500002,-60.16172929,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.00048115300960188716,2.0844494403930134,0.0007142125882752057,0.001051788475418754,0.00046653374102007976,0.006982082104181946,0.05572793320949782,0.0013210738630505781,5.021608682609802,0.001478705970587262,0.004434221213653772,0.002173293241323159,0.14393928003321216,0.35962438907996935
503.0,-4.090231128,-2.9597006775,8.6360094805,10.00352428,-45.053642115,-4.0898829674999995,-2.9600059145,8.636095328,10.003546445,-18.91741709,-25.34340972,238.5,325.5,364.5,320.0,0.0,1.0,1.0,0.0,0.0004594218212,-0.0004912524286999,-0.0021008203395,0.0022534536824,-0.07425006964,-0.068338845485,0.1687154646999999,0.19659927095,0.0,0.0,0.0,0.0,0.0,0.0,30.311224165,-125.889586,-144.11041395,115.34340975,108.91741705,-125.889586,1,10.003556854,-44.336365691999994,10.003539829,0.002564948814579983,0.19729910285000002,30.320074409,-125.91149607,10.002821640616666,-48.2044275255,10.002821241133335,0.004602216101757488,0.19646103763249997,30.37937296333333,-126.15714426999999,10.004380995,-43.01666849,10.004769445,0.0041096169775,0.1977993491,30.32622595,-125.86577295,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.003205125,-45.474166,10.00302816,0.001434554181,0.19659927095,30.311224165,-126.0020437,9.998445724500002,-60.16172929,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0004779023768604847,1.0465136438870577,0.0007136019797554658,0.0010321852717961747,0.0004509647651300859,0.005471483334400291,0.05624388595253285,0.001324266182792398,4.835081903956154,0.0014817655901541548,0.004433534341063004,0.00217271955927412,0.14325471115525507,0.36031405390237276
504.0,-4.086601674500001,-2.9626862725,8.6352606865,10.002278715,-45.382111685,-4.0872455325,-2.9633444395,8.635236841,10.00271581,-18.936663965,-25.325659465,268.55555555555554,287.0,370.0,285.55555555555554,3.0,6.0,0.0,0.0,-4.456285760000002e-05,0.0017135479047,0.003075898057,0.0036282048235,-0.068367706745,-0.0664118891,0.17186502785,0.1965496539,0.0,0.0,0.0,0.0,0.0,0.0,30.30751807,-125.94119935,-144.05880059999998,115.32565945,108.93666395,-125.94119935,1,10.003371571999999,-44.481854559,10.003477359,0.0026883265563800033,0.19704916380999998,30.316332833,-125.91403355,10.002830104783333,-47.958100565416665,10.002831743133333,0.004602264011049155,0.19647006121833333,30.375883636666668,-126.148687575,10.004380995,-43.01666849,10.004769445,0.0041096169775,0.1975019537,30.32160554,-125.86577295,10.00545238,-38.91384803,10.005511395,0.020054617125,0.20249345205,30.799726354999997,-125.6473124,10.002278715,-45.474166,10.00271581,0.001434554181,0.1965496539,30.30751807,-126.0020437,9.998445724500002,-58.529546865,9.996899205,0.0009360986251499,0.18457573995,30.06816937,-127.7082589,0.0007503068778004289,1.1475187266067073,0.0007801603656206476,0.0011310155811769475,0.0004507096285281728,0.006510986044839433,0.05747618958097564,0.0013190489303061366,4.585627486035335,0.0014786938196249698,0.004433523621317556,0.002171931294059108,0.14239583651357327,0.35931056962902064
