Time (s),Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
474,253.33333333333334,294.6666666666667,378.0,278.0,0,2,1,0
475,252.0,301.0,365.5,278.5,0,2,0,0
476,,,,,0,0,0,0
477,259.0,288.0,384.0,285.0,0,0,1,0
478,,,,,0,0,0,0
479,255.0,328.5,378.0,320.5,1,1,0,0
480,256.0,331.75,381.625,325.0,1,7,0,0
481,253.66666666666666,332.3333333333333,379.0,327.3333333333333,0,3,0,0
482,,,,,0,0,0,0
483,,,,,0,0,0,0
484,,,,,0,0,0,0
485,,,,,0,0,0,0
486,,,,,0,0,0,0
487,,,,,0,0,0,0
488,261.0,339.375,375.5,345.75,0,8,0,0
489,256.8,341.8,371.4,347.0,0,5,0,0
490,,,,,0,0,0,0
491,,,,,0,0,0,0
492,,,,,0,0,0,0
493,,,,,0,0,0,0
494,,,,,0,0,0,0
495,,,,,0,0,0,0
496,,,,,0,0,0,0
497,,,,,0,0,0,0
498,,,,,0,0,0,0
499,,,,,0,0,0,0
500,,,,,0,0,0,0
501,224.0,346.0,341.0,344.0,0,1,0,0
502,,,,,0,0,0,0
503,238.5,325.5,364.5,320.0,0,1,1,0
504,268.55555555555554,287.0,370.0,285.55555555555554,3,6,0,0
505,,,,,0,0,0,0
506,,,,,0,0,0,0
507,257.0,339.0,357.0,340.0,1,0,0,0
508,258.2307692307692,338.84615384615387,375.38461538461536,343.2307692307692,0,13,0,0
509,253.41666666666666,348.75,371.75,352.0,0,12,0,0
510,249.0,351.0,369.0,354.5,0,2,0,0
511,247.0,350.6666666666667,367.3333333333333,354.3333333333333,0,3,0,0
512,251.5,356.5,379.5,350.0,0,1,1,0
513,251.375,349.75,371.75,352.875,0,8,0,0
514,242.25,347.0,348.75,349.0,0,2,2,0
515,253.875,347.625,376.25,342.0,4,2,2,0
516,243.5,328.0,370.5,318.5,1,1,0,0
517,222.28571428571428,281.14285714285717,345.42857142857144,268.42857142857144,0,7,0,0
518,238.22222222222223,284.55555555555554,359.3333333333333,277.55555555555554,1,8,0,0
519,256.4,296.0,380.8,286.2,1,3,1,0
520,276.0,321.4,394.0,318.0,1,2,2,0
521,281.2,327.8666666666667,397.6666666666667,324.46666666666664,3,10,2,0
522,272.4,330.2,388.8666666666667,325.26666666666665,0,14,1,0
523,271.125,331.125,387.875,325.625,0,8,0,0
524,270.53333333333336,331.3333333333333,387.6666666666667,325.4,1,12,2,0
525,269.5,327.6666666666667,387.5833333333333,322.8333333333333,0,11,1,0
526,273.92857142857144,332.07142857142856,390.85714285714283,327.2857142857143,3,8,3,0
527,274.6666666666667,333.0,390.53333333333336,327.26666666666665,3,10,2,0
528,272.06666666666666,333.06666666666666,388.8,327.53333333333336,3,12,0,0
529,277.0,335.4,391.8,330.06666666666666,0,15,0,0
530,276.8,334.3333333333333,393.1333333333333,330.1333333333333,1,14,0,0
531,275.8,334.8666666666667,392.4,330.6666666666667,8,7,0,0
532,277.46666666666664,335.93333333333334,393.6,331.46666666666664,4,11,0,0
533,276.3333333333333,335.93333333333334,392.46666666666664,331.06666666666666,7,8,0,0
534,280.0,336.6666666666667,395.9166666666667,332.6666666666667,9,3,0,0
535,280.73333333333335,335.1333333333333,396.46666666666664,330.2,2,12,1,0
536,277.61538461538464,333.2307692307692,394.9230769230769,329.38461538461536,2,11,0,0
537,279.42857142857144,333.92857142857144,395.85714285714283,330.0,5,8,1,0
538,280.14285714285717,335.35714285714283,396.14285714285717,331.85714285714283,7,7,0,0
539,278.6666666666667,335.8666666666667,394.53333333333336,331.6666666666667,7,8,0,0
540,278.75,335.5833333333333,395.0833333333333,331.75,7,3,2,0
541,280.2,335.4,396.6666666666667,331.6666666666667,7,8,0,0
542,281.46666666666664,335.8,397.6,331.6666666666667,0,14,1,0
543,284.1333333333333,337.73333333333335,399.2,333.0,1,7,7,0
544,286.06666666666666,340.6,399.8666666666667,334.73333333333335,0,1,14,0
545,284.6875,341.5,398.875,336.75,0,4,12,0
546,284.6666666666667,340.6,400.26666666666665,336.8666666666667,0,15,0,0
547,283.2307692307692,339.6923076923077,399.6923076923077,337.84615384615387,1,11,1,0
548,283.2142857142857,339.2142857142857,400.64285714285717,337.64285714285717,0,12,2,0
549,283.85714285714283,341.35714285714283,400.07142857142856,339.7142857142857,0,14,0,0
550,282.2307692307692,342.3076923076923,398.3076923076923,341.15384615384613,0,12,1,0
551,285.0769230769231,343.0,400.15384615384613,341.61538461538464,0,9,4,0
552,282.6,343.6666666666667,398.93333333333334,342.53333333333336,0,14,1,0
553,283.73333333333335,346.06666666666666,398.0,343.0,0,14,1,0
554,286.93333333333334,347.0,400.06666666666666,343.6,0,6,9,0
555,284.8666666666667,346.0,399.6666666666667,344.8666666666667,0,15,0,0
556,285.0,346.06666666666666,400.1333333333333,345.1333333333333,0,15,0,0
557,287.14285714285717,346.7142857142857,401.5,347.2142857142857,2,12,0,0
558,287.26666666666665,344.73333333333335,402.1333333333333,343.4,0,13,2,0
559,284.0,344.1333333333333,400.0,343.3333333333333,0,15,0,0
560,284.0,343.3333333333333,400.6,342.73333333333335,0,15,0,0
561,278.5,336.25,390.5,345.5,1,3,0,0
562,280.3333333333333,326.3333333333333,395.0,324.6666666666667,0,3,0,0
563,334.0,284.0,441.0,310.0,0,0,1,0
564,290.53846153846155,322.9230769230769,405.46153846153845,321.46153846153845,5,7,1,0
565,284.53333333333336,321.0,399.3333333333333,318.46666666666664,5,10,0,0
566,284.6,319.6666666666667,396.4,317.3333333333333,1,14,0,0
567,305.25,318.375,412.1875,315.125,4,9,3,0
568,300.53333333333336,323.6666666666667,406.06666666666666,318.8,9,6,0,0
569,299.06666666666666,315.93333333333334,400.53333333333336,309.73333333333335,10,5,0,0
570,302.0769230769231,294.46153846153845,402.7692307692308,299.53846153846155,1,11,1,0
571,297.72727272727275,284.3636363636364,402.8181818181818,301.45454545454544,0,7,4,0
572,306.0,283.0,406.06666666666666,301.1333333333333,0,5,10,0
573,311.6666666666667,284.4,409.73333333333335,303.06666666666666,0,0,15,0
574,308.1333333333333,283.8666666666667,409.4,302.6666666666667,0,5,10,0
575,314.5,281.5,406.0,289.0,0,1,1,0
576,,,,,0,0,0,0
577,,,,,0,0,0,0
578,,,,,0,0,0,0
579,,,,,0,0,0,0
580,,,,,0,0,0,0
581,352.0,307.6666666666667,413.3333333333333,304.3333333333333,1,2,0,0
582,278.42857142857144,291.2857142857143,376.7142857142857,292.42857142857144,0,1,6,0
583,328.0,283.6,419.4,297.4,1,1,3,0
584,314.375,289.375,399.25,291.125,8,0,0,0
585,,,,,0,0,0,0
586,,,,,0,0,0,0
587,380.0,289.0,452.0,289.0,0,1,0,0
588,321.0,322.0,406.0,316.5,2,0,0,0
589,,,,,0,0,0,0
590,,,,,0,0,0,0
591,,,,,0,0,0,0
592,,,,,0,0,0,0
593,,,,,0,0,0,0
594,,,,,0,0,0,0
595,235.5,372.5,294.5,355.5,2,0,0,0
596,214.5,370.75,274.75,352.25,3,1,0,0
597,194.5,375.1666666666667,249.0,357.6666666666667,1,4,1,0
598,201.16666666666666,373.5,262.1666666666667,356.8333333333333,5,0,1,0
599,,,,,0,0,0,0
600,,,,,0,0,0,0
601,269.5,346.375,352.875,336.875,0,6,2,0
602,,,,,0,0,0,0
603,,,,,0,0,0,0
604,,,,,0,0,0,0
605,270.3333333333333,324.0,343.77777777777777,316.44444444444446,9,0,0,0
606,261.45454545454544,332.3636363636364,342.54545454545456,323.0,11,0,0,0
607,277.75,335.75,363.75,336.75,5,1,2,0
608,285.0,351.0,369.0,344.0,3,0,0,0
609,266.75,343.25,366.25,341.5,0,4,0,0
610,273.8666666666667,349.26666666666665,369.6,346.4,2,6,7,0
611,279.6666666666667,355.3333333333333,374.26666666666665,352.1333333333333,2,5,8,0
612,284.6,354.06666666666666,377.8666666666667,352.2,3,12,0,0
613,285.93333333333334,355.06666666666666,378.8,352.73333333333335,0,11,4,0
614,282.8666666666667,355.06666666666666,375.73333333333335,353.6666666666667,2,12,1,0
615,281.46666666666664,354.46666666666664,373.46666666666664,352.73333333333335,4,9,2,0
616,274.5,351.0833333333333,365.4166666666667,346.0833333333333,6,6,0,0
617,270.1333333333333,351.3333333333333,361.3333333333333,344.46666666666664,0,15,0,0
618,269.2,351.8,360.6,345.8666666666667,1,14,0,0
619,272.06666666666666,352.6666666666667,362.46666666666664,346.8,9,5,1,0
620,274.0,351.2142857142857,363.0,345.64285714285717,7,6,1,0
621,279.6,347.6,364.06666666666666,344.53333333333336,13,0,2,0
622,279.8666666666667,345.93333333333334,365.6,343.4,11,0,4,0
623,279.8666666666667,344.0,366.2,342.06666666666666,6,3,6,0
624,281.75,344.4375,367.9375,342.5625,11,0,5,0
625,281.8666666666667,345.3333333333333,368.4,342.73333333333335,15,0,0,0
626,281.8,345.8666666666667,368.26666666666665,343.46666666666664,14,0,1,0
627,277.625,344.625,364.375,342.0625,9,6,1,0
628,279.73333333333335,345.4,365.8,342.53333333333336,10,0,5,0
629,281.73333333333335,346.26666666666665,366.6,343.3333333333333,11,0,4,0
630,281.46666666666664,346.4,367.2,343.4,9,0,6,0
631,282.26666666666665,347.73333333333335,366.6666666666667,344.1333333333333,13,1,1,0
632,278.93333333333334,347.53333333333336,362.4,343.6,14,1,0,0
633,266.5,342.0,355.6666666666667,337.8333333333333,6,5,1,0
634,264.42857142857144,341.7857142857143,354.14285714285717,338.07142857142856,4,10,0,0
635,264.46666666666664,341.6666666666667,353.93333333333334,337.6666666666667,2,13,0,0
636,262.53333333333336,341.93333333333334,352.46666666666664,337.93333333333334,3,12,0,0
637,264.0,341.46666666666664,353.46666666666664,337.53333333333336,3,12,0,0
638,263.6666666666667,341.6,353.3333333333333,337.46666666666664,3,12,0,0
639,264.46666666666664,340.8,352.8666666666667,337.6666666666667,0,15,0,0
640,266.53333333333336,340.53333333333336,355.06666666666666,337.26666666666665,5,7,3,0
641,275.3333333333333,343.3333333333333,357.3333333333333,339.6666666666667,3,0,0,0
642,,,,,0,0,0,0
643,,,,,0,0,0,0
644,,,,,0,0,0,0
645,,,,,0,0,0,0
646,,,,,0,0,0,0
647,,,,,0,0,0,0
648,,,,,0,0,0,0
649,265.0,345.5,355.0,336.0,2,0,0,0
650,302.0,329.0,375.0,331.0,1,0,0,0
651,282.125,322.375,358.5,321.25,8,0,0,0
652,,,,,0,0,0,0
653,,,,,0,0,0,0
654,262.14285714285717,335.42857142857144,341.2857142857143,324.7857142857143,8,5,1,0
655,275.125,344.25,356.625,332.875,2,2,4,0
656,283.0,346.0,356.5,334.5,1,0,1,0
657,294.0,342.25,361.75,335.0,1,0,3,0
658,266.75,340.0,352.5,329.0,3,1,0,0
659,,,,,0,0,0,0
660,,,,,0,0,0,0
661,,,,,0,0,0,0
662,282.0,342.0,363.0,331.0,1,0,0,0
663,275.0,336.0,356.0,328.0,2,0,0,0
664,270.0833333333333,328.9166666666667,350.1666666666667,322.9166666666667,11,0,1,0
665,274.57142857142856,333.07142857142856,357.92857142857144,329.85714285714283,12,0,2,0
666,264.61538461538464,339.46153846153845,351.3076923076923,334.53846153846155,8,5,0,0
667,259.6,344.4,344.73333333333335,335.1333333333333,2,7,6,0
668,255.35714285714286,344.85714285714283,340.92857142857144,336.2857142857143,6,8,0,0
669,255.46666666666667,345.8,341.93333333333334,337.06666666666666,3,12,0,0
670,257.38461538461536,345.2307692307692,344.2307692307692,336.61538461538464,8,5,0,0
671,261.2857142857143,336.5,348.14285714285717,330.64285714285717,9,5,0,0
672,257.0,330.2142857142857,339.14285714285717,321.14285714285717,14,0,0,0
673,260.46666666666664,324.2,343.2,316.6666666666667,15,0,0,0
674,266.0,327.6,348.53333333333336,323.1333333333333,15,0,0,0
675,258.3333333333333,331.2,341.6,326.0,15,0,0,0
676,259.4,331.4,342.6666666666667,326.46666666666664,15,0,0,0
677,257.4,332.06666666666666,341.46666666666664,327.2,10,2,3,0
678,255.0,333.3333333333333,340.2,327.46666666666664,4,11,0,0
679,255.46666666666667,335.46666666666664,342.0,328.06666666666666,3,12,0,0
680,254.46666666666667,335.06666666666666,340.73333333333335,328.0,8,7,0,0
681,256.53333333333336,335.06666666666666,342.26666666666665,328.93333333333334,9,5,1,0
682,255.93333333333334,336.1333333333333,342.06666666666666,329.73333333333335,5,9,1,0
683,257.26666666666665,337.26666666666665,342.26666666666665,330.4,0,7,8,0
684,255.33333333333334,337.6666666666667,342.1333333333333,330.8,1,12,2,0
685,253.73333333333332,338.53333333333336,340.26666666666665,331.1333333333333,5,10,0,0
686,253.2,338.8,339.26666666666665,331.1333333333333,0,14,1,0
687,256.8,339.2,340.0,331.8666666666667,1,7,7,0
688,255.8,339.2,339.53333333333336,331.73333333333335,2,9,4,0
689,256.26666666666665,339.53333333333336,341.1333333333333,332.2,2,9,4,0
690,254.53333333333333,339.73333333333335,342.0,332.6666666666667,3,11,1,0
691,256.0,339.93333333333334,343.6666666666667,332.93333333333334,4,10,1,0
692,256.53333333333336,340.0,343.8666666666667,332.8,10,5,0,0
693,255.2,340.6,344.4,333.6,11,4,0,0
694,254.53333333333333,340.8666666666667,342.4,333.53333333333336,12,3,0,0
695,255.33333333333334,341.8,342.93333333333334,334.2,7,8,0,0
696,253.91666666666666,342.5833333333333,342.0,334.75,10,2,0,0
697,253.5,342.42857142857144,341.0,334.64285714285717,8,6,0,0
698,254.35714285714286,343.0,341.2142857142857,334.92857142857144,8,5,1,0
699,253.3125,342.8125,341.25,335.4375,2,14,0,0
700,256.6,343.1333333333333,340.8,335.46666666666664,3,6,6,0
701,258.53333333333336,343.53333333333336,340.8,335.53333333333336,4,6,5,0
702,258.7857142857143,344.35714285714283,340.35714285714283,336.42857142857144,11,0,3,0
703,256.0,344.46666666666664,338.6666666666667,337.53333333333336,11,3,1,0
704,256.26666666666665,343.26666666666665,340.06666666666666,335.93333333333334,4,7,4,0
705,259.0,344.06666666666666,340.1333333333333,336.73333333333335,6,1,8,0
706,260.2,344.73333333333335,343.3333333333333,337.2,10,0,5,0
707,255.53333333333333,343.93333333333334,343.0,336.26666666666665,5,8,2,0
708,255.3846153846154,345.15384615384613,343.6923076923077,337.7692307692308,11,2,0,0
709,253.46666666666667,344.06666666666666,343.8,337.06666666666666,15,0,0,0
710,258.93333333333334,345.8,345.8666666666667,338.6,15,0,0,0
711,256.6666666666667,346.5833333333333,344.75,338.9166666666667,12,0,0,0
712,257.8181818181818,343.90909090909093,344.6363636363636,336.3636363636364,8,1,2,0
713,261.0,341.14285714285717,342.7857142857143,333.42857142857144,10,2,2,0
714,265.9230769230769,344.46153846153845,348.53846153846155,338.3076923076923,13,0,0,0
715,282.26666666666665,343.53333333333336,356.93333333333334,341.6,15,0,0,0
716,276.6666666666667,342.53333333333336,356.46666666666664,339.73333333333335,12,2,1,0
717,282.8,343.2,357.93333333333334,340.8,15,0,0,0
718,277.26666666666665,342.46666666666664,357.4,339.06666666666666,12,2,1,0
719,283.1333333333333,343.6,357.1333333333333,340.8,9,2,4,0
720,282.8,343.73333333333335,359.8,341.73333333333335,15,0,0,0
721,284.93333333333334,344.0,359.4,342.73333333333335,15,0,0,0
722,284.9230769230769,345.2307692307692,360.46153846153845,343.84615384615387,13,0,0,0
723,289.25,352.25,361.5,349.0,4,0,0,0
724,,,,,0,0,0,0
725,,,,,0,0,0,0
726,,,,,0,0,0,0
727,,,,,0,0,0,0
728,247.25,373.75,318.75,356.25,3,1,0,0
729,252.91666666666666,362.1666666666667,326.3333333333333,345.75,7,1,4,0
730,261.26666666666665,354.0,334.1333333333333,340.6,4,2,9,0
731,248.42857142857142,359.5,317.2857142857143,346.07142857142856,9,0,5,0
732,197.57142857142858,368.85714285714283,256.57142857142856,351.2857142857143,7,0,0,0
733,210.5,366.25,270.75,354.25,2,2,0,0
734,290.42857142857144,347.85714285714283,369.0,347.64285714285717,14,0,0,0
735,276.46666666666664,351.46666666666664,360.53333333333336,348.8,15,0,0,0
736,270.1875,348.875,353.4375,345.9375,16,0,0,0
737,258.26666666666665,342.46666666666664,342.46666666666664,339.26666666666665,13,2,0,0
738,249.2,340.06666666666666,335.8666666666667,337.73333333333335,4,11,0,0
739,262.8,341.2,345.0,339.1333333333333,7,1,7,0
740,250.93333333333334,348.06666666666666,323.1333333333333,340.6666666666667,8,1,6,0
741,189.0,371.0,252.0,351.0,1,0,0,0
742,,,,,0,0,0,0
743,269.1666666666667,346.3333333333333,347.8333333333333,337.5,1,1,4,0
744,317.26666666666665,338.4,392.6,339.3333333333333,10,1,4,0
745,389.2,342.4,466.93333333333334,347.8,14,0,1,0
746,365.3076923076923,339.2307692307692,447.46153846153845,340.15384615384613,11,2,0,0
747,336.6666666666667,200.66666666666666,432.5,197.0,5,1,0,0
748,313.1666666666667,204.75,408.5833333333333,201.66666666666666,8,3,1,0
749,295.8666666666667,215.2,391.06666666666666,209.93333333333334,9,2,4,0
750,280.6666666666667,223.26666666666668,379.1333333333333,216.13333333333333,2,12,1,0
751,279.1333333333333,223.26666666666668,377.1333333333333,217.46666666666667,8,4,3,0
752,275.61538461538464,225.46153846153845,376.15384615384613,218.6153846153846,0,7,6,0
753,277.2,225.86666666666667,376.3333333333333,218.93333333333334,0,5,10,0
754,277.6923076923077,228.69230769230768,376.61538461538464,221.46153846153845,0,0,13,0
755,280.2,227.33333333333334,379.4,221.6,1,7,7,0
756,281.52941176470586,227.0,381.0,221.23529411764707,1,11,5,0
757,283.06666666666666,225.66666666666666,382.3333333333333,220.46666666666667,0,13,2,0
758,284.73333333333335,222.73333333333332,383.46666666666664,219.73333333333332,0,15,0,0
759,283.93333333333334,224.53333333333333,382.3333333333333,220.53333333333333,2,12,1,0
760,285.2,222.26666666666668,382.8,218.6,0,14,1,0
761,284.8,220.73333333333332,381.93333333333334,217.33333333333334,1,13,1,0
762,283.73333333333335,222.4,382.53333333333336,218.2,1,13,1,0
763,282.93333333333334,222.53333333333333,381.6666666666667,218.93333333333334,0,15,0,0
764,282.94736842105266,224.42105263157896,381.7894736842105,219.6315789473684,2,17,0,0
765,282.6,224.73333333333332,382.26666666666665,220.13333333333333,0,15,0,0
766,283.6666666666667,222.26666666666668,382.06666666666666,218.46666666666667,0,15,0,0
767,283.46666666666664,224.26666666666668,382.06666666666666,220.0,0,15,0,0
768,283.4375,222.3125,382.25,219.5625,3,13,0,0
769,283.1333333333333,219.26666666666668,380.53333333333336,216.6,0,15,0,0
770,284.4,219.6,380.8,216.66666666666666,0,13,2,0
771,285.06666666666666,218.8,381.6,215.8,0,13,2,0
772,287.6,218.53333333333333,383.3333333333333,215.8,1,9,5,0
773,286.2142857142857,217.71428571428572,383.07142857142856,215.07142857142858,3,8,3,0
774,284.26666666666665,215.4,383.06666666666666,213.4,1,13,1,0
775,288.0,222.93333333333334,385.2,219.46666666666667,4,7,4,0
776,287.7692307692308,224.23076923076923,385.0769230769231,219.84615384615384,4,7,2,0
777,285.0769230769231,220.07692307692307,381.53846153846155,218.6153846153846,1,10,2,0
778,279.3636363636364,223.36363636363637,378.0,218.0,1,8,2,0
779,308.8333333333333,187.16666666666666,393.8333333333333,202.5,0,0,6,0
780,305.77777777777777,181.33333333333334,392.6666666666667,200.33333333333334,0,0,9,0
781,294.5,186.25,382.5,196.25,0,0,8,0
782,287.55555555555554,185.55555555555554,376.44444444444446,191.11111111111111,0,0,9,0
783,288.5,185.33333333333334,375.5,191.33333333333334,0,0,6,0
784,297.1666666666667,188.16666666666666,378.3333333333333,205.33333333333334,0,1,5,0
785,,,,,0,0,0,0
786,265.35714285714283,221.5,363.2857142857143,226.28571428571428,0,12,2,0
787,258.0,235.0,356.5,228.0,0,2,0,0
788,256.6666666666667,235.33333333333334,354.6666666666667,229.33333333333334,0,3,0,0
789,264.8,245.8,355.6,242.8,0,3,2,0
790,256.5,236.0,354.5,229.75,0,3,1,0
791,258.1666666666667,241.33333333333334,353.0,235.16666666666666,0,5,1,0
792,261.2,241.0,351.0,237.6,1,4,0,0
793,255.75,236.5,353.5,231.0,0,4,0,0
794,,,,,0,0,0,0
795,260.3333333333333,246.33333333333334,356.3333333333333,243.0,0,2,1,0
796,255.0,237.0,354.0,231.0,0,1,0,0
797,256.0,237.0,354.0,234.0,0,2,0,0
798,263.0,251.5,355.5,248.0,0,1,1,0
799,255.25,237.0,354.125,231.125,0,7,1,0
800,255.25,237.0,353.75,231.25,0,4,0,0
801,253.2,238.2,352.2,231.6,0,5,0,0
802,,,,,0,0,0,0
803,239.125,242.5,336.875,234.5,1,7,0,0
804,,,,,0,0,0,0
805,264.375,210.375,351.25,226.75,0,0,8,0
806,265.5,212.75,350.25,227.25,0,0,4,0
807,265.0,212.0,351.8888888888889,226.55555555555554,0,0,9,0
808,268.0,214.0,349.0,230.0,0,0,2,0
809,265.25,211.75,350.75,228.25,0,0,4,0
810,268.6666666666667,248.66666666666666,345.0,251.33333333333334,0,2,1,0
811,,,,,0,0,0,0
812,268.5,213.125,350.875,227.375,0,0,8,0
813,270.0,213.0,355.0,227.0,0,0,1,0
814,,,,,0,0,0,0
815,268.0,212.0,354.0,217.0,0,0,1,0
816,,,,,0,0,0,0
817,,,,,0,0,0,0
818,,,,,0,0,0,0
819,261.125,244.0,353.625,235.75,0,8,0,0
820,262.38461538461536,243.6153846153846,355.0,236.30769230769232,1,11,1,0
821,258.5,243.25,353.5,236.0,0,4,0,0
822,,,,,0,0,0,0
823,271.3333333333333,207.66666666666666,356.3333333333333,223.33333333333334,0,0,3,0
824,269.5,201.5,355.75,218.0,0,2,2,0
825,,,,,0,0,0,0
826,,,,,0,0,0,0
827,,,,,0,0,0,0
828,,,,,0,0,0,0
829,,,,,0,0,0,0
830,,,,,0,0,0,0
831,,,,,0,0,0,0
832,,,,,0,0,0,0
833,,,,,0,0,0,0
834,,,,,0,0,0,0
835,,,,,0,0,0,0
836,,,,,0,0,0,0
837,,,,,0,0,0,0
838,,,,,0,0,0,0
839,,,,,0,0,0,0
840,,,,,0,0,0,0
841,,,,,0,0,0,0
842,,,,,0,0,0,0
843,,,,,0,0,0,0
844,,,,,0,0,0,0
845,,,,,0,0,0,0
846,,,,,0,0,0,0
847,,,,,0,0,0,0
848,,,,,0,0,0,0
849,186.66666666666666,269.6666666666667,269.6666666666667,253.33333333333334,0,3,0,0
850,210.0,248.0,298.0,241.0,1,0,0,0
851,,,,,0,0,0,0
852,,,,,0,0,0,0
853,,,,,0,0,0,0
854,252.1818181818182,246.54545454545453,338.3636363636364,234.1818181818182,7,3,1,0
855,288.1,205.9,367.8,213.1,5,1,4,0
856,322.0,206.0,406.0,213.0,2,0,0,0
857,317.375,212.25,403.5,216.125,2,6,0,0
858,320.0,209.0,406.0,213.0,1,0,0,0
859,314.77777777777777,213.11111111111111,398.1111111111111,218.22222222222223,3,1,5,0
860,305.44444444444446,216.0,391.22222222222223,220.55555555555554,3,4,2,0
861,331.6923076923077,264.15384615384613,432.0,269.61538461538464,1,4,8,0
862,324.5,254.16666666666666,415.75,241.75,1,6,5,0
863,286.0,217.5,368.0833333333333,212.58333333333334,2,5,5,0
864,272.625,222.0,357.25,210.25,3,5,0,0
865,273.6666666666667,217.33333333333334,351.3333333333333,202.66666666666666,3,0,0,0
866,,,,,0,0,0,0
867,297.5,200.5,386.25,219.75,0,2,2,0
868,298.0,199.5,388.0,218.0,0,0,2,0
869,294.0,208.0,372.5,217.0,0,0,2,0
870,309.0,242.6,387.2,230.0,0,1,4,0
871,,,,,0,0,0,0
872,293.14285714285717,201.57142857142858,379.14285714285717,215.42857142857142,1,2,4,0
873,,,,,0,0,0,0
874,,,,,0,0,0,0
875,,,,,0,0,0,0
876,291.0,214.0,375.8181818181818,210.9090909090909,10,1,0,0
877,289.0,215.0,373.0,210.0,1,0,0,0
878,267.2,244.4,351.8,231.2,5,0,0,0
879,278.57142857142856,234.14285714285714,363.14285714285717,224.14285714285714,4,3,0,0
880,,,,,0,0,0,0
881,,,,,0,0,0,0
882,,,,,0,0,0,0
883,,,,,0,0,0,0
884,360.0,217.0,425.0,223.0,0,0,1,0
885,312.75,217.83333333333334,386.0833333333333,214.41666666666666,12,0,0,0
886,276.1818181818182,213.45454545454547,358.09090909090907,206.63636363636363,8,3,0,0
887,254.375,200.625,343.125,198.875,3,5,0,0
888,281.0,223.5,382.0,215.5,1,1,0,0
889,,,,,0,0,0,0
890,,,,,0,0,0,0
891,288.5,193.0,374.0,198.5,0,1,1,0
892,294.0,231.75,390.5,220.5,2,2,0,0
893,312.73333333333335,237.46666666666667,412.8,230.4,2,4,9,0
894,307.2,241.46666666666667,408.3333333333333,232.66666666666666,2,3,10,0
895,302.0625,242.0625,402.5625,229.875,0,0,16,0
896,298.73333333333335,242.8,398.73333333333335,232.2,0,5,10,0
897,298.1333333333333,244.0,398.26666666666665,233.4,0,11,4,0
898,299.2,244.8,399.1333333333333,234.2,0,11,4,0
899,301.26666666666665,244.86666666666667,401.06666666666666,234.0,0,5,10,0
900,300.1333333333333,244.93333333333334,400.0,234.46666666666667,0,14,1,0
901,300.06666666666666,245.93333333333334,400.2,234.73333333333332,0,8,7,0
902,298.73333333333335,246.26666666666668,398.73333333333335,235.06666666666666,0,12,3,0
903,301.0,246.86666666666667,402.06666666666666,235.6,0,3,12,0
904,300.6666666666667,247.73333333333332,401.3333333333333,236.4,0,9,6,0
905,299.2,248.53333333333333,399.8,236.66666666666666,0,10,5,0
906,297.4,249.13333333333333,398.4,236.93333333333334,0,8,7,0
907,297.93333333333334,250.4,398.93333333333334,238.06666666666666,0,4,11,0
908,297.8,251.73333333333332,399.26666666666665,240.0,0,11,4,0
909,297.6923076923077,253.6153846153846,399.2307692307692,243.07692307692307,4,6,3,0
910,294.8666666666667,253.86666666666667,397.4,244.46666666666667,4,8,3,0
911,291.7857142857143,255.5,394.85714285714283,244.5,1,12,1,0
912,285.4,253.53333333333333,387.46666666666664,239.86666666666667,0,14,1,0
913,293.8666666666667,254.0,394.26666666666665,241.93333333333334,0,7,8,0
914,281.46666666666664,252.86666666666667,385.8666666666667,244.2,1,14,0,0
915,271.6,248.66666666666666,378.8666666666667,244.93333333333334,1,14,0,0
916,260.6666666666667,250.06666666666666,368.1333333333333,247.53333333333333,2,13,0,0
917,204.625,246.75,320.0,243.625,1,7,0,0
918,198.0,241.0,316.0,239.0,0,1,0,0
919,199.63636363636363,253.72727272727272,314.45454545454544,253.0909090909091,0,11,0,0
920,206.125,254.375,319.6875,254.625,0,16,0,0
921,207.46153846153845,254.69230769230768,320.38461538461536,254.92307692307693,0,13,0,0
922,209.86666666666667,256.6666666666667,322.53333333333336,255.46666666666667,2,13,0,0
923,209.66666666666666,257.93333333333334,322.2,256.0,0,15,0,0
924,210.6,259.6666666666667,322.73333333333335,256.8,5,10,0,0
925,220.2,258.8666666666667,331.8,252.8,3,4,8,0
926,245.2,253.73333333333332,352.8,240.6,0,12,3,0
927,250.6,251.33333333333334,356.3333333333333,237.66666666666666,0,0,15,0
928,252.4,250.53333333333333,358.26666666666665,238.0,0,3,12,0
929,253.06666666666666,249.86666666666667,358.3333333333333,237.6,0,7,8,0
930,252.93333333333334,251.06666666666666,358.0,240.66666666666666,3,4,8,0
931,255.66666666666666,250.66666666666666,360.26666666666665,240.86666666666667,5,2,8,0
932,255.33333333333334,249.46666666666667,360.6666666666667,238.93333333333334,3,5,7,0
933,242.42857142857142,249.92857142857142,350.35714285714283,238.42857142857142,0,14,0,0
934,242.26666666666668,249.66666666666666,350.4,238.73333333333332,1,13,1,0
935,242.13333333333333,250.46666666666667,350.46666666666664,238.46666666666667,0,15,0,0
936,241.73333333333332,250.6,349.53333333333336,238.6,0,15,0,0
937,240.86666666666667,250.66666666666666,348.93333333333334,238.6,0,15,0,0
