Time (s),Inclination (deg),Rotation (deg)
103.0,21.864021415,-125.85411625
104.0,21.87249687,-125.8239591
105.0,21.85129283,-126.00225735000001
106.0,21.863900725,-125.8801886
107.0,21.87558941,-125.83963055000001
108.0,21.850882605000002,-125.93774644999999
109.0,21.859929025,-125.91690009999999
110.0,21.863201325,-125.87268145
111.0,21.86599776,-125.9636135
112.0,21.867678145,-125.91831295
113.0,21.87486234,-125.9281187
114.0,21.850477945,-126.03626415
115.0,21.8789839,-125.8570397
116.0,21.87968445,-125.8609115
117.0,21.87182515,-125.8119929
118.0,21.8740953,-125.78508495
119.0,21.8339488,-125.89061415
120.0,21.82619433,-125.8816803
121.0,21.862195475,-125.808745
122.0,21.839986385000003,-125.9723955
123.0,21.84721881,-126.2027523
124.0,22.594406145,-125.5984536
125.0,24.92144338,-126.35759885
126.0,25.955067675,-126.51012465
127.0,25.48852183,-125.82163425
128.0,25.453051855,-125.91036439999999
129.0,25.40798046,-125.6460411
130.0,25.399266115000003,-125.6564717
131.0,25.370784625,-125.8171816
132.0,25.364607335000002,-125.59786665
133.0,25.36060287,-125.7348341
134.0,25.74491646,-125.5243261
135.0,26.34061935,-124.8877035
136.0,24.86289692,-120.7150295
137.0,23.530670215,-122.60010485000001
138.0,24.76214478,-123.77631489999999
139.0,27.49154815,-126.5933788
140.0,31.447155074999998,-126.0780321
141.0,38.106229085,-120.5862585
142.0,36.82596892,-119.4948169
143.0,32.77674063,-126.3671081
144.0,35.41899984,-105.7694082
145.0,9.995467788,13.789924554999999
146.0,12.76922893,26.828503845
147.0,12.002177849999999,34.404684365
148.0,7.971862451,-3.766782714999998
149.0,16.7149759325,-99.83589380000001
150.0,50.041880340000006,-128.57953075
151.0,42.05920841,-129.81437
152.0,29.521059705,-117.796193
153.0,30.4447115,-118.0767377
154.0,30.493711734999998,-120.11245965
155.0,30.034118714999998,-120.69150015
156.0,30.067748915000003,-120.67136585
157.0,30.08277882,-120.5654745
158.0,30.09178892,-120.6668303
159.0,30.081316635,-120.5639262
160.0,30.113131250000002,-120.52023875
161.0,30.08744971,-120.6551857
162.0,30.079897595,-120.4494039
163.0,30.10738316,-120.6004759
164.0,29.93813046,-120.74621020000001
165.0,29.031702735000003,-120.06616805
166.0,28.29709394,-119.81285205
167.0,28.812488645000002,-120.45783465
168.0,29.172253625,-120.7085262
169.0,29.171253605,-120.82436100000001
170.0,29.19234917,-120.8336295
171.0,29.1712537,-120.84620615
172.0,29.183213975,-120.85797295
173.0,29.17762577,-120.65199125
174.0,29.15632704,-120.5606706
175.0,29.162816014999997,-120.60391945
176.0,29.1619446,-120.5425512
177.0,29.171104615,-120.52076604999999
178.0,29.184582929999998,-120.60181850000001
179.0,29.170325735,-120.50793145
180.0,29.174753895000002,-120.5581481
181.0,29.18817844,-120.59248135
182.0,29.16553417,-120.528565
183.0,29.180852985,-120.5826753
184.0,29.187532685,-120.59663515
185.0,29.183119660000003,-120.55642900000001
186.0,29.19553791,-120.67135305
187.0,29.19435514,-120.58570935
188.0,29.20010576,-120.62463645
189.0,29.20220799,-120.6581179
190.0,29.186293405,-120.58904770000001
191.0,29.21231727,-120.68385835000001
192.0,29.191453455,-120.56167930000001
193.0,29.202452559999998,-120.66550910000001
194.0,29.18732988,-120.6238886
195.0,29.21149118,-120.5568179
196.0,29.238952140000002,-120.65960875
197.0,29.24328122,-120.5889711
198.0,29.258875165,-120.59236465
199.0,29.257369245,-120.61216495
200.0,29.25787997,-120.5478303
201.0,29.265454585,-120.6886489
202.0,29.2323344,-120.58724575
203.0,29.2294822,-120.59335285
204.0,29.227744960000003,-120.7032792
205.0,29.19079691,-120.5988755
206.0,29.19586958,-120.62968555
207.0,29.195826750000002,-120.6308525
208.0,29.17608053,-120.56957145
209.0,29.189006105,-120.66138425
210.0,29.161801805,-120.6214817
211.0,29.16667401,-120.5671463
212.0,29.182333515,-120.6901251
213.0,29.16236198,-120.5848293
214.0,29.162504655,-120.55884975000001
215.0,29.185365895,-120.66476614999999
216.0,29.155418555,-120.56966969999999
217.0,29.15859488,-120.4761048
218.0,29.212877050000003,-120.5817366
219.0,29.218765745,-120.4728
220.0,29.226093205,-120.46843104999999
221.0,29.22600251,-120.57334069999999
222.0,29.228859465,-120.44822855000001
223.0,29.23686488,-120.5508281
224.0,29.22051029,-120.5392094
225.0,29.234156255000002,-120.4735574
226.0,29.290162605,-120.66043365
227.0,29.64283691,-120.48152114999999
228.0,29.496684525,-120.87330145
229.0,29.394942855,-121.02762175000001
230.0,29.367213005,-120.87119615
231.0,29.39094509,-120.9069136
232.0,29.37638484,-120.88407745
233.0,29.382215785,-120.92520705
234.0,29.390104335,-121.0347522
235.0,29.41172616,-120.8620775
236.0,29.460736835,-120.96475960000001
237.0,29.25454591,-121.8031141
238.0,27.904943955,-122.6171708
239.0,27.61888223,-121.85165805
240.0,27.860039145000002,-121.36873805
241.0,28.06687955,-121.94829935
242.0,28.323409920000003,-121.8253355
243.0,28.003842065,-121.84419885
244.0,28.21827133,-121.876977
245.0,28.28648141,-121.7903105
246.0,28.333117870000002,-121.87710535
247.0,28.335757025,-121.73223575
248.0,28.367089845000002,-121.73547985
249.0,28.391464315,-121.71751305000001
250.0,28.368868255000002,-121.64491595
251.0,28.39085853,-121.6144139
252.0,28.40647312,-121.62382375
253.0,28.41277126,-121.61617805
254.0,28.417870885,-121.69870705
255.0,28.413679885,-121.69359125
256.0,28.411447355,-121.61519715
257.0,28.398952645,-121.7613276
258.0,28.38610406,-121.6054169
259.0,28.39232053,-121.66453870000001
260.0,28.400310595,-121.7196054
261.0,28.401219825,-121.62519195
262.0,28.41037609,-121.7728299
263.0,28.40158697,-121.6459657
264.0,28.41490069,-121.70197569999999
265.0,28.401128505,-121.71456345
266.0,28.468638125,-121.60268665000001
267.0,29.528029150000002,-120.52013725
268.0,30.522664499999998,-119.03324795
269.0,30.26397439,-118.7453777
270.0,28.902101209999998,-121.1384079
271.0,28.65029475,-120.95065565
272.0,28.575609515,-121.1000315
273.0,28.441404294999998,-121.0551574
274.0,28.381210529999997,-121.1704756
275.0,28.078808545,-120.67420125
276.0,27.86561927,-121.1926878
277.0,27.82549028,-121.29317325
278.0,27.82131635,-121.37452569999999
279.0,27.79544715,-121.3786226
280.0,27.823130325,-121.44314994999999
281.0,27.794615625,-121.33074205
282.0,27.79354574,-121.396037
283.0,27.747259865,-121.52851390000001
284.0,27.71864694,-121.42147854999999
285.0,27.68770391,-121.4698486
286.0,27.710003105,-121.45244035
287.0,27.718588859999997,-121.36912674999999
288.0,27.72330333,-121.5578582
289.0,27.724640565,-121.40014794999999
290.0,27.718792885,-121.40164164999999
291.0,27.72144196,-121.53528514999999
292.0,27.714743794999997,-121.41064525
293.0,27.721153944999998,-121.444507
294.0,27.71812851,-121.4050682
295.0,27.71599707,-121.3970689
296.0,27.738109774999998,-121.45091679999999
297.0,28.20950481,-121.46606055000001
298.0,28.608294235000002,-121.36571745
299.0,28.45761954,-121.8082134
300.0,28.51777834,-121.7372355
301.0,28.5093521,-121.8533779
302.0,28.500610635,-121.7638375
303.0,28.512899169999997,-121.7763554
304.0,28.50132834,-121.81678045000001
305.0,28.50409346,-121.73400385
306.0,28.540554555,-121.8323392
307.0,28.16174241,-121.4042999
308.0,28.44154126,-121.56085315
309.0,28.741983705,-121.7816131
310.0,28.845904259999998,-122.10572825
311.0,28.863115790000002,-122.2365892
312.0,28.87301064,-122.21787735000001
313.0,28.86915781,-122.2138916
314.0,29.186883690000002,-125.06919965
315.0,29.925614425,-126.35453079999999
316.0,30.356665704999998,-125.7055188
317.0,30.24285992,-124.36723305000001
318.0,31.933970549999998,-122.4926418
319.0,29.10167962,-112.7495377
320.0,54.56764444,10.00509919999999
321.0,79.53244383500001,-0.41015794999999855
322.0,77.35254570000001,171.65234694999998
323.0,86.06303962999999,173.1745996
324.0,79.86407273,176.19442785
325.0,85.739319825,175.65166720000002
326.0,88.35950388,175.11845620000003
327.0,87.75960654,172.8855397
328.0,87.829595335,173.12129055
329.0,81.047645795,175.77907815
330.0,75.885360245,-5.433750849999996
331.0,80.28397261500001,172.58935765
332.0,81.26938276,174.1890464
333.0,82.02084859,175.6883056
334.0,78.207644645,171.7716142
335.0,85.52165052999999,-178.15992649999998
336.0,50.396311804999996,-1.4824670999999938
337.0,14.879397994999998,-148.54567325
338.0,16.286919555,-150.68267644999997
339.0,29.22337365,-121.6535194
340.0,30.937030805,-122.99190715
341.0,36.24002109,-121.69862760000001
342.0,22.373636845,-118.12630135
343.0,29.055079585,-147.70189675
344.0,32.229439305,-128.14314975
345.0,34.28842449,-123.1299765
346.0,32.940657895,-126.07893255
347.0,31.392807035,-127.2583649
348.0,31.088874845,-127.21743245
349.0,31.064027590000002,-127.04436995
350.0,31.03953576,-127.06151745
351.0,30.86643202,-127.2586755
352.0,29.0491164,-127.8040497
353.0,29.2452433,-126.6143362
354.0,30.28894035,-126.46510359999999
355.0,30.323225125,-126.6312734
356.0,30.310484535,-126.6699173
357.0,30.319283685000002,-126.7842734
358.0,30.32262856,-126.9106103
359.0,30.3060237,-126.90273635
360.0,30.368129995,-126.7966292
361.0,30.33476564,-126.71102669999999
362.0,30.38398793,-126.52702445
363.0,30.391926635,-126.55460055
364.0,30.37812888,-126.6519909
365.0,30.41176279,-126.5308635
366.0,30.39390688,-126.5964378
367.0,30.394332079999998,-126.6389498
368.0,30.40963949,-126.5385476
369.0,30.375822755,-126.6864563
370.0,30.40405067,-126.60501165
371.0,30.43472792,-126.555184
372.0,30.372431655,-126.69554935
373.0,30.414364075,-126.53784765
374.0,30.40609624,-126.60530475
375.0,30.402547055,-126.66020695
376.0,30.41860483,-126.5669211
377.0,30.41405936,-126.5981881
378.0,30.41047063,-126.58907445
379.0,30.42042875,-126.5963393
380.0,30.407151015,-126.7021686
381.0,30.419384870000002,-126.60440855
382.0,30.416270615000002,-126.65969795000001
383.0,30.41609989,-126.6325148
384.0,30.43639218,-126.58125505
385.0,30.420696735,-126.69532695000001
386.0,30.445352370000002,-126.57148885000001
387.0,30.433232635,-126.6898941
388.0,30.434433475,-126.6220034
389.0,30.31994744,-126.5761922
390.0,31.670653594999997,-125.9457974
391.0,33.282503585,-125.21750475
392.0,32.076747944999994,-126.36289500000001
393.0,32.100785974999994,-126.27418445
394.0,32.01448329,-126.3099427
395.0,32.013953,-126.5078057
396.0,31.888566564999998,-126.37935825
397.0,31.89839509,-126.29330974999999
398.0,31.447630795000002,-126.1701907
399.0,30.44277465,-127.8262495
400.0,30.366630805,-126.72060585
401.0,30.39587204,-125.5749275
402.0,30.406628259999998,-125.5800716
403.0,30.525820500000002,-125.8337836
404.0,30.3160713,-126.0323241
405.0,30.131515389999997,-125.6279942
406.0,30.199575395,-125.4475545
407.0,30.27627021,-125.3912741
408.0,30.34583335,-125.42177290000001
409.0,30.344302935,-125.41857755000001
410.0,30.271978500000003,-125.42566755
411.0,30.209954449999998,-125.36964230000001
412.0,30.12791234,-125.27208195
413.0,30.06661218,-125.0755434
414.0,30.050632295,-124.7157165
415.0,30.02617059,-124.706017
416.0,30.13199586,-124.8086898
417.0,30.004152689999998,-124.74975355000001
418.0,30.705870515,-125.4676285
419.0,30.00433647,-129.2056267
420.0,30.580875435000003,-128.0737048
421.0,30.61887738,-128.12218115
422.0,30.780910985,-127.7221892
423.0,30.67062036,-127.89699385
424.0,30.379700845000002,-128.07345375
425.0,30.70765757,-127.1097664
426.0,30.923004910000003,-126.7806882
427.0,30.935788815000002,-126.7515874
428.0,30.98908831,-126.7118406
429.0,30.974005005000002,-126.78148934999999
430.0,30.962208920000002,-126.72688355
431.0,30.80569155,-126.61230169999999
432.0,30.72455978,-126.6175318
433.0,30.793185649999998,-126.38548065
434.0,30.8732739,-126.34632895
435.0,30.60117494,-126.34296925000001
436.0,30.52758199,-126.39876989999999
437.0,30.542194455,-126.386113
439.0,30.55234789,-126.39787855
440.0,30.55594892,-126.37996305
441.0,30.51850158,-126.47576545
442.0,30.52129237,-126.36897685
443.0,30.50936618,-126.37202105
444.0,30.51687767,-126.44860105000001
445.0,30.51862578,-126.3536804
446.0,30.52477304,-126.39897719999999
447.0,30.50502949,-126.4431876
448.0,30.544355665,-126.4505939
449.0,30.429335945,-126.7042249
450.0,30.3303072,-126.7695575
451.0,30.18149306,-127.7082589
452.0,30.381254624999997,-126.75398275
453.0,30.563780414999997,-125.8513806
454.0,30.799726354999997,-126.0854263
455.0,30.788603809999998,-126.1070566
456.0,30.601132785,-127.6216719
457.0,30.47393974,-126.2989547
458.0,30.373042355,-126.37110225
459.0,30.422848175,-126.24514690000001
460.0,30.435410465,-126.19211010000001
461.0,30.4415877,-126.14841075
462.0,30.39393989,-126.21993635
463.0,30.37530563,-126.2630773
464.0,30.41969207,-126.20609745
465.0,30.457032265000002,-126.1671659
466.0,30.449003265,-126.24088015
467.0,30.40204514,-126.17563150000001
468.0,30.1177825,-125.7446273
469.0,30.06816937,-126.0113375
470.0,30.11869974,-125.9831342
471.0,30.170218825,-125.90179635000001
472.0,30.19586709,-126.0187779
473.0,30.19305034,-125.95492885
474.0,30.20397596,-125.94869555
475.0,30.21339554,-126.0210653
476.0,30.22816209,-125.9479179
477.0,30.2263952,-126.04187165
478.0,30.226219635,-126.19504605
479.0,30.247857415,-126.06013250000001
480.0,30.464139225,-126.11883689999999
481.0,30.524820345000002,-126.02355345000001
482.0,30.3763584,-126.0047455
483.0,30.367834325,-126.00626335
484.0,30.341013850000003,-126.0194698
485.0,30.362582725,-125.9520792
486.0,30.362992024999997,-126.0088593
487.0,30.386732565000003,-126.0377209
488.0,30.48034318,-125.6473124
489.0,30.34993785,-126.0570749
490.0,30.5104786,-126.0695676
491.0,30.4926027,-126.07678920000001
492.0,30.483895545,-126.03952244999999
493.0,30.418085214999998,-126.1309867
494.0,30.40291769,-125.8807684
495.0,30.342340970000002,-125.9309969
496.0,30.333736690000002,-125.97266385
497.0,30.314682795000003,-125.90107144999999
498.0,30.30757482,-125.9384496
499.0,30.32622595,-125.92851195
500.0,30.321184629999998,-125.87156575
501.0,30.32160554,-126.0020437
502.0,30.320131760000002,-125.86577295000001
503.0,30.311224165,-125.88958600000001
504.0,30.30751807,-125.94119935
505.0,30.31095526,-125.87046925
506.0,30.33801137,-125.8661501
507.0,30.32593594,-125.93306605000001
508.0,30.336849639999997,-125.86148825000001
509.0,30.29946347,-125.9815836
510.0,30.312271175,-125.9364893
511.0,30.315341345,-125.86436395
512.0,30.3115864,-125.93430315
513.0,30.33382436,-125.854033
514.0,30.30890627,-125.88281825
515.0,30.311798930000002,-125.9117094
516.0,30.32413106,-125.98033895
517.0,30.246375264999998,-126.482843
518.0,30.225772215,-126.77815294999999
519.0,30.98277176,-126.4897633
520.0,30.904930129999997,-126.41630430000001
521.0,30.033300155,-129.60175005
522.0,29.90267088,-127.7270707
523.0,29.89429926,-127.65832814999999
524.0,29.973932405,-127.46838629999999
525.0,30.020254805,-127.30224104999999
526.0,30.04158486,-127.1987676
527.0,30.053208085,-127.1796178
528.0,30.05163667,-127.19700525
529.0,30.05672671,-127.25581034999999
530.0,30.066635415,-127.1070953
531.0,30.089281970000002,-127.12957765
532.0,30.11056638,-127.20955574999999
533.0,30.131205825000002,-127.11263525000001
534.0,30.173445555,-127.12624745
535.0,30.16149604,-127.1438332
536.0,30.15043981,-127.08458825
537.0,30.12493122,-127.0669314
538.0,30.129626780000002,-127.08506990000001
539.0,30.118135115,-127.00824555
540.0,30.135633695000003,-127.16309755
541.0,30.139591035,-127.05306055
542.0,30.13043539,-127.04786114999999
543.0,30.11204696,-127.20377225
544.0,30.127223895,-127.09049285
545.0,30.14275928,-127.05295355
546.0,30.12352165,-127.0991013
547.0,30.140399035,-127.03672115
548.0,30.0830276,-127.12807985
549.0,30.075265185,-127.18440525
550.0,30.075975905,-127.0751341
551.0,30.054925345,-127.26695235
552.0,30.01486105,-127.1087633
553.0,30.028242034999998,-127.07670619999999
554.0,29.99875622,-127.1954839
555.0,29.996145845,-127.04543955
556.0,30.003546835,-127.0773375
557.0,29.99594656,-127.13513515
558.0,30.020856305000002,-127.0020255
559.0,30.01109102,-127.2549476
560.0,30.0107212,-127.07511124999999
561.0,30.023973615,-126.93295315
562.0,29.909500045,-126.97980000000001
563.0,30.02961782,-128.47626275
564.0,31.73778797,-129.0657788
565.0,29.32491568,-127.9427463
566.0,29.237076475000002,-127.9407119
567.0,29.358877235,-127.99321805
568.0,29.389803190000002,-127.8769484
569.0,29.3480396,-127.96917680000001
570.0,29.32711379,-128.03851600000002
571.0,29.34420084,-127.9028494
572.0,29.36504327,-128.02594735
573.0,29.369793905,-127.8717049
574.0,29.385362455,-127.82572504999999
575.0,29.405982525,-127.92947674999999
576.0,29.402907915,-127.7931883
577.0,29.40490524,-127.790009
578.0,29.404286145,-127.8394732
579.0,29.414502045,-127.7409739
580.0,29.4172424,-127.87227325
581.0,29.410077585,-127.7351053
582.0,29.421914795,-127.7220071
583.0,29.39938815,-127.664607
584.0,29.455566294999997,-127.2442355
585.0,29.283380700000002,-128.21864499999998
586.0,29.18378138,-127.7723148
587.0,29.320794999999997,-127.72237045
588.0,29.06197633,-127.3695758
589.0,33.64183035,-124.5702153
590.0,38.97885846,-129.4278456
591.0,49.342500154999996,-124.091343
592.0,43.8887057,-102.17734669999999
593.0,15.542369494999999,-126.5422066
594.0,28.308313695000002,-106.11319725
595.0,19.212095365000003,-46.896892565
596.0,24.95360036,-15.3317292355
597.0,35.48121345,-5.326418997
598.0,37.88333817,-0.12179840100000006
599.0,20.677337315,-44.844204556499996
600.0,47.11320469,-127.92141175
601.0,42.771702845,-127.11133265000001
602.0,36.616950835,-117.26359690000001
603.0,31.68260401,-118.6461184
604.0,33.27966387,-117.9427753
605.0,33.51073203,-117.89345465
606.0,33.53822341,-118.14928155000001
607.0,33.509742285,-118.19839335
608.0,33.331513325,-118.50277
609.0,33.428301105,-118.3762057
610.0,33.30446199,-118.7980487
611.0,33.419958765000004,-118.28981145
612.0,33.441080670000005,-118.2531441
613.0,33.4400342,-118.19349125
614.0,33.449061685000004,-118.24917775
615.0,33.4400369,-118.252796
616.0,33.45280276,-118.16616264999999
617.0,33.406555675,-118.2359367
618.0,33.421829985,-118.13865634999999
619.0,33.42095754,-118.1295276
620.0,33.422657705,-118.1494115
621.0,33.41957217,-118.1163773
622.0,33.41980702,-118.17511585
623.0,33.416373684999996,-118.14578975
624.0,33.427122714999996,-118.1281957
625.0,33.432854585,-118.18357835
626.0,33.431733795,-118.12684385
627.0,33.42129758,-118.1046632
628.0,33.45915241,-118.21899415
629.0,33.439641034999994,-118.2209714
630.0,33.36755472,-118.22893155
631.0,33.35806332,-118.16538295000001
632.0,33.359564000000006,-118.201352
633.0,33.3581031,-118.2311471
634.0,33.354558014999995,-118.15917525
635.0,33.34770968,-118.22156605
636.0,33.338227405,-118.1721809
637.0,33.348784155000004,-118.17036295
638.0,33.354374685,-118.22018965
639.0,33.359067075,-118.1582571
641.0,33.35184754,-118.22215689999999
642.0,33.434959835,-118.76859045
643.0,33.38557554,-118.42866280000001
644.0,33.362860205000004,-118.40617755
645.0,33.357941405,-118.3963094
646.0,33.37305713,-118.4228501
647.0,33.36206582,-118.40953695
648.0,33.37438931,-118.39544995
649.0,33.380861595,-118.4341387
650.0,34.21857642,-116.9670038
651.0,32.959542105,-117.5120239
652.0,31.82474116,-117.3749431
653.0,31.511806455,-117.1229113
654.0,31.494476204999998,-117.0206678
655.0,31.4757673,-116.9383613
656.0,31.5121989,-116.87864454999999
657.0,31.501876385000003,-116.84845035000001
658.0,31.51556473,-116.80591100000001
659.0,31.48539298,-116.9133879
660.0,31.46963219,-116.79521745
661.0,31.47191171,-116.7668085
662.0,31.46212569,-116.8660326
663.0,31.44702592,-116.77835695
664.0,31.444195635,-116.7662668
665.0,31.82255082,-116.0056621
666.0,32.451118705,-115.96603575
667.0,33.148308854999996,-117.6569514
668.0,32.561301775000004,-117.58284925000001
669.0,32.63209447,-117.55997855
670.0,32.660195665,-117.7915631
671.0,32.67910765,-117.8180589
672.0,32.383820835,-117.63775319999999
673.0,32.452803239999994,-117.7489593
674.0,32.38228203,-117.55394580000001
675.0,32.436790605,-117.3959533
676.0,32.474536965,-117.3446037
677.0,32.49055981,-117.3265847
678.0,32.50028485,-117.35930465
679.0,32.49569866,-117.31079575000001
680.0,32.490190415,-117.31244925
681.0,32.49672724,-117.37229275
682.0,32.47923494,-117.322238
683.0,32.48603147,-117.301638
684.0,32.498121405,-117.3649176
685.0,32.48442972,-117.3069855
686.0,32.48134365,-117.2990562
687.0,32.488489955000006,-117.37073045
688.0,32.475127095,-117.30534555
689.0,32.488108645,-117.30334155
690.0,32.48137879,-117.3086525
691.0,32.482431175,-117.2966403
692.0,32.4932362,-117.32543475
693.0,32.49732356,-117.36000945
694.0,32.478179325,-117.30178105
695.0,32.483462,-117.29883674999999
696.0,32.4655989,-117.3128667
697.0,32.473341954999995,-117.31394915000001
698.0,32.483374255,-117.35142769999999
699.0,32.476938945,-117.3135161
700.0,32.47661437,-117.27092705000001
701.0,32.48187602,-117.33816315
702.0,32.48301236,-117.3071733
703.0,32.48277037,-117.29010525000001
704.0,32.482024455,-117.29794989999999
705.0,32.49839811,-117.3869354
706.0,32.47724681,-117.29534385
707.0,32.48442842,-117.3131165
708.0,32.49488514,-117.3130815
709.0,32.48888205,-117.28283925
710.0,32.487443615000004,-117.32533935000001
711.0,32.488929845,-117.3248754
712.0,32.486131665,-117.24684260000001
713.0,32.239977710000005,-117.3920722
714.0,32.34364171,-117.6428093
715.0,32.409415519999996,-117.3592921
716.0,32.101293999999996,-117.29802355000001
717.0,32.140079175,-117.1960986
718.0,32.583945395,-117.43691584999999
719.0,32.712822755000005,-117.36024255000001
720.0,32.72349415,-117.3338473
721.0,32.71110822,-117.44853524999999
722.0,32.713582564999996,-117.35648524999999
723.0,32.77527877,-117.34173165
724.0,33.6975074,-117.42394175000001
725.0,39.519580785,-113.6611584
726.0,43.575502385,-100.13788228
727.0,5.8233726054999995,20.080811915000005
728.0,12.5413002,52.68850431
729.0,21.635917075000002,3.9651248315000003
730.0,23.70939249,2.25023281
731.0,22.468745554999998,3.5911477624999995
732.0,29.75071152,2.1996423765
733.0,23.862783184999998,-5.3896470685
734.0,28.40409225,-5.362170834
735.0,33.743102905,12.1792920235
736.0,31.462270339999996,18.905209255000003
737.0,28.36161083,0.19974677849999978
738.0,19.38674611,7.929105552499999
739.0,17.455117295,22.583242635
740.0,18.396617165000002,13.1440979375
741.0,20.40184146,-12.73933982
742.0,20.403285510000003,-66.69005583
743.0,54.751339310000006,-120.26672445
744.0,43.320163295,-120.78582370000001
745.0,33.37745914,-116.2107031
746.0,33.46132288,-116.78446285000001
747.0,32.82721804,-116.6318073
748.0,32.969664345,-116.72231625
749.0,33.045000189999996,-116.83217375000001
750.0,32.923479915,-116.77455405
751.0,32.87789554,-116.82122045
752.0,32.911675110000004,-116.8668775
753.0,32.88801212,-116.8779084
754.0,32.884529985,-116.89536989999999
755.0,32.885296870000005,-116.92147675000001
756.0,32.88055518,-116.87871285
757.0,32.879502900000006,-116.9390164
758.0,32.87103177,-116.90618785
759.0,32.85063268,-116.9294696
760.0,32.87265278,-116.94728935
761.0,32.852002815,-116.92236944999999
762.0,32.83820525,-116.928045
763.0,32.84838212,-116.94494474999999
764.0,32.837468650000005,-116.9356212
765.0,32.79833631,-116.9043529
766.0,32.823204245,-116.93501889999999
767.0,32.821773585,-116.93114405
768.0,32.83003517,-116.97006155
769.0,32.827181370000005,-116.92568514999999
770.0,32.833354764999996,-116.9596811
771.0,32.82863804,-116.97661625
772.0,32.805999299999996,-116.93060475
773.0,32.80784367,-117.0098251
774.0,32.79329367,-116.98510110000001
775.0,32.78135984,-117.01544465
776.0,32.761075175,-117.0064568
777.0,32.75797204,-117.0241646
778.0,32.76651836,-117.04983010000001
779.0,32.78787599,-117.0167367
780.0,32.481033005,-117.38165810000001
781.0,32.569546795,-117.2532025
782.0,32.228152115,-117.6589874
783.0,32.21434422,-117.79480025000001
