Time (s),Tilt up/down (deg),Tilt left/right (deg)
160.0,-149.47976125,116.5480234
161.0,-149.3448143,116.49251435
162.0,-149.5505961,116.53408755
163.0,-149.3995241,116.5238039
164.0,-149.2537898,116.33363445
165.0,-149.93383195,115.6573462
166.0,-150.18714795,115.03847315
167.0,-149.54216535,115.36697194999999
168.0,-149.2914738,115.6394263
169.0,-149.175639,115.61160810000001
170.0,-149.1663705,115.6288017
171.0,-149.15379385,115.6065524
172.0,-149.14202699999998,115.61476825
173.0,-149.34800875,115.65744939999999
174.0,-149.43932940000002,115.65900665
175.0,-149.39608055,115.65498265
176.0,-149.4574488,115.668336
177.0,-149.47923394999998,115.6817581
178.0,-149.39818150000002,115.67542954999999
179.0,-149.49206855,115.68399495
180.0,-149.44185184999998,115.67648795
181.0,-149.40751865,115.68087635
182.0,-149.471435,115.674851
183.0,-149.4173247,115.67640645
184.0,-149.40336480000002,115.6793207
185.0,-149.44357100000002,115.68456280000001
186.0,-149.32864695,115.6693963
187.0,-149.41429065,115.6881171
188.0,-149.37536355,115.68437420000001
189.0,-149.3418821,115.67858
190.0,-149.41095224999998,115.67994970000001
191.0,-149.31614165000002,115.68187714999999
192.0,-149.43832070000002,115.69100145
193.0,-149.3344909,115.67707935
194.0,-149.3761114,115.67284445
195.0,-149.4431821,115.71051
196.0,-149.34039124999998,115.71193084999999
197.0,-149.4110289,115.7322518
198.0,-149.4076353,115.7457709
199.0,-149.387835,115.73980195
200.0,-149.45216965,115.7551556
201.0,-149.31135104999998,115.72948690000001
202.0,-149.41275425,115.7226055
203.0,-149.40664715,115.7185745
204.0,-149.2967208,115.6915123
205.0,-149.4011245,115.6818131
206.0,-149.37031445,115.67933425
207.0,-149.3691475,115.67903129999999
208.0,-149.43042855,115.6750751
209.0,-149.33861575,115.66569785
210.0,-149.3785183,115.64998535000001
211.0,-149.4328537,115.6670065
212.0,-149.3098749,115.6529426
213.0,-149.4151707,115.6589727
214.0,-149.44115025,115.66509425
215.0,-149.33523375,115.66159115
216.0,-149.43033029999998,115.6560897
217.0,-149.5238951,115.6805511
218.0,-149.4182634,115.7060261
219.0,-149.5272,115.7365436
220.0,-149.5315689,115.74426725000001
221.0,-149.42665929999998,115.7199859
222.0,-149.5517714,115.75147045
223.0,-149.4491719,115.73515905
224.0,-149.4607906,115.7228481
225.0,-149.5264426,115.7505008
226.0,-149.33956634999998,115.7587547
227.0,-149.51847885,116.12379655000001
228.0,-149.12669855000001,115.8984714
229.0,-148.97237819999998,115.76888695
230.0,-149.12880385,115.78023909999999
231.0,-149.0930864,115.7936038
232.0,-149.11592255,115.7856128
233.0,-149.07479295000002,115.78127465
234.0,-148.9652478,115.76274605
235.0,-149.1379225,115.82315919999999
236.0,-149.03524034999998,115.8439176
237.0,-148.1968859,115.456098
238.0,-147.3828292,114.039676
239.0,-148.14834195,113.96146145
240.0,-148.6312619,114.2902211
241.0,-148.05170065,114.3438994
242.0,-148.1746645,114.6050618
243.0,-148.15580115,114.3111711
244.0,-148.123023,114.4976708
245.0,-148.2096895,114.57980045
246.0,-148.12289464999998,114.6016762
247.0,-148.26776425,114.63808835
248.0,-148.26452015,114.66574205
249.0,-148.28248695000002,114.6920786
250.0,-148.355084,114.68856985
251.0,-148.385586,114.7156778
252.0,-148.37617625000001,114.7276547
253.0,-148.38382195,114.7351629
254.0,-148.30129295,114.72043
255.0,-148.30640875,114.71784174999999
256.0,-148.38480285,114.73419005
257.0,-148.23867239999998,114.6885784
258.0,-148.394583,114.7134636
259.0,-148.33546130000002,114.70526964999999
260.0,-148.28039460000002,114.6996017
261.0,-148.37480805,114.7225663
262.0,-148.22717010000002,114.69624415000001
263.0,-148.3540343,114.718037
264.0,-148.2980243,114.71698885
265.0,-148.28543655,114.70153745
266.0,-148.39731335,114.78906620000001
267.0,-149.47986275,116.01046815000001
268.0,-150.96675205,117.2700476
269.0,-151.2546223,117.0943384
270.0,-148.8615921,115.291965
271.0,-149.04934435,115.10598235
272.0,-148.8999685,115.0033399
273.0,-148.94484260000002,114.89136355
274.0,-148.8295244,114.80994705
275.0,-149.32579875,114.64628715
276.0,-148.8073122,114.3358156
277.0,-148.70682675,114.2764254
278.0,-148.62547425,114.25415175
279.0,-148.6213774,114.2297471
280.0,-148.55685004999998,114.24010845000001
