,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
165,165.0,-4.1989909910000005,-2.4307776655,8.741573782,9.9977965505,-43.21214023,-4.2033120010000005,-2.4380651965,8.7393560445,9.9994819225,-15.53991761,-25.657346185,314.8235294117647,243.05882352941177,395.0,241.94117647058823,1.0,0.0,0.0,0.0,0.0204840593605,-0.01449990447,-0.010063778186,0.0322906867,-0.0707678744599999,-0.06302407718,0.16433732755,0.1901704197,21.0,813.5018601190476,396.5016741071428,29.031702735000003,-120.06616805,-149.93383195,115.6573462,105.5399176,-120.06616805,1
166,166.0,-4.111750476,-2.355970776,8.802225292500001,9.996848134,-40.61447084,-4.1107632259999995,-2.3530328715,8.802978845,9.996416262,-14.98428628,-25.038473155,309.4,243.73333333333332,392.0,242.86666666666667,1.0,0.0,0.0,0.0,-0.002443529868,0.0038642362465,0.004474322863,0.0067625389795,-0.062850386765,0.0047890633535,0.1756610556,0.1867387214999999,39.0,759.3936298076923,365.25540865384613,28.29709394,-119.81285205,-150.18714795,115.03847315,104.9842863,-119.81285205,1
167,167.0,-4.152165763999999,-2.441794802,8.7574794605,9.994861228,-40.731041430000005,-4.1507445060000006,-2.434640812,8.758051778999999,9.9930107985,-15.57979248,-25.366971975,306.9375,255.875,390.1875,253.25,1.0,0.0,0.0,0.0,-0.0038345277085,0.0058154525677,0.0064552478664999,0.0120819153655,-0.0855295370399999,-0.033373285455,0.1631570822,0.189529618,1.0,751.96484375,357.15234375,28.812488645,-120.45783465,-149.54216535,115.36697195,105.5797925,-120.45783465,1
168,168.0,-4.1902108170000005,-2.4888107855,8.730222666,9.998443091,-44.76070146,-4.18956219,-2.4887153985,8.730685289,9.9985516085,-15.911783805,-25.639426275,304.53333333333336,260.3333333333333,395.46666666666664,258.0,1.0,1.0,0.0,0.0,0.00025782795473,0.0007989483328,-7.427142799999991e-05,0.0024046824215,-0.070284952095,-0.07854007785,0.1657037379499999,0.196931058,34.0,807.2954963235294,300.3759191176471,29.172253625,-120.7085262,-149.2914738,115.6394263,105.9117838,-120.7085262,1
169,169.0,-4.1848071650000005,-2.4970617115,8.729826809,9.997892446,-43.612888725,-4.184439927,-2.497085558,8.729926966,9.997831716,-15.962530535,-25.611608134999997,306.6,255.33333333333337,399.2,253.8,1.0,1.0,0.0,0.0,0.000410614884,0.0006525275258,0.0012923228126,0.0017642761814999,-0.070377620985,-0.071487438025,0.1651675246,0.19324836095,0.0,0.0,0.0,29.171253605,-120.824361,-149.175639,115.6116081,105.96253055,-120.824361,1
170,170.0,-4.1855177735,-2.5023747355,8.728448484000001,9.998313005,-41.306598275,-4.1853794585,-2.5022984265000003,8.728381715000001,9.998177538,-15.97975287,-25.62880175,306.53333333333336,253.53333333333333,400.6,251.26666666666668,1.0,1.0,1.0,0.0,0.0012880787346,0.000274804277,0.0043374512814999,0.0045492184505,-0.0688768865799999,-0.072311124245,0.16619665355,0.19390315585,0.0,0.0,0.0,29.19234917,-120.8336295,-149.1663705,115.6288017,105.9797529,-120.8336295,1
171,171.0,-4.1841203575,-2.4988120525,8.7303704795,9.9985147535,-42.52242101,-4.184196668,-2.49904098,8.730427711499999,9.9986538345,-15.972214145,-25.606552385,307.53333333333336,255.0,398.6,251.46666666666667,1.0,0.0,0.0,0.0,-0.00050504569825,0.0006822361008,-0.000323611214205,0.00092226578655,-0.07223672396,-0.064771145765,0.1671566444,0.19334720045,59.0,715.1671080508474,455.7255031779661,29.1712537,-120.84620615,-149.15379385,115.6065524,105.97221415,-120.84620615,1
172,172.0,-4.1854748535,-2.5007865515,8.7299842,9.9992382445,-55.09183548,-4.185703785,-2.5006530105,8.729707579500001,9.9990589865,-15.98486142,-25.61476821,306.6666666666667,255.6,398.8666666666667,252.0,1.0,0.0,0.0,0.0,0.0008615485441,-0.0002525228509499,0.0005114118161,0.001492799794,-0.07633264996,-0.0554467554449999,0.16689066465,0.1917765797,67.0,661.6462220149253,512.142723880597,29.183213975,-120.85797295,-149.14202699999998,115.61476825,105.9848614,-120.85797295,1
173,173.0,-4.193492126,-2.4851622545,8.7300175725,9.998731425,-55.908630445,-4.193458740500001,-2.4847473235,8.730213112000001,9.998785217,-15.889991505,-25.657449435,305.2,260.8,398.06666666666666,256.53333333333336,1.0,1.0,1.0,0.0,0.0006599546729,-0.00047639814626,0.002872182151,0.0030435679745,-0.0786888156199999,-0.0573410998549999,0.16618154845,0.19269053455,5.0,659.8984375,516.025,29.17762577,-120.65199125,-149.34800875,115.6574494,105.8899915,-120.65199125,1
174,174.0,-4.1943220404999995,-2.4766299380000003,8.731138354999999,9.997940663,-49.17584816,-4.194503275000001,-2.4765393209999997,8.7310048135,9.9978776705,-15.83624571,-25.659006645,301.2,261.6666666666667,395.53333333333336,257.26666666666665,1.0,1.0,1.0,0.0,9.86748948e-05,0.00051035080013,-0.001555455869,0.001753738818,-0.082629909735,-0.049257113425,0.1663013634,0.19213535055,0.0,0.0,0.0,29.15632704,-120.5606706,-149.43932940000002,115.65900665,105.8362457,-120.5606706,1
175,175.0,-4.1933633189999995,-2.480335701,8.730713909,9.99808639,-41.870705965,-4.193391935,-2.4807077079999997,8.730852222,9.998311516,-15.859484545,-25.65498268,299.6666666666667,262.06666666666666,393.8,257.93333333333334,1.0,1.0,1.0,0.0,3.607469274e-05,0.00050610671675,-0.00208596605155,0.0022394371306,-0.084364974155,-0.04140511965,0.16648900005,0.19118758525,12.0,659.8984375,515.515625,29.162816014999997,-120.60391945,-149.39608055,115.65498265,105.85948455,-120.60391945,1
176,176.0,-4.1976414895000005,-2.4763056245,8.730246488999999,9.9984744245,-40.834232225,-4.197541334,-2.476181622,8.730232178,9.9983891635,-15.8316586,-25.66833604,302.06666666666666,262.26666666666665,394.4,258.0,1.0,1.0,1.0,0.0,0.00049443549455,-0.0003490757032,0.002487031757,0.002626439107,-0.079821942345,-0.0504466900749999,0.1668685353,0.1917697439,10.0,659.8984375,515.515625,29.1619446,-120.5425512,-149.4574488,115.668336,105.8316586,-120.5425512,1
177,177.0,-4.1982185795,-2.4749892915,8.730365742,9.9984948975,-41.673288265,-4.1982328875,-2.475132371,8.73024651,9.9984322765,-15.82761166,-25.681758085,301.8666666666667,263.3333333333333,394.06666666666666,258.1333333333333,1.0,0.0,1.0,0.0,0.0001793124433,2.970857045e-05,-0.00101539649815,0.0010541773834,-0.08065754776,-0.051797482755,0.1661070583,0.1917815892,40.0,612.275390625,525.28955078125,29.171104615,-120.52076605,-149.47923394999998,115.6817581,105.82761165,-120.52076605,1
178,178.0,-4.1970357895,-2.4823006615,8.730375290000001,9.9998192825,-44.84407405,-4.1971359454999995,-2.48217189,8.730537445,9.9999709185,-15.871997705,-25.675429565,298.73333333333335,263.53333333333336,391.6666666666667,258.0,1.0,1.0,1.0,0.0,0.0005453644722399,0.0003395265178499,2.4403469499999957e-05,0.0025211955205,-0.08123735894,-0.05342257411,0.1666576745,0.19294804015,54.0,580.26953125,528.94140625,29.18458293,-120.6018185,-149.39818150000002,115.67542955,105.8719977,-120.6018185,1
179,179.0,-4.1993409475,-2.4743824625,8.731826089,10.0000916115,-45.45449388,-4.1995556245,-2.4742725195,8.731563205499999,9.999924975,-15.821411165,-25.68399494,301.53333333333336,264.6,392.6,259.0,1.0,0.0,1.0,0.0,9.761339999999783e-07,0.0009141921291,0.001875086133,0.00241528984,-0.076097738175,-0.055936907965,0.16822192785,0.1929263460999999,10.0,580.26953125,528.94140625,29.170325735,-120.50793145,-149.49206855,115.68399495,105.82141115,-120.50793145,1
180,180.0,-4.196835459,-2.4778651925,8.729545409,9.997910807,-42.668224485,-4.196568377,-2.4782801235000003,8.729879263499999,9.9981930605,-15.84649182,-25.67648793,300.3333333333333,265.4,391.73333333333335,259.8,1.0,0.0,1.0,0.0,-0.000169763259,0.00077030079098,-0.0012594311846,0.00234335050285,-0.07235218512,-0.05688622822,0.1694149002,0.19280213785,19.0,580.26953125,528.94140625,29.174753895,-120.5581481,-149.44185184999998,115.67648795,105.8464918,-120.5581481,1
181,181.0,-4.197598442,-2.4817109825,8.7294203585,9.999076031,-42.408319095,-4.197349998,-2.4813949675,8.729324572,9.9988095625,-15.8700655,-25.68087639,299.3333333333333,265.93333333333334,391.4,260.6666666666667,1.0,0.0,0.0,0.0,0.00093456372215,4.407054224999999e-05,0.0019085082767499,0.0023522429499999,-0.06947552491,-0.05879970258,0.16951033275,0.1924024645499999,38.0,580.26953125,528.94140625,29.18817844,-120.59248135,-149.40751865,115.68087635,105.8700655,-120.59248135,1
182,182.0,-4.1981613475,-2.4755473025,8.7303085005,9.998558953,-40.300095,-4.1982328875,-2.4754137615,8.7302512685,9.998505941,-15.82765,-25.67485098,296.8,267.0,392.53333333333336,261.73333333333335,1.0,1.0,0.0,0.0,0.00045199467954,-0.0001920446887,0.00088276895155,0.0013300710535,-0.072641950125,-0.057175044375,0.16822316425,0.1919545375999999,34.0,569.9676011029412,551.0129825367648,29.16553417,-120.528565,-149.471435,115.674851,105.82765,-120.528565,1
183,183.0,-4.196797268,-2.4802689305000003,8.729497713499999,9.9984506015,-46.47176034,-4.196983272,-2.4807554014999997,8.729421405,9.998582869,-15.861167855,-25.67640647,297.3333333333333,267.46666666666664,390.8,262.06666666666666,1.0,0.0,1.0,0.0,0.0001177732615755,-2.3342449149999997e-05,-0.0019437893205,0.001977497629,-0.076353337215,-0.05884620806,0.1653199255,0.1913768585499999,37.0,621.3575802364865,580.8246410472973,29.180852985,-120.5826753,-149.4173247,115.67640645,105.86116785,-120.5826753,1
184,184.0,-4.197307641,-2.4819477315,8.7294214295,9.999014121,-37.04258375,-4.197307641,-2.4814707995000003,8.7295549685,9.999012138,-15.87150118,-25.679320705,297.4,266.6666666666667,391.26666666666665,261.0,1.0,1.0,1.0,0.0,0.0005782561041,-0.0001697632618,0.0037369137509999,0.0037861342725,-0.0810886696,-0.062292026355,0.1646100878999999,0.1938125614,27.0,806.296875,582.05078125,29.187532685,-120.59663515,-149.40336480000002,115.6793207,105.8715012,-120.59663515,1
185,185.0,-4.198423655499999,-2.4786330535000003,8.729698016,9.998900789,-37.67310776,-4.198328269,-2.4788762885,8.729593093,9.9988295075,-15.850894675,-25.684562829999997,300.4,268.1333333333333,392.46666666666664,262.26666666666665,1.0,0.0,1.0,0.0,0.00031830611235,0.001216990369,-0.0026239033855,0.0029621757195,-0.07606997897,-0.05932089695,0.16731697725,0.19317635335,23.0,806.296875,582.05078125,29.183119660000003,-120.556429,-149.44357100000002,115.6845628,105.8508947,-120.556429,1
186,186.0,-4.195399891499999,-2.488209851,8.7293260185,9.999685358,-40.295277015,-4.1957718985,-2.4880429245,8.729306941499999,9.999783385,-15.90968836,-25.66939629,300.3333333333333,268.0,392.73333333333335,262.8,1.0,1.0,1.0,0.0,0.000659954673115,8.275958919999999e-05,0.001282773628,0.0033616912069999,-0.07315414677,-0.058889863585,0.1679585395,0.1924411669,27.0,806.296875,582.05078125,29.19553791,-120.67135305,-149.32864695,115.6693963,105.90968835,-120.67135305,1
187,187.0,-4.1983998155,-2.4815137235,8.728262456500001,9.9983517715,-38.10830242,-4.198166119,-2.4815757245,8.72831015,9.998310698,-15.870867865,-25.68811712,300.4,269.53333333333336,393.06666666666666,264.53333333333336,1.0,0.0,1.0,0.0,-0.0001633971377,0.0002206922379,9.44308133e-05,0.0007655566125,-0.0754589338399999,-0.05777547653,0.16786691865,0.1929098933999999,3.0,806.296875,582.05078125,29.19435514,-120.58570935,-149.41429065,115.6881171,105.87086785,-120.58570935,1
188,188.0,-4.197808392,-2.4850144055000003,8.728491409,9.999174769,-34.731763125,-4.1980373195,-2.4850477905,8.728329252,9.9991374835,-15.89172987,-25.68437417,299.4,271.4,390.46666666666664,266.6666666666667,1.0,0.0,0.0,0.0,7.639346694e-05,0.00040530978205,-0.0024827876765,0.002742563473,-0.077641447195,-0.053474566015,0.16790132735,0.19255913045,81.0,877.5235339506173,467.43359375,29.20010576,-120.62463645,-149.37536355,115.6843742,105.89172985,-120.62463645,1
189,189.0,-4.1966351435,-2.48441824,8.73016066,9.9999899355,-53.281968335,-4.1963632925,-2.4843943934999997,8.73036574,10.0000488505,-15.90793498,-25.67857998,302.3125,271.9375,394.5,267.3125,1.0,0.0,0.0,0.0,0.00081698568855,0.0001283834662,0.003182000103,0.0033772443535,-0.076042227285,-0.05578321239,0.1688150006,0.1933992400999999,16.0,893.952392578125,474.557373046875,29.20220799,-120.6581179,-149.3418821,115.67858,105.907935,-120.6581179,1
190,190.0,-4.1979228825,-2.481561417,8.730456358000001,10.000078745500002,-52.71772616,-4.197813188,-2.4817044965,8.730527897,10.000130742,-15.867371425,-25.679949685,301.6,271.06666666666666,393.8666666666667,266.8666666666667,1.0,0.0,0.0,0.0,9.7613874435e-05,0.00067268691555,-0.0011193764952,0.00205010317265,-0.072126051905,-0.058580092315,0.17014066815,0.19386201275,7.0,895.80078125,476.7767857142857,29.186293405,-120.5890477,-149.41095224999998,115.6799497,105.8673714,-120.5890477,1
191,191.0,-4.197364864,-2.490613589,8.7285438535,10.00042629,-38.0302444,-4.1973362485,-2.4904752785,8.728615395999999,10.00044236,-15.925630325,-25.681877125,302.0,271.06666666666666,393.6666666666667,266.6,1.0,0.0,1.0,0.0,0.000806375484385,-0.00028223142,0.0015586389225,0.0044183292425,-0.07355060206,-0.058465096035,0.1702425711,0.1944517199,0.0,0.0,0.0,29.21231727,-120.68385835,-149.31614165000002,115.68187715,105.9256303,-120.68385835,1
192,192.0,-4.199539681499999,-2.479811076,8.7295072605,9.9994947705,-44.902330355,-4.199844918,-2.4797872290000003,8.729326024,9.9994589255,-15.85837901,-25.691001495,302.26666666666665,271.93333333333334,394.8666666666667,267.93333333333334,1.0,0.0,1.0,0.0,-2.652550935000001e-05,0.0002907195826,0.000949613234,0.002256520534,-0.074620788905,-0.0610708021,0.1682396452,0.1939219212,0.0,0.0,0.0,29.191453455,-120.5616793,-149.43832070000002,115.69100145,105.858379,-120.5616793,1
193,193.0,-4.1966780759999995,-2.488391085,8.7289873975,9.999972059,-48.504760115,-4.196162987499999,-2.4885293954999996,8.729044629,9.9998402935,-15.91137203,-25.677079375,302.26666666666665,271.93333333333334,393.93333333333334,268.06666666666666,1.0,0.0,1.0,0.0,-0.00020265489153,0.0006610156895,-0.0029156839835,0.003113908093,-0.07673290926,-0.054375596915,0.16940650395,0.19376481645,0.0,0.0,0.0,29.20245256,-120.6655091,-149.3344909,115.67707935,105.911372,-120.6655091,1
194,194.0,-4.1963537715,-2.4840796185,8.7299651075,9.9996171485,-46.204504375,-4.1966923949999995,-2.483884076,8.7299984935,9.9997398695,-15.883506445,-25.672844464999997,301.0,272.73333333333335,395.2,268.93333333333334,1.0,0.0,0.0,0.0,0.000655710592265,0.0002461567259499,0.0038133072149999,0.004039113951,-0.072561446045,-0.0589397549949999,0.1694881204,0.1935803984,42.0,893.6646205357143,481.1213727678572,29.18732988,-120.6238886,-149.3761114,115.67284445,105.88350645,-120.6238886,1
195,195.0,-4.2002374125,-2.479741959,8.723355175,9.994401076,-45.51787282,-4.2000881515,-2.4798063065,8.723206984,9.994224935999998,-15.868580905,-25.710510045,299.2,275.53333333333336,395.4,270.8666666666667,1.0,0.0,0.0,0.0,-0.0001771904025499,0.0004307742711,-0.0015862254595,0.0016535571025,-0.07292163698,-0.052729772055,0.1660036836,0.1888268832,0.0,0.0,0.0,29.21149118,-120.5568179,-149.4431821,115.71051,105.8685809,-120.5568179,1
196,196.0,-4.195872058000001,-2.4873275264999997,8.713735122500001,9.986056573,-43.245669765,-4.195824365,-2.487399066,8.713654043,9.985983566000002,-15.93134799,-25.71193084,300.53333333333336,276.4,395.2,271.26666666666665,1.0,0.0,0.0,0.0,0.00044775059805,9.54918328e-05,-0.0002599499919999,0.0028831226845,-0.07353791114,-0.0518553256999999,0.1565903848,0.1806069292,0.0,0.0,0.0,29.23895214,-120.65960875,-149.34039124999998,115.71193085,105.931348,-120.65960875,1
197,197.0,-4.1990961365,-2.4801020045,8.7084698165,9.981020255,-44.605091044999995,-4.1993012175,-2.480068619,8.7083887355,9.981027499,-15.90255541,-25.73225178,301.53333333333336,276.8,395.0,272.3333333333333,1.0,0.0,0.0,0.0,0.00039682162005,0.0005029236584,0.0021156746265,0.002276982105,-0.07111219884,-0.0544959135,0.1504708927,0.1751378812,0.0,0.0,0.0,29.24328122,-120.5889711,-149.4110289,115.7322518,105.9025554,-120.5889711,1
198,198.0,-4.198552427999999,-2.4822625069999997,8.7061423685,9.9792982255,-47.10135864,-4.198356886,-2.482410356,8.706213910999999,9.979315234,-15.913712015000002,-25.745770875,303.2,277.06666666666666,396.06666666666666,273.06666666666666,1.0,0.0,0.0,0.0,0.000250400808395,0.0005941714071,-0.002444590943,0.0025739221259999,-0.06738073107,-0.05460493716,0.1496625476,0.1729763468,0.0,0.0,0.0,29.258875165,-120.59236465,-149.4076353,115.7457709,105.913712,-120.59236465,1
199,199.0,-4.197965803000001,-2.4838745375,8.7072440715,9.9804141325,-46.73031467,-4.1979944190000005,-2.4835597619999996,8.7072154555,9.980322917,-15.92160835,-25.739801935000003,303.2857142857143,276.85714285714283,395.2857142857143,272.7142857142857,1.0,0.0,0.0,0.0,0.00072467691555,0.00052096100385,0.0031236439825,0.0032940489155,-0.065701283515,-0.05481062643,0.1516842544,0.17416188685,0.0,0.0,0.0,29.257369245,-120.61216495,-149.387835,115.73980195,105.92160835,-120.61216495,1
200,200.0,-4.200517394,-2.4790193685,8.706571598,9.979693035,-46.91889506,-4.200560318,-2.4791338325,8.7065906755,9.979756173,-15.893226515,-25.755155615,301.06666666666666,275.8666666666667,395.2,272.0,1.0,0.0,0.0,0.0,-0.000158092035805,0.00026313305289,-0.00140479097575,0.0015782348229,-0.06398828425,-0.05362242271,0.1521173733999999,0.17357407565,0.0,0.0,0.0,29.25787997,-120.5478303,-149.45216965,115.7551556,105.8932265,-120.5478303,1
201,201.0,-4.196162988999999,-2.4903751224999997,8.707511156999999,9.9815093045,-44.27347763,-4.1962965305,-2.4904705089999997,8.707458694,9.981543244,-15.96069011,-25.72948689,300.1333333333333,275.6666666666667,395.06666666666666,271.8,1.0,0.0,0.0,0.0,0.00070557854905,-2.228142785000003e-05,0.0005294491554999,0.003881584117,-0.06518854892,-0.052963609985,0.15415779135,0.1756334999,0.0,0.0,0.0,29.265454585,-120.6886489,-149.31135104999998,115.7294869,105.9606901,-120.6886489,1
202,202.0,-4.1976748745,-2.481237103,8.713324961000001,9.984940972,-42.67792047,-4.197722568,-2.4811035615000003,8.7133965015,9.9849902305,-15.895020535,-25.722605485,302.26666666666665,276.1333333333333,396.26666666666665,272.46666666666664,1.0,0.0,0.0,0.0,0.0001633971376499,0.00099205405005,0.00136128914045,0.002272354109,-0.064555332005,-0.05602084801,0.1563222209999999,0.17818742375,0.0,0.0,0.0,29.2323344,-120.58724575,-149.41275425,115.7226055,105.8950205,-120.58724575,1
203,203.0,-4.198871978,-2.482548666,8.7173788725,9.989308162,-49.757717635,-4.1990579815,-2.482911135,8.717574414000001,9.989647014,-15.895971455,-25.71857455,302.6,278.06666666666666,396.3333333333333,273.8666666666667,1.0,0.0,0.0,0.0,4.5623876099999995e-05,0.0006652597748,-0.0022069223788,0.0023908768195,-0.063257224975,-0.05088471456,0.1635757007,0.1826189992,76.0,1031.766447368421,102.85634251644736,29.2294822,-120.59335285,-149.40664715,115.7185745,105.89597145,-120.59335285,1
204,204.0,-4.19527589,-2.4913003710000003,8.7204455535,9.9926533385,-46.327280845,-4.195042193,-2.491281294,8.720312012,9.992433557,-15.94384578,-25.691512275,298.6666666666667,278.0,393.4,274.26666666666665,1.0,0.0,0.0,0.0,0.000447750598,0.000179312443299,0.0030737760006,0.00362343106415,-0.066739432885,-0.05228624607,0.1660090217,0.1864073871,60.0,921.1242838541668,344.894140625,29.227744960000003,-120.7032792,-149.2967208,115.6915123,105.9438458,-120.7032792,1
205,205.0,-4.1984331919999995,-2.4819906555,8.7254581,9.996036385,-50.48084097,-4.198552425000001,-2.4814994155,8.725415177,9.9959270635,-15.87452746,-25.68181309,300.6666666666667,278.4,395.8,274.46666666666664,1.0,0.0,0.0,0.0,0.00063979528595,9.761387534999998e-05,0.0010546542474999,0.003188352294,-0.063944056155,-0.0611286802299999,0.1680161704,0.18989073755,35.0,837.9493303571429,514.2042410714286,29.19079691,-120.5988755,-149.4011245,115.6818131,105.8745275,-120.5988755,1
206,206.0,-4.1961677665,-2.4845422425,8.727046275,9.997106191,-51.51195358,-4.196048533000001,-2.484580397,8.727079659000001,9.9970945165,-15.891358675,-25.679334259999997,301.3333333333333,278.8,396.53333333333336,274.6666666666667,1.0,0.0,0.0,0.0,-1.0610203745e-05,0.00058886630695,-0.002656795015,0.0029966697149999,-0.0722177720249999,-0.051532098895,0.1686354428,0.1905580869499999,56.0,863.8055943080357,349.63302176339283,29.19586958,-120.62968555,-149.37031445,115.67933425,105.89135865,-120.62968555,1
207,207.0,-4.1968592295,-2.4850679365,8.728602923,9.998885386,-46.02557164,-4.1970257360000005,-2.484935254,8.7286418805,9.998956468,-15.89186371,-25.679031270000003,300.6,278.46666666666664,397.0,274.46666666666664,1.0,0.0,0.0,0.0,0.0005983815387,0.000743821966515,0.0026055307575,0.0029614964309999,-0.069139139995,-0.0554214659199999,0.17135508095,0.19292257645,16.0,877.31640625,304.36376953125,29.19582675,-120.6308525,-149.3691475,115.6790313,105.89186375,-120.6308525,1
208,208.0,-4.1978084025,-2.47956784,8.732120862,10.000989875,-43.550044674999995,-4.197708247,-2.4799541555,8.732230553,10.001139255,-15.852392545,-25.67507509,296.8666666666667,275.4,394.6,271.46666666666664,1.0,1.0,1.0,0.0,0.00033422141795,0.0005443034501,-0.00057931712445,0.00117766944965,-0.06820657809,-0.05327590243,0.1741101877499999,0.19443757955,23.0,885.86328125,351.95889945652175,29.17608053,-120.56957145,-149.43042855,115.6750751,105.85239255,-120.56957145,1
209,209.0,-4.1954762080000005,-2.4872702945,8.73092851,10.0008841265,-42.67141699,-4.1953903605,-2.4873132185,8.730794971000002,10.00074224,-15.901203885,-25.665697845,298.0,275.73333333333335,395.46666666666664,272.26666666666665,1.0,1.0,0.0,0.0,0.00062918508205,0.0004817032463,-0.002194190135,0.0023598783735,-0.07018309832,-0.05720116943,0.1725542322,0.19486930365,24.0,888.046875,406.20703125,29.189006105,-120.66138425,-149.33861575,115.66569785,105.9012039,-120.66138425,1
210,210.0,-4.1936448015,-2.4822386605,8.7332511685,10.00089314,-46.301573025,-4.1935828005,-2.482057426,8.7333942485,10.0009470385,-15.86665535,-25.649985365,299.73333333333335,277.0,396.73333333333335,273.4,1.0,1.0,0.0,0.0,0.00144510975,-0.0002610110121,0.006039327951,0.006215299755,-0.068330973905,-0.06027233152,0.1721554237999999,0.194784407,40.0,856.0755859375,474.388671875,29.161801805,-120.6214817,-149.3785183,115.64998535,105.86665535,-120.6214817,1
211,211.0,-4.1971979455,-2.4791529095,8.734424437000001,10.002641655,-42.997217865,-4.1972122535,-2.479138601,8.7344435145,10.002660765,-15.84551605,-25.66700655,298.2,276.4,395.73333333333335,273.1333333333333,1.0,1.0,0.0,0.0,-0.00043820141465,0.00089868425695,0.000112468158,0.0026007090165,-0.07097869032,-0.05089055492,0.1766527506,0.1971188598,54.0,798.3643663194445,602.2121672453703,29.16667401,-120.5671463,-149.4328537,115.6670065,105.845516,-120.5671463,1
212,212.0,-4.193888879499999,-2.489171594,8.7326044,10.002153075,-44.48896482,-4.194086115,-2.487211613,8.732620716,10.00176207,-15.909852715,-25.65294258,299.6875,276.875,396.25,273.6875,1.0,1.0,1.0,0.0,-0.00070777698325,0.00098062473575,-0.0034053066945,0.003629784107,-0.071855629405,-0.047733809195,0.17622948825,0.196265177,17.0,793.28515625,616.80078125,29.182333515,-120.6901251,-149.3098749,115.6529426,105.9098527,-120.6901251,1
213,213.0,-4.1966256015,-2.4790384455,8.734305180500002,10.00226906,-43.071900895,-4.1947798684999995,-2.485395951,8.733399015,10.00228305,-15.85071656,-25.65897269,298.5,277.0625,396.5,274.125,1.0,1.0,0.0,0.0,0.00064934446905,0.0001665801986,0.00416556598,0.0044418039045,-0.07043112093,-0.05207092297,0.17511367395,0.19580159865,45.0,793.28515625,616.80078125,29.16236198,-120.5848293,-149.4151707,115.6589727,105.8507166,-120.5848293,1
214,214.0,-4.196625628,-2.477922424,8.73444827,10.00211741,-42.117314805,-4.197093021500001,-2.478199045,8.7344864185,10.002415375,-15.839253200000002,-25.66509426,301.3125,277.75,397.3125,274.625,1.0,1.0,0.0,0.0,0.00025040080835,0.00016976326085,8.063754850000002e-05,0.001486134747,-0.07104880518,-0.05397456097,0.17484612765,0.1963216777,30.0,793.28515625,616.80078125,29.162504655,-120.55884975,-149.44115025,115.66509425,105.8392532,-120.55884975,1
215,215.0,-4.1953748525000005,-2.487543424,8.7323205,10.00212355,-43.462469845,-4.1950851255,-2.4874992220000003,8.732254378,10.001933135,-15.900464495,-25.66159117,298.4,277.4,397.06666666666666,274.3333333333333,1.0,1.0,0.0,0.0,0.000310878969715,-2.3342448200000003e-05,-0.0010366169105,0.003606770642,-0.07359057168,-0.0562832867599999,0.1716515965,0.19512035485,13.0,793.28515625,616.80078125,29.185365895,-120.66476615,-149.33523375,115.66159115,105.9004645,-120.66476615,1
216,216.0,-4.1953951355,-2.4781513520000003,8.734510288500001,10.00171336,-44.888193,-4.1956240625,-2.478108428,8.734572288999999,10.001852974999998,-15.83967356,-25.65608971,301.4,279.46666666666664,397.3333333333333,276.1333333333333,1.0,1.0,0.0,0.0,0.000223875299,6.578326325000001e-05,0.00353319783665,0.003632578902,-0.07815222645,-0.056962686525,0.17130832985,0.19678518565,33.0,889.5170454545455,432.8637547348485,29.155418555,-120.5696697,-149.43033029999998,115.6560897,105.83967355,-120.5696697,1
217,217.0,-4.176985427,-2.4589309865,8.7476688495,10.000806041,-45.411609584999994,-4.1770665055,-2.459193299,8.747840547,10.0010548965,-15.80002494,-25.68055109,301.7857142857143,280.7142857142857,393.92857142857144,276.92857142857144,1.0,0.0,0.0,0.0,0.0008233518149999,-0.0002610110214999,-0.0020435252145,0.010949629135,-0.07763200568,-0.047903527525,0.17205704815,0.19494558295,61.0,1024.131787909836,116.86834016393442,29.15859488,-120.4761048,-149.5238951,115.6805511,105.8000249,-120.4761048,1
218,218.0,-4.203107112,-2.4839031535,8.7310620495,10.00336635,-48.46220645,-4.203030803000001,-2.4840939265,8.730585115499998,10.002965405,-15.880545375,-25.706026100000003,299.46666666666664,279.1333333333333,397.93333333333334,275.3333333333333,1.0,1.0,1.0,0.0,-0.00022387529905,-6.04781574999999e-05,-0.002885975409,0.006035728363,-0.09604437819,-0.0562805917299999,0.1616471376,0.1965929755,75.0,840.3905729166667,126.0465625,29.212877050000003,-120.5817366,-149.4182634,115.7060261,105.88054535,-120.5817366,1
