Time (s),Sound pressure level (dB)
256.0,-41.30178052
257.0,-43.408096385
258.0,-41.23528881
259.0,-45.006772299999994
260.0,-42.063929365
261.0,-41.553053035
262.0,-42.378741325
263.0,-43.4383623
264.0,-43.053289004999996
265.0,-44.25188406
266.0,-42.168277090000004
267.0,-43.17453935
268.0,-41.97578571
269.0,-47.44968303
270.0,-47.195020235
271.0,-44.863323405
272.0,-41.49608248
273.0,-48.521433995
274.0,-48.639212995
275.0,-44.79587186
276.0,-46.54449018
277.0,-45.125998124999995
278.0,-44.731707015
279.0,-44.536494355
280.0,-49.541824840000004
281.0,-49.0060409
282.0,-49.713831830000004
283.0,-48.881579900000006
284.0,-38.673394105
285.0,-41.406894785000006
286.0,-51.97377663
287.0,-54.66630019
288.0,-41.951315515000005
289.0,-47.531493555
290.0,-44.732351045
291.0,-51.095051624999996
292.0,-49.735294010000004
293.0,-49.59012787
294.0,-51.89958187
295.0,-51.224136445
296.0,-52.00097696
297.0,-54.85731344
298.0,-46.934874574999995
299.0,-42.41084296
300.0,-36.189190214999996
301.0,-46.96570133
302.0,-41.570236179999995
303.0,-47.610089105
304.0,-60.27811311000001
305.0,-59.38677608
306.0,-59.71374159
307.0,-55.480901485000004
308.0,-48.362448875
309.0,-55.65484404
310.0,-51.62171651
311.0,-47.00688278
312.0,-48.33278846
313.0,-49.342038849999994
314.0,-30.803739444999998
315.0,-32.917931225000004
316.0,-33.49446674
317.0,-34.793594445
318.0,-29.68520441
319.0,-17.991159458
320.0,-27.463602375
321.0,-41.540854065000005
322.0,-19.374314215
323.0,-36.151827929999996
324.0,-37.60730797
325.0,-25.03587199
326.0,-36.406308205
327.0,-32.22782766
328.0,-36.529170735
329.0,-31.975360164999998
330.0,-33.97933979
331.0,-46.04626506
332.0,-40.39197942
333.0,-45.78712421
334.0,-40.2988274
335.0,-42.218162809999995
336.0,-27.953037025
337.0,-24.87189153
338.0,-25.2641233
339.0,-46.975968214999995
340.0,-44.039555500000006
341.0,-32.331308405
342.0,-33.022548415
343.0,-37.22144619
344.0,-43.347327750000005
345.0,-37.27789445
346.0,-39.88750842
347.0,-49.255918745
348.0,-51.562050920000004
349.0,-46.444564310000004
350.0,-43.92482843
351.0,-39.19285367
352.0,-36.464079135
353.0,-38.477659825
354.0,-49.72548004
355.0,-39.677351720000004
356.0,-55.0232739
357.0,-57.03788678
358.0,-59.880079695
359.0,-41.16304666
360.0,-53.49687875
361.0,-52.5669787
362.0,-41.99753579
363.0,-45.84562137
364.0,-56.44776024
365.0,-53.03318129
366.0,-49.017903955
367.0,-58.912244635
368.0,-43.73574122
369.0,-40.76092184
370.0,-53.73626619
371.0,-46.638814929999995
372.0,-47.90431275
373.0,-59.715487265
374.0,-57.98171466
375.0,-42.238532435
376.0,-41.06879535
377.0,-56.63234065
378.0,-57.228130785000005
379.0,-45.66431899
380.0,-61.1220828
381.0,-61.136701015
382.0,-51.06533430499999
383.0,-57.385887945
384.0,-51.22132122
385.0,-60.132023075
386.0,-45.696037
387.0,-60.683866835
388.0,-63.687512389999995
389.0,-50.558312924999996
390.0,-39.76865521
391.0,-39.560746370000004
392.0,-53.29711735
393.0,-37.93193354
394.0,-61.923047929999996
395.0,-42.904040195
396.0,-51.62763674
397.0,-41.73507433
398.0,-56.54933498
399.0,-25.893066335
400.0,-31.604736359999997
401.0,-45.059462885
402.0,-43.879619149999996
403.0,-19.892428475
404.0,-18.98873531
405.0,-28.376481995
406.0,-28.29036944
407.0,-35.446247045
408.0,-33.885768665
409.0,-36.04570676
410.0,-34.014117085
411.0,-34.521038355
412.0,-53.465529685
413.0,-43.91859049
414.0,-37.845173475
415.0,-22.48994581
416.0,-46.894048165
417.0,-22.35879145
418.0,-32.27110096
419.0,-44.146926905
420.0,-46.18415851
421.0,-37.38329501
422.0,-58.94085303
423.0,-47.695614715000005
424.0,-40.669429995
425.0,-46.85267839
426.0,-57.35097404
427.0,-49.3148607
428.0,-57.84378608
429.0,-52.14072851
430.0,-57.81338634
431.0,-43.87005158
432.0,-54.85274977
433.0,-35.358394415
434.0,-44.51463972
435.0,-55.015151215
436.0,-55.597397494999996
437.0,-43.860384319999994
438.0,-51.769634915
439.0,-61.0940718
440.0,-60.559903045
441.0,-60.73085994
442.0,-58.40228166
443.0,-59.238678945000004
444.0,-60.16172929
445.0,-58.31639176
446.0,-44.11548282
447.0,-43.263959755
448.0,-43.45471807
449.0,-43.78546226
450.0,-47.30115678
451.0,-38.91384803
452.0,-45.035673515
453.0,-54.283719735000005
454.0,-54.79270285
455.0,-47.56151652
456.0,-45.42754794
457.0,-50.01891154
458.0,-52.7729298
459.0,-53.22901773
460.0,-50.93698223
461.0,-50.679474475
462.0,-44.50291503
463.0,-52.33020972
464.0,-58.529546865
465.0,-53.092793740000005
466.0,-58.186032295000004
467.0,-47.442799300000004
468.0,-47.728542340000004
469.0,-57.571963885
470.0,-56.68370195
471.0,-48.627694405
472.0,-53.745329784999996
473.0,-50.94006691
474.0,-42.29036029
475.0,-44.88118604
476.0,-41.76729093
477.0,-40.62544896
478.0,-45.842587515
479.0,-48.76717916
480.0,-45.75161462
481.0,-49.38784095
482.0,-49.77892176
483.0,-51.12040871000001
484.0,-45.791420529999996
485.0,-49.067238270000004
486.0,-45.454339525
487.0,-47.83616451
488.0,-45.72797765
489.0,-45.934759650000004
490.0,-49.618765530000005
491.0,-46.885735714999996
492.0,-46.081668525
493.0,-46.834460825
494.0,-44.76983792
495.0,-42.258735009999995
496.0,-47.467251315
497.0,-44.923284665
498.0,-48.28652317
499.0,-44.65466735
500.0,-43.01666849
501.0,-43.482684504999995
502.0,-45.474166
503.0,-45.053642115
504.0,-45.382111685
505.0,-41.58575744
506.0,-44.981173264999995
507.0,-43.213007445
508.0,-45.561252780000004
509.0,-41.731067159999995
510.0,-43.641065215
511.0,-42.254269074999996
512.0,-39.83535352
513.0,-41.450546794999994
514.0,-43.51506834
515.0,-42.30771134
516.0,-41.79756605
517.0,-40.67950482
518.0,-39.7646657
519.0,-37.691402005
520.0,-34.0094368
521.0,-36.68540365
522.0,-44.092524659999995
523.0,-42.439428344999996
524.0,-39.73831213
525.0,-41.60857214
526.0,-43.357853065
527.0,-48.032169175
528.0,-54.60474863
529.0,-41.49399803
530.0,-52.423060899999996
531.0,-43.11657139
532.0,-39.00734269
533.0,-41.495903850000005
534.0,-42.780673225
535.0,-50.673375315
536.0,-52.48556848
537.0,-50.052137725
538.0,-49.07506384
539.0,-48.276856775
540.0,-50.09564711
541.0,-54.64632143
542.0,-46.24249065
543.0,-57.933905115
544.0,-52.402467585
545.0,-56.95377946
546.0,-54.03005384
547.0,-50.400166665
548.0,-47.588975055
549.0,-52.617857900000004
550.0,-42.06722579
551.0,-54.34661176
552.0,-53.174600355
553.0,-47.534844115
554.0,-61.638219915
555.0,-59.967535865
556.0,-40.97923714
557.0,-42.26915418
558.0,-57.60926781
559.0,-40.859406594999996
560.0,-57.277754404999996
561.0,-39.360789915
562.0,-57.04917956
563.0,-37.8251418
564.0,-34.96127293
565.0,-54.645242275
566.0,-41.01886372
567.0,-60.478128685
568.0,-41.71758412
569.0,-59.43637106
570.0,-56.932008835000005
571.0,-47.195673125
572.0,-54.13389164
573.0,-45.010545820000004
574.0,-48.74394976
575.0,-45.531037385000005
576.0,-49.328000775
577.0,-61.74954315
578.0,-48.628237815
579.0,-54.619226455
580.0,-60.89592837
581.0,-54.802428245
582.0,-51.579802985
583.0,-50.53721032
584.0,-43.9976429
585.0,-51.3123134
586.0,-49.80793374
587.0,-50.45095664
588.0,-42.059791505
589.0,-26.234308509999998
590.0,-29.76958554
591.0,-30.81296519
592.0,-51.40975938
593.0,-47.976203405
594.0,-46.821942414999995
595.0,-42.804739585
596.0,-45.00076628
597.0,-53.75872937
598.0,-51.6455019
599.0,-45.221057035
600.0,-45.26873225
601.0,-26.985446234999998
602.0,-39.66855635
603.0,-47.472075195
604.0,-41.485161685
605.0,-53.59952662
606.0,-51.1051628
607.0,-46.87384591
608.0,-43.442259570000004
609.0,-43.494371799999996
610.0,-48.295003980000004
611.0,-50.726099125000005
612.0,-43.08972257
613.0,-39.8684351
614.0,-49.629553040000005
615.0,-48.30001129
616.0,-48.017146460000006
617.0,-61.65150315
618.0,-53.62409655
619.0,-48.595504945
620.0,-46.557169380000005
621.0,-51.35834969
622.0,-51.548178895
623.0,-40.5974028
624.0,-60.512110230000005
625.0,-45.895273365
626.0,-54.772809045
627.0,-45.661499864999996
628.0,-45.926182125
629.0,-54.50192048
630.0,-50.669497265000004
631.0,-57.844775175
632.0,-42.79137284
633.0,-47.98387659
634.0,-51.074864045
635.0,-44.83992379
636.0,-40.46928388
637.0,-53.44651436
638.0,-48.323403575
639.0,-52.644547525
640.0,-58.567343855
641.0,-54.34680702
642.0,-41.464765935
643.0,-48.48451555
644.0,-58.228155395
645.0,-58.48128251
646.0,-50.863628785
647.0,-44.44249085
648.0,-58.353047489999994
649.0,-43.29526046
650.0,-48.68606191
651.0,-54.488434694999995
652.0,-57.004308769999994
653.0,-45.96612018
654.0,-54.892085745
655.0,-60.837202469999994
656.0,-54.91458138
657.0,-62.879206675000006
658.0,-48.393991
659.0,-54.00640694
660.0,-49.844128850000004
661.0,-62.105280535000006
662.0,-47.67221242
663.0,-40.3003623
664.0,-56.470253555
665.0,-41.00259437
666.0,-45.107515915
667.0,-47.69924799
668.0,-56.491699175
669.0,-47.150306075
670.0,-48.095017395
671.0,-39.60563876
672.0,-57.511813275
673.0,-38.7354733
674.0,-43.29738002
675.0,-45.96397634
676.0,-38.479533695
677.0,-44.46803575
678.0,-63.13604929499999
679.0,-56.928886515
680.0,-54.11582559
681.0,-46.42724198
682.0,-48.006261179999996
683.0,-38.94770922
684.0,-42.34852515
685.0,-60.797206705
686.0,-54.488645935
687.0,-56.137895265
688.0,-61.459705155
689.0,-61.93995816
690.0,-40.36076883
691.0,-46.616973155
692.0,-62.27594977
693.0,-50.937588934999994
694.0,-37.849524745
695.0,-42.816488205
696.0,-51.4002558
697.0,-63.026369200000005
698.0,-56.27091509
699.0,-62.13549904
700.0,-58.148529835000005
701.0,-49.782407449999994
702.0,-49.29073549
703.0,-54.378955825000006
704.0,-59.740061205
705.0,-45.24196891
706.0,-58.22695368
707.0,-53.28175666
708.0,-52.794035789999995
709.0,-51.023076995
710.0,-45.77600098
711.0,-54.27761764
712.0,-55.732631405
713.0,-45.47594344
714.0,-42.472595825
715.0,-55.56139976
716.0,-56.623542215
717.0,-51.143940459999996
718.0,-49.831013510000005
719.0,-46.49740529
720.0,-43.70943992
721.0,-59.749998505
722.0,-51.048894295
723.0,-40.293620845
724.0,-36.64859147
725.0,-25.273677460000002
726.0,-49.67188529
727.0,-51.022197524999996
728.0,-52.79341554
729.0,-47.61319565
730.0,-46.403333790000005
731.0,-57.52311916
732.0,-61.84790536
733.0,-62.1277024
734.0,-50.427761955
735.0,-49.59162628
736.0,-47.239882365
737.0,-57.009213965
738.0,-59.54524024
739.0,-49.15778093
740.0,-56.39327471
741.0,-51.962838594999994
742.0,-56.96239828
743.0,-23.5490072775
744.0,-38.226975875
745.0,-47.69678995
746.0,-56.378907665
747.0,-45.95593684
748.0,-45.895596375
749.0,-40.06348212
750.0,-51.32782652
751.0,-48.673296605000004
752.0,-45.80284378
753.0,-54.251340855
754.0,-50.0107968
755.0,-49.170542885
756.0,-53.13123441
757.0,-51.69946181
758.0,-49.49446552
759.0,-59.348886025
760.0,-52.676469499999996
761.0,-44.089655685
762.0,-47.00937982
763.0,-44.406921685
764.0,-46.34363262
765.0,-47.510829275000006
766.0,-45.445896465000004
767.0,-46.893166835
768.0,-45.76224921
769.0,-40.74074922
770.0,-56.43255741
771.0,-46.968644885
772.0,-42.66827173
773.0,-47.86841793
774.0,-59.063700819999994
775.0,-58.841145275
776.0,-48.52240551
777.0,-40.930714734999995
778.0,-49.61012321
779.0,-37.748013175
780.0,-50.727008409999996
781.0,-47.976544625
782.0,-49.546034614999996
783.0,-52.87409671
784.0,-45.653898764999994
785.0,-42.186438095
786.0,-42.665106995
787.0,-47.47569863
788.0,-49.897789700000004
789.0,-58.1988451
790.0,-47.425481524999995
791.0,-49.17757209
792.0,-45.56314653
793.0,-44.338438625
794.0,-55.40106561
795.0,-52.60976787
796.0,-40.24592877
797.0,-42.62819608
798.0,-40.888583645
799.0,-52.475064085
800.0,-53.962212754999996
801.0,-43.25063569
802.0,-42.84181542
803.0,-51.751579855
804.0,-56.5359116
805.0,-53.424422005
806.0,-50.26855897
807.0,-55.69605483
808.0,-50.426524185000005
809.0,-54.52864871
810.0,-46.016409155
811.0,-45.075099545
812.0,-62.011724135
813.0,-48.98655329
814.0,-46.27325258
815.0,-46.77394709
816.0,-55.07018617
817.0,-52.000739835000005
818.0,-50.4042367
819.0,-47.761451015000006
820.0,-19.84584114
821.0,-56.410652845
822.0,-11.65701868
823.0,-34.457042565
824.0,-30.81639715
825.0,-28.2386853
826.0,-33.501883115
827.0,-31.783592375
828.0,-52.793227745
829.0,-24.216652879999998
830.0,-47.817551255
831.0,-22.018262365
832.0,-43.593534590000004
833.0,-42.4017696
834.0,-32.70205748
835.0,-40.512685225
836.0,-25.238654365000002
837.0,-49.933606975000004
838.0,-22.39198526
839.0,-51.3903152
840.0,-36.614131325
841.0,-42.977288205
842.0,-38.266092289999996
843.0,-40.473085705
844.0,-41.705620195
845.0,-34.980448859999996
846.0,-47.628171475
847.0,-17.99075238
848.0,-49.369025484999995
849.0,-36.72987042
850.0,-43.81718799
851.0,-53.184971684999994
852.0,-52.973402025
853.0,-47.83336315
854.0,-11.777956055
855.0,-66.07061669
856.0,-49.01939394
857.0,-54.024779190000004
858.0,-50.350219855
859.0,-49.435304865000006
860.0,-52.05113007
861.0,-50.866382845000004
862.0,-46.78018596
863.0,-43.012799134999995
864.0,-35.960168100000004
865.0,-51.419273059999995
866.0,-58.54507328
867.0,-53.65523623
868.0,-61.11771854
869.0,-62.29131493
870.0,-40.950140065
871.0,-57.023918975
872.0,-56.86970766
873.0,-50.553654945000005
874.0,-46.43627303
875.0,-46.053921725
876.0,-55.664398205
877.0,-56.911787425
878.0,-39.401648545
879.0,-41.310231495
880.0,-52.29881255
881.0,-52.5763605
882.0,-42.818639215000005
883.0,-52.490712645
884.0,-47.918732215
885.0,-60.066077515
886.0,-54.15021111
887.0,-38.87948155
888.0,-55.214228340000005
889.0,-48.93512382
890.0,-35.067128804999996
891.0,-49.262314195
892.0,-37.26213109
893.0,-38.4747855
894.0,-51.929591294999994
895.0,-47.08577847
896.0,-53.934618490000005
897.0,-64.26360385
898.0,-54.30274018
899.0,-39.047443705
900.0,-59.20026895
901.0,-61.752408015
902.0,-41.349065855
903.0,-64.79655645
904.0,-49.943348490000005
905.0,-49.551056745
906.0,-63.326602545
907.0,-59.05256946
908.0,-37.62551027
909.0,-50.369428920000004
910.0,-45.731107115
911.0,-47.5669318
912.0,-63.948257395
913.0,-44.375978345
914.0,-62.84277357
915.0,-55.50748221
916.0,-45.56314923
917.0,-39.492933025
918.0,-40.907155204999995
919.0,-41.98962803
920.0,-45.723849595000004
921.0,-51.373153345000006
922.0,-48.637196275
923.0,-50.633545265
924.0,-38.35237366
925.0,-52.709486605
926.0,-47.042930965
927.0,-44.497671049999994
928.0,-48.894029305000004
929.0,-52.166248275
930.0,-50.41419443
931.0,-43.28799835
932.0,-42.174876725000004
933.0,-61.38359371
934.0,-51.123597509999996
935.0,-60.587001525
936.0,-66.48294556
937.0,-35.601402345
938.0,-65.50347627
939.0,-50.681019015
940.0,-60.884834749999996
941.0,-66.06768402
942.0,-52.957492015
943.0,-52.45043357
944.0,-65.12932311
945.0,-55.264878165
946.0,-47.44177846
947.0,-50.347412665
948.0,-54.895948995
949.0,-56.3721925
950.0,-52.63409129
951.0,-62.54127132
952.0,-47.584468885
953.0,-45.427873875
954.0,-50.88415037
955.0,-40.915460295
956.0,-41.539242525
957.0,-45.18956546
958.0,-37.07506769
959.0,-42.319985615
960.0,-37.4031201
961.0,-58.16922734
962.0,-45.886836634999995
963.0,-41.272892685
964.0,-41.659143355
965.0,-51.633553275
966.0,-42.3010167
967.0,-51.626291625
968.0,-54.86759119
969.0,-51.99201846
970.0,-44.61348511
971.0,-45.9326995
972.0,-51.22568177
973.0,-50.756330675
974.0,-60.642915085
975.0,-51.192441349999996
976.0,-47.849483785
977.0,-47.63950174
978.0,-40.33790932
979.0,-46.99878047
980.0,-58.351929845
981.0,-48.541677915
982.0,-47.975869985
983.0,-54.549664905
984.0,-51.39796064
985.0,-56.690242145
986.0,-66.242766715
987.0,-50.61287856
988.0,-63.28102119
989.0,-65.086730235
990.0,-58.16123334
991.0,-54.985503460000004
992.0,-48.90626899
993.0,-52.543163570000004
994.0,-47.530492195
995.0,-46.830129575
996.0,-51.053772190000004
997.0,-50.05862568
998.0,-49.80517572
999.0,-52.41226684
1000.0,-45.71727899
1001.0,-53.707741215
1002.0,-54.18304313
1003.0,-61.90756122
1004.0,-56.089282145
1005.0,-45.007651005
1006.0,-39.428951874999996
1007.0,-41.927101269999994
1008.0,-51.403280460000005
1009.0,-34.48911003
1010.0,-27.13364019
1011.0,-32.741925045
1012.0,-51.178139165
1013.0,-46.456171505
1014.0,-60.349081870000006
1015.0,-53.560015995
1016.0,-56.17264553
1017.0,-50.31844347
1018.0,-57.032334795
1019.0,-34.201109185
1020.0,-25.24785852
1021.0,-34.689555645
1022.0,-38.67068379
1023.0,-51.477344475
1024.0,-45.774859175
1025.0,-45.689577075
1026.0,-48.054657039999995
1027.0,-50.5092664
1028.0,-47.7986353
1029.0,-52.026237699999996
1030.0,-56.39286017
1031.0,-58.818708220000005
1032.0,-61.51987156
1033.0,-55.20078588
1034.0,-46.94379599
1035.0,-45.33493118
1036.0,-46.772974950000005
1037.0,-47.32626141
1038.0,-48.56404614
1039.0,-48.51336106
1040.0,-64.29596934
1041.0,-60.720128505000005
1042.0,-55.16526025
1043.0,-61.84622208500001
1044.0,-62.87629604999999
1045.0,-50.535183805
1046.0,-40.74238706
1047.0,-57.27355364
1048.0,-54.23535768
1049.0,-51.473596095
1050.0,-54.269454445
1051.0,-46.10685732
1052.0,-47.8314286
1053.0,-46.35057182
1054.0,-47.419547955
1055.0,-50.57351209
1056.0,-56.86636954
1057.0,-45.718313175
1058.0,-44.108121600000004
1059.0,-50.45036664
1060.0,-50.582167415
1061.0,-55.42331557
1062.0,-47.672358275
1063.0,-51.410066975
1064.0,-46.67951248
1065.0,-60.43709428
1066.0,-59.29062757
1067.0,-53.813156320000004
1068.0,-56.811881165
1069.0,-63.17704737
1070.0,-50.35111395
1071.0,-49.23718334
1072.0,-42.46192733
1073.0,-47.309098565
1074.0,-53.31711541
1075.0,-45.846179695000004
1076.0,-50.81643756
1077.0,-49.823789235
1078.0,-63.67841991
1079.0,-53.51874352
1080.0,-38.121894749999996
1081.0,-49.950136085
1082.0,-44.77535064
1083.0,-46.65093977
1084.0,-62.53528637
1085.0,-48.045014640000005
1086.0,-56.56503257
1087.0,-50.539220755
1088.0,-50.2390992
1089.0,-46.14844089500001
1090.0,-40.57337081
1091.0,-60.35725058
1092.0,-56.203331844999994
1093.0,-37.391692809999995
1094.0,-35.6458498
1095.0,-47.336536845
1096.0,-55.82500253
1097.0,-57.088770255
1098.0,-54.913632820000004
1099.0,-49.985755245
1100.0,-50.534753375
1101.0,-61.076178885000004
1102.0,-59.14217426
1103.0,-58.174867860000006
1104.0,-62.002551775
1105.0,-49.68950486
1106.0,-54.205893259999996
1107.0,-44.5302884
1108.0,-59.5560556
1109.0,-61.33255154
1110.0,-46.975338245
1111.0,-47.339766535
1112.0,-42.72375633
1113.0,-39.90820489
1114.0,-42.823580405
1115.0,-45.27321076
1116.0,-55.65484686
1117.0,-52.948571805
1118.0,-59.203542225
1119.0,-51.450996270000005
1120.0,-42.58996487
1121.0,-36.73250799
1122.0,-41.888924795
1123.0,-52.62054536
1124.0,-61.901001635
1125.0,-44.79530302
1126.0,-61.83812356
1127.0,-40.65985351
1128.0,-51.375706505
1129.0,-61.997573235000004
1130.0,-56.62113582
1131.0,-62.126038320000006
1132.0,-39.63465972
1133.0,-47.50551796
1134.0,-51.947273385
1135.0,-52.953089825
1136.0,-41.05800913
1137.0,-39.801785159999994
1138.0,-43.5201549
1139.0,-38.56500359
1140.0,-41.038452265000004
1141.0,-52.677799289999996
1142.0,-59.107763774999995
1143.0,-58.554917085
1144.0,-41.845062725
1145.0,-47.34240657
1146.0,-39.737676969999995
1147.0,-47.700118805
1148.0,-43.5346367
1149.0,-41.925762074999994
1150.0,-47.365538135
1151.0,-39.96668396
1152.0,-57.291604575
1153.0,-51.071357805000005
1154.0,-48.715753375
1155.0,-56.434829005
1156.0,-47.249917139999994
1157.0,-52.28914489
1158.0,-64.64540809
1159.0,-59.87765497
1160.0,-60.245838925
1161.0,-54.06907157
1162.0,-55.86058255
1163.0,-48.44829899
1164.0,-51.393579955
1165.0,-56.73260107
1166.0,-38.946266449999996
1167.0,-60.899603775
1168.0,-60.86582441
1169.0,-64.05677049
1170.0,-55.25800112499999
1171.0,-63.930773869999996
1172.0,-46.8062202
1173.0,-56.568492559999996
1174.0,-46.08389611
1175.0,-33.98302004
1176.0,-50.49120952999999
1177.0,-60.417121429999995
1178.0,-54.027141385
1179.0,-52.384559615
1180.0,-48.9194138
1181.0,-44.962520495
1182.0,-50.44253592
1183.0,-62.928020114999995
1184.0,-37.03280342
1185.0,-61.731758555
1186.0,-64.575841785
1187.0,-66.52826962500001
1188.0,-62.90970704
1189.0,-56.663437385
1190.0,-66.6231152
1191.0,-65.78400441
1192.0,-65.613921705
1193.0,-59.549482135000005
1194.0,-40.68086545
1195.0,-48.066092475000005
1196.0,-58.046691730000006
1197.0,-57.727851125
1198.0,-58.34588542
1199.0,-50.530093015
1200.0,-41.4346732
1201.0,-53.56623593
1202.0,-50.9013884
1203.0,-48.479927114999995
