Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
73.0,0.0009264914774500001,-0.0017325146966999999,-0.0020607392329500002,0.0031485619235
74.0,0.00022175325830000003,0.0025061301049999997,0.0026811984854999997,0.003708097401
75.0,0.00038833345707,2.8647550999999992e-05,0.00100796935505,0.002139685945
76.0,-0.00024085162589999998,-0.00047109304149999985,-0.0027215172635,0.003763832752
77.0,0.00037560121354999993,0.00087321976645,0.002974040105,0.0034919704159999997
78.0,-0.0005241440642499999,0.0013909977017,-5.411204100000001e-05,0.0023258503288
79.0,0.00114696302925,-0.0032626376469999997,-0.00239153992305,0.004457975497
80.0,5.411203540000003e-05,0.00159259158285,-3.1830620499999986e-06,0.0024774505635
81.0,0.00037454019324999996,-0.0007310430369999999,-0.0016360934148,0.0030688474540000003
82.0,0.001892860349,-0.00110558323375,0.00120107506,0.004941161628
83.0,-0.00183450420815,0.003071654,0.0027024188975,0.0069483651735
84.0,-0.00108224077895,0.00021963121550000009,-0.00143768260255,0.0030379089965000003
85.0,0.00035968590885000003,-0.0019299960555,0.0022122274769,0.0032638990010000002
86.0,-0.00272363928535,0.005652055497,0.00278836155137,0.0084501367725
87.0,0.002561303172945,-0.0067056487625000005,-0.0031883662105,0.0079950662085
88.0,0.0063523289695,-0.0073581763455,-0.021064437515,0.02338209101
89.0,-0.0033920821445,0.0068626797605,0.014248442595,0.016551248865
90.0,0.001268980373,-0.0014695132215,-0.013663820390499999,0.014175104575
91.0,0.0025804015525,-0.003590492925,-0.0080542056745,0.00927530254
92.0,0.0023565262425,-0.0066748791685,-0.014726962775,0.01643265944
93.0,0.005926859796,-0.0041973965875,-0.00806269383,0.01177738517
94.0,0.0042451425165,-0.0047406390199999995,-0.010752380455,0.012519167535
95.0,0.0024636893085,-0.0037496459955,-0.0079512866625,0.00914284064
96.0,0.00032997733645,-3.9257754785e-05,-0.00031830611326,0.0004970006386
97.0,0.00019841081,0.000215387136,3.7135713100000005e-05,0.0003264514054
98.0,0.00017294632105,-0.00032785529478999997,-0.0012923228163,0.0014656507335
99.0,0.00034695366245,0.001750683616,0.0029867723510000003,0.0034908809074999997
100.0,8.063754845000001e-05,9.8674893885e-05,-0.00099205405015,0.0010709960740999998
101.0,0.000188861626675,1.5915305649999992e-05,-0.00044987263870000004,0.0009518833703999999
102.0,0.0006616183519500001,0.00101991219845,0.0012280631774999997,0.0031186094465000002
103.0,0.00032679427535,5.4112037240000003e-05,3.925775385000001e-05,0.00043268592300000003
104.0,0.00022281427865,-5.517306225000002e-05,-6.2600202095e-05,0.00099891408935
105.0,0.0006734508520499999,0.00043226818965,0.0009776708555000002,0.0036889232295
106.0,0.00036817406995000003,0.0005103508001,0.00101964057985,0.0015691913772499998
107.0,0.00019359801975000001,8.340468774999999e-05,-0.0004111114426,0.00099431896855
108.0,0.0006557105912,-0.0001411157098,0.000621757941,0.0035480239134999996
109.0,0.0003968555727,0.0010598787165000002,0.00112816174288,0.0018406106815
110.0,0.0002334244824,0.00012838346435,-0.0013443128147,0.00144739724475
111.0,0.000268438154755,-0.000119895302295,-9.443080949999997e-05,0.002959392654
112.0,0.00029284162149999997,-1.8037342649999998e-05,-0.00037666223275,0.0010718442713
113.0,0.00013687162739500002,-0.00017931244515000003,-0.0007501414047999999,0.00084117510615
114.0,0.000697090386,0.00015915305649999998,-2.7586538999999815e-05,0.003858214525
115.0,0.00052802605225,0.0012845546303499999,0.002565610416,0.0030140155675
116.0,0.00016976325992,-0.0016403375010000001,-0.003549113136,0.0040614214235
117.0,0.00065889364695,-0.0009771997693500001,-0.0006058426394999999,0.002677427524
118.0,0.000549608554,-0.00046578794325,-0.00148542852255,0.0017450291824
119.0,0.0010567762923000001,-0.00065040548955,-0.00236925849915,0.0032612122765
120.0,0.0010514711911,0.0019501554415,0.0042387763915,0.0047999907045000005
121.0,-0.000785155077,0.0007830330336,0.0006567716144999999,0.0023952166245
122.0,0.00037560121255,-0.0015246862771,-0.002581462563,0.00316359133
123.0,-0.001289139759,0.0038292225165,-0.0043968684265,0.00979168286
124.0,-0.006936951231000001,0.01918324834,0.010453172719,0.02311626567
125.0,-0.061445811975,0.049834005114999996,0.0029082569230000008,0.08053552154
126.0,0.029992923942,-0.019227811174999998,-0.0036329337120000003,0.037061519873
127.0,0.0029241721538600003,0.0001230783579,-0.0015543948605,0.0038223869114
128.0,0.00075226344535,-0.0005962934505,-0.00029071959450000006,0.005012788758
129.0,0.00013156652644999997,0.0016085068875,0.003003748669,0.00369511947
130.0,-0.0008106195661,-0.001309299142,-0.0047682255435,0.005051440354
131.0,0.001270041388,0.0008827689516,0.0039830704655,0.0043719411849999995
132.0,-0.0007023954879,0.0003915165182,-0.00014217673009999998,0.0012827553745
133.0,0.00037347917184999996,-0.001273224449,-0.0039862535395,0.004202908934
134.0,-0.02073552118705,0.042504476143499996,0.021998135502999998,0.053998526501
135.0,0.041307645145,-0.0220745291,0.0015225642200000014,0.06339817256
136.0,0.032258202305,-0.00683615421195,-0.013308378535,0.03644019382
137.0,0.009217084090000001,-0.0214050251745,-0.03217438191,0.05067022158
138.0,-0.079535148405,0.019800762214999997,0.018917993529999996,0.12479494555500001
139.0,-0.064180061385,0.055424521394999995,0.05936196797,0.105525907595
140.0,0.0135088900625,0.06924068302400001,0.067506008051,0.10429119591000001
141.0,-0.411095526,-0.041897571695,0.5019634334,0.6512271417
142.0,-0.04954752989445,-0.282806493385,0.027584407423399997,0.304847113
143.0,-0.010755563455000002,0.100649453365,-0.090432888635,0.17475305835
144.0,0.6704354317,-0.49214687535,-0.42224260645,1.7347952555
145.0,0.1966611878,-0.028087331281,-0.025314885700000005,0.39476925465
146.0,0.023180111985,-0.04415224089,-0.0019363620699999994,0.109331008325
147.0,0.004057342035000001,-0.006228189468,0.01607658074,0.075419693965
148.0,0.03457229045000004,0.18310559060999998,0.07550751559999999,0.8469242984500001
149.0,-0.94680365,0.5508414616499999,1.1891141835,1.6523344915
150.0,0.19970501311,0.29716258644,-0.496494265,0.7849893853
151.0,0.5149715443,0.007895051344999994,-0.27454008275,0.6062949393
152.0,0.072633210665,0.02203527125,-0.041340536915000003,0.09227437142
153.0,-0.054742285014999996,0.00037029608999999963,0.0012116852100000006,0.08260105397
154.0,0.0034737806620000005,-0.011317904372,0.0045687538045,0.017763679575
155.0,-0.0005931103834999999,0.001907714646,0.003354946403,0.0042395106145
156.0,-0.00025888896581000004,0.0008413891726,0.00433002414,0.0047133563365
157.0,-0.00028965856035,0.0029167449945000003,0.004049914766500001,0.005035423991
158.0,0.000557774541855,2.6061589999999994e-05,0.0020204448246,0.00263577800855
159.0,0.00019522774798,0.0010185795704,0.0020254878863,0.0024523298882499996
160.0,-9.761387074e-05,0.000489130399145,-0.00213265094995,0.0025555311491
161.0,0.00134749587355,-0.0014069130099000002,0.00329340724,0.0038503652425000002
162.0,-8.488163090000002e-05,0.0021549323766,-0.0005846222225000001,0.003932323456
163.0,0.00046684896290000004,-0.00014323774594,-1.1671223500000182e-05,0.006464563677000001
164.0,0.0027002968145,-0.004301376535,0.0043225970045,0.006714635314500001
165.0,0.0204840593605,-0.014499904470000002,-0.010063778186,0.0322906867
166.0,-0.002443529868,0.0038642362465,0.004474322863,0.0067625389795000004
167.0,-0.0038345277085,0.0058154525677,0.006455247866499999,0.0120819153655
168.0,0.00025782795473,0.0007989483328,-7.427142799999991e-05,0.0024046824215
169.0,0.000410614884,0.0006525275258,0.0012923228126000001,0.0017642761814999999
170.0,0.0012880787346,0.000274804277,0.0043374512814999995,0.0045492184505
171.0,-0.00050504569825,0.0006822361008,-0.000323611214205,0.00092226578655
172.0,0.0008615485441,-0.00025252285094999995,0.0005114118161,0.001492799794
173.0,0.0006599546729,-0.00047639814626000004,0.002872182151,0.0030435679745
174.0,9.86748948e-05,0.00051035080013,-0.001555455869,0.0017537388180000001
175.0,3.607469274e-05,0.00050610671675,-0.0020859660515500002,0.0022394371306
176.0,0.00049443549455,-0.0003490757032,0.0024870317570000002,0.002626439107
177.0,0.0001793124433,2.9708570450000002e-05,-0.00101539649815,0.0010541773834
178.0,0.0005453644722399999,0.00033952651784999996,2.4403469499999957e-05,0.0025211955205000003
179.0,9.761339999999783e-07,0.0009141921291,0.001875086133,0.0024152898400000003
180.0,-0.000169763259,0.00077030079098,-0.0012594311846,0.00234335050285
181.0,0.00093456372215,4.407054224999999e-05,0.0019085082767499998,0.0023522429499999997
182.0,0.00045199467954,-0.0001920446887,0.00088276895155,0.0013300710535
183.0,0.0001177732615755,-2.3342449149999997e-05,-0.0019437893205,0.001977497629
184.0,0.0005782561041,-0.0001697632618,0.0037369137509999997,0.0037861342725
185.0,0.00031830611235,0.001216990369,-0.0026239033855,0.0029621757195
186.0,0.0006599546731150001,8.275958919999999e-05,0.001282773628,0.0033616912069999996
187.0,-0.00016339713770000002,0.0002206922379,9.44308133e-05,0.0007655566125000001
188.0,7.639346694e-05,0.00040530978205,-0.0024827876765000003,0.0027425634730000002
189.0,0.00081698568855,0.0001283834662,0.003182000103,0.0033772443535
190.0,9.7613874435e-05,0.00067268691555,-0.0011193764952,0.00205010317265
191.0,0.000806375484385,-0.00028223142000000003,0.0015586389225000002,0.0044183292425000005
192.0,-2.652550935000001e-05,0.0002907195826,0.000949613234,0.002256520534
193.0,-0.00020265489153,0.0006610156895,-0.0029156839835,0.0031139080930000004
194.0,0.0006557105922650001,0.00024615672594999996,0.0038133072149999997,0.004039113951
195.0,-0.00017719040254999998,0.0004307742711,-0.0015862254595,0.0016535571025
196.0,0.00044775059805,9.549183279999999e-05,-0.0002599499919999999,0.0028831226845
197.0,0.00039682162005,0.0005029236584000001,0.0021156746265,0.0022769821050000003
198.0,0.000250400808395,0.0005941714071000001,-0.002444590943,0.0025739221259999997
199.0,0.00072467691555,0.00052096100385,0.0031236439825,0.0032940489155
200.0,-0.000158092035805,0.00026313305289,-0.00140479097575,0.0015782348229
201.0,0.00070557854905,-2.228142785000003e-05,0.0005294491554999998,0.0038815841170000004
202.0,0.00016339713764999998,0.00099205405005,0.00136128914045,0.002272354109
203.0,4.5623876099999995e-05,0.0006652597748000001,-0.0022069223788,0.0023908768195
204.0,0.000447750598,0.000179312443299,0.0030737760006,0.0036234310641500003
205.0,0.00063979528595,9.761387534999998e-05,0.0010546542474999998,0.003188352294
206.0,-1.0610203745e-05,0.0005888663069500001,-0.002656795015,0.0029966697149999997
207.0,0.0005983815387,0.000743821966515,0.0026055307575000002,0.0029614964309999997
208.0,0.00033422141795,0.0005443034501,-0.00057931712445,0.00117766944965
209.0,0.00062918508205,0.00048170324630000003,-0.0021941901350000003,0.0023598783735
210.0,0.00144510975,-0.0002610110121,0.006039327951,0.006215299755
211.0,-0.00043820141465,0.00089868425695,0.00011246815800000014,0.0026007090165
212.0,-0.00070777698325,0.00098062473575,-0.0034053066945,0.003629784107
213.0,0.00064934446905,0.00016658019860000005,0.00416556598,0.0044418039045
214.0,0.00025040080835,0.00016976326085,8.063754850000002e-05,0.001486134747
215.0,0.000310878969715,-2.3342448200000003e-05,-0.0010366169105,0.0036067706420000005
216.0,0.000223875299,6.578326325000001e-05,0.0035331978366500002,0.003632578902
217.0,0.0008233518149999999,-0.0002610110214999999,-0.0020435252145,0.010949629135
218.0,-0.00022387529905,-6.04781574999999e-05,-0.002885975409,0.0060357283630000005
219.0,0.00208066095625,-0.006265325300499999,0.007971446052,0.010384008192499999
220.0,-0.00042653019055,0.0005082287603,-0.004749127188,0.004811199167
221.0,0.0011087662909999999,-0.00030981794930000004,0.004218616998,0.004375565307
222.0,9.018673185e-05,0.00011246815970000003,-0.0010143354780499999,0.0013019385767000001
223.0,0.00025358386950000004,0.000697090385015,-0.0015575779095,0.00191020139935
224.0,0.00011883428194999998,0.00014535979034999998,0.0040955386425,0.004220659366
225.0,8.368479896e-05,4.089172615000003e-05,-0.00336598527005,0.0035731068575
226.0,0.007232975853,0.0050313586086,-0.0067767370995,0.017665255842499998
227.0,-0.0023140854765,-0.00603614491635,0.003508794324999999,0.019278282745
228.0,-0.0018558606450000004,0.0023367064295,0.003781328035,0.022242553205
229.0,0.002610110114,0.00045942182215,0.0038886396715000003,0.0060717037895
230.0,0.00090823344235,0.00011034611244999999,0.0034419500875,0.0038436008710000004
231.0,0.0005602187577,-0.0004933744741500001,-0.00046260488699999996,0.0021376502255
232.0,-0.0005082287594,0.0006726869173,0.00231302440605,0.0030229562080000003
233.0,-0.00032623406305,-0.0014225397105,-0.0029164818697,0.0032936877627
234.0,0.0011533291463000001,0.00074377528605,0.0011363528084999998,0.003377800001
235.0,-0.00043714039520000004,4.774591405000001e-05,0.00041061488584999997,0.0007555164756999999
236.0,-0.0019055925842999999,-0.00376768335355,-0.008407525446,0.0097615694235
237.0,0.00621757938815,-0.007918395041,-0.00783563544,0.02116882048
238.0,0.012873360200849998,-0.012104120595,-0.013565145527,0.05308687473
239.0,0.0005474864615000003,-0.0013326416347,0.013349758335,0.019536470377499997
240.0,-0.0014320464169999998,0.004993620258,-0.005829589711,0.013241883643
241.0,-0.0073401389184999995,0.0021931290833,0.0043618547337,0.010253263082
242.0,0.00272363928525,-0.006203786141,-0.001220173431425,0.008472608894999999
243.0,-0.0007087616130999999,0.005271149263500001,-0.0030451284705,0.0063084246665
244.0,-0.0004318352961,0.0014058520073,0.0010779967003600001,0.0021000803708
245.0,-0.00025040080294999996,0.0011469630232,-0.001633971376,0.002888269538
246.0,0.00066313773405,-0.0018822501405,-0.0002811703975,0.0040971848295
247.0,0.0008679146645,0.00071831079355,0.002771385218,0.003007826823
248.0,-0.00042737476275,-0.0006053078786000001,-0.0036908442340000003,0.003816049595
249.0,0.00023024142125,-0.0009443081323,0.0006610156934,0.00124578088825
250.0,-7.74544864e-05,0.0002673771287795,-0.00067586997855,0.0010120264444
251.0,-0.00020159387115,0.001272163426,-0.00046472692400000004,0.0024581488635
252.0,0.00042759121105,-5.729510300000001e-05,0.0021040034025,0.0023144923670000003
253.0,-0.00015172591354999999,0.0010090303750500001,0.000760751605,0.0018468015805
254.0,-0.00014748183203999997,0.000405309782115,-0.0024976419579999997,0.0025994967085
255.0,0.0005326322281,4.35018363e-05,0.0037263035529999998,0.003857648625
256.0,0.00032679427625,-2.4403468599999993e-05,-0.00035438080415,0.00076448072745
257.0,0.00045305569991,-2.1220407499999907e-06,-0.0012742854749999998,0.0035816394210000002
258.0,0.0005061067186500001,0.0003458926421,0.00402126722,0.0040684686515
259.0,-2.1220407500000042e-06,0.00038196733386500003,-0.004022328215,0.0040530252505
260.0,0.0008944401758,-0.000489130392635,0.0052318914705,0.005381812359
261.0,-0.00027480427605,0.0005389983492999999,-0.0020636846265,0.0023310653824999998
262.0,0.00022599733975,0.00074908038255,0.0002939026490000002,0.004128709564
263.0,0.00030239080305,-0.00016127510528,0.0006175138559,0.0009143282727
264.0,0.0001952277489,0.000384089375585,-0.0028870364345,0.0029983520855
265.0,0.00058037814855,7.002733100000005e-05,0.0039671551635,0.0042229214645
266.0,-0.00059204936525,-9.018673925e-05,-0.0013899366814999997,0.002722608962
267.0,0.0018971046200000011,0.040372886229999995,-0.00044032340499999996,0.05737525693
268.0,0.0074144103605,0.005078043507,0.0116054408905,0.01750632186
269.0,-0.010642034391,-0.029329786245000003,-0.02148990664,0.0382166845
270.0,0.0120075675945,-0.0025273505234,-0.00519687779975,0.013350404145499999
271.0,0.0022864989004999997,-0.00155015078,-0.0042133118875,0.0050874438725
272.0,0.0011002781276,-0.00025040080649999994,0.0006917852915,0.0038777638709999998
273.0,0.000531571208395,-0.00150028278625,0.0014599640332,0.00321834476
274.0,0.00029920775000000005,0.0026578560304999993,0.00102812873,0.011794134282
275.0,0.011248937954999998,-0.00793643234545,-0.01071524482,0.044951113685
276.0,-0.0012753464815,0.0012212344277,0.005106691059,0.006043628735999999
277.0,-0.00046154386264999996,-0.0011989530230000001,-0.0014907336197,0.0021905231725
278.0,0.0004747811541,0.000371603291515,0.0027167129575,0.0030549562985
279.0,0.00089656221663,0.0021740307455,-0.000524144065,0.0030676290135000003
280.0,0.0006143307968000001,-2.1220416499999816e-06,0.00019628877300000014,0.0034081213099999997
281.0,3.925775385000001e-05,0.00014429877089999998,0.001278529551,0.0014398226865
282.0,-0.00026843815568,-0.00028010937130000003,-0.0037135713035,0.003852196689
283.0,0.00096446752055,0.0010429830234500001,0.004699259235,0.005080490809999999
284.0,0.000400004681155,-0.00013474958569999998,-0.0005973544856,0.0017922179775
285.0,-0.0009517352757500001,0.00083183997285,-0.0033369090695000003,0.0035935053025
286.0,0.0007915211993499999,0.0006260020209,0.0031682068354999997,0.003389842352
287.0,0.00057295100025,-0.00056340181885,-2.334243805000001e-05,0.0013259776505
288.0,0.0006190841682,0.0002691596486,-0.0007120677625,0.004827343095999999
289.0,0.000520961003885,0.00094112507215,0.0021708476721999997,0.0032235898655
290.0,-0.0001082240782,-5.729510210000002e-05,-0.0026695272575,0.00273348965
291.0,0.0006641987544,0.00069921242585,0.0016520087228000001,0.00226267911985
292.0,0.00047109304625,0.0005867442671,0.0010493491504980001,0.0014664028445
293.0,-0.00043286236015,0.0007683442694500001,-0.0032496210505000003,0.0033695575905
294.0,0.00096446752215,0.0003713571311,0.0057655846955,0.005870171362
295.0,0.00025252284915,0.0005931103893,-0.0027491037875000002,0.0028265973675
296.0,-2.758653160000004e-05,0.0015087709699499999,-0.0004583608054999997,0.005275235075999999
297.0,-0.010016032345,0.0108287739575,0.0043109257835,0.015385295835
298.0,-0.0003632042634999998,-0.001445911842,0.003124263611,0.0098176080425
299.0,-0.005097141868,-0.006944378367,0.010364046998,0.015337435685000001
300.0,-0.00033258320625,4.3111375200000003e-05,0.0030862408997500003,0.0031512360101999997
301.0,0.0014517771984999999,0.00020472175914999996,-0.0019208840060000003,0.004125202971
302.0,0.00034270958095,-0.00010928509675,0.0006090256948499999,0.0007742302195
303.0,-0.00030981794215000004,-0.00021114305359,-0.002525228495,0.002712621823
304.0,0.0022048003355,0.0008785248684,0.00175917178095,0.003058182168
305.0,-0.0008318399736000001,-0.0005061067177,-0.002362892372,0.002585701893
306.0,0.0003780203391,0.0001258370164,0.00036179521249999984,0.004010305878
307.0,0.007135362025500001,-0.0007299820035000003,-0.0029634298810000004,0.01152299228
308.0,-0.003536380911,0.004490238216,-0.0034907570369,0.0076595640525
309.0,-0.0071831079165,0.00059311037185,0.004916768396,0.008825899229
310.0,-0.00077136181245,-0.00012944448845,0.0009379420110000002,0.0019572527663
311.0,0.0020806609535,0.0014344995444999999,-0.0036934119159999996,0.0045039992965
312.0,0.0008817079312,0.000110346118945,0.003953361909,0.004056155181
313.0,-0.00387590741515,-0.005919432654849999,-0.010147598843,0.012804353898
314.0,-0.022819365185,0.0047066864073,-0.021535530525,0.03232684047
315.0,-0.0007840940099999999,0.0124107552795,0.00350879438415,0.023369926620000002
316.0,0.004588913065,-0.0004891304149999999,-0.0009390030450000001,0.02765840769
317.0,0.010944425107,0.008441478111,0.0071258129690000005,0.017721339485
318.0,0.008176367165000004,0.055039302855,0.06665613077,0.122849219595
319.0,-0.0778820787,-0.1907290232,-0.294974274165,0.5290210641499999
320.0,-0.98693780895,0.77164616599,-0.7760759249,1.616017221
321.0,0.1865348086,-0.35387363789,0.03715056800000001,0.52077027945
322.0,0.09655391684999999,-0.09465999228000001,0.010319483400000003,0.33572542655000004
323.0,0.019566278449999974,0.21271018205000003,0.07622370355000001,1.056440465
324.0,0.04899261574999997,-0.33369515275,0.12725560095,0.6688112632500001
325.0,-0.245789613855,-1.3363731939,0.2659617328,1.387077207
326.0,-0.02442362678,0.13069012353999998,-0.07430537909,0.16624165215
327.0,0.022246414315,-0.056814457935,-0.009764570485500002,0.08188605204499999
328.0,0.0500302936655,0.033107018700000004,0.0254220482215,0.17377623965
329.0,0.3507404434,-0.7366717504,0.027619420965,0.8432302712499999
330.0,-0.18581225415,-0.47253285005,0.143234567185,0.54223170285
331.0,-0.05831049664999999,-0.55360435755,0.103628798765,0.88268815135
332.0,0.08783869459999999,-0.202330217885,0.212543601075,0.8712711731
333.0,-0.0038504414500000195,1.1063789974999998,-0.16639133751000001,1.3155205300000001
334.0,-0.1014123261,1.17120309915,-0.2485567546,1.396134971
335.0,0.07158810574,0.04994010659999998,0.08292298624,0.5318409234
336.0,1.201072941,0.0030472508500000023,0.04090127443,1.2196137255
337.0,-0.064019560798,0.08366113205499999,0.143271779075,0.198543050475
338.0,0.0015543945450000006,0.0542096531215,0.327284468035,0.40677294565
339.0,-0.126525618835,0.169626388495,0.1395411569,0.32996170820000004
340.0,0.08431716705,0.1229871165689,-0.2262806323,0.3843467666
341.0,0.23069129405,0.032965903950000014,-0.2908744915,0.48599722015
342.0,0.031832733,-0.1542670571,-0.051800075390000005,0.34944043345
343.0,0.0036371782500000116,0.19160966986,-0.06531004838,0.52048528045
344.0,-0.006420234435000005,0.07300350675,-0.036840749436000006,0.141593356655
345.0,0.00728920982,0.051345959120000007,-0.003039823339999999,0.08964309547
346.0,-0.0058769919305,-0.05200909681,-0.007021832783699999,0.0537134894
347.0,0.012301470187,-0.019519591779999998,-0.010281287465,0.02757991361
348.0,-0.00202018286075,0.0082335180785,0.011150263072999999,0.014689859190000001
349.0,0.0045103976615,-0.0048679614735,-0.0051056300465,0.00860175333
350.0,0.00017082431600000012,0.0013973638472,-0.004633475969,0.005297042908
351.0,0.0159545633205,-0.0235716286915,-0.0065634719935,0.032127631935
352.0,0.02407879633,-0.01176883798,-0.018107373691,0.03900189013
353.0,-0.022696286841000002,0.026615696035,0.020363103005,0.04318522574
354.0,-0.0040859895075,0.00166261889165,-0.0007639346837,0.004824141135500001
355.0,0.00033952651975,-0.001208502204,-0.0031363762139999998,0.0035210055745000003
356.0,-0.000311939990085,0.001577737294,0.001555455869,0.002248955871
357.0,0.0006270630403999999,-0.0007119446692999999,-0.0026695272535,0.0028557249874999998
358.0,0.000212204074,0.0006620767108999999,0.002111430542,0.002229234211
359.0,0.00055597467905,0.0008275958938500001,0.00074908038435,0.00164302338085
