Time (s),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2)
404.0,-4.083263227,-2.9713998239999997,8.634378367,10.00274031
405.0,-4.0815557590000004,-2.9214602579999998,8.6497642055,10.000628496
406.0,-4.0986537715,-2.918875286,8.6441793155,10.002036704999998
407.0,-4.104610683,-2.919924536,8.640235082,10.001376365
408.0,-4.118403581,-2.9284330059999997,8.6317886185,10.00223718
409.0,-4.118579995999999,-2.9290482485,8.6320223145,10.00269162
410.0,-4.107265046,-2.9235633955,8.6394523465,10.002850255
411.0,-4.1030129095,-2.9115353004999998,8.6428820695,10.000560894500001
412.0,-4.099431153499999,-2.8981573535000003,8.6499311325,10.001299625
413.0,-4.100904869000001,-2.874739977,8.658067576,10.00218577
414.0,-4.116672265,-2.8528821615,8.659550852999999,10.003688765
415.0,-4.1167533435,-2.849939464,8.6603807015,10.003600819999999
416.0,-4.124613248999999,-2.8668276730000004,8.65225378,10.004632185
417.0,-4.110519887000001,-2.8522621294999997,8.6595651525,10.0009920455
418.0,-4.1576504895,-2.9741326815,8.606034294,10.010188285
419.0,-3.9331372875,-3.1185420964999997,8.6424177815,9.9945862945
420.0,-4.0051702989999995,-3.138402595,8.6087957475,10.000220333
421.0,-4.006405534,-3.1432911685000002,8.6053475135,9.9992567985
422.0,-4.048137097,-3.1311770965,8.591258938,10.000080832
423.0,-4.024414489,-3.131782792,8.599781718500001,9.9981175365
424.0,-3.9789437674999997,-3.1177418575,8.6267331715,9.998645332999999
425.0,-4.093214554,-3.0812101435,8.5886011075,10.0006280835
426.0,-4.115599274,-3.077307535,8.581744133499999,10.002716724999999
427.0,-4.120897867,-3.076635083,8.5778380715,10.001339354999999
428.0,-4.128142466,-3.0780229845,8.5743087945,10.001727840000001
429.0,-4.1222761985,-3.0824203135,8.575806354000001,10.001946765
430.0,-4.123993154500001,-3.07666372,8.5756871065,10.00077945
431.0,-4.108783835,-3.0524593055,8.591516466000002,10.00070504
432.0,-4.101214923,-3.0518392624999997,8.5966530305,10.00180733
433.0,-4.101067026,-3.0416567,8.59370558,9.996109335
434.0,-4.15426426,-3.036677602,8.578467618,10.00347828
435.0,-4.103690225999999,-3.030320035,8.6017991325,10.00070875
436.0,-4.0925911025,-3.0136707005,8.613894921,10.001535059999998
437.0,-4.0883615540000005,-3.013632169,8.615105555,10.000836320000001
438.0,-4.0912326855,-3.0202185975,8.6122534725,10.001540745
439.0,-4.0925824035,-3.0163602165,8.6122916345,10.000961310000001
440.0,-4.093002104,-3.015954824,8.612883029999999,10.00152147
441.0,-4.085199494,-3.019469814,8.6167461695,10.002718765000001
442.0,-4.0900117389999995,-3.011877054,8.616040313500001,10.001787610000001
443.0,-4.088232782,-3.0117625905,8.6180863435,10.002788344999999
444.0,-4.08564781,-3.017485776,8.6164934095,10.002085690000001
445.0,-4.089472806,-3.011075808,8.6150149385,10.0004424045
446.0,-4.088466479,-3.014519259,8.6148145985,10.000896505
447.0,-4.0843839395,-3.015377736,8.6172708135,10.001602720000001
448.0,-4.088600059,-3.019684453,8.613770123999998,10.001610865
449.0,-4.0605993665,-3.028307379,8.624691868,10.0022276005
450.0,-4.0334666640000005,-3.033854109,8.633653427999999,10.000666169999999
451.0,-3.9775916015000004,-3.0747616785,8.646194363,10.001706330000001
452.0,-4.055548656499999,-3.0244633115,8.6291178095,10.002837920000001
453.0,-4.122858132999999,-2.9802087595,8.61102301,10.001516045
454.0,-4.1380912695,-3.0168705334999997,8.5913734,10.00185005
455.0,-4.136813138,-3.0185731909999998,8.5949360805,10.004895829999999
456.0,-4.0286163385,-3.1060665619999996,8.6058435155,9.996899205
457.0,-4.071554058,-3.012695757,8.626203034,10.00327514
458.0,-4.073319114,-2.9988424995000003,8.628850713,10.0021132175
459.0,-4.0844316329999995,-2.9938156339999997,8.6232992245,10.0003408995
460.0,-4.0880181625,-2.9920176,8.623776149000001,10.001679165
461.0,-4.092622294,-2.9891157345,8.622611733,10.001690395
462.0,-4.0813029585,-2.9900431005,8.6268714415,10.001016625
463.0,-4.083916546,-2.9909254250000004,8.625564655,10.001220505
464.0,-4.085328265499999,-2.991192507,8.624954184,10.001348660000001
465.0,-4.09366027,-2.9927043820000003,8.6224121345,10.00301592
466.0,-4.087946623000001,-2.9960285989999997,8.6227364595,10.001954184999999
467.0,-4.0856191944999996,-2.987486744,8.6263802155,10.001589995
468.0,-4.0741775945,-2.9310751980000003,8.6548101455,10.004885989000002
469.0,-4.052210097,-2.9471812085,8.6565891015,10.002145665
470.0,-4.0717548865,-2.9527613204999996,8.647699094,10.0040376655
471.0,-4.0692318085,-2.9480206090000003,8.649783271499999,10.003412755
472.0,-4.070352596499999,-2.9587754295,8.646301663,10.004032055
473.0,-4.0718978565,-2.953801027,8.6461299725,10.0030424
474.0,-4.0741680535,-2.955312902,8.646301664500001,10.004562475
475.0,-4.0718374575,-2.960082815,8.6446971645,10.003636445000001
476.0,-4.0762808625,-2.957277862,8.6441030125,10.00410291
477.0,-4.071735699,-2.9633015150000004,8.643521142,10.00353264
478.0,-4.0640570915000005,-2.9740134109999996,8.643616547,10.003670735
479.0,-4.0743874425,-2.9660677215,8.6414894185,10.003676275
480.0,-4.096660184,-2.9916217495,8.6233612095,10.004790755
481.0,-4.1095659819999995,-2.986442263,8.6164504845,10.002537010000001
482.0,-4.0939941295,-2.974337725,8.630510453500001,10.0046583
483.0,-4.09183362,-2.973565095,8.6327901875,10.005511395
484.0,-4.087918007000001,-2.972153376,8.6345500625,10.00501025
485.0,-4.093231546,-2.968031461,8.631445575,10.003279915
486.0,-4.090436209,-2.9736318655,8.6309778605,10.003397045
487.0,-4.0915886485,-2.9767188565,8.629501673,10.003512425
488.0,-4.107834773,-2.964880157,8.62644699,10.004032505000001
489.0,-4.0878560515,-2.9757065205,8.6294039695,10.0016350415
490.0,-4.104448475,-2.990663112,8.618348665,10.003324415
491.0,-4.102483514999999,-2.9878682899999998,8.6196745345,10.002825765
492.0,-4.1038570795,-2.9863039525,8.6214964115,10.00449209
493.0,-4.0901786655,-2.9863754924999997,8.625869905,10.002681379999999
494.0,-4.098515482,-2.969291783,8.628335632,10.003136105
495.0,-4.0896778865000005,-2.965185397,8.6332385205,10.00252966
496.0,-4.088985095,-2.9674310225,8.634204746,10.00374668
497.0,-4.0903455915,-2.9608643915000004,8.635856864,10.003782900000001
498.0,-4.0869736815,-2.963210898,8.6362860935,10.003471635
499.0,-4.0900022005,-2.9630582795000002,8.634392685000002,10.00302816
500.0,-4.0930116420000004,-2.959929605,8.636057166,10.004769445
501.0,-4.0860818185,-2.965018471,8.635728074,10.00316007
502.0,-4.0921674725,-2.958265112,8.635203468,10.003195025
503.0,-4.0898829674999995,-2.9600059145,8.636095328,10.003546445000001
504.0,-4.0872455325,-2.9633444395,8.635236841,10.00271581
505.0,-4.090894064,-2.958017107,8.63723995,10.004359135000001
506.0,-4.0931785685,-2.9636019825,8.6348791405,10.004908584999999
507.0,-4.0892868025,-2.9635113655,8.6338251235,10.00238012
508.0,-4.0953104555,-2.959924836,8.633424512000001,10.003437125
509.0,-4.083935624,-2.9661249534999996,8.6376882665,10.00430487
510.0,-4.088290014,-2.9621282620000002,8.6353036075,10.00284089
511.0,-4.091924237000001,-2.9585417325,8.635995167499999,10.00386105
512.0,-4.088719253,-2.9628913535,8.6363003965,10.004102515
513.0,-4.091962392,-2.959395441,8.6354228625,10.003634850000001
514.0,-4.0909846805,-2.959319132,8.636414851,10.004069985000001
515.0,-4.0885618655,-2.9612697845,8.636200260999999,10.003470025
516.0,-4.087708157,-2.967245744,8.635565923000001,10.004349855000001
517.0,-4.050054364,-2.997492781,8.6412271045,10.002963300000001
518.0,-4.033275891,-3.0148292645,8.642676988,10.00262306
519.0,-4.225580021500001,-3.0717083035,8.535233698999999,10.007410759999999
520.0,-4.122352691,-3.059317604,8.5836852945,10.002185211
521.0,-3.858222637,-3.1817557315,8.6571662015,9.998720969499999
522.0,-3.945019597,-3.0521778745,8.671540928999999,10.003731349999999
523.0,-3.9477878640000004,-3.0454550645,8.673351741000001,10.004342874999999
524.0,-3.9673304835,-3.0408936239999997,8.6669909945,10.005177875000001
525.0,-3.9819866079999997,-3.0331434594999998,8.6625126085,10.00476737
526.0,-3.9922024945,-3.030506024,8.6576192575,10.003801865
527.0,-3.9927128119999997,-3.0277112015,8.6599657735,10.00518898
528.0,-3.9907812365,-3.029203999,8.659961022000001,10.004866465
529.0,-3.9878862584999997,-3.032909762,8.6589499295,10.00395923
530.0,-3.9972150515,-3.023910052,8.657480964000001,10.003686505
531.0,-3.995095279,-3.0250577035,8.6500384075,9.9967459565
532.0,-3.9917255625,-3.030124479,8.639782025999999,9.9880619525
533.0,-3.996766735,-3.023948207,8.6334244985,9.9827064335
534.0,-3.9987221570000004,-3.0282024415,8.6294516795,9.9813452565
535.0,-3.9949591245000002,-3.0310366205,8.6303478525,9.9814733185
536.0,-4.0001481844999995,-3.023528507,8.6316693865,9.9824160755
537.0,-3.997706292,-3.0205619905,8.634864849,9.983305715
538.0,-3.996676118,-3.020504757,8.6336915825,9.981860021500001
539.0,-4.0005248655,-3.0155710649999996,8.6361010645,9.9839929165
540.0,-3.9944822305,-3.0278495115,8.633958656499999,9.983438624000001
541.0,-4.001097279,-3.0208863025,8.634855285499999,9.9847513775
542.0,-4.000241873,-3.0200371725,8.6371516065,9.9861380145
543.0,-3.9918395115000003,-3.0300347575,8.640100992,9.988355797499999
544.0,-3.9994728105000004,-3.023696616,8.6399258405,9.98933696
545.0,-4.0036536355,-3.0229943425,8.6395817125,9.9905012045
546.0,-3.9960131825,-3.029256464,8.64095049,9.9905243225
547.0,-4.006442754,-3.022980855,8.643984533000001,9.995422401999999
548.0,-3.995989336,-3.0250451585,8.6513285505,9.998219636999998
549.0,-3.993566254,-3.029072976,8.6552075415,10.00182433
550.0,-3.999237244,-3.021945092,8.6556495345,10.002315795000001
551.0,-3.9878123155,-3.0346006785,8.6608074185,10.006051925
552.0,-3.992144519,-3.02288068,8.663916773,10.00692187
553.0,-3.9951748315,-3.01861208,8.6631496135,10.00617866
554.0,-3.984933572,-3.0246041795,8.665949893,10.00632917
555.0,-3.9938002175,-3.0146814155,8.668288256,10.008894354999999
556.0,-3.9930466645,-3.0173236205,8.66701481,10.00828889
557.0,-3.988611196,-3.0202805985,8.66730577,10.007663075
558.0,-3.9983825245,-3.0129163654999997,8.664447286000001,10.00686642
559.0,-3.9891787450000002,-3.0239195915,8.6654123405,10.007350975000001
560.0,-3.9935045195,-3.017323619,8.6654981975,10.007156795
561.0,-4.002512966499999,-3.0069041365,8.663945999,10.00627787
562.0,-3.9857114485,-3.0030919640000002,8.6739685165,10.007110145
563.0,-3.926695831,-3.1233124165,8.665617428000001,10.013730495
564.0,-3.9568137465,-3.2082788505,8.6006672365,9.997525418999999
565.0,-3.866211282,-3.013842036,8.7260065855,10.00873951
566.0,-3.8549700395,-3.005462317,8.731348201500001,10.006504175
567.0,-3.8657296285,-3.0194316595,8.720808022,10.00566612
568.0,-3.875974131,-3.0148864965,8.7174742535,10.00535272
569.0,-3.864336986,-3.0167322255,8.721017866,10.00450373
570.0,-3.860600442,-3.0193294065,8.722228012999999,10.00489318
571.0,-3.8689563409999996,-3.011229094,8.720906768999999,10.004526015
572.0,-3.8646481369999997,-3.0223454095,8.7198017085,10.005249895
573.0,-3.874133173,-3.0127403015,8.720307232,10.006462464999998
574.0,-3.878292021,-3.011071039,8.718819221,10.006273425
575.0,-3.8747388765,-3.019593816,8.715590387999999,10.004652555
576.0,-3.8817545485,-3.00994071,8.716644405,10.00538278
577.0,-3.880008977,-3.013994633,8.715232688,10.00469552
578.0,-3.8788154825000003,-3.0126897274999997,8.714722409,10.00339607
579.0,-3.8855938520000004,-3.0078135919999998,8.7154806865,10.005218074999998
580.0,-3.879580787,-3.0166243795,8.715232937,10.00532139
581.0,-3.8855080045,-3.007050501,8.715866997,10.00529191
582.0,-3.888889453,-3.0081903695000003,8.716758862999999,10.007725050000001
583.0,-3.8828180684999998,-2.9858127125,8.724146554499999,10.0051201
584.0,-3.9188550859999998,-2.980165837,8.7178081095,10.011952430000001
585.0,-3.8427543870000003,-3.0275467335000004,8.7279532965,10.005509629999999
586.0,-3.8591520790000002,-2.9884132135000003,8.736970617499999,10.007918579999998
587.0,-3.8767849155,-3.000506997,8.725047951499999,10.00795273
588.0,-3.8709805829999997,-2.95441151,8.7625921525,10.024941645
589.0,-4.516270402,-3.4915711625,8.1777392725,9.979568429
590.0,-4.8576444905,-3.9722524645000004,7.7430867800000005,9.9672079385
591.0,-6.452473728499999,-4.350593568,6.6951561295,10.290784542499999
592.0,-6.505685115,-1.4122833044999998,6.982531856,9.695045677
593.0,-2.123838148,-1.604305908,9.5942625515,9.961058546
594.0,-4.583694384499999,-1.2333715735,8.7994400115,10.039624446
595.0,-2.3715051565,1.839200773,9.4365596795,9.992001676000001
596.0,-0.87193164945,3.9662991855000005,8.828298595500002,9.7688443015
597.0,-0.8816194681,5.336556368,8.38639728,9.9990580115
598.0,-0.021557354400000006,6.048306757,7.773324292,9.884665964
599.0,-0.6690219960999999,1.96050302615,9.047983906999999,9.758999046
600.0,-5.768704993,-4.5958990835,6.8306622125,10.161016645
601.0,-5.366655575499999,-4.0545471939999995,7.3158028305,9.946955534499999
602.0,-5.300698513,-2.721016035,8.0463684165,10.019125785
603.0,-4.6832425245,-2.5748940495,8.4437170235,9.993808494
604.0,-4.84188103,-2.569084747,8.355860011499999,9.993264798
605.0,-4.883408318000001,-2.5837074725000004,8.3379793975,10.002261480000001
606.0,-4.871783956,-2.608041171,8.338911382500001,10.003683474999999
607.0,-4.869496284,-2.6103380764999997,8.3411269075,10.005021835
608.0,-4.828815292,-2.6224232030000003,8.360451371,10.004648764999999
609.0,-4.850137608,-2.619714582,8.3497928545,10.005298615000001
610.0,-4.827998208,-2.6258056005,8.3577476785,10.0028495985
611.0,-4.853311286,-2.6111292170000002,8.3501569075,10.004888725
612.0,-4.8559371025,-2.610028095,8.3481570315,10.004204375
613.0,-4.859921784,-2.604393538,8.348373435,10.00485154
614.0,-4.8570149695,-2.610376258,8.347875654,10.004583345
615.0,-4.861445669,-2.6072285060000002,8.348176111,10.006166205
616.0,-4.861221511,-2.6033987319999996,8.346926538999998,10.004018684999998
617.0,-4.853266283,-2.606126793,8.352225298,10.005288709999999
618.0,-4.8604441115,-2.598977571,8.351371577,10.006198545
619.0,-4.8595760955,-2.598219253,8.350708646000001,10.00502683
620.0,-4.8592708585,-2.5999982125,8.350937598,10.005531865
621.0,-4.8606635005,-2.598281243,8.3515623595,10.006283535
622.0,-4.857735137,-2.6025974915,8.350942338,10.00546709
623.0,-4.8590896245,-2.5991492715,8.3520440485,10.006146565
624.0,-4.861173817999999,-2.5985769545000004,8.350808805,10.00597934
625.0,-4.8585125365,-2.6037707455000003,8.349998024000001,10.005360225
626.0,-4.8615982875,-2.5987724955,8.350570338499999,10.006037275
627.0,-4.8598479465,-2.5987963455000003,8.350122037999999,10.004819705
628.0,-4.8612739739999995,-2.608506679,8.346559277499999,10.00506691
629.0,-4.8584934595,-2.6070854205,8.3501172505,10.006322265
630.0,-4.8487878900000005,-2.6031173505,8.356827707499999,10.006174795
631.0,-4.850652695,-2.5975610885,8.3582251365,10.006801885
632.0,-4.8497560625,-2.600508531,8.3584778885,10.007344445000001
633.0,-4.8485971175,-2.6006802254999997,8.358735438,10.007042315
634.0,-4.851382401,-2.5964641459999998,8.359326831499999,10.00779128
635.0,-4.8463078425,-2.601443316,8.359384056,10.006673385
636.0,-4.8480963379999995,-2.596569069,8.3602187055,10.006970885
637.0,-4.849050203,-2.597537244,8.360647942,10.00804285
638.0,-4.848234649,-2.60022713,8.357271257499999,10.00552637
639.0,-4.849355439,-2.5979187885,8.357700490500001,10.00582772
640.0,-4.8501042225,-2.5968552265,8.357152027,10.005456675
641.0,-4.8480963384999995,-2.601166688,8.3571138515,10.005573080000001
642.0,-4.830182767,-2.653414614,8.3515192865,10.005970075
643.0,-4.8445956565,-2.621989556,8.356164763,10.008518585000001
644.0,-4.839945568,-2.6181407135,8.357958029999999,10.00675779
645.0,-4.84063235,-2.6168625355,8.358372961499999,10.007102015000001
646.0,-4.839916951999999,-2.6205921444999998,8.356732319,10.006361734999999
647.0,-4.840536964,-2.6180787125,8.357438186500001,10.006593585000001
648.0,-4.842697466500001,-2.6179308635,8.3566274015,10.006923045
649.0,-4.840484501500001,-2.621560317,8.356222002500001,10.00646416
650.0,-5.0151991255,-2.5466770800000003,8.2638685485,9.9968168115
651.0,-4.8256280415,-2.5158385845,8.407148701,10.015491225000002
652.0,-4.679915552000001,-2.4046704114999997,8.513352080499999,10.008083285
653.0,-4.6561642459999995,-2.3850208115,8.534508785,10.01029746
654.0,-4.658553725,-2.375677711,8.535047736,10.009646715
655.0,-4.659865291,-2.3673981690000003,8.537599303,10.010470595
656.0,-4.6670241135,-2.3655905805,8.5332306215,10.009653284999999
657.0,-4.666389817000001,-2.3622902244999997,8.535081105,10.01015593
658.0,-4.6706250605,-2.3601821855000003,8.534523101,10.01115794
659.0,-4.6636378925,-2.363048548,8.536144636500001,10.00995962
660.0,-4.664615673,-2.3560805665,8.537852082,10.010228609999999
661.0,-4.6666664905,-2.354220534,8.538681963,10.011454539999999
662.0,-4.660924123,-2.3606495755,8.538543633,10.010175454999999
663.0,-4.6623120154999995,-2.353004355,8.5403083065,10.01052703
664.0,-4.662211861,-2.3522221835000003,8.5409664595,10.01085835
665.0,-4.7067592555,-2.334360072,8.523678375,10.013018035
666.0,-4.818288582,-2.3558507425,8.441196964,10.001703518500001
667.0,-4.8492600195,-2.5402861465,8.3812321505,10.011029425
668.0,-4.773594768000001,-2.4943479675,8.4366232195,10.009278094999999
669.0,-4.784654824,-2.497467104,8.4290972475,10.008993515
670.0,-4.778845791,-2.5187096615,8.4266553665,10.009487114999999
671.0,-4.761099132,-2.5470824125,8.424294528499999,10.00626366
672.0,-4.7490804205,-2.4861447465,8.453444621500001,10.009773445
673.0,-4.752762371499999,-2.500891477,8.445002917,10.00806137
674.0,-4.753058061,-2.4791672175,8.452805524999999,10.009395314999999
675.0,-4.7656300015,-2.470057813,8.4466483355,10.00791138
676.0,-4.77393339,-2.4681500845,8.4433765735,10.008636915
677.0,-4.7749683325,-2.466580978,8.442394091,10.00791512
678.0,-4.7761845095,-2.4712596820000003,8.441192241,10.008635985
679.0,-4.7778442335,-2.4672725295,8.4419791615,10.009107995
680.0,-4.7771526820000005,-2.4665666699999997,8.4419982555,10.00862037
681.0,-4.774429399000001,-2.4721992385,8.441011003,10.007877619999999
682.0,-4.775016025499999,-2.466700211,8.4425896515,10.008132095
683.0,-4.7760557375,-2.46515972,8.4421317985,10.007862445
684.0,-4.775626498499999,-2.4718033850000003,8.441034847000001,10.00837135
685.0,-4.776518362,-2.465984813,8.442680262,10.00874928
686.0,-4.776513593000001,-2.4645969405,8.442355946,10.008131890000001
687.0,-4.7734135339999995,-2.4716269200000003,8.4414688585,10.007637795
688.0,-4.774500938999999,-2.464997563,8.442971209,10.00778873
689.0,-4.776451591,-2.46579404,8.44172161,10.007861915
690.0,-4.77358046,-2.4687796349999998,8.441039623,10.00665313
691.0,-4.775688499999999,-2.4650738724999997,8.441344844,10.007002199999999
692.0,-4.7753117235,-2.467439456,8.439336968500001,10.00571209
693.0,-4.774901562,-2.4704250510000003,8.4401095915,10.006904904999999
694.0,-4.775368955499999,-2.4649021765,8.4417788535,10.007173805
695.0,-4.775335569999999,-2.464887869,8.4414736175,10.00689667
696.0,-4.772922293500001,-2.4698336550000004,8.4426611905,10.007967820000001
697.0,-4.7742004715,-2.4654315715,8.442475189500001,10.00733415
698.0,-4.773685385,-2.469762115,8.4423464055,10.008047605
699.0,-4.7739333895,-2.465469726,8.442179499,10.006966785
700.0,-4.777009602,-2.462231357,8.443390886,10.008658969999999
701.0,-4.77463448,-2.4681071605,8.4421604085,10.00793549
702.0,-4.775602652,-2.4650118709999997,8.442875807,10.008237465
703.0,-4.7750494109999995,-2.463748001,8.440638994499999,10.005775235000002
704.0,-4.7754834195,-2.4644824764999997,8.440104822999999,10.00571296
705.0,-4.773971544,-2.4729384835,8.4393703605,10.00645927
706.0,-4.774920638999999,-2.4641104695,8.4418742475,10.006845755
707.0,-4.774720328,-2.466080199,8.4407820755,10.006313635
708.0,-4.7728746005,-2.469595189,8.439542054,10.005254775000001
709.0,-4.7773529935,-2.463509535,8.439780505,10.006092005
710.0,-4.7742910885,-2.4672820680000003,8.439537265,10.00535672
711.0,-4.774438938,-2.4667383655,8.43993792,10.005630069999999
712.0,-4.777911004,-2.4603808605,8.4415833105,10.007109945
713.0,-4.7384495955000006,-2.4575192675,8.4636271235,10.00627506
714.0,-4.7466146545,-2.473110179,8.452958150499999,10.0049607
715.0,-4.7611802149999995,-2.4646398639999996,8.448308073,10.005861075
716.0,-4.724742559,-2.4375691935,8.474553651499999,10.004156705
717.0,-4.7356834225,-2.433825278,8.473280232,10.007339405
718.0,-4.7837343455,-2.4831591495,8.429717246500001,10.005540405
719.0,-4.802196389000001,-2.4847473234999997,8.417574567,10.00453045
720.0,-4.8006511285,-2.4858061125,8.4184568755,10.004794969999999
721.0,-4.798800632,-2.4920777705,8.418385346,10.00540687
722.0,-4.8028164005,-2.4849762505,8.419253342000001,10.006297005
723.0,-4.8138144359999995,-2.4897694384999998,8.406185387499999,10.001799887
724.0,-4.9281732535,-2.555099672,8.3142755515,9.9975237335
725.0,-5.916167798,-2.598762874,7.755052988499999,10.10639104
726.0,-6.615532223,-1.0602211916000002,7.1858530155,9.9318856145
727.0,-0.20318141885000002,-0.239630248035,10.14589623,10.190294515000001
728.0,1.7972203825,1.2663419265,9.849764856,10.092662485
729.0,0.17836802754999997,3.6496933580000004,9.1358158465,9.849425792
730.0,0.16660686832,4.0259407225,9.185664823,10.031121605
731.0,0.24321655285,3.833989734,9.275242308,10.039386905
732.0,0.2260946712,4.8834417695,8.587701014,9.905776528499999
733.0,-0.38150316100000004,3.909869687,9.147362371,9.995930509
734.0,-0.4028506671,4.8638350405,8.76494827,10.032513601
735.0,1.1864557118999999,5.401929525,8.435354440000001,10.1321889815
736.0,1.63760057335,4.7694882624999995,8.371364395,9.814625260500002
737.0,-0.06792480239999998,4.756043202,8.815505838,10.032660499999999
738.0,0.2758578197,3.075981632,9.359821548500001,9.931015368
739.0,1.1475284741,2.7759719489999997,9.564392253000001,10.027727015
740.0,0.67680371465,3.0906442965,9.5024835645,10.018531293999999
741.0,-0.44819741592,3.389664977,9.259937542500001,9.880266364
742.0,-2.8327650855,0.6728183714999999,9.4473577505,10.12629641
743.0,-6.924594084000001,-4.1398084375,5.628834979500001,9.920484106
744.0,-5.878180095499999,-3.4179566185,7.335414306500001,10.026546615
745.0,-4.912911448,-2.4934942895,8.3541090245,10.008099821999998
746.0,-4.92594479,-2.489009628,8.3447068495,10.004724285
747.0,-4.8926704195,-2.440621553,8.38181883,10.007591295000001
748.0,-4.865137124,-2.4500314325000003,8.395516439,10.007850555000001
749.0,-4.8673119345,-2.4627893675,8.389034943999999,10.00659653
750.0,-4.8592231685,-2.4516577725,8.4036147055,10.012194075
751.0,-4.848377728499999,-2.451290533,8.4054843285,10.008384705
752.0,-4.850113761,-2.457190184,8.401735645999999,10.007524660000001
753.0,-4.847905449500001,-2.4559757255,8.4044132955,10.00840498
754.0,-4.8460359915,-2.458077278,8.404287247,10.00790999
755.0,-4.8456115220000004,-2.460495324,8.405112306500001,10.00899156
756.0,-4.8463793825,-2.4564652469999997,8.404821386,10.00812862
757.0,-4.843460558,-2.461639961,8.404921539,10.008071345
758.0,-4.8446290415,-2.458301436,8.4069818785,10.009546485
759.0,-4.841486059,-2.458363437,8.407444504,10.008429685
760.0,-4.8427690065,-2.4619451975000004,8.4061043345,10.008806360000001
761.0,-4.8406752745,-2.4585732875,8.408302993,10.008810135000001
762.0,-4.8389010865,-2.4583682065000003,8.4095621015,10.008960025
763.0,-4.8393923270000005,-2.4595700755000003,8.408231446,10.008374504999999
764.0,-4.838858163,-2.458420669,8.409757631,10.00911619
765.0,-4.8363876545,-2.458420669,8.4113076635,10.009225995000001
766.0,-4.8364830405,-2.4575144975,8.411379206500001,10.009108355
767.0,-4.8373129025,-2.4571997225,8.4109452105,10.00906719
768.0,-4.835848721,-2.460481016,8.4092950005,10.00777949
769.0,-4.8366595055,-2.457266493,8.4102154845,10.00815459
770.0,-4.837336749,-2.4602663959999997,8.4097957955,10.0088665
771.0,-4.8354004045,-2.4610724115,8.410115337,10.008398305
772.0,-4.834904395,-2.456493863,8.411655812,10.008327345
773.0,-4.830302,-2.4643584745,8.412471387499998,10.008724155
774.0,-4.830192306000001,-2.4599611599999998,8.4132916915,10.008278905
775.0,-4.827602564,-2.4614348805,8.4143552535,10.00828623
776.0,-4.8250529995,-2.4593468329999997,8.4179764525,10.00958818
777.0,-4.825065285,-2.4605382474999997,8.4164203725,10.00857882
778.0,-4.824168652499999,-2.463719385,8.416930717,10.009357855000001
779.0,-4.8122405795,-2.4735537255,8.4194679735,10.008200519999999
780.0,-4.772989062000001,-2.4695951889999996,8.4439250425,10.009027055
781.0,-4.7915893579999995,-2.466580989,8.432454731,10.00764718
782.0,-4.7239365245,-2.4785948985,8.466421946,10.006964674999999
783.0,-4.7187380325,-2.487737688,8.466483933,10.006831885
784.0,-4.7319872035,-2.489354488,8.459024716,10.00718936
785.0,-4.766598097999999,-2.5851941265000002,8.405636818,10.003284788999999
786.0,-4.7565968135,-2.627669746,8.402207690000001,10.00645478
787.0,-4.730942726,-2.5574937975000003,8.4395038865,10.00738828
788.0,-4.7238221265,-2.5621486725000002,8.441020540499999,10.006494795
789.0,-4.7243276775,-2.555996231,8.442208089000001,10.006161465
790.0,-4.725877707,-2.561333116,8.440658077,10.00695154
791.0,-4.7268983415,-2.5596113835,8.439866374,10.006324455
792.0,-4.7269555735,-2.558109032,8.440805923500001,10.00675949
793.0,-4.7261400195,-2.562639913,8.4386740395,10.00573557
794.0,-4.730565949500001,-2.5570884025,8.4393083505,10.006941915
795.0,-4.7282766755,-2.5614761965,8.4383211115,10.006150139999999
796.0,-4.7280239015,-2.5592107545,8.439480034999999,10.006427835
797.0,-4.7305611805000005,-2.557427026,8.4389029765,10.006684085
798.0,-4.7292114625,-2.5626351415000004,8.437143094,10.005895205
799.0,-4.7298314745,-2.556778391,8.4398806865,10.006997949999999
800.0,-4.729936399,-2.560503259,8.437863255,10.006299225
801.0,-4.728977766,-2.5573030205,8.4400332875,10.00685756
802.0,-4.724723531,-2.5488756255,8.445279532,10.0071261
803.0,-4.7471821510000005,-2.5298524550000003,8.439319369,10.008048095
804.0,-4.733551519500001,-2.5081933075,8.451975682,10.006670865
805.0,-4.738039476499999,-2.5102107305,8.447859746999999,10.005825025
806.0,-4.751355422,-2.5280623015,8.437510313499999,10.00790106
807.0,-4.7559578170000005,-2.5329747025,8.431892064500001,10.006592885
808.0,-4.754350556,-2.5403289955000004,8.4313912795,10.00727236
809.0,-4.7563059775,-2.5339285675,8.431949281000001,10.00704822
810.0,-4.7561390515,-2.540624694,8.430456498,10.007409339999999
811.0,-4.7565943495,-2.5370371145,8.431278033,10.00740709
812.0,-4.7569832215000005,-2.536108146,8.4309620345,10.007090815
813.0,-4.756878296,-2.5401525315,8.4297363465,10.007034180000002
814.0,-4.7597160425,-2.5359793745,8.429860324,10.007429135
815.0,-4.7566779845,-2.5411779405,8.429950946000002,10.007379884999999
816.0,-4.756415672,-2.537705869,8.4319254525,10.008037680000001
817.0,-4.7572979965,-2.5401286845,8.4303944865,10.007784295
818.0,-4.7567352165,-2.5400571455,8.432512059499999,10.009279845
