"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)","Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute Linear acceleration (m/s^2)","Time (s)","Attitude x (m/s^2)","Attitude y (m/s^2)","Attitude z (m/s^2)","Absolute Attitude (m/s^2)","Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.487285390E2,-8.560269416E0,-3.734046774E0,2.815418836E0,9.754378556E0,3.487297830E2,4.618323536E-2,2.755923439E-2,-1.572550751E-2,5.603297436E-2,3.487285390E2,-8.560269416E0,-3.734046774E0,2.815418836E0,9.754378556E0,3.487297830E2,9.716085715E-4,-7.982155281E-4,-1.196446370E-3,1.735700193E-3
3.492359550E2,-8.560747833E0,-3.743166046E0,2.818744273E0,9.759252778E0,3.492371990E2,4.522281300E-2,2.064179484E-2,-1.093537099E-2,5.089959576E-2,3.492359550E2,-8.560747833E0,-3.743166046E0,2.818744273E0,9.759252778E0,3.492371990E2,-2.400899151E-4,2.859487463E-3,-9.430228943E-4,3.020530400E-3
3.497433716E2,-8.565314807E0,-3.747730085E0,2.803839973E0,9.760718064E0,3.497446156E2,4.250560042E-2,2.315374148E-2,-1.075354552E-2,4.958286551E-2,3.497433716E2,-8.565314807E0,-3.747730085E0,2.803839973E0,9.760718064E0,3.497446156E2,-1.444310922E-3,1.028223949E-3,-8.468022193E-4,1.964777985E-3
3.502507876E2,-8.567108136E0,-3.749391336E0,2.806414032E0,9.763669235E0,3.502520316E2,3.975413003E-2,2.132383241E-2,-1.133330268E-2,4.651387356E-2,3.502507876E2,-8.567108136E0,-3.749391336E0,2.806414032E0,9.763669235E0,3.502520316E2,1.389315594E-3,-1.946796330E-3,1.905998478E-3,3.058274671E-3
3.507582031E2,-8.561038405E0,-3.740078349E0,2.818612195E0,9.758285677E0,3.507594471E2,4.319510179E-2,2.602817537E-2,-1.329424097E-2,5.215380691E-2,3.507582031E2,-8.561038405E0,-3.740078349E0,2.818612195E0,9.758285677E0,3.507594471E2,1.097515910E-3,-1.122443576E-3,-6.308823427E-4,1.691872715E-3
3.512656181E2,-8.562693787E0,-3.741117365E0,2.817643621E0,9.759856536E0,3.512668621E2,4.323355584E-2,2.089149961E-2,-1.456322435E-2,5.017651452E-2,3.512656181E2,-8.562693787E0,-3.741117365E0,2.817643621E0,9.759856536E0,3.512668621E2,-6.879582207E-4,1.877746682E-4,1.787359770E-3,1.924370232E-3
3.517730346E2,-8.563001969E0,-3.734064385E0,2.824673121E0,9.759457864E0,3.517742786E2,4.358641810E-2,2.327085777E-2,-1.172651074E-2,5.078208068E-2,3.517730346E2,-8.563001969E0,-3.734064385E0,2.824673121E0,9.759457864E0,3.517742786E2,1.640901399E-3,-1.218934575E-3,1.975249376E-4,2.053624844E-3
3.522804506E2,-8.562467786E0,-3.732379653E0,2.821036565E0,9.757292645E0,3.522816946E2,4.462831168E-2,2.293625372E-2,-1.649465713E-2,5.281885697E-2,3.522804506E2,-8.562467786E0,-3.732379653E0,2.821036565E0,9.757292645E0,3.522816946E2,-1.426643596E-3,2.501135624E-3,-6.061665686E-5,2.880046134E-3
3.527878667E2,-8.566051510E0,-3.743711970E0,2.814567665E0,9.762909859E0,3.527891107E2,4.157734920E-2,2.142788419E-2,-8.283647229E-3,4.750209468E-2,3.527878667E2,-8.566051510E0,-3.743711970E0,2.814567665E0,9.762909859E0,3.527891107E2,-6.550100413E-4,2.181851465E-3,-1.836754126E-3,2.926291115E-3
3.532952827E2,-8.563800309E0,-3.738235124E0,2.810305939E0,9.757607137E0,3.532965267E2,4.402970584E-2,2.496113304E-2,-1.452654167E-2,5.265637257E-2,3.532952827E2,-8.563800309E0,-3.738235124E0,2.810305939E0,9.757607137E0,3.532965267E2,2.972971744E-3,-2.602333655E-3,6.897772831E-4,4.010797195E-3
3.538026990E2,-8.563876621E0,-3.729714607E0,2.823504962E0,9.758223921E0,3.538039430E2,4.532493290E-2,2.211994802E-2,-1.223970709E-2,5.189847852E-2,3.538026990E2,-8.563876621E0,-3.729714607E0,2.823504962E0,9.758223921E0,3.538039430E2,1.429314931E-3,-2.041775688E-3,1.170727585E-3,2.753614390E-3
3.543101134E2,-8.565520262E0,-3.731267260E0,2.826448840E0,9.761111913E0,3.543113574E2,4.296855085E-2,2.016937994E-2,-1.199146413E-2,4.895809904E-2,3.543101134E2,-8.565520262E0,-3.731267260E0,2.826448840E0,9.761111913E0,3.543113574E2,-3.387226595E-5,2.088100759E-3,-8.063707341E-5,2.089931685E-3
3.548175294E2,-8.567166838E0,-3.721992430E0,2.827819519E0,9.759412816E0,3.548187734E2,4.308702003E-2,2.395904639E-2,-1.250579553E-2,5.086179431E-2,3.548175294E2,-8.567166838E0,-3.721992430E0,2.827819519E0,9.759412816E0,3.548187734E2,5.787735641E-4,-3.003772923E-3,1.197381333E-3,3.285019432E-3
3.553249453E2,-8.564302207E0,-3.725960648E0,2.828359572E0,9.758569204E0,3.553261893E2,4.295239648E-2,2.377242849E-2,-1.606541418E-2,5.165398584E-2,3.553249453E2,-8.564302207E0,-3.725960648E0,2.828359572E0,9.758569204E0,3.553261893E2,6.216329513E-4,1.659088613E-3,-2.559110908E-3,3.112563444E-3
3.558323613E2,-8.560976769E0,-3.739191957E0,2.820311602E0,9.758382923E0,3.558336053E2,4.593875296E-2,2.027859102E-2,-1.225715129E-2,5.168972853E-2,3.558323613E2,-8.560976769E0,-3.739191957E0,2.820311602E0,9.758382923E0,3.558336053E2,-9.451164663E-4,3.207718780E-3,-4.279006001E-4,3.371320784E-3
3.563397779E2,-8.565578963E0,-3.734865660E0,2.823604754E0,9.761716462E0,3.563410219E2,4.321865117E-2,1.808157426E-2,-1.189402200E-2,4.833490350E-2,3.563397779E2,-8.565578963E0,-3.734865660E0,2.823604754E0,9.761716462E0,3.563410219E2,1.548295503E-3,-3.184459967E-3,1.662714882E-3,3.911856978E-3
3.568471939E2,-8.564763013E0,-3.728244135E0,2.832286700E0,9.760984466E0,3.568484379E2,4.272644173E-2,1.959800952E-2,-1.391719301E-2,4.902365818E-2,3.568471939E2,-8.564763013E0,-3.728244135E0,2.832286700E0,9.760984466E0,3.568484379E2,7.066331466E-4,-7.297704544E-4,4.875779234E-4,1.126777507E-3
3.573546093E2,-8.562194824E0,-3.724469631E0,2.834728681E0,9.757998818E0,3.573558533E2,4.492557953E-2,2.265170069E-2,-1.354305146E-2,5.210394883E-2,3.573546093E2,-8.562194824E0,-3.724469631E0,2.834728681E0,9.757998818E0,3.573558533E2,1.356935585E-3,-1.873664019E-4,-5.166679940E-4,1.464010303E-3
3.578620253E2,-8.558006475E0,-3.727164028E0,2.842665118E0,9.757662194E0,3.578632693E2,4.826155365E-2,1.950437381E-2,-8.775214623E-3,5.278828042E-2,3.578620253E2,-8.558006475E0,-3.727164028E0,2.842665118E0,9.757662194E0,3.578632693E2,6.145574655E-4,3.056740845E-5,-2.711247447E-5,6.159142238E-4
3.583694415E2,-8.561860226E0,-3.728493616E0,2.832721091E0,9.758658922E0,3.583706855E2,4.460037116E-2,2.063873365E-2,-1.489346019E-2,5.135139326E-2,3.583694415E2,-8.561860226E0,-3.728493616E0,2.832721091E0,9.758658922E0,3.583706855E2,-2.069834588E-3,3.133510463E-3,-1.867231555E-3,4.194002470E-3
3.588768575E2,-8.561915992E0,-3.736565067E0,2.816992035E0,9.757241828E0,3.588781015E2,4.497002984E-2,1.951015223E-2,-2.017132901E-2,5.300784978E-2,3.588768575E2,-8.561915992E0,-3.736565067E0,2.816992035E0,9.757241828E0,3.588781015E2,-2.886426370E-4,2.619043020E-4,9.541376494E-4,1.030673124E-3
3.593842736E2,-8.565890081E0,-3.729109982E0,2.826325567E0,9.760576333E0,3.593855176E2,4.180681229E-2,2.325464608E-2,-1.328761413E-2,4.965026492E-2,3.593842736E2,-8.565890081E0,-3.729109982E0,2.826325567E0,9.760576333E0,3.593855176E2,1.081570837E-3,-2.432428378E-3,4.407097745E-4,2.698282490E-3
3.598916896E2,-8.560061026E0,-3.726899872E0,2.842647508E0,9.759358190E0,3.598929336E2,4.309081498E-2,2.166123969E-2,-1.565988111E-2,5.070758836E-2,3.598916896E2,-8.560061026E0,-3.726899872E0,2.842647508E0,9.759358190E0,3.598929336E2,5.336480713E-3,-8.930799866E-3,-2.681051713E-3,1.074361443E-2
3.603991058E2,-8.519662682E0,-3.735094596E0,2.928518937E0,9.752528237E0,3.604003498E2,5.561042600E-2,1.679934866E-2,-8.013047260E-3,5.864253168E-2,3.603991058E2,-8.519662682E0,-3.735094596E0,2.928518937E0,9.752528237E0,3.604003498E2,8.344326643E-3,-2.081164289E-2,-7.270662938E-3,2.357148290E-2
3.609065218E2,-8.479733950E0,-3.790385500E0,2.998015594E0,9.760174568E0,3.609077658E2,3.464236799E-2,3.041076096E-2,-2.554005325E-2,5.269916851E-2,3.609065218E2,-8.479733950E0,-3.790385500E0,2.998015594E0,9.760174568E0,3.609077658E2,-3.819555546E-3,-4.308630443E-3,-1.944009510E-2,2.027487604E-2
3.614139374E2,-8.456863861E0,-3.856950019E0,2.977393772E0,9.760096490E0,3.614151814E2,4.642267311E-2,1.841974397E-2,-7.821092343E-3,5.055216150E-2,3.614139374E2,-8.456863861E0,-3.856950019E0,2.977393772E0,9.760096490E0,3.614151814E2,-5.132498270E-3,9.430359273E-3,-5.268600976E-3,1.195961416E-2
3.619213534E2,-8.466479160E0,-3.885082694E0,2.927565038E0,9.764516064E0,3.619225974E2,3.154770045E-2,2.415571348E-2,-2.833931602E-2,4.880443350E-2,3.619213534E2,-8.466479160E0,-3.885082694E0,2.927565038E0,9.764516064E0,3.619225974E2,-7.707617547E-3,2.233429310E-3,-9.619647194E-4,8.082137765E-3
3.624287694E2,-8.468894725E0,-3.884407627E0,2.896470875E0,9.757066363E0,3.624300134E2,5.068103976E-2,1.813736358E-2,-5.750432768E-3,5.413500925E-2,3.624287694E2,-8.468894725E0,-3.884407627E0,2.896470875E0,9.757066363E0,3.624300134E2,-1.226308672E-2,5.915613274E-3,7.819554458E-3,1.570105755E-2
3.629361854E2,-8.491280527E0,-3.870422004E0,2.864029514E0,9.761387019E0,3.629374294E2,4.638587005E-2,1.483408802E-2,-8.086200514E-3,4.936684866E-2,3.629361854E2,-8.491280527E0,-3.870422004E0,2.864029514E0,9.761387019E0,3.629374294E2,-2.602685681E-3,4.059701953E-3,3.112255125E-3,5.739449857E-3
3.634436008E2,-8.493285181E0,-3.852746995E0,2.863013979E0,9.755839360E0,3.634448447E2,4.697439804E-2,2.137898542E-2,-1.642759186E-2,5.416198725E-2,3.634436008E2,-8.493285181E0,-3.852746995E0,2.863013979E0,9.755839360E0,3.634448447E2,2.569169842E-3,-2.395147640E-3,3.826557042E-4,3.533240904E-3
3.639510168E2,-8.504811213E0,-3.858857817E0,2.843592601E0,9.762613190E0,3.639522607E2,3.873823937E-2,1.937858415E-2,-2.051084587E-2,4.792572912E-2,3.639510168E2,-8.504811213E0,-3.858857817E0,2.843592601E0,9.762613190E0,3.639522607E2,-2.164769877E-3,4.740468738E-3,-1.013364958E-3,5.308971747E-3
3.644584335E2,-8.492225620E0,-3.872582218E0,2.851804935E0,9.759486688E0,3.644596775E2,4.530170455E-2,1.767251567E-2,-1.395982609E-2,5.059089829E-2,3.644584335E2,-8.492225620E0,-3.872582218E0,2.851804935E0,9.759486688E0,3.644596775E2,3.329592154E-4,-1.782178984E-3,-2.425817312E-3,3.028467170E-3
3.649658495E2,-8.488879637E0,-3.871284916E0,2.859714957E0,9.758375583E0,3.649670935E2,4.356164196E-2,1.935106211E-2,-2.062658634E-2,5.193781204E-2,3.649658495E2,-8.488879637E0,-3.871284916E0,2.859714957E0,9.758375583E0,3.649670935E2,4.043878010E-3,-6.361871533E-3,4.190247102E-4,7.549962945E-3
3.654732659E2,-8.483112219E0,-3.866932203E0,2.880416026E0,9.757722790E0,3.654745099E2,4.737215775E-2,1.695498779E-2,-1.480199712E-2,5.244704052E-2,3.654732659E2,-8.483112219E0,-3.866932203E0,2.880416026E0,9.757722790E0,3.654745099E2,5.668854775E-3,4.936715570E-3,-3.424779469E-3,8.260519928E-3
3.659806819E2,-8.483552479E0,-3.874331521E0,2.866160377E0,9.756842866E0,3.659819259E2,4.511012225E-2,1.841954906E-2,-2.252426005E-2,5.368002615E-2,3.659806819E2,-8.483552479E0,-3.874331521E0,2.866160377E0,9.756842866E0,3.659819259E2,-5.884903154E-3,-2.280328126E-3,1.900276150E-3,6.591132751E-3
3.664880970E2,-8.491744268E0,-3.876656099E0,2.860208049E0,9.763143618E0,3.664893410E2,3.935999330E-2,1.774009114E-2,-1.902808943E-2,4.718037827E-2,3.664880970E2,-8.491744268E0,-3.876656099E0,2.860208049E0,9.763143618E0,3.664893410E2,-1.278785016E-3,3.051338859E-3,-1.109038900E-3,3.489402131E-3
3.669955130E2,-8.484007416E0,-3.885241188E0,2.856354298E0,9.758700774E0,3.669967570E2,4.706486937E-2,1.703648765E-2,-1.229124858E-2,5.154045626E-2,3.669955130E2,-8.484007416E0,-3.885241188E0,2.856354298E0,9.758700774E0,3.669967570E2,-5.779761008E-4,6.874586483E-4,-8.537245848E-4,1.239153515E-3
3.675029290E2,-8.489666236E0,-3.873861910E0,2.853539563E0,9.758274793E0,3.675041730E2,4.332339658E-2,2.003762268E-2,-2.077163742E-2,5.205654556E-2,3.675029290E2,-8.489666236E0,-3.873861910E0,2.853539563E0,9.758274793E0,3.675041730E2,2.727255695E-3,-3.219507543E-3,2.732063845E-3,5.026661447E-3
3.680103450E2,-8.489029326E0,-3.869697041E0,2.862864290E0,9.758799415E0,3.680115890E2,4.690920732E-2,1.573281080E-2,-1.416044291E-2,5.146370770E-2,3.680103450E2,-8.489029326E0,-3.869697041E0,2.862864290E0,9.758799415E0,3.680115890E2,1.491372930E-3,2.714301049E-3,2.327605867E-4,3.105768969E-3
3.685177617E2,-8.492478036E0,-3.870521797E0,2.857096872E0,9.760436707E0,3.685190058E2,4.408521999E-2,1.584327731E-2,-1.681011442E-2,4.977043304E-2,3.685177617E2,-8.492478036E0,-3.870521797E0,2.857096872E0,9.760436707E0,3.685190058E2,-1.147500235E-3,3.255650529E-4,-1.557026696E-3,1.961397850E-3
3.690251787E2,-8.490761019E0,-3.877278335E0,2.854863281E0,9.760970972E0,3.690264227E2,4.382496157E-2,1.739059389E-2,-1.366788952E-2,4.909043915E-2,3.690251787E2,-8.490761019E0,-3.877278335E0,2.854863281E0,9.760970972E0,3.690264227E2,-2.466112553E-3,2.093993721E-3,-1.100012042E-3,3.417096329E-3
3.695325942E2,-8.488944208E0,-3.894604070E0,2.842891119E0,9.762793891E0,3.695338382E2,4.363951311E-2,1.276112968E-2,-1.430517870E-2,4.766436482E-2,3.695325942E2,-8.488944208E0,-3.894604070E0,2.842891119E0,9.762793891E0,3.695338382E2,-1.094750124E-3,1.218233116E-3,5.002152837E-4,1.712537617E-3
3.700400102E2,-8.487467867E0,-3.879379847E0,2.848605706E0,9.757112957E0,3.700412542E2,4.878969480E-2,1.411816525E-2,-1.652690281E-2,5.341250252E-2,3.700400102E2,-8.487467867E0,-3.879379847E0,2.848605706E0,9.757112957E0,3.700412542E2,4.166432903E-3,-7.047415884E-3,2.457796731E-3,8.547865146E-3
3.705474263E2,-8.490940058E0,-3.871560813E0,2.866453884E0,9.762254046E0,3.705486703E2,3.796308202E-2,2.148420663E-2,-2.112168500E-2,4.846537226E-2,3.705474263E2,-8.490940058E0,-3.871560813E0,2.866453884E0,9.762254046E0,3.705486703E2,1.041061364E-3,9.757263915E-4,-2.479738286E-3,2.860935638E-3
3.710548423E2,-8.480652627E0,-3.882614297E0,2.868123941E0,9.758191313E0,3.710560863E2,5.303001534E-2,7.449822812E-3,-9.321849031E-3,5.435604158E-2,3.710548423E2,-8.480652627E0,-3.882614297E0,2.868123941E0,9.758191313E0,3.710560863E2,4.561146922E-4,-2.305415715E-4,3.398141067E-3,3.436357481E-3
3.715622604E2,-8.500995618E0,-3.860659952E0,2.854898502E0,9.763302065E0,3.715635044E2,3.480442759E-2,2.402985503E-2,-2.352867412E-2,4.839814685E-2,3.715622604E2,-8.500995618E0,-3.860659952E0,2.854898502E0,9.763302065E0,3.715635044E2,8.987949467E-5,4.425750749E-3,-1.703325694E-3,4.743065088E-3
3.720696764E2,-8.484732379E0,-3.878458234E0,2.841652518E0,9.752338737E0,3.720709204E2,5.789611406E-2,8.847106713E-3,-1.288908052E-2,5.996965664E-2,3.720696764E2,-8.484732379E0,-3.878458234E0,2.841652518E0,9.752338737E0,3.720709204E2,-3.470152201E-3,3.331954979E-3,1.966328764E-3,5.197146245E-3
3.725770911E2,-8.524514358E0,-3.856398226E0,2.829131497E0,9.774616992E0,3.725783351E2,2.571897805E-2,1.830952395E-2,-1.974968744E-2,3.723915484E-2,3.725770911E2,-8.524514358E0,-3.856398226E0,2.829131497E0,9.774616992E0,3.725783351E2,3.283211674E-3,3.761104299E-3,4.114579851E-3,6.469555765E-3
3.730845081E2,-8.496390489E0,-3.829759504E0,2.856577364E0,9.747601932E0,3.730857521E2,5.894855555E-2,9.743725640E-3,-2.431702211E-2,6.450728606E-2,3.730845081E2,-8.496390489E0,-3.829759504E0,2.856577364E0,9.747601932E0,3.730857521E2,7.722891735E-3,-1.591521172E-2,5.828936954E-3,1.862561481E-2
3.735919243E2,-8.511391646E0,-3.818752980E0,2.902335151E0,9.769862405E0,3.735931683E2,3.216487979E-2,2.788536571E-2,-3.980853207E-3,4.275535411E-2,3.735919243E2,-8.511391646E0,-3.818752980E0,2.902335151E0,9.769862405E0,3.735931683E2,-8.323687010E-3,7.435326401E-3,-5.202490499E-3,1.231396571E-2
3.740993403E2,-8.501726451E0,-3.850401872E0,2.835506475E0,9.754232117E0,3.741005843E2,5.192483425E-2,1.342560269E-2,-1.789591370E-2,5.653935750E-2,3.740993403E2,-8.501726451E0,-3.850401872E0,2.835506475E0,9.754232117E0,3.741005843E2,-3.704136352E-3,6.855281691E-3,-5.733726441E-4,7.813083217E-3
3.746067577E2,-8.512019752E0,-3.858840206E0,2.823595949E0,9.763084660E0,3.746080017E2,4.409976924E-2,1.246501980E-2,-1.222669417E-2,4.743056416E-2,3.746067577E2,-8.512019752E0,-3.858840206E0,2.823595949E0,9.763084660E0,3.746080017E2,4.817895441E-3,-5.887994114E-4,-1.253163088E-3,5.012905240E-3
3.751141737E2,-8.498870625E0,-3.848717140E0,2.837355571E0,9.751615874E0,3.751154177E2,5.117962381E-2,1.781640877E-2,-2.316270148E-2,5.893461678E-2,3.751141737E2,-8.498870625E0,-3.848717140E0,2.837355571E0,9.751615874E0,3.751154177E2,-5.013420867E-3,-6.800670893E-3,-5.732997259E-4,8.468304787E-3
3.756215898E2,-8.503669469E0,-3.869344832E0,2.850443061E0,9.767765841E0,3.756228338E2,3.778693178E-2,1.100333628E-2,-1.703310544E-2,4.288417311E-2,3.756215898E2,-8.503669469E0,-3.869344832E0,2.850443061E0,9.767765841E0,3.756228338E2,8.418422293E-4,-4.968993051E-3,-9.670892351E-4,5.131749396E-3
3.761290068E2,-8.485862382E0,-3.873873650E0,2.863606864E0,9.757919947E0,3.761302508E2,4.930194529E-2,1.472374189E-2,-1.140598013E-2,5.270262581E-2,3.761290068E2,-8.485862382E0,-3.873873650E0,2.863606864E0,9.757919947E0,3.761302508E2,-3.622516939E-3,4.832794438E-3,-1.551820075E-3,6.235918264E-3
3.766364224E2,-8.491119098E0,-3.872546997E0,2.845726399E0,9.756735238E0,3.766376664E2,4.475416439E-2,2.002441485E-2,-2.182568403E-2,5.366817403E-2,3.766364224E2,-8.491119098E0,-3.872546997E0,2.845726399E0,9.756735238E0,3.766376664E2,9.448722726E-4,-1.375776254E-3,-2.326004506E-4,1.685125183E-3
3.771438384E2,-8.490191614E0,-3.889910889E0,2.838462094E0,9.760718592E0,3.771450824E2,4.604962075E-2,1.273116557E-2,-1.424820847E-2,4.985640975E-2,3.771438384E2,-8.490191614E0,-3.889910889E0,2.838462094E0,9.760718592E0,3.771450824E2,-3.954498581E-3,5.647448827E-3,-2.488237010E-3,7.329601674E-3
3.776512552E2,-8.492067126E0,-3.897797430E0,2.823695742E0,9.761213373E0,3.776524992E2,4.406486939E-2,1.371335449E-2,-1.718884202E-2,4.924657445E-2,3.776512552E2,-8.492067126E0,-3.897797430E0,2.823695742E0,9.761213373E0,3.776524992E2,7.042026412E-4,2.796669929E-5,2.872107594E-4,7.610345041E-4
3.781586712E2,-8.478580466E0,-3.898390314E0,2.845761620E0,9.756133095E0,3.781599152E2,5.167229186E-2,1.281261958E-2,-1.307721755E-2,5.481972807E-2,3.781586712E2,-8.478580466E0,-3.898390314E0,2.845761620E0,9.756133095E0,3.781599152E2,1.304971023E-2,-5.503459322E-3,-7.489719296E-3,1.602120148E-2
3.786660878E2,-8.447589031E0,-3.986709595E0,2.845438762E0,9.764841810E0,3.786673318E2,3.300240745E-2,1.843402379E-2,-3.044445124E-2,4.853696263E-2,3.786660878E2,-8.447589031E0,-3.986709595E0,2.845438762E0,9.764841810E0,3.786673318E2,-1.142572682E-2,-1.050948176E-2,-3.719928760E-2,4.030860253E-2
3.791735048E2,-8.363986412E0,-4.113293421E0,2.889767169E0,9.758391556E0,3.791747488E2,5.135929385E-2,7.008833833E-3,-1.555783000E-2,5.411974585E-2,3.791735048E2,-8.363986412E0,-4.113293421E0,2.889767169E0,9.758391556E0,3.791747488E2,-2.270736326E-2,-2.514832649E-3,3.417721635E-4,2.284875353E-2
3.796809209E2,-8.360983833E0,-4.127367096E0,2.889708467E0,9.761742919E0,3.796821649E2,5.386655699E-2,6.915857371E-3,2.861827980E-3,5.438405193E-2,3.796809209E2,-8.360983833E0,-4.127367096E0,2.889708467E0,9.761742919E0,3.796821649E2,1.181876835E-4,-2.726777758E-3,-2.351770878E-3,3.602792186E-3
3.801883379E2,-8.376266758E0,-4.141734278E0,2.819466301E0,9.760389226E0,3.801895819E2,4.684397073E-2,7.884569028E-3,-2.081902853E-2,5.186478547E-2,3.801883379E2,-8.376266758E0,-4.141734278E0,2.819466301E0,9.760389226E0,3.801895819E2,-1.087666832E-2,1.212286339E-2,1.881411296E-3,1.639528710E-2
3.806957529E2,-8.379903313E0,-4.134440622E0,2.830261500E0,9.763542336E0,3.806969969E2,5.094613647E-2,7.455773213E-5,-9.082394085E-3,5.174943731E-2,3.806957529E2,-8.379903313E0,-4.134440622E0,2.830261500E0,9.763542336E0,3.806969969E2,5.659180565E-3,-9.139916882E-3,3.801774453E-3,1.140253894E-2
3.812031689E2,-8.376381226E0,-4.114520282E0,2.842541845E0,9.755669312E0,3.812044129E2,4.581408115E-2,1.602490788E-2,-2.821404229E-2,5.614053693E-2,3.812031689E2,-8.376381226E0,-4.114520282E0,2.842541845E0,9.755669312E0,3.812044129E2,2.840300853E-3,-4.935851732E-4,-1.499206958E-3,3.249393291E-3
3.817105864E2,-8.373067528E0,-4.130815807E0,2.860483946E0,9.764950971E0,3.817118304E2,4.615199289E-2,4.532457748E-3,-1.205290002E-2,4.791473698E-2,3.817105864E2,-8.373067528E0,-4.130815807E0,2.860483946E0,9.764950971E0,3.817118304E2,1.433318654E-3,-1.375691920E-3,-2.590903456E-3,3.264921338E-3
3.822180024E2,-8.365756261E0,-4.137422656E0,2.848552874E0,9.757991471E0,3.822192464E2,5.557513633E-2,6.259593403E-3,-5.713302949E-3,5.621761395E-2,3.822180024E2,-8.365756261E0,-4.137422656E0,2.848552874E0,9.757991471E0,3.822192464E2,-8.659462463E-3,7.322499223E-3,2.083943664E-3,1.153031249E-2
3.827254197E2,-8.388723207E0,-4.143445426E0,2.788489541E0,9.762914061E0,3.827266638E2,4.394806266E-2,4.375202042E-3,-2.606271980E-2,5.128196533E-2,3.827254197E2,-8.388723207E0,-4.143445426E0,2.788489541E0,9.762914061E0,3.827266638E2,-3.845810338E-3,4.057910631E-3,2.079271488E-4,5.594651870E-3
3.832328357E2,-8.379046272E0,-4.149245130E0,2.798401283E0,9.759902731E0,3.832340797E2,5.530246118E-2,-3.090052833E-3,-1.356142433E-2,5.702475663E-2,3.832328357E2,-8.379046272E0,-4.149245130E0,2.798401283E0,9.759902731E0,3.832340797E2,3.507723607E-3,-3.176053817E-3,1.834062668E-3,5.074960948E-3
3.837402526E2,-8.382236696E0,-4.128508839E0,2.821060046E0,9.760371768E0,3.837414966E2,4.981954999E-2,4.381387479E-3,-1.719229875E-2,5.288439518E-2,3.837402526E2,-8.382236696E0,-4.128508839E0,2.821060046E0,9.760371768E0,3.837414966E2,5.620345921E-3,-3.612212211E-3,1.004475062E-3,6.756133175E-3
3.842476686E2,-8.376190446E0,-4.123495735E0,2.836974012E0,9.757674159E0,3.842489126E2,5.074994518E-2,8.415490477E-3,-1.784445247E-2,5.444999449E-2,3.842476686E2,-8.376190446E0,-4.123495735E0,2.836974012E0,9.757674159E0,3.842489126E2,-3.214430799E-3,2.053468625E-4,-4.176263853E-6,3.220985895E-3
3.847550858E2,-8.385465276E0,-4.125203947E0,2.825224915E0,9.762951978E0,3.847563298E2,4.510244061E-2,8.330367628E-3,-1.652139955E-2,4.875019812E-2,3.847550858E2,-8.385465276E0,-4.125203947E0,2.825224915E0,9.762951978E0,3.847563298E2,4.226689857E-4,1.248015821E-3,1.967768345E-4,1.332258865E-3
3.852625017E2,-8.373328750E0,-4.136556809E0,2.826504606E0,9.757707973E0,3.852637458E2,5.315051384E-2,1.672194758E-3,-2.052826140E-2,5.700160412E-2,3.852625017E2,-8.373328750E0,-4.136556809E0,2.826504606E0,9.757707973E0,3.852637458E2,1.111759603E-3,-6.488390294E-4,-1.928503298E-3,2.318647552E-3
3.857699187E2,-8.374270908E0,-4.140809730E0,2.822779999E0,9.759242050E0,3.857711627E2,5.297830760E-2,1.069364022E-3,-1.665442370E-2,5.554470672E-2,3.857699187E2,-8.374270908E0,-4.140809730E0,2.822779999E0,9.759242050E0,3.857711627E2,-1.248541717E-3,2.874293839E-3,9.841520622E-4,3.284657787E-3
3.862773347E2,-8.380000171E0,-4.137516578E0,2.821039501E0,9.762259480E0,3.862785787E2,5.091119076E-2,1.468837770E-3,-1.173823956E-2,5.226751473E-2,3.862773347E2,-8.380000171E0,-4.137516578E0,2.821039501E0,9.762259480E0,3.862785787E2,-8.533213096E-4,-1.411462002E-4,1.195815830E-3,1.475823501E-3
3.867847516E2,-8.384936963E0,-4.125110025E0,2.813936624E0,9.759197709E0,3.867859956E2,4.836394871E-2,8.979121937E-3,-1.887579239E-2,5.268768076E-2,3.867847516E2,-8.384936963E0,-4.125110025E0,2.813936624E0,9.759197709E0,3.867859956E2,2.275957963E-3,4.434712441E-4,2.301999541E-5,2.318875011E-3
3.872921676E2,-8.384015350E0,-4.145573353E0,2.801891085E0,9.763610268E0,3.872934116E2,5.054543022E-2,-3.511350453E-3,-1.546765103E-2,5.297563899E-2,3.872921676E2,-8.384015350E0,-4.145573353E0,2.801891085E0,9.763610268E0,3.872934116E2,-5.049086801E-3,4.152498381E-3,-5.711087507E-4,6.562216511E-3
3.877995844E2,-8.383175919E0,-4.141649161E0,2.792355033E0,9.758490810E0,3.878008284E2,5.257284333E-2,4.840571617E-3,-1.493140403E-2,5.486603517E-2,3.877995844E2,-8.383175919E0,-4.141649161E0,2.792355033E0,9.758490810E0,3.878008284E2,1.935155336E-3,7.865316801E-5,-7.803868228E-5,1.938324672E-3
