Timestamp,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
"2024-06-09 00:52:40,696",,,,,0,0,0,0
"2024-06-09 00:52:40,828",611,346,714,325,0,1,0,0
"2024-06-09 00:52:40,961",627,337,731,318,0,1,0,0
"2024-06-09 00:52:41,095",640,332,747,316,0,1,0,0
"2024-06-09 00:52:41,228",652,325,762,310,0,1,0,0
"2024-06-09 00:52:41,361",671,314,784,300,0,1,0,0
"2024-06-09 00:52:41,494",686,301,804,288,0,1,0,0
"2024-06-09 00:52:41,629",697,288,816,280,0,1,0,0
"2024-06-09 00:52:41,762",704,282,821,275,0,1,0,0
"2024-06-09 00:52:41,907",707,279,824,273,0,1,0,0
"2024-06-09 00:52:42,041",711,272,826,267,0,1,0,0
"2024-06-09 00:52:42,174",715,265,838,258,0,1,0,0
"2024-06-09 00:52:42,308",721,256,839,254,0,1,0,0
"2024-06-09 00:52:42,450",719,255,839,252,0,1,0,0
"2024-06-09 00:52:42,601",712,258,833,252,0,1,0,0
"2024-06-09 00:52:42,760",702,262,826,254,0,1,0,0
"2024-06-09 00:52:42,909",688,267,811,259,0,1,0,0
"2024-06-09 00:52:43,047",682,275,805,265,0,1,0,0
"2024-06-09 00:52:43,191",677,280,799,271,0,1,0,0
"2024-06-09 00:52:43,352",677,283,801,275,0,1,0,0
"2024-06-09 00:52:43,481",693,284,814,278,0,1,0,0
"2024-06-09 00:52:43,616",712,284,834,278,0,1,0,0
"2024-06-09 00:52:43,745",729,282,852,278,0,1,0,0
"2024-06-09 00:52:43,883",740,279,864,277,0,1,0,0
"2024-06-09 00:52:44,024",745,279,864,278,0,1,0,0
"2024-06-09 00:52:44,199",732,274,853,275,0,1,0,0
"2024-06-09 00:52:44,386",719,270,838,267,0,1,0,0
"2024-06-09 00:52:44,546",709,253,839,255,0,1,0,0
"2024-06-09 00:52:44,674",707,239,841,242,0,1,0,0
"2024-06-09 00:52:44,807",709,227,846,233,0,1,0,0
"2024-06-09 00:52:44,940",708,219,849,226,0,1,0,0
"2024-06-09 00:52:45,083",719,207,861,215,0,1,0,0
"2024-06-09 00:52:45,224",,,,,0,0,0,0
"2024-06-09 00:52:45,390",738,206,892,211,0,1,0,0
"2024-06-09 00:52:45,557",746,208,896,214,0,0,1,0
"2024-06-09 00:52:45,721",744,210,897,215,0,0,1,0
"2024-06-09 00:52:45,885",737,211,891,216,0,0,1,0
"2024-06-09 00:52:46,053",731,214,884,217,0,0,1,0
"2024-06-09 00:52:46,212",727,216,880,217,0,0,1,0
"2024-06-09 00:52:46,350",726,216,879,219,0,0,1,0
"2024-06-09 00:52:46,491",724,217,880,219,0,0,1,0
"2024-06-09 00:52:46,652",722,227,875,229,0,0,1,0
"2024-06-09 00:52:46,783",720,230,873,234,1,0,0,0
"2024-06-09 00:52:46,923",719,231,872,234,0,0,1,0
"2024-06-09 00:52:47,086",716,233,869,236,0,0,1,0
"2024-06-09 00:52:47,263",713,235,866,237,0,1,0,0
"2024-06-09 00:52:47,452",712,235,865,239,0,1,0,0
"2024-06-09 00:52:47,612",706,229,858,234,0,1,0,0
"2024-06-09 00:52:47,772",708,230,859,234,0,1,0,0
"2024-06-09 00:52:47,908",704,229,856,231,0,1,0,0
"2024-06-09 00:52:48,046",706,230,858,232,0,1,0,0
"2024-06-09 00:52:48,177",703,234,857,235,0,1,0,0
"2024-06-09 00:52:48,305",698,235,858,238,0,1,0,0
"2024-06-09 00:52:48,438",695,239,846,241,0,1,0,0
"2024-06-09 00:52:48,572",,,,,0,0,0,0
"2024-06-09 00:52:48,704",688,258,842,262,1,0,0,0
"2024-06-09 00:52:48,838",680,260,832,265,1,0,0,0
"2024-06-09 00:52:48,971",676,260,827,264,1,0,0,0
"2024-06-09 00:52:49,092",675,261,824,266,1,0,0,0
"2024-06-09 00:52:49,223",669,262,816,266,1,0,0,0
"2024-06-09 00:52:49,361",651,252,800,254,0,1,0,0
"2024-06-09 00:52:49,505",645,250,793,248,0,1,0,0
"2024-06-09 00:52:49,638",650,243,798,243,0,1,0,0
"2024-06-09 00:52:49,772",650,241,798,241,0,1,0,0
"2024-06-09 00:52:49,904",646,241,796,242,0,1,0,0
"2024-06-09 00:52:50,038",638,238,789,236,0,1,0,0
"2024-06-09 00:52:50,170",637,239,790,237,0,1,0,0
"2024-06-09 00:52:50,306",633,243,787,242,0,1,0,0
"2024-06-09 00:52:50,451",629,246,783,246,0,1,0,0
"2024-06-09 00:52:50,605",626,248,780,247,0,1,0,0
"2024-06-09 00:52:50,738",624,250,780,249,0,1,0,0
"2024-06-09 00:52:50,871",624,251,779,250,0,1,0,0
"2024-06-09 00:52:51,004",625,251,781,250,0,1,0,0
"2024-06-09 00:52:51,137",626,252,782,251,0,1,0,0
"2024-06-09 00:52:51,270",622,253,778,252,0,1,0,0
"2024-06-09 00:52:51,391",621,252,777,251,0,1,0,0
"2024-06-09 00:52:51,525",619,250,776,249,0,1,0,0
"2024-06-09 00:52:51,658",616,251,775,249,0,1,0,0
"2024-06-09 00:52:51,790",614,251,774,251,0,1,0,0
"2024-06-09 00:52:51,923",622,254,782,253,0,1,0,0
"2024-06-09 00:52:52,057",623,255,784,255,0,1,0,0
"2024-06-09 00:52:52,189",624,256,786,256,0,1,0,0
"2024-06-09 00:52:52,323",624,256,786,257,0,1,0,0
"2024-06-09 00:52:52,457",624,257,786,257,0,1,0,0
"2024-06-09 00:52:52,591",625,257,786,258,0,1,0,0
"2024-06-09 00:52:52,723",626,257,786,258,0,1,0,0
"2024-06-09 00:52:52,856",625,256,786,257,0,1,0,0
"2024-06-09 00:52:52,990",625,256,785,258,0,1,0,0
"2024-06-09 00:52:53,123",626,255,786,258,0,1,0,0
"2024-06-09 00:52:53,255",626,255,787,257,0,1,0,0
"2024-06-09 00:52:53,390",627,256,788,257,0,1,0,0
"2024-06-09 00:52:53,524",627,256,788,258,0,1,0,0
"2024-06-09 00:52:53,656",626,255,786,257,0,1,0,0
"2024-06-09 00:52:53,790",627,254,788,257,0,1,0,0
"2024-06-09 00:52:53,924",628,253,789,256,0,1,0,0
"2024-06-09 00:52:54,070",628,253,788,256,0,1,0,0
"2024-06-09 00:52:54,204",627,253,787,256,0,1,0,0
"2024-06-09 00:52:54,338",626,253,787,256,0,1,0,0
"2024-06-09 00:52:54,471",625,253,785,256,0,1,0,0
"2024-06-09 00:52:54,604",622,253,783,255,0,1,0,0
"2024-06-09 00:52:54,755",620,252,780,254,0,1,0,0
"2024-06-09 00:52:54,919",617,249,777,251,0,1,0,0
"2024-06-09 00:52:55,072",617,250,777,251,0,1,0,0
"2024-06-09 00:52:55,208",619,250,779,251,0,1,0,0
"2024-06-09 00:52:55,337",620,249,781,252,0,1,0,0
"2024-06-09 00:52:55,474",620,249,780,251,0,1,0,0
"2024-06-09 00:52:55,604",620,250,780,252,0,1,0,0
"2024-06-09 00:52:55,737",621,249,781,251,0,1,0,0
"2024-06-09 00:52:55,869",622,250,781,251,0,1,0,0
"2024-06-09 00:52:56,002",623,250,783,252,0,1,0,0
"2024-06-09 00:52:56,135",620,251,778,252,0,1,0,0
"2024-06-09 00:52:56,262",619,252,778,254,0,1,0,0
"2024-06-09 00:52:56,387",619,252,778,253,0,1,0,0
"2024-06-09 00:52:56,523",620,252,778,254,0,1,0,0
"2024-06-09 00:52:56,656",619,252,776,254,0,1,0,0
"2024-06-09 00:52:56,790",617,253,776,254,0,1,0,0
"2024-06-09 00:52:56,921",618,252,776,255,0,1,0,0
"2024-06-09 00:52:57,054",,,,,0,0,0,0
"2024-06-09 00:52:57,189",619,260,776,261,1,0,0,0
"2024-06-09 00:52:57,321",618,256,778,258,1,0,0,0
"2024-06-09 00:52:57,456",619,256,778,258,1,0,0,0
"2024-06-09 00:52:57,589",619,255,779,257,1,0,0,0
"2024-06-09 00:52:57,723",620,255,780,257,0,1,0,0
"2024-06-09 00:52:57,855",621,255,781,257,1,0,0,0
"2024-06-09 00:52:57,988",622,255,782,256,0,1,0,0
"2024-06-09 00:52:58,121",622,255,783,257,0,1,0,0
"2024-06-09 00:52:58,255",623,256,783,257,0,1,0,0
"2024-06-09 00:52:58,388",623,255,783,257,0,1,0,0
"2024-06-09 00:52:58,522",623,256,783,257,0,1,0,0
"2024-06-09 00:52:58,656",624,256,784,258,0,1,0,0
"2024-06-09 00:52:58,794",623,257,784,258,0,1,0,0
"2024-06-09 00:52:58,935",622,256,783,258,0,1,0,0
"2024-06-09 00:52:59,055",623,257,784,258,0,1,0,0
"2024-06-09 00:52:59,189",625,256,787,258,0,1,0,0
"2024-06-09 00:52:59,322",626,256,787,259,0,1,0,0
"2024-06-09 00:52:59,454",627,256,787,260,0,1,0,0
"2024-06-09 00:52:59,589",628,258,787,261,1,0,0,0
"2024-06-09 00:52:59,721",629,268,808,272,1,0,0,0
"2024-06-09 00:52:59,854",,,,,0,0,0,0
"2024-06-09 00:52:59,989",628,259,786,263,1,0,0,0
"2024-06-09 00:53:00,119",628,260,788,263,1,0,0,0
"2024-06-09 00:53:00,254",627,260,789,263,1,0,0,0
"2024-06-09 00:53:00,389",628,260,789,263,1,0,0,0
"2024-06-09 00:53:00,523",628,261,789,264,1,0,0,0
"2024-06-09 00:53:00,654",627,262,788,265,1,0,0,0
"2024-06-09 00:53:00,787",624,260,784,262,1,0,0,0
"2024-06-09 00:53:00,924",618,256,779,258,0,1,0,0
"2024-06-09 00:53:01,053",617,252,776,253,0,1,0,0
"2024-06-09 00:53:01,186",617,248,775,248,0,1,0,0
"2024-06-09 00:53:01,322",621,247,778,248,1,0,0,0
"2024-06-09 00:53:01,457",622,247,779,248,1,0,0,0
"2024-06-09 00:53:01,588",622,247,780,248,1,0,0,0
"2024-06-09 00:53:01,721",622,248,779,248,1,0,0,0
"2024-06-09 00:53:01,852",624,250,781,252,1,0,0,0
"2024-06-09 00:53:01,987",625,255,783,256,0,1,0,0
"2024-06-09 00:53:02,122",623,262,782,262,1,0,0,0
"2024-06-09 00:53:02,253",620,264,780,265,0,1,0,0
"2024-06-09 00:53:02,389",619,265,780,266,1,0,0,0
"2024-06-09 00:53:02,521",619,265,780,266,1,0,0,0
"2024-06-09 00:53:02,653",619,265,780,265,1,0,0,0
"2024-06-09 00:53:02,786",619,264,779,265,1,0,0,0
"2024-06-09 00:53:02,921",618,263,778,264,0,1,0,0
"2024-06-09 00:53:03,051",617,264,778,264,0,1,0,0
"2024-06-09 00:53:03,188",617,263,778,264,1,0,0,0
"2024-06-09 00:53:03,321",617,264,777,264,1,0,0,0
"2024-06-09 00:53:03,452",616,263,776,263,0,1,0,0
"2024-06-09 00:53:03,586",615,264,776,264,1,0,0,0
"2024-06-09 00:53:03,719",615,264,776,264,1,0,0,0
"2024-06-09 00:53:03,853",615,263,775,263,0,1,0,0
"2024-06-09 00:53:03,987",614,262,774,263,1,0,0,0
"2024-06-09 00:53:04,120",615,263,775,263,1,0,0,0
"2024-06-09 00:53:04,253",615,263,775,264,0,1,0,0
"2024-06-09 00:53:04,384",615,263,775,264,1,0,0,0
"2024-06-09 00:53:04,521",616,263,775,264,1,0,0,0
"2024-06-09 00:53:04,650",620,264,779,264,1,0,0,0
"2024-06-09 00:53:04,786",620,264,780,264,1,0,0,0
"2024-06-09 00:53:04,919",620,264,781,265,0,1,0,0
"2024-06-09 00:53:05,051",620,265,781,265,1,0,0,0
"2024-06-09 00:53:05,187",620,264,781,265,1,0,0,0
"2024-06-09 00:53:05,318",621,264,781,265,0,1,0,0
"2024-06-09 00:53:05,450",620,265,781,265,1,0,0,0
"2024-06-09 00:53:05,588",620,265,781,266,1,0,0,0
"2024-06-09 00:53:05,716",620,265,781,266,0,1,0,0
"2024-06-09 00:53:05,851",620,265,780,266,1,0,0,0
"2024-06-09 00:53:05,986",615,263,774,264,1,0,0,0
"2024-06-09 00:53:06,119",611,258,772,261,0,1,0,0
"2024-06-09 00:53:06,250",608,257,771,260,0,1,0,0
"2024-06-09 00:53:06,385",606,257,770,259,0,1,0,0
"2024-06-09 00:53:06,519",606,257,768,258,0,1,0,0
"2024-06-09 00:53:06,653",605,256,769,258,0,1,0,0
"2024-06-09 00:53:06,782",609,258,771,259,0,1,0,0
"2024-06-09 00:53:06,919",629,270,783,271,1,0,0,0
"2024-06-09 00:53:07,052",633,273,787,274,1,0,0,0
"2024-06-09 00:53:07,184",632,272,787,273,1,0,0,0
"2024-06-09 00:53:07,317",628,270,783,271,1,0,0,0
"2024-06-09 00:53:07,450",613,262,769,263,1,0,0,0
"2024-06-09 00:53:07,585",609,263,767,263,1,0,0,0
"2024-06-09 00:53:07,719",607,264,765,264,1,0,0,0
"2024-06-09 00:53:07,849",607,263,765,262,1,0,0,0
"2024-06-09 00:53:07,984",609,264,767,263,1,0,0,0
"2024-06-09 00:53:08,118",613,268,768,268,1,0,0,0
"2024-06-09 00:53:08,248",614,268,769,268,1,0,0,0
"2024-06-09 00:53:08,384",608,261,767,262,1,0,0,0
"2024-06-09 00:53:08,517",608,263,767,262,1,0,0,0
"2024-06-09 00:53:08,649",609,265,767,263,1,0,0,0
"2024-06-09 00:53:08,784",612,265,770,264,0,1,0,0
"2024-06-09 00:53:08,920",619,263,778,263,1,0,0,0
"2024-06-09 00:53:09,048",621,262,780,262,0,1,0,0
"2024-06-09 00:53:09,183",621,262,780,261,0,1,0,0
"2024-06-09 00:53:09,317",,,,,0,0,0,0
"2024-06-09 00:53:09,449",620,270,777,269,1,0,0,0
"2024-06-09 00:53:09,586",618,267,776,267,1,0,0,0
"2024-06-09 00:53:09,718",619,267,777,266,1,0,0,0
"2024-06-09 00:53:09,851",619,267,778,266,1,0,0,0
"2024-06-09 00:53:09,984",620,266,778,266,1,0,0,0
"2024-06-09 00:53:10,118",620,267,778,266,1,0,0,0
"2024-06-09 00:53:10,249",619,267,778,266,1,0,0,0
"2024-06-09 00:53:10,383",622,267,781,266,1,0,0,0
"2024-06-09 00:53:10,518",622,267,781,266,1,0,0,0
"2024-06-09 00:53:10,649",624,267,783,266,1,0,0,0
"2024-06-09 00:53:10,785",625,267,783,266,0,1,0,0
"2024-06-09 00:53:10,916",626,267,785,266,0,1,0,0
"2024-06-09 00:53:11,048",626,267,785,266,1,0,0,0
"2024-06-09 00:53:11,184",625,267,785,266,0,1,0,0
"2024-06-09 00:53:11,315",625,266,784,266,0,1,0,0
"2024-06-09 00:53:11,451",625,266,784,266,0,1,0,0
"2024-06-09 00:53:11,583",625,266,784,267,0,1,0,0
"2024-06-09 00:53:11,718",625,266,785,267,1,0,0,0
"2024-06-09 00:53:11,848",626,266,785,267,0,1,0,0
"2024-06-09 00:53:11,983",624,266,783,267,0,1,0,0
"2024-06-09 00:53:12,117",623,266,781,267,0,1,0,0
"2024-06-09 00:53:12,248",621,266,780,267,0,1,0,0
"2024-06-09 00:53:12,382",621,267,780,268,1,0,0,0
"2024-06-09 00:53:12,515",620,267,779,268,0,1,0,0
"2024-06-09 00:53:12,648",620,267,778,268,1,0,0,0
"2024-06-09 00:53:12,781",618,267,777,268,1,0,0,0
"2024-06-09 00:53:12,915",625,268,783,268,1,0,0,0
"2024-06-09 00:53:13,048",625,268,785,269,1,0,0,0
"2024-06-09 00:53:13,182",625,268,784,268,1,0,0,0
"2024-06-09 00:53:13,316",625,268,783,268,0,1,0,0
"2024-06-09 00:53:13,448",624,268,783,268,1,0,0,0
"2024-06-09 00:53:13,582",624,268,783,268,0,1,0,0
"2024-06-09 00:53:13,716",623,268,783,269,0,1,0,0
"2024-06-09 00:53:13,848",624,268,784,269,0,1,0,0
"2024-06-09 00:53:13,982",624,269,784,269,1,0,0,0
"2024-06-09 00:53:14,115",625,268,784,269,0,1,0,0
"2024-06-09 00:53:14,246",624,267,783,268,0,1,0,0
"2024-06-09 00:53:14,382",623,267,782,269,0,1,0,0
"2024-06-09 00:53:14,517",621,268,781,269,1,0,0,0
"2024-06-09 00:53:14,649",620,267,778,269,0,1,0,0
"2024-06-09 00:53:14,782",620,268,779,269,0,1,0,0
"2024-06-09 00:53:14,916",619,269,779,270,0,1,0,0
"2024-06-09 00:53:15,047",619,269,778,270,1,0,0,0
"2024-06-09 00:53:15,182",619,269,777,270,0,1,0,0
"2024-06-09 00:53:15,315",619,269,778,270,1,0,0,0
"2024-06-09 00:53:15,449",623,269,782,269,0,1,0,0
"2024-06-09 00:53:15,581",624,269,784,270,0,1,0,0
"2024-06-09 00:53:15,715",625,270,786,271,1,0,0,0
"2024-06-09 00:53:15,847",626,271,785,271,0,1,0,0
"2024-06-09 00:53:15,981",624,271,785,271,0,1,0,0
"2024-06-09 00:53:16,117",620,271,782,271,0,1,0,0
"2024-06-09 00:53:16,247",619,272,780,271,0,1,0,0
"2024-06-09 00:53:16,381",622,272,782,272,0,1,0,0
"2024-06-09 00:53:16,514",623,272,784,272,0,1,0,0
"2024-06-09 00:53:16,646",619,272,779,272,1,0,0,0
"2024-06-09 00:53:16,780",617,272,778,272,0,1,0,0
"2024-06-09 00:53:16,916",616,271,777,271,0,1,0,0
"2024-06-09 00:53:17,046",616,271,777,272,0,1,0,0
"2024-06-09 00:53:17,182",618,271,780,271,0,1,0,0
"2024-06-09 00:53:17,315",619,271,780,271,0,1,0,0
"2024-06-09 00:53:17,446",619,271,780,271,1,0,0,0
"2024-06-09 00:53:17,581",619,271,779,271,0,1,0,0
"2024-06-09 00:53:17,714",619,270,780,271,0,1,0,0
"2024-06-09 00:53:17,846",629,271,788,271,0,1,0,0
"2024-06-09 00:53:17,980",628,272,790,272,0,1,0,0
"2024-06-09 00:53:18,114",629,272,790,272,0,1,0,0
"2024-06-09 00:53:18,247",628,272,790,273,0,1,0,0
"2024-06-09 00:53:18,380",628,272,790,274,0,1,0,0
"2024-06-09 00:53:18,515",628,272,789,273,0,1,0,0
"2024-06-09 00:53:18,645",628,272,789,273,0,1,0,0
"2024-06-09 00:53:18,782",627,272,788,273,0,1,0,0
"2024-06-09 00:53:18,913",627,272,788,273,0,1,0,0
"2024-06-09 00:53:19,046",,,,,0,0,0,0
"2024-06-09 00:53:19,180",631,277,789,279,1,0,0,0
"2024-06-09 00:53:19,312",630,274,791,276,1,0,0,0
"2024-06-09 00:53:19,446",630,274,791,275,1,0,0,0
"2024-06-09 00:53:19,580",629,273,790,274,1,0,0,0
"2024-06-09 00:53:19,716",628,273,790,275,1,0,0,0
"2024-06-09 00:53:19,845",,,,,0,0,0,0
"2024-06-09 00:53:19,979",628,275,788,276,1,0,0,0
"2024-06-09 00:53:20,113",628,274,788,276,1,0,0,0
"2024-06-09 00:53:20,245",629,274,790,275,1,0,0,0
"2024-06-09 00:53:20,380",630,274,791,275,1,0,0,0
"2024-06-09 00:53:20,511",630,274,791,276,0,1,0,0
"2024-06-09 00:53:20,646",629,274,790,275,1,0,0,0
"2024-06-09 00:53:20,777",629,273,789,275,1,0,0,0
"2024-06-09 00:53:20,912",629,272,789,275,0,1,0,0
"2024-06-09 00:53:21,046",628,272,789,274,0,1,0,0
"2024-06-09 00:53:21,178",629,273,789,275,0,1,0,0
"2024-06-09 00:53:21,311",629,273,789,275,0,1,0,0
"2024-06-09 00:53:21,444",628,272,789,274,0,1,0,0
"2024-06-09 00:53:21,580",628,272,790,274,0,1,0,0
"2024-06-09 00:53:21,713",629,272,790,274,0,1,0,0
"2024-06-09 00:53:21,843",630,272,790,275,1,0,0,0
"2024-06-09 00:53:21,979",630,272,791,274,0,1,0,0
"2024-06-09 00:53:22,112",629,273,791,275,0,1,0,0
"2024-06-09 00:53:22,244",629,273,790,275,0,1,0,0
"2024-06-09 00:53:22,377",628,273,790,275,0,1,0,0
"2024-06-09 00:53:22,512",628,273,790,275,0,1,0,0
"2024-06-09 00:53:22,644",628,274,790,276,0,1,0,0
"2024-06-09 00:53:22,777",629,274,790,276,0,1,0,0
"2024-06-09 00:53:22,913",628,274,791,276,0,1,0,0
"2024-06-09 00:53:23,043",628,274,790,276,0,1,0,0
"2024-06-09 00:53:23,177",627,274,790,276,0,1,0,0
"2024-06-09 00:53:23,312",628,274,789,276,0,1,0,0
"2024-06-09 00:53:23,442",628,274,790,276,0,1,0,0
"2024-06-09 00:53:23,578",629,274,791,275,0,1,0,0
"2024-06-09 00:53:23,712",628,274,790,275,0,1,0,0
"2024-06-09 00:53:23,844",627,273,789,275,0,1,0,0
"2024-06-09 00:53:23,978",626,273,788,275,0,1,0,0
"2024-06-09 00:53:24,112",627,273,788,275,0,1,0,0
"2024-06-09 00:53:24,242",627,274,788,275,0,1,0,0
"2024-06-09 00:53:24,378",627,274,789,276,0,1,0,0
"2024-06-09 00:53:24,511",628,274,789,276,0,1,0,0
"2024-06-09 00:53:24,643",628,274,789,276,0,1,0,0
"2024-06-09 00:53:24,777",627,274,789,276,0,1,0,0
"2024-06-09 00:53:24,910",627,274,789,276,0,1,0,0
"2024-06-09 00:53:25,042",628,274,789,276,0,1,0,0
"2024-06-09 00:53:25,175",629,274,790,276,0,1,0,0
"2024-06-09 00:53:25,310",629,274,791,276,0,1,0,0
"2024-06-09 00:53:25,443",629,274,789,276,0,1,0,0
"2024-06-09 00:53:25,576",627,274,789,277,0,1,0,0
"2024-06-09 00:53:25,710",627,274,789,276,0,1,0,0
"2024-06-09 00:53:25,842",628,275,789,276,0,1,0,0
"2024-06-09 00:53:25,975",628,275,790,276,0,1,0,0
"2024-06-09 00:53:26,109",629,275,791,277,0,1,0,0
