"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
5.679329231E2,-1.505015058E2,1.678627722E2
5.684403421E2,-1.501004306E2,1.676971864E2
5.689477612E2,-1.490923478E2,1.672641545E2
5.694551792E2,-1.487896872E2,1.677848139E2
5.699625981E2,-1.487039373E2,1.683681403E2
5.704700171E2,-1.488434462E2,1.684361982E2
5.709774350E2,-1.488404021E2,1.684554561E2
5.714848540E2,-1.487449341E2,1.686175805E2
5.719922734E2,-1.488297293E2,1.683159191E2
5.724996914E2,-1.488994792E2,1.682586847E2
5.730071104E2,-1.488346942E2,1.684567514E2
5.735145294E2,-1.488257717E2,1.686054332E2
5.740219486E2,-1.487655971E2,1.685517940E2
5.745293666E2,-1.487849175E2,1.678594484E2
5.750367856E2,-1.488882520E2,1.674295514E2
5.755442046E2,-1.488847403E2,1.675446677E2
5.760516236E2,-1.487140190E2,1.679132455E2
5.765590417E2,-1.487056124E2,1.681778857E2
5.770664608E2,-1.488166147E2,1.678941096E2
5.775738799E2,-1.488244369E2,1.674774923E2
5.780812989E2,-1.489298611E2,1.670579475E2
5.785887174E2,-1.488542933E2,1.671857922E2
5.790961364E2,-1.488312068E2,1.674431419E2
5.796035549E2,-1.488183946E2,1.673431013E2
5.801109739E2,-1.488607409E2,1.672350626E2
5.806183931E2,-1.488731248E2,1.672549076E2
5.811258121E2,-1.487883750E2,1.673695859E2
5.821406509E2,-1.488166530E2,1.674061855E2
5.826480700E2,-1.488501726E2,1.675155053E2
5.831554890E2,-1.485756303E2,1.678605853E2
5.836629090E2,-1.487869277E2,1.673550198E2
5.841703280E2,-1.489457839E2,1.669082218E2
5.846777472E2,-1.494527262E2,1.678815368E2
5.851851672E2,-1.494601048E2,1.678917220E2
5.856925864E2,-1.494522795E2,1.677913462E2
5.862000054E2,-1.493927090E2,1.678878670E2
5.867074251E2,-1.493948355E2,1.678402060E2
5.872148441E2,-1.494674189E2,1.678102800E2
5.877222639E2,-1.494964647E2,1.678486723E2
5.882296839E2,-1.494634085E2,1.678395656E2
5.887371029E2,-1.494647023E2,1.679101432E2
5.892445229E2,-1.494025405E2,1.679533592E2
5.897519408E2,-1.494826844E2,1.679386639E2
5.902593598E2,-1.495091252E2,1.677595452E2
5.907667811E2,-1.495283745E2,1.677206715E2
5.912742001E2,-1.495153501E2,1.677208657E2
5.917816186E2,-1.494130840E2,1.678178066E2
5.922890386E2,-1.493920002E2,1.678916617E2
5.927964574E2,-1.494671463E2,1.677265958E2
5.933038774E2,-1.495266784E2,1.677339659E2
5.938112966E2,-1.495361122E2,1.677030374E2
5.943187156E2,-1.494920889E2,1.677124333E2
5.948261354E2,-1.494156084E2,1.678036069E2
5.953335544E2,-1.494587809E2,1.678110461E2
5.958409744E2,-1.495032219E2,1.677125830E2
5.963483934E2,-1.495151385E2,1.677074530E2
5.968558123E2,-1.495198039E2,1.676784347E2
5.973632323E2,-1.494494774E2,1.677884955E2
5.978706513E2,-1.494023602E2,1.678614452E2
5.983780712E2,-1.494750387E2,1.677682879E2
5.988854902E2,-1.495064836E2,1.677626275E2
5.993929102E2,-1.495074594E2,1.677001631E2
5.999003300E2,-1.495151191E2,1.677278320E2
6.004077500E2,-1.494334849E2,1.678647569E2
6.009151688E2,-1.494474384E2,1.678651637E2
6.014225888E2,-1.495390124E2,1.678566041E2
6.019300077E2,-1.495385815E2,1.677315318E2
6.024374277E2,-1.495294511E2,1.677126923E2
6.029448473E2,-1.494709620E2,1.678314166E2
6.034522662E2,-1.494442047E2,1.679085085E2
6.039596867E2,-1.495028939E2,1.678466574E2
6.044671068E2,-1.495364051E2,1.678377980E2
6.049745250E2,-1.495396529E2,1.677712684E2
6.054819450E2,-1.495052990E2,1.677508984E2
6.059893655E2,-1.494767703E2,1.679255661E2
6.070042046E2,-1.495069960E2,1.678123423E2
6.075116246E2,-1.495361673E2,1.677659440E2
6.080190446E2,-1.495382413E2,1.678127311E2
6.085264636E2,-1.495212269E2,1.678445644E2
6.090338830E2,-1.494279586E2,1.676410142E2
6.095413030E2,-1.494523866E2,1.667655523E2
6.100487224E2,-1.493814199E2,1.661725489E2
6.105561424E2,-1.489854941E2,1.660330673E2
6.110635628E2,-1.480447101E2,1.655440947E2
6.115709825E2,-1.491928763E2,1.671399376E2
6.120784015E2,-1.492562603E2,1.675985928E2
6.125858214E2,-1.483928136E2,1.659946856E2
6.130932414E2,-1.486425216E2,1.666274932E2
6.136006608E2,-1.487399325E2,1.670835434E2
6.141080807E2,-1.486788342E2,1.678145786E2
6.146155007E2,-1.487475706E2,1.678414662E2
6.151229197E2,-1.487179886E2,1.682074397E2
6.156303394E2,-1.487567755E2,1.677690686E2
6.161377594E2,-1.487865181E2,1.677149920E2
6.166451780E2,-1.488314408E2,1.676599532E2
6.171525980E2,-1.488852587E2,1.678121857E2
6.176600177E2,-1.488172959E2,1.678783443E2
6.181674367E2,-1.488803770E2,1.679482305E2
6.186748573E2,-1.488550774E2,1.678232431E2
6.191822772E2,-1.489508892E2,1.676560407E2
6.196896967E2,-1.489526965E2,1.675048046E2
6.201971168E2,-1.489808764E2,1.675032838E2
6.207045378E2,-1.489389369E2,1.676225714E2
6.212119568E2,-1.488604320E2,1.679042578E2
6.217193754E2,-1.489276479E2,1.679984261E2
6.222267954E2,-1.489554808E2,1.679308504E2
6.227342149E2,-1.489898186E2,1.678028940E2
6.232416349E2,-1.490125983E2,1.674752752E2
6.237490549E2,-1.489736540E2,1.676055847E2
6.242564739E2,-1.489162183E2,1.678153615E2
6.247638937E2,-1.489203502E2,1.678623417E2
6.252713138E2,-1.489878580E2,1.677188309E2
6.257787322E2,-1.490423670E2,1.674263924E2
6.262861523E2,-1.489852242E2,1.673325902E2
6.267935726E2,-1.488751466E2,1.676314609E2
6.273009926E2,-1.488712033E2,1.676060308E2
6.278084117E2,-1.489445381E2,1.673144059E2
6.283158317E2,-1.489970569E2,1.670693324E2
6.288232514E2,-1.489581547E2,1.671735062E2
6.293306704E2,-1.488435931E2,1.674891632E2
6.298380904E2,-1.489026149E2,1.675513995E2
6.303455104E2,-1.489571718E2,1.673952430E2
6.308529305E2,-1.489997554E2,1.672494842E2
6.313603495E2,-1.489726350E2,1.672496116E2
6.318677690E2,-1.488733260E2,1.675141795E2
6.328826092E2,-1.490123141E2,1.673207103E2
6.333900282E2,-1.490188282E2,1.672888603E2
6.338974482E2,-1.489718317E2,1.673700728E2
6.344048683E2,-1.489036780E2,1.674909770E2
6.349122893E2,-1.490222055E2,1.673281479E2
6.354197092E2,-1.490145174E2,1.672670660E2
6.359271273E2,-1.490258939E2,1.672437888E2
6.364345472E2,-1.489377875E2,1.674624429E2
6.369419671E2,-1.488921731E2,1.675961310E2
6.374493871E2,-1.490113797E2,1.674001856E2
6.379568072E2,-1.490072924E2,1.673303769E2
6.384642272E2,-1.490298837E2,1.672763620E2
6.389716464E2,-1.489602075E2,1.674369685E2
6.394790664E2,-1.488854787E2,1.676381029E2
6.399864865E2,-1.489589838E2,1.674701070E2
6.404939065E2,-1.489687610E2,1.672427942E2
6.410013265E2,-1.490066245E2,1.673104353E2
6.415087465E2,-1.490001148E2,1.673274534E2
6.420161656E2,-1.488789270E2,1.675653969E2
6.425235856E2,-1.489342869E2,1.674798806E2
6.430310054E2,-1.490118237E2,1.673197295E2
6.435384254E2,-1.490374203E2,1.672597228E2
6.440458457E2,-1.489640243E2,1.673632809E2
6.445532658E2,-1.489009623E2,1.675559729E2
6.450606859E2,-1.489640808E2,1.674589917E2
6.455681049E2,-1.490150572E2,1.673280765E2
6.460755249E2,-1.490174876E2,1.672851503E2
6.465829449E2,-1.489764140E2,1.674466927E2
6.470903649E2,-1.488572918E2,1.675658821E2
6.475977859E2,-1.489661964E2,1.674971095E2
6.481052059E2,-1.490109060E2,1.673522219E2
6.486126248E2,-1.490176413E2,1.672910646E2
6.491200447E2,-1.490060863E2,1.673579481E2
6.496274644E2,-1.488944049E2,1.675463835E2
6.501348834E2,-1.489411009E2,1.675772050E2
6.506423034E2,-1.489836000E2,1.673327417E2
6.511497234E2,-1.490356448E2,1.673068042E2
6.516571434E2,-1.490076039E2,1.672321573E2
6.521645634E2,-1.489024989E2,1.674633934E2
6.526719831E2,-1.488805768E2,1.675442132E2
6.531794031E2,-1.489767313E2,1.673947435E2
6.536868235E2,-1.490201491E2,1.673353081E2
6.541942435E2,-1.489819773E2,1.672966156E2
6.547016639E2,-1.489092617E2,1.675328689E2
6.552090839E2,-1.488652663E2,1.675584749E2
6.557165025E2,-1.489852478E2,1.672816010E2
6.562239225E2,-1.490532789E2,1.669913912E2
6.567313429E2,-1.491056939E2,1.668118442E2
6.572387629E2,-1.490443206E2,1.669436288E2
6.577461822E2,-1.489866588E2,1.669995698E2
6.587610225E2,-1.491531511E2,1.668354436E2
6.592684425E2,-1.491390024E2,1.670272189E2
6.597758630E2,-1.490119407E2,1.673384548E2
6.602832830E2,-1.489160865E2,1.674429058E2
6.607907029E2,-1.490308117E2,1.671269588E2
6.612981229E2,-1.491682832E2,1.668314785E2
6.618055420E2,-1.491940235E2,1.667411822E2
6.623129620E2,-1.490866604E2,1.670238124E2
6.628203828E2,-1.489530538E2,1.672903242E2
6.633278038E2,-1.490127391E2,1.672384591E2
6.638352230E2,-1.490986077E2,1.670639738E2
6.643426430E2,-1.491230221E2,1.671623752E2
6.648500631E2,-1.490473405E2,1.671297179E2
6.653574831E2,-1.489292803E2,1.673821720E2
6.658649039E2,-1.489827834E2,1.672676559E2
6.663723239E2,-1.490809283E2,1.671258358E2
6.668797432E2,-1.490635760E2,1.671472566E2
6.673871632E2,-1.490768907E2,1.671261946E2
6.678945833E2,-1.489770986E2,1.672445065E2
6.684020043E2,-1.489378198E2,1.674198137E2
6.689094244E2,-1.490344376E2,1.672219055E2
6.694168444E2,-1.490525840E2,1.671518662E2
6.699242641E2,-1.490750200E2,1.670406898E2
6.704316841E2,-1.489970877E2,1.671760283E2
6.709391041E2,-1.489322492E2,1.673809466E2
6.714465251E2,-1.489906310E2,1.672768675E2
6.719539454E2,-1.490992638E2,1.672372700E2
6.724613654E2,-1.490528170E2,1.670894915E2
6.729687855E2,-1.490394153E2,1.672621769E2
6.734762055E2,-1.489521472E2,1.674651744E2
6.739836258E2,-1.490053443E2,1.672748239E2
6.744910468E2,-1.491051434E2,1.671773545E2
6.749984667E2,-1.490977768E2,1.671560401E2
6.755058867E2,-1.490438616E2,1.673324886E2
6.760133064E2,-1.489368087E2,1.675647321E2
6.765207274E2,-1.490295387E2,1.674105748E2
6.770281475E2,-1.490858181E2,1.672932924E2
6.775355675E2,-1.490904582E2,1.672635000E2
6.780429876E2,-1.489982512E2,1.674309946E2
6.785504086E2,-1.488596330E2,1.677551353E2
6.790578282E2,-1.489279209E2,1.676770152E2
6.795652482E2,-1.490294451E2,1.676600600E2
6.800726681E2,-1.490707755E2,1.675127675E2
6.805800891E2,-1.490234805E2,1.674673052E2
6.810875099E2,-1.489970368E2,1.676089797E2
6.815949299E2,-1.489295104E2,1.676781201E2
6.821023508E2,-1.490220355E2,1.676161649E2
6.826097707E2,-1.490379119E2,1.675932171E2
6.831171906E2,-1.490376890E2,1.675505800E2
6.836246116E2,-1.489785142E2,1.674712248E2
6.846394512E2,-1.487508880E2,1.679412309E2
6.851468723E2,-1.488919202E2,1.681828108E2
6.856542930E2,-1.489180529E2,1.680528089E2
6.861617140E2,-1.489040059E2,1.680397908E2
6.866691333E2,-1.488365679E2,1.681868502E2
6.871765533E2,-1.487861916E2,1.682897839E2
6.876839744E2,-1.488163602E2,1.683677458E2
6.881913944E2,-1.488929100E2,1.683477351E2
6.886988155E2,-1.488705801E2,1.683047467E2
6.892062365E2,-1.488485788E2,1.681782893E2
6.897136570E2,-1.487707526E2,1.681641495E2
6.902210770E2,-1.488539317E2,1.681402399E2
6.907284984E2,-1.488390109E2,1.684362913E2
6.912359204E2,-1.488712279E2,1.684693494E2
6.917433416E2,-1.488516349E2,1.684883344E2
6.922507626E2,-1.488394340E2,1.684939302E2
6.927581833E2,-1.488941020E2,1.684103941E2
6.932656053E2,-1.489257306E2,1.683247020E2
6.937730266E2,-1.489293615E2,1.683217990E2
6.942804486E2,-1.489350559E2,1.683078590E2
6.947878690E2,-1.488984559E2,1.685309134E2
6.952952910E2,-1.486669228E2,1.695041113E2
6.958027121E2,-1.487813974E2,1.694353165E2
6.963101341E2,-1.488690502E2,1.692565969E2
6.968175566E2,-1.488522584E2,1.692414820E2
6.973249786E2,-1.488291702E2,1.692889316E2
6.978324005E2,-1.487802360E2,1.693601977E2
6.983398225E2,-1.488220543E2,1.692692952E2
6.988472442E2,-1.488385887E2,1.691801574E2
6.993546672E2,-1.488466855E2,1.692162607E2
6.998620893E2,-1.488224039E2,1.692587619E2
7.003695112E2,-1.487608482E2,1.693738906E2
7.008769339E2,-1.488061918E2,1.693182643E2
7.013843559E2,-1.488575182E2,1.693137644E2
7.018917774E2,-1.488247749E2,1.692127180E2
7.023991994E2,-1.488329718E2,1.693140973E2
7.029066224E2,-1.487649266E2,1.694055251E2
7.034140444E2,-1.488291057E2,1.694034569E2
7.039214659E2,-1.488537258E2,1.693528354E2
7.044288879E2,-1.488501059E2,1.693140661E2
7.049363102E2,-1.488483753E2,1.693055688E2
7.054437322E2,-1.487824349E2,1.694107788E2
7.059511539E2,-1.488023258E2,1.694225236E2
7.064585759E2,-1.488382122E2,1.693559060E2
7.069659988E2,-1.488413631E2,1.693055583E2
7.074734208E2,-1.488569932E2,1.693300546E2
7.079808413E2,-1.488062408E2,1.693438675E2
7.089956851E2,-1.487932747E2,1.693958184E2
7.095031071E2,-1.488143757E2,1.691159858E2
7.100105295E2,-1.485797592E2,1.686539378E2
7.105179515E2,-1.487403963E2,1.690680602E2
7.110253738E2,-1.487649092E2,1.695316280E2
7.115327948E2,-1.487823037E2,1.694036573E2
7.120402169E2,-1.487970454E2,1.686869042E2
7.125476389E2,-1.487591045E2,1.683696057E2
7.130550611E2,-1.488766647E2,1.690078275E2
7.135624821E2,-1.487921526E2,1.689898082E2
7.140699030E2,-1.485784492E2,1.688579407E2
7.145773250E2,-1.487344508E2,1.688835045E2
7.150847477E2,-1.488143373E2,1.687501403E2
7.155921698E2,-1.488701971E2,1.686708398E2
7.160995903E2,-1.486405698E2,1.685878142E2
7.166070123E2,-1.486984613E2,1.689348552E2
7.171144344E2,-1.487249412E2,1.689080796E2
7.176218554E2,-1.487173930E2,1.689840168E2
7.181292773E2,-1.487112411E2,1.690389820E2
7.186366993E2,-1.486989750E2,1.689810521E2
7.191441215E2,-1.486488815E2,1.690779303E2
7.196515425E2,-1.486438234E2,1.691174551E2
7.201589645E2,-1.486896469E2,1.690385959E2
7.206663865E2,-1.486977915E2,1.690209033E2
7.211738086E2,-1.487208040E2,1.689992851E2
7.216812306E2,-1.486925250E2,1.689980428E2
7.221886516E2,-1.486487810E2,1.691197238E2
7.226960732E2,-1.486539565E2,1.690809606E2
7.232034952E2,-1.486950766E2,1.689881242E2
7.237109177E2,-1.487085993E2,1.689763236E2
7.242183388E2,-1.487085969E2,1.689162008E2
7.247257606E2,-1.486628704E2,1.689889959E2
7.252331826E2,-1.486175213E2,1.691486213E2
7.257406042E2,-1.486642274E2,1.690872134E2
7.262480262E2,-1.487044357E2,1.690004148E2
7.267554477E2,-1.487108070E2,1.689625781E2
7.272628697E2,-1.487394913E2,1.689405268E2
7.277702916E2,-1.487255646E2,1.689331961E2
7.282777136E2,-1.486996944E2,1.690093761E2
7.287851339E2,-1.487068317E2,1.690065562E2
7.292925559E2,-1.486814254E2,1.689929171E2
7.297999787E2,-1.486212982E2,1.691984069E2
7.303074007E2,-1.486489971E2,1.692280875E2
7.308148219E2,-1.486815435E2,1.689551320E2
7.313222429E2,-1.486960036E2,1.686636439E2
7.318296655E2,-1.486639545E2,1.687383792E2
7.323370875E2,-1.486424674E2,1.688870748E2
7.328445095E2,-1.486082384E2,1.690151235E2
7.333519315E2,-1.486869119E2,1.690048818E2
7.338593519E2,-1.486983294E2,1.689612147E2
7.343667739E2,-1.487189957E2,1.689315127E2
7.353816188E2,-1.486074613E2,1.690810012E2
7.358890404E2,-1.486691816E2,1.690545989E2
7.363964614E2,-1.487947106E2,1.687456831E2
7.369038831E2,-1.487623934E2,1.685316510E2
7.374113051E2,-1.487725903E2,1.685357579E2
7.379187273E2,-1.487239836E2,1.686869971E2
7.384261493E2,-1.486811601E2,1.686966645E2
7.389335704E2,-1.487275881E2,1.685555578E2
7.394409924E2,-1.487538001E2,1.685977194E2
7.399484141E2,-1.487432756E2,1.685834965E2
7.404558361E2,-1.487855686E2,1.689458809E2
7.409632585E2,-1.485435334E2,1.695088004E2
7.414706795E2,-1.486213043E2,1.693447621E2
7.419781015E2,-1.488766636E2,1.686658452E2
7.424855235E2,-1.488947543E2,1.685605559E2
7.429929459E2,-1.487018273E2,1.688711416E2
7.435003679E2,-1.487167654E2,1.689846358E2
7.440077880E2,-1.486860184E2,1.689718216E2
7.445152100E2,-1.489106179E2,1.686516262E2
7.450226327E2,-1.489702162E2,1.683608005E2
7.455300547E2,-1.489559872E2,1.684059333E2
7.460374757E2,-1.489387142E2,1.683484626E2
7.465448968E2,-1.488627520E2,1.684746537E2
7.470523195E2,-1.487865475E2,1.688472363E2
7.475597415E2,-1.487196010E2,1.689928747E2
7.480671634E2,-1.488271116E2,1.688603331E2
7.485745854E2,-1.488965921E2,1.685047344E2
7.490820074E2,-1.489138229E2,1.683837551E2
7.495894284E2,-1.487536559E2,1.688657124E2
7.500968506E2,-1.487479458E2,1.688753324E2
7.506042726E2,-1.487877589E2,1.689738046E2
7.511116943E2,-1.487756306E2,1.687900407E2
7.516191163E2,-1.488365892E2,1.688004228E2
7.521265389E2,-1.488060252E2,1.687736911E2
7.526339609E2,-1.487768289E2,1.688540344E2
7.531413821E2,-1.487227225E2,1.689325799E2
7.536488031E2,-1.488224119E2,1.688144721E2
7.541562253E2,-1.487095578E2,1.681583751E2
7.546636473E2,-1.489432994E2,1.683814581E2
7.551710688E2,-1.487648822E2,1.683507981E2
7.556784908E2,-1.488494340E2,1.685850609E2
7.561859132E2,-1.487634418E2,1.686066361E2
7.566933352E2,-1.488787721E2,1.688779560E2
7.572007574E2,-1.488226568E2,1.689301959E2
7.577081798E2,-1.488227126E2,1.688396747E2
7.582156018E2,-1.488125231E2,1.684672018E2
7.587230228E2,-1.488253565E2,1.686684069E2
7.592304448E2,-1.488461575E2,1.684730697E2
7.597378684E2,-1.488960191E2,1.687589516E2
7.602452904E2,-1.488380257E2,1.687573790E2
7.607527121E2,-1.488135931E2,1.687468522E2
7.617675565E2,-1.488666013E2,1.689742446E2
7.622749785E2,-1.491364331E2,1.689621911E2
7.627824000E2,-1.488900997E2,1.689633306E2
7.632898230E2,-1.488189306E2,1.688680722E2
7.637972457E2,-1.487261554E2,1.689981739E2
7.643046677E2,-1.487635181E2,1.690613653E2
7.648120892E2,-1.488104822E2,1.688911074E2
7.653195112E2,-1.487903969E2,1.688784699E2
7.658269335E2,-1.488037100E2,1.688146256E2
7.663343565E2,-1.488402325E2,1.688890330E2
7.668417786E2,-1.487654190E2,1.689918415E2
7.673492006E2,-1.488255916E2,1.691503888E2
7.678566225E2,-1.488329736E2,1.688454211E2
7.683640445E2,-1.489078228E2,1.690483243E2
7.688714660E2,-1.488823686E2,1.689464833E2
7.693788880E2,-1.488610219E2,1.689527034E2
7.698863114E2,-1.488134485E2,1.690256928E2
7.703937334E2,-1.488627231E2,1.690003271E2
7.709011555E2,-1.488841494E2,1.689291660E2
7.714085775E2,-1.489013544E2,1.689187254E2
7.719159997E2,-1.488916405E2,1.689154741E2
7.724234217E2,-1.488383035E2,1.689732867E2
7.729308450E2,-1.488390456E2,1.690534881E2
7.734382670E2,-1.488787528E2,1.689182436E2
7.739456886E2,-1.488955923E2,1.689204545E2
7.744531106E2,-1.488959273E2,1.688755994E2
7.749605325E2,-1.488384375E2,1.689259861E2
7.754679545E2,-1.488232105E2,1.690398275E2
7.759753765E2,-1.488425600E2,1.689063178E2
7.764827985E2,-1.488684195E2,1.688978160E2
7.769902214E2,-1.488796358E2,1.689192645E2
7.774976434E2,-1.488743003E2,1.689256215E2
7.780050654E2,-1.488143515E2,1.689834225E2
7.785124874E2,-1.488216280E2,1.689710087E2
7.790199093E2,-1.488428496E2,1.689834778E2
7.795273313E2,-1.487929072E2,1.688671063E2
7.800347540E2,-1.488495567E2,1.690387908E2
7.805421760E2,-1.487642100E2,1.690337495E2
7.810495974E2,-1.487932838E2,1.691440081E2
7.815570194E2,-1.488057900E2,1.690176000E2
7.820644410E2,-1.488583564E2,1.690480624E2
7.825718630E2,-1.488283389E2,1.689805475E2
7.830792850E2,-1.488280127E2,1.690399143E2
7.835867070E2,-1.487521669E2,1.691107726E2
7.840941290E2,-1.488004592E2,1.691047659E2
7.846015510E2,-1.488439029E2,1.690247102E2
7.851089733E2,-1.488382645E2,1.690845927E2
7.856163953E2,-1.487909358E2,1.690570694E2
7.861238174E2,-1.487633219E2,1.692126102E2
7.871386625E2,-1.488476991E2,1.690724964E2
7.876460845E2,-1.488355135E2,1.690706366E2
7.881535056E2,-1.488304012E2,1.690513570E2
7.886609276E2,-1.488749936E2,1.691212089E2
7.891683491E2,-1.487983979E2,1.684104032E2
7.896757711E2,-1.488578499E2,1.681543825E2
7.901831930E2,-1.489098051E2,1.681949466E2
7.906906150E2,-1.489213867E2,1.682041547E2
7.911980371E2,-1.487313027E2,1.682355152E2
7.917054591E2,-1.488558652E2,1.687247438E2
7.922128816E2,-1.488680028E2,1.685338711E2
7.927203036E2,-1.488790733E2,1.685737375E2
7.932277253E2,-1.489150773E2,1.685789548E2
7.937351473E2,-1.488449813E2,1.686436073E2
7.942425696E2,-1.488426651E2,1.686409694E2
7.947499918E2,-1.488851525E2,1.685204060E2
7.952574138E2,-1.488738865E2,1.684940110E2
7.957648354E2,-1.489372093E2,1.682981108E2
7.962722574E2,-1.489373390E2,1.683785590E2
7.967796794E2,-1.488621475E2,1.688876289E2
7.972871014E2,-1.488230017E2,1.690062062E2
7.977945229E2,-1.489883628E2,1.686805388E2
7.983019449E2,-1.491056598E2,1.679828210E2
7.988093677E2,-1.490077738E2,1.681909081E2
7.993167897E2,-1.490362585E2,1.682549083E2
7.998242118E2,-1.490437300E2,1.681803345E2
8.003316338E2,-1.490571997E2,1.680115401E2
8.008390553E2,-1.490327581E2,1.681712617E2
8.013464773E2,-1.490592066E2,1.682993283E2
8.018538992E2,-1.490273732E2,1.682280516E2
8.023613212E2,-1.489772839E2,1.682127983E2
8.028687431E2,-1.490601391E2,1.682469410E2
8.033761651E2,-1.490101457E2,1.682328432E2
8.038835878E2,-1.490980177E2,1.680456142E2
8.043910098E2,-1.490376699E2,1.679470564E2
8.048984320E2,-1.489386118E2,1.682159796E2
8.054058550E2,-1.488565416E2,1.685926418E2
8.059132763E2,-1.490063212E2,1.683641412E2
8.064206983E2,-1.490416173E2,1.680585155E2
8.069281198E2,-1.491179450E2,1.678272810E2
8.074355418E2,-1.490189017E2,1.679120284E2
8.079429647E2,-1.489934996E2,1.679832622E2
8.084503867E2,-1.490361654E2,1.679700597E2
8.089578089E2,-1.490116777E2,1.680336693E2
8.099726530E2,-1.490312387E2,1.680398269E2
8.104800750E2,-1.489461746E2,1.681167692E2
8.109874972E2,-1.489999456E2,1.680679619E2
8.114949192E2,-1.490410048E2,1.680144463E2
8.120023429E2,-1.490371863E2,1.679903569E2
8.125097659E2,-1.490323130E2,1.679743148E2
8.130171864E2,-1.489851316E2,1.680705145E2
8.135246084E2,-1.489443905E2,1.681342929E2
8.140320300E2,-1.490188079E2,1.680292694E2
8.145394520E2,-1.490605405E2,1.679818210E2
8.150468739E2,-1.490243795E2,1.679364329E2
8.155542969E2,-1.489782246E2,1.680063377E2
8.160617192E2,-1.489686679E2,1.681293710E2
8.165691412E2,-1.490358201E2,1.680490601E2
8.170765636E2,-1.490359491E2,1.679079182E2
8.175839866E2,-1.490265832E2,1.679085019E2
8.180914085E2,-1.490019150E2,1.679892463E2
8.185988305E2,-1.489354835E2,1.681092980E2
8.191062527E2,-1.490079793E2,1.680066935E2
8.196136747E2,-1.490267461E2,1.679335938E2
8.201210970E2,-1.490268350E2,1.679142963E2
8.206285190E2,-1.489907270E2,1.679779673E2
8.211359417E2,-1.489700482E2,1.681518710E2
8.216433638E2,-1.489971101E2,1.679637744E2
8.221507850E2,-1.490397388E2,1.679617197E2
8.226582080E2,-1.490249800E2,1.679271085E2
8.231656304E2,-1.489868389E2,1.680303487E2
8.236730524E2,-1.489159343E2,1.679782725E2
8.241804740E2,-1.491087361E2,1.678058072E2
8.246878960E2,-1.487955787E2,1.684124881E2
8.251953196E2,-1.487860779E2,1.686276271E2
8.257027416E2,-1.489179676E2,1.693633502E2
8.262101639E2,-1.479529634E2,1.689407041E2
8.267175859E2,-1.477119730E2,1.692030031E2
8.272250077E2,-1.484089013E2,1.695307760E2
8.277324307E2,-1.489771009E2,1.692693698E2
8.282398523E2,-1.489933272E2,1.686327916E2
8.287472743E2,-1.492426549E2,1.690768672E2
8.292546969E2,-1.491590309E2,1.696838523E2
8.297621199E2,-1.483812149E2,1.704036580E2
8.302695411E2,-1.514484516E2,1.698385435E2
8.307769630E2,-1.521154105E2,1.701383731E2
8.312843850E2,-1.493394966E2,1.688138959E2
8.317918081E2,-1.480459929E2,1.684659147E2
8.322992301E2,-1.480992693E2,1.689202168E2
8.328066524E2,-1.481288717E2,1.686971130E2
8.333140754E2,-1.480981966E2,1.687555107E2
8.338214981E2,-1.480831703E2,1.687252037E2
8.343289201E2,-1.481311150E2,1.687211724E2
8.353437643E2,-1.481129823E2,1.686417368E2
8.358511863E2,-1.481206343E2,1.686059810E2
8.363586093E2,-1.481051230E2,1.685909103E2
8.368660318E2,-1.480646277E2,1.686894421E2
8.373734538E2,-1.481717300E2,1.686193846E2
8.378808760E2,-1.475504342E2,1.681261772E2
8.383882980E2,-1.478103392E2,1.694113550E2
8.388957204E2,-1.478359171E2,1.691327289E2
8.394031434E2,-1.479542518E2,1.695359202E2
8.399105667E2,-1.477130566E2,1.689801181E2
8.404179887E2,-1.477792159E2,1.692686224E2
8.409254110E2,-1.478078274E2,1.689133096E2
8.414328330E2,-1.473706041E2,1.691853133E2
8.419402555E2,-1.473740178E2,1.688045626E2
8.424476775E2,-1.471410079E2,1.689848553E2
8.429550991E2,-1.468965028E2,1.692554117E2
8.434625221E2,-1.475704994E2,1.695364637E2
8.439699442E2,-1.474096948E2,1.687755907E2
8.444773662E2,-1.473360173E2,1.689906224E2
8.449847892E2,-1.474297590E2,1.690807951E2
8.454922112E2,-1.471342333E2,1.689575649E2
8.459996344E2,-1.469516888E2,1.689126696E2
8.465070564E2,-1.470690574E2,1.691517608E2
8.470144785E2,-1.474060676E2,1.691224348E2
8.475219015E2,-1.474240326E2,1.688553071E2
8.480293236E2,-1.472143246E2,1.684980999E2
8.485367466E2,-1.472204553E2,1.688112097E2
8.490441685E2,-1.471686321E2,1.690865297E2
8.495515905E2,-1.470999668E2,1.689036695E2
8.500590139E2,-1.467722122E2,1.685519013E2
8.505664359E2,-1.466171166E2,1.684544693E2
8.510738584E2,-1.468286224E2,1.684907325E2
8.515812804E2,-1.468209289E2,1.684463397E2
8.520887026E2,-1.473465663E2,1.687517560E2
8.525961256E2,-1.486592718E2,1.690962382E2
8.531035478E2,-1.484998359E2,1.682861144E2
8.536109708E2,-1.483904222E2,1.674512398E2
8.541183928E2,-1.482182748E2,1.672641850E2
8.546258158E2,-1.482657309E2,1.673880084E2
8.551332370E2,-1.482168113E2,1.672730300E2
8.556406590E2,-1.481272726E2,1.674119048E2
8.561480824E2,-1.481279699E2,1.674410764E2
