"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
3.058157567E1,-5.626248314E1,-6.855318350E1
3.108897862E1,-5.630522089E1,-6.859728160E1
3.159638062E1,-5.644256653E1,-6.869948951E1
3.210378275E1,-5.632921636E1,-6.863123820E1
3.261118475E1,-5.628980705E1,-6.861897529E1
3.311858892E1,-5.620846744E1,-6.855294752E1
3.362599192E1,-5.628294925E1,-6.859623426E1
3.413339375E1,-5.631032195E1,-6.863017003E1
3.464079675E1,-5.640702550E1,-6.869236832E1
3.514819875E1,-5.626602924E1,-6.860773121E1
3.565560175E1,-5.612583808E1,-6.850251011E1
3.616300554E1,-5.607556035E1,-6.846218354E1
3.667040854E1,-5.603867408E1,-6.843710091E1
3.717781067E1,-5.603494096E1,-6.844159341E1
3.768521367E1,-5.618984704E1,-6.854122102E1
3.819261863E1,-5.623768529E1,-6.854718338E1
3.870002162E1,-5.605437192E1,-6.845569355E1
3.920742337E1,-5.596674017E1,-6.840267772E1
3.971482638E1,-5.595914679E1,-6.840454174E1
4.022222929E1,-5.598517832E1,-6.842040846E1
4.072963229E1,-5.600290844E1,-6.843176384E1
4.123703562E1,-5.624934518E1,-6.857846163E1
4.174443963E1,-5.631729819E1,-6.862337507E1
4.225184225E1,-5.621731643E1,-6.856328650E1
4.275924525E1,-5.606792659E1,-6.846707433E1
4.326664967E1,-5.608434188E1,-6.847152192E1
4.377405267E1,-5.604372958E1,-6.842240440E1
4.428145654E1,-5.621858244E1,-6.855697822E1
4.478885954E1,-5.625052566E1,-6.858001135E1
4.529626304E1,-5.613959696E1,-6.852389099E1
4.580366604E1,-5.610772898E1,-6.849462848E1
4.631107029E1,-5.609529793E1,-6.847175424E1
4.681847329E1,-5.616723824E1,-6.852124373E1
4.732587762E1,-5.631665511E1,-6.863251873E1
4.783328163E1,-5.620179604E1,-6.853391368E1
4.834068512E1,-5.607023049E1,-6.846955136E1
4.884808812E1,-5.607731182E1,-6.846014561E1
4.935549237E1,-5.604844973E1,-6.843866079E1
4.986289638E1,-5.612482146E1,-6.849622244E1
5.087770450E1,-5.616172136E1,-6.850793599E1
5.138510854E1,-5.606554151E1,-6.845981433E1
5.189251254E1,-5.602959261E1,-6.842290394E1
5.239991625E1,-5.598508154E1,-6.839334288E1
5.290732025E1,-5.614187426E1,-6.848905930E1
5.341472400E1,-5.626082344E1,-6.857133134E1
5.392212800E1,-5.611578922E1,-6.848050340E1
5.442953275E1,-5.603208572E1,-6.843533179E1
5.493693775E1,-5.603525513E1,-6.840414311E1
5.544434112E1,-5.610853063E1,-6.847079924E1
5.595174512E1,-5.622664816E1,-6.855069264E1
5.645914925E1,-5.618559158E1,-6.852805907E1
5.696655425E1,-5.603169479E1,-6.839952441E1
5.747395825E1,-5.603764662E1,-6.840764889E1
5.798136225E1,-5.604384345E1,-6.841375209E1
5.848876775E1,-5.628741794E1,-6.860576356E1
5.899617175E1,-5.617686900E1,-6.848690351E1
5.950357612E1,-5.607685034E1,-6.846422909E1
6.001098050E1,-5.595856751E1,-6.834098520E1
6.051838550E1,-5.595489170E1,-6.832892953E1
6.102579004E1,-5.617493840E1,-6.850598931E1
6.153319404E1,-5.624125424E1,-6.856022163E1
6.204059954E1,-5.605697895E1,-6.845328645E1
6.254800454E1,-5.591612198E1,-6.834626758E1
6.305540950E1,-5.589426177E1,-6.830417151E1
6.356281350E1,-5.613008699E1,-6.848461748E1
6.407021863E1,-5.634182294E1,-6.862338308E1
6.457762362E1,-5.619955696E1,-6.852754169E1
6.508502892E1,-5.611076185E1,-6.844495751E1
6.559243392E1,-5.612565979E1,-6.842871787E1
6.609983812E1,-5.651702902E1,-6.862360990E1
6.660724312E1,-5.669407664E1,-6.872977281E1
6.711464813E1,-5.638958469E1,-6.854982581E1
6.762205313E1,-5.639025286E1,-6.858781398E1
6.812945875E1,-5.642425957E1,-6.848402305E1
6.863686375E1,-5.647333765E1,-6.859643898E1
6.914427000E1,-5.677758463E1,-6.875233494E1
6.965167500E1,-5.637410294E1,-6.859789254E1
7.015908000E1,-5.609939172E1,-6.828967665E1
7.066648500E1,-5.597010498E1,-6.815656186E1
7.117388963E1,-5.619768788E1,-6.834381201E1
7.168129562E1,-5.648235715E1,-6.859946923E1
7.218869975E1,-5.631749569E1,-6.846587845E1
7.269610475E1,-5.608406591E1,-6.835250193E1
7.320351188E1,-5.608285440E1,-6.826641859E1
7.371091687E1,-5.601207730E1,-6.826896536E1
7.421832250E1,-5.669517192E1,-6.866775586E1
7.472572750E1,-5.662502219E1,-6.871024758E1
7.523313388E1,-5.648141458E1,-6.858666561E1
7.624794454E1,-5.632484815E1,-6.845026627E1
7.675534954E1,-5.649742880E1,-6.859234096E1
7.726275542E1,-5.657770666E1,-6.870807431E1
7.777016142E1,-5.650334010E1,-6.862035681E1
7.827756625E1,-5.629426927E1,-6.845301810E1
7.878497225E1,-5.614552727E1,-6.831632352E1
7.929237838E1,-5.597407591E1,-6.838235078E1
7.979978438E1,-5.603819774E1,-6.847315193E1
8.030718954E1,-5.548057598E1,-6.820575787E1
8.081459554E1,-5.531170351E1,-6.801429141E1
8.132200142E1,-5.528979247E1,-6.797716855E1
8.182940742E1,-5.534421153E1,-6.803637403E1
8.233681350E1,-5.563524867E1,-6.821458836E1
8.284421950E1,-5.560100609E1,-6.816964391E1
8.335162512E1,-5.546689656E1,-6.809108861E1
8.385903112E1,-5.544386781E1,-6.806545959E1
8.436643688E1,-5.557605862E1,-6.814408231E1
8.487384288E1,-5.579303842E1,-6.830825786E1
8.538124917E1,-5.566345360E1,-6.822238082E1
8.588865517E1,-5.564926675E1,-6.822114902E1
8.639606200E1,-5.549403470E1,-6.809704882E1
8.690346900E1,-5.549383424E1,-6.808983273E1
8.741087437E1,-5.569162982E1,-6.825790637E1
8.791828038E1,-5.578294744E1,-6.832662005E1
8.842568792E1,-5.563272963E1,-6.823139141E1
8.893309392E1,-5.550134582E1,-6.811775734E1
8.944049962E1,-5.550027961E1,-6.811943438E1
8.994790662E1,-5.557922888E1,-6.817898964E1
9.045531204E1,-5.568620747E1,-6.825859150E1
9.096271804E1,-5.560335220E1,-6.823118351E1
9.147012579E1,-5.559598129E1,-6.821362774E1
9.197753179E1,-5.556948430E1,-6.818234820E1
9.248493867E1,-5.556150551E1,-6.814975036E1
9.299234467E1,-5.556972369E1,-6.820288048E1
9.349975167E1,-5.576740348E1,-6.831161493E1
9.400715767E1,-5.566482417E1,-6.826722105E1
9.451456437E1,-5.560314096E1,-6.818684836E1
9.502197037E1,-5.561772513E1,-6.819504863E1
9.552937687E1,-5.560921073E1,-6.819485591E1
9.603678387E1,-5.581162589E1,-6.834838882E1
9.654419087E1,-5.603870919E1,-6.850215309E1
9.705159800E1,-5.597575190E1,-6.847047533E1
9.755900400E1,-5.584349766E1,-6.836168897E1
9.806641038E1,-5.575520698E1,-6.829494597E1
9.857381737E1,-5.600422537E1,-6.848130105E1
9.958863012E1,-5.601691148E1,-6.853866681E1
1.000960376E2,-5.589287534E1,-6.839474279E1
1.006034446E2,-5.584040161E1,-6.835576158E1
1.011108528E2,-5.597385481E1,-6.848129395E1
1.016182588E2,-5.614338784E1,-6.856757195E1
1.021256640E2,-5.606185040E1,-6.856192423E1
1.026330710E2,-5.592364878E1,-6.846898838E1
1.031404784E2,-5.590470403E1,-6.843254188E1
1.036478854E2,-5.587912818E1,-6.841840103E1
1.041552919E2,-5.595575987E1,-6.847079401E1
1.046626989E2,-5.591847040E1,-6.841659772E1
1.051701067E2,-5.583684435E1,-6.835639109E1
1.056775147E2,-5.614299494E1,-6.858249759E1
1.061849217E2,-5.611017699E1,-6.856996074E1
1.066923297E2,-5.601540936E1,-6.843183883E1
1.071997376E2,-5.480596028E1,-6.771434677E1
1.077071466E2,-5.303745320E1,-6.622608413E1
1.082145544E2,-5.307036259E1,-6.608224444E1
1.087219634E2,-5.420092147E1,-6.677389553E1
1.092293726E2,-5.421049899E1,-6.670386498E1
1.097367816E2,-5.431585255E1,-6.671274352E1
1.102441923E2,-5.435760151E1,-6.677381278E1
1.107516023E2,-5.433538083E1,-6.678645380E1
1.112590110E2,-5.436206608E1,-6.675359104E1
1.117664210E2,-5.430266340E1,-6.672522718E1
1.122738322E2,-5.426266067E1,-6.671297141E1
1.127812433E2,-5.440002758E1,-6.677958175E1
1.132886544E2,-5.437688988E1,-6.680493033E1
1.137960654E2,-5.448859526E1,-6.687849277E1
1.143034784E2,-5.469086666E1,-6.700019945E1
1.148108904E2,-5.453380155E1,-6.690907003E1
1.153183015E2,-5.448789270E1,-6.686783096E1
1.158257135E2,-5.453053043E1,-6.690963481E1
1.163331269E2,-5.450577300E1,-6.691230648E1
1.168405399E2,-5.462774926E1,-6.696169422E1
1.173479527E2,-5.465249693E1,-6.700745716E1
1.178553657E2,-5.446785322E1,-6.687727644E1
1.183627782E2,-5.448494410E1,-6.689300311E1
1.188701922E2,-5.448278241E1,-6.689752161E1
1.193776060E2,-5.449438765E1,-6.690119696E1
1.198850200E2,-5.466828177E1,-6.699966078E1
1.203924338E2,-5.462125341E1,-6.697228780E1
1.214072626E2,-5.445264369E1,-6.688684694E1
1.219146766E2,-5.447229988E1,-6.688700688E1
1.224220908E2,-5.447887254E1,-6.689475576E1
1.229295048E2,-5.468457154E1,-6.701012976E1
1.234369184E2,-5.455474681E1,-6.693988366E1
1.239443324E2,-5.450006733E1,-6.689852016E1
1.244517459E2,-5.445778360E1,-6.686974082E1
1.249591589E2,-5.452939809E1,-6.692411528E1
1.254665734E2,-5.493498340E1,-6.712993922E1
1.259739874E2,-5.526921134E1,-6.738805460E1
1.264814014E2,-5.507499713E1,-6.727308488E1
1.269888144E2,-5.522421935E1,-6.740769789E1
1.274962299E2,-5.550244552E1,-6.757264675E1
1.280036439E2,-5.538070272E1,-6.747665614E1
1.285110551E2,-5.542418388E1,-6.754963918E1
1.290184681E2,-5.530359625E1,-6.750311275E1
1.295258824E2,-5.523113940E1,-6.737745010E1
1.300332954E2,-5.521952551E1,-6.741135850E1
1.305407094E2,-5.520505641E1,-6.740887164E1
1.310481224E2,-5.531553828E1,-6.748611862E1
1.315555354E2,-5.538211665E1,-6.750923762E1
1.320629484E2,-5.524270304E1,-6.745359061E1
1.325703617E2,-5.525790624E1,-6.746531837E1
1.330777743E2,-5.529353855E1,-6.746923242E1
1.335851872E2,-5.533065772E1,-6.752205131E1
1.340926002E2,-5.550362782E1,-6.763874344E1
1.346000132E2,-5.554387703E1,-6.772641978E1
1.351074266E2,-5.528494009E1,-6.754784701E1
1.356148396E2,-5.529817424E1,-6.757199812E1
1.361222529E2,-5.542540150E1,-6.762024927E1
1.366296659E2,-5.570332795E1,-6.777670151E1
1.371370788E2,-5.550806074E1,-6.761096965E1
1.376444917E2,-5.558839675E1,-6.768671282E1
1.381519035E2,-5.529177070E1,-6.749602166E1
1.386593155E2,-5.540888854E1,-6.758869102E1
1.391667287E2,-5.543117432E1,-6.759302695E1
1.396741417E2,-5.556981602E1,-6.765014156E1
1.401815534E2,-5.541892580E1,-6.755625648E1
1.406889664E2,-5.529087201E1,-6.745770188E1
1.411963788E2,-5.519212765E1,-6.738194309E1
1.417037908E2,-5.511502842E1,-6.734712059E1
1.422112032E2,-5.528762327E1,-6.742070606E1
1.427186152E2,-5.620396228E1,-6.801617060E1
1.432260279E2,-5.651236811E1,-6.827378844E1
1.437334399E2,-5.637868075E1,-6.820220361E1
1.442408523E2,-5.631134345E1,-6.814868768E1
1.447482653E2,-5.649853242E1,-6.829825336E1
1.452556774E2,-5.665122969E1,-6.838676178E1
1.457630894E2,-5.648616504E1,-6.829359317E1
1.467779141E2,-5.642938399E1,-6.825742194E1
1.472853265E2,-5.650079368E1,-6.831575477E1
1.477927385E2,-5.666980873E1,-6.840588231E1
1.483001509E2,-5.663723250E1,-6.839435430E1
1.488075639E2,-5.654092247E1,-6.834883572E1
1.493149759E2,-5.642270204E1,-6.828144462E1
1.498223879E2,-5.638370340E1,-6.823027169E1
1.503297991E2,-5.638216829E1,-6.823196046E1
1.508372111E2,-5.613812134E1,-6.809691035E1
1.513446228E2,-5.621395838E1,-6.809978414E1
1.518520347E2,-5.611669145E1,-6.804336392E1
1.523594484E2,-5.619438977E1,-6.804400728E1
1.528668604E2,-5.601396448E1,-6.801248124E1
1.533742723E2,-5.577534047E1,-6.770816762E1
1.538816843E2,-5.491773880E1,-6.712346354E1
1.543890963E2,-5.481316616E1,-6.703780102E1
1.548965082E2,-5.508348280E1,-6.718762238E1
1.554039208E2,-5.518585068E1,-6.737574083E1
1.559113327E2,-5.554837278E1,-6.765190440E1
1.564187447E2,-5.525404687E1,-6.740736726E1
1.569261567E2,-5.524261128E1,-6.738651003E1
1.574335688E2,-5.524004022E1,-6.738385156E1
1.579409808E2,-5.534501966E1,-6.746766602E1
1.584483929E2,-5.545860669E1,-6.753467611E1
1.589558049E2,-5.566627807E1,-6.769055867E1
1.594632164E2,-5.545323984E1,-6.755284322E1
1.599706284E2,-5.532666091E1,-6.745899446E1
1.604780402E2,-5.519333609E1,-6.737396893E1
1.609854522E2,-5.453857100E1,-6.691206785E1
1.614928647E2,-5.416136164E1,-6.659533360E1
1.620002758E2,-5.448101300E1,-6.680988472E1
1.625076879E2,-5.474420688E1,-6.698581761E1
1.630150999E2,-5.488042855E1,-6.710877702E1
1.635225108E2,-5.499794276E1,-6.717225100E1
1.640299228E2,-5.497309867E1,-6.717419155E1
1.645373355E2,-5.492753082E1,-6.715165884E1
1.650447475E2,-5.483051518E1,-6.709273700E1
1.655521595E2,-5.504461529E1,-6.721780562E1
1.660595715E2,-5.520062264E1,-6.732278202E1
1.665669827E2,-5.493176354E1,-6.715520747E1
1.670743948E2,-5.483397702E1,-6.710407168E1
1.675818062E2,-5.478448154E1,-6.706610076E1
1.680892182E2,-5.476934337E1,-6.706784101E1
1.685966300E2,-5.479387048E1,-6.707112008E1
1.691040420E2,-5.500941263E1,-6.721338233E1
1.696114530E2,-5.506775486E1,-6.725070412E1
1.701188669E2,-5.491495137E1,-6.715877705E1
1.706262789E2,-5.486535932E1,-6.713858337E1
1.711336898E2,-5.483457448E1,-6.706481814E1
1.716411018E2,-5.472635753E1,-6.701015428E1
1.721485137E2,-5.494179720E1,-6.715123121E1
1.731633359E2,-5.483469418E1,-6.711411576E1
1.736707479E2,-5.434768815E1,-6.678633982E1
1.741781598E2,-5.414728388E1,-6.657255014E1
1.746855718E2,-5.435834399E1,-6.666307107E1
1.751929845E2,-5.404176431E1,-6.634378017E1
1.757003955E2,-5.417660793E1,-6.650764034E1
1.762078078E2,-5.411175527E1,-6.650034453E1
1.767152198E2,-5.401384709E1,-6.636324794E1
1.772226319E2,-5.430119567E1,-6.657390021E1
1.777300439E2,-5.370594477E1,-6.619852796E1
1.782374540E2,-5.400202907E1,-6.630145733E1
1.787448660E2,-5.404839541E1,-6.643695331E1
1.792522784E2,-5.492833579E1,-6.709885057E1
1.797596904E2,-5.637063564E1,-6.811466410E1
1.802671024E2,-5.687249019E1,-6.853783334E1
1.807745144E2,-5.637726055E1,-6.820253860E1
1.812819251E2,-5.578054430E1,-6.792258676E1
1.817893371E2,-5.603951678E1,-6.838848443E1
1.822967501E2,-5.498709689E1,-6.825111860E1
1.828041621E2,-5.490911559E1,-6.820606222E1
1.833115736E2,-5.504519157E1,-6.823362103E1
1.838189856E2,-5.528095990E1,-6.841571703E1
1.843263975E2,-5.504732237E1,-6.828449481E1
1.848338095E2,-5.475467715E1,-6.807684500E1
1.853412218E2,-5.470750770E1,-6.802890329E1
1.858486327E2,-5.461026267E1,-6.798272906E1
1.863560447E2,-5.463749058E1,-6.801498325E1
1.868634567E2,-5.470942734E1,-6.807618888E1
1.873708681E2,-5.463814956E1,-6.800940050E1
1.878782801E2,-5.463476414E1,-6.800820171E1
1.883856921E2,-5.460398976E1,-6.799654796E1
1.888931041E2,-5.472443228E1,-6.804815996E1
1.894005161E2,-5.478929761E1,-6.808112355E1
1.899079281E2,-5.467425721E1,-6.802851689E1
1.904153401E2,-5.460517316E1,-6.798914939E1
1.909227521E2,-5.462252878E1,-6.798453263E1
1.914301649E2,-5.459502525E1,-6.797269569E1
1.919375779E2,-5.463613577E1,-6.799955399E1
1.924449895E2,-5.477579428E1,-6.805883045E1
1.929524015E2,-5.464649827E1,-6.799612405E1
1.934598137E2,-5.459461143E1,-6.796217552E1
1.939672257E2,-5.457133685E1,-6.795756883E1
1.944746375E2,-5.455612901E1,-6.793428431E1
1.949820495E2,-5.455246269E1,-6.793787257E1
1.954894615E2,-5.461994707E1,-6.796881256E1
1.959968745E2,-5.482318819E1,-6.808192085E1
1.970116981E2,-5.457388263E1,-6.793172754E1
1.975191099E2,-5.453996123E1,-6.791156139E1
1.980265219E2,-5.454163032E1,-6.791899060E1
1.985339351E2,-5.454315449E1,-6.791845724E1
1.990413471E2,-5.462358673E1,-6.795467348E1
1.995487589E2,-5.476107781E1,-6.803515686E1
2.000561709E2,-5.459991289E1,-6.795472484E1
2.005635841E2,-5.454239469E1,-6.791995017E1
2.010709961E2,-5.455306522E1,-6.792521272E1
2.015784082E2,-5.454766674E1,-6.792789924E1
2.020858202E2,-5.454125850E1,-6.791703486E1
2.025932332E2,-5.460569312E1,-6.795630487E1
2.031006453E2,-5.480120898E1,-6.809984652E1
2.036080576E2,-5.449128201E1,-6.792879433E1
2.041154706E2,-5.309290237E1,-6.684173227E1
2.046228820E2,-5.147822305E1,-6.503680123E1
2.051302940E2,-5.202151653E1,-6.491094703E1
2.056377075E2,-5.400178647E1,-6.599467409E1
2.061451195E2,-5.547117491E1,-6.725170202E1
2.066525307E2,-5.503633565E1,-6.693819721E1
2.071599439E2,-5.529491827E1,-6.712805283E1
2.076673559E2,-5.546640075E1,-6.721045797E1
2.081747689E2,-5.618216689E1,-6.747556210E1
2.086821819E2,-5.552608436E1,-6.724393008E1
2.091895939E2,-5.557095593E1,-6.687593521E1
2.096970059E2,-5.529955484E1,-6.695179830E1
2.102044178E2,-5.634297029E1,-6.773833936E1
2.107118297E2,-5.716432480E1,-6.836035691E1
2.112192440E2,-5.824566709E1,-6.912532661E1
2.117266560E2,-5.568950687E1,-6.832619892E1
2.122340675E2,-5.542060509E1,-6.838558859E1
2.127414805E2,-5.612909873E1,-6.936122519E1
2.132488929E2,-5.628842345E1,-6.927675665E1
2.137563059E2,-5.678513058E1,-6.962549880E1
2.142637177E2,-5.677311462E1,-6.972417949E1
2.147711307E2,-5.632695419E1,-6.948598192E1
2.152785420E2,-5.618265139E1,-6.938551951E1
2.157859550E2,-5.613950480E1,-6.936235816E1
2.162933670E2,-5.621474390E1,-6.938653473E1
2.168007800E2,-5.645688585E1,-6.953441226E1
2.173081930E2,-5.631462746E1,-6.946438489E1
2.178156050E2,-5.622282774E1,-6.940174934E1
2.183230184E2,-5.614566085E1,-6.936345179E1
2.188304304E2,-5.615197855E1,-6.937289481E1
2.193378431E2,-5.614281483E1,-6.935909629E1
2.198452561E2,-5.636270477E1,-6.949752372E1
2.203526679E2,-5.644162514E1,-6.955821803E1
2.208600809E2,-5.624149522E1,-6.945910483E1
2.213674945E2,-5.616905640E1,-6.942192724E1
2.218749065E2,-5.609308265E1,-6.935886716E1
2.223823193E2,-5.595583386E1,-6.927854021E1
2.233971454E2,-5.636730468E1,-6.952690764E1
2.239045584E2,-5.621410107E1,-6.944678780E1
2.244119701E2,-5.616578087E1,-6.941099763E1
2.249193831E2,-5.611380148E1,-6.939665380E1
2.254267966E2,-5.606728444E1,-6.934991195E1
2.259342086E2,-5.617330319E1,-6.941729076E1
2.264416216E2,-5.640670586E1,-6.954677901E1
2.269490346E2,-5.633513766E1,-6.951056582E1
2.274564472E2,-5.594263548E1,-6.925101998E1
2.279638602E2,-5.587812534E1,-6.906312633E1
2.284712724E2,-5.599084063E1,-6.918292190E1
2.289786854E2,-5.627213295E1,-6.932452204E1
2.294860985E2,-5.685344059E1,-6.969460315E1
2.299935115E2,-5.631003437E1,-6.931592717E1
2.305009240E2,-5.614106594E1,-6.923094411E1
2.310083370E2,-5.531133960E1,-6.854503004E1
2.315157507E2,-5.498876886E1,-6.844307416E1
2.320231627E2,-5.538401626E1,-6.862288741E1
2.325305755E2,-5.579577260E1,-6.898427287E1
2.330379885E2,-5.562657789E1,-6.886696140E1
2.335454014E2,-5.553909034E1,-6.887324286E1
2.340528144E2,-5.571115009E1,-6.894964233E1
2.345602270E2,-5.610735741E1,-6.921058718E1
2.350676400E2,-5.628389354E1,-6.929271210E1
2.355750530E2,-5.646851447E1,-6.945051037E1
2.360824660E2,-5.603162460E1,-6.923359696E1
2.365898789E2,-5.609326705E1,-6.913785471E1
2.370972919E2,-5.593940603E1,-6.906209340E1
2.376047060E2,-5.626838679E1,-6.937743495E1
2.381121190E2,-5.653971623E1,-6.956774659E1
2.386195311E2,-5.628793524E1,-6.948843302E1
2.391269441E2,-5.604607924E1,-6.937051449E1
2.396343574E2,-5.592411184E1,-6.922242886E1
2.401417704E2,-5.586688976E1,-6.914007437E1
2.406491831E2,-5.610063325E1,-6.922929705E1
2.411565961E2,-5.630854788E1,-6.931807907E1
2.416640091E2,-5.627638377E1,-6.927210567E1
2.421714221E2,-5.607608723E1,-6.912699773E1
2.426788356E2,-5.644030573E1,-6.903606399E1
2.431862496E2,-5.663153338E1,-6.879011365E1
2.436936629E2,-5.672537786E1,-6.879827769E1
2.442010749E2,-5.643919003E1,-6.869916052E1
2.447084879E2,-5.624621962E1,-6.857082779E1
2.452159012E2,-5.671264022E1,-6.885809343E1
2.457233143E2,-5.670873440E1,-6.889278754E1
2.462307275E2,-5.660699958E1,-6.885054426E1
2.467381405E2,-5.677465202E1,-6.891152665E1
2.472455549E2,-5.677671131E1,-6.892317363E1
2.482603807E2,-5.693582618E1,-6.903063925E1
2.487677937E2,-5.674263385E1,-6.893133488E1
2.492752075E2,-5.670041328E1,-6.889492603E1
2.497826205E2,-5.672369918E1,-6.892946534E1
2.502900330E2,-5.692563942E1,-6.900867268E1
2.507974460E2,-5.696485495E1,-6.904404639E1
2.513048600E2,-5.681940803E1,-6.897524919E1
2.518122730E2,-5.678489629E1,-6.895633071E1
2.523196866E2,-5.678279816E1,-6.896873353E1
2.528271006E2,-5.676651401E1,-6.895457881E1
2.533345135E2,-5.697247885E1,-6.901102881E1
2.538419265E2,-5.711190830E1,-6.912459370E1
2.543493407E2,-5.688291358E1,-6.901577202E1
2.548567538E2,-5.683740693E1,-6.899484794E1
2.553641671E2,-5.674411664E1,-6.895006751E1
2.558715801E2,-5.676500180E1,-6.895350445E1
2.563789935E2,-5.698836773E1,-6.907021832E1
2.568864075E2,-5.702386783E1,-6.908437212E1
2.573938208E2,-5.676899861E1,-6.900224478E1
2.579012347E2,-5.663999557E1,-6.888329612E1
2.584086474E2,-5.663871981E1,-6.888882654E1
2.589160614E2,-5.664467206E1,-6.890852202E1
2.594234744E2,-5.694886718E1,-6.904664213E1
2.599308884E2,-5.698097156E1,-6.902569081E1
2.604383012E2,-5.686556206E1,-6.877188905E1
2.609457152E2,-5.679496771E1,-6.877405126E1
2.614531281E2,-5.664208181E1,-6.865367392E1
2.619605421E2,-5.670774440E1,-6.874438577E1
2.624679550E2,-5.693982688E1,-6.888407731E1
2.629753690E2,-5.681786882E1,-6.873705545E1
2.634827829E2,-5.660316569E1,-6.863045760E1
2.639901969E2,-5.655954889E1,-6.868003778E1
2.644976091E2,-5.647584073E1,-6.854835165E1
2.650050231E2,-5.643794940E1,-6.854866027E1
2.655124365E2,-5.666476932E1,-6.864848177E1
2.660198505E2,-5.664773306E1,-6.872205377E1
2.665272631E2,-5.652914901E1,-6.873514797E1
2.670346771E2,-5.655571488E1,-6.878207115E1
2.675420910E2,-5.656558790E1,-6.880544346E1
2.680495040E2,-5.655751210E1,-6.878066052E1
2.685569187E2,-5.679033020E1,-6.888422927E1
2.690643317E2,-5.664419644E1,-6.885799079E1
2.695717450E2,-5.649629131E1,-6.872889526E1
2.700791590E2,-5.648404755E1,-6.873382603E1
2.705865729E2,-5.639916591E1,-6.867800477E1
2.710939869E2,-5.648326211E1,-6.872800423E1
2.716014006E2,-5.665799799E1,-6.880187614E1
2.721088146E2,-5.665314245E1,-6.878911723E1
2.726162277E2,-5.650453056E1,-6.872522446E1
2.731236417E2,-5.639713063E1,-6.862173302E1
2.736310557E2,-5.657497260E1,-6.865368038E1
2.746458824E2,-5.731976382E1,-6.907861252E1
2.751532964E2,-5.707827123E1,-6.898288203E1
2.756607109E2,-5.705802505E1,-6.896768019E1
2.761681249E2,-5.695853845E1,-6.889051110E1
2.766755380E2,-5.709240230E1,-6.896455975E1
2.771829520E2,-5.729032571E1,-6.908246547E1
2.776903660E2,-5.711388309E1,-6.899226084E1
