"t (s)","Inclination (deg)","Rotation (deg)"
5.892445229E2,7.959117072E1,-1.205974595E2
5.897519408E2,7.956995581E1,-1.205173156E2
5.902593598E2,7.941105271E1,-1.204908748E2
5.907667811E2,7.937510833E1,-1.204716255E2
5.912742001E2,7.937666668E1,-1.204846499E2
5.917816186E2,7.947202533E1,-1.205869160E2
5.922890386E2,7.953856762E1,-1.206079998E2
5.927964574E2,7.938680588E1,-1.205328537E2
5.933038774E2,7.938688188E1,-1.204733216E2
5.938112966E2,7.935890469E1,-1.204638877E2
5.943187156E2,7.937179796E1,-1.205079110E2
5.948261354E2,7.945939028E1,-1.205843916E2
5.953335544E2,7.946128602E1,-1.205412191E2
5.958409744E2,7.937073955E1,-1.204967781E2
5.963483934E2,7.936499436E1,-1.204848615E2
5.968558123E2,7.933919235E1,-1.204801961E2
5.973632323E2,7.944262641E1,-1.205505225E2
5.978706513E2,7.951116351E1,-1.205976398E2
5.983780712E2,7.942229938E1,-1.205249612E2
5.988854902E2,7.941402070E1,-1.204935164E2
5.993929102E2,7.935945851E1,-1.204925406E2
5.999003300E2,7.938276525E1,-1.204848809E2
6.004077500E2,7.951075493E1,-1.205665151E2
6.009151688E2,7.950963442E1,-1.205525616E2
6.014225888E2,7.949250766E1,-1.204609876E2
6.019300077E2,7.938349142E1,-1.204614185E2
6.024374277E2,7.936803542E1,-1.204705489E2
6.029448473E2,7.947774439E1,-1.205290380E2
6.034522662E2,7.954773151E1,-1.205557953E2
6.039596867E2,7.948764906E1,-1.204971061E2
6.044671068E2,7.947638586E1,-1.204635949E2
6.049745250E2,7.941803033E1,-1.204603471E2
6.054819450E2,7.940392163E1,-1.204947010E2
6.059893655E2,7.955916507E1,-1.205232296E2
6.070042046E2,7.945730436E1,-1.204930040E2
6.075116246E2,7.941375753E1,-1.204638327E2
6.080190446E2,7.945433522E1,-1.204617587E2
6.085264636E2,7.948388812E1,-1.204787730E2
6.090338830E2,7.931642998E1,-1.205720414E2
6.095413030E2,7.855016685E1,-1.205476134E2
6.100487224E2,7.804064677E1,-1.206185801E2
6.105561424E2,7.796703397E1,-1.210145059E2
6.110635628E2,7.766197798E1,-1.219552899E2
6.115709825E2,7.890599704E1,-1.208071237E2
6.120784015E2,7.929805252E1,-1.207437396E2
6.125858214E2,7.800710836E1,-1.216071864E2
6.130932414E2,7.852469016E1,-1.213574784E2
6.136006608E2,7.890848045E1,-1.212600675E2
6.141080807E2,7.954806229E1,-1.213211658E2
6.146155007E2,7.956387214E1,-1.212524294E2
6.151229197E2,7.988351423E1,-1.212820114E2
6.156303394E2,7.950022712E1,-1.212432245E2
6.161377594E2,7.945018015E1,-1.212134819E2
6.166451780E2,7.939760926E1,-1.211685592E2
6.171525980E2,7.952364760E1,-1.211147413E2
6.176600177E2,7.958827043E1,-1.211827041E2
6.181674367E2,7.964202881E1,-1.211196230E2
6.186748573E2,7.953648398E1,-1.211449226E2
6.191822772E2,7.938117248E1,-1.210491108E2
6.196896967E2,7.924979107E1,-1.210473035E2
6.201971168E2,7.924536397E1,-1.210191236E2
6.207045378E2,7.935345149E1,-1.210610631E2
6.212119568E2,7.960607682E1,-1.211395679E2
6.217193754E2,7.968048131E1,-1.210723521E2
6.222267954E2,7.961895280E1,-1.210445192E2
6.227342149E2,7.950432179E1,-1.210101814E2
6.232416349E2,7.921755500E1,-1.209874016E2
6.237490549E2,7.933492020E1,-1.210263460E2
6.242564739E2,7.952306042E1,-1.210837817E2
6.247638937E2,7.956333283E1,-1.210796498E2
6.252713138E2,7.943161601E1,-1.210121420E2
6.257787322E2,7.917182131E1,-1.209576330E2
6.262861523E2,7.909672779E1,-1.210147757E2
6.267935726E2,7.936813866E1,-1.211248534E2
6.273009926E2,7.934653129E1,-1.211287967E2
6.278084117E2,7.908549374E1,-1.210554619E2
6.283158317E2,7.886678077E1,-1.210029431E2
6.288232514E2,7.896166243E1,-1.210418453E2
6.293306704E2,7.924829112E1,-1.211564069E2
6.298380904E2,7.929572144E1,-1.210973851E2
6.303455104E2,7.915423337E1,-1.210428282E2
6.308529305E2,7.902294351E1,-1.210002446E2
6.313603495E2,7.902610153E1,-1.210273650E2
6.318677690E2,7.926668397E1,-1.211266739E2
6.328826092E2,7.908338796E1,-1.209876859E2
6.333900282E2,7.905500040E1,-1.209811718E2
6.338974482E2,7.913075749E1,-1.210281683E2
6.344048683E2,7.924321205E1,-1.210963220E2
6.349122893E2,7.908874267E1,-1.209777944E2
6.354197092E2,7.903655547E1,-1.209854826E2
6.359271273E2,7.901506159E1,-1.209741061E2
6.364345472E2,7.921468934E1,-1.210622125E2
6.369419671E2,7.933564937E1,-1.211078269E2
6.374493871E2,7.915250003E1,-1.209886203E2
6.379568072E2,7.909234255E1,-1.209927076E2
6.384642272E2,7.904290749E1,-1.209701163E2
6.389716464E2,7.919010352E1,-1.210397925E2
6.394790664E2,7.937276444E1,-1.211145213E2
6.399864865E2,7.921899301E1,-1.210410162E2
6.404939065E2,7.902061866E1,-1.210312390E2
6.410013265E2,7.907510135E1,-1.209933755E2
6.415087465E2,7.909060537E1,-1.209998852E2
6.420161656E2,7.931046328E1,-1.211210730E2
6.425235856E2,7.923020319E1,-1.210657131E2
6.430310054E2,7.908259105E1,-1.209881763E2
6.435384254E2,7.902760954E1,-1.209625797E2
6.440458457E2,7.912573273E1,-1.210359757E2
6.445532658E2,7.929986860E1,-1.210990377E2
6.450606859E2,7.920878446E1,-1.210359192E2
6.455681049E2,7.908947836E1,-1.209849428E2
6.460755249E2,7.905192851E1,-1.209825124E2
6.465829449E2,7.919674639E1,-1.210235860E2
6.470903649E2,7.931326534E1,-1.211427082E2
6.475977859E2,7.924162538E1,-1.210338036E2
6.481052059E2,7.911090766E1,-1.209890939E2
6.486126248E2,7.905704764E1,-1.209823587E2
6.491200447E2,7.911641654E1,-1.209939137E2
6.496274644E2,7.929227663E1,-1.211055951E2
6.501348834E2,7.931386937E1,-1.210588991E2
6.506423034E2,7.909704073E1,-1.210164000E2
6.511497234E2,7.906870489E1,-1.209643552E2
6.516571434E2,7.900701418E1,-1.209923961E2
6.521645634E2,7.921942293E1,-1.210975011E2
6.526719831E2,7.929191877E1,-1.211194232E2
6.531794031E2,7.915162486E1,-1.210232686E2
6.536868235E2,7.909519013E1,-1.209798508E2
6.541942435E2,7.906586010E1,-1.210180227E2
6.547016639E2,7.927892168E1,-1.210907382E2
6.552090839E2,7.930596762E1,-1.211347337E2
6.557165025E2,7.905245832E1,-1.210147521E2
6.562239225E2,7.879263686E1,-1.209467211E2
6.567313429E2,7.863046282E1,-1.208943061E2
6.572387629E2,7.875214311E1,-1.209556794E2
6.577461822E2,7.880736512E1,-1.210133411E2
6.587610225E2,7.864552036E1,-1.208468489E2
6.592684425E2,7.881401936E1,-1.208609976E2
6.597758630E2,7.909883813E1,-1.209880592E2
6.602832830E2,7.920014793E1,-1.210839134E2
6.607907029E2,7.891301215E1,-1.209691882E2
6.612981229E2,7.864032454E1,-1.208317168E2
6.618055420E2,7.855872510E1,-1.208059765E2
6.623129620E2,7.881701449E1,-1.209133395E2
6.628203828E2,7.906364001E1,-1.210469462E2
6.633278038E2,7.901191005E1,-1.209872609E2
6.638352230E2,7.885057716E1,-1.209013922E2
6.643426430E2,7.893338208E1,-1.208769778E2
6.648500631E2,7.891353838E1,-1.209526595E2
6.653574831E2,7.914599733E1,-1.210707196E2
6.658649039E2,7.904062740E1,-1.210172166E2
6.663723239E2,7.890636445E1,-1.209190716E2
6.668797432E2,7.892694465E1,-1.209364240E2
6.673871632E2,7.890713299E1,-1.209231093E2
6.678945833E2,7.902116752E1,-1.210229014E2
6.684020043E2,7.917770370E1,-1.210621802E2
6.689094244E2,7.899509227E1,-1.209655623E2
6.694168444E2,7.893219237E1,-1.209474160E2
6.699242641E2,7.883301420E1,-1.209249800E2
6.704316841E2,7.895945194E1,-1.210029123E2
6.709391041E2,7.914460340E1,-1.210677508E2
6.714465251E2,7.904774495E1,-1.210093690E2
6.719539454E2,7.900116612E1,-1.209007362E2
6.724613654E2,7.887795872E1,-1.209471829E2
6.729687855E2,7.902951773E1,-1.209605847E2
6.734762055E2,7.921546957E1,-1.210478528E2
6.739836258E2,7.904432109E1,-1.209946557E2
6.744910468E2,7.894841975E1,-1.208948566E2
6.749984667E2,7.893071929E1,-1.209022232E2
6.755058867E2,7.909009743E1,-1.209561384E2
6.760133064E2,7.930352273E1,-1.210631912E2
6.765207274E2,7.915950637E1,-1.209704613E2
6.770281475E2,7.905136176E1,-1.209141818E2
6.775355675E2,7.902495107E1,-1.209095418E2
6.780429876E2,7.918070245E1,-1.210017488E2
6.785504086E2,7.947699281E1,-1.211403670E2
6.790578282E2,7.940186380E1,-1.210720791E2
6.795652482E2,7.937610530E1,-1.209705549E2
6.800726681E2,7.924370397E1,-1.209292245E2
6.805800891E2,7.920943460E1,-1.209765194E2
6.810875099E2,7.933530920E1,-1.210029632E2
6.815949299E2,7.940264865E1,-1.210704896E2
6.821023508E2,7.933881451E1,-1.209779645E2
6.826097707E2,7.931716119E1,-1.209620881E2
6.831171906E2,7.928017018E1,-1.209623109E2
6.836246116E2,7.921780379E1,-1.210214858E2
6.846394512E2,7.964982639E1,-1.212491120E2
6.851468723E2,7.984396200E1,-1.211080798E2
6.856542930E2,7.972861609E1,-1.210819471E2
6.861617140E2,7.971882556E1,-1.210959941E2
6.866691333E2,7.985325977E1,-1.211634321E2
6.871765533E2,7.994757320E1,-1.212138084E2
6.876839744E2,8.001186999E1,-1.211836398E2
6.881913944E2,7.998664345E1,-1.211070900E2
6.886988155E2,7.995174617E1,-1.211294199E2
6.892062365E2,7.984459079E1,-1.211514212E2
6.897136570E2,7.984053574E1,-1.212292474E2
6.902210770E2,7.981109365E1,-1.211460683E2
6.907284984E2,8.006882631E1,-1.211609891E2
6.912359204E2,8.009412272E1,-1.211287720E2
6.917433416E2,8.011255175E1,-1.211483651E2
6.922507626E2,8.011863944E1,-1.211605660E2
6.927581833E2,8.004075723E1,-1.211058979E2
6.932656053E2,7.996330908E1,-1.210742694E2
6.937730266E2,7.996041961E1,-1.210706385E2
6.942804486E2,7.994775804E1,-1.210649440E2
6.947878690E2,8.014461664E1,-1.211015441E2
6.952952910E2,8.100776187E1,-1.213330772E2
6.958027121E2,8.093765508E1,-1.212186026E2
6.963101341E2,8.077501038E1,-1.211309498E2
6.968175566E2,8.076355818E1,-1.211477416E2
6.973249786E2,8.080674977E1,-1.211708298E2
6.978324005E2,8.087293446E1,-1.212197640E2
6.983398225E2,8.079047123E1,-1.211779456E2
6.988472442E2,8.071189407E1,-1.211614113E2
6.993546672E2,8.074230417E1,-1.211533145E2
6.998620893E2,8.078134128E1,-1.211775961E2
7.003695112E2,8.088659110E1,-1.212391518E2
7.008769339E2,8.083426858E1,-1.211938082E2
7.013843559E2,8.082549805E1,-1.211424818E2
7.018917774E2,8.074134812E1,-1.211752251E2
7.023991994E2,8.082812100E1,-1.211670282E2
7.029066224E2,8.091350212E1,-1.212350734E2
7.034140444E2,8.090565241E1,-1.211708943E2
7.039214659E2,8.085960698E1,-1.211462742E2
7.044288879E2,8.082646374E1,-1.211498940E2
7.049363102E2,8.081928874E1,-1.211516247E2
7.054437322E2,8.091638088E1,-1.212175651E2
7.059511539E2,8.092464019E1,-1.211976742E2
7.064585759E2,8.086372954E1,-1.211617878E2
7.069659988E2,8.081994741E1,-1.211586369E2
7.074734208E2,8.083961964E1,-1.211430068E2
7.079808413E2,8.085636862E1,-1.211937592E2
7.089956851E2,8.090244397E1,-1.212067253E2
7.095031071E2,8.065880178E1,-1.211856242E2
7.100105295E2,8.028330444E1,-1.214202408E2
7.105179515E2,8.062461448E1,-1.212596036E2
7.110253738E2,8.102230499E1,-1.212350907E2
7.115327948E2,8.091024711E1,-1.212176963E2
7.120402169E2,8.028978546E1,-1.212029546E2
7.125476389E2,8.001940204E1,-1.212408955E2
7.130550611E2,8.055927996E1,-1.211233352E2
7.135624821E2,8.055198295E1,-1.212078474E2
7.140699030E2,8.045934216E1,-1.214215508E2
7.145773250E2,8.046587240E1,-1.212655492E2
7.150847477E2,8.034270363E1,-1.211856627E2
7.155921698E2,8.026853314E1,-1.211298028E2
7.160995903E2,8.022006424E1,-1.213594301E2
7.166070123E2,8.051376281E1,-1.213015387E2
7.171144344E2,8.048803179E1,-1.212750588E2
7.176218554E2,8.055432598E1,-1.212826070E2
7.181292773E2,8.060236711E1,-1.212887589E2
7.186366993E2,8.055357968E1,-1.213010250E2
7.191441215E2,8.064206711E1,-1.213511185E2
7.196515425E2,8.067664386E1,-1.213561766E2
7.201589645E2,8.060414885E1,-1.213103531E2
7.206663865E2,8.058808450E1,-1.213022085E2
7.211738086E2,8.056716909E1,-1.212791960E2
7.216812306E2,8.056887580E1,-1.213074750E2
7.221886516E2,8.067811728E1,-1.213512190E2
7.226960732E2,8.064418448E1,-1.213460435E2
7.232034952E2,8.056006612E1,-1.213049234E2
7.237109177E2,8.054855155E1,-1.212914007E2
7.242183388E2,8.049666004E1,-1.212914031E2
7.247257606E2,8.056398836E1,-1.213371295E2
7.252331826E2,8.070607294E1,-1.213824786E2
7.257406042E2,8.064857421E1,-1.213357726E2
7.262480262E2,8.056975204E1,-1.212955643E2
7.267554477E2,8.053647074E1,-1.212891930E2
7.272628697E2,8.051460648E1,-1.212605087E2
7.277702916E2,8.050965267E1,-1.212744354E2
7.282777136E2,8.057795089E1,-1.213003056E2
7.287851339E2,8.057481661E1,-1.212931683E2
7.292925559E2,8.056554484E1,-1.213185746E2
7.297999787E2,8.074862046E1,-1.213787018E2
7.303074007E2,8.077153068E1,-1.213510029E2
7.308148219E2,8.053293156E1,-1.213184565E2
7.313222429E2,8.027989184E1,-1.213039964E2
7.318296655E2,8.034764014E1,-1.213360455E2
7.323370875E2,8.047808761E1,-1.213575326E2
7.328445095E2,8.059189822E1,-1.213917616E2
7.333519315E2,8.057532853E1,-1.213130881E2
7.338593519E2,8.053652419E1,-1.213016706E2
7.343667739E2,8.050884852E1,-1.212810043E2
7.353816188E2,8.064876532E1,-1.213925387E2
7.358890404E2,8.061995854E1,-1.213308184E2
7.363964614E2,8.034081717E1,-1.212052894E2
7.369038831E2,8.015912406E1,-1.212376066E2
7.374113051E2,8.016163230E1,-1.212274097E2
7.379187273E2,8.029723062E1,-1.212760164E2
7.384261493E2,8.030990008E1,-1.213188399E2
7.389335704E2,8.018333365E1,-1.212724118E2
7.394409924E2,8.021709055E1,-1.212461999E2
7.399484141E2,8.020587206E1,-1.212567244E2
7.404558361E2,8.051468757E1,-1.212144314E2
7.409632585E2,8.102341608E1,-1.214564666E2
7.414706795E2,8.087475486E1,-1.213786957E2
7.419781015E2,8.026356231E1,-1.211233364E2
7.424855235E2,8.017064365E1,-1.211052457E2
7.429929459E2,8.045843869E1,-1.212981727E2
7.435003679E2,8.055492196E1,-1.212832346E2
7.440077880E2,8.054689082E1,-1.213139815E2
7.445152100E2,8.024784342E1,-1.210893821E2
7.450226327E2,7.998998355E1,-1.210297838E2
7.455300547E2,8.003053903E1,-1.210440128E2
7.460374757E2,7.998254420E1,-1.210612858E2
7.465448968E2,8.009957942E1,-1.211372480E2
7.470523195E2,8.042937737E1,-1.212134525E2
7.475597415E2,8.056175434E1,-1.212803990E2
7.480671634E2,8.043666904E1,-1.211728883E2
7.485745854E2,8.012215128E1,-1.211034079E2
7.490820074E2,8.001566872E1,-1.210861771E2
7.495894284E2,8.044860295E1,-1.212463441E2
7.500968506E2,8.045747728E1,-1.212520542E2
7.506042726E2,8.053859122E1,-1.212122411E2
7.511116943E2,8.038105230E1,-1.212243694E2
7.516191163E2,8.038394450E1,-1.211634107E2
7.521265389E2,8.036388897E1,-1.211939747E2
7.526339609E2,8.043621544E1,-1.212231711E2
7.531413821E2,8.050940153E1,-1.212772775E2
7.536488031E2,8.039749967E1,-1.211775880E2
7.541562253E2,7.984199244E1,-1.212904421E2
7.546636473E2,8.001064626E1,-1.210567006E2
7.551710688E2,8.000254450E1,-1.212351178E2
7.556784908E2,8.019644063E1,-1.211505660E2
7.561859132E2,8.022381615E1,-1.212365582E2
7.566933352E2,8.044679099E1,-1.211212279E2
7.572007574E2,8.049748325E1,-1.211773432E2
7.577081798E2,8.041925149E1,-1.211772874E2
7.582156018E2,8.009827888E1,-1.211874769E2
7.587230228E2,8.027094453E1,-1.211746434E2
7.592304448E2,8.009990762E1,-1.211538425E2
7.597378684E2,8.034215907E1,-1.211039809E2
7.602452904E2,8.034659125E1,-1.211619743E2
7.607527121E2,8.033993618E1,-1.211864068E2
7.617675565E2,8.053123450E1,-1.211333987E2
7.622749785E2,8.049444466E1,-1.208635669E2
7.627824000E2,8.051949552E1,-1.211099003E2
7.632898230E2,8.044416797E1,-1.211810694E2
7.637972457E2,8.056568437E1,-1.212738446E2
7.643046677E2,8.061657898E1,-1.212364819E2
7.648120892E2,8.046490926E1,-1.211895178E2
7.653195112E2,8.045597868E1,-1.212096031E2
7.658269335E2,8.039949401E1,-1.211962900E2
7.663343565E2,8.046017548E1,-1.211597675E2
7.668417786E2,8.055636218E1,-1.212345809E2
7.673492006E2,8.068743278E1,-1.211744084E2
7.678566225E2,8.042319945E1,-1.211670264E2
7.683640445E2,8.059125459E1,-1.210921772E2
7.688714660E2,8.050568773E1,-1.211176314E2
7.693788880E2,8.051316148E1,-1.211389780E2
7.698863114E2,8.058089551E1,-1.211865515E2
7.703937334E2,8.055415946E1,-1.211372769E2
7.709011555E2,8.049053989E1,-1.211158506E2
7.714085775E2,8.047981916E1,-1.210986456E2
7.719159997E2,8.047796363E1,-1.211083595E2
7.724234217E2,8.053318152E1,-1.211616965E2
7.729308450E2,8.060241238E1,-1.211609544E2
7.734382670E2,8.048162720E1,-1.211212472E2
7.739456886E2,8.048188136E1,-1.211044077E2
7.744531106E2,8.044305827E1,-1.211040727E2
7.749605325E2,8.049229060E1,-1.211615625E2
7.754679545E2,8.059215342E1,-1.211767895E2
7.759753765E2,8.047488521E1,-1.211574400E2
7.764827985E2,8.046498440E1,-1.211315805E2
7.769902214E2,8.048242291E1,-1.211203642E2
7.774976434E2,8.048844430E1,-1.211256997E2
7.780050654E2,8.054428908E1,-1.211856484E2
7.785124874E2,8.053284962E1,-1.211783720E2
7.790199093E2,8.054154277E1,-1.211571504E2
7.795273313E2,8.044591257E1,-1.212070928E2
7.800347540E2,8.058868777E1,-1.211504433E2
7.805421760E2,8.059266743E1,-1.212357900E2
7.810495974E2,8.068504577E1,-1.212067162E2
7.815570194E2,8.057465331E1,-1.211942100E2
7.820644410E2,8.059584274E1,-1.211416436E2
7.825718630E2,8.054043314E1,-1.211716611E2
7.830792850E2,8.059175983E1,-1.211719873E2
7.835867070E2,8.066033790E1,-1.212478331E2
7.840941290E2,8.065046122E1,-1.211995408E2
7.846015510E2,8.057707160E1,-1.211560971E2
7.851089733E2,8.062936374E1,-1.211617355E2
7.856163953E2,8.061019508E1,-1.212090642E2
7.861238174E2,8.074716455E1,-1.212366780E2
7.871386625E2,8.061799497E1,-1.211523009E2
7.876460845E2,8.061757309E1,-1.211644865E2
7.881535056E2,8.060141328E1,-1.211695988E2
7.886609276E2,8.065744484E1,-1.211250064E2
7.891683491E2,8.005061551E1,-1.212016021E2
7.896757711E2,7.982292406E1,-1.211421500E2
7.901831930E2,7.985259926E1,-1.210901949E2
7.906906150E2,7.985936358E1,-1.210786133E2
7.911980371E2,7.990638551E1,-1.212686973E2
7.917054591E2,8.031658912E1,-1.211441348E2
7.922128816E2,8.015027484E1,-1.211319972E2
7.927203036E2,8.018363966E1,-1.211209267E2
7.932277253E2,8.018450525E1,-1.210849227E2
7.937351473E2,8.024752263E1,-1.211550186E2
7.942425696E2,8.024547537E1,-1.211573349E2
7.947499918E2,8.013687847E1,-1.211148474E2
7.952574138E2,8.011518903E1,-1.211261135E2
7.957648354E2,7.993909241E1,-1.210627907E2
7.962722574E2,8.000874907E1,-1.210626610E2
7.967796794E2,8.045679647E1,-1.211378525E2
7.972871014E2,8.056312612E1,-1.211769983E2
7.977945229E2,8.026506302E1,-1.210116371E2
7.983019449E2,7.964808105E1,-1.208943402E2
7.988093677E2,7.983886810E1,-1.209922261E2
7.993167897E2,7.989138982E1,-1.209637415E2
7.998242118E2,7.982595037E1,-1.209562700E2
8.003316338E2,7.967812712E1,-1.209428002E2
8.008390553E2,7.981922779E1,-1.209672419E2
8.013464773E2,7.992753087E1,-1.209407934E2
8.018538992E2,7.986902779E1,-1.209726268E2
8.023613212E2,7.986101956E1,-1.210227161E2
8.028687431E2,7.988200555E1,-1.209398609E2
8.033761651E2,7.987497212E1,-1.209898543E2
8.038835878E2,7.970338888E1,-1.209019823E2
8.043910098E2,7.962425429E1,-1.209623301E2
8.048984320E2,7.986780788E1,-1.210613882E2
8.054058550E2,8.020227677E1,-1.211434584E2
8.059132763E2,7.998916262E1,-1.209936788E2
8.064206983E2,7.972052094E1,-1.209583827E2
8.069281198E2,7.951173136E1,-1.208820550E2
8.074355418E2,7.959586685E1,-1.209810983E2
8.079429647E2,7.966034663E1,-1.210065004E2
8.084503867E2,7.964436924E1,-1.209638346E2
8.089578089E2,7.970213090E1,-1.209883223E2
8.099726530E2,7.970540575E1,-1.209687613E2
8.104800750E2,7.978106539E1,-1.210538254E2
8.109874972E2,7.973310304E1,-1.210000544E2
8.114949192E2,7.968235991E1,-1.209589951E2
8.120023429E2,7.966186793E1,-1.209628137E2
8.125097659E2,7.964846899E1,-1.209676870E2
8.130171864E2,7.973687721E1,-1.210148684E2
8.135246084E2,7.979643601E1,-1.210556095E2
8.140320300E2,7.969756212E1,-1.209811921E2
8.145394520E2,7.965198891E1,-1.209394595E2
8.150468739E2,7.961645216E1,-1.209756205E2
8.155542969E2,7.968197290E1,-1.210217754E2
8.160617192E2,7.978962262E1,-1.210313321E2
8.165691412E2,7.971293073E1,-1.209641799E2
8.170765636E2,7.959048340E1,-1.209640509E2
8.175839866E2,7.959198847E1,-1.209734168E2
8.180914085E2,7.966464284E1,-1.209980850E2
8.185988305E2,7.977571664E1,-1.210645165E2
8.191062527E2,7.967912968E1,-1.209920207E2
8.196136747E2,7.961373760E1,-1.209732539E2
8.201210970E2,7.959698820E1,-1.209731650E2
8.206285190E2,7.965604983E1,-1.210092730E2
8.211359417E2,7.980897678E1,-1.210299518E2
8.216433638E2,7.964306511E1,-1.210028899E2
8.221507850E2,7.963675514E1,-1.209602611E2
8.226582080E2,7.960829998E1,-1.209750200E2
8.231656304E2,7.970187697E1,-1.210131611E2
8.236730524E2,7.966426422E1,-1.210840657E2
8.241804740E2,7.949407082E1,-1.208912639E2
8.246878960E2,8.005270885E1,-1.212044213E2
8.251953196E2,8.023966174E1,-1.212139220E2
8.257027416E2,8.086261147E1,-1.210820324E2
8.262101639E2,8.059326139E1,-1.220470366E2
8.267175859E2,8.084170877E1,-1.222880270E2
8.272250077E2,8.105502506E1,-1.215910987E2
8.277324307E2,8.077574792E1,-1.210228991E2
8.282398523E2,8.022321677E1,-1.210066728E2
8.287472743E2,8.058361149E1,-1.207573451E2
8.292546969E2,8.111750220E1,-1.208409691E2
8.297621199E2,8.180720495E1,-1.216187851E2
8.302695411E2,8.105296959E1,-1.185515484E2
8.307769630E2,8.126460329E1,-1.178845895E2
8.312843850E2,8.034593024E1,-1.206605034E2
8.317918081E2,8.017665989E1,-1.219540071E2
8.322992301E2,8.056095007E1,-1.219007307E2
8.328066524E2,8.036649113E1,-1.218711283E2
8.333140754E2,8.041975103E1,-1.219018034E2
8.338214981E2,8.039528425E1,-1.219168297E2
8.343289201E2,8.038691436E1,-1.218688850E2
8.353437643E2,8.032058996E1,-1.218870177E2
8.358511863E2,8.028910547E1,-1.218793656E2
8.363586093E2,8.027777338E1,-1.218948770E2
8.368660318E2,8.036650663E1,-1.219353723E2
8.373734538E2,8.029533883E1,-1.218282700E2
8.378808760E2,7.993886183E1,-1.224495658E2
8.383882980E2,8.101002133E1,-1.221896608E2
8.388957204E2,8.076933347E1,-1.221640829E2
8.394031434E2,8.110265394E1,-1.220457482E2
8.399105667E2,8.065123262E1,-1.222869434E2
8.404179887E2,8.089110851E1,-1.222207841E2
8.409254110E2,8.058451349E1,-1.221921726E2
8.414328330E2,8.086071433E1,-1.226293959E2
8.419402555E2,8.053626676E1,-1.226259821E2
8.424476775E2,8.071365742E1,-1.228589921E2
8.429550991E2,8.096796865E1,-1.231034972E2
8.434625221E2,8.114002354E1,-1.224295006E2
8.439699442E2,8.050788375E1,-1.225903052E2
8.444773662E2,8.069855915E1,-1.226639827E2
8.449847892E2,8.076578237E1,-1.225702410E2
8.454922112E2,8.069118215E1,-1.228657667E2
8.459996344E2,8.067200705E1,-1.230483112E2
8.465070564E2,8.086265899E1,-1.229309426E2
8.470144785E2,8.080362977E1,-1.225939324E2
8.475219015E2,8.057430921E1,-1.225759674E2
8.480293236E2,8.029228104E1,-1.227856754E2
8.485367466E2,8.055789564E1,-1.227795447E2
8.490441685E2,8.079716915E1,-1.228313679E2
8.495515905E2,8.064896857E1,-1.229000332E2
8.500590139E2,8.038544707E1,-1.232277878E2
8.505664359E2,8.031986578E1,-1.233828833E2
8.510738584E2,8.032755170E1,-1.231713776E2
8.515812804E2,8.029077953E1,-1.231790711E2
8.520887026E2,8.049416188E1,-1.226534336E2
8.525961256E2,8.065684143E1,-1.213407282E2
8.531035478E2,7.997435691E1,-1.215001641E2
8.536109708E2,7.926612187E1,-1.216095778E2
8.541183928E2,7.912440795E1,-1.217817252E2
8.546258158E2,7.922569644E1,-1.217342691E2
8.551332370E2,7.913219733E1,-1.217831887E2
8.556406590E2,7.926201937E1,-1.218727274E2
8.561480824E2,7.928704512E1,-1.218720300E2
8.566555044E2,7.920449369E1,-1.218139547E2
8.571629275E2,7.917018806E1,-1.218234094E2
8.576703495E2,7.918514868E1,-1.218172984E2
8.581777724E2,7.922590165E1,-1.218340094E2
8.586851944E2,7.949776502E1,-1.219788855E2
8.591926175E2,7.966021828E1,-1.220360300E2
8.597000395E2,7.946485473E1,-1.218906328E2
8.602074626E2,7.921193234E1,-1.217778824E2
8.612223070E2,7.919636543E1,-1.218873147E2
8.617297290E2,7.929784013E1,-1.219160442E2
8.622371525E2,7.921734784E1,-1.218869186E2
8.627445745E2,7.912718557E1,-1.218350525E2
8.632519971E2,7.896152995E1,-1.218779680E2
8.637594201E2,7.891054782E1,-1.217121976E2
8.642668423E2,7.907894355E1,-1.218499881E2
8.647742653E2,7.915129059E1,-1.218905370E2
8.652816870E2,7.917496042E1,-1.218162411E2
8.657891100E2,7.916194922E1,-1.218558588E2
8.662965325E2,7.910941926E1,-1.218390781E2
8.668039555E2,7.910305328E1,-1.218301920E2
8.673113784E2,7.917330162E1,-1.218897040E2
8.678188007E2,7.922342205E1,-1.218880821E2
8.683262237E2,7.908625663E1,-1.218309761E2
8.688336460E2,7.909917885E1,-1.218590176E2
8.693410680E2,7.909239287E1,-1.218466173E2
8.698484915E2,7.912030588E1,-1.218527462E2
8.703559145E2,7.921745350E1,-1.219470837E2
8.708633360E2,7.917686585E1,-1.218751650E2
8.713707590E2,7.912942269E1,-1.218835354E2
8.718781817E2,7.938929553E1,-1.220326112E2
8.723856047E2,7.968933272E1,-1.220697713E2
8.728930280E2,7.968135635E1,-1.220632853E2
8.734004500E2,7.963030794E1,-1.220186957E2
8.739078724E2,7.956857651E1,-1.219924861E2
8.744152954E2,7.950717162E1,-1.219761908E2
8.749227171E2,7.948776740E1,-1.219905948E2
8.754301401E2,7.955022490E1,-1.220052328E2
8.759375623E2,7.959731863E1,-1.220343476E2
8.764449853E2,7.950153706E1,-1.220028652E2
8.769524095E2,7.949151802E1,-1.219758561E2
8.774598315E2,7.947292176E1,-1.219759922E2
8.779672538E2,7.943747580E1,-1.220000374E2
