"Time (s)","Sound pressure level (dB)"
1.648973049E2,-7.266056226E1
1.654144456E2,-7.235794763E1
1.659315017E2,-7.168170892E1
1.664484722E2,-7.189834167E1
1.669656535E2,-7.145973647E1
1.674826953E2,-7.680549224E1
1.679998128E2,-7.182703652E1
1.685168849E2,-7.129001564E1
1.690340117E2,-7.156289771E1
1.695509966E2,-7.587920359E1
1.700681032E2,-7.375323939E1
1.705851403E2,-7.042491252E1
1.711023474E2,-7.365019936E1
1.716220813E2,-7.205474156E1
1.721364833E2,-7.309256867E1
1.726534575E2,-7.508482429E1
1.731789619E2,-7.103333685E1
1.737043469E2,-6.774334016E1
1.742213575E2,-6.861639402E1
1.747384256E2,-6.731725886E1
1.752556195E2,-7.072581037E1
1.757726448E2,-7.075877578E1
1.762897615E2,-6.764418400E1
1.768068032E2,-6.989083361E1
1.773239195E2,-6.990574754E1
1.778409549E2,-6.995942917E1
1.783580664E2,-6.874811312E1
1.788768130E2,-6.939341250E1
1.793921840E2,-7.041642632E1
1.799184867E2,-7.302085856E1
1.804429959E2,-6.960670430E1
1.809601235E2,-5.879591733E1
1.814836817E2,-6.373608750E1
1.820096015E2,-6.372703275E1
1.825280762E2,-7.491999791E1
1.830451326E2,-7.478282373E1
1.835627602E2,-7.663756270E1
1.840793425E2,-7.479485937E1
1.845964053E2,-7.804184627E1
1.851134480E2,-7.306730785E1
1.856305737E2,-7.778378850E1
1.861477222E2,-7.381000236E1
1.866647320E2,-7.472528367E1
1.871817853E2,-7.556568670E1
1.876988537E2,-7.718891015E1
1.882159850E2,-7.615237460E1
1.887329668E2,-7.928269344E1
1.892500654E2,-7.385474708E1
1.897671454E2,-7.335039245E1
1.902842860E2,-7.754277313E1
1.908013668E2,-7.492074186E1
1.913183948E2,-7.330075456E1
1.918354388E2,-7.396612754E1
1.923525821E2,-7.304089749E1
1.928696711E2,-7.486961919E1
1.933867712E2,-7.265720193E1
1.939038717E2,-7.795609780E1
1.944276733E2,-7.846329991E1
1.949532918E2,-7.435916340E1
1.954717567E2,-7.740056563E1
1.959888780E2,-7.738280161E1
1.965058832E2,-7.478561078E1
1.970239565E2,-7.432185842E1
1.975405545E2,-7.467605908E1
1.980572676E2,-7.561128995E1
1.985742693E2,-7.424685437E1
1.990913903E2,-7.445117014E1
1.996083570E2,-7.575778010E1
2.001304666E2,-7.244790069E1
2.006425241E2,-7.423471423E1
2.011596637E2,-7.285662844E1
2.016767084E2,-7.440702680E1
2.021938439E2,-7.292191029E1
2.027108336E2,-7.496168825E1
2.032280000E2,-7.752859143E1
2.037450523E2,-7.270672214E1
2.042620800E2,-7.264840002E1
2.047791943E2,-7.455552295E1
2.053015813E2,-6.285639180E1
2.058133960E2,-6.178665894E1
2.063304141E2,-6.577770942E1
2.068475743E2,-7.133057789E1
2.073645757E2,-7.238106424E1
2.078816808E2,-7.501284061E1
2.083987072E2,-7.047143518E1
2.089158819E2,-7.469123828E1
2.094329315E2,-7.383941926E1
2.099500477E2,-6.607885921E1
2.104670946E2,-7.087709967E1
2.109842034E2,-6.812593788E1
2.115012773E2,-5.740853034E1
2.120183778E2,-6.557375760E1
2.125353774E2,-7.387747733E1
2.130525423E2,-7.312915665E1
2.135695015E2,-7.207504086E1
2.140866325E2,-7.543430131E1
2.146037394E2,-7.418631209E1
2.151207720E2,-7.366349290E1
2.156379112E2,-7.698741878E1
2.161549965E2,-7.640118557E1
2.166720646E2,-7.549790508E1
2.171891256E2,-7.695346173E1
2.177062618E2,-7.705923263E1
2.182233191E2,-7.553474231E1
2.187403480E2,-7.361331075E1
2.192574587E2,-7.454688134E1
2.197745117E2,-7.483069777E1
2.202915867E2,-7.341544583E1
2.208086902E2,-7.265537199E1
2.213345175E2,-7.422650699E1
2.218595462E2,-7.711195930E1
2.223765928E2,-7.814585423E1
2.228937380E2,-7.822022572E1
2.234119327E2,-7.742243667E1
2.239278920E2,-7.173008668E1
2.244436697E2,-7.353227041E1
2.249606461E2,-7.534253524E1
2.254791447E2,-7.460475045E1
2.259962296E2,-7.264094160E1
2.265133627E2,-7.431546134E1
2.270304329E2,-7.484017846E1
2.275474663E2,-6.873960225E1
2.280646087E2,-7.248922541E1
2.285816240E2,-7.303236916E1
2.290986701E2,-7.464250245E1
2.296224221E2,-7.440129302E1
2.301480607E2,-7.598963469E1
2.306665671E2,-7.479612906E1
2.311836697E2,-7.382344596E1
2.317008178E2,-7.614663736E1
2.322178171E2,-7.433920443E1
2.327349118E2,-7.078710574E1
2.332519772E2,-7.629038917E1
2.337691597E2,-7.546630581E1
2.342861295E2,-7.298271655E1
2.348033172E2,-7.575493383E1
2.353203317E2,-7.326443899E1
2.358374319E2,-7.568924737E1
2.363544522E2,-6.507771100E1
2.368716410E2,-7.073522946E1
2.373885982E2,-5.685553278E1
2.379057745E2,-6.861404000E1
2.384227540E2,-6.617005021E1
2.389399294E2,-7.153036265E1
2.394569732E2,-7.594185720E1
2.399740414E2,-6.722451578E1
2.404910823E2,-7.493980001E1
2.410082529E2,-7.521359325E1
2.415252745E2,-7.319127671E1
2.420423605E2,-7.217699477E1
2.425593886E2,-7.099044558E1
2.430765185E2,-6.665627763E1
2.435935978E2,-7.527253445E1
2.441170067E2,-7.189493920E1
2.446429267E2,-7.659101733E1
2.451614734E2,-7.375532228E1
2.456786336E2,-7.207989479E1
2.461956967E2,-7.489616875E1
2.467127880E2,-7.401285520E1
2.472298592E2,-7.467537377E1
2.477469135E2,-7.554407429E1
2.482709395E2,-7.534962119E1
2.487963440E2,-7.644008292E1
2.493159985E2,-7.553126988E1
2.498304832E2,-7.421891105E1
2.503490310E2,-7.549821098E1
2.508661707E2,-7.698353684E1
2.513831786E2,-7.533219993E1
2.519003046E2,-7.550717842E1
2.524173595E2,-7.749718116E1
2.529344537E2,-7.509914503E1
2.534514736E2,-7.576054573E1
2.539685688E2,-7.565000219E1
2.544856370E2,-7.211480256E1
2.550026842E2,-7.613128983E1
2.555198076E2,-7.446215942E1
2.560368890E2,-7.448170266E1
2.565540218E2,-7.589502272E1
2.570710775E2,-7.432630659E1
2.575881118E2,-7.538187849E1
2.581052631E2,-7.659895657E1
2.586222699E2,-7.500264692E1
2.591394482E2,-7.463132300E1
2.596565149E2,-7.209357990E1
2.601735070E2,-7.265250062E1
2.606906471E2,-7.206236309E1
2.612076614E2,-7.100980878E1
2.617248223E2,-7.368277733E1
2.622418755E2,-7.417384690E1
2.627589752E2,-7.712165445E1
2.632760041E2,-7.231739761E1
2.637931721E2,-7.314910688E1
2.643101698E2,-7.473040516E1
2.648272501E2,-7.117109594E1
2.653442916E2,-7.383959937E1
2.658614134E2,-7.705069009E1
2.663784548E2,-7.396288482E1
2.668956486E2,-7.339457355E1
2.674126250E2,-7.564643697E1
2.679297981E2,-7.405504777E1
2.684468032E2,-7.416370179E1
2.689639854E2,-7.617959539E1
2.694811281E2,-7.278292380E1
2.699981352E2,-7.370771880E1
2.705150895E2,-7.681979638E1
2.710322786E2,-7.506325653E1
2.715492909E2,-7.563985877E1
2.720663827E2,-7.444180001E1
2.725835952E2,-7.345237207E1
2.731006045E2,-7.584299383E1
2.736225021E2,-6.967265048E1
2.741347626E2,-7.014700719E1
2.746516510E2,-7.278950502E1
2.751700744E2,-7.153010192E1
2.756845244E2,-7.346755432E1
2.762016693E2,-7.350819987E1
2.767249681E2,-7.249011829E1
2.772358731E2,-7.408020303E1
2.777528628E2,-7.714157819E1
2.782797918E2,-7.634983809E1
2.788051698E2,-7.470695773E1
2.793222000E2,-7.501589245E1
2.798393189E2,-7.385707074E1
2.803563090E2,-7.812748914E1
2.808734587E2,-7.473494352E1
2.813905248E2,-7.578521837E1
2.819076276E2,-7.515418205E1
2.824246535E2,-7.294365863E1
2.829417367E2,-7.307129251E1
2.834588595E2,-7.405890469E1
2.839759733E2,-7.656659817E1
2.844929322E2,-7.392083907E1
2.850155086E2,-7.421253032E1
2.855271909E2,-7.599679600E1
2.860442435E2,-7.667917344E1
2.865612820E2,-7.638685648E1
2.870783879E2,-7.519349563E1
2.875955398E2,-7.499913799E1
2.881125833E2,-7.566253904E1
2.886296630E2,-7.344082002E1
2.891468185E2,-7.796512681E1
2.896638073E2,-7.176188997E1
2.901808980E2,-7.742540659E1
2.906980337E2,-7.449617281E1
2.912150734E2,-7.540199769E1
2.917321785E2,-7.620319786E1
2.922491765E2,-7.620815789E1
2.927663403E2,-7.557510057E1
2.932833309E2,-7.430362369E1
2.938004972E2,-7.334148952E1
2.943175369E2,-7.324940115E1
2.948335765E2,-7.484742300E1
2.953516372E2,-7.768695951E1
2.958688944E2,-7.757889353E1
2.963858085E2,-7.654626370E1
2.969030070E2,-7.376997540E1
2.974199890E2,-6.224948040E1
2.979370670E2,-7.302634398E1
2.984542194E2,-7.406255095E1
2.989712519E2,-7.215581579E1
2.994884190E2,-7.590282905E1
3.000054221E2,-7.376111841E1
3.005225825E2,-6.814355590E1
3.010398703E2,-7.314105456E1
3.015580706E2,-7.606509180E1
3.020737622E2,-7.581345801E1
3.025908664E2,-7.565942143E1
3.031079125E2,-7.685029819E1
3.036249533E2,-7.278080160E1
3.041420898E2,-7.263816768E1
3.046613429E2,-6.967591508E1
3.051762179E2,-7.530632201E1
3.056933974E2,-7.266685871E1
3.062103905E2,-7.187446961E1
3.067274531E2,-7.389891676E1
3.072446090E2,-7.494355828E1
3.077616612E2,-7.489839329E1
3.082786618E2,-7.745931139E1
3.087957637E2,-7.578457519E1
3.093128365E2,-7.403455145E1
3.098299900E2,-7.414691106E1
3.103470324E2,-7.158463785E1
3.108641079E2,-6.630621687E1
3.113812679E2,-7.209762258E1
3.118983079E2,-7.789378818E1
3.124153565E2,-7.615592309E1
3.129374061E2,-7.760302702E1
3.134494480E2,-7.766124665E1
3.139665916E2,-7.616880947E1
3.144836513E2,-7.369735233E1
3.150007191E2,-7.572681346E1
3.155179178E2,-7.789173298E1
3.160348833E2,-7.460501551E1
3.165520203E2,-7.371449424E1
3.170690872E2,-7.438099847E1
3.175861925E2,-7.336341267E1
3.181033067E2,-7.044914120E1
3.186203481E2,-7.319569233E1
3.191374336E2,-7.718798408E1
3.196545255E2,-7.345749094E1
3.201715161E2,-7.174925171E1
3.206886528E2,-7.683132955E1
3.212057781E2,-7.411327323E1
3.217228582E2,-7.896293761E1
3.222398420E2,-7.672254711E1
3.227569679E2,-7.528923334E1
3.232740254E2,-7.576732514E1
3.237911604E2,-7.259015602E1
3.243081664E2,-7.668372218E1
3.248252732E2,-7.416586119E1
3.253423137E2,-7.500206889E1
3.258594940E2,-7.638701507E1
3.263765187E2,-7.292270325E1
3.268936514E2,-7.568546871E1
3.274106826E2,-7.626887162E1
3.279277955E2,-7.585610638E1
3.284461577E2,-7.523607163E1
3.289632036E2,-7.639410887E1
3.294790541E2,-7.742772233E1
3.299960929E2,-7.550668858E1
3.305132028E2,-7.568771084E1
3.310302319E2,-7.110287331E1
3.315473855E2,-6.894628594E1
3.320629415E2,-7.138311733E1
3.325815398E2,-7.412648258E1
3.330985420E2,-6.927191702E1
3.336225666E2,-6.361817984E1
3.341479062E2,-7.171935292E1
3.346664648E2,-7.420243034E1
3.351909615E2,-7.394683646E1
3.357173926E2,-7.377252971E1
3.362343910E2,-7.436601879E1
3.367515459E2,-7.839538212E1
3.372685299E2,-6.912830982E1
3.377856941E2,-7.260465135E1
3.383027564E2,-7.343329824E1
3.388198160E2,-7.152366504E1
3.393368375E2,-5.978899071E1
3.398539723E2,-6.559552501E1
3.403759038E2,-6.808607972E1
3.408881561E2,-7.020239798E1
3.414052307E2,-7.293865648E1
3.419281205E2,-6.819438468E1
3.424546919E2,-6.967578284E1
3.429731557E2,-5.868651204E1
3.434902293E2,-6.399765131E1
3.440072589E2,-6.953824204E1
3.445244360E2,-7.140488128E1
3.450414060E2,-7.268962008E1
3.455585482E2,-7.488050870E1
3.460756611E2,-7.360263301E1
3.465927594E2,-6.859547313E1
3.471097970E2,-7.522080141E1
3.476269600E2,-7.355235248E1
3.481439920E2,-7.268127935E1
3.486611112E2,-7.404538013E1
3.491780775E2,-7.742205181E1
3.496952603E2,-7.210162474E1
3.502122393E2,-7.176959041E1
3.507293399E2,-7.538842572E1
3.512464130E2,-7.259724510E1
3.517635050E2,-7.498159960E1
3.522858228E2,-6.932755114E1
3.527994310E2,-7.339614552E1
3.533152527E2,-7.256289736E1
3.538303697E2,-7.273830130E1
3.543475488E2,-7.578786970E1
3.548645627E2,-7.184507318E1
3.553816585E2,-7.504448232E1
3.559002265E2,-7.509286412E1
3.564173416E2,-7.218882439E1
3.569343303E2,-7.240711584E1
3.574514563E2,-7.433739818E1
3.579684984E2,-7.231052119E1
3.584856117E2,-7.132444492E1
3.590044916E2,-7.220368262E1
3.595198271E2,-7.353849901E1
3.600367510E2,-7.117566919E1
3.605538584E2,-6.925568273E1
3.610709531E2,-6.937485812E1
3.615880730E2,-6.782463428E1
3.621051930E2,-6.873447981E1
3.626223060E2,-7.362157470E1
3.631393323E2,-6.835233072E1
3.636564035E2,-7.424355727E1
3.641734514E2,-7.600965801E1
3.646905674E2,-7.355852169E1
3.652075856E2,-7.233285652E1
3.657246263E2,-7.365798323E1
3.662417652E2,-7.581629078E1
3.667588528E2,-7.159674303E1
3.672759528E2,-7.093415936E1
3.677930229E2,-7.769031651E1
3.683101298E2,-7.497133351E1
3.688271659E2,-7.300384808E1
3.693443030E2,-7.625506764E1
3.698613113E2,-7.244690040E1
3.703784175E2,-7.241524515E1
3.708955063E2,-7.436075520E1
3.714125885E2,-7.501854619E1
3.719296898E2,-7.236688746E1
3.724467763E2,-7.339351476E1
3.729638047E2,-7.072054406E1
3.734835378E2,-7.581602945E1
3.740044968E2,-7.151201396E1
3.745303328E2,-7.537117947E1
3.750488310E2,-7.206835801E1
3.755659643E2,-7.329731924E1
3.760829892E2,-7.684548354E1
3.766000937E2,-7.549867191E1
3.771171868E2,-7.492240333E1
3.776343072E2,-7.292477533E1
3.781513320E2,-7.435772127E1
3.786683411E2,-6.741983333E1
3.791937831E2,-6.813061925E1
3.797178267E2,-6.919531265E1
3.802349695E2,-7.085197633E1
3.807519412E2,-7.242933037E1
3.812704997E2,-6.876578203E1
3.817875615E2,-7.050948619E1
3.823047482E2,-6.624829927E1
3.828217519E2,-7.344484453E1
3.833387920E2,-7.513265714E1
3.838558967E2,-7.300362975E1
3.843729588E2,-6.851685244E1
3.848899913E2,-7.549933013E1
3.854071148E2,-7.695206040E1
3.859241930E2,-7.555802161E1
3.864412755E2,-7.208164051E1
3.869583655E2,-7.142064660E1
3.874754476E2,-7.159413668E1
3.879959520E2,-7.842688344E1
3.885096253E2,-7.805794924E1
3.890266762E2,-7.826793683E1
3.895437222E2,-7.566119401E1
3.900607935E2,-7.470537663E1
3.905778971E2,-7.807473719E1
3.910949510E2,-7.359078624E1
3.916120724E2,-7.485156148E1
3.921292327E2,-7.681773182E1
3.926462724E2,-7.780032234E1
3.931633361E2,-7.477828573E1
3.936803634E2,-7.606724575E1
3.941975083E2,-7.764147219E1
3.947145755E2,-7.710974003E1
3.952316518E2,-7.413000908E1
3.957487232E2,-7.772993748E1
3.962658708E2,-7.864221234E1
3.967828831E2,-7.519869382E1
3.973000301E2,-7.372191451E1
3.978170701E2,-7.545025541E1
3.983341961E2,-7.619142470E1
3.988512004E2,-7.653250969E1
3.993762088E2,-7.724074578E1
3.999020036E2,-7.717222283E1
4.004191736E2,-7.371208601E1
4.009362180E2,-7.604994109E1
4.014533295E2,-7.128460825E1
4.019703691E2,-6.979841394E1
4.024875590E2,-7.130693126E1
4.030045068E2,-7.495085864E1
4.035216045E2,-7.471700413E1
4.040386786E2,-7.624607311E1
4.045567462E2,-7.639366946E1
4.050732288E2,-7.287696892E1
4.055900360E2,-7.209916423E1
4.061070555E2,-7.253885176E1
4.066240908E2,-7.452622528E1
4.071475931E2,-7.067396545E1
4.076734697E2,-7.544699316E1
4.081921451E2,-7.384557241E1
4.087091198E2,-7.528461552E1
4.092261499E2,-7.554234657E1
4.097432485E2,-7.703219430E1
4.102604045E2,-7.748064659E1
4.107760097E2,-6.853701144E1
4.113014777E2,-6.984976897E1
4.118267857E2,-8.002551116E1
4.123439104E2,-7.058988902E1
4.128624294E2,-7.454890683E1
4.133795572E2,-7.251131068E1
4.138965609E2,-7.354763276E1
4.144136851E2,-7.760061391E1
4.149307785E2,-7.720392714E1
4.154478727E2,-6.898270036E1
4.159648572E2,-7.369869329E1
4.164836906E2,-7.555912615E1
4.169990532E2,-7.660737859E1
4.175161895E2,-7.577929869E1
4.180332545E2,-7.021571351E1
4.185504090E2,-7.614866363E1
4.190673840E2,-7.597985606E1
4.195845205E2,-7.778563572E1
4.201081005E2,-7.757962080E1
4.206338563E2,-7.828554906E1
4.211524858E2,-7.646794579E1
4.216694207E2,-7.535266364E1
4.221865733E2,-7.341142849E1
4.227036110E2,-7.667312939E1
4.232207264E2,-7.367395141E1
4.237377739E2,-7.847934868E1
4.242549152E2,-7.513495453E1
