Time,Event,Key/Button,PositionX,PositionY
2024-06-09 00:52:30, This process is not trusted! Input event monitoring will not be possible until it is added to accessibility clients.
2024-06-09 00:52:30, This process is not trusted! Input event monitoring will not be possible until it is added to accessibility clients.
2024-06-09 00:52:30, Mouse Move,,,866.22265625,607.70703125
2024-06-09 00:52:30, Mouse Move,,,868.20703125,609.29296875
2024-06-09 00:52:30, Mouse Move,,,871.375,611.5546875
2024-06-09 00:52:30, Mouse Move,,,874.54296875,613.81640625
2024-06-09 00:52:30, Mouse Move,,,878.83203125,618.10546875
2024-06-09 00:52:30, Mouse Move,,,884.47265625,622.0546875
2024-06-09 00:52:30, Mouse Move,,,889.55078125,626.56640625
2024-06-09 00:52:30, Mouse Move,,,894.62890625,631.078125
2024-06-09 00:52:30, Mouse Move,,,898.91796875,635.3671875
2024-06-09 00:52:30, Mouse Move,,,903.7421875,639.12109375
2024-06-09 00:52:30, Mouse Move,,,907.80859375,642.6796875
2024-06-09 00:52:30, Mouse Move,,,911.875,646.23828125
2024-06-09 00:52:30, Mouse Move,,,913.3515625,647.34375
2024-06-09 00:52:30, Mouse Move,,,916.51953125,649.60546875
2024-06-09 00:52:30, Mouse Move,,,919.06640625,651.3046875
2024-06-09 00:52:30, Mouse Move,,,921.1875,653.42578125
2024-06-09 00:52:30, Mouse Move,,,922.6640625,654.53125
2024-06-09 00:52:30, Mouse Move,,,924.140625,655.63671875
2024-06-09 00:52:30, Mouse Move,,,925.50390625,656.31640625
2024-06-09 00:52:30, Mouse Move,,,926.98046875,657.421875
2024-06-09 00:52:30, Mouse Move,,,927.91796875,658.046875
2024-06-09 00:52:30, Mouse Move,,,928.94140625,659.0703125
2024-06-09 00:52:30, Mouse Move,,,929.87890625,659.6953125
2024-06-09 00:52:30, Mouse Move,,,930.44921875,660.265625
2024-06-09 00:52:30, Mouse Move,,,931.38671875,660.890625
2024-06-09 00:52:30, Mouse Move,,,931.95703125,661.4609375
2024-06-09 00:52:30, Mouse Move,,,932.52734375,661.74609375
2024-06-09 00:52:30, Mouse Move,,,933.46484375,662.37109375
2024-06-09 00:52:30, Mouse Move,,,934.03515625,662.65625
2024-06-09 00:52:30, Mouse Move,,,934.60546875,662.94140625
2024-06-09 00:52:30, Mouse Move,,,935.17578125,663.2265625
2024-06-09 00:52:30, Mouse Move,,,936.11328125,663.5390625
2024-06-09 00:52:30, Mouse Move,,,936.68359375,663.82421875
2024-06-09 00:52:30, Mouse Move,,,937.62109375,664.13671875
2024-06-09 00:52:30, Mouse Move,,,938.19140625,664.421875
2024-06-09 00:52:30, Mouse Move,,,938.76171875,664.70703125
2024-06-09 00:52:30, Mouse Move,,,939.01953125,664.70703125
2024-06-09 00:52:30, Mouse Move,,,939.27734375,664.96484375
2024-06-09 00:52:30, Mouse Move,,,939.53515625,664.96484375
2024-06-09 00:52:30, Mouse Move,,,939.79296875,664.96484375
2024-06-09 00:52:30, Mouse Move,,,940.02734375,664.96484375
2024-06-09 00:52:30, Mouse Move,,,940.28515625,664.96484375
2024-06-09 00:52:30, Mouse Move,,,940.54296875,664.96484375
2024-06-09 00:52:30, Mouse Move,,,941.11328125,664.96484375
2024-06-09 00:52:30, Mouse Move,,,941.68359375,664.96484375
2024-06-09 00:52:30, Mouse Move,,,941.94140625,664.96484375
2024-06-09 00:52:30, Mouse Move,,,942.51171875,664.96484375
2024-06-09 00:52:30, Mouse Move,,,943.078125,664.96484375
2024-06-09 00:52:30, Mouse Move,,,943.6484375,664.96484375
2024-06-09 00:52:30, Mouse Move,,,944.21875,664.96484375
2024-06-09 00:52:30, Mouse Move,,,944.7890625,664.67578125
2024-06-09 00:52:30, Mouse Move,,,945.7265625,664.359375
2024-06-09 00:52:30, Mouse Move,,,946.6640625,664.04296875
2024-06-09 00:52:30, Mouse Move,,,947.6015625,664.04296875
2024-06-09 00:52:30, Mouse Move,,,948.5390625,663.7265625
2024-06-09 00:52:30, Mouse Move,,,950.3828125,663.35546875
2024-06-09 00:52:30, Mouse Move,,,952.7578125,663.35546875
2024-06-09 00:52:30, Mouse Move,,,955.73046875,662.9296875
2024-06-09 00:52:30, Mouse Move,,,960.80078125,662.9296875
2024-06-09 00:52:30, Mouse Move,,,966.69921875,662.9296875
2024-06-09 00:52:30, Mouse Move,,,970.3203125,662.9296875
2024-06-09 00:52:30, Mouse Move,,,976.21875,662.9296875
2024-06-09 00:52:30, Mouse Move,,,982.1171875,662.9296875
2024-06-09 00:52:30, Mouse Move,,,988.0078125,664.0
2024-06-09 00:52:30, Mouse Move,,,993.08984375,665.5234375
2024-06-09 00:52:30, Mouse Move,,,998.453125,668.203125
2024-06-09 00:52:31, Mouse Move,,,1003.81640625,670.8828125
2024-06-09 00:52:31, Mouse Move,,,1008.390625,673.93359375
2024-06-09 00:52:31, Mouse Move,,,1013.21484375,677.6875
2024-06-09 00:52:31, Mouse Move,,,1021.33203125,685.125
2024-06-09 00:52:31, Mouse Move,,,1026.0703125,691.640625
2024-06-09 00:52:31, Mouse Move,,,1031.90234375,699.41796875
2024-06-09 00:52:31, Mouse Move,,,1038.59375,708.1171875
2024-06-09 00:52:31, Mouse Move,,,1046.65234375,719.10546875
2024-06-09 00:52:31, Mouse Move,,,1053.6953125,728.96875
2024-06-09 00:52:31, Mouse Move,,,1061.75390625,739.95703125
2024-06-09 00:52:31, Mouse Move,,,1069.078125,750.9453125
2024-06-09 00:52:31, Mouse Move,,,1072.12890625,755.51953125
2024-06-09 00:52:31, Mouse Move,,,1077.3125,763.9453125
