"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
4.460532725E1,1.065831650E2,-1.290025668E2
4.510715831E1,1.065321236E2,-1.288962081E2
4.560798228E1,1.064699301E2,-1.288846642E2
4.610926402E1,1.064832632E2,-1.288410391E2
4.661088145E1,1.065320271E2,-1.289023816E2
4.711182750E1,1.065523956E2,-1.289481815E2
4.761204112E1,1.065237245E2,-1.288202316E2
4.811381114E1,1.065163299E2,-1.287499968E2
4.861573375E1,1.065662143E2,-1.288302995E2
4.911732066E1,1.065664538E2,-1.289221846E2
4.961930430E1,1.066084118E2,-1.290353941E2
5.012098277E1,1.065626511E2,-1.289922780E2
5.062180675E1,1.065937161E2,-1.290051497E2
5.112327159E1,1.065778031E2,-1.289850474E2
5.162525523E1,1.065948581E2,-1.290195901E2
5.212662852E1,1.066255843E2,-1.290946768E2
5.262806285E1,1.065738522E2,-1.289164495E2
5.312916148E1,1.065651483E2,-1.286365705E2
5.363047374E1,1.065342150E2,-1.285837529E2
5.463245738E1,1.066030048E2,-1.288143287E2
5.513352550E1,1.065403786E2,-1.286405360E2
5.563523448E1,1.065267474E2,-1.286209960E2
5.613694346E1,1.065332579E2,-1.286538179E2
5.663889659E1,1.065336648E2,-1.286463973E2
5.714033092E1,1.065878568E2,-1.287856490E2
5.764179576E1,1.065916295E2,-1.288061488E2
5.814313853E1,1.066083267E2,-1.286522920E2
5.864399302E1,1.066244045E2,-1.287278715E2
5.914533580E1,1.066153982E2,-1.287096330E2
5.964680064E1,1.066836571E2,-1.288451614E2
6.014811365E1,1.066267372E2,-1.287586809E2
6.064994395E1,1.066070566E2,-1.286835463E2
6.115125621E1,1.066024433E2,-1.286506285E2
6.165186656E1,1.066231141E2,-1.287382103E2
6.215385020E1,1.066686918E2,-1.288411509E2
6.265522349E1,1.066117406E2,-1.287418531E2
6.315623057E1,1.066127501E2,-1.287074336E2
6.365745128E1,1.066060108E2,-1.286584396E2
6.415922130E1,1.066199305E2,-1.287278664E2
6.466099132E1,1.066727578E2,-1.288552136E2
6.516291392E1,1.066087249E2,-1.287384429E2
6.566321910E1,1.065994979E2,-1.286806831E2
6.616489757E1,1.065964908E2,-1.286424762E2
6.666633189E1,1.066408410E2,-1.287798203E2
6.716779674E1,1.067489810E2,-1.288596476E2
6.766892589E1,1.066831308E2,-1.287734431E2
6.817002452E1,1.066720829E2,-1.287317203E2
6.917133678E1,1.066899402E2,-1.288326929E2
6.967274058E1,1.066694460E2,-1.288535633E2
7.017430107E1,1.065722321E2,-1.286592915E2
7.067631114E1,1.065542026E2,-1.286804843E2
7.117795909E1,1.065160351E2,-1.286034997E2
7.167908824E1,1.065371931E2,-1.285515011E2
7.218079264E1,1.065141661E2,-1.285957382E2
7.268214000E1,1.065783665E2,-1.287306150E2
7.318271983E1,1.065748350E2,-1.287418605E2
7.368357432E1,1.065307655E2,-1.286475114E2
7.418474349E1,1.065653729E2,-1.286090220E2
7.468583262E1,1.065397033E2,-1.286903428E2
7.518720972E1,1.066121940E2,-1.288421935E2
7.568879664E1,1.066233802E2,-1.287932995E2
7.619041407E1,1.066070733E2,-1.287443228E2
7.669190943E1,1.065369741E2,-1.286774419E2
7.719325221E1,1.065527918E2,-1.285317612E2
7.769465601E1,1.080765279E2,-1.307219652E2
7.819605982E1,1.082340470E2,-1.297676827E2
7.869761622E1,1.079987107E2,-1.310465769E2
7.919877589E1,1.080518246E2,-1.293445531E2
7.970051539E1,1.072962101E2,-1.276261997E2
8.020152247E1,1.081855614E2,-1.283395647E2
8.070298731E1,1.073826512E2,-1.284184465E2
8.120405543E1,1.073738977E2,-1.288758218E2
8.170588648E1,1.072468308E2,-1.288367593E2
8.220750392E1,1.071444538E2,-1.284821768E2
8.270939600E1,1.074943910E2,-1.289512413E2
8.321040309E1,1.074861578E2,-1.288780161E2
8.421296656E1,1.074490872E2,-1.289332341E2
8.471430934E1,1.073536792E2,-1.287695695E2
8.521586573E1,1.073456689E2,-1.287211762E2
8.571604884E1,1.073400441E2,-1.287256975E2
8.621726954E1,1.073592048E2,-1.287891279E2
8.671809351E1,1.073796555E2,-1.288156898E2
8.721821559E1,1.073284061E2,-1.287323740E2
8.772010768E1,1.073382593E2,-1.287223126E2
8.822105372E1,1.073163676E2,-1.287210648E2
8.872285426E1,1.073301237E2,-1.287823123E2
8.922355616E1,1.073480690E2,-1.288353518E2
8.972468531E1,1.072908640E2,-1.287221580E2
9.022663844E1,1.072912497E2,-1.286855263E2
9.072798121E1,1.073005557E2,-1.287334695E2
9.122871363E1,1.073292474E2,-1.287888486E2
9.173011744E1,1.073377860E2,-1.288129693E2
9.223158228E1,1.072934062E2,-1.287176902E2
9.273319972E1,1.072900589E2,-1.286998531E2
9.323512232E1,1.072826637E2,-1.287038360E2
9.373701441E1,1.073190185E2,-1.287517964E2
9.423814356E1,1.073410892E2,-1.288208869E2
9.473973048E1,1.072882516E2,-1.287260545E2
9.524095118E1,1.072916281E2,-1.287481496E2
9.574098170E1,1.072843608E2,-1.287113255E2
9.624263632E1,1.073040906E2,-1.287547845E2
9.674467432E1,1.073270568E2,-1.288211566E2
9.724638331E1,1.072765077E2,-1.287233149E2
9.774806178E1,1.072738782E2,-1.287025206E2
9.874959881E1,1.072776501E2,-1.287260573E2
9.925074732E1,1.073059983E2,-1.287441082E2
9.975193751E1,1.072649156E2,-1.288910011E2
1.002525173E2,1.071312520E2,-1.290226380E2
1.007541348E2,1.070858639E2,-1.292391157E2
1.012557827E2,1.071062622E2,-1.292902685E2
1.017571865E2,1.071354720E2,-1.292563355E2
1.022591091E2,1.071367476E2,-1.291486396E2
1.027598416E2,1.071360558E2,-1.291544970E2
1.032614895E2,1.071365111E2,-1.291315058E2
1.037630459E2,1.071370714E2,-1.291605376E2
1.042636563E2,1.071740397E2,-1.292422911E2
1.047646023E2,1.071248330E2,-1.291388591E2
1.052662808E2,1.071078594E2,-1.291158563E2
1.057677260E2,1.071224000E2,-1.290304413E2
1.062694044E2,1.071375426E2,-1.290905856E2
1.067713881E2,1.071534305E2,-1.291788012E2
1.072732802E2,1.071398983E2,-1.290684108E2
1.077745619E2,1.071201810E2,-1.290473841E2
1.082761793E2,1.071384452E2,-1.290583225E2
1.087770033E2,1.071452451E2,-1.290740784E2
1.092776747E2,1.071617433E2,-1.291457812E2
1.097789869E2,1.071820018E2,-1.291350495E2
1.102800245E2,1.071471629E2,-1.290588015E2
1.107806044E2,1.071484275E2,-1.290499043E2
1.112812758E2,1.071559512E2,-1.290370485E2
1.122840529E2,1.071654482E2,-1.290815389E2
1.127857313E2,1.071575558E2,-1.290407719E2
1.132867994E2,1.071616033E2,-1.290173367E2
1.137884169E2,1.071724855E2,-1.289392315E2
1.142903395E2,1.072088895E2,-1.290007015E2
1.147922621E2,1.071425038E2,-1.289311933E2
1.152941847E2,1.071692957E2,-1.289283549E2
1.157954664E2,1.071698415E2,-1.289189846E2
1.162966871E2,1.071744858E2,-1.289482931E2
1.167971144E2,1.072337556E2,-1.290329111E2
1.172988539E2,1.071742342E2,-1.289572896E2
1.178004408E2,1.071701509E2,-1.289234228E2
1.183020582E2,1.071796677E2,-1.289341632E2
1.188037672E2,1.071750696E2,-1.289395685E2
1.193048964E2,1.072148633E2,-1.290067057E2
1.198059340E2,1.072093772E2,-1.290339641E2
1.203070936E2,1.071510012E2,-1.289011126E2
1.208083449E2,1.077244299E2,-1.286405566E2
1.213095961E2,1.093911269E2,-1.310673496E2
1.218107863E2,1.113024966E2,-1.340267610E2
1.223121596E2,1.110985405E2,-1.323247273E2
1.228133192E2,1.094135182E2,-1.315358756E2
1.233138685E2,1.085747465E2,-1.299758766E2
1.238148756E2,1.076018176E2,-1.296645591E2
1.243150587E2,1.073258405E2,-1.293841765E2
1.248167604E2,1.078211125E2,-1.277806888E2
1.253184157E2,1.053920257E2,-1.254697233E2
1.263200636E2,1.040920699E2,-1.219540800E2
1.268208571E2,1.044273660E2,-1.229346924E2
1.273217421E2,1.037230390E2,-1.212424869E2
1.278232069E2,1.040023542E2,-1.221631920E2
1.283239699E2,1.048830248E2,-1.246223095E2
1.288250380E2,1.041501755E2,-1.227986812E2
1.293253126E2,1.040141866E2,-1.223109410E2
1.298254652E2,1.041525718E2,-1.230126948E2
1.303260145E2,1.045336925E2,-1.236640416E2
1.308268185E2,1.039554916E2,-1.223345772E2
1.313274183E2,1.041866349E2,-1.228399175E2
1.318280897E2,1.045608023E2,-1.236598058E2
1.323292189E2,1.047806461E2,-1.236844850E2
1.328295301E2,1.056532545E2,-1.242531406E2
1.333304396E2,1.111086891E2,-1.344854136E2
1.338314161E2,1.150864330E2,-1.386951707E2
1.343323317E2,1.166778510E2,-1.394021305E2
1.348338270E2,1.161222796E2,-1.343319994E2
1.353340101E2,1.150529956E2,-1.307610846E2
1.358349867E2,1.168317276E2,-1.256609297E2
1.363361464E2,1.031875952E2,-1.059339201E2
1.368375701E2,9.048831782E1,-9.042115545E1
1.373385772E2,5.340851139E1,-2.906925822E1
1.378395843E2,5.588688042E1,9.395874024E0
1.383409270E2,6.698256106E1,4.895468734E-1
1.388427886E2,6.203855593E1,-1.854750164E0
1.393430938E2,6.104516600E1,-2.718662163E0
1.403451995E2,5.976899696E1,-3.274775212E0
1.408460540E2,6.012972560E1,-5.793672336E-1
1.413460540E2,6.896147483E1,-2.777230999E-2
1.418478850E2,7.879364084E1,-2.415185552E1
1.423481902E2,7.218604732E1,-1.872475252E0
1.428492888E2,7.715842681E1,1.051279917E1
1.433500823E2,7.913102872E1,1.136720963E1
1.438512420E2,7.628048811E1,1.369096401E1
1.443514861E2,7.455906449E1,1.112836538E1
1.448525237E2,6.657610672E1,1.490144716E1
1.453535918E2,9.772887418E1,-1.225619617E2
1.458550567E2,7.712131894E1,9.848451520E0
1.468572539E2,7.268959062E1,5.477569361E0
1.473574676E2,7.265482073E1,1.530427259E1
1.478576507E2,7.706616540E1,-4.398317301E0
1.483581084E2,9.984511050E1,-1.114552564E2
1.488597869E2,1.055508040E2,-1.078496204E2
1.493601226E2,1.269250649E2,-1.188912422E2
1.498607024E2,1.270983038E2,-1.335457262E2
1.503626555E2,1.168584632E2,-1.272537923E2
1.508629912E2,1.070366665E2,-1.172502657E2
1.513636626E2,1.068710698E2,-1.200655429E2
1.518656158E2,1.048365883E2,-1.192948036E2
1.528677520E2,1.064803403E2,-1.221019969E2
1.533693084E2,1.005581774E2,-1.154386763E2
1.538696441E2,1.022366163E2,-1.172422716E2
1.543708648E2,1.017983032E2,-1.157707556E2
1.548720855E2,1.030386337E2,-1.167864884E2
1.553730315E2,1.035174576E2,-1.170612832E2
1.558734588E2,1.028825625E2,-1.172080506E2
1.563752593E2,1.025995671E2,-1.171824244E2
1.568755950E2,1.025131808E2,-1.169055809E2
1.573755950E2,1.024660899E2,-1.167577516E2
1.578765716E2,1.023804890E2,-1.165728196E2
1.583772124E2,1.023773811E2,-1.165402070E2
1.593790302E2,1.023613434E2,-1.164757442E2
1.598796862E2,1.023711955E2,-1.164762864E2
1.603804473E2,1.023368184E2,-1.164070224E2
1.608823089E2,1.023355112E2,-1.163763979E2
1.613830108E2,1.023317136E2,-1.163690280E2
1.618849639E2,1.023270304E2,-1.163664288E2
1.623858489E2,1.023610761E2,-1.164749102E2
1.628873479E2,1.023196095E2,-1.163535512E2
1.633883765E2,1.023235111E2,-1.163699278E2
1.638892631E2,1.023187721E2,-1.163318033E2
1.648907317E2,1.023558274E2,-1.164696713E2
1.653908047E2,1.022764876E2,-1.162897498E2
1.658928069E2,1.022020283E2,-1.161331060E2
1.663950042E2,1.021940760E2,-1.161047092E2
1.668952178E2,1.021877402E2,-1.160986132E2
1.673971478E2,1.022228365E2,-1.161904049E2
1.678989789E2,1.021885989E2,-1.161084644E2
1.684009015E2,1.021794457E2,-1.160844330E2
1.689009625E2,1.021848037E2,-1.160697335E2
1.694028241E2,1.021935579E2,-1.161169817E2
1.699045636E2,1.022143127E2,-1.161578835E2
1.709064557E2,1.021724479E2,-1.160502813E2
1.714084393E2,1.021749153E2,-1.160468095E2
1.719101178E2,1.021810488E2,-1.160723754E2
1.724118268E2,1.021986724E2,-1.162070655E2
1.729137799E2,1.021177244E2,-1.160697445E2
1.734142377E2,1.021612452E2,-1.161967178E2
1.739158551E2,1.021226864E2,-1.161014307E2
1.744161908E2,1.021595422E2,-1.161516567E2
1.749162518E2,1.021956573E2,-1.162220304E2
1.754166180E2,1.021439542E2,-1.161060297E2
1.759175641E2,1.021490351E2,-1.160878202E2
1.769190900E2,1.021520188E2,-1.160913176E2
1.774202191E2,1.021902570E2,-1.161704582E2
1.779211346E2,1.021376601E2,-1.160443932E2
1.784219586E2,1.021424012E2,-1.159709751E2
1.789233319E2,1.021377697E2,-1.160221442E2
1.794239423E2,1.021441514E2,-1.160285345E2
1.799251324E2,1.021780933E2,-1.161235213E2
1.804266278E2,1.021328078E2,-1.160507288E2
1.809272687E2,1.021228127E2,-1.160135423E2
1.814285199E2,1.021245582E2,-1.160004039E2
1.819287640E2,1.021189285E2,-1.159889355E2
1.829297406E2,1.021494818E2,-1.161001033E2
1.834303510E2,1.021084184E2,-1.159895860E2
1.839309918E2,1.021226621E2,-1.160122737E2
1.844310834E2,1.020970810E2,-1.159609221E2
1.849323346E2,1.021728618E2,-1.161243239E2
1.854338300E2,1.021480495E2,-1.161030666E2
1.859345929E2,1.021269426E2,-1.160528230E2
1.864345929E2,1.021169428E2,-1.160163401E2
1.869350812E2,1.021373825E2,-1.160070026E2
1.874359662E2,1.021100378E2,-1.159677799E2
1.879369993E2,1.021543098E2,-1.160546259E2
1.889395893E2,1.021787000E2,-1.161173117E2
1.894405396E2,1.021087529E2,-1.159621348E2
1.899418833E2,1.021209827E2,-1.159875361E2
1.904429547E2,1.021240055E2,-1.159903431E2
1.909442975E2,1.021247515E2,-1.159804597E2
1.914449994E2,1.021951891E2,-1.162280187E2
1.919460980E2,1.021427787E2,-1.160769572E2
1.924464337E2,1.021234729E2,-1.160271797E2
1.929469154E2,1.021319043E2,-1.160558510E2
1.934488751E2,1.020980028E2,-1.159405702E2
1.944496797E2,1.021353464E2,-1.160791212E2
1.949515912E2,1.020780371E2,-1.159406074E2
1.954520184E2,1.020797724E2,-1.159050210E2
1.959525067E2,1.021170481E2,-1.161343289E2
1.964531781E2,1.021137030E2,-1.161856147E2
1.969535138E2,1.021586270E2,-1.162499514E2
1.974553646E2,1.020879801E2,-1.160891173E2
1.979557721E2,1.020774470E2,-1.160071351E2
1.984566665E2,1.020890237E2,-1.159837056E2
1.989580914E2,1.020927388E2,-1.160282497E2
1.994596478E2,1.021378482E2,-1.161546628E2
1.999611163E2,1.020871652E2,-1.160112196E2
2.004617266E2,1.020697275E2,-1.159606024E2
2.014633746E2,1.021074040E2,-1.160378005E2
2.019649310E2,1.021176766E2,-1.160851690E2
2.024649615E2,1.020694014E2,-1.159635686E2
2.029654193E2,1.020633115E2,-1.159142541E2
2.034664263E2,1.020752160E2,-1.159536268E2
2.039683184E2,1.020860997E2,-1.159738783E2
2.044702715E2,1.020975235E2,-1.160108921E2
2.049720721E2,1.020574262E2,-1.159259968E2
2.054737200E2,1.020724145E2,-1.159208668E2
2.059753680E2,1.020724323E2,-1.159451658E2
2.064767413E2,1.021324117E2,-1.160889882E2
2.074769854E2,1.020520216E2,-1.158908808E2
2.079784808E2,1.020638289E2,-1.159042940E2
2.084800067E2,1.020841612E2,-1.159885320E2
2.089801898E2,1.021062632E2,-1.160364505E2
2.094819598E2,1.020641582E2,-1.159257258E2
2.099837298E2,1.020643618E2,-1.159164297E2
2.104844622E2,1.020709943E2,-1.159286460E2
2.109851336E2,1.021138680E2,-1.160361732E2
2.114866290E2,1.020957333E2,-1.159947833E2
2.119871478E2,1.020450360E2,-1.158769486E2
2.124873614E2,1.020449238E2,-1.158818621E2
2.134902300E2,1.020986571E2,-1.160165718E2
2.139915423E2,1.020457439E2,-1.158943770E2
2.144934954E2,1.020444216E2,-1.158707671E2
2.149954486E2,1.020494737E2,-1.158784816E2
2.154970049E2,1.020535933E2,-1.158920319E2
2.159975848E2,1.021017716E2,-1.160183767E2
2.164982256E2,1.020397946E2,-1.158821504E2
2.169999652E2,1.020336009E2,-1.158444862E2
2.175012774E2,1.020345910E2,-1.158706407E2
2.180028948E2,1.020462680E2,-1.158812661E2
2.185035967E2,1.020878171E2,-1.159716570E2
2.195055194E2,1.020441801E2,-1.158734636E2
2.200060076E2,1.020294830E2,-1.158341160E2
2.205061602E2,1.020621817E2,-1.158980850E2
2.210065007E2,1.020845343E2,-1.159735141E2
2.215076251E2,1.020392333E2,-1.158578505E2
2.220082049E2,1.020366017E2,-1.158309092E2
2.225084490E2,1.020421849E2,-1.158463779E2
2.230093951E2,1.020576556E2,-1.158962644E2
2.235096666E2,1.020848442E2,-1.159494695E2
2.240104327E2,1.020351770E2,-1.158611254E2
2.245114092E2,1.020372306E2,-1.158389321E2
2.255143389E2,1.020860487E2,-1.159423836E2
2.260145220E2,1.021044139E2,-1.159904402E2
2.265160339E2,1.020414316E2,-1.158618864E2
2.270170390E2,1.020866181E2,-1.158882743E2
2.275173868E2,1.019228980E2,-1.157347495E2
2.280176959E2,1.020557840E2,-1.158633664E2
2.285177874E2,1.024643805E2,-1.160536169E2
2.290190448E2,1.020800812E2,-1.159011566E2
2.295208087E2,1.021639634E2,-1.161045009E2
2.300223345E2,1.022420383E2,-1.160191693E2
2.305234215E2,1.022905706E2,-1.160490945E2
2.310251351E2,1.024585435E2,-1.160462373E2
2.320282174E2,1.036099983E2,-1.176242842E2
2.325289498E2,1.050115898E2,-1.181671403E2
2.330290108E2,1.122166021E2,-1.266637404E2
2.335309640E2,1.141248887E2,-1.268095736E2
2.340327645E2,1.095550380E2,-1.213534243E2
2.345341683E2,1.061257123E2,-1.141715760E2
2.350360604E2,1.142199370E2,-1.189809192E2
2.355374642E2,1.100869182E2,-1.135725098E2
2.360389901E2,1.118268022E2,-1.132002563E2
2.365404244E2,1.215425502E2,-1.257286647E2
2.375428963E2,1.092098776E2,-1.175253664E2
2.380442696E2,1.095017854E2,-1.172693892E2
2.385455819E2,1.100450465E2,-1.180962001E2
2.390469552E2,1.095488399E2,-1.177597452E2
2.395486947E2,1.094086472E2,-1.176140059E2
2.400504036E2,1.094597083E2,-1.177029441E2
2.405521431E2,1.092707554E2,-1.175135371E2
2.410540352E2,1.092229403E2,-1.174294986E2
2.415553170E2,1.091401600E2,-1.174012983E2
2.420565072E2,1.090429582E2,-1.173162189E2
2.425570260E2,1.090358160E2,-1.173532135E2
2.430588570E2,1.089924607E2,-1.173122280E2
2.440618172E2,1.089713007E2,-1.172907851E2
2.445631905E2,1.089579951E2,-1.173063091E2
2.450639840E2,1.087381220E2,-1.170758285E2
2.455655709E2,1.087173785E2,-1.173011665E2
2.460673104E2,1.086645071E2,-1.172351593E2
2.465691720E2,1.086261340E2,-1.171678511E2
2.470705147E2,1.085492946E2,-1.170089149E2
2.475717965E2,1.084631802E2,-1.169736680E2
2.480736275E2,1.083744448E2,-1.168980231E2
2.485754891E2,1.081020266E2,-1.165800279E2
2.490771065E2,1.078047619E2,-1.162941919E2
2.500805089E2,1.085589047E2,-1.170184477E2
2.505805226E2,1.111942382E2,-1.218096431E2
2.510805245E2,1.123611474E2,-1.239986194E2
2.515819588E2,1.129595256E2,-1.238810664E2
2.520835457E2,1.149571751E2,-1.266233322E2
2.525854567E2,1.153052658E2,-1.271171324E2
2.530871163E2,1.150568337E2,-1.267300081E2
2.535887509E2,1.148410332E2,-1.265946056E2
2.540903472E2,1.148126203E2,-1.264556023E2
2.545919686E2,1.148236808E2,-1.264958016E2
2.550938367E2,1.147314845E2,-1.263973933E2
2.555953255E2,1.146777931E2,-1.262704137E2
2.565983520E2,1.113172545E2,-1.201443325E2
2.570999032E2,1.094396616E2,-1.266444574E2
2.575999642E2,1.198246253E2,-1.343597452E2
2.581016121E2,1.074363313E2,-1.150853868E2
2.586028074E2,1.084161623E2,-1.168022133E2
2.591032296E2,1.083724369E2,-1.165501437E2
2.596044808E2,1.079053497E2,-1.157111237E2
2.601062419E2,1.091007450E2,-1.164467911E2
2.606063460E2,1.087562069E2,-1.187826532E2
2.611078884E2,1.081073768E2,-1.186775867E2
2.616094876E2,1.078226232E2,-1.181847792E2
2.626129666E2,1.080887794E2,-1.191907194E2
2.631145840E2,1.079104020E2,-1.185310769E2
2.636162320E2,1.080810185E2,-1.179250110E2
2.641175137E2,1.081973284E2,-1.188945026E2
2.646187344E2,1.083900397E2,-1.191232738E2
2.651193142E2,1.078970666E2,-1.181615979E2
2.656193753E2,1.081080145E2,-1.180231676E2
2.661207486E2,1.084297348E2,-1.190591775E2
2.666223050E2,1.086296682E2,-1.192150336E2
2.671240445E2,1.090212187E2,-1.197122235E2
2.676252957E2,1.090313274E2,-1.194289448E2
2.681264554E2,1.082761338E2,-1.165657537E2
2.691284085E2,1.073316377E2,-1.176699510E2
2.696303006E2,1.070299143E2,-1.170969346E2
2.701318570E2,1.065268098E2,-1.169361796E2
2.706334439E2,1.071223638E2,-1.177560957E2
2.711350308E2,1.072935303E2,-1.178356921E2
2.716360074E2,1.067919179E2,-1.173294453E2
2.721378994E2,1.072658985E2,-1.179562301E2
2.726396695E2,1.073439193E2,-1.179378286E2
2.731397915E2,1.068786716E2,-1.173892663E2
2.736411038E2,1.073101831E2,-1.180274016E2
2.741424466E2,1.074240813E2,-1.181259759E2
2.746434536E2,1.070066205E2,-1.175657376E2
2.756449770E2,1.073139245E2,-1.179867615E2
2.761455125E2,1.069508846E2,-1.175294392E2
2.766462209E2,1.072087108E2,-1.178431201E2
2.771475125E2,1.073191606E2,-1.179652176E2
2.776476651E2,1.072425931E2,-1.177920217E2
2.781483365E2,1.071800837E2,-1.176998373E2
2.786489773E2,1.074111412E2,-1.180143231E2
2.791508694E2,1.073834071E2,-1.180087246E2
2.796522427E2,1.073835636E2,-1.177633556E2
2.801535855E2,1.076772120E2,-1.183890406E2
2.806555081E2,1.076898526E2,-1.182925724E2
2.811561795E2,1.076798870E2,-1.182965405E2
2.816580955E2,1.076644648E2,-1.183040902E2
2.821599331E2,1.077164071E2,-1.183742578E2
2.826599674E2,1.076784316E2,-1.183232946E2
2.831602334E2,1.076926665E2,-1.183445855E2
2.841613675E2,1.076753107E2,-1.183226805E2
2.846615103E2,1.077103119E2,-1.183756149E2
2.851623440E2,1.076232805E2,-1.182275453E2
2.856634427E2,1.081883603E2,-1.189781862E2
2.861645718E2,1.111504188E2,-1.206893799E2
2.866661656E2,1.144070038E2,-1.202656448E2
2.871670132E2,1.119445942E2,-1.133445332E2
2.876686803E2,1.147551987E2,-1.157493576E2
2.881700345E2,1.143673164E2,-1.149896501E2
2.886714688E2,9.474151044E1,-9.475454955E1
2.891727200E2,8.264368535E1,-1.012228277E1
2.896729543E2,8.276651211E1,4.786411504E1
2.901746731E2,8.441454222E1,5.333962659E1
2.911762608E2,8.542349736E1,6.655400595E1
2.916764737E2,8.532085635E1,-5.378522377E1
2.921766479E2,8.197648642E1,2.906059258E0
2.926782959E2,7.429543926E1,2.856219188E1
2.931799438E2,8.561021067E1,4.689688825E1
2.936800964E2,8.195913971E1,3.076369793E0
2.941816833E2,8.431246546E1,-1.577601868E1
2.946833923E2,8.316006142E1,9.034925254E0
2.951836975E2,7.901292746E1,5.879952421E-1
2.956850708E2,8.258654515E1,-5.219326639E1
2.961853454E2,9.690648147E1,-1.024205552E2
2.966855591E2,1.240053274E2,-1.202123316E2
