Time,Event,Key/Button,PositionX,PositionY
2024-06-08 18:42:12, Mouse Move,,1009.78125,652.38671875
2024-06-08 18:42:12, Mouse Move,,1008.30078125,650.90625
2024-06-08 18:42:12, Mouse Move,,1003.21875,645.82421875
2024-06-08 18:42:12, Mouse Move,,1001.73828125,644.34375
2024-06-08 18:42:12, Mouse Move,,998.17578125,640.2734375
2024-06-08 18:42:13, Key Press,Key.cmd,,
2024-06-08 18:42:13, Key Press,Key.space,,
2024-06-08 18:42:14, Key Press,o,,
2024-06-08 18:42:14, Key Press,b,,
2024-06-08 18:42:14, Key Press,s,,
2024-06-08 18:42:15, Mouse Move,,996.32421875,640.2734375
2024-06-08 18:42:15, Mouse Move,,991.99609375,640.2734375
2024-06-08 18:42:15, Mouse Move,,987.66796875,640.2734375
2024-06-08 18:42:15, Mouse Move,,980.89453125,640.2734375
2024-06-08 18:42:15, Mouse Move,,972.20703125,640.2734375
2024-06-08 18:42:15, Mouse Move,,963.51953125,640.2734375
2024-06-08 18:42:15, Mouse Move,,944.921875,637.734375
2024-06-08 18:42:15, Mouse Move,,923.27734375,633.22265625
2024-06-08 18:42:15, Mouse Move,,900.953125,626.7109375
2024-06-08 18:42:15, Mouse Move,,876.9921875,618.0859375
2024-06-08 18:42:15, Mouse Move,,853.9921875,606.5859375
2024-06-08 18:42:15, Mouse Move,,830.3125,592.76953125
2024-06-08 18:42:15, Mouse Move,,806.96484375,576.52734375
2024-06-08 18:42:15, Mouse Move,,785.2578125,559.75390625
2024-06-08 18:42:15, Mouse Move,,775.73046875,550.2265625
2024-06-08 18:42:15, Mouse Move,,759.49609375,534.89453125
2024-06-08 18:42:15, Mouse Move,,753.2890625,528.06640625
2024-06-08 18:42:15, Mouse Move,,743.3984375,516.65234375
2024-06-08 18:42:15, Mouse Move,,739.8359375,512.58203125
2024-06-08 18:42:15, Mouse Move,,734.50390625,506.65625
2024-06-08 18:42:15, Mouse Move,,730.94140625,502.5859375
2024-06-08 18:42:15, Mouse Move,,729.23828125,500.03515625
2024-06-08 18:42:15, Key Press,Key.enter,,
2024-06-08 18:42:16, Mouse Move,,729.23828125,499.80078125
2024-06-08 18:42:16, Mouse Move,,729.578125,498.43359375
2024-06-08 18:42:16, Mouse Move,,731.0546875,496.953125
2024-06-08 18:42:16, Mouse Move,,732.53125,495.47265625
2024-06-08 18:42:16, Mouse Move,,735.89453125,492.5859375
2024-06-08 18:42:16, Mouse Move,,741.81640625,487.25390625
2024-06-08 18:42:16, Mouse Move,,748.640625,481.66796875
2024-06-08 18:42:16, Mouse Move,,755.46484375,476.08203125
2024-06-08 18:42:16, Mouse Move,,763.890625,470.24609375
2024-06-08 18:42:16, Mouse Move,,774.87890625,462.91796875
2024-06-08 18:42:16, Mouse Move,,787.80859375,455.30859375
2024-06-08 18:42:16, Mouse Move,,800.73828125,448.4609375
2024-06-08 18:42:16, Mouse Move,,814.4296875,442.37109375
2024-06-08 18:42:16, Mouse Move,,827.6171875,437.97265625
2024-06-08 18:42:16, Mouse Move,,842.0703125,434.92578125
2024-06-08 18:42:16, Mouse Move,,848.83984375,434.92578125
2024-06-08 18:42:16, Mouse Move,,868.9296875,434.05078125
2024-06-08 18:42:16, Mouse Move,,874.01171875,434.05078125
2024-06-08 18:42:16, Mouse Move,,891.16796875,435.68359375
2024-06-08 18:42:16, Mouse Move,,895.01171875,438.0859375
2024-06-08 18:42:16, Mouse Move,,902.453125,443.046875
2024-06-08 18:42:16, Mouse Move,,909.27734375,448.62890625
2024-06-08 18:42:16, Mouse Move,,915.48046875,454.83203125
2024-06-08 18:42:16, Mouse Move,,919.625,461.34765625
2024-06-08 18:42:16, Mouse Move,,923.76953125,467.86328125
2024-06-08 18:42:16, Mouse Move,,925.80078125,472.9453125
2024-06-08 18:42:16, Mouse Move,,927.83203125,478.02734375
2024-06-08 18:42:18, Mouse Move,,927.83203125,479.18359375
2024-06-08 18:42:18, Mouse Move,,928.6796875,482.15625
2024-06-08 18:42:18, Mouse Move,,929.953125,485.12890625
2024-06-08 18:42:18, Mouse Move,,931.76171875,488.296875
2024-06-08 18:42:18, Mouse Move,,933.5703125,491.46484375
2024-06-08 18:42:18, Mouse Move,,935.37890625,494.6328125
2024-06-08 18:42:18, Mouse Move,,937.1875,497.80078125
2024-06-08 18:42:18, Mouse Move,,940.5703125,504.0078125
2024-06-08 18:42:18, Mouse Move,,944.71484375,510.5234375
2024-06-08 18:42:18, Mouse Move,,947.9296875,515.88671875
2024-06-08 18:42:18, Mouse Move,,951.87890625,521.52734375
2024-06-08 18:42:18, Mouse Move,,954.9296875,526.1015625
2024-06-08 18:42:18, Mouse Move,,957.98046875,530.67578125
2024-06-08 18:42:18, Mouse Move,,959.0859375,532.15234375
2024-06-08 18:42:18, Mouse Move,,961.48828125,535.99609375
2024-06-08 18:42:18, Mouse Move,,963.296875,539.1640625
2024-06-08 18:42:18, Mouse Move,,964.8828125,541.1484375
2024-06-08 18:42:18, Mouse Move,,966.0703125,543.52734375
2024-06-08 18:42:18, Mouse Move,,966.75,544.890625
2024-06-08 18:42:18, Mouse Move,,967.4296875,546.25390625
2024-06-08 18:42:18, Mouse Move,,967.76953125,547.6171875
2024-06-08 18:42:18, Mouse Move,,968.08203125,548.5546875
2024-06-08 18:42:18, Mouse Move,,968.3671875,549.125
2024-06-08 18:42:18, Mouse Move,,968.6796875,550.0625
2024-06-08 18:42:18, Mouse Move,,968.6796875,550.6328125
2024-06-08 18:42:18, Mouse Move,,968.96484375,551.203125
2024-06-08 18:42:18, Mouse Move,,968.96484375,551.4609375
2024-06-08 18:42:18, Mouse Move,,968.96484375,552.03125
2024-06-08 18:42:18, Mouse Move,,968.96484375,552.2890625
2024-06-08 18:42:18, Mouse Move,,968.96484375,552.546875
2024-06-08 18:42:18, Mouse Move,,968.96484375,552.77734375
2024-06-08 18:42:18, Mouse Move,,969.25,553.34765625
2024-06-08 18:42:18, Mouse Move,,969.53515625,553.91796875
2024-06-08 18:42:18, Mouse Move,,969.84765625,554.85546875
2024-06-08 18:42:18, Mouse Move,,970.1875,556.21875
2024-06-08 18:42:18, Mouse Move,,970.5,557.15625
2024-06-08 18:42:18, Mouse Move,,970.5,558.51953125
2024-06-08 18:42:18, Mouse Move,,970.8671875,560.36328125
2024-06-08 18:42:18, Mouse Move,,971.20703125,561.7265625
2024-06-08 18:42:18, Mouse Move,,971.20703125,563.5703125
2024-06-08 18:42:18, Mouse Move,,971.20703125,565.94921875
2024-06-08 18:42:18, Mouse Move,,971.57421875,567.79296875
2024-06-08 18:42:18, Mouse Move,,971.57421875,570.171875
2024-06-08 18:42:18, Mouse Move,,971.57421875,572.015625
2024-06-08 18:42:18, Mouse Move,,971.57421875,573.859375
2024-06-08 18:42:18, Mouse Move,,971.57421875,575.703125
2024-06-08 18:42:18, Mouse Move,,971.57421875,577.06640625
2024-06-08 18:42:18, Mouse Move,,971.57421875,578.00390625
2024-06-08 18:42:18, Mouse Move,,971.57421875,578.57421875
2024-06-08 18:42:18, Mouse Move,,971.57421875,579.14453125
2024-06-08 18:42:18, Mouse Move,,971.57421875,579.71484375
2024-06-08 18:42:18, Mouse Move,,971.57421875,579.97265625
2024-06-08 18:42:18, Mouse Move,,971.57421875,580.23046875
2024-06-08 18:42:18, Mouse Move,,971.57421875,580.48828125
2024-06-08 18:42:18, Mouse Move,,971.57421875,580.74609375
2024-06-08 18:42:18, Mouse Move,,971.57421875,580.984375
2024-06-08 18:42:18, Mouse Move,,971.83203125,580.984375
2024-06-08 18:42:18, Mouse Move,,971.83203125,581.21875
2024-06-08 18:42:18, Mouse Move,,972.08984375,581.21875
2024-06-08 18:42:18, Mouse Move,,972.08984375,581.4609375
2024-06-08 18:42:18, Mouse Move,,972.34765625,581.4609375
2024-06-08 18:42:18, Mouse Move,,972.34765625,581.71875
2024-06-08 18:42:18, Mouse Move,,972.60546875,581.9765625
2024-06-08 18:42:18, Mouse Move,,972.84765625,582.21875
2024-06-08 18:42:18, Mouse Move,,972.84765625,582.4609375
2024-06-08 18:42:18, Mouse Move,,973.08984375,582.4609375
2024-06-08 18:42:18, Mouse Move,,973.08984375,582.71875
2024-06-08 18:42:18, Mouse Move,,973.08984375,582.953125
2024-06-08 18:42:18, Mouse Move,,973.08984375,583.1875
2024-06-08 18:42:18, Mouse Move,,973.3203125,583.1875
2024-06-08 18:42:18, Mouse Move,,973.3203125,583.4453125
2024-06-08 18:42:19, Mouse Click,Button.left,973.3203125,583.4453125
2024-06-08 18:42:21, Mouse Move,,972.85546875,583.4453125
2024-06-08 18:42:21, Mouse Move,,967.76953125,583.4453125
2024-06-08 18:42:21, Mouse Move,,955.3125,579.046875
2024-06-08 18:42:21, Mouse Move,,936.71484375,573.97265625
2024-06-08 18:42:21, Mouse Move,,893.2265625,560.3046875
2024-06-08 18:42:21, Mouse Move,,850.98046875,545.39453125
2024-06-08 18:42:21, Mouse Move,,797.87109375,524.96875
2024-06-08 18:42:21, Mouse Move,,737.609375,498.51171875
2024-06-08 18:42:21, Mouse Move,,670.2109375,464.02734375
2024-06-08 18:42:21, Mouse Move,,603.4609375,421.1171875
2024-06-08 18:42:21, Mouse Move,,539.046875,371.1953125
2024-06-08 18:42:21, Mouse Move,,481.0546875,322.60546875
2024-06-08 18:42:21, Mouse Move,,460.75390625,302.3046875
2024-06-08 18:42:21, Mouse Move,,421.40625,264.3125
2024-06-08 18:42:21, Mouse Move,,409.96484375,251.23828125
2024-06-08 18:42:21, Mouse Move,,402.2109375,241.37109375
2024-06-08 18:42:21, Mouse Move,,384.9609375,222.203125
2024-06-08 18:42:21, Mouse Move,,382.27734375,216.8359375
2024-06-08 18:42:22, Mouse Move,,380.85546875,216.8359375
2024-06-08 18:42:22, Mouse Move,,373.15234375,216.8359375
2024-06-08 18:42:22, Mouse Move,,359.9609375,216.8359375
2024-06-08 18:42:22, Mouse Move,,345.50390625,216.8359375
2024-06-08 18:42:22, Mouse Move,,329.72265625,216.8359375
2024-06-08 18:42:22, Mouse Move,,299.46484375,215.7890625
2024-06-08 18:42:22, Mouse Move,,263.3515625,209.015625
2024-06-08 18:42:22, Mouse Move,,228.3671875,196.6015625
2024-06-08 18:42:22, Mouse Move,,191.6171875,180.00390625
2024-06-08 18:42:22, Mouse Move,,160.015625,160.81640625
2024-06-08 18:42:22, Mouse Move,,149.36328125,150.92578125
2024-06-08 18:42:22, Mouse Move,,127.03125,132.65625
2024-06-08 18:42:22, Mouse Move,,120.82421875,126.44921875
2024-06-08 18:42:22, Mouse Move,,107.296875,112.921875
2024-06-08 18:42:22, Mouse Move,,97.76953125,103.39453125
2024-06-08 18:42:22, Mouse Move,,95.64453125,100.84375
2024-06-08 18:42:22, Mouse Move,,90.3125,94.91796875
2024-06-08 18:42:22, Mouse Move,,85.796875,89.8359375
2024-06-08 18:42:22, Mouse Move,,82.91015625,86.46875
2024-06-08 18:42:22, Mouse Move,,80.78515625,83.91796875
2024-06-08 18:42:22, Mouse Move,,78.66015625,81.79296875
2024-06-08 18:42:22, Mouse Move,,77.1796875,80.3125
2024-06-08 18:42:22, Mouse Move,,75.58984375,78.32421875
2024-06-08 18:42:22, Mouse Move,,74.5625,77.296875
2024-06-08 18:42:22, Mouse Move,,73.08203125,75.81640625
2024-06-08 18:42:22, Mouse Move,,72.0546875,74.7890625
2024-06-08 18:42:22, Mouse Move,,70.6875,74.10546875
2024-06-08 18:42:22, Mouse Move,,69.74609375,73.7890625
2024-06-08 18:42:22, Mouse Move,,68.37890625,73.4453125
2024-06-08 18:42:22, Mouse Move,,67.01171875,73.1015625
2024-06-08 18:42:22, Mouse Move,,65.1640625,73.1015625
2024-06-08 18:42:22, Mouse Move,,63.796875,73.1015625
2024-06-08 18:42:22, Mouse Move,,61.94921875,73.1015625
2024-06-08 18:42:22, Mouse Move,,60.58203125,73.1015625
2024-06-08 18:42:22, Mouse Move,,59.21484375,72.7578125
2024-06-08 18:42:22, Mouse Move,,57.84765625,72.4140625
2024-06-08 18:42:22, Mouse Move,,56.48046875,71.73046875
2024-06-08 18:42:22, Mouse Move,,55.11328125,71.046875
2024-06-08 18:42:22, Mouse Move,,53.6328125,69.9375
2024-06-08 18:42:22, Mouse Move,,51.5078125,67.8125
2024-06-08 18:42:22, Mouse Move,,50.87890625,66.87109375
2024-06-08 18:42:22, Mouse Move,,49.2890625,64.8828125
2024-06-08 18:42:22, Mouse Move,,47.80859375,63.40234375
2024-06-08 18:42:22, Mouse Move,,45.54296875,60.23046875
2024-06-08 18:42:22, Mouse Move,,44.515625,59.203125
2024-06-08 18:42:22, Mouse Move,,42.109375,55.35546875
2024-06-08 18:42:22, Mouse Move,,40.42578125,52.83203125
2024-06-08 18:42:22, Mouse Move,,39.7421875,51.46484375
2024-06-08 18:42:22, Mouse Move,,38.55078125,49.08203125
2024-06-08 18:42:22, Mouse Move,,37.359375,46.69921875
2024-06-08 18:42:22, Mouse Move,,36.6171875,44.8515625
2024-06-08 18:42:22, Mouse Move,,35.93359375,43.484375
2024-06-08 18:42:22, Mouse Move,,35.6171875,42.54296875
2024-06-08 18:42:22, Mouse Move,,35.328125,41.96875
2024-06-08 18:42:22, Mouse Move,,35.0390625,41.39453125
2024-06-08 18:42:22, Mouse Move,,35.0390625,40.8203125
2024-06-08 18:42:22, Mouse Move,,34.77734375,40.55859375
2024-06-08 18:42:22, Mouse Move,,34.53125,40.3125
2024-06-08 18:42:22, Mouse Move,,34.53125,40.05078125
2024-06-08 18:42:22, Mouse Move,,34.26953125,40.05078125
2024-06-08 18:42:22, Mouse Move,,34.26953125,39.7890625
2024-06-08 18:42:22, Mouse Move,,34.0078125,39.7890625
2024-06-08 18:42:22, Mouse Move,,33.76171875,39.7890625
2024-06-08 18:42:22, Mouse Move,,33.76171875,39.52734375
2024-06-08 18:42:22, Mouse Move,,33.76171875,39.29296875
2024-06-08 18:42:22, Mouse Move,,33.1875,39.00390625
2024-06-08 18:42:22, Mouse Move,,33.1875,38.7421875
2024-06-08 18:42:22, Mouse Move,,33.1875,38.48046875
2024-06-08 18:42:22, Mouse Move,,33.1875,38.21875
2024-06-08 18:42:22, Mouse Move,,32.92578125,38.21875
2024-06-08 18:42:22, Mouse Move,,32.92578125,37.95703125
2024-06-08 18:42:22, Mouse Move,,32.6796875,37.95703125
2024-06-08 18:42:22, Mouse Move,,32.6796875,37.6953125
2024-06-08 18:42:23, Mouse Click,Button.left,32.6796875,37.6953125
2024-06-08 18:42:23, Mouse Move,,32.6796875,37.92578125
2024-06-08 18:42:23, Mouse Move,,32.6796875,40.8984375
2024-06-08 18:42:23, Mouse Move,,33.12890625,44.51953125
2024-06-08 18:42:24, Mouse Move,,35.390625,47.6875
2024-06-08 18:42:24, Mouse Move,,38.2734375,51.05078125
2024-06-08 18:42:24, Mouse Move,,42.33984375,54.609375
2024-06-08 18:42:24, Mouse Move,,52.59375,63.3984375
2024-06-08 18:42:24, Mouse Move,,67.30078125,73.203125
2024-06-08 18:42:24, Mouse Move,,87.7578125,84.36328125
2024-06-08 18:42:24, Mouse Move,,130.640625,109.0546875
2024-06-08 18:42:24, Mouse Move,,166.203125,128.01953125
2024-06-08 18:42:24, Mouse Move,,205.9609375,150.3828125
2024-06-08 18:42:24, Mouse Move,,248.84375,176.37109375
2024-06-08 18:42:24, Mouse Move,,292.671875,204.26171875
2024-06-08 18:42:24, Mouse Move,,312.19921875,218.2109375
2024-06-08 18:42:24, Mouse Move,,354.69921875,248.7578125
2024-06-08 18:42:24, Mouse Move,,391.5546875,277.98828125
2024-06-08 18:42:24, Mouse Move,,423.55859375,304.06640625
2024-06-08 18:42:24, Mouse Move,,451.76953125,327.76171875
2024-06-08 18:42:24, Mouse Move,,461.29296875,337.28515625
2024-06-08 18:42:24, Mouse Move,,479.5,355.4921875
2024-06-08 18:42:24, Mouse Move,,493.92578125,371.72265625
2024-06-08 18:42:24, Mouse Move,,497.140625,377.0859375
2024-06-08 18:42:24, Mouse Move,,504.74609375,390.015625
2024-06-08 18:42:24, Mouse Move,,509.48046875,400.16015625
2024-06-08 18:42:24, Mouse Move,,511.421875,409.8828125
2024-06-08 18:42:24, Mouse Move,,512.12109375,410.34765625
2024-06-08 18:42:24, Mouse Move,,518.32421875,416.55078125
2024-06-08 18:42:24, Mouse Move,,526.77734375,425.70703125
2024-06-08 18:42:24, Mouse Move,,536.6640625,436.35546875
2024-06-08 18:42:24, Mouse Move,,547.70703125,448.1875
2024-06-08 18:42:24, Mouse Move,,569.140625,472.8359375
2024-06-08 18:42:24, Mouse Move,,593.96484375,499.91796875
2024-06-08 18:42:24, Mouse Move,,619.41796875,528.83984375
2024-06-08 18:42:24, Mouse Move,,644.87109375,557.76171875
2024-06-08 18:42:24, Mouse Move,,668.56640625,585.97265625
2024-06-08 18:42:24, Mouse Move,,677.6953125,597.3828125
2024-06-08 18:42:24, Mouse Move,,694.46484375,619.0859375
2024-06-08 18:42:24, Mouse Move,,709.34375,637.68359375
2024-06-08 18:42:24, Mouse Move,,713.48828125,644.19921875
2024-06-08 18:42:24, Mouse Move,,722.1640625,657.609375
2024-06-08 18:42:24, Mouse Move,,729.48828125,668.59765625
2024-06-08 18:42:24, Mouse Move,,731.296875,672.21875
2024-06-08 18:42:24, Mouse Move,,737.890625,683.9375
2024-06-08 18:42:24, Mouse Move,,739.078125,686.31640625
2024-06-08 18:42:24, Mouse Move,,741.0,690.640625
2024-06-08 18:42:24, Mouse Move,,742.2734375,693.61328125
2024-06-08 18:42:24, Mouse Move,,743.01171875,695.45703125
2024-06-08 18:42:24, Mouse Move,,743.3515625,696.8203125
2024-06-08 18:42:24, Mouse Move,,743.6640625,697.7578125
2024-06-08 18:42:24, Mouse Move,,743.921875,698.015625
2024-06-08 18:42:24, Mouse Move,,744.20703125,698.5859375
2024-06-08 18:42:24, Mouse Move,,744.46484375,698.84375
2024-06-08 18:42:24, Mouse Move,,744.46484375,699.1015625
2024-06-08 18:42:24, Mouse Move,,744.72265625,699.1015625
2024-06-08 18:42:24, Mouse Move,,744.9609375,699.33984375
2024-06-08 18:42:24, Mouse Move,,745.21875,699.33984375
2024-06-08 18:42:24, Mouse Move,,745.4765625,699.59765625
2024-06-08 18:42:24, Mouse Move,,745.71875,699.83984375
2024-06-08 18:42:24, Mouse Move,,745.9765625,700.09765625
2024-06-08 18:42:24, Mouse Move,,746.234375,700.35546875
2024-06-08 18:42:24, Mouse Move,,746.8046875,700.92578125
2024-06-08 18:42:24, Mouse Click,Button.left,746.8046875,700.92578125
2024-06-08 18:42:24, Mouse Move,,746.9375,701.1953125
2024-06-08 18:42:24, Mouse Move,,747.4375,702.1953125
