"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
3.157552489E1,-1.415477856E2,1.106782235E2
3.207751015E1,-1.416527082E2,1.106859041E2
3.257897500E1,-1.416802212E2,1.106995418E2
3.307903603E1,-1.416731950E2,1.107031806E2
3.357937172E1,-1.416137300E2,1.106749382E2
3.408062294E1,-1.415294254E2,1.106694076E2
3.458150795E1,-1.415795415E2,1.106533936E2
3.508309487E1,-1.416326261E2,1.106683582E2
3.558370522E1,-1.416520620E2,1.106894942E2
3.608565834E1,-1.416148568E2,1.106651271E2
3.658587197E1,-1.414831306E2,1.106525150E2
3.708697060E1,-1.415680131E2,1.106460962E2
3.758748940E1,-1.415648398E2,1.106387774E2
3.808761147E1,-1.415897158E2,1.106678990E2
3.858837441E1,-1.415882714E2,1.106731250E2
3.959179238E1,-1.414440243E2,1.106206337E2
4.009362343E1,-1.415180920E2,1.106328715E2
4.059514931E1,-1.415653727E2,1.106593031E2
4.109688881E1,-1.414704780E2,1.106281263E2
4.159801796E1,-1.408383196E2,1.101347169E2
4.209820107E1,-1.409154589E2,1.100957980E2
4.259928477E1,-1.410542766E2,1.101347770E2
4.310111583E1,-1.410401437E2,1.101609747E2
4.360233653E1,-1.410686223E2,1.101849105E2
4.410337413E1,-1.410142787E2,1.101745047E2
4.460532725E1,-1.409974332E2,1.101889844E2
4.510715831E1,-1.411037919E2,1.101989300E2
4.560798228E1,-1.411153358E2,1.101326721E2
4.610926402E1,-1.411589609E2,1.101774116E2
4.661088145E1,-1.410976184E2,1.101947223E2
4.711182750E1,-1.410518185E2,1.101885441E2
4.761204112E1,-1.411797684E2,1.102393774E2
4.811381114E1,-1.412500032E2,1.102772908E2
4.861573375E1,-1.411697005E2,1.102832485E2
4.911732066E1,-1.410778154E2,1.102224617E2
4.961930430E1,-1.409646059E2,1.101971238E2
5.012098277E1,-1.410077220E2,1.101714998E2
5.062180675E1,-1.409948502E2,1.101997670E2
5.112327159E1,-1.410149526E2,1.101942382E2
5.162525523E1,-1.409804099E2,1.101915532E2
5.212662852E1,-1.409053232E2,1.101781793E2
5.262806285E1,-1.410835505E2,1.102350499E2
5.312916148E1,-1.413634295E2,1.104113768E2
5.363047374E1,-1.414162471E2,1.104097520E2
5.463245738E1,-1.411856713E2,1.103376727E2
5.513352550E1,-1.413594639E2,1.103790937E2
5.563523448E1,-1.413790040E2,1.103758623E2
5.613694346E1,-1.413461821E2,1.103616920E2
5.663889659E1,-1.413536027E2,1.103671418E2
5.714033092E1,-1.412143510E2,1.103387765E2
5.764179576E1,-1.411938512E2,1.103295902E2
5.814313853E1,-1.413477080E2,1.104524613E2
5.864399302E1,-1.412721285E2,1.104209761E2
5.914533580E1,-1.412903670E2,1.104224511E2
5.964680064E1,-1.411548386E2,1.104129968E2
6.014811365E1,-1.412413191E2,1.104031259E2
6.064994395E1,-1.413164537E2,1.104299774E2
6.115125621E1,-1.413493715E2,1.104465449E2
6.165186656E1,-1.412617897E2,1.104125120E2
6.215385020E1,-1.411588491E2,1.103978895E2
6.265522349E1,-1.412581469E2,1.103965110E2
6.315623057E1,-1.412925664E2,1.104207644E2
6.365745128E1,-1.413415604E2,1.104455676E2
6.415922130E1,-1.412721336E2,1.104156429E2
6.466099132E1,-1.411447864E2,1.103933193E2
6.516291392E1,-1.412615571E2,1.103951972E2
6.566321910E1,-1.413193168E2,1.104228687E2
6.616489757E1,-1.413575238E2,1.104448990E2
6.666633189E1,-1.412201797E2,1.104057804E2
6.716779674E1,-1.411403524E2,1.104809103E2
6.766892589E1,-1.412265568E2,1.104604198E2
6.817002452E1,-1.412682797E2,1.104752549E2
6.917133678E1,-1.411673071E2,1.104288127E2
6.967274058E1,-1.411464367E2,1.103904866E2
7.017430107E1,-1.413407085E2,1.104046231E2
7.067631114E1,-1.413195157E2,1.103688921E2
7.117795909E1,-1.413965003E2,1.103747489E2
7.167908824E1,-1.414484989E2,1.104349574E2
7.218079264E1,-1.414042618E2,1.103777064E2
7.268214000E1,-1.412693850E2,1.103642223E2
7.318271983E1,-1.412581395E2,1.103524954E2
7.368357432E1,-1.413524886E2,1.103629291E2
7.418474349E1,-1.413909780E2,1.104301171E2
7.468583262E1,-1.413096572E2,1.103449808E2
7.518720972E1,-1.411578064E2,1.103300161E2
7.568879664E1,-1.412067005E2,1.103759716E2
7.619041407E1,-1.412556771E2,1.103892933E2
7.669190943E1,-1.413225581E2,1.103503407E2
7.719325221E1,-1.414682388E2,1.104669255E2
7.769465601E1,-1.392780348E2,1.107655956E2
7.819605982E1,-1.402323173E2,1.115967415E2
7.869761622E1,-1.389534231E2,1.104623395E2
7.919877589E1,-1.406554468E2,1.116810507E2
7.970051539E1,-1.423738002E2,1.119972045E2
8.020152247E1,-1.416604353E2,1.125564469E2
8.070298731E1,-1.415815535E2,1.115395362E2
8.120405543E1,-1.411241781E2,1.112108532E2
8.170588648E1,-1.411632407E2,1.110872417E2
8.220750392E1,-1.415178231E2,1.112098581E2
8.270939600E1,-1.410487587E2,1.113011411E2
8.321040309E1,-1.411219839E2,1.113421581E2
8.421296656E1,-1.410667659E2,1.112600994E2
8.471430934E1,-1.412304305E2,1.112603333E2
8.521586573E1,-1.412788237E2,1.112843363E2
8.571604884E1,-1.412743025E2,1.112745184E2
8.621726954E1,-1.412108721E2,1.112533556E2
8.671809351E1,-1.411843102E2,1.112592298E2
8.721821559E1,-1.412676260E2,1.112560645E2
8.772010768E1,-1.412776873E2,1.112747421E2
8.822105372E1,-1.412789352E2,1.112495846E2
8.872285426E1,-1.412176877E2,1.112235627E2
8.922355616E1,-1.411646482E2,1.112082045E2
8.972468531E1,-1.412778419E2,1.112185095E2
9.022663844E1,-1.413144737E2,1.112443083E2
9.072798121E1,-1.412665305E2,1.112222096E2
9.122871363E1,-1.412111514E2,1.112180059E2
9.173011744E1,-1.411870307E2,1.112114715E2
9.223158228E1,-1.412823097E2,1.112246211E2
9.273319972E1,-1.413001469E2,1.112329773E2
9.323512232E1,-1.412961640E2,1.112214257E2
9.373701441E1,-1.412482036E2,1.112314738E2
9.423814356E1,-1.411791131E2,1.112099199E2
9.473973048E1,-1.412739455E2,1.112127106E2
9.524095118E1,-1.412518504E2,1.112014569E2
9.574098170E1,-1.412886744E2,1.112182657E2
9.624263632E1,-1.412452155E2,1.112116776E2
9.674467432E1,-1.411788433E2,1.111930981E2
9.724638331E1,-1.412766851E2,1.112006419E2
9.774806178E1,-1.412974794E2,1.112118844E2
9.874959881E1,-1.412739427E2,1.112001055E2
9.925074732E1,-1.412558918E2,1.112213223E2
9.975193751E1,-1.411089989E2,1.110714079E2
1.002525173E2,-1.409773620E2,1.108235142E2
1.007541348E2,-1.407608842E2,1.106237342E2
1.012557827E2,-1.407097315E2,1.106132551E2
1.017571865E2,-1.407436645E2,1.106703490E2
1.022591091E2,-1.408513604E2,1.107445732E2
1.027598416E2,-1.408455029E2,1.107397970E2
1.032614895E2,-1.408684941E2,1.107558898E2
1.037630459E2,-1.408394624E2,1.107369061E2
1.042636563E2,-1.407577089E2,1.107250711E2
1.047646023E2,-1.408611409E2,1.107371709E2
1.052662808E2,-1.408841437E2,1.107327488E2
1.057677260E2,-1.409695586E2,1.108077676E2
1.062694044E2,-1.409094143E2,1.107848244E2
1.067713881E2,-1.408211988E2,1.107437870E2
1.072732802E2,-1.409315892E2,1.108026396E2
1.077745619E2,-1.409526159E2,1.107936522E2
1.082761793E2,-1.409416775E2,1.108077720E2
1.087770033E2,-1.409259216E2,1.108050969E2
1.092776747E2,-1.408542188E2,1.107759122E2
1.097789869E2,-1.408649505E2,1.108070197E2
1.102800245E2,-1.409411985E2,1.108177267E2
1.107806044E2,-1.409500956E2,1.108252597E2
1.112812758E2,-1.409629514E2,1.108428696E2
1.122840529E2,-1.409184611E2,1.108238426E2
1.127857313E2,-1.409592281E2,1.108422318E2
1.132867994E2,-1.409826633E2,1.108629442E2
1.137884169E2,-1.410607684E2,1.109290253E2
1.142903395E2,-1.409992984E2,1.109300989E2
1.147922621E2,-1.410688067E2,1.108990405E2
1.152941847E2,-1.410716451E2,1.109326761E2
1.157954664E2,-1.410810154E2,1.109397196E2
1.162966871E2,-1.410517069E2,1.109252070E2
1.167971144E2,-1.409670889E2,1.109374674E2
1.172988539E2,-1.410427104E2,1.109187716E2
1.178004408E2,-1.410765772E2,1.109370552E2
1.183020582E2,-1.410658368E2,1.109409806E2
1.188037672E2,-1.410604315E2,1.109318516E2
1.193048964E2,-1.409932943E2,1.109330547E2
1.198059340E2,-1.409660358E2,1.109079946E2
1.203070936E2,-1.410988874E2,1.109296205E2
1.208083449E2,-1.413594434E2,1.117909638E2
1.213095961E2,-1.389326503E2,1.119961694E2
1.218107863E2,-1.359732390E2,1.119696972E2
1.223121596E2,-1.376752727E2,1.129606077E2
1.228133192E2,-1.384641244E2,1.116944946E2
1.233138685E2,-1.400241234E2,1.118422619E2
1.238148756E2,-1.403354408E2,1.109376064E2
1.243150587E2,-1.406158235E2,1.108068114E2
1.248167604E2,-1.422193112E2,1.125251038E2
1.253184157E2,-1.445302767E2,1.111256695E2
1.263200636E2,-1.480459200E2,1.119227227E2
1.268208571E2,-1.470653076E2,1.116602288E2
1.273217421E2,-1.487575131E2,1.119271406E2
1.278232069E2,-1.478368080E2,1.116313068E2
1.283239699E2,-1.453776904E2,1.110528883E2
1.288250380E2,-1.472013188E2,1.113666226E2
1.293253126E2,-1.476890590E2,1.115365258E2
1.298254652E2,-1.469873052E2,1.112113054E2
1.303260145E2,-1.463359584E2,1.112685033E2
1.308268185E2,-1.476654228E2,1.114333951E2
1.313274183E2,-1.471600825E2,1.113880378E2
1.318280897E2,-1.463401942E2,1.113093311E2
1.323292189E2,-1.463155150E2,1.115965647E2
1.328295301E2,-1.457468594E2,1.123667205E2
1.333304396E2,-1.355145864E2,1.114567835E2
1.338314161E2,-1.313048293E2,1.123596101E2
1.343323317E2,-1.305978694E2,1.132981981E2
1.348338270E2,-1.356680005E2,1.166542281E2
1.353340101E2,-1.392389154E2,1.184697339E2
1.358349867E2,-1.443390703E2,1.251820399E2
1.363361464E2,-1.640660799E2,1.293771115E2
1.368375701E2,-1.795788445E2,1.392236616E2
1.373385772E2,1.190692582E2,1.124265498E2
1.378395843E2,8.060412597E1,8.360439920E1
1.383409270E2,8.951045312E1,8.979201966E1
1.388427886E2,9.185475016E1,9.098483481E1
1.393430938E2,9.271866216E1,9.150496235E1
1.403451995E2,9.327477521E1,9.190971092E1
1.408460540E2,9.057936723E1,9.033275868E1
1.413460540E2,9.002777231E1,9.001068222E1
1.418478850E2,1.141518555E2,9.507676818E1
1.423481902E2,9.187247525E1,9.060188122E1
1.428492888E2,7.948720083E1,8.757771141E1
1.433500823E2,7.863279036E1,8.778940725E1
1.438512420E2,7.630903598E1,8.659646875E1
1.443514861E2,7.887163461E1,8.688999523E1
1.448525237E2,7.509855283E1,8.342361281E1
1.453535918E2,-1.474380383E2,1.019984252E2
1.458550567E2,8.015154848E1,8.772701153E1
1.468572539E2,8.452243063E1,8.828812488E1
1.473574676E2,7.469572740E1,8.511485892E1
1.478576507E2,9.439831730E1,9.101196661E1
1.483581084E2,-1.585447435E2,1.138248254E2
1.488597869E2,-1.621503796E2,1.308325161E2
1.493601226E2,-1.511087578E2,1.437101757E2
1.498607024E2,-1.364542738E2,1.285073693E2
1.503626555E2,-1.427462077E2,1.236589181E2
1.508629912E2,-1.527497343E2,1.207511632E2
1.513636626E2,-1.499344571E2,1.176499159E2
1.518656158E2,-1.507051963E2,1.152737338E2
1.528677520E2,-1.478980031E2,1.152473151E2
1.533693084E2,-1.545613237E2,1.113978544E2
1.538696441E2,-1.527577284E2,1.128423683E2
1.543708648E2,-1.542292444E2,1.133958384E2
1.548720855E2,-1.532135115E2,1.146416964E2
1.553730315E2,-1.529387168E2,1.152002050E2
1.558734588E2,-1.527919494E2,1.139827665E2
1.563752593E2,-1.528175755E2,1.135210075E2
1.568755950E2,-1.530944190E2,1.136223668E2
1.573755950E2,-1.532422484E2,1.136752794E2
1.578765716E2,-1.534271804E2,1.136950281E2
1.583772124E2,-1.534597929E2,1.137195855E2
1.593790302E2,-1.535242558E2,1.137508133E2
1.598796862E2,-1.535237136E2,1.137676789E2
1.603804473E2,-1.535929775E2,1.137710860E2
1.608823089E2,-1.536236021E2,1.137971582E2
1.613830108E2,-1.536309720E2,1.137972763E2
1.618849639E2,-1.536335712E2,1.137913999E2
1.623858489E2,-1.535250898E2,1.137511125E2
1.628873479E2,-1.536464488E2,1.137902109E2
1.633883765E2,-1.536300722E2,1.137819263E2
1.638892631E2,-1.536681966E2,1.138089201E2
1.648907317E2,-1.535303287E2,1.137466978E2
1.653908047E2,-1.537102502E2,1.137729870E2
1.658928069E2,-1.538668940E2,1.137862329E2
1.663950042E2,-1.538952908E2,1.137985377E2
1.668952178E2,-1.539013868E2,1.137929017E2
1.673971478E2,-1.538095951E2,1.137699443E2
1.678989789E2,-1.538915356E2,1.137852349E2
1.684009015E2,-1.539155670E2,1.137913117E2
1.689009625E2,-1.539302665E2,1.138146511E2
1.694028241E2,-1.538830183E2,1.137861479E2
1.699045636E2,-1.538421164E2,1.137850509E2
1.709064557E2,-1.539497187E2,1.138107254E2
1.714084393E2,-1.539531905E2,1.138183977E2
1.719101178E2,-1.539276246E2,1.138054563E2
1.724118268E2,-1.537929345E2,1.137113669E2
1.729137799E2,-1.539302555E2,1.136944544E2
1.734142377E2,-1.538032821E2,1.136542185E2
1.739158551E2,-1.538985693E2,1.136738313E2
1.744161908E2,-1.538483433E2,1.136930360E2
1.749162518E2,-1.537779696E2,1.136920941E2
1.754166180E2,-1.538939702E2,1.137076293E2
1.759175641E2,-1.539121798E2,1.137337026E2
1.769190900E2,-1.539086824E2,1.137357828E2
1.774202191E2,-1.538295418E2,1.137303993E2
1.779211346E2,-1.539556067E2,1.137538664E2
1.784219586E2,-1.540290249E2,1.138311490E2
1.789233319E2,-1.539778558E2,1.137748704E2
1.794239423E2,-1.539714655E2,1.137803421E2
1.799251324E2,-1.538764787E2,1.137523983E2
1.804266278E2,-1.539492712E2,1.137392446E2
1.809272687E2,-1.539864577E2,1.137560671E2
1.814285199E2,-1.539995961E2,1.137714978E2
1.819287640E2,-1.540110645E2,1.137721214E2
1.829297406E2,-1.538998967E2,1.137230473E2
1.834303510E2,-1.540104140E2,1.137526218E2
1.839309918E2,-1.539877263E2,1.137569834E2
1.844310834E2,-1.540390779E2,1.137590728E2
1.849323346E2,-1.538756760E2,1.137422964E2
1.854338300E2,-1.538969334E2,1.137177211E2
1.859345929E2,-1.539471770E2,1.137267702E2
1.864345929E2,-1.539836599E2,1.137429096E2
1.869350812E2,-1.539929974E2,1.137883508E2
1.874359662E2,-1.540322201E2,1.137759571E2
1.879369993E2,-1.539453741E2,1.137741539E2
1.889395893E2,-1.538826883E2,1.137592750E2
1.894405396E2,-1.540378652E2,1.137789371E2
1.899418833E2,-1.540124639E2,1.137771240E2
1.904429547E2,-1.540096569E2,1.137799267E2
1.909442975E2,-1.540195403E2,1.137905286E2
1.914449994E2,-1.537719813E2,1.136857020E2
1.919460980E2,-1.539230428E2,1.137326313E2
1.924464337E2,-1.539728203E2,1.137445000E2
1.929469154E2,-1.539441489E2,1.137328410E2
1.934488751E2,-1.540594298E2,1.137798111E2
1.944496797E2,-1.539208788E2,1.137172962E2
1.949515912E2,-1.540593925E2,1.137438193E2
1.954520184E2,-1.540949790E2,1.137803253E2
1.959525067E2,-1.538656711E2,1.136331505E2
1.964531781E2,-1.538143853E2,1.135796127E2
1.969535138E2,-1.537500486E2,1.136002382E2
1.974553646E2,-1.539108827E2,1.136230917E2
1.979557721E2,-1.539928649E2,1.136805441E2
1.984566665E2,-1.540162944E2,1.137232506E2
1.989580914E2,-1.539717503E2,1.136883174E2
1.994596478E2,-1.538453372E2,1.136514676E2
1.999611163E2,-1.539887804E2,1.136941989E2
2.004617266E2,-1.540393976E2,1.137101355E2
2.014633746E2,-1.539621995E2,1.137057361E2
2.019649310E2,-1.539148310E2,1.136799967E2
2.024649615E2,-1.540364314E2,1.137067740E2
2.029654193E2,-1.540857459E2,1.137419798E2
2.034664263E2,-1.540463732E2,1.137265457E2
2.039683184E2,-1.540261217E2,1.137271834E2
2.044702715E2,-1.539891079E2,1.137131185E2
2.049720721E2,-1.540740032E2,1.137203644E2
2.054737200E2,-1.540791332E2,1.137521914E2
2.059753680E2,-1.540548342E2,1.137294539E2
2.064767413E2,-1.539110118E2,1.137028396E2
2.074769854E2,-1.541091192E2,1.137435336E2
2.079784808E2,-1.540957060E2,1.137522543E2
2.084800067E2,-1.540114680E2,1.137099928E2
2.089801898E2,-1.539635495E2,1.137049483E2
2.094819598E2,-1.540742742E2,1.137327541E2
2.099837298E2,-1.540835702E2,1.137418339E2
2.104844622E2,-1.540713539E2,1.137423390E2
2.109851336E2,-1.539638268E2,1.137188577E2
2.114866290E2,-1.540052166E2,1.137249566E2
2.119871478E2,-1.541230514E2,1.137439956E2
2.124873614E2,-1.541181378E2,1.137391819E2
2.134902300E2,-1.539834282E2,1.137098496E2
2.139915423E2,-1.541056230E2,1.137289234E2
2.144934954E2,-1.541292329E2,1.137486888E2
2.149954486E2,-1.541215184E2,1.137505704E2
2.154970049E2,-1.541079681E2,1.137452904E2
2.159975848E2,-1.539816233E2,1.137137584E2
2.164982256E2,-1.541178495E2,1.137296493E2
2.169999652E2,-1.541555138E2,1.137538198E2
2.175012774E2,-1.541293593E2,1.137310488E2
2.180028948E2,-1.541187339E2,1.137421684E2
2.185035967E2,-1.540283430E2,1.137323518E2
2.195055194E2,-1.541265364E2,1.137457212E2
2.200060076E2,-1.541658840E2,1.137561194E2
2.205061602E2,-1.541019150E2,1.137551084E2
2.210065007E2,-1.540264859E2,1.137247076E2
2.215076251E2,-1.541421494E2,1.137514450E2
2.220082049E2,-1.541690908E2,1.137720111E2
2.225084490E2,-1.541536221E2,1.137675608E2
2.230093951E2,-1.541037356E2,1.137486502E2
2.235096666E2,-1.540505305E2,1.137477756E2
2.240104327E2,-1.541388746E2,1.137410391E2
2.245114092E2,-1.541610679E2,1.137656037E2
2.255143389E2,-1.540576163E2,1.137565845E2
2.260145220E2,-1.540095598E2,1.137446240E2
2.265160339E2,-1.541381136E2,1.137516267E2
2.270170390E2,-1.541117257E2,1.138084066E2
2.275173868E2,-1.542652505E2,1.136562160E2
2.280176959E2,-1.541366336E2,1.137761649E2
2.285177874E2,-1.539463831E2,1.143291527E2
2.290190448E2,-1.540988434E2,1.137845111E2
2.295208087E2,-1.538954991E2,1.137448652E2
2.300223345E2,-1.539808307E2,1.139646100E2
2.305234215E2,-1.539509055E2,1.140232670E2
2.310251351E2,-1.539537627E2,1.143257748E2
2.320282174E2,-1.523757158E2,1.148269782E2
2.325289498E2,-1.518328596E2,1.166024854E2
2.330290108E2,-1.433362596E2,1.187525138E2
2.335309640E2,-1.431904264E2,1.208978057E2
2.340327645E2,-1.486465756E2,1.202411641E2
2.345341683E2,-1.558284239E2,1.227887743E2
2.350360604E2,-1.510190808E2,1.290822473E2
2.355374642E2,-1.564274902E2,1.299672248E2
2.360389901E2,-1.567997437E2,1.330594875E2
2.365404244E2,-1.442713353E2,1.304749081E2
2.375428963E2,-1.524746336E2,1.237668938E2
2.380442696E2,-1.527306107E2,1.244914202E2
2.385455819E2,-1.519037999E2,1.243499797E2
2.390469552E2,-1.522402548E2,1.240041582E2
2.395486947E2,-1.523859941E2,1.239616445E2
2.400504036E2,-1.522970559E2,1.239368245E2
2.405521431E2,-1.524864628E2,1.238707198E2
2.410540352E2,-1.525705014E2,1.238946417E2
2.415553170E2,-1.525987016E2,1.238031576E2
2.420565072E2,-1.526837811E2,1.237541570E2
2.425570260E2,-1.526467865E2,1.237015806E2
2.430588570E2,-1.526877720E2,1.236829931E2
2.440618172E2,-1.527092149E2,1.236755245E2
2.445631905E2,-1.526936909E2,1.236379813E2
2.450639840E2,-1.529241715E2,1.235678619E2
2.455655709E2,-1.526988335E2,1.232816082E2
2.460673104E2,-1.527648407E2,1.232760639E2
2.465691720E2,-1.528321489E2,1.232939008E2
2.470705147E2,-1.529910851E2,1.233571167E2
2.475717965E2,-1.530263320E2,1.232658091E2
2.480736275E2,-1.531019768E2,1.232159749E2
2.485754891E2,-1.534199721E2,1.231586756E2
2.490771065E2,-1.537058081E2,1.230229324E2
2.500805089E2,-1.529815522E2,1.233609282E2
2.505805226E2,-1.481903569E2,1.220118054E2
2.510805245E2,-1.460013805E2,1.213799941E2
2.515819588E2,-1.461189336E2,1.222476275E2
2.520835457E2,-1.433766678E2,1.220517573E2
2.525854567E2,-1.428828676E2,1.219962709E2
2.530871163E2,-1.432699918E2,1.220686055E2
2.535887509E2,-1.434053944E2,1.219420577E2
2.540903472E2,-1.435443977E2,1.220391439E2
2.545919686E2,-1.435041984E2,1.220143881E2
2.550938367E2,-1.436026067E2,1.219980435E2
2.555953255E2,-1.437295863E2,1.220540767E2
2.565983520E2,-1.498556675E2,1.239004828E2
2.570999032E2,-1.433555425E2,1.153822946E2
2.575999642E2,-1.356402548E2,1.203802754E2
2.581016121E2,-1.549146132E2,1.238588104E2
2.586028074E2,-1.531977867E2,1.233890135E2
2.591032296E2,-1.534498563E2,1.236110050E2
2.596044808E2,-1.542888762E2,1.238618870E2
2.601062419E2,-1.535532089E2,1.248448584E2
2.606063460E2,-1.512173468E2,1.217213717E2
2.611078884E2,-1.513224133E2,1.208718181E2
2.616094876E2,-1.518152208E2,1.209628518E2
2.626129666E2,-1.508092805E2,1.203133076E2
2.631145840E2,-1.514689231E2,1.207304632E2
2.636162320E2,-1.520749890E2,1.216318286E2
2.641175137E2,-1.511054974E2,1.207793533E2
2.646187344E2,-1.508767262E2,1.208265113E2
2.651193142E2,-1.518384021E2,1.211001062E2
2.656193753E2,-1.519768324E2,1.215668939E2
2.661207486E2,-1.509408225E2,1.209513368E2
2.666223050E2,-1.507849664E2,1.210825198E2
2.671240445E2,-1.502877765E2,1.211360654E2
2.676252957E2,-1.505710552E2,1.214435431E2
2.681264554E2,-1.534342462E2,1.234444600E2
2.691284085E2,-1.523300490E2,1.207596773E2
2.696303006E2,-1.529030653E2,1.209066345E2
2.701318570E2,-1.530638204E2,1.202831289E2
2.706334439E2,-1.522439043E2,1.203442292E2
2.711350308E2,-1.521643079E2,1.205244945E2
2.716360074E2,-1.526705547E2,1.202815246E2
2.721378994E2,-1.520437699E2,1.203546118E2
2.726396695E2,-1.520621714E2,1.204939860E2
2.731397915E2,-1.526107336E2,1.203540320E2
2.736411038E2,-1.519725984E2,1.203477832E2
2.741424466E2,-1.518740241E2,1.204186534E2
2.746434536E2,-1.524342624E2,1.203661926E2
2.756449770E2,-1.520132385E2,1.203962888E2
2.761455125E2,-1.524705608E2,1.203177820E2
2.766462209E2,-1.521568799E2,1.203857817E2
2.771475125E2,-1.520347824E2,1.204270355E2
2.776476651E2,-1.522079782E2,1.204921815E2
2.781483365E2,-1.523001627E2,1.204933091E2
2.786489773E2,-1.519856769E2,1.205163765E2
2.791508694E2,-1.519912754E2,1.204797743E2
2.796522427E2,-1.522366444E2,1.207401235E2
2.801535855E2,-1.516109593E2,1.205277496E2
2.806555081E2,-1.517074276E2,1.206480230E2
2.811561795E2,-1.517034595E2,1.206287565E2
2.816580955E2,-1.516959098E2,1.205974622E2
2.821599331E2,-1.516257422E2,1.206024890E2
2.826599674E2,-1.516767054E2,1.205984685E2
2.831602334E2,-1.516554145E2,1.205976868E2
2.841613675E2,-1.516773195E2,1.205943865E2
2.846615103E2,-1.516243851E2,1.205918531E2
2.851623440E2,-1.517724547E2,1.206154001E2
2.856634427E2,-1.510218138E2,1.206792664E2
2.861645718E2,-1.493106201E2,1.230984834E2
2.866661656E2,-1.497343552E2,1.278686376E2
2.871670132E2,-1.566554668E2,1.330310741E2
2.876686803E2,-1.542506424E2,1.337119690E2
2.881700345E2,-1.550103499E2,1.341798978E2
2.886714688E2,-1.752454504E2,1.349209654E2
2.891727200E2,1.001222828E2,9.132034167E1
2.896729543E2,4.213588495E1,8.201398273E1
2.901746731E2,3.666037341E1,8.251472286E1
2.911762608E2,2.344599404E1,7.954275874E1
2.916764737E2,1.437852238E2,9.637755415E1
2.921766479E2,8.709394074E1,8.959001912E1
2.926782959E2,6.143780812E1,8.129784442E1
2.931799438E2,4.310311175E1,8.531077787E1
2.936800964E2,8.692363020E1,8.956499720E1
2.941816833E2,1.057760187E2,9.161171266E1
2.946833923E2,8.096507474E1,8.890732196E1
2.951836975E2,8.941200475E1,8.988583912E1
2.956850708E2,1.421932664E2,9.952014065E1
2.961853454E2,-1.675794448E2,1.188099678E2
2.966855591E2,-1.497876684E2,1.392016959E2
2.971862610E2,-1.340738122E2,1.239399826E2
