Time (s),Sound pressure level (dB)
127.0,-72.793864625
128.0,-72.9109566
129.0,-73.979238165
130.0,-75.881947045
131.0,-69.84852857
132.0,-69.253852285
133.0,-68.46775733999999
134.0,-67.1903193
135.0,-63.362430265
136.0,-63.03829024
137.0,-45.025025475
138.0,-66.6717471
139.0,-56.773452455
140.0,-55.793170195
141.0,-59.307289010000005
142.0,-69.62134437
143.0,-74.87928653
144.0,-71.204710225
145.0,-67.05031335000001
146.0,-62.793935815
147.0,-73.908025545
148.0,-72.92491344999999
149.0,-68.839574295
150.0,-68.90582672000001
151.0,-72.809383995
152.0,-68.750022825
153.0,-74.81062781
154.0,-68.44750321
155.0,-70.681009055
156.0,-71.79323395
157.0,-72.69384416
158.0,-74.178964105
159.0,-75.084103935
160.0,-70.25182645
161.0,-72.943356135
162.0,-75.05964391500001
163.0,-73.02211209000001
164.0,-65.45938522
165.0,-72.44510181999999
166.0,-74.91885555
167.0,-72.138165405
168.0,-74.00695143
169.0,-74.34092753499999
170.0,-74.346832295
171.0,-75.03816994499999
172.0,-71.71750152
173.0,-74.360741685
174.0,-75.31669054
175.0,-71.27999102999999
176.0,-74.674123005
177.0,-75.177608435
178.0,-72.71559056
179.0,-67.286578925
180.0,-75.73477874
181.0,-65.61311985
182.0,-74.432916965
183.0,-73.49263494
184.0,-73.86241971999999
185.0,-73.82419039999999
186.0,-74.717018005
187.0,-74.03572202000001
188.0,-73.35587415500001
189.0,-75.301820945
190.0,-75.19165329500001
191.0,-74.70822033
192.0,-67.85163767
193.0,-74.238811365
194.0,-69.53528437
195.0,-72.48581860499999
196.0,-72.304822925
197.0,-71.99399504
198.0,-74.91007969
199.0,-73.052832865
200.0,-71.754335965
201.0,-72.54930859
202.0,-67.11120596500001
203.0,-68.00298555500001
204.0,-64.92416599
205.0,-66.507211265
206.0,-63.61344045
207.0,-74.788074795
208.0,-74.38442446
209.0,-74.802353905
210.0,-73.421289055
211.0,-72.69493288999999
212.0,-72.69355802999999
213.0,-74.786209785
214.0,-74.33571494
215.0,-74.38087597500001
216.0,-72.631318255
217.0,-70.05575920499999
218.0,-71.37311288500001
219.0,-61.59880185
220.0,-59.081836615
221.0,-65.131292965
222.0,-65.97457144500001
223.0,-63.689795454999995
224.0,-73.28706807
225.0,-75.157737425
226.0,-74.78346877999999
227.0,-74.81499374
228.0,-73.644151465
229.0,-62.42172809
230.0,-73.56452571
231.0,-66.14103470500001
232.0,-63.90720271
233.0,-66.87945680499999
234.0,-75.17311457
235.0,-69.986085825
236.0,-69.5438397
237.0,-61.72803614
238.0,-56.204402044999995
239.0,-69.337091735
240.0,-67.559546885
241.0,-68.49879121
242.0,-64.76168904
243.0,-70.13598699
244.0,-61.837932464999994
245.0,-56.36210142
246.0,-62.73452408
247.0,-61.532960245
248.0,-65.969779195
249.0,-66.75630882499999
250.0,-60.18213224
251.0,-75.16163552
252.0,-74.17416314
253.0,-65.26016146
254.0,-62.89588308
255.0,-65.924960195
256.0,-63.22332297
257.0,-58.615048235
258.0,-65.45671609
259.0,-69.238115775
260.0,-69.10192016
261.0,-61.04637785
262.0,-67.644801245
263.0,-70.044217145
264.0,-71.20210802
265.0,-72.95913124500001
266.0,-72.94001158500001
267.0,-74.07381614
268.0,-68.8514199
269.0,-66.63683769
270.0,-67.91384045
271.0,-72.61344919499999
272.0,-71.04957716499999
273.0,-58.014804315000006
274.0,-69.916306835
275.0,-71.949085025
276.0,-73.555152755
277.0,-71.95300086
278.0,-73.318862085
279.0,-66.58357604
280.0,-67.279658435
281.0,-67.01742375
282.0,-72.80326457999999
283.0,-74.8735401
284.0,-73.56983148
285.0,-74.805633285
286.0,-74.33240205499999
287.0,-72.71601491999999
288.0,-73.890880905
289.0,-74.84542192
290.0,-74.666209305
291.0,-75.005106745
292.0,-74.18994541
293.0,-74.486452935
294.0,-74.59346017
295.0,-73.15559905500001
296.0,-64.15862955
297.0,-68.90106080999999
298.0,-53.078854355000004
299.0,-58.826704535000005
300.0,-56.013093014999995
301.0,-54.767691514999996
302.0,-57.613869855000004
303.0,-57.875459555
304.0,-61.627090255
305.0,-62.329730999999995
306.0,-54.75599913
307.0,-50.450929110000004
308.0,-54.220057080000004
309.0,-57.210701735
310.0,-66.76057516
311.0,-65.388909955
312.0,-64.208774515
313.0,-62.34057397
314.0,-72.451580905
315.0,-70.25507915
316.0,-74.160632685
317.0,-71.79793857499999
318.0,-74.17090904
319.0,-73.94230382
320.0,-72.70701455
321.0,-74.652427595
322.0,-71.636056285
323.0,-74.33865749
324.0,-73.74169419500001
325.0,-73.445943445
326.0,-74.545354105
327.0,-71.99630865
328.0,-74.70779078999999
329.0,-75.098332
330.0,-73.800266825
331.0,-74.397416
332.0,-74.923757055
333.0,-67.06845262
334.0,-71.457328945
335.0,-60.66850412
336.0,-70.037501485
337.0,-71.97143086
338.0,-60.78020939
339.0,-63.46091124
340.0,-62.714534495
341.0,-60.924142885
342.0,-66.96461285
343.0,-63.061758299999994
344.0,-59.72813942
345.0,-67.098079075
346.0,-55.582796515
347.0,-60.351348689999995
348.0,-59.0030682
349.0,-62.504687475
350.0,-65.02866267
351.0,-67.37563989
352.0,-74.20694645500001
353.0,-73.978312985
354.0,-72.93980195
355.0,-67.76057648
356.0,-71.842971655
357.0,-75.114868625
358.0,-73.47261679
359.0,-58.98066525
360.0,-62.09584457
361.0,-63.488284125
362.0,-59.066863264999995
363.0,-68.55962039
364.0,-71.821211565
365.0,-64.76781699
366.0,-70.17375143999999
367.0,-67.305022185
368.0,-58.197683775
369.0,-65.34944587
370.0,-62.371761535
371.0,-70.38451647
372.0,-73.95259402
373.0,-73.93601138
374.0,-73.38283226
375.0,-72.29870163499999
376.0,-72.961118255
377.0,-75.363527785
378.0,-74.176458665
379.0,-73.37562928
380.0,-73.723463665
381.0,-68.598615155
382.0,-70.640894805
383.0,-69.62274686
384.0,-64.15759952
385.0,-72.334542435
386.0,-70.92261418
387.0,-72.191956785
388.0,-71.86600597500001
389.0,-73.59142094
390.0,-73.78613504
391.0,-72.536953555
392.0,-73.46883837499999
393.0,-72.022659705
394.0,-73.90411556000001
395.0,-71.61195217
396.0,-72.67171249
397.0,-58.30149418
398.0,-64.3525109
399.0,-66.38437087
400.0,-63.79503666
401.0,-68.863844655
402.0,-61.241591725
403.0,-67.58759867
404.0,-70.311669435
405.0,-73.853048355
406.0,-73.01111262
407.0,-74.48042566999999
408.0,-71.50145380000001
409.0,-59.900022324999995
410.0,-65.934029005
411.0,-60.79963225
412.0,-74.828720395
413.0,-73.17951848999999
414.0,-74.77957149
415.0,-74.72630204000001
416.0,-74.41059759000001
417.0,-69.80676117499999
418.0,-70.131992385
419.0,-74.21195527
420.0,-72.69329745
421.0,-73.38657247
422.0,-72.21954772000001
423.0,-67.630688315
424.0,-68.25156712
425.0,-61.51613198
426.0,-54.21946001
427.0,-71.788127685
428.0,-67.211067405
429.0,-73.235229395
430.0,-71.750697575
431.0,-70.87947166000001
432.0,-74.36025799999999
433.0,-69.52360773500001
434.0,-71.14056471500001
435.0,-74.14749359999999
436.0,-73.708863405
437.0,-72.25201956500001
438.0,-74.05799673
439.0,-71.96190693
440.0,-71.69928875
441.0,-73.179556065
442.0,-68.851785005
443.0,-70.25026208
444.0,-67.82768798999999
445.0,-73.97420584
446.0,-68.857993445
447.0,-69.101744405
448.0,-72.00696576499999
449.0,-74.677271315
450.0,-73.22663391
451.0,-74.15398511000001
452.0,-75.06484051
453.0,-74.37320722999999
454.0,-75.200260215
455.0,-74.416306235
456.0,-74.405711385
457.0,-73.86502747
458.0,-75.23407972999999
459.0,-74.047176705
460.0,-74.850519225
461.0,-74.20820005499999
462.0,-74.8132029
463.0,-75.26631307
464.0,-72.594283015
465.0,-74.75181108000001
466.0,-70.641432365
467.0,-70.94072766
468.0,-74.026796765
469.0,-72.83243592
470.0,-74.20654051
471.0,-72.84833791
472.0,-74.170072605
473.0,-72.22971326
474.0,-73.74568291
475.0,-72.524725585
476.0,-63.763122620000004
477.0,-74.43190472
478.0,-73.35612853
479.0,-73.71719282000001
480.0,-71.96778349499999
481.0,-73.70921996
482.0,-60.33415356
483.0,-58.388739855
484.0,-55.869546299999996
485.0,-57.81029
486.0,-65.810771295
487.0,-63.111289515
488.0,-61.769008140000004
489.0,-72.560849085
490.0,-74.55600814499999
491.0,-67.21754666000001
492.0,-67.41260686
493.0,-66.43409245
494.0,-59.83758127
495.0,-58.77419717
496.0,-69.20663046
497.0,-67.403134245
498.0,-68.89710446999999
499.0,-72.33765298
500.0,-69.26313238
501.0,-69.264655305
502.0,-66.82467816
503.0,-67.086434155
504.0,-58.98078321
505.0,-63.30742338499999
506.0,-60.488097045
507.0,-62.842388940000006
508.0,-62.7386847
509.0,-60.239495000000005
510.0,-64.9209211
511.0,-62.924223764999994
512.0,-62.755093114999994
513.0,-57.748877745
514.0,-70.752145155
515.0,-73.93283145999999
516.0,-63.56241918
517.0,-64.71330731
518.0,-61.50582954
519.0,-68.44718728000001
520.0,-68.7336009
521.0,-63.587333665
522.0,-73.27074545
523.0,-73.956646885
524.0,-73.39804333500001
525.0,-66.31496337499999
526.0,-70.168977135
527.0,-70.021309285
528.0,-63.62533933500001
529.0,-73.876316505
530.0,-74.458640515
531.0,-73.487487285
532.0,-72.20286346
533.0,-74.11172343999999
534.0,-74.20484166
535.0,-74.386365255
536.0,-72.75083904
537.0,-74.85589112
538.0,-61.739015995
539.0,-74.40569895499999
540.0,-73.55861874
541.0,-64.817667375
542.0,-55.757502005
543.0,-73.06713062
544.0,-70.60713161
545.0,-73.94609833
546.0,-72.96172995
547.0,-74.48433134999999
548.0,-61.98675083
549.0,-73.924214
550.0,-66.82035787000001
551.0,-74.21841214
552.0,-71.76553258999999
553.0,-71.410892745
554.0,-73.51723820000001
555.0,-74.20279823
556.0,-72.31359562
557.0,-73.505711755
558.0,-74.166333445
559.0,-74.41112906000001
560.0,-74.16677225999999
561.0,-73.00901619
562.0,-72.73345506999999
563.0,-70.002196535
564.0,-65.51720528499999
565.0,-68.26849505499999
566.0,-70.206790625
567.0,-66.38640134
568.0,-66.743213435
569.0,-68.242217145
570.0,-68.89904214
571.0,-66.812395385
572.0,-71.852244125
573.0,-73.22891082
574.0,-74.49149126
575.0,-73.083956575
576.0,-73.735047585
577.0,-74.357425455
578.0,-67.896727685
579.0,-64.826058825
580.0,-74.54026306
581.0,-74.49356671000001
582.0,-74.613658445
583.0,-73.43624939
584.0,-73.647896025
585.0,-68.4169255
586.0,-74.231859425
587.0,-75.71538125
588.0,-74.00757622500001
589.0,-74.76506155999999
590.0,-72.187472655
591.0,-71.668800515
592.0,-74.126112395
593.0,-72.88228494
594.0,-74.175666105
595.0,-74.256421915
596.0,-73.11499069999999
597.0,-74.59045347
598.0,-74.283272695
599.0,-74.53348479499999
600.0,-71.37600806
601.0,-74.65968997499999
602.0,-74.52656687
603.0,-74.47655774
604.0,-73.780915655
605.0,-74.749601145
606.0,-74.57763244
607.0,-73.803579925
608.0,-74.680338945
609.0,-74.119888215
610.0,-74.053306135
611.0,-74.867798475
612.0,-74.21999247
613.0,-72.83499708
614.0,-73.399816525
615.0,-72.93883957
616.0,-73.80048781
617.0,-73.72748774
618.0,-74.40855196
619.0,-73.05355716
620.0,-70.99098155499999
621.0,-73.886395195
622.0,-74.874752415
623.0,-75.113446865
624.0,-73.838618345
625.0,-74.63617366
626.0,-69.791958595
627.0,-71.16696107
628.0,-75.13318949
629.0,-74.20398528499999
630.0,-74.15433752
631.0,-69.35496362
632.0,-74.00615794000001
633.0,-73.80702787
634.0,-74.781576495
635.0,-75.03026905499999
636.0,-73.43649711
637.0,-74.239669335
638.0,-70.388021545
639.0,-66.11851358
640.0,-59.331527910000005
641.0,-67.570662915
642.0,-63.27473524
643.0,-62.940010845
644.0,-60.271251085
645.0,-60.18302951
646.0,-63.991643675
647.0,-60.28578609
648.0,-61.71684177499999
649.0,-67.760468555
650.0,-70.024969715
651.0,-58.642346419999996
652.0,-57.141212785
653.0,-62.504869735
654.0,-69.093661755
655.0,-70.83037752999999
656.0,-62.29557849
657.0,-63.2577535
658.0,-62.24808174500001
659.0,-64.41393152500001
660.0,-59.689197365
661.0,-64.828417835
662.0,-65.568168505
663.0,-61.83637502
664.0,-60.361857725
665.0,-65.01002261
666.0,-63.78884338500001
667.0,-60.165806675
668.0,-60.484241354999995
669.0,-59.68293011
670.0,-74.37814073
671.0,-69.031582145
672.0,-61.575318155000005
673.0,-71.53403404
674.0,-74.652071935
675.0,-58.40678225
676.0,-67.389167945
677.0,-63.246310585
678.0,-61.911127555
679.0,-60.531436060000004
680.0,-65.236396935
681.0,-70.1355659
682.0,-70.20473725
683.0,-69.30035813500001
684.0,-64.800561985
685.0,-71.201485545
686.0,-61.27474398
687.0,-71.31789852
688.0,-64.83449936
689.0,-61.917394494999996
690.0,-72.36442871
691.0,-72.945144435
692.0,-65.840566715
693.0,-58.514754245000006
694.0,-64.200783535
695.0,-58.86767412
696.0,-73.66631622
697.0,-74.596925
698.0,-74.58469363
699.0,-74.99051126
700.0,-68.92964612
701.0,-61.31165467
702.0,-59.53944172
703.0,-64.157118555
704.0,-64.6467533
705.0,-72.746579625
706.0,-63.96758446
707.0,-73.82437899
708.0,-74.01085211
709.0,-63.882414675
710.0,-73.60617469499999
711.0,-68.718861025
712.0,-67.879566635
713.0,-66.56785938
714.0,-74.00205783999999
715.0,-71.29057939
716.0,-69.613233135
717.0,-66.29322115
718.0,-69.51208324999999
719.0,-64.51785754
720.0,-69.776522435
721.0,-62.6180115
722.0,-59.648033055
723.0,-65.914195405
724.0,-59.570770440000004
725.0,-61.202281785
726.0,-68.50205407
727.0,-66.093437255
728.0,-68.27667471999999
729.0,-72.619637085
730.0,-72.779327655
731.0,-72.86079997499999
732.0,-71.71565405
733.0,-61.19961862
734.0,-63.09719021
735.0,-73.4535865
736.0,-69.40654676
737.0,-71.34547108999999
738.0,-73.36029504000001
739.0,-74.30516918999999
740.0,-71.76048639
741.0,-52.334067945
742.0,-69.60392340499999
743.0,-67.64220189
744.0,-68.99815188
745.0,-68.8814469
746.0,-68.12557272000001
747.0,-70.97632938000001
748.0,-73.43488984999999
749.0,-73.307145475
750.0,-65.09187007999999
751.0,-73.01866118000001
752.0,-65.915202685
753.0,-74.02601454
754.0,-74.00081077
755.0,-74.259805135
756.0,-68.43596912
757.0,-57.708340845
758.0,-70.13135309500001
759.0,-74.23000889
760.0,-74.981573055
761.0,-73.11665834499999
762.0,-71.02481004500001
763.0,-64.72002628
764.0,-72.55028438
765.0,-72.55096463000001
766.0,-73.37631245
767.0,-70.52322254
768.0,-71.89345859
769.0,-72.88626553
770.0,-73.04825826499999
771.0,-68.22020918
772.0,-64.872695305
773.0,-61.529896005
774.0,-64.924654715
775.0,-65.35322952
776.0,-69.3309615
777.0,-73.24902471499999
778.0,-73.350878565
779.0,-73.99419077499999
780.0,-74.48907722
781.0,-72.59803626
782.0,-74.00670883999999
783.0,-73.64182474500001
784.0,-74.155913755
785.0,-72.27572620000001
786.0,-69.728573365
787.0,-71.40106042
788.0,-72.826045635
789.0,-70.54526286500001
790.0,-70.606263745
791.0,-70.43095629999999
792.0,-70.46887481499999
793.0,-72.762312245
794.0,-73.00082617
795.0,-70.21981899
796.0,-73.859241655
797.0,-71.91584946
798.0,-72.323473365
799.0,-72.66562016
800.0,-68.018795705
801.0,-73.164935845
802.0,-71.92847314
803.0,-72.21168922999999
804.0,-73.89522518999999
805.0,-69.37408054
806.0,-71.971532715
807.0,-63.894773025
808.0,-71.08663612
809.0,-72.72225119500001
810.0,-70.87148458
811.0,-74.143058785
812.0,-70.819661235
813.0,-74.16113302
814.0,-74.23596158999999
815.0,-73.06452992999999
816.0,-71.25004342
817.0,-70.55172425500001
818.0,-73.549209615
819.0,-71.75175766
820.0,-73.66907208
821.0,-73.862396465
822.0,-73.55720824
823.0,-73.551027495
824.0,-74.21358796
825.0,-73.657058455
826.0,-69.78876539000001
827.0,-72.73443057
828.0,-70.994983605
829.0,-64.980352665
830.0,-55.863066265
831.0,-58.064938095
832.0,-64.522835605
833.0,-64.3499703
834.0,-62.58870136
835.0,-69.49457248499999
836.0,-66.56744772
837.0,-68.44840346000001
838.0,-73.863094735
839.0,-73.79064664500001
840.0,-74.051251125
841.0,-71.76766579
842.0,-71.708191295
843.0,-70.65914828000001
844.0,-72.76532641
845.0,-74.01427605
846.0,-74.15032499
847.0,-73.535138475
848.0,-71.75015919
849.0,-74.100881275
850.0,-74.06309045
851.0,-74.427212275
852.0,-73.91260739500001
853.0,-72.955873155
854.0,-71.47607378999999
855.0,-72.82286993
856.0,-71.776557
857.0,-72.675919615
858.0,-72.45188730999999
859.0,-72.351871585
860.0,-74.197101315
861.0,-74.107772515
862.0,-73.03191706
863.0,-72.95804989999999
864.0,-72.315709835
865.0,-73.58594
866.0,-73.811859565
867.0,-73.037950225
868.0,-73.76744056
869.0,-70.683756165
870.0,-72.234987165
871.0,-72.15168858
872.0,-69.75702525
873.0,-72.19650920999999
874.0,-64.747324105
875.0,-58.168838955
876.0,-72.03783456
877.0,-61.00696109
878.0,-64.37649673
879.0,-63.98535572
880.0,-61.133793265
881.0,-62.815184605
882.0,-65.450334245
883.0,-65.69603267
884.0,-69.91716657500001
885.0,-63.034106945000005
886.0,-73.07075166499999
887.0,-68.86915548500001
888.0,-68.450860975
889.0,-66.284606585
890.0,-73.63297093
891.0,-60.697714035000004
892.0,-63.362501005
893.0,-64.86625015999999
894.0,-64.76764819
895.0,-67.462369995
896.0,-63.49547575
897.0,-60.649283095
898.0,-61.915530085
899.0,-62.43331417
900.0,-68.17027841999999
901.0,-65.847929675
902.0,-70.210712355
903.0,-73.39490317
904.0,-73.093029205
905.0,-74.166780465
906.0,-70.852254105
907.0,-73.17150243500001
908.0,-72.51236203
909.0,-68.17201766
910.0,-71.440324935
911.0,-70.054851335
912.0,-65.190690465
913.0,-71.36690812
914.0,-71.19629435499999
915.0,-70.651263255
916.0,-66.602488935
917.0,-69.66212433
918.0,-65.31291458
919.0,-65.794975775
920.0,-69.70078864499999
921.0,-73.68169872
922.0,-71.174972025
923.0,-72.92991731000001
924.0,-73.330956245
925.0,-72.13245126
926.0,-68.22779095499999
927.0,-59.25535897
928.0,-72.24157549
929.0,-73.01419695999999
930.0,-71.05580741
931.0,-66.008445745
932.0,-71.80863245
933.0,-71.229020605
934.0,-72.381828275
935.0,-72.270334935
936.0,-71.088907905
937.0,-65.12864009500001
938.0,-61.80864620999999
939.0,-63.179054255
940.0,-55.542553295000005
941.0,-65.57065392999999
942.0,-69.162968655
943.0,-73.12451906
944.0,-72.00314222
945.0,-67.24540002
946.0,-71.5673913
947.0,-72.055288045
948.0,-73.711366075
949.0,-69.66286131000001
950.0,-66.92267045
951.0,-70.04439696
952.0,-69.391297355
953.0,-73.19499234
954.0,-73.969036215
955.0,-74.44846488499999
956.0,-74.36216454999999
957.0,-72.37888705
958.0,-73.35934381999999
959.0,-73.98328337999999
960.0,-72.18547101499999
961.0,-74.338426575
962.0,-74.28991299500001
963.0,-73.73921448
964.0,-69.658677615
965.0,-72.80504151
966.0,-74.131238155
967.0,-72.270530555
968.0,-71.72617038
969.0,-69.76881914500001
970.0,-70.97838473499999
971.0,-74.81417864
972.0,-74.22749217
973.0,-73.987750425
974.0,-73.27337839
975.0,-71.826399685
976.0,-74.159098795
977.0,-69.518595335
978.0,-70.89526033499999
979.0,-72.353959535
980.0,-73.743232345
981.0,-69.042832395
982.0,-73.8133801
983.0,-73.91619768999999
984.0,-73.100612465
985.0,-74.34424948
986.0,-73.800939505
987.0,-73.76377045000001
988.0,-74.42355301500001
989.0,-74.80611856499999
990.0,-74.18471106999999
991.0,-74.02588904000001
992.0,-73.48913390499999
993.0,-74.59314373
994.0,-74.62347335999999
995.0,-73.772597915
996.0,-74.126440405
997.0,-73.843568425
998.0,-73.807812015
999.0,-73.881492655
1000.0,-73.53384668
1001.0,-71.59767921
1002.0,-73.35639719
1003.0,-74.45024587500001
1004.0,-72.737332505
1005.0,-72.400363465
1006.0,-70.75436340499999
1007.0,-71.149989775
1008.0,-68.945634265
1009.0,-60.218232415
1010.0,-63.18489212
1011.0,-65.36425723
1012.0,-63.04781136
1013.0,-63.640860384999996
1014.0,-71.22766426
1015.0,-65.741222585
1016.0,-59.304454515
1017.0,-71.424925635
1018.0,-59.115880405
1019.0,-68.0367046
1020.0,-60.328564220000004
1021.0,-63.43942398
1022.0,-67.035704525
1023.0,-57.870121045
1024.0,-64.570829585
1025.0,-65.638477695
1026.0,-65.288327605
1027.0,-61.60985573
1028.0,-72.30213248
1029.0,-72.60679432
1030.0,-66.238317935
1031.0,-63.64743557
1032.0,-62.04944947
1033.0,-68.253290175
1034.0,-66.09120715499999
1035.0,-62.51789397500001
1036.0,-66.01907028
1037.0,-66.97042734
1038.0,-60.787776065
1039.0,-70.40827162
1040.0,-65.77438046
1041.0,-60.35906112
1042.0,-66.428770525
1043.0,-73.155117435
1044.0,-74.23255067
1045.0,-68.86128880999999
1046.0,-73.9756203
1047.0,-72.77487084
1048.0,-68.594586045
1049.0,-66.9365555
1050.0,-72.79307306
1051.0,-72.869962725
1052.0,-73.962118425
1053.0,-74.160565875
1054.0,-73.42952743500001
1055.0,-75.12157463
1056.0,-73.54240468
1057.0,-73.40109915
1058.0,-60.643152945
1059.0,-61.893962055
1060.0,-61.949609125
1061.0,-72.945274365
1062.0,-59.466551995
1063.0,-73.67708412
1064.0,-56.86760454
1065.0,-62.318013019999995
1066.0,-66.493108855
1067.0,-65.70107628
1068.0,-71.39228908999999
1069.0,-64.36392943
1070.0,-66.79915420500001
1071.0,-67.410751515
1072.0,-69.018247325
1073.0,-66.698942955
1074.0,-63.72206631
1075.0,-73.80669766
1076.0,-67.30559447
1077.0,-67.850843915
1078.0,-63.71275213999999
1079.0,-72.68486117500001
1080.0,-66.335871815
1081.0,-72.3746319
1082.0,-63.690023475000004
1083.0,-65.51043841
1084.0,-65.6537833
1085.0,-60.948217105
1086.0,-62.15673338
1087.0,-63.39452447
1088.0,-74.28107561
1089.0,-66.08024953500001
1090.0,-57.260302010000004
1091.0,-61.07737879
1092.0,-62.530922725
1093.0,-68.087760175
1094.0,-57.334048734999996
1095.0,-60.5502904
1096.0,-66.37490881
1097.0,-58.78097613
1098.0,-69.15689601
1099.0,-64.84425293
1100.0,-65.06006529
1101.0,-68.712641515
1102.0,-72.69833181499999
1103.0,-65.812844615
1104.0,-73.58386619999999
1105.0,-67.882525245
1106.0,-66.43756763
1107.0,-71.68506811
1108.0,-74.06538622
1109.0,-69.11077139
1110.0,-72.49969077
1111.0,-72.74908768
1112.0,-67.5934767
1113.0,-61.87676921
1114.0,-61.13619973
1115.0,-66.30181998500001
1116.0,-67.111780915
1117.0,-73.974807915
1118.0,-70.100339325
1119.0,-65.86110077000001
1120.0,-67.186444775
1121.0,-68.642455075
1122.0,-73.21474072000001
1123.0,-72.90796838
1124.0,-66.43228292500001
1125.0,-70.642476545
1126.0,-65.34915782
1127.0,-63.36629107
1128.0,-58.25471892
1129.0,-60.417593034999996
1130.0,-51.815724525
1131.0,-48.75908563
1132.0,-59.24793723
1133.0,-52.131159045000004
1134.0,-56.2075981
1135.0,-49.284012575
1136.0,-45.873119395
1137.0,-49.59737209
1138.0,-57.221106155
1139.0,-50.37010993
1140.0,-53.688890990000004
1141.0,-59.351547714999995
1142.0,-56.412240499999996
1143.0,-64.09325513499999
1144.0,-57.711774615
1145.0,-71.925828545
1146.0,-58.015636455
1147.0,-70.0186189
1148.0,-73.296616555
1149.0,-72.80493885499999
1150.0,-73.87190187
1151.0,-71.44115944
1152.0,-71.197634405
1153.0,-72.45059448
1154.0,-70.83493113
1155.0,-73.5698572
1156.0,-73.52124856500001
1157.0,-74.09247929
1158.0,-73.06030785499999
1159.0,-73.75246509499999
1160.0,-73.42114459999999
1161.0,-73.198110665
1162.0,-69.767387665
1163.0,-71.717216835
1164.0,-73.43401331000001
1165.0,-68.23971022
1166.0,-60.399789049999995
1167.0,-72.583608725
1168.0,-65.79804389
1169.0,-67.731901255
1170.0,-73.15346
1171.0,-73.565695905
1172.0,-72.54055456
1173.0,-74.6687986
1174.0,-70.06592021
1175.0,-74.03817414
1176.0,-74.33247033
1177.0,-73.198929965
1178.0,-73.94146807
1179.0,-73.73977478
1180.0,-74.68930413999999
1181.0,-72.51541456999999
1182.0,-72.43754425
1183.0,-74.935650965
1184.0,-73.51428526500001
1185.0,-72.78739118
1186.0,-70.26067417
1187.0,-73.90102569
1188.0,-65.98103499
1189.0,-65.44283115
1190.0,-71.38132886
1191.0,-67.120723715
1192.0,-72.533866175
1193.0,-72.87690519
1194.0,-68.009335385
1195.0,-68.06851397
1196.0,-64.752218455
1197.0,-71.62970685
1198.0,-65.059133355
1199.0,-69.945888185
1200.0,-68.14259606
