Time (s),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2)
117.0,-1.298357405,1.057254369,9.7244147405,9.867511646499999
118.0,-1.2926090645000001,1.0563180810000001,9.7263636285,9.86857628
119.0,-1.2969911280000002,1.0555534945,9.7237073875,9.8664530755
120.0,-1.2996004085,1.0567231215000001,9.724536546,9.8677375425
121.0,-1.2924579084999999,1.054008179,9.725138236,9.867103421
122.0,-1.2852288235,1.0581055405,9.7254860415,9.8669387285
123.0,-1.2892498735,1.0535180215,9.7276433205,9.869099144
124.0,-1.2920558035,1.0499739209999999,9.725557950999999,9.8670329395
125.0,-1.2919413355,1.0551484545,9.7263416155,9.868343539000001
126.0,-1.3374599145000001,1.0490875285,9.719228466499999,9.866754267000001
127.0,-1.3167177534999999,1.0481732535,9.7239891545,9.868557916
128.0,-1.286950244,0.9929615963,9.729238533,9.864091245
129.0,-1.2210402455,0.9886485066,9.741942995999999,9.867826435
130.0,-1.250976522,1.1691261425000001,9.7077787465,9.8579389615
131.0,-1.305055241,1.0759757325,9.733478245499999,9.8794091275
132.0,-1.4412162105,1.468776546,9.636487292,9.8539455055
133.0,-1.4721049185,1.5177996015000002,9.646892126000001,9.876082394
134.0,-1.3612266675,1.4811053200000002,9.655312850000001,9.862982787
135.0,-1.1489372432,1.6799726554999999,9.640913382,9.855008069
136.0,1.7319645376,3.1458640245,9.1851273705,9.9697733805
137.0,-1.5351209350000001,2.493422255,9.3077517835,9.763824001
138.0,-0.0291305990775,2.1691524595000002,9.54407065,9.7875865415
139.0,0.96458237573,1.6250412975000001,9.499343073,9.741724279
140.0,0.53125994495,1.790943361,9.6336842975,9.882341560499999
141.0,-0.9994671856499999,1.1617414990000001,9.744534665,9.864425245
142.0,-0.94865960515,1.14378032,9.757697,9.870222909
143.0,-0.9636842435999999,1.135164413,9.7545021735,9.867502148
144.0,-0.97324084115,1.131781742,9.754298185500001,9.867851048
145.0,-0.97221943575,1.1329865895,9.753342819499998,9.866943861
146.0,-0.9726670343999999,1.1294468915,9.754714966000002,9.867938049
147.0,-0.9762566286000001,1.1319196905,9.752761675,9.8666454915
148.0,-0.9751603788500001,1.1286294735000002,9.7554003055,9.8687677895
149.0,-0.9602032470499999,1.128575175,9.755586682499999,9.867479598500001
150.0,-0.9593696863500001,1.1233037835,9.7565332435,9.867732998000001
151.0,-0.9646014539000001,1.1226228470000001,9.7551977855,9.866845749
152.0,-0.9646014539000001,1.110365982,9.757165752,9.8674125845
153.0,-0.9630326574,1.117537833,9.7553357335,9.8662510495
154.0,-0.9769977345,1.114899202,9.752422674,9.864444881
155.0,-0.96900553085,1.1179414054999999,9.755413513499999,9.866960959
156.0,-0.9637766984,1.1138088225,9.757353596,9.8678968385
157.0,-0.9694634022499999,1.111064529,9.756154619,9.866958959
158.0,-0.9731513214,1.1097980454999998,9.755497163,9.866529858
159.0,-0.96968940285,1.1081177164999998,9.756584607,9.867075218
160.0,-0.9585684114499999,1.1074720005,9.7569955175,9.8663223915
161.0,-0.96082695005,1.104437135,9.7567254905,9.8659349845
162.0,-0.96446937565,1.104881798,9.756722555500001,9.8663369155
163.0,-0.95756314895,1.1060851779999998,9.759593057,9.868638863
164.0,-0.95453415365,1.1039352375,9.7585966,9.867118409
165.0,-0.9575220579,1.105379293,9.757845221,9.8668264725
166.0,-0.95710381,1.1018439975,9.7586919895,9.8672290665
167.0,-0.9378864198500001,1.116045348,9.757372674500001,9.865677802499999
168.0,-0.9308848033,1.095404448,9.763159171,9.8684246045
169.0,-0.94085231105,1.0954572790000001,9.760326825,9.866570377
170.0,-0.9352947504,1.096653321,9.760935853,9.86677756
171.0,-0.9301510351,1.0928083755,9.7620996095,9.867017603
172.0,-0.92960657905,1.095719968,9.760982814,9.8661845395
173.0,-0.9383105379,1.09651097,9.7617738165,9.867876916
174.0,-0.9333502646,1.0981458055,9.761125165,9.8669464185
175.0,-0.93470773585,1.0947205755,9.761141308,9.8667104005
176.0,-0.9464700407,1.0948159655,9.760207955,9.866920429
177.0,-0.9385277332999999,1.0965638014999999,9.7608301905,9.86696978
178.0,-0.93310225095,1.0950625115000001,9.7616534785,9.867103162500001
179.0,-0.94430689195,1.0913613844999999,9.761913232,9.868015785
180.0,-0.9451874138,1.09872695,9.757864299,9.864912358
181.0,-0.94293181025,1.092642544,9.761351166,9.8674702585
182.0,-0.94281000475,1.0934599619999998,9.760780294,9.8669844
183.0,-0.94911454145,1.0911838125,9.761352633,9.8679028215
184.0,-0.9492847757,1.0947469915,9.760589514500001,9.867559327
185.0,-0.9448851012999999,1.0919645425,9.7613687765,9.867600236000001
186.0,-0.9466446775499999,1.0906951230000002,9.7601962145,9.866467904
187.0,-0.9522227837,1.091993893,9.7603869945,9.867337204
188.0,-0.95123219655,1.0953765645,9.7601169675,9.867349916
189.0,-0.9469367173500001,1.0934614295,9.759899772499999,9.866508591
190.0,-0.9509137412,1.0939193005,9.7597618235,9.8668054675
191.0,-0.9510795728,1.0921245035,9.7595725115,9.8664363835
192.0,-0.9459417275499999,1.142748642,9.750080486,9.8624544105
193.0,-0.9646851034499999,1.1059780479999999,9.7632824435,9.872974882000001
194.0,-0.9664887058,1.0972975695,9.7584175605,9.8673647345
195.0,-0.9666295893000001,1.0984246375,9.7575429085,9.866638516
196.0,-0.9544563742,1.125484543,9.7536935605,9.8647204925
197.0,-0.94540020665,1.1031486375,9.7610062945,9.868539524
198.0,-0.9489633852,1.1007022545,9.75971046,9.86732125
199.0,-0.94284962825,1.102014232,9.757564921499998,9.8647763375
200.0,-0.94654635265,1.0859447075,9.76393403,9.869635952500001
201.0,-0.947428342,1.0887271565,9.7603708515,9.8665034665
202.0,-0.9518280163999999,1.1151413460000001,9.757823208,9.867352764
203.0,-0.9954534732,1.136514547,9.748880041,9.865368124
204.0,-0.9986292221499999,1.131871262,9.7524006605,9.868521582
205.0,-0.9840477798,1.119633475,9.755657124,9.86887912
206.0,-0.9701648847,1.121398921,9.754666537,9.866726848999999
207.0,-0.95656669165,1.1188938364999998,9.7574416485,9.8678575635
208.0,-0.96213305755,1.116865701,9.755902203000002,9.866647258
209.0,-0.96648283565,1.117815197,9.756110592999999,9.8673853765
210.0,-0.96276996835,1.1196217345,9.755905138,9.8670241625
211.0,-0.9643857259999999,1.1153644109999998,9.756364477,9.867153935000001
212.0,-0.9709676271500001,1.1181277825,9.753868197500001,9.865644721999999
213.0,-0.96574906745,1.1155478534999999,9.7560929825,9.8670398345
214.0,-0.96592663935,1.1124381435,9.756028410999999,9.866642813
215.0,-0.96285655305,1.1138249655,9.756521503,9.866986975
216.0,-0.95856107375,1.1201940735,9.755638046,9.866419686499999
217.0,-0.98798224505,1.117066754,9.754588758,9.867929069999999
218.0,-0.98776504965,1.1184433029999998,9.754163172,9.8676403925
219.0,-0.99347083145,1.1531417350000002,9.7501347845,9.8682692815
220.0,-1.0145197074999999,1.1966072305,9.7392471315,9.8648148825
221.0,-1.01062046255,1.1535276975,9.746288370999999,9.866251536
222.0,-1.045458311,1.1722740085,9.7422321005,9.868071197999999
223.0,-1.020598243,1.180206043,9.7426430105,9.86680525
224.0,-0.9930041548999999,1.145553104,9.748724482,9.8659007175
225.0,-0.99275760875,1.135716207,9.7525254015,9.86849387
226.0,-0.98881727335,1.1375344845000002,9.751809244,9.86760123
227.0,-0.97617444655,1.1341459435,9.751621399000001,9.865771695500001
228.0,-0.98348424575,1.1249210085,9.753714106,9.867504369
229.0,-0.9872778275,1.1262388565,9.7545285885,9.868837858500001
230.0,-0.9863195263,1.12786929,9.7520499195,9.866509685
231.0,-1.003730379,1.138362175,9.75225244,9.869638836
232.0,-1.0252518015,1.1516624585,9.7457747335,9.866995574499999
233.0,-1.0115670235,1.1473317585,9.746769723,9.866062165
234.0,-0.99239219215,1.140145232,9.750544226999999,9.8670116315
235.0,-0.9881539468,1.1370883539999999,9.753835911,9.869485515000001
236.0,-1.0368013135,1.144647634,9.742353906,9.864022076000001
237.0,-1.0383994605,1.1487053724999998,9.743928573,9.866203372000001
238.0,-1.0385652925,1.158931167,9.7447371855,9.8682148605
239.0,-1.0310837915,1.161885318,9.743605715,9.866662775
240.0,-1.0256274909999998,1.1531079819999999,9.745305122000001,9.8667459085
241.0,-1.0134938990000002,1.1426840705,9.7491882235,9.8681095295
242.0,-1.0175707155,1.1412620275,9.746678736,9.865884803499998
243.0,-1.0059038005,1.1409039485,9.748017129499999,9.8659699455
244.0,-1.0120938693500001,1.1420955885000001,9.74825487,9.866984474
245.0,-1.019852735,1.144496478,9.747471206,9.867277747
246.0,-1.014255551,1.1445977379999999,9.747885051,9.8671216995
247.0,-1.0050364864999999,1.1438184759999999,9.749826601999999,9.868005944
248.0,-1.019130707,1.1387085140000002,9.749056145,9.868099421
249.0,-1.0150876435,1.1475240055,9.746264891,9.8659478515
250.0,-1.005445929,1.1414586775,9.7492527955,9.8672081775
251.0,-1.0018607375,1.1376460179999999,9.750155329999998,9.8672948245
252.0,-1.0028674676,1.1402582325,9.7502419145,9.867785957
253.0,-1.009920448,1.1540398674999999,9.7455369925,9.8654575825
254.0,-1.0006192017,1.1461401185,9.749310029,9.867323088
255.0,-1.020614386,1.130534336,9.747384621,9.865662914
256.0,-1.022758457,1.135899649,9.747183569,9.866300745
257.0,-0.9986717809,1.132389302,9.750398941,9.866608383500001
258.0,-1.00229072545,1.133222863,9.749942537,9.8666207055
259.0,-1.0053916305000001,1.1291108255000002,9.751443827,9.867946608
260.0,-1.010056929,1.1306399985,9.748394286,9.865584687
261.0,-0.99283245315,1.1288569415,9.751724126500001,9.866922979
262.0,-1.0095418235,1.127225041,9.7502492525,9.866975469
263.0,-1.0068488938,1.130010425,9.749756160499999,9.8665338165
264.0,-1.00197960805,1.1268816375,9.7514012685,9.867303725500001
265.0,-1.0036393916000002,1.1287248635,9.751304411,9.867600545
266.0,-1.013716965,1.136850613,9.748335585,9.866622845
267.0,-0.9926548812,1.146195885,9.749254263000001,9.866469571
268.0,-1.009942461,1.134041748,9.748106649,9.865679719
269.0,-1.006165022,1.1711440055,9.76464872,9.8860198755
270.0,-1.0376187314999998,1.2380123045,9.71163103,9.845600102999999
271.0,-1.0004680452499999,1.142251147,9.7509096435,9.8684339345
272.0,-1.076361694,1.1458759619999999,9.738331388999999,9.864519302
273.0,-0.9356924526499999,0.9970457501000001,9.770646542,9.866272559
274.0,-0.83658824695,0.9660616527,9.788028043499999,9.871740574
275.0,-1.0498638556,1.0650822089999998,9.75067337,9.864853777499999
276.0,-1.0119030895,1.0758113685000001,9.755751047,9.8669167045
277.0,-1.010023175,1.069530312,9.75618397,9.866466938999999
278.0,-0.998456053,1.0728293340000001,9.756925076,9.8663813775
279.0,-1.0409837925,1.073244647,9.752245102,9.866204864
280.0,-1.043830813,1.070490081,9.752212816,9.8661648695
281.0,-1.017942002,1.0878026090000001,9.754813291000001,9.867925595500001
282.0,-1.025552646,1.086960243,9.752196673,9.866031662
283.0,-1.020184398,1.084682626,9.753336949,9.8663519375
284.0,-1.0212498294999999,1.0806571735000001,9.753954782,9.8666315155
285.0,-1.0246369039999998,1.0829729465,9.7536598075,9.866945377
286.0,-1.020574763,1.0841014814999999,9.7536524695,9.8666403675
287.0,-1.020857997,1.0822890740000002,9.754028159,9.866842397
288.0,-1.024884917,1.0842027415,9.7532312865,9.866681862
289.0,-1.023097458,1.083960598,9.754306990500002,9.867533213
290.0,-1.023436459,1.081751956,9.755083317499999,9.8680932375
291.0,-1.0220613775,1.0864260595,9.752722051,9.866129903000001
292.0,-1.023581745,1.083388259,9.753273844999999,9.8664994585
293.0,-1.0222213385,1.0844698335,9.75438477,9.867574898
294.0,-1.0200992805,1.0822597235,9.753342819,9.866082584
295.0,-1.0108567365,1.081986762,9.7550671745,9.8668064715
296.0,-1.0416236385,1.093053454,9.7489798335,9.865245633
297.0,-1.0882252595,1.126896313,9.740931863,9.8661315415
298.0,-1.046749743,1.113168977,9.7508494745,9.869887701
299.0,-1.0991334574999998,1.1103307615,9.742497725,9.866978212
300.0,-1.153504217,1.1764021885,9.770436684,9.908448894500001
301.0,-1.471027747,1.551668876,9.593032069500001,9.829332284
302.0,-1.2058556459999998,1.296938297,9.701145482,9.861580180499999
303.0,-1.1131631065,1.2642591945000001,9.725703237,9.870513986999999
304.0,-1.1023444275,1.2520639665,9.724439688499999,9.8664890695
305.0,-1.1231452895,1.27009412,9.7244264805,9.8711825005
306.0,-1.233145954,1.1993647315,9.719521973500001,9.871066469999999
307.0,-1.5008656985,1.1243310590000002,9.690290114,9.8703092
308.0,-1.977241247,1.187912077,9.568877887,9.842969169
309.0,-1.8484663885,1.261852435,9.623611127,9.882302137
310.0,-1.951869009,1.239701439,9.580072255000001,9.856336315
311.0,-1.65431865,1.2718140725,9.6462273315,9.8701479215
312.0,-1.5257976755,1.2557944445,9.675742425,9.8756116245
313.0,-1.5714718135,1.269881327,9.6608938915,9.869904239
314.0,-1.5344399979999999,1.2549359355,9.6688112505,9.869931908
315.0,-1.558840727,1.247348772,9.663839237,9.8679130545
316.0,-1.539328362,1.2300655950000001,9.6711387635,9.869830178499999
317.0,-1.554781521,1.2221306255000002,9.6691913425,9.869366333999999
318.0,-1.5471239154999998,1.2275913285,9.668893433000001,9.8685399995
319.0,-1.544128674,1.228077083,9.6713031275,9.8704927235
320.0,-1.526739834,1.2239723835,9.6724492735,9.868400942000001
321.0,-1.5291509964999999,1.2241528905,9.6726180405,9.8689616175
322.0,-1.5365914065,1.22634539,9.671118218,9.868919999500001
323.0,-1.538714932,1.2290632675,9.669520070499999,9.868023110500001
324.0,-1.5211074290000002,1.2232474199999999,9.6746960715,9.8696432275
325.0,-1.5022627929999999,1.2255808035000002,9.677798444,9.8700905475
326.0,-1.508614291,1.2150747095,9.6770250525,9.868999757000001
327.0,-1.5144228005,1.2182445885,9.675017462,9.8683118835
328.0,-1.5035322125000001,1.217667847,9.676710999,9.8682365815
329.0,-1.498381159,1.2147768,9.6797678775,9.870093409999999
330.0,-1.5084279139999999,1.2161606865,9.675787919000001,9.867891105
331.0,-1.5114847925000001,1.2156323735,9.6752933595,9.867809213000001
332.0,-1.497563741,1.2170382735,9.678514602,9.869020020499999
333.0,-1.505137697,1.224130877,9.676750623,9.869318037
334.0,-1.5342139975,1.236365729,9.668922783500001,9.867664055999999
335.0,-1.5526521254999999,1.2288768905,9.6681904825,9.868887988
336.0,-1.6018116625,1.2429828505,9.6573028295,9.8678646065
337.0,-1.5670090349999999,1.2355468434999999,9.664885590499999,9.8687485975
338.0,-1.5528223595,1.2321583020000002,9.6670648825,9.8682128435
339.0,-1.544767052,1.2319102885,9.668817121,9.8686351425
340.0,-1.542681683,1.2283823305000001,9.669266187,9.868310092
341.0,-1.555243795,1.2334262530000002,9.6670237915,9.8687118435
342.0,-1.5422751749999999,1.2315360665,9.669211888,9.868584238
343.0,-1.5361702235,1.2258332195000001,9.6714704265,9.869135385
344.0,-1.550130898,1.23469714,9.667895508,9.8689204195
345.0,-1.5436840105,1.229929114,9.669864942,9.8692439115
346.0,-1.538312827,1.23601939,9.6691722645,9.868487582
347.0,-1.551993202,1.236073689,9.667006181000001,9.8685145735
348.0,-1.544149219,1.232495835,9.668837666,9.868633619499999
349.0,-1.547346981,1.231383443,9.668055468999999,9.868228728
350.0,-1.5669444635,1.242406109,9.665553319499999,9.870248732
351.0,-1.55161898,1.242991656,9.6682095605,9.870505182999999
352.0,-1.5425231890000002,1.234773452,9.669445226499999,9.869256216499998
353.0,-1.551890474,1.235884377,9.667141194,9.8686064515
354.0,-1.5436355815,1.235849156,9.669584642,9.8697018955
355.0,-1.5373281099999998,1.2352195825,9.6707337235,9.869763908500001
356.0,-1.5390260489999998,1.2345283734999999,9.670463696999999,9.86967887
357.0,-1.5453731450000001,1.236223378,9.669044589,9.869490943
358.0,-1.538970283,1.2339927225,9.669627201,9.8687820715
359.0,-1.531262781,1.233593553,9.669627201,9.867533074
360.0,-1.537454318,1.2301536469999999,9.6723714945,9.8707557845
361.0,-1.5378182665,1.233630241,9.670192202500001,9.8691111575
362.0,-1.5362098469999999,1.232018886,9.6701613845,9.8686323055
363.0,-1.5375320970000002,1.234048489,9.67029493,9.869220233
364.0,-1.536943615,1.2323182634999998,9.669791565,9.868418005
365.0,-1.5278067329999998,1.2343023725000002,9.6725666765,9.869967898999999
366.0,-1.5540917790000002,1.23400006,9.6682565215,9.8698097405
367.0,-1.547611138,1.2361250529999999,9.668526548500001,9.8693290185
368.0,-1.5869792715,1.2584433480000001,9.657756297999999,9.867856173
369.0,-1.5277040055,1.265020846,9.6705370735,9.8718607305
370.0,-1.531625263,1.2460588069999998,9.67008067,9.869600759499999
371.0,-1.537407357,1.2299408545000001,9.670597242500001,9.868983475
372.0,-1.534108335,1.220987414,9.673552861000001,9.8702551015
373.0,-1.5310030275,1.2158686470000002,9.673376756500002,9.868967825999999
374.0,-1.518878241,1.2196592935,9.675856892999999,9.8699937925
375.0,-1.5183396550000001,1.2188462785,9.675806996999999,9.8697629405
376.0,-1.5272769524999998,1.2210064919999999,9.67382729,9.869466621499999
377.0,-1.522212484,1.2196519559999999,9.675288957,9.8699493765
378.0,-1.5168339625,1.2216228574999999,9.6761533355,9.870212786
379.0,-1.495823243,1.208883173,9.6788477325,9.8680789135
380.0,-1.477327881,1.1989347435,9.685105308,9.870231231999998
381.0,-1.4910214635,1.2025507535000002,9.6813087915,9.8689931565
382.0,-1.4922351165,1.201520543,9.681018219,9.8687680725
383.0,-1.5219541975,1.177535127,9.680544204499999,9.869990852499999
384.0,-1.548839466,1.1816412939999998,9.674715149499999,9.869147454499998
385.0,-1.571740373,1.175399861,9.671115283,9.868252299
386.0,-1.559106351,1.1505764815,9.676661103,9.868984794
387.0,-1.3802620829999999,1.1182026265,9.712083030999999,9.8732637525
388.0,-1.552713762,1.1602211315,9.6743174475,9.8666012825
389.0,-1.513624461,1.1747409370000002,9.6833251865,9.87107039
390.0,-1.522206614,1.168238283,9.6811811155,9.8695067555
391.0,-1.518076966,1.1663935895,9.68156561,9.869029599000001
392.0,-1.519356658,1.164157064,9.682446131999999,9.8698270305
393.0,-1.5196369575,1.165294405,9.681509843499999,9.8690853255
394.0,-1.516481754,1.1886840015,9.677857145499999,9.8678242265
395.0,-1.508336927,1.2060302825,9.679559487999999,9.8703511325
396.0,-1.5163217924999999,1.1914341645,9.679753202499999,9.869978551500001
397.0,-1.5355391825,1.2283837979999999,9.6689447965,9.8669087755
398.0,-1.552869321,1.3043478885000002,9.660821982,9.8716203055
399.0,-1.539623337,1.261805474,9.667182284999999,9.8700357265
400.0,-1.585006902,1.258669348,9.658067416,9.867865585
401.0,-1.5410659254999999,1.234155619,9.670771879,9.8702609815
402.0,-1.563616091,1.2109127765,9.669932448499999,9.870098024
403.0,-1.5878744685,1.2206851015,9.666234256500001,9.871550399
404.0,-1.6035609659999999,1.217647301,9.659558433,9.867221398
405.0,-1.5776413365,1.2114601674999999,9.667164674999999,9.8696861475
406.0,-1.5809902550000001,1.207136805,9.667340779,9.869865875
407.0,-1.5739460795,1.2057059570000002,9.66818021,9.869384226000001
408.0,-1.566863749,1.2042868489999998,9.669547953999999,9.8694245075
409.0,-1.574334977,1.201635011,9.668893433000001,9.8696541955
410.0,-1.596691428,1.210661828,9.664376355,9.869918739
411.0,-1.5738272095,1.1900957715,9.6718226355,9.8710397825
412.0,-1.5613017855,1.194871135,9.671737518,9.869544885
413.0,-1.5595069885,1.1936340015,9.671430803,9.868810054
414.0,-1.5732211170000001,1.1955564745,9.669336629,9.8691676025
415.0,-1.5685646235,1.194256237,9.6715335305,9.870421822499999
416.0,-1.5608204335,1.191360788,9.673345938,9.870619798
417.0,-1.5567054615,1.194256237,9.6727471835,9.86973255
418.0,-1.5852240979999999,1.1938027684999999,9.668093625000001,9.869657796999999
419.0,-1.5790633795,1.196610166,9.6680774825,9.868994435000001
420.0,-1.5664058775,1.195885203,9.6710052175,9.869758676
