Time (s),Tilt up/down (deg),Tilt left/right (deg)
105.0,107.1151297,-129.0731488
106.0,107.14548655,-129.1346934
107.0,107.13003965,-129.05789744999998
108.0,107.14184515,-129.06620045
109.0,107.17187254999999,-129.14041535
110.0,107.14779519999999,-129.0543529
111.0,107.1559512,-129.0370485
112.0,107.161502,-129.06115540000002
113.0,107.1670444,-128.9782841
114.0,107.17569664999999,-128.9659474
115.0,107.1695686,-128.92366975
116.0,107.2041207,-128.9906021
117.0,107.17219255,-128.9403562
118.0,107.17736865,-128.93686585
119.0,107.21212025,-129.0203349
120.0,107.43771555000001,-128.7708346
121.0,110.34681175,-132.5470553
122.0,110.25602935,-131.93030145
123.0,108.08828205,-129.82021785
124.0,107.5734765,-128.58243265
125.0,105.3920257,-125.4697233
126.0,104.25971795000001,-122.4443862
127.0,103.86269659999999,-121.70283945
128.0,104.51660015,-123.71049535
129.0,104.0833792,-122.6618179
130.0,104.24459205,-122.9993094
131.0,104.3737186,-123.24986165
132.0,105.21695030000001,-123.9688128
133.0,113.09756105,-136.59029214999998
134.0,116.4000653,-136.86706494999999
135.0,115.9423616,-128.21100715
136.0,96.83795651,-98.17753777499999
137.0,54.647695905,-9.836692098
138.0,64.510558495,-0.6826016452999999
139.0,61.045166,-2.718662163
140.0,59.949361280000005,-1.9270712228
141.0,73.877557835,-12.089813914995
142.0,74.67223706499999,4.320161959
143.0,77.70575841499999,12.52908682
144.0,70.567585605,13.01490627
145.0,87.42509656,-56.35675509
146.0,72.68959062,5.477569361
147.0,74.860493065,5.452977644500001
148.0,102.69795725,-109.6524384
149.0,127.01168435,-126.21848419999999
150.0,111.94756484999999,-122.252029
151.0,105.85382905,-119.68017325
152.0,106.4803403,-122.1019969
153.0,101.39739685,-116.34047394999999
154.0,102.41846845,-116.278622
155.0,103.20001005,-117.13466690000001
156.0,102.55637395,-117.04400265000001
157.0,102.42328945,-116.6652856
158.0,102.3773811,-116.540207
159.0,102.36626945,-116.4760153
160.0,102.3361648,-116.39171015
161.0,102.329372,-116.3677284
162.0,102.3403428,-116.41423069999999
163.0,102.3211416,-116.35086555000001
164.0,102.3558274,-116.4696713
165.0,102.23925795,-116.21142789999999
166.0,102.1909081,-116.1016612
167.0,102.20571770000001,-116.14943465
168.0,102.1821247,-116.07708325
169.0,102.2039353,-116.1374326
170.0,102.1724479,-116.0502813
171.0,102.17798205,-116.05959245
172.0,102.1581984,-116.138405
173.0,102.14196580000001,-116.14907425
174.0,102.17759975,-116.18684354999999
175.0,102.14649465,-116.09692494999999
176.0,102.1520188,-116.0913176
177.0,102.16395855,-116.1074257
178.0,102.14008545,-115.99655965
179.0,102.16112235,-116.0760279
180.0,102.12781025,-116.03213554999999
181.0,102.12174335,-115.9946697
182.0,102.1494818,-116.1001033
183.0,102.11554025000001,-116.00092985
184.0,102.13497140000001,-116.04262299999999
185.0,102.13749605000001,-116.07794480000001
186.0,102.12716265,-116.01167135
187.0,102.1321738,-116.0112029
188.0,102.1787,-116.1173117
189.0,102.1148678,-115.97483545
190.0,102.1243785,-115.9854014
191.0,102.1689839,-116.15248795
192.0,102.1276886,-116.04151535
193.0,102.0980028,-115.9405702
194.0,102.10669175000001,-116.0098643
195.0,102.09841025,-116.01967495
196.0,102.136165,-116.21778305000001
197.0,102.08271355,-116.0481262
198.0,102.09088125,-116.00597765
199.0,102.1125067,-116.0829412
200.0,102.0697275,-115.9606024
201.0,102.1125403,-116.06148475
202.0,102.06635645,-115.93891135
203.0,102.08065785,-115.96375255
204.0,102.07747484999999,-115.96844444999999
205.0,102.07242339999999,-115.93301629999999
206.0,102.1324117,-116.0889882
207.0,102.05792525000001,-115.89758739999999
208.0,102.09521219999999,-116.01249125000001
209.0,102.06425999999999,-115.92107775
210.0,102.09243115,-115.9824096
211.0,102.07038465,-115.93586595
212.0,102.0449238,-115.8818621
213.0,102.07220050000001,-115.9554744
214.0,102.04694764999999,-115.87462435
215.0,102.07768245,-115.9552043
216.0,102.03669775,-115.8633183
217.0,102.0404295,-115.8759534
218.0,102.0878171,-115.971657
219.0,102.03683155,-115.85378979999999
220.0,102.073358,-115.93579955
221.0,102.0392333,-115.8578505
222.0,102.0393933,-115.83864355
223.0,102.0712499,-115.92286695000001
224.0,102.03620380000001,-115.85002875
225.0,102.0860487,-115.9423836
226.0,102.07292275,-115.9261633
227.0,102.00475804999999,-115.8115119
228.0,102.26008225000001,-115.95849165
229.0,102.1220223,-116.00282874999999
230.0,102.26630445,-116.0341319
231.0,102.4585435,-116.0462373
232.0,104.31079405,-117.89571225
233.0,113.1707454,-126.736657
234.0,107.84037515,-117.76250015
235.0,112.1534276,-116.2767145
236.0,116.6846762,-119.4644605
237.0,109.2098776,-117.5253664
238.0,109.77341595,-117.68279465
239.0,109.47874355,-117.68687555
240.0,109.36523185,-117.60824059999999
241.0,109.18155014999999,-117.41539845
242.0,109.0393871,-117.3347162
243.0,108.9924607,-117.312228
244.0,108.9646479,-117.2985471
245.0,108.72775025,-117.1884975
246.0,108.64532055,-117.2015052
247.0,108.5062374,-116.99129145
248.0,108.2382357,-116.7390255
249.0,107.8047619,-116.2941919
250.0,109.87657145,-119.41404539999999
251.0,112.6603365,-123.9398429
252.0,115.13122045,-126.8702323
253.0,114.94893345,-126.66230685
254.0,114.81815055000001,-126.47570195
255.0,114.7046388,-126.3339035
256.0,111.3172545,-120.1443325
257.0,114.63214345,-130.5021013
258.0,107.9262468,-115.94380005
259.0,108.1388933,-116.1306337
260.0,108.92847595,-117.61472215
261.0,107.965,-118.43118295
262.0,108.0887794,-119.1907194
263.0,107.99571025,-118.22804395
264.0,108.29368405,-119.0088882
265.0,108.00254054999999,-118.09238275
266.0,108.5297015,-119.13710555
267.0,109.02627305,-119.57058415
268.0,108.2761338,-116.5657537
269.0,107.18077600000001,-117.3834428
270.0,106.82458679999999,-117.34613765
271.0,107.0427241,-117.5825687
272.0,107.3049089,-117.94702935000001
273.0,107.09442735,-117.70833395
274.0,107.2153509,-117.84585675
275.0,107.3139245,-117.9867615
276.0,107.0797977,-117.68627964999999
277.0,107.28087685,-117.87861965
278.0,107.29561245,-117.8570802
279.0,107.38348535,-117.8860401
280.0,107.6835323,-118.3408065
281.0,107.6721759,-118.30031535
282.0,107.69741934999999,-118.3487762
283.0,107.6926665,-118.3445855
284.0,107.69281129999999,-118.3491477
285.0,107.90582040000001,-118.60286575
286.0,112.7787113,-120.47751235000001
287.0,113.34989644999999,-114.5469454
288.0,104.55441342,-104.87209982499999
289.0,82.70509873,18.870916135
290.0,84.41454222,53.33962659
291.0,85.37217685499999,6.384391090000001
292.0,78.13596283999999,15.734125569
293.0,83.78467519,24.9866290215
294.0,83.73626344,-3.3705467130000004
295.0,80.79973630500001,-25.80263557395
296.0,110.45590443500001,-111.3164434
297.0,121.01286655000001,-133.0333923
298.0,105.6483295,-119.12585585
299.0,101.03826395,-112.54438139999999
300.0,99.70617012,-110.43130945
301.0,99.74334557,-110.3094074
302.0,99.38907626,-109.63467455
303.0,99.61039012,-110.0581364
304.0,100.2484227,-111.40160975
305.0,99.840495665,-110.37302265
306.0,100.039309715,-110.757881
307.0,99.49019932,-111.7635486
308.0,98.769569375,-110.655821
309.0,98.871939155,-109.83169545
310.0,99.111154675,-109.90431484999999
311.0,99.895238345,-111.25294405
312.0,99.679664995,-110.992251
313.0,99.38088862,-110.4456157
314.0,99.590671185,-110.78289419999999
315.0,99.58242265,-110.73258625
316.0,99.59461695499999,-110.71235515
317.0,99.60663678,-110.7911925
318.0,99.5763239,-110.676788
319.0,99.6328393,-110.8169666
320.0,99.59942167,-110.703254
321.0,99.614817565,-110.76224785
322.0,99.592132795,-110.64738700000001
323.0,99.616362755,-110.74741635000001
324.0,99.65341469,-110.81868904999999
325.0,100.19967495,-111.31056635
326.0,103.0696212,-113.49051165
327.0,99.67127858,-103.314652
328.0,107.09138905,-110.53290005
329.0,111.83539985,-113.49570595
330.0,120.83885635,-113.7679447
331.0,98.88949210999999,-3.855898350000004
332.0,94.61089976,136.16832805
333.0,95.7560696,140.1442806
334.0,93.068037955,122.480587
335.0,76.775755675,13.584759730000002
336.0,90.20580204000001,96.82485199
337.0,88.86778139,61.604571555
338.0,99.06681362,-107.34940494
339.0,132.3899078,-135.6133975
340.0,118.2124791,-134.86434
341.0,100.91772725,-116.21471935
342.0,99.85514113,-118.1131066
343.0,99.363595515,-117.6190931
344.0,99.523187705,-117.20393290000001
345.0,99.88934449499999,-118.14206565
346.0,99.659055395,-117.40499505
347.0,99.65548465500001,-117.102948
348.0,99.61772205,-117.0435015
349.0,99.6319062,-117.0195884
350.0,99.62023361,-116.98437355
351.0,99.60253287500001,-117.1038602
352.0,99.57386389999999,-116.9914089
353.0,99.55487257,-116.9289257
354.0,99.508668435,-116.89731565
355.0,99.468837365,-116.76766905
356.0,99.56068662999999,-116.8084479
357.0,99.7677798,-116.70343755
358.0,100.42081335,-117.18053135
359.0,102.4243752,-118.8540457
360.0,103.66826929999999,-119.94679975
361.0,103.461743,-120.48721384999999
362.0,103.46121020000001,-120.6243687
363.0,103.56925435,-120.86369545
364.0,103.57959505,-120.8303878
365.0,103.592996,-120.8926432
366.0,103.27967805,-119.3344669
367.0,101.58320105,-116.22859765000001
368.0,101.82224635,-116.68693529999999
369.0,101.63246935000001,-116.73442095
370.0,101.5105323,-116.2179353
371.0,101.9228006,-117.2738293
372.0,100.09670561,-116.15845
373.0,99.28469335,-115.40553835
374.0,99.09832895,-115.26501015
375.0,98.930177405,-114.60898755
376.0,98.88587428,-114.33423255
377.0,98.83911344,-114.136373
378.0,98.84182817499999,-114.08809345
379.0,98.85987069000001,-114.11245745
380.0,98.825355105,-113.9796652
381.0,98.838435745,-113.99889655
382.0,98.85462588499999,-114.0578581
383.0,98.820843785,-113.91954765
384.0,98.81024118,-113.9381424
385.0,99.738658555,-114.5745101
386.0,96.56174301,-106.0055703
387.0,100.4027441,-114.0729729
388.0,101.0462144,-114.39027010000001
389.0,101.86845120000001,-116.1407272
390.0,101.7033339,-116.4394116
391.0,101.68270645000001,-116.39291225
392.0,101.68027085,-116.4092546
393.0,101.63944555,-116.43570120000001
394.0,101.25575905,-116.01627984999999
395.0,101.23864069999999,-116.27969205
396.0,101.181077,-116.2052271
397.0,101.19090175,-116.2740685
398.0,101.17671985,-116.21874245
399.0,101.1863481,-116.24891975
400.0,101.1862687,-116.2475437
401.0,101.12784205,-116.21939585
402.0,101.1603704,-116.0960113
403.0,101.1241052,-116.1298029
404.0,101.1625806,-116.1831358
405.0,101.18593385,-116.21969715
406.0,101.25299559999999,-115.95257185
407.0,102.3670356,-117.7680858
408.0,103.2583188,-120.61487604999999
409.0,103.1340303,-119.9772677
410.0,102.98962595,-119.53072255000001
411.0,102.9557621,-119.44573005
412.0,102.2585955,-118.57336785000001
413.0,100.7005325,-117.1800896
414.0,100.84778355,-115.79268445
415.0,100.94301345,-115.82773424999999
416.0,100.61686399999999,-115.35209095
417.0,100.7527279,-115.6441316
418.0,100.78948905,-115.7022857
419.0,100.7721547,-115.6495168
420.0,100.81107425,-115.75371545
421.0,100.7881485,-115.66711885000001
422.0,100.81177755,-115.7234967
423.0,100.79742759999999,-115.68467135
424.0,100.80946075,-115.68534500000001
425.0,100.851983,-115.8065801
426.0,100.8157673,-115.6894964
427.0,100.8353268,-115.7347881
428.0,100.83100759999999,-115.7434729
429.0,100.83122705,-115.73517770000001
430.0,100.85307755,-115.81098475
431.0,100.829403,-115.7159215
432.0,100.85818764999999,-115.8062688
433.0,100.8481793,-115.775171
434.0,100.85852274999999,-115.78833230000001
435.0,100.87531095,-115.81036065
436.0,100.8574498,-115.76937914999999
437.0,100.8688169,-115.7342937
438.0,100.8739401,-115.79208745
439.0,100.86553190000001,-115.78758035000001
440.0,100.88100664999999,-115.8406801
441.0,100.8799415,-115.86298495
442.0,100.86125114999999,-115.80202235
443.0,100.89189125,-115.884209
444.0,100.8842732,-115.84084
445.0,100.9086604,-115.87420175
446.0,100.88958185,-115.82720585
447.0,100.88740415000001,-115.8180872
448.0,100.89864779999999,-115.8620516
449.0,100.8820504,-115.7913885
450.0,100.8762957,-115.8459602
451.0,100.8680852,-115.84868460000001
452.0,100.86889675,-115.82366375000001
453.0,100.89121109999999,-115.88041225
454.0,100.87182675,-115.82766985
455.0,100.87372099999999,-115.82914539999999
456.0,100.863914,-115.8059808
457.0,100.86530995,-115.80346549999999
458.0,100.87310415,-115.84833635
459.0,100.86219875,-115.7959903
460.0,100.8847258,-115.87010025000001
461.0,100.852608,-115.7744938
462.0,100.8929511,-115.8743385
463.0,100.874565,-115.864503
464.0,100.8555377,-115.77839399999999
465.0,100.8855947,-115.8703853
466.0,100.82246789999999,-115.72999730000001
467.0,100.83368485,-115.90945740000001
468.0,100.8181436,-115.8308183
469.0,100.8493285,-115.83234345
470.0,100.86521450000001,-115.8839351
471.0,100.8389741,-115.7847067
472.0,100.80950115,-115.765056
473.0,100.81395765,-115.74414089999999
474.0,100.80749665,-115.69869965
475.0,100.7829444,-115.6049143
476.0,100.79713444999999,-115.66582325
477.0,100.79030575,-115.62903080000001
478.0,100.80911814999999,-115.71583989999999
479.0,100.7410984,-115.678981
480.0,100.801186,-115.7167475
481.0,100.8123292,-115.5312897
482.0,101.0422818,-116.28849840000001
483.0,100.85392725,-116.1718489
484.0,100.80182239999999,-116.01105415
485.0,100.78296625,-115.96339465
486.0,100.79548215,-116.107272
487.0,100.7996958,-116.6454972
488.0,100.8133198,-116.0734946
489.0,100.69625214999999,-116.53723679999999
490.0,99.721736125,-115.81731225
491.0,100.25019689999999,-115.1824419
492.0,100.40978495,-115.1786618
493.0,101.0031395,-114.8023121
494.0,102.68477705000001,-111.17406625000001
495.0,113.43333315000001,-116.10858915
496.0,97.06719583,-153.95423104999998
497.0,71.924552815,-46.71461567
498.0,119.5120542,-115.69204149999999
499.0,117.9169961,-119.81040915
500.0,109.1178168,-113.970539
501.0,109.45833569999999,-114.67728460000001
502.0,109.51474245,-115.19932025
503.0,109.51207744999999,-115.2760543
504.0,109.43558429999999,-115.2017001
505.0,109.40436274999999,-115.18588270000001
506.0,109.4164565,-115.2193274
507.0,109.35874734999999,-115.1632199
508.0,109.38078715,-115.2148306
509.0,109.3504485,-115.17938674999999
510.0,109.35082754999999,-115.1882804
511.0,109.34328,-115.1912647
512.0,109.328872,-115.1875626
513.0,109.32684295,-115.2023412
514.0,109.3218225,-115.18666540000001
515.0,109.3269102,-115.18902055000001
516.0,109.31328635,-115.1801676
517.0,109.30961415,-115.17606144999999
518.0,109.3275562,-115.2125249
519.0,109.30659754999999,-115.18585485
520.0,109.30277195,-115.1809572
521.0,109.31668110000001,-115.21452675
522.0,109.2980478,-115.19705214999999
523.0,109.12831564999999,-115.19320454999999
524.0,109.0084158,-115.0888937
525.0,109.0648438,-115.1074854
526.0,109.0884672,-115.1594728
527.0,109.02783769999999,-115.0801924
528.0,109.038735,-115.0921762
529.0,109.03439399999999,-115.09941895
530.0,109.0114714,-115.0500057
531.0,109.0261581,-115.0883346
532.0,109.01265219999999,-115.0847479
533.0,109.00808745,-115.0615415
534.0,109.03087425000001,-115.10631935
535.0,109.00491679999999,-115.0745802
536.0,109.005754,-115.0733629
537.0,109.026477,-115.1135163
538.0,109.0074722,-115.08043285
539.0,109.0101554,-115.07555740000001
540.0,109.02541595,-115.10043325000001
541.0,109.00199995,-115.05940785
542.0,109.00873875,-115.08431655000001
543.0,109.0444638,-115.1472263
544.0,108.9994483,-115.08564015
545.0,109.02827350000001,-115.12142639999999
546.0,109.003832,-115.101457
547.0,109.01829265,-115.10959525
548.0,109.0138732,-115.1242744
549.0,108.40991755,-114.63760075
550.0,108.1538387,-114.6551548
551.0,108.62647415,-115.0570629
552.0,108.6543138,-115.15968035
553.0,108.63234515,-115.14275599999999
554.0,108.6320474,-115.1322312
555.0,108.65399815,-115.1675449
556.0,108.6408282,-115.1243953
557.0,108.66129445,-115.1764992
558.0,108.670646,-115.20061375
559.0,108.8396568,-115.18161749999999
560.0,108.2426681,-114.75083515
561.0,108.39008820000001,-115.3588552
562.0,108.3992237,-115.4067339
563.0,106.5490753,-113.46550819999999
564.0,108.8090385,-115.91116980000001
565.0,108.26378575,-115.2601271
566.0,108.28566415,-115.0412221
567.0,108.19596440000001,-114.94622150000001
568.0,108.1684745,-114.8408492
569.0,108.17438275,-114.8391483
570.0,108.14588144999999,-114.80245685
571.0,108.1279754,-114.75555675
572.0,108.1497636,-114.7961152
573.0,108.12228555,-114.74118265
574.0,108.1456579,-114.77102305
575.0,108.1420928,-114.7802711
576.0,108.12777165,-114.7441461
577.0,108.137916,-114.7715809
578.0,108.24791185000001,-114.81721519999999
579.0,108.4057279,-115.00560815
580.0,108.5834849,-115.21147815
581.0,109.2360673,-117.3139223
582.0,108.99323445,-117.02451884999999
583.0,109.3291031,-116.6646204
584.0,118.77255969999999,-131.36287135
585.0,157.47050375,-157.16471525
586.0,164.57738005,-166.90583075
587.0,174.5529206,-175.7429988
588.0,-179.2179697,-178.6981601
589.0,171.7470638,-176.87072435
590.0,170.23367555,179.71951485
591.0,172.9690834,2.3795867999999984
592.0,-3.4711929999999995,-171.65581475
593.0,169.7815521,-0.9711724000000004
594.0,-1.545285700000008,0.14990794999999935
595.0,173.6736041,-175.5582278
596.0,169.750132,-173.9566635
597.0,170.02308785,-175.64674095
598.0,163.28020965000002,-173.30464105
599.0,157.06595255,-175.99593555
600.0,159.7667234,-176.56740910000002
601.0,161.7573173,179.2337531
602.0,156.94251300000002,-176.61714775000002
603.0,163.98999795,1.5256253000000015
604.0,158.08895074999998,-174.68424065
605.0,150.1012291,-177.96149035
606.0,172.75575605,0.8196903500000019
607.0,171.70064535,-1.1478602000000109
608.0,169.73742084999998,178.54928660000002
609.0,173.4360949,-174.8704417
610.0,174.5446687,179.24865985000002
611.0,170.68847675,176.86854425
612.0,159.50212405,175.89680335
613.0,165.09046575,0.12425845000001345
614.0,174.7699307,-1.2632598999999942
615.0,170.31775545,174.9509938
616.0,172.8203978,162.4686008
617.0,176.25117310000002,-2.6014201499999956
618.0,160.64781670000002,-0.6194258000000019
619.0,167.8908437,-166.6435108
620.0,137.9062707,-133.02249265
621.0,80.12687796,53.32838533
622.0,76.38939074999999,18.66024245
623.0,96.591439375,-93.916658595
624.0,121.6666267,-122.42919795
625.0,113.51906505,-123.29112715
626.0,111.8501603,-129.5409422
627.0,108.8838796,-125.83607599999999
628.0,108.9083416,-124.1078923
629.0,108.45538705,-125.53242900000001
630.0,108.53035435000001,-125.17097405
631.0,108.22505785,-119.9137796
632.0,108.9489775,-122.42509065
633.0,108.62442375,-122.42106685
634.0,107.6657421,-119.6198697
635.0,107.5301235,-119.79431195000001
636.0,107.67749574999999,-120.1278171
637.0,107.72169615,-120.7755793
638.0,107.7249767,-121.3235547
639.0,107.68857539999999,-121.21226100000001
640.0,108.4645026,-121.8839664
641.0,108.13869349999999,-122.03917885
642.0,107.98271975,-122.38735835
643.0,107.89196845000001,-122.1754337
644.0,107.90725215,-122.2976489
645.0,107.54389929999999,-121.8193744
646.0,107.5225867,-121.6241864
647.0,107.9754416,-122.26893455
648.0,108.14655735,-123.08582735
649.0,108.00128649999999,-122.7250515
650.0,108.04052820000001,-122.83152115
651.0,108.02995695,-122.76600045
652.0,108.0602984,-122.7705657
653.0,108.06251645,-122.84859365
654.0,108.0563772,-122.769612
655.0,108.08514855,-122.8528144
656.0,108.07750329999999,-122.8735612
657.0,108.07849350000001,-122.8227664
658.0,108.1072722,-122.9314222
659.0,108.08934205,-122.8983137
660.0,108.09071595,-122.82924854999999
661.0,108.1043435,-122.88338665
662.0,108.10588185,-122.9240071
663.0,108.11962215,-122.88195285
664.0,108.1396529,-122.9937062
665.0,108.12808595,-122.96446725
666.0,108.12717685000001,-122.90352025
667.0,108.15783060000001,-122.9915453
668.0,108.1227843,-122.9126419
669.0,108.12645345,-122.8905111
670.0,108.1164284,-122.9211534
671.0,108.12884915000001,-122.89889174999999
672.0,108.1461747,-122.9779537
673.0,108.12578725,-122.92594255
674.0,107.98242350000001,-122.87078015
675.0,107.52503085000001,-122.72853094999999
676.0,107.6682891,-122.737497
677.0,107.36574955,-122.52053225
678.0,107.3660699,-121.91908315
679.0,107.264021,-120.99570829999999
680.0,106.444272,-119.6564746
681.0,106.05975175,-119.6325009
682.0,106.1094955,-120.1341703
683.0,105.21981155,-118.78596745
684.0,105.538061,-119.35862055
685.0,106.07115315,-120.07114365000001
686.0,106.2114508,-120.1983945
687.0,106.2978642,-120.5900452
688.0,105.90237285,-119.33709759999999
689.0,105.94830945,-118.86365435
690.0,105.6264289,-118.1988556
691.0,105.61774220000001,-118.88503775
692.0,106.05882675000001,-119.85425194999999
693.0,106.27429715,-120.3333106
694.0,105.5288845,-118.615323
695.0,105.5835996,-118.2458852
696.0,105.12334114999999,-116.38350685
697.0,105.4887981,-117.87712365
698.0,106.04491135,-119.48258609999999
699.0,106.28643185,-121.69826169999999
700.0,106.4642363,-122.2642845
701.0,106.39251060000001,-121.86556685
702.0,106.2906306,-121.65121005
703.0,106.216796,-120.96466715
704.0,106.1690028,-120.59726035
705.0,106.22381114999999,-120.75292830000001
706.0,106.2017864,-120.7354963
707.0,106.2927469,-120.91709495
708.0,106.40427935,-121.18789670000001
709.0,106.57946515,-121.2135289
710.0,106.71919564999999,-121.77156925
711.0,106.9957663,-122.3819161
712.0,107.3081358,-122.7756354
713.0,107.16257915,-122.46730885
714.0,107.14978305,-122.4361117
715.0,107.14167979999999,-122.42290695
716.0,107.17866525,-122.52994865
717.0,107.17458355,-122.48548215
718.0,107.2709469,-122.7002733
719.0,107.2003488,-122.56285475
720.0,107.21089655,-122.57404679999999
721.0,107.26096229999999,-122.6969955
722.0,107.218963,-122.62298755
723.0,107.2461112,-122.70155489999999
724.0,107.2359821,-122.6625576
725.0,107.23326685,-122.65481405
726.0,107.26143975,-122.72254755
727.0,107.23991290000001,-122.73025055
728.0,107.21851505000001,-122.69308860000001
729.0,107.25985645,-122.79255459999999
730.0,107.2059507,-122.7281601
731.0,107.2160695,-122.75479139999999
732.0,107.24329195,-122.8275271
733.0,107.2204509,-122.75235115000001
734.0,107.25900265,-122.83971185
735.0,107.24766360000001,-122.8134405
736.0,107.2349434,-122.7726051
737.0,107.2756091,-122.87732765
738.0,107.23735965,-122.79506085
739.0,107.2445233,-122.78773975
740.0,107.48533695,-123.10349925
741.0,107.40542715000001,-123.08991555
742.0,107.2755998,-123.1327839
743.0,107.18308585,-122.50433615
744.0,107.20766645,-122.66346419999999
745.0,107.43571560000001,-122.69228405
746.0,107.04049095,-122.31293145
747.0,107.16215195000001,-122.52941385
748.0,107.18719895,-122.58192174999999
749.0,107.184417,-122.5231671
750.0,107.25222145000001,-122.70985235
751.0,107.26238615,-122.8808649
752.0,107.18170695,-122.67584925
753.0,107.20530165,-122.73867365000001
754.0,107.1635542,-122.6402179
755.0,107.1917035,-122.67505835
756.0,107.1867746,-122.66789945
757.0,107.17760240000001,-122.60773695
758.0,107.201318,-122.68128365
759.0,107.17728665,-122.62077755000001
760.0,107.1662714,-122.5707163
761.0,107.2061213,-122.67521464999999
762.0,107.17921365000001,-122.60905629999999
763.0,107.17200944999999,-122.58115624999999
764.0,107.20226885,-122.65799565
765.0,107.1937022,-122.61288625
766.0,107.1993147,-122.6011121
767.0,107.1999716,-122.64663300000001
768.0,107.18042324999999,-122.56868215
769.0,107.2041899,-122.5984794
770.0,107.21081325,-122.6219453
771.0,107.20450955,-122.58586925
772.0,107.2115264,-122.6167564
773.0,107.22540075,-122.61422785
774.0,107.23115745,-122.6167021
775.0,107.24953855,-122.6728212
776.0,107.22677809999999,-122.62799255
777.0,107.24658685,-122.66780495
778.0,107.22915119999999,-122.65234219999999
779.0,107.3119813,-122.6957573
780.0,107.4197731,-123.03492225
781.0,108.2259838,-123.22903984999999
782.0,109.75337225000001,-123.54785195
783.0,108.91911730000001,-122.6675949
784.0,108.7769564,-123.5942196
785.0,108.8411118,-124.1374891
