Time (s),Inclination (deg),Rotation (deg)
780.0,29.922573785,-123.03492225
781.0,31.01009889,-123.22903984999999
782.0,33.02406547,-123.54785195
783.0,32.42332496,-122.6675949
784.0,31.56858755,-123.5942196
785.0,31.301979745,-124.1374891
786.0,31.284955035000003,-124.35567075
787.0,31.311397579999998,-124.3098287
788.0,31.3229054,-124.4699979
789.0,31.33609305,-124.4299217
790.0,31.33856735,-124.412397
791.0,31.34194007,-124.4597055
792.0,31.353503025000002,-124.41719605
793.0,31.356076675,-124.41624325000001
794.0,31.337896515,-124.5345461
795.0,31.354628984999998,-124.48105865
796.0,31.35452828,-124.4540526
797.0,31.337878930000002,-124.52758850000001
798.0,31.359215204999998,-124.50156035
799.0,31.34612877,-124.59135445
800.0,31.349185605000002,-124.5429795
801.0,31.355161125000002,-124.53486825
802.0,31.339022205,-124.6006495
803.0,31.35175118,-124.5509132
804.0,31.355720535,-124.56573345000001
805.0,31.346573935000002,-124.59920985
806.0,31.3607168,-124.5666624
807.0,31.356452920000002,-124.60806345
808.0,31.34937438,-124.6267594
809.0,31.36910002,-124.5553445
810.0,31.345674485,-124.64476495
811.0,31.35774474,-124.6029427
812.0,31.36503087,-124.597481
813.0,31.362967525,-124.67707805
814.0,31.36415205,-124.6341928
815.0,31.366844829999998,-124.68066615000001
816.0,31.367060695,-124.7148972
817.0,31.390512745,-124.7088235
818.0,31.457907165,-125.12324684999999
819.0,31.341070225,-124.9023817
820.0,31.524100179999998,-124.61951625
821.0,31.567479464999998,-124.65173784999999
822.0,31.552950605,-124.68914240000001
823.0,31.479804525,-124.91188135
824.0,31.48061739,-124.7881861
825.0,31.48971444,-124.8677013
826.0,31.499590025,-124.8320035
827.0,31.5083053,-124.75375595
828.0,31.497376765,-124.83595205
829.0,31.515868375,-124.7292255
830.0,33.237778165,-125.4015335
831.0,32.850349539999996,-121.7311802
832.0,33.35105746,-122.43007165
833.0,35.91704332,-120.7085881
834.0,44.102937839999996,-113.39438955
835.0,54.52711698,-104.647526835
836.0,14.403094285000002,-18.91172649
837.0,20.286791075,-27.687596935000002
838.0,23.897894725,-85.52485085500001
839.0,47.640215515,-128.33416490000002
840.0,41.25814473,-113.3594834
841.0,40.278999944999995,-116.19198145
842.0,40.412482675,-115.89563469999999
843.0,40.219662475,-116.23320215
844.0,40.381691805,-115.99534615
845.0,40.7243902,-115.6902097
846.0,41.159609540000005,-115.4931401
847.0,40.977927585,-115.46497895
848.0,39.66139569,-115.7819944
849.0,40.684686065,-114.97184595
850.0,40.4277346,-115.19062199999999
851.0,40.895007895,-114.7362364
852.0,40.93421996,-114.45245695
853.0,40.590837035,-114.4937702
854.0,40.338728875,-114.88137785
855.0,40.69662882,-114.7044707
856.0,40.952762469999996,-114.64920055
857.0,41.04200163,-114.3231007
858.0,40.843798865,-114.41465435
859.0,41.34849172,-113.8063601
860.0,40.52588421,-114.79365114999999
861.0,40.774403275,-114.4870889
862.0,40.931719845,-114.43312995
863.0,41.025324115000004,-114.38930815
864.0,40.738484310000004,-114.5349218
865.0,40.281270115,-114.66390435
866.0,41.68672359,-114.465387
867.0,40.92029644,-114.56841610000001
868.0,40.92563406,-114.6590587
869.0,40.898234915,-114.51565149999999
870.0,41.03132719,-114.3164106
871.0,41.02990043,-114.30400315
872.0,40.960898205,-114.27715624999999
873.0,42.01924162,-113.7693569
874.0,40.1572893,-114.781829
875.0,41.215119740000006,-114.13000844999999
876.0,41.22453237,-113.93010724999999
877.0,41.167380635,-113.9700622
878.0,40.962015125,-114.1258123
879.0,40.440426055,-114.8760803
880.0,41.23102707,-114.4571638
881.0,40.558079525,-114.1754808
882.0,40.669120899999996,-113.95998755
883.0,40.790666885,-113.8154808
884.0,40.792529965,-113.7619725
885.0,41.045037215,-113.48433335
886.0,41.005386290000004,-113.51591400000001
887.0,40.7003899,-114.3283819
888.0,40.996045035,-113.51446455
889.0,40.946423475,-113.52608765
890.0,41.12872791,-113.43792479999999
891.0,41.028196144999995,-113.53685035000001
892.0,41.05265919,-113.4631728
893.0,40.24601365,-114.2834438
894.0,40.98477175,-113.54903825
895.0,40.993739975,-114.1607981
896.0,40.83958604,-114.54563049999999
897.0,41.04314357,-114.09619119999999
898.0,41.27699418,-113.81716575
899.0,41.707711565,-113.57104319999999
900.0,41.06628109,-114.0798573
901.0,41.74427091,-113.01944405
902.0,41.684234430000004,-113.0641694
903.0,41.61586862,-112.8418465
904.0,41.52280849,-112.9275022
905.0,40.05685904,-113.4035541
906.0,41.412730245,-112.971718
907.0,41.4176526,-112.8856454
908.0,41.5179969,-112.86975495
909.0,41.543193185,-112.76928525
910.0,41.572149214999996,-112.7397999
911.0,41.256396425,-112.63705555
912.0,41.29589825,-112.4038276
913.0,41.2535508,-112.6674147
914.0,41.715057775000005,-112.5446731
915.0,41.485021055,-112.5615364
916.0,41.315596415,-112.4948498
917.0,41.94494031,-109.7541994
918.0,40.50054729,-108.893883
919.0,39.3184575,-110.98308115
920.0,40.190945635000006,-110.70362065
921.0,39.662522335,-110.9362045
922.0,39.397419055,-111.34668685
923.0,39.53387351,-111.27709915
924.0,38.82069961,-111.7944989
925.0,40.222104404999996,-110.93235974999999
926.0,40.602876755,-111.87220020000001
927.0,40.989776995,-111.5816591
928.0,41.581194215,-111.7732284
929.0,41.692938495,-111.7410075
930.0,43.06172363,-111.3139205
931.0,41.46770144,-111.8699641
932.0,41.43332142,-111.56644904999999
933.0,41.67253223,-110.8530405
934.0,41.48384444,-111.0089763
935.0,41.43873138,-111.11738395
936.0,43.02159141,-110.4469639
937.0,41.76655137,-110.83555845000001
938.0,41.847489545,-110.81225515
939.0,40.787889655,-111.3665275
940.0,41.397397485,-111.11356415
941.0,41.32580569,-111.2658611
942.0,41.29931763,-111.2812721
943.0,41.3304598,-111.2548259
944.0,41.326534425000006,-111.2586723
945.0,41.297138495,-111.3114843
946.0,41.32361602,-111.2448466
947.0,41.328544045,-111.26547120000001
948.0,41.29585715,-111.3130724
949.0,41.33598759,-111.28331284999999
950.0,41.32851305,-111.27525065
951.0,41.289673035,-111.3704388
952.0,41.25943026,-110.8904522
953.0,42.486477895,-106.96990375
954.0,42.91977885,-110.9606986
955.0,42.99229072999999,-108.35130935000001
956.0,42.841198565,-110.70347925
957.0,42.972416640000006,-111.38143640000001
958.0,43.09367227,-111.33799314999999
959.0,43.101251305,-111.43178935
960.0,43.09134389,-111.3820001
961.0,43.109339395,-111.383404
962.0,43.088946585,-111.41814780000001
963.0,42.967631655000005,-111.0545566
964.0,42.676748585,-111.13463145
965.0,42.59914952,-111.2346037
966.0,42.881173544999996,-111.31870695
967.0,43.15305606,-111.434301
968.0,43.22128218,-111.47927419999999
969.0,43.196993835,-111.48283395
970.0,43.190039935,-111.5275699
971.0,43.2021036,-111.4783956
972.0,43.190955224999996,-111.47296595
973.0,43.179732285,-111.52488325
974.0,43.203616135000004,-111.46197565
975.0,43.2074063,-111.47024355
976.0,43.185813675,-111.5085495
977.0,43.2145791,-111.4424292
978.0,43.201834070000004,-111.4604693
979.0,43.169126219999995,-111.50531365
980.0,43.176616589999995,-111.45854030000001
981.0,43.181276530000005,-111.45968485
982.0,43.15449211,-111.48305625
983.0,43.15241723,-111.4900449
984.0,43.178888095000005,-111.43664135
985.0,43.149947960000006,-111.47963490000001
986.0,43.145749525,-111.45925485000001
987.0,43.16098305,-111.4271603
988.0,43.14027163,-111.47009625000001
989.0,43.09358012,-111.4910604
990.0,43.161350694999996,-111.4309974
991.0,43.117129425,-111.49812305
992.0,43.14401048,-111.4410914
993.0,43.14384834,-111.44246575
994.0,43.14330457,-111.4509519
995.0,43.16106954,-111.42916665
996.0,43.1358057,-111.5004619
997.0,43.15445044,-111.4192625
998.0,43.161769075,-111.41541215000001
999.0,43.139244095,-111.45955785000001
1000.0,43.152125330000004,-111.40566425
1001.0,43.1438908,-111.42676335
1002.0,43.11585119,-111.4397151
1003.0,43.10560226,-111.3948467
1004.0,43.11790904,-111.39997135
1005.0,43.00781698,-111.36553169999999
1006.0,41.57512016,-110.2056489
1007.0,41.721315970000006,-110.3531472
1008.0,41.82395866,-110.6251363
1009.0,41.930464295,-110.57914654999999
1010.0,41.7149694,-110.6809417
1011.0,41.76215016,-110.59735875
1012.0,41.76759191,-110.54489475
1013.0,41.75438633,-110.4978872
1014.0,41.713004985,-110.56552930000001
1015.0,41.755950545,-110.5377547
1016.0,41.721299275,-110.58863485
1017.0,41.71356944,-110.5831159
1018.0,41.751012845000005,-110.54536909999999
1019.0,41.715725719999995,-110.60877405
1020.0,41.72041214,-110.5631892
1021.0,41.73373939,-110.53893105
1022.0,41.70503271,-110.5849404
1023.0,41.714706655,-110.56933515
1024.0,41.72676917,-110.557867
1025.0,41.70056061,-110.5497637
1026.0,41.69584354,-110.59769514999999
1027.0,41.722873285000006,-110.55286215
1028.0,41.69324608,-110.6028609
1029.0,41.70380267,-110.55581235
1030.0,41.71377445,-110.5460378
1031.0,41.68168631,-110.6024324
1032.0,41.700410770000005,-110.53668400000001
1033.0,41.707420085,-110.5404027
1034.0,41.666131515000004,-110.59641155
1035.0,41.694353575,-110.51988985
1036.0,41.69001069,-110.52946804999999
1037.0,41.69690556,-110.6447042
1038.0,41.34661277,-110.1464492
1039.0,41.113955385,-110.06407635
1040.0,41.514736205000005,-109.96474855
1041.0,42.056972495,-111.49518645
1042.0,43.22340648,-111.33973234999999
1043.0,44.14230239,-109.0145799
1044.0,44.45602024,-111.9396354
1045.0,44.247953065,-112.07496005
1046.0,44.259032935,-112.1627443
1047.0,44.55582931,-111.9610268
1048.0,44.613983245,-112.0556387
1049.0,44.6929337,-112.3279842
1050.0,44.43261335,-112.06559204999999
1051.0,44.33858893,-112.12784214999999
1052.0,44.435079134999995,-112.07935549999999
1053.0,44.15760592,-112.00028664999999
1054.0,44.139611814999995,-112.15330895
1055.0,43.0452713,-112.7415279
1056.0,44.08252098,-112.22564845
1057.0,44.0572092,-112.2695777
1058.0,44.057247950000004,-112.17111835
1059.0,44.07895297,-112.2597066
1060.0,44.1418474,-112.30813025
1061.0,43.92357592,-112.9025026
1062.0,44.14177005,-112.1686601
1063.0,44.209111165,-112.15741525
1064.0,44.051954195,-112.1173788
1065.0,44.219275725,-112.1393477
1066.0,44.167847374999994,-112.0618355
1067.0,45.65681251,-111.1892926
1068.0,42.996361445,-111.68991224999999
1069.0,43.158160015,-111.46473225
1070.0,43.091283524999994,-111.75162085
1071.0,43.577918995000005,-111.96756165
1072.0,43.494751390000005,-111.9933884
1073.0,42.89365822,-111.9953692
1074.0,43.52675664,-111.95618454999999
1075.0,43.597281675,-111.9833461
1076.0,43.544199615,-112.12085535
1077.0,43.484659695,-112.1549454
1078.0,43.89184858,-111.8553497
1079.0,43.85476975500001,-111.80622425
1080.0,42.59875762,-113.0215085
1081.0,43.594432395,-111.85032435
1082.0,43.505139995,-111.94148369999999
1083.0,43.531958255000006,-111.95229805
1084.0,43.56335455,-111.62299139999999
1085.0,43.460443874999996,-111.78865535
1086.0,42.94013246,-112.1144742
1087.0,43.252763335,-111.7551538
1088.0,43.057507735,-111.7860566
1089.0,43.333999815,-111.63095235
1090.0,43.03591873,-111.84448090000001
1091.0,43.052381645,-112.00947165
1092.0,42.51590236,-111.5393112
1093.0,41.86546343,-111.16475170000001
1094.0,42.356358375,-111.25940475
1095.0,41.77619447,-111.4825726
1096.0,40.733876195,-110.77627960000001
1097.0,41.813060535,-111.01683750000001
1098.0,42.18174522,-110.9030597
1099.0,42.260131529999995,-110.86018014999999
1100.0,42.246892134999996,-110.96130595
1101.0,42.23630832,-110.97553375
1102.0,41.811275835000004,-112.28252375
1103.0,41.108762315,-110.9240385
1104.0,41.28356987,-111.5097186
1105.0,42.346823655,-112.52654705
1106.0,42.686312915,-112.83497305
1107.0,43.223109355,-112.5726611
1108.0,43.41413101,-112.3961204
1109.0,43.49915345,-112.3512356
1110.0,43.50763793,-112.3436867
1111.0,43.524932989999996,-112.34660035
1112.0,43.546865215,-112.39557289999999
1113.0,43.56682157,-112.34063165
1114.0,43.59825234,-112.28839719999999
1115.0,43.618837459999995,-112.34524395
1116.0,43.63636803,-112.2796361
1117.0,43.634130505,-112.29537435
1118.0,43.621186054999995,-112.30941855
1119.0,43.635972365,-112.26251545
1120.0,43.667318050000006,-112.26917315
1121.0,43.664450110000004,-112.29738305000001
1122.0,43.6804897,-112.2486345
1123.0,43.680682015,-112.27143825
1124.0,43.676716805,-112.28278805
1125.0,43.674863175,-112.266422
1126.0,43.678383464999996,-112.2540714
1127.0,43.662249965,-112.27988445
1128.0,43.65213693,-112.2503877
1129.0,43.652106415,-112.247823
1130.0,43.63159005,-112.27876775
1131.0,43.637813335000004,-112.2433102
1132.0,43.640097635000004,-112.24367205
1133.0,43.62089622,-112.2887597
1134.0,43.62847784,-112.24682965
1135.0,43.63849541,-112.2334382
1136.0,43.621080065,-112.29690515
1137.0,43.626859745,-112.2757045
1138.0,43.640439810000004,-112.26504145
1139.0,43.589229044999996,-112.41672025
1140.0,43.04483898,-112.41535095
1141.0,42.05536597,-112.4234938
1142.0,42.150272605,-112.25262725
1143.0,41.912982975,-112.19718055
1144.0,41.99037864,-112.1313556
1145.0,41.97595406,-112.1977708
1146.0,42.0007419,-112.14051185
1147.0,42.02137413,-112.1590401
1148.0,42.008054365,-112.17852495
1149.0,42.04319064,-112.12952885
1150.0,42.025002369999996,-112.1406766
1151.0,42.017195645,-112.16523760000001
1152.0,42.047883865,-112.09732819999999
1153.0,42.04889493,-112.0983862
1154.0,42.026761055,-112.13134835
1155.0,42.051201680000005,-112.07615255
1156.0,42.025269030000004,-112.1383624
1157.0,42.032619115,-112.09661175
1158.0,42.058565994999995,-112.06408885
1159.0,42.01209545,-112.1466222
1160.0,42.050262724999996,-112.0754893
1161.0,42.06064712,-112.04364369999999
1162.0,42.02809477,-112.12883819999999
1163.0,42.06189577000001,-112.0664208
1164.0,42.065074845,-112.03846105
1165.0,42.0268817,-112.1153493
1166.0,42.057087319999994,-112.05013840000001
1167.0,42.072087515,-112.03978595000001
1168.0,42.049141885,-112.10479509999999
1169.0,42.085830935000004,-112.0252448
1170.0,42.07867236,-112.06326735
1172.0,42.08826185,-112.0596839
1173.0,42.09222999,-112.0253908
1174.0,42.064769514999995,-112.10902305
1175.0,42.084815175,-112.03905515
1176.0,42.0786085,-112.0406357
1177.0,42.059809115,-112.07571025
1178.0,42.09384287,-112.0089849
1179.0,42.073733485,-112.0623661
1180.0,42.068470355,-112.04904005
1181.0,42.099745784999996,-112.0116793
1182.0,42.08544922,-112.06549079999999
1183.0,42.08241267,-112.0265628
1184.0,42.08843493,-112.0014239
1185.0,42.076438095,-112.0692257
1186.0,42.086642075,-112.01047715
1187.0,42.105185410000004,-111.99996684999999
1188.0,42.07093907,-112.05413734999999
1189.0,42.091671149999996,-112.00678815
1190.0,42.08430819,-111.9965014
1191.0,42.066981435,-112.05063394999999
1192.0,42.09431463,-111.9988628
1193.0,42.282210775,-110.47629715
1194.0,41.363818214999995,-111.15279735
1195.0,42.554231005,-111.11071505000001
1196.0,44.85899137,-109.94515
1197.0,45.85993494,-107.8939751
1198.0,52.210230615,-105.7301266
1199.0,53.60682837,-109.288088
1200.0,56.61321165,-106.4157608
1201.0,58.157949395,-118.5564057
1202.0,57.144020735,-126.0734411
1203.0,65.27371935,-128.3709199
1204.0,41.280927274999996,-114.8839346
1205.0,24.06808058,-68.229191445
1206.0,26.34139141,-14.111223131500001
1207.0,29.19458753,-1.30709033115
1208.0,33.54941674,1.06546389205
1209.0,36.29635861,-3.3757424254
1210.0,32.829019685,0.6425153249999997
1211.0,33.307137045,-9.896612695
1212.0,30.436028195,-10.7788804905
1213.0,30.73879937,-63.86302488
1214.0,23.640933255,5.1672449038
1215.0,37.489358885,-130.9308114
1216.0,47.824207415000004,-128.45714655
1217.0,44.287938409999995,-116.76666315
1218.0,42.4621426,-118.00714305
1219.0,41.94834777,-117.9619148
1220.0,40.94106454,-118.32765145
1221.0,41.19434737,-118.40661449999999
1222.0,41.35231732,-118.48259985
1223.0,41.341273845,-118.50552124999999
1224.0,41.359180640000005,-118.49957205000001
1225.0,41.2887217,-118.617904
1226.0,41.274095735,-118.60611125
1227.0,41.273332929999995,-118.5559334
1228.0,41.287898805,-118.55417539999999
1229.0,41.243470805,-118.65887620000001
1230.0,41.236130185,-118.5904486
1231.0,41.24388303,-118.5883861
1232.0,41.21591373,-118.65754
1233.0,41.2112983,-118.5987001
1234.0,41.208221805,-118.62620085
1235.0,41.197834075,-118.6373299
1236.0,41.222840250000004,-118.60873409999999
1237.0,41.19619299,-118.6988181
1238.0,41.178977044999996,-118.6430604
1239.0,41.19703519,-118.61621015
1240.0,41.18135844,-118.69458205000001
1241.0,41.38803758,-117.50205265
1242.0,43.37325262,-113.3565221
1243.0,43.89465877,-117.9660558
1244.0,44.42815976,-117.81190515
1245.0,43.442148364999994,-118.38368055000001
1246.0,43.177777025,-118.85454974999999
1247.0,43.209195405,-118.76593539999999
1248.0,43.223100715,-118.79503385
1249.0,43.314610155,-118.79076005
1250.0,43.37949327,-118.7354308
1251.0,43.36349167,-118.74664905
1252.0,43.32720311,-118.79012424999999
1253.0,43.337698965,-118.76351445
1254.0,43.347486399999994,-118.76423170000001
1255.0,43.340317725000006,-118.7614889
1256.0,43.335562620000005,-118.7605514
1257.0,43.3417799,-118.7590143
1258.0,43.313783325,-118.81618705
1259.0,43.320018315,-118.76820674999999
1260.0,43.34706044,-118.73577975
1261.0,43.330921155,-118.7919679
1262.0,43.32679027499999,-118.75867020000001
1263.0,43.34153996,-118.7368783
1264.0,43.30865881,-118.8054273
1265.0,43.317336475000005,-118.7668099
1266.0,43.329854420000004,-118.73938190000001
1267.0,43.342219189999994,-118.92633845
1268.0,43.258698755,-119.19908815
1269.0,43.61454195,-119.2718422
1270.0,43.766915850000004,-119.2868938
1271.0,43.683019255000005,-119.35375314999999
1272.0,43.68133193,-119.25751224999999
1273.0,43.69499729,-119.3061701
1274.0,43.693151455,-119.28811195
1275.0,43.70691569,-119.2420383
1276.0,43.689166645,-119.33180834999999
1277.0,43.715993615,-119.2771188
1278.0,43.720198455,-119.2502846
1279.0,43.720287325,-119.29819094999999
1280.0,43.71418996,-119.2664824
1281.0,43.73480732,-119.2393977
1282.0,43.717489915,-119.29569895
1283.0,43.72452792,-119.25927605000001
1284.0,43.716769355,-119.30001805
1285.0,43.715773305,-119.30577600000001
1286.0,43.732243815000004,-119.25621235
1287.0,43.72306886,-119.3647138
1288.0,43.717451714999996,-119.31033024999999
1289.0,43.73375002,-119.26283559999999
1290.0,43.718560305,-119.3139474
1291.0,43.722325909999995,-119.30325065
1292.0,43.738379245000004,-119.2740738
1293.0,43.78842924,-119.23923
1294.0,43.750644515000005,-119.25537895
1295.0,43.70539507,-119.3922823
1296.0,43.72023,-119.29423305
1297.0,43.856882965,-119.60014755
1298.0,44.738136405,-120.31684440000001
1299.0,45.92606042,-120.8780447
1300.0,45.533850535,-121.2788186
1301.0,45.594655645,-121.33840905
1302.0,45.589943794999996,-121.442197
1303.0,45.609348870000005,-121.40314509999999
1304.0,45.61954319,-121.46035570000001
1305.0,45.59984688,-121.429835
1306.0,45.59000582,-121.36734845000001
1307.0,45.578420405,-121.45126289999999
1308.0,45.580432439999996,-121.38639835000001
1309.0,45.570733505,-121.38546205
1310.0,45.559254945,-121.4336975
1311.0,45.56071122,-121.4141947
1312.0,45.567695244999996,-121.37667485
1313.0,45.548506585,-121.45214905
1314.0,45.570646874999994,-121.39280735
1315.0,45.582487865000004,-121.40522304999999
1316.0,45.57449595,-121.45285960000001
1317.0,45.59580848,-121.3853919
1318.0,45.58619345,-121.3846333
1319.0,45.586086925000004,-121.4421615
1320.0,45.58456138,-121.39372595
1321.0,45.58465976,-121.44314890000001
1322.0,45.597908655,-121.40381959999999
1323.0,45.61048742,-121.4027805
1324.0,45.601152875,-121.45846990000001
1325.0,45.602657629999996,-121.4006415
1326.0,45.602628095,-121.390405
1327.0,45.602778955000005,-121.45122705
1328.0,45.609307695,-121.38863885
1329.0,45.61725901,-121.369338
1330.0,45.614619815,-121.42983705
1331.0,45.632109920000005,-121.38394455
1332.0,45.62107562,-121.41760845
1333.0,45.62976361,-121.42524449999999
1334.0,45.642427010000006,-121.37641105
1335.0,45.638970130000004,-121.43477490000001
1336.0,45.6507349,-121.3654583
1337.0,45.655817005,-121.37199925
1338.0,45.65317686,-121.44391064999999
1339.0,45.659282059999995,-121.37856055
1340.0,45.662491165,-121.3843004
1341.0,45.577527355,-121.40297675
1342.0,45.61303149,-121.3501026
1343.0,45.477197945,-121.53068825
1344.0,45.968848215,-121.55738675
1345.0,45.952585715,-121.5537982
1346.0,45.928722785000005,-121.64672665
1347.0,45.92941479,-121.5855425
1348.0,45.936795825,-121.54978265
1349.0,45.665767395,-121.85329465000001
1350.0,45.841490140000005,-121.5202333
1351.0,45.79931934,-121.6056571
1352.0,45.828615245,-121.59171975
1353.0,45.80474839,-121.5688257
1354.0,45.80988273,-121.61002275
1355.0,45.82323854,-121.59170385
1356.0,45.831501700000004,-121.5494344
1357.0,45.799036285,-121.60017500000001
1358.0,45.81736318,-121.53865694999999
1359.0,45.79849579,-121.5395136
1360.0,45.804445965,-121.6124005
1361.0,45.772553720000005,-121.55794655
1362.0,45.7041829,-121.65734295
1363.0,45.826914515,-120.95773345
1364.0,46.350002065,-115.80083235000001
1365.0,52.72477038,-118.7555196
1366.0,47.334244735,-106.7516675
1367.0,56.493813810000006,-124.03579235000001
1368.0,57.251943605,-124.3039355
1369.0,52.382871984999994,-123.82476695
1370.0,52.148354174999994,-124.10013085
1371.0,52.01295126,-124.1514503
1372.0,51.846231759999995,-124.43113149999999
1373.0,51.817332379999996,-124.43922415
1374.0,51.81805718,-124.4330502
1375.0,51.818477040000005,-124.5207951
1376.0,51.81657483,-124.49638095
1377.0,51.826327285000005,-124.48318119999999
1378.0,51.81559653,-124.5950603
1379.0,51.818804275,-124.54165975
1380.0,51.7880022,-124.535722
1381.0,51.7554289,-124.62726855
1382.0,51.753675635,-124.5469218
1383.0,51.727868355,-124.6064897
1384.0,51.71708684,-124.60891015
1385.0,51.707991875000005,-124.57908255000001
1386.0,51.71921390999999,-124.64143709999999
1387.0,51.71306832,-124.6032276
1388.0,51.715487075,-124.62027795
1389.0,51.681276065,-124.76608935
1390.0,50.96055393,-125.05064965
1391.0,51.23692355,-125.2508572
1392.0,51.64368574,-125.32406615
1393.0,51.72461294,-125.0876754
1394.0,51.39659231,-125.31019545
1395.0,51.387727955,-125.31718670000001
1396.0,51.377780380000004,-125.2277685
1397.0,51.365884725,-125.3062772
1398.0,51.364656475000004,-125.2757544
1399.0,51.36652354,-125.2127045
1400.0,51.342371095,-125.2855481
1401.0,51.340085325000004,-125.2320014
1402.0,51.03747203499999,-125.28654235
1403.0,51.065750754999996,-125.2889037
1404.0,51.094243735000006,-125.1955869
1405.0,51.08908508,-125.258575
1406.0,51.083644305,-125.24393749999999
1407.0,51.0936654,-125.14233775
1408.0,51.079229604999995,-125.23066134999999
1409.0,51.062827745,-125.15953855000001
1410.0,51.03339621,-125.25559455
1411.0,50.95700203,-125.3962122
1412.0,50.963011795,-125.2625567
1413.0,50.960284099999996,-125.26926035
1414.0,51.01602855,-125.22611515
1415.0,51.024206125,-125.14526875
1416.0,51.010127665,-125.2231677
1417.0,51.005199680000004,-125.19846655
1418.0,51.00492372,-125.1556741
1419.0,51.003211115,-125.2317208
1420.0,51.010680320000006,-125.14623879999999
1421.0,51.016417785,-125.1304777
1422.0,51.256550675,-125.5378666
1423.0,50.985066945,-125.9838057
1424.0,50.80357595,-125.0174702
1425.0,50.89501194,-125.1413073
1426.0,50.820266165,-125.21456814999999
1427.0,50.792298185,-125.28858105
1428.0,50.752932515,-125.2364627
1429.0,50.742638435,-125.22021075
1430.0,50.71484629,-125.3170538
1431.0,50.68667544,-125.21206885000001
1432.0,50.67395442,-125.23075115
1433.0,50.647922835,-125.2950333
1434.0,50.654057855,-125.21627375
1435.0,50.656980149999995,-125.22313125
1436.0,50.63355844,-125.27961635
1437.0,50.62471741,-125.2344783
1438.0,50.63885742,-125.233963
1439.0,50.62721826,-125.29922099999999
1440.0,50.650160475,-125.22714644999999
1441.0,50.628148960000004,-125.21417675000001
1442.0,50.62839375,-125.3184377
1443.0,50.633413715,-125.22262425
1444.0,50.63140093,-125.21749775
1445.0,50.600094505,-125.3062492
1446.0,50.603324865000005,-125.2458096
1447.0,50.62241221,-125.20513485000001
1448.0,50.598312390000004,-125.27514905
1449.0,50.61419191,-125.1963142
1450.0,50.61618886,-125.1988015
1451.0,50.601229415,-125.27036910000001
1452.0,50.615003915,-125.21320075
1453.0,50.586433265,-125.22201050000001
1454.0,50.540542375,-125.30244345
1455.0,50.54588433,-125.2858552
1456.0,50.559584275,-125.2418016
1457.0,50.55238388,-125.2962381
1458.0,50.5492335,-125.2696552
1459.0,50.553682305,-125.23956100000001
1460.0,50.539964025,-125.28832514999999
1461.0,50.54300607,-125.3045707
1462.0,50.49631072,-125.2402535
1463.0,50.478410104999995,-125.28828999999999
1464.0,50.479366275000004,-125.2648078
1465.0,50.483757965,-125.2494758
1466.0,50.466608969999996,-125.32075985
1467.0,50.47815797,-125.2631489
1468.0,50.47400637,-125.2701954
1469.0,50.467703255,-125.3352061
1470.0,50.481902590000004,-125.25096155
1471.0,50.49276014,-125.2555835
1472.0,50.48803918,-125.30298675
1473.0,50.501860965,-125.2400038
1474.0,50.5051173,-125.2504947
1475.0,50.554337945,-125.28691585
1476.0,53.60955109,-121.89967659999999
1477.0,59.77774072,-122.06654335
1478.0,44.980339519999994,-83.07850308
1479.0,17.856964285,22.368893575
1480.0,16.00629586,37.916423859999995
1481.0,15.46234137,40.497299185
1482.0,14.99951931,41.98315852
1483.0,14.60463282,46.58884952
1484.0,16.514453655,55.65905884
1485.0,9.494942714,25.178956235
1486.0,22.212297640000003,4.9682697894
1487.0,21.917298205,-13.337251761500001
1488.0,23.464755825,1.8985857715
1489.0,21.6710773,18.59133423
1490.0,16.93326363,9.522166324
1491.0,36.29031911,8.892303098
1492.0,41.408888815,2.2680154745
1493.0,35.791412875,3.046717565
1494.0,32.964729045,4.0051127345
1495.0,15.393405640000001,-60.74771953
1496.0,58.45325546,-123.8365746
1497.0,49.0373387,-126.6016601
1498.0,39.378285364999996,-117.63404095
1499.0,37.120999194999996,-115.9636113
1500.0,37.140397750000005,-117.0412876
1501.0,36.949594785,-117.08307145
1502.0,36.97611474,-116.9748181
1503.0,36.897961245,-117.12236055
1504.0,36.864615465,-117.07049195
1505.0,36.90208556,-117.1221932
1506.0,36.825015335,-117.1063262
1507.0,36.797195689999995,-117.1170271
1508.0,36.70936045,-117.2987913
1509.0,36.67582075,-117.2953908
1510.0,36.618296255000004,-117.4462878
1511.0,36.90654968,-117.3273452
1512.0,37.398043425,-116.9964142
1513.0,36.970018804999995,-117.1871985
1514.0,36.92421428,-117.1143367
1515.0,36.9054457,-117.17437285
1516.0,36.86427665,-117.18961965
1517.0,36.760581515,-117.52223939999999
1518.0,36.657322085000004,-118.13550425
1519.0,36.827560344999995,-117.9207831
1520.0,36.84134373,-117.9192587
1521.0,36.74249535,-117.97955425
1522.0,36.74606826,-117.88837385
1523.0,36.65758194,-117.8859261
1524.0,36.47979413,-117.86834795
1525.0,36.55224843,-117.7867238
1526.0,36.56886066,-117.8077499
1527.0,36.799809350000004,-118.06871865
1528.0,36.979252634999995,-118.2975277
1529.0,36.96428305,-118.28205439999999
1530.0,36.738939755000004,-118.39773174999999
1531.0,36.766651885,-118.3378972
1532.0,36.90747747,-118.0701103
1533.0,36.702551580000005,-118.2471112
1534.0,36.768110824999994,-118.09830385000001
1535.0,36.79234613,-118.11627285
