Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
30.0,0.00022264027200000007,0.0008628642209999996,0.0025694178595000003,0.008732083912
31.0,0.0016509477029,-0.0016382154528499998,-0.0011331697525,0.006279803355
32.0,-0.0004628807486,0.0005469899529,0.0025896791053449998,0.0030452935741500002
33.0,0.00089608263525,0.0003431424746,-0.0043464232735,0.0045546464315
34.0,0.00016976325994999997,0.000367113050504,0.0029899554099,0.0031229890477499998
35.0,-0.0001114071393,0.0005082287575,0.0005708289610000001,0.002127537367
36.0,0.00074214979945,1.1153444350000012e-05,-0.0023943707151000003,0.0030430418190000004
37.0,0.00020795999339,0.00053899834835,0.0026525509298,0.003313431957
38.0,6.018531974999999e-05,0.0005682782685,-0.0014869521497,0.001698233561
39.0,0.00036923509035000004,-0.00055915773735,0.0004976185530000002,0.004138284216
40.0,-0.00085730446255,0.0012413938335,0.00203609809755,0.0026501059985
41.0,0.003693411915,-0.009043076648000001,-0.0071088364745,0.012219108905000001
42.0,-0.0014749923242,0.0045886245117499995,0.004985132067,0.0077979680785000005
43.0,-0.0014567809732000002,0.0026652831745000004,0.00094749119445,0.005820897807499999
44.0,0.0007734838529,0.0004891303935,0.0004795812155,0.0060980564275
45.0,0.001297627917,-0.0010366168919999999,0.003702961106,0.0060863233745
46.0,-0.0003002687697,-0.0006641987525,-0.0013570450504999999,0.003683217264
47.0,-0.0003068131387,-0.000337828887,0.0036560724845,0.0040573166695
48.0,0.0001655191784,-0.00021114305450500002,0.00017294632025000002,0.001063895985
49.0,0.0011119493515,-0.00062918507815,-0.0009655285325,0.0052632282535000005
50.0,-0.0005549136556400001,0.0013103601627250001,0.0032658207043499998,0.0042969065625
51.0,0.00037454019217,0.001421767297,-0.0034313398855,0.00374795689
52.0,-2.0159386199999994e-05,0.0029125009259,0.0038111851591,0.00550432847065
53.0,0.00016870223859999999,-0.000656771609,-0.00144510974455,0.0030801315629999998
54.0,-0.0001580877935565,-0.0015831739615,-0.00222047796025,0.0030707284410000004
55.0,0.00027374325664,-0.0011575732259,0.0020074505487,0.0024110962315
56.0,-6.578326414999997e-05,0.00082441282915,-0.00231090237,0.002679211378
57.0,-0.001963948708,0.0014472317889999999,0.00032042817199999995,0.0094919653015
58.0,0.00032679427815,0.00102388466215,-0.00059204937755,0.001534034482
59.0,9.124775218999999e-05,0.00036392998659999997,-0.0026472458187849998,0.0027721111555999997
60.0,-4.8806937228e-05,0.00029284162335,0.003959728028,0.0039712316539999995
61.0,5.83561215e-05,0.0006567716118,-0.0037602561945,0.0038826901619999996
62.0,-1.8037347249999985e-05,0.000275865296415,0.003092874382,0.003149619107
63.0,8.4881629955e-05,0.0006206969208999999,-0.00060372059305,0.00087116216325
64.0,0.0008488162996,0.0001771904016,-0.0017994905552,0.0022075817795
65.0,-4.8921527425e-05,0.00036586953274500003,0.003471119663,0.003509380094
66.0,-0.0005549136540499999,0.0007151277322,-0.0027204562354499998,0.00292875867825
67.0,0.00072043283335,-0.0005580967170000001,0.0036583982421,0.0038349360395
68.0,0.00029814672520999996,-0.00015066489315,0.00031830611099999985,0.002241097834
69.0,0.0012979971495,-0.00042879228200000006,-0.00023586058250000012,0.0060778656285
70.0,0.00010504100875,0.0011512071063,0.0043374512974999994,0.0045080594
71.0,-0.0005496085587,0.00050928977885,0.001316726277,0.0017398076405
72.0,-0.0005018626372,0.00085730446175,-0.0024711164485500003,0.0030450261165
73.0,7.533244935000003e-05,0.0010663254729,0.00231939053385,0.003089013967
74.0,0.0005952324301,0.00032255019201,-0.0016042628054,0.0021974994124999998
75.0,-0.0005230830438,0.00049974059185,0.00162548321625,0.00267675975905
76.0,0.002759713985,-0.0011883428201,0.0006122087571,0.0033766076475
77.0,-0.027004029515,0.019361499755,-0.022806632975,0.04034553398
78.0,-0.0039332026495,-0.003351763387,0.02639075985,0.030110948115
79.0,0.007769852325,0.041397832105,-0.002856267105000001,0.06256011689
80.0,0.005941714096,-0.03326298859223999,-0.013518460618499999,0.0378374413925
81.0,0.0050960808685,-0.0022313258485,-0.006809628782,0.0111917871245
82.0,-0.014689827084,0.0035491131256,0.01650204993,0.022534404825
83.0,-0.00059841548935,-0.0009358199702,-0.0014164622045000001,0.003129587759
84.0,0.00046260488240000005,0.00055491365865,0.0035692725205,0.0038440529935
85.0,-0.0008888634526,0.0018261094339999998,-0.0029213158795,0.003571991188
86.0,-1.0610203745e-05,-0.00038727243670000003,0.0003469536605000003,0.0043220637005
87.0,-0.00019125104455,0.0006315787461,0.00036667166504999993,0.0013552235905
88.0,0.00079576528175,0.00054324243265,-0.0027936666386500003,0.003067476389
89.0,-7.427142715000002e-05,-0.00014854285299999994,0.004156016795499999,0.0043345800115
90.0,-2.334244819999999e-05,0.00048700835000000005,0.0005517305945,0.002017333418
91.0,0.000473215087,0.00068117507945,-0.00019947183299999982,0.005085878367
92.0,0.00021326509529,0.0002673771353,0.00188543319965,0.0027382438913
93.0,9.549183350000004e-06,0.0006695038636,-0.0030886303074999996,0.003194393008
94.0,0.00045411672026,-0.00024191264445000004,0.00218464095,0.002380086872
95.0,-0.0002546448899,0.0013262754689,-8.488162994999999e-05,0.00151649273705
96.0,0.0005135338603,1.6976327850000005e-05,-0.0014939166893500001,0.0018136478735
97.0,0.00015172591354999999,0.00028647550018,0.0038737853759999996,0.0039115102165
98.0,0.0006303819130499999,0.00044152028659999996,-0.0031258254295,0.0033515264325
99.0,0.000924148746365,-0.005709350614,0.0032350511145000003,0.006785787776
100.0,0.0008603983980999999,0.00042209512649999986,-0.0026522411125000003,0.003739051929
101.0,-0.0014514758688,0.0057114726932499995,0.0004403234514999998,0.0078960335865
102.0,0.000232363462,0.0007151277324,0.0016329103441500002,0.0027727989655
103.0,0.001175610575,-0.0005411203900999999,-0.002982528269,0.003358280183
104.0,0.00038727243669,0.00054536447065,0.002246180131,0.0024120725565
105.0,-0.00034801468285,0.00108542384135,0.00047427610755,0.00134441478275
106.0,0.00011246815969999998,-7.321040585000002e-05,-0.00218145789155,0.00275816489535
107.0,0.000300268765955,-7.321040585e-05,0.0037273645714999996,0.0037553823104999997
108.0,-0.00012413938475,-0.00017188529975000003,-0.00153741852375,0.001779559971
109.0,0.0001793124433,0.00031618407159999997,0.0007522634435000002,0.0037388995364999998
110.0,-0.000507167739,0.00075332446495,0.00049231345395,0.0013781646545
111.0,4.562387610000001e-05,-5.198999649999998e-05,-0.0026270864425,0.0028361823790000002
112.0,-0.00028010937885000005,0.00015384795525,0.0027162121565000004,0.0027729677615
113.0,-7.002734290000002e-05,0.002533716648,-0.0017337072835,0.004319919164500001
114.0,-0.00023448550550000003,-0.001317787303,0.0028934025517,0.0046533193285
115.0,-4.986795759999999e-05,2.2281424150000006e-05,0.0009581013984999999,0.0022930123245000003
116.0,0.0011471540085,0.00038293498355,-0.0022208684308450003,0.00273926044825
117.0,0.00023872958425000002,6.472224285e-05,0.00322762396545,0.0032976667084
118.0,0.00051035080015,0.00108224077935,-0.0025496319599999998,0.0029567620405
119.0,0.0003862114163,-1.803734820000002e-05,0.0009931150704999999,0.0033266843255
120.0,-0.0244406043995,0.021979037041,-0.00315971869,0.0332294075795
121.0,-0.058706257255000005,-0.001984108115,0.0095693427855,0.061921054515
122.0,0.05814497746,-0.002566608273,-0.0021623595315000002,0.058425162475
123.0,0.02076522976,-0.0255525537115,0.0018175280049999992,0.04341106767
124.0,-0.0003596859050000005,0.03518025257,0.004054159114999999,0.04587080396
125.0,0.046013270450000004,0.0026652833005,-0.004952843245,0.05537306208
126.0,0.017985356645,-0.0072552573799999995,-0.0070335040293,0.0212844118
127.0,-0.005736937505000001,-0.00188967703,-0.006331108618,0.04166795908
128.0,0.015689308515,0.0022684614380000002,-0.002005328455,0.02025035072
129.0,-0.016634677129999997,-0.0074144103445,-0.002862632911,0.019687049446500002
130.0,0.015463311076,0.008712038285,0.00321913569355,0.018777792519
131.0,-0.014772586560000002,-0.003735852761875,-0.007420776543500001,0.017469132829999998
132.0,-0.040237075555,0.026983870209999997,-0.00390986017656,0.06174275759
133.0,-0.17235427155,-0.04777138117,0.00996192026,0.1966156258
134.0,-0.00013258954999999933,0.044181073525,0.142663355505,0.17844689479999998
135.0,-0.21344759087,0.16157642559500002,0.430800797055,0.530548521715
136.0,0.7085759321849999,-0.28947924795,0.30539349445,0.9535336732
137.0,0.16418016929999996,-0.4548021369,0.223898643275,1.0566593408
138.0,-0.04739234049999999,-0.026790250595,-0.101416499835,0.46573719469999997
139.0,-0.02149096762,0.023600276275000002,0.00084987737,0.050100548225
140.0,-0.1320315059,-0.09053136156,-0.048330673783,0.24254096613499998
141.0,-0.083584159325,0.0545831782,-0.035440121000000005,0.5132087627999999
142.0,-0.08992481564,-0.072415162,-0.15671852845,0.46185697165
143.0,0.04062116471675,-0.004906158105,0.040045030824999994,0.06840278109
144.0,-0.14086212580000002,0.19954185794,0.070302149225,0.5522741363
145.0,0.2467000437,-0.21624629772499998,0.047385994649999985,0.7619739513999999
146.0,-0.064231271975,0.018514489175000003,-0.012750580934999999,0.16776784035
147.0,-0.33979813896,0.461680735035,0.560157218645,0.81616342928
148.0,-0.3269628001,0.6906586578,0.1484030033,1.0064185516
149.0,0.35900367089999996,0.006600608000000001,-0.6241271979735,0.82706070425
150.0,0.427776890735,0.022247475760000003,-0.151872334575,0.47777881697
151.0,0.08726687113,-0.1396061978,-0.07396906492000001,0.19473890645000003
152.0,0.041267570451000005,0.0738247703,-0.05684737864999999,0.22238053145
153.0,-0.004363976775,-0.017134417985,0.008090280327500001,0.053232003060000005
154.0,-0.031547318819999996,0.05945639859,0.0001941667349999992,0.07142431222500001
155.0,0.015794349325,-0.04590186347,-0.0024732384975000004,0.05111415984500001
156.0,0.004235450177,0.0014668017155500001,-0.0007137930419999999,0.0052040701725
157.0,-0.00210588966115,-0.0003032497271,0.0035719377125,0.0043346812105
158.0,-0.00056520853625,-0.000228068247925,-0.00032955548685,0.0011532769516
159.0,0.000415919986795,0.000613269777385,-0.0008541214004999999,0.0024207303675
160.0,0.0006160949534499999,0.0001578773055,0.000657782107215,0.00118102825775
161.0,-1.533427065000001e-05,-0.0007940390173500001,-0.0014199694619000001,0.00186427933065
162.0,0.0005899273283499999,-9.230877245e-05,0.0019257519807,0.002614851665
163.0,5.72951002e-05,0.000386211416,0.0008201687494999998,0.002132545108
164.0,0.00034695366245,-0.00022387530010000003,-0.0013814485236000001,0.00202396341915
165.0,0.00148896526,0.00059601977455,0.0026479236999999997,0.0032908791795
166.0,-0.0011342307802,0.00025782795099999996,-0.001694449538,0.002257420189
167.0,0.00022087328505,-6.129497865e-05,0.0013854778789285,0.00177566203515
168.0,3.1653774505e-05,0.00080374398565,0.000279936752525,0.00087219976565
169.0,-0.00011836271734999999,0.00032021342275,-0.00129564902785,0.0022149831535
170.0,-0.0002877933558,0.0013047055965,0.00193589482835,0.002455408328
171.0,0.0006205032407499999,-0.0014416698514999999,-0.0020227385003745,0.0028748065259999998
172.0,0.0005286112970000001,0.00038968921099999995,0.00300080981,0.0041765874355
173.0,-0.0001421767311,0.0022175325805,5.0928977e-05,0.00233724045
174.0,0.000110346118965,0.0004275912088,-0.00031087896950000003,0.0020437292855
175.0,0.0001283834653,0.000524144065,0.0005114118202999999,0.0015266579705
176.0,0.00048488631115,-0.00021114305465000003,-0.00190240953135,0.00218424986225
177.0,0.0003756012135,0.00070876160825,0.0021655425799999998,0.002323238768
178.0,0.0004923134545,9.124774849999997e-05,0.00082971793295,0.0015531071909500001
179.0,0.000507167739,-0.00023554652315,-0.000881707934,0.003242633751
180.0,-8.488162995e-05,0.0009676505796499999,0.0024233705298,0.0028380039770000004
181.0,1.3793266749999972e-05,0.0006100867154499999,-0.002113552584,0.0024578612915
182.0,0.0007522634455500001,-2.7586529735e-05,0.0006790530365000001,0.0034373823325
183.0,-0.00020477693225500002,0.001489672605,0.0013623501606,0.0021487604015000003
184.0,0.0006746137303999999,-0.0007808261141,-0.00283727458,0.003123498452
185.0,0.0005750730429500001,0.00038939447745,0.005184145536000001,0.005242118343
186.0,0.0002476845962,0.000336649032555,-0.00145978578385,0.0015884442445
187.0,-0.0007077005908499999,-0.0004636659054785,0.00099099302607,0.00142739021275
188.0,0.0020276099325,0.0005803781467,-0.0030992405085,0.003790856351
189.0,-0.00020795999340000003,0.000432896312785,0.0016838393339999999,0.0019431535105
190.0,-0.00034589264115,-0.001173488534,-0.00051777794285,0.001898000652
191.0,0.00119789200255,0.00035119774115,0.0006578326285,0.0032824996335
192.0,-0.000413797946055,2.864754920000001e-05,-9.65528541e-05,0.0009478300505499999
193.0,0.0005822138785,-0.00010783672157,-0.0019816829098000003,0.0021483542442
194.0,9.811070145e-05,0.00033916863599999994,0.0037967856125,0.0039304726105
195.0,-0.00051247283905,-0.0024838486955,-0.000729982017495,0.0027471553270000003
196.0,0.00060159855145,0.001124681605532,-0.0026408797055,0.0032519777715
197.0,-8.488162904000001e-05,0.00259525583495,0.003730547633,0.004565100872
198.0,-0.0001326275468,-0.00021857019050000001,-0.0022376919687,0.0028935422735000002
199.0,0.0002698191653,0.000387731370115,0.0021190429453,0.0025837707259999997
200.0,-0.00017082428025,0.0003066348873,0.00026101101205,0.00111401393165
201.0,0.00086579262555,-0.00010928509855000001,-0.0006886022280000001,0.003452603472
202.0,1.4913702399999977e-05,0.00108656974225,0.0025502431020000002,0.0029232884560000004
203.0,0.00015384795432,-0.0008127416069500001,-0.0026302695075,0.0027927742025
204.0,0.0002026548915,0.0006748089534999999,0.0035140994635000002,0.0036350764315
205.0,-2.8647550095e-05,-0.000188861627595,-0.0022981701275,0.0023190797905
206.0,0.00016645287637,0.0003810421268,0.00177294381775,0.00264459271885
207.0,0.0002563382784,-0.00037089028305,-0.00046743040395,0.0008846295827
208.0,0.00087563889475,-3.8493818999999965e-06,5.977364299999998e-05,0.003448839436
209.0,0.00015703101545,0.00035225876339999994,0.0009771997648,0.00135194828955
210.0,0.00019734978965,-3.501367235e-05,-0.002032915036,0.0020504520195
211.0,0.00106178855345,0.00010172638939999999,0.002381422029,0.0028141984505
212.0,-0.00026554369015,-1.3296707350000014e-05,-0.0004411340751,0.0017258661705
213.0,0.00028965856219999997,-4.137979461999999e-05,0.0010037252705000002,0.0035294208989999996
214.0,-0.00045836080174999994,0.000773483853,0.0012955058774,0.0016208536924999998
215.0,0.00033528243833500003,1.8037345449999976e-05,-0.0009761387454499999,0.002042258851
216.0,0.00034270958096,0.0007649956884000001,0.0025963168544,0.0028748673365
217.0,0.0007119446713,4.137979460000001e-05,-0.0030599827559999997,0.003184230069
218.0,0.00034832025669999996,0.0003417546617,0.002760965998,0.0028095397335
219.0,-0.00016870223955,0.00044244549544999995,-0.00040743182380999996,0.0011370156445
220.0,-9.443081334999998e-05,-0.000290719582585,-0.0005909883494999999,0.0026271831004999998
221.0,-0.00063873426545,0.00086367058295,0.00123608873605,0.0016531957235
222.0,0.0004541167203,-4.456285758e-05,-0.0006917852842,0.0008287187239
223.0,0.00031830611235,6.047816224999999e-05,-0.00028329244249999984,0.0040169011535
224.0,-2.9708570500000005e-05,0.00069815140545,0.002300292171,0.002423679064
225.0,-0.000137932647735,4.3501836265000006e-05,-0.0027491037795000003,0.0027545366145
226.0,-0.0001503847838,0.00158494798925,0.0043591470185,0.004787430421
227.0,0.0025300582534,-0.0015419427078000002,-0.0002653611779999999,0.0045408065285
228.0,-0.0013925637474,0.00804724966,-0.012856774325,0.015405378635
229.0,0.0023957840148500003,-0.004217556073,0.0016859613270000001,0.007739038922499999
230.0,-0.0016626189164999998,0.002518862367,-0.0035809437585000003,0.0063293306045
231.0,-0.0039968637498500005,0.0129465706025,-0.0086908179035,0.017914993679999998
232.0,-0.11315464001499999,0.0234506722685,0.05653328769999999,0.16662200558
233.0,-0.08328153054000001,0.038022255044999995,0.028649141635,0.146755560445
234.0,0.089152237045,0.0485087903805,0.10265372110000001,0.1593885464
235.0,-0.503974068455,-0.15754879423,0.4675343857,0.76467260245
236.0,0.38359812309999997,0.34481676699999997,-0.5773436272,0.81971245645
237.0,0.15018743412000002,-0.11072702619500001,0.033079432054999997,0.192958982075
238.0,-0.007045175264499999,0.0007480193599999994,-0.000585683242,0.023386433855
239.0,-0.009465362844,-0.006502993933999999,0.02653718066,0.033625290210000006
240.0,0.006672757121,-0.0063629392114999996,0.0029315992985,0.009719849736499999
241.0,0.0043151698445,-0.004982551662,0.0025390217645,0.0070644461075000005
242.0,0.0040465025185,-0.0032898507005,0.001865524209,0.005625916294
243.0,0.002282254821,-0.001953338513,0.0030069317415,0.0043424995430000005
244.0,0.0035798827435,-0.00060478160964,0.00042759121185,0.0036960946359999997
245.0,0.0023989670585,-0.004496604344,-0.0006525275368,0.005308950903
246.0,0.00084775527755,0.00160320178395,0.000737409160225,0.0022205059465
247.0,0.0028159480725,0.00022069223975,-0.001851480553,0.0036833750089999995
248.0,0.003249905405,-0.0011077052719,0.0007310430304999999,0.004578811407
249.0,0.0030652878384999998,0.0016488256617,-0.0008530604164000001,0.0110464303545
250.0,-0.048276427159999996,-0.0052255253485,-0.07456851191,0.092111205325
251.0,-0.0164553649835,0.0074101662993,-0.015351903735,0.025961360235
252.0,-0.02104958322,0.007274355749,-0.0352142051915,0.05099407038
253.0,-0.003057860714,0.0014748182842,0.008696123011,0.010551543864999999
254.0,-0.0020626235985,0.00027692631774999996,0.00048382529085,0.0050481564895
255.0,0.0022790717605000003,0.00116500038517,-0.00102812874124,0.0030025167125
256.0,-0.044023857285,-0.006981514111,0.14285684453,0.158643987585
257.0,-0.016577157699999998,-0.012877383699999995,-0.134476753045,0.4282480745
258.0,0.08820050211,0.0005029240499999921,0.07567515628,0.2342075361
259.0,-0.016162917755499998,0.05004686693,0.01770535752555,0.06045772609
260.0,0.006658963804999999,-0.065506337095,-0.022459679417,0.076118973145
261.0,0.022058613684,-0.012700413814500001,-0.007811231944,0.028182924895
262.0,-0.011391810754500003,0.003815709325695,0.0021181320009999996,0.023285317434999998
263.0,-0.0083905490825,0.0016955105400000003,0.007856855914999999,0.026957438615000003
264.0,0.0015363576505000001,0.004514641744999999,-0.009568281663,0.03349382435
265.0,0.006199839135000001,-0.004909803838499999,0.005520200289999999,0.046216624644999996
266.0,-0.0039151651595,0.018767328360000002,-0.029080446455,0.036690937205
267.0,0.0054239361715,0.008522115723999999,-0.0007671177050000005,0.027606656135
268.0,0.0143524225125,-0.012687681704999999,-0.00612102673,0.07317752622
269.0,0.0206898972165,-0.0055353432155,-0.004281217094,0.022486910790000002
270.0,-0.0061125383675,-0.001959704561,-0.00176129379,0.0182726123
271.0,-0.0056966184675,-0.00135386197095,-0.0061390639369999995,0.0085251449065
272.0,0.0012933838854999999,0.00170612077125,0.0019077145674999997,0.0058402586225
273.0,-0.00096687822,-0.0002463646776,-0.0031274339055,0.009072491069
274.0,-0.002763958068,0.00136765524775,-0.0047915680271,0.006321345945499999
275.0,0.0017623548509999995,0.0006164528478000001,0.0028170089959999997,0.0089971948835
276.0,0.0007077006344999998,9.973592725000001e-05,-0.00557460109985,0.009970546365
277.0,-0.003757073165,0.00139099770165,-0.0028414125190000003,0.0066916421655
278.0,0.0013273365043,-2.015935745e-05,0.0002610111828,0.0016843933774999998
279.0,-0.008558047204,0.0015989534757,-0.0009046293425000002,0.009569061699
280.0,-0.0010462418745,0.0009183678639499999,-0.002711774395,0.0031212519365
281.0,0.00040154147655000003,0.00036614045205,-0.0011827387793,0.0015222278355
282.0,8.800574736500001e-05,0.00019217100145000005,0.0008625927229,0.0012412337344999999
283.0,0.00035756386621,-4.137979739999995e-05,0.00017400734114999996,0.0012520998514999999
284.0,0.00038833345705,-0.0002228142823,-0.0003448316217,0.0012838588045
285.0,-0.010820285769,0.019236299473499998,-0.0047279067628,0.0229992334415
286.0,-0.14263509089999998,0.10634925517,0.086740537665,0.21193026845000001
287.0,-0.408472685885,-0.06364636850000001,0.2901742188,0.64478284605
288.0,0.7943498793499999,-0.5461305295,-0.021118549299999997,1.29831637525
289.0,-0.009104615290000001,-0.385795497095,-0.08703656217,0.43648735913000003
290.0,-0.04190875541,0.008081383840000001,0.0014015784249999993,0.045110726195
291.0,0.05385063204,0.18216734875,-0.011378866799999998,0.4121961535
292.0,0.00440896935,-0.116833285525,0.09066724789999998,0.370076922
293.0,0.0065998800500000065,0.105708950665,-0.03762360997,0.26723816155
294.0,-0.026049309195,-0.042071604932,0.118528636475,0.16673031565
295.0,-0.31645755300000006,0.3825418485,0.5704402482400001,1.0736323488
296.0,-0.17015796000000002,0.60689834835,-0.26682752460000003,1.370565008
297.0,0.5007379545,0.01667181248,-0.215898547625,0.556013878
298.0,0.05479181671,-0.086361921275,0.129330543915,0.17211341895499999
299.0,0.025269438074999998,-0.00943450898775,-0.021280898269000002,0.037407696865
300.0,0.01304736752,0.0077496927518500005,0.0016339713749999995,0.020579380555
301.0,0.006482472433499999,0.000314929439,-0.003621687815,0.0082555830225
302.0,-0.0003392360345,0.0008982885205,-0.003219043112,0.0077824240555
303.0,-0.00434454583615,3.276111750000004e-05,-0.007439942309999999,0.0124861330385
304.0,-0.004141638297455,0.001667646122,0.003725255154,0.010916481004999999
305.0,0.007003201872,0.008507050847,-0.0021515556475,0.015748651125
306.0,0.0051836528699999995,-0.0295082481645,-0.0058505000325,0.03563992169
307.0,0.017052719430000002,-0.031076225675,0.009588441122,0.04002137032
308.0,-0.008167027485,0.017745953107,-0.004306500639999999,0.026672673735
309.0,-0.0030374192335,0.0168692892005,0.00810148424475,0.019758590083499998
310.0,-0.00309967416895,-0.00020448220605,-0.0042752047595,0.005598750995500001
311.0,-0.00044350653394999997,-0.0010673864879999998,-0.0100340696534,0.013134324292
312.0,0.010012765055000001,-0.009125385713,0.007654798858,0.016158979055
313.0,-0.0027682021515,-0.0040456706765,0.006111477339999999,0.0080335357585
314.0,0.004049588854999999,-0.0040653554305,-0.001947615206,0.0066569234545000005
315.0,0.00198623013753,0.0016944495279999998,0.0008169856885,0.0044555761659999995
316.0,0.00070133446755,-0.0022101054324999998,-0.0007034565075,0.0033137228905
317.0,0.00018584698144999997,0.0032043194170000002,0.0026612285617499997,0.0044110916095
318.0,0.0001411157098,0.0013644721999999999,-0.0012880787305000001,0.001949372798
319.0,0.00068320799555,-0.00057823912685,0.000524063419,0.00433212125
320.0,-3.4689471675e-05,0.0013779075814999999,-0.00017436943549999995,0.0018723977995
321.0,0.0007119446710000001,0.000354380803215,-0.002827619296,0.0029825839195
322.0,-0.00010504100964999998,0.0011013391506000001,0.0024414078585,0.0029417158415
323.0,0.00022387530644999999,0.0006578326088499999,0.00040849279224999997,0.0010967675065
324.0,0.00028329243999999996,0.00025570591025,0.001126803628,0.0049739950485
325.0,-0.0378030949545,0.029935628829999998,0.012369375505,0.05464830336
326.0,-0.044419617925,0.07594253346499999,0.04607480969,0.10456216330000001
327.0,0.038126533510000005,0.1121962313,0.086912052525,0.14834749190000002
328.0,-0.13392835785,0.1340673522985,-0.181911943815,0.35478071465
329.0,-0.03824766260000001,-0.025015677285,0.07737597199,0.183378555
330.0,-0.22067844469999998,-0.239317391615,0.41444941235,0.9257523398
331.0,0.27326685887,-0.62967633743,-0.77125676993,1.0536403317599998
332.0,-0.041877829979999996,-0.023193669603849998,-0.0024236483849999994,0.050710742295
333.0,-0.000629029306,-0.00478212407,0.0024621609295,0.0087862004905
334.0,0.40776729499500003,0.21232794076749997,0.154062116415,0.48806321915999995
335.0,-0.31180243215000003,-0.16919515065000001,0.11094350262500001,0.45226516569999997
336.0,-0.066576906358,0.07192126592,0.029242782505000002,0.12094978413999999
337.0,0.058022221718000005,0.251251105515,0.184243994975,0.38298981569999996
338.0,-0.59000614375,0.3813594156,0.61474412785,0.9366368552
339.0,0.19888932993500003,0.32360803175,-0.88680507285,0.9754070805
340.0,0.57825365635,-0.069530698585,0.20292865267,0.67431148955
341.0,0.02058364788,-0.02384790237,-0.025933110460000002,0.040962473565
342.0,0.029589622495,-0.05449652005,-0.0159747395595,0.06582057022
343.0,-0.0024594451715,0.015615356774999999,0.004140198358,0.019879065615
344.0,-0.00064254046275,0.0022288122315,0.0017659294675,0.003001618136
345.0,-0.00013104444350000004,0.00160001030385,-0.0072528868815,0.013311139921
346.0,0.0011159913209999998,0.00575115987645,0.011575239665,0.014702272589999999
347.0,0.00189563919535,-0.0010712474282500001,0.00016246663800000005,0.0034925713064999997
348.0,-0.0002939026428,0.0022684615565,0.003457865399,0.004458822997
349.0,-0.00037106999402,0.0014992195547,0.0006373688568,0.001696118459
350.0,0.0008913589726,-0.00039796752190000004,-0.001517394945,0.0021968726046
351.0,0.0003278552865,-0.00080213140125,0.0034292178309999997,0.004506325668
352.0,0.00043395733499999997,0.00164670361075,-0.000895501198,0.0031885571769999996
353.0,0.0007978873188,-0.001185159749,-0.0029708570419999998,0.0041458460475
354.0,0.00099858144675,-0.00092038849205,0.0031821274104,0.003700540326
355.0,-0.0008541214004999999,0.00108966791975,-0.001311421183,0.0021296070044999997
356.0,-0.00189073830155,0.0046546963456,0.0023894178796,0.0069470437495
357.0,-0.00325316486735,0.0019017686670000002,-0.008033150756111,0.0102827342665
358.0,-0.0115449627005,0.02988469981,-0.0110123304255,0.034178726685
359.0,-0.02726397961,0.033936736679999996,0.0012721634250000002,0.0617539422
360.0,-0.013282914015000001,-0.014614494598,0.0027575920040000005,0.03451813229
