Time (s),Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right
420,311.1333333333333,201.06666666666666,422.3333333333333,196.4,0,0,15,0
421,312.73333333333335,202.13333333333333,423.06666666666666,196.26666666666668,4,4,7,0
422,312.53333333333336,201.66666666666666,423.3333333333333,197.2,1,2,12,0
423,311.2,203.0,422.8,198.0,8,0,7,0
424,311.6666666666667,204.93333333333334,420.2,199.6,1,1,13,0
425,310.93333333333334,205.8,422.26666666666665,200.4,4,1,10,0
426,309.1333333333333,205.2,421.4,198.86666666666667,0,3,12,0
427,311.46153846153845,207.07692307692307,423.84615384615387,202.0,0,0,13,0
428,311.55555555555554,207.22222222222223,425.0,202.66666666666666,1,6,2,0
429,306.5,208.25,423.6666666666667,203.0,0,1,11,0
430,,,,,0,0,0,0
431,,,,,0,0,0,0
432,,,,,0,0,0,0
433,,,,,0,0,0,0
434,302.7142857142857,212.14285714285714,420.0,206.28571428571428,0,1,6,0
435,312.6666666666667,210.66666666666666,424.6666666666667,206.33333333333334,1,0,2,0
436,,,,,0,0,0,0
437,,,,,0,0,0,0
438,,,,,0,0,0,0
439,,,,,0,0,0,0
440,,,,,0,0,0,0
441,,,,,0,0,0,0
442,,,,,0,0,0,0
443,305.5,209.875,420.25,203.625,0,0,8,0
444,300.6666666666667,206.83333333333334,416.9166666666667,200.83333333333334,0,1,11,0
445,280.55555555555554,189.11111111111111,401.8888888888889,181.77777777777777,1,5,3,0
446,,,,,0,0,0,0
447,,,,,0,0,0,0
448,,,,,0,0,0,0
449,,,,,0,0,0,0
450,,,,,0,0,0,0
451,,,,,0,0,0,0
452,,,,,0,0,0,0
453,,,,,0,0,0,0
454,,,,,0,0,0,0
455,,,,,0,0,0,0
456,,,,,0,0,0,0
457,,,,,0,0,0,0
458,,,,,0,0,0,0
459,,,,,0,0,0,0
460,,,,,0,0,0,0
461,,,,,0,0,0,0
462,,,,,0,0,0,0
463,,,,,0,0,0,0
464,,,,,0,0,0,0
465,,,,,0,0,0,0
466,276.0,188.66666666666666,387.0,179.5,6,0,0,0
467,291.35714285714283,194.14285714285714,396.2857142857143,185.14285714285714,9,5,0,0
468,287.06666666666666,196.13333333333333,395.1333333333333,188.46666666666667,13,2,0,0
469,286.0,196.0,393.625,187.875,8,0,0,0
470,,,,,0,0,0,0
471,,,,,0,0,0,0
472,,,,,0,0,0,0
473,,,,,0,0,0,0
474,,,,,0,0,0,0
475,,,,,0,0,0,0
476,,,,,0,0,0,0
477,,,,,0,0,0,0
478,261.0,179.0,379.0,166.0,0,1,0,0
479,279.5,182.0,398.5,182.25,4,0,0,0
480,,,,,0,0,0,0
481,277.0,156.5,380.3333333333333,147.33333333333334,1,5,0,0
482,,,,,0,0,0,0
483,,,,,0,0,0,0
484,,,,,0,0,0,0
485,254.33333333333334,148.33333333333334,346.0,137.33333333333334,3,0,0,0
486,262.4,153.0,358.0,144.8,6,7,2,0
487,283.6666666666667,156.33333333333334,379.3333333333333,149.66666666666666,2,1,0,0
488,242.77777777777777,175.55555555555554,352.55555555555554,173.66666666666666,6,3,0,0
489,254.66666666666666,193.4,376.73333333333335,196.8,2,7,6,0
490,263.73333333333335,202.4,384.0,204.53333333333333,6,4,5,0
491,263.6666666666667,204.8,381.8666666666667,204.93333333333334,3,3,9,0
492,263.8,198.2,377.2,196.4,0,5,0,0
493,,,,,0,0,0,0
494,,,,,0,0,0,0
495,,,,,0,0,0,0
496,,,,,0,0,0,0
497,198.0,199.5,285.0,181.0,1,1,0,0
498,252.06666666666666,172.4,346.1333333333333,167.33333333333334,10,3,2,0
499,348.0,180.15384615384616,450.7692307692308,185.07692307692307,13,0,0,0
500,367.92857142857144,173.21428571428572,467.14285714285717,178.21428571428572,7,7,0,0
501,365.1333333333333,170.53333333333333,462.26666666666665,176.33333333333334,11,4,0,0
502,360.8666666666667,170.8,457.4,176.2,11,4,0,0
503,359.0769230769231,171.84615384615384,456.3076923076923,177.53846153846155,11,2,0,0
504,360.1333333333333,171.26666666666668,457.1333333333333,176.4,14,1,0,0
505,360.14285714285717,171.0,457.14285714285717,174.92857142857142,13,1,0,0
506,360.8,171.06666666666666,458.0,176.2,9,6,0,0
507,361.06666666666666,170.06666666666666,457.6,175.66666666666666,5,10,0,0
508,361.14285714285717,171.07142857142858,458.5,176.78571428571428,4,10,0,0
509,360.26666666666665,173.46666666666667,457.2,179.0,13,2,0,0
510,359.6666666666667,173.46666666666667,456.8666666666667,178.33333333333334,9,6,0,0
511,358.93333333333334,174.26666666666668,456.4,178.26666666666668,4,11,0,0
512,357.6,173.93333333333334,455.8,178.06666666666666,4,10,1,0
513,359.5,173.28571428571428,456.64285714285717,177.57142857142858,3,11,0,0
514,359.85714285714283,173.78571428571428,457.0,178.92857142857142,5,9,0,0
515,360.42857142857144,175.85714285714286,458.42857142857144,181.14285714285714,12,2,0,0
516,360.73333333333335,176.33333333333334,458.2,182.53333333333333,11,3,1,0
