Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Event,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted
181.0,-3.9556408765,-1.9288395065,8.980602990000001,10.0009373,-49.349269629999995,-3.9556408765,-1.9288395065,8.980602990000001,10.0009373,-12.121743365,-23.77180961,301.2307692307692,215.84615384615384,402.7692307692308,205.76923076923077,15.0,15.0,15.0,15.0,1.3793266749999972e-05,0.0006100867154499,-0.002113552584,0.0024578612915,-0.06822284575,-0.043519657465,0.1765687773499999,0.19426681465,0.0,0.0,0.0,26.10669896,-115.9946697,-154.0053303,113.7718096,102.12174335,-115.9946697,0
182.0,-3.948510741,-1.936231955,8.981294514,10.0001695525,-51.136815075,-3.948510741,-1.936231955,8.981294514,10.0001695525,-12.14948178,-23.72304729,299.93333333333334,215.46666666666667,402.0,204.4,15.0,15.0,15.0,15.0,0.00075226344555,-2.7586529735e-05,0.0006790530365,0.0034373823325,-0.06613733878,-0.04334648849,0.17750052615,0.1943363931,0.0,0.0,0.0,26.07480183,-116.1001033,-153.8998967,113.7230473,102.1494818,-116.1001033,0
183.0,-3.953184676,-1.9281765705,8.9822531465,10.00132026,-49.63326332,-3.953184676,-1.9281765705,8.9822531465,10.00132026,-12.115540265,-23.75480262,304.73333333333335,215.33333333333337,405.8666666666667,204.46666666666667,15.0,15.0,15.0,15.0,-0.000204776932255,0.001489672605,0.0013623501606,0.0021487604015,-0.06596441996,-0.0432048671899999,0.1781540129,0.1948294455499999,0.0,0.0,0.0,26.08968757,-116.00092985,-153.99907015,113.7548026,102.11554025,-116.00092985,0
184.0,-3.951865405,-1.931095584,8.981005728500001,10.000243745,-51.32272466,-3.951865405,-1.931095584,8.981005728500001,10.000243745,-12.13497142,-23.750684575,306.4,215.53333333333333,406.8666666666667,204.13333333333333,15.0,15.0,15.0,15.0,0.0006746137303999,-0.0007808261141,-0.00283727458,0.003123498452,-0.06581506866,-0.04335841193,0.17783012595,0.1945138995999999,0.0,0.0,0.0,26.0933426,-116.042623,-153.95737695,113.7506846,102.1349714,-116.042623,0
185.0,-3.947366104,-1.9319109485,8.9828731755,10.00029966,-49.002897955,-3.947366104,-1.9319109485,8.9828731755,10.00029966,-12.13749602,-23.72224565,307.2857142857143,216.78571428571428,408.8571428571428,206.92857142857144,15.0,15.0,15.0,15.0,0.00057507304295,0.00038939447745,0.005184145536,0.005242118343,-0.070049666685,-0.049227682235,0.1741559316499999,0.1940684465,0.0,0.0,0.0,26.06966153,-116.0779448,-153.9220552,113.72224565,102.13749605,-116.0779448,0
186.0,-3.9543489245,-1.929661718,8.98029498,10.000309225,-48.581021305,-3.9543489245,-1.929661718,8.98029498,10.000309225,-12.127162684999998,-23.765630205,306.8666666666667,217.53333333333333,408.93333333333334,207.26666666666668,15.0,15.0,15.0,15.0,0.0002476845962,0.000336649032555,-0.00145978578385,0.0015884442445,-0.068199739295,-0.05045282273,0.17438281545,0.1939411294,0.0,0.0,0.0,26.103354965,-116.01167135,-153.98832865,113.7656302,102.12716265,-116.01167135,0
187.0,-3.9552545615,-1.9300652155,8.978347078999999,9.9989959225,-47.69931231,-3.9552545615,-1.9300652155,8.978347078999999,9.9989959225,-12.13217383,-23.77505549,308.92857142857144,216.42857142857144,410.7142857142857,203.0,15.0,15.0,15.0,15.0,-0.0007077005908499,-0.0004636659054785,0.00099099302607,0.00142739021275,-0.075658862555,-0.04539939903,0.17216769475,0.19346803525,0.0,0.0,0.0,26.1133717,-116.0112029,-153.9887971,113.7750555,102.1321738,-116.0112029,0
188.0,-3.9561464245,-1.9324689595,8.978852636500001,10.0002683435,-51.36015222499999,-3.9561464245,-1.9324689595,8.978852636500001,10.0002683435,-12.17869996,-23.759275,310.06666666666666,220.26666666666668,412.0,208.06666666666663,15.0,15.0,15.0,15.0,0.0020276099325,0.0005803781467,-0.0030992405085,0.003790856351,-0.0784621927449999,-0.04092911132,0.1709097836,0.19247029215,0.0,0.0,0.0,26.11696597,-116.1173117,-153.8826883,113.759275,102.1787,-116.1173117,0
189.0,-3.9560844235,-1.927361016,8.9789671005,9.999358762,-46.133899845,-3.9560844235,-1.927361016,8.9789671005,9.999358762,-12.11486782,-23.778030585,311.26666666666665,222.0,414.1333333333333,209.46666666666667,15.0,15.0,15.0,15.0,-0.0002079599934,0.000432896312785,0.0016838393339999,0.0019431535105,-0.073739078965,-0.046031534995,0.1735664827,0.19412457665,0.0,0.0,0.0,26.10954264,-115.97483545,-154.02516455,113.77803055,102.1148678,-115.97483545,0
190.0,-3.9586360105,-1.9295072105,8.9816999095,10.003236035,-42.39313361,-3.9586360105,-1.9295072105,8.9816999095,10.003236035,-12.124378495,-23.78522769,312.8,221.86666666666667,415.53333333333336,210.06666666666663,15.0,15.0,15.0,15.0,-0.00034589264115,-0.001173488534,-0.00051777794285,0.001898000652,-0.0758293886049999,-0.04411468809,0.1721050701499999,0.1931849785,0.0,0.0,0.0,26.11928535,-115.9854014,-154.0145986,113.78522765,102.1243785,-115.9854014,0
191.0,-3.944347123,-1.9367947325,8.981566374,9.9988809125,-47.074507935,-3.944347123,-1.9367947325,8.981566374,9.9988809125,-12.1689839,-23.70916667,311.93333333333334,221.86666666666667,414.8666666666667,209.8,15.0,15.0,15.0,15.0,0.00119789200255,0.00035119774115,0.0006578326285,0.0032824996335,-0.0722607355,-0.0474127545999999,0.1744023086,0.1946546495,0.0,0.0,0.0,26.07008014,-116.15248795,-153.84751204999998,113.70916665,102.1689839,-116.15248795,0
192.0,-3.9502563125,-1.9302130715,8.982458236,10.00074022,-42.904019455,-3.9502563125,-1.9302130715,8.982458236,10.00074022,-12.1276886,-23.73867052,310.54545454545456,216.8181818181818,411.8181818181818,204.45454545454547,15.0,15.0,15.0,15.0,-0.000413797946055,2.864754920000001e-05,-9.65528541e-05,0.0009478300505499,-0.07435508551,-0.0456238565699999,0.17294068785,0.1937122266499999,0.0,0.0,0.0,26.0802281,-116.04151535,-153.9584846,113.7386705,102.1276886,-116.04151535,0
193.0,-3.9519224145,-1.925677748,8.9816061115,9.9997600775,-42.380502385,-3.9519224145,-1.925677748,8.9816061115,9.9997600775,-12.09800281,-23.77981113,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.0005822138785,-0.00010783672157,-0.0019816829098,0.0021483542442,-0.0788215701549999,-0.0389067208949999,0.1727362133,0.1938372005999999,0.0,0.0,0.0,26.10485724,-115.9405702,-154.0594298,113.7798111,102.0980028,-115.9405702,0
194.0,-3.9495988275,-1.927189035,8.984413876,10.001655335,-47.740273779999995,-3.9495988275,-1.927189035,8.984413876,10.001655335,-12.106691745,-23.73055778,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,9.811070145e-05,0.0003391686359999,0.0037967856125,0.0039304726105,-0.078754916275,-0.04074122088,0.173832845,0.19514791015,0.0,0.0,0.0,26.065451265,-116.0098643,-153.99013565,113.73055775,102.10669175,-116.0098643,0
195.0,-3.9456682255,-1.926087601,8.985605984500001,10.0009700295,-42.383140925,-3.9456682255,-1.926087601,8.985605984500001,10.0009700295,-12.09841027,-23.706737935,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.00051247283905,-0.0024838486955,-0.000729982017495,0.002747155327,-0.0719993104399999,-0.045941338525,0.17389517475,0.1937408939,0.0,0.0,0.0,26.041808155,-116.01967495,-153.98032504999998,113.7067379,102.09841025,-116.01967495,0
196.0,-3.926705403,-1.9336946675,8.992182863,10.0008778725,-46.64521559,-3.926705403,-1.9336946675,8.992182863,10.0008778725,-12.136164975,-23.58992546,319.0,203.0,420.0,198.0,15.0,15.0,15.0,15.0,0.00060159855145,0.001124681605532,-0.0026408797055,0.0032519777715,-0.076761435725,-0.0395185073599999,0.17456787995,0.19504499395,0.0,0.0,0.0,25.95482398,-116.21778305,-153.78221695000002,113.58992545,102.136165,-116.21778305,0
197.0,-3.937014405,-1.9243026545,8.989300523499999,10.000528625,-46.753632045,-3.937014405,-1.9243026545,8.989300523499999,10.000528625,-12.082713565,-23.651817895,317.0,206.26666666666668,417.0,199.4,15.0,15.0,15.0,15.0,-8.488162904000001e-05,0.00259525583495,0.003730547633,0.004565100872,-0.0644962534,-0.03958677736,0.17895722185,0.1943711208,0.0,0.0,0.0,25.98842267,-116.0481262,-153.9518738,113.6518179,102.08271355,-116.0481262,0
198.0,-3.9454011435,-1.9248094285,8.9854104355,10.0004345615,-44.25162664,-3.9454011435,-1.9248094285,8.9854104355,10.0004345615,-12.090881265,-23.705784005,315.6666666666667,206.86666666666667,415.73333333333335,198.33333333333337,15.0,15.0,15.0,15.0,-0.0001326275468,-0.0002185701905,-0.0022376919687,0.0028935422735,-0.067217879825,-0.036040336365,0.17858897315,0.1942331408499999,0.0,0.0,0.0,26.038142405,-116.00597765,-153.99402235,113.705784,102.09088125,-116.00597765,0
199.0,-3.939749346,-1.928607191,8.986573803999999,9.9999845975,-48.418449725,-3.939749346,-1.928607191,8.986573803999999,9.9999845975,-12.11250667,-23.672833255,313.0,206.625,413.6875,197.5625,16.0,16.0,16.0,16.0,0.0002698191653,0.000387731370115,0.0021190429453,0.0025837707259999,-0.07139786006,-0.038150512315,0.1756667214,0.1934217276499999,0.0,0.0,0.0,26.017674755,-116.0829412,-153.9170588,113.67283325,102.1125067,-116.0829412,0
200.0,-3.9476856485,-1.921437517,8.9848190225,10.0001559715,-45.067369725,-3.9476856485,-1.921437517,8.9848190225,10.0001559715,-12.06972751,-23.71013548,315.38461538461536,206.53846153846155,415.2307692307692,198.53846153846155,15.0,15.0,15.0,15.0,-0.00017082428025,0.0003066348873,0.00026101101205,0.00111401393165,-0.06974332957,-0.038390353355,0.17622825265,0.1933789079,0.0,0.0,0.0,26.03408262,-115.9606024,-154.0393976,113.7101355,102.0697275,-115.9606024,0
201.0,-3.9430546375,-1.928395957,8.985567849,10.0003413105,-46.03414389,-3.9430546375,-1.928395957,8.985567849,10.0003413105,-12.112540315,-23.692866414999997,313.46666666666664,206.86666666666667,412.1333333333333,199.26666666666668,15.0,15.0,15.0,15.0,0.00086579262555,-0.00010928509855,-0.000688602228,0.003452603472,-0.073190293615,-0.03832361528,0.17543967565,0.1939265587499999,0.0,0.0,0.0,26.03499406,-116.06148475,-153.93851525,113.6928664,102.1125403,-116.06148475,0
202.0,-3.948436015,-1.920571178,8.984399992,9.999909675,-44.62794533,-3.948436015,-1.920571178,8.984399992,9.999909675,-12.06635645,-23.724376915,308.53333333333336,208.2,409.46666666666664,199.0,15.0,15.0,15.0,15.0,1.4913702399999976e-05,0.00108656974225,0.002550243102,0.002923288456,-0.06707511918,-0.04496477115,0.1761188588,0.1937557177,0.0,0.0,0.0,26.045172865,-115.93891135,-154.06108865,113.7243769,102.06635645,-115.93891135,0
203.0,-3.9487730535,-1.922854003,8.9841084275,10.000219055,-43.48013138,-3.9487730535,-1.922854003,8.9841084275,10.000219055,-12.080657895000002,-23.726864585,309.06666666666666,209.13333333333333,410.4,200.06666666666663,15.0,15.0,15.0,15.0,0.00015384795432,-0.00081274160695,-0.0026302695075,0.0027927742025,-0.07160139599,-0.043605749645,0.17471078325,0.1937985334999999,0.0,0.0,0.0,26.052607625,-115.96375255,-154.03624745000002,113.72686455,102.08065785,-115.96375255,0
204.0,-3.947480567,-1.922625077,8.985477218,10.00089506,-46.911419735,-3.947480567,-1.922625077,8.985477218,10.00089506,-12.077474885,-23.71674144,308.46666666666664,210.4,409.26666666666665,202.73333333333332,15.0,15.0,15.0,15.0,0.0002026548915,0.0006748089534999,0.0035140994635,0.0036350764315,-0.073479396985,-0.045748297215,0.174787578,0.1950501384,0.0,0.0,0.0,26.04267271,-115.96844445,-154.03155555,113.71674145,102.07747485,-115.96844445,0
205.0,-3.951405719,-1.9215138265,8.98415612,10.001044325,-46.300785205,-3.951405719,-1.9215138265,8.98415612,10.001044325,-12.072423425,-23.74082269,308.1333333333333,211.6,409.2,203.4,15.0,15.0,15.0,15.0,-2.8647550095e-05,-0.000188861627595,-0.0022981701275,0.0023190797905,-0.072354742475,-0.04633548345,0.17520372185,0.19517328955,0.0,0.0,0.0,26.06165415,-115.9330163,-154.06698369999998,113.74082265,102.0724234,-115.9330163,0
206.0,-3.9460015055,-1.926366725,8.984589530000001,10.00023468,-44.45036079,-3.9460015055,-1.926366725,8.984589530000001,10.00023468,-12.13241173,-23.70283964,307.6923076923077,211.92307692307693,408.6923076923077,203.92307692307693,15.0,15.0,15.0,15.0,0.00016645287637,0.0003810421268,0.00177294381775,0.00264459271885,-0.076469969755,-0.04241450192,0.17286412005,0.1937451679,0.0,0.0,0.0,26.05099235,-116.0889882,-153.9110118,113.7028396,102.1324117,-116.0889882,0
207.0,-3.95271526,-1.919129889,8.984124482,10.00107552,-41.06749208,-3.95271526,-1.919129889,8.984124482,10.00107552,-12.05792526,-23.74789393,308.1333333333333,211.93333333333337,409.26666666666665,203.8,15.0,15.0,15.0,15.0,0.0002563382784,-0.00037089028305,-0.00046743040395,0.0008846295827,-0.073501912255,-0.0435284236,0.17407026445,0.1939090061,0.0,0.0,0.0,26.062432445,-115.8975874,-154.1024126,113.74789395,102.05792525,-115.8975874,0
208.0,-3.9458150445,-1.925567636,8.985634024,10.00094442,-36.96789071,-3.9458150445,-1.925567636,8.985634024,10.00094442,-12.095212205,-23.707470575,310.06666666666666,210.73333333333332,410.1333333333333,204.13333333333333,15.0,15.0,15.0,15.0,0.00087563889475,-3.8493818999999965e-06,5.977364299999998e-05,0.003448839436,-0.076554001325,-0.043809797085,0.17292401905,0.1941455185,0.0,0.0,0.0,26.041205755,-116.01249125,-153.98750875000002,113.70747055,102.0952122,-116.01249125,0
209.0,-3.9509383255,-1.920269033,8.9845948885,10.0010145865,-47.99884919,-3.9509383255,-1.920269033,8.9845948885,10.0010145865,-12.064259975,-23.73729402,309.53333333333336,211.86666666666667,410.53333333333336,204.6,15.0,15.0,15.0,15.0,0.00015703101545,0.0003522587633999,0.0009771997648,0.00135194828955,-0.07532636441,-0.049136248385,0.17306541845,0.1950394564,0.0,0.0,0.0,26.05558508,-115.92107775,-154.0789222,113.737294,102.06426,-115.92107775,0
210.0,-3.949474144,-1.9247855815,8.984113178000001,10.0008725785,-46.9270789,-3.949474144,-1.9247855815,8.984113178000001,10.0008725785,-12.09243117,-23.730598345,311.93333333333334,212.2,413.0,204.2,15.0,15.0,15.0,15.0,0.00019734978965,-3.501367235e-05,-0.002032915036,0.0020504520195,-0.07543575953,-0.04803408706,0.1726959622,0.194478109,0.0,0.0,0.0,26.060203225,-115.9824096,-154.01759034999998,113.73059835,102.09243115,-115.9824096,0
211.0,-3.950115389,-1.921130346,8.983922452,10.0002518185,-50.13059858,-3.950115389,-1.921130346,8.983922452,10.0002518185,-12.07038465,-23.734476095,313.26666666666665,212.66666666666663,414.73333333333335,205.6,15.0,15.0,15.0,15.0,0.00106178855345,0.0001017263893999,0.002381422029,0.0028141984505,-0.07492909609,-0.04950931488,0.1723378642,0.1943427702,0.0,0.0,0.0,26.055417759999997,-115.93586595,-154.06413400000002,113.7344761,102.07038465,-115.93586595,0
212.0,-3.9527871245,-1.916414766,8.98457245,10.0009857645,-49.268634875,-3.9527871245,-1.916414766,8.98457245,10.0009857645,-12.04492381,-23.73918194,313.0,213.13333333333333,414.4,207.33333333333337,15.0,15.0,15.0,15.0,-0.00026554369015,-1.3296707350000014e-05,-0.0004411340751,0.0017258661705,-0.07586544438,-0.04370809653,0.17346052265,0.19431681665,0.0,0.0,0.0,26.05009266,-115.8818621,-154.1181378,113.7391819,102.0449238,-115.8818621,0
213.0,-3.9481053485,-1.9218238275,8.985772930500001,10.00125391,-49.44406762,-3.9481053485,-1.9218238275,8.985772930500001,10.00125391,-12.072200485,-23.719386475,314.0,213.26666666666668,415.46666666666664,207.13333333333333,15.0,15.0,15.0,15.0,0.0002896585621999,-4.137979461999999e-05,0.0010037252705,0.0035294208989999,-0.0770301823,-0.0454463296899999,0.17310996945,0.1948564645,0.0,0.0,0.0,26.04302147,-115.9554744,-154.0445256,113.7193865,102.0722005,-115.9554744,0
214.0,-3.9531799065,-1.9173978985,8.9844422815,10.001212395,-47.04901299,-3.9531799065,-1.9173978985,8.9844422815,10.001212395,-12.046947655,-23.749629645,316.8666666666667,214.66666666666663,418.73333333333335,209.0,15.0,15.0,15.0,15.0,-0.0004583608017499,0.000773483853,0.0012955058774,0.0016208536924999,-0.07137344002,-0.04656814348,0.17491713985,0.19458463515,0.0,0.0,0.0,26.059892645,-115.87462435,-154.12537565000002,113.7496296,102.04694765,-115.87462435,0
215.0,-3.949889075,-1.9226680015,8.985515383500001,10.00188916,-48.934395165,-3.949889075,-1.9226680015,8.985515383500001,10.00188916,-12.07768244,-23.72952439,318.1333333333333,215.06666666666663,419.6666666666667,209.46666666666667,15.0,15.0,15.0,15.0,0.000335282438335,1.8037345449999976e-05,-0.0009761387454499,0.002042258851,-0.073018501595,-0.0469024736199999,0.1760202049999999,0.1962546222,0.0,0.0,0.0,26.05382697,-115.9552043,-154.0447957,113.7295244,102.07768245,-115.9552043,0
216.0,-3.9520400385,-1.915881255,8.9852101375,10.001161305,-50.02890379,-3.9520400385,-1.915881255,8.9852101375,10.001161305,-12.036697775,-23.74173454,317.73333333333335,215.2,418.8,210.06666666666663,15.0,15.0,15.0,15.0,0.00034270958096,0.0007649956884,0.0025963168544,0.0028748673365,-0.068264677415,-0.04867682003,0.1768390337499999,0.1957275026,0.0,0.0,0.0,26.049277365,-115.8633183,-154.13668165,113.74173455,102.03669775,-115.8633183,0
217.0,-3.951510644,-1.9167015765,8.9861878725,10.001987575,-46.97810643,-3.951510644,-1.9167015765,8.9861878725,10.001987575,-12.040429515,-23.736608595,317.3333333333333,215.93333333333337,418.8666666666667,209.8,15.0,15.0,15.0,15.0,0.0007119446713,4.137979460000001e-05,-0.0030599827559999,0.003184230069,-0.0703065532799999,-0.045467386545,0.1766538053,0.195530402,0.0,0.0,0.0,26.046206935,-115.8759534,-154.1240466,113.7366086,102.0404295,-115.8759534,0
218.0,-3.9513575105,-1.920534662,8.984789496000001,10.001406735,-49.708591459999994,-3.9513575105,-1.920534662,8.984789496000001,10.001406735,-12.08781707,-23.7323518,316.8666666666667,216.4,418.53333333333336,211.26666666666668,15.0,15.0,15.0,15.0,0.0003483202566999,0.0003417546617,0.002760965998,0.0028095397335,-0.069965042915,-0.048265997375,0.17568893255,0.19517112045,0.0,0.0,0.0,26.06000389,-115.971657,-154.028343,113.7323518,102.0878171,-115.971657,0
219.0,-3.9535662215,-1.915809712,8.9847713465,10.00135647,-43.84156071,-3.9535662215,-1.915809712,8.9847713465,10.00135647,-12.036831535,-23.750920299999997,318.53333333333336,216.93333333333337,420.46666666666664,211.73333333333332,15.0,15.0,15.0,15.0,-0.00016870223955,0.0004424454954499,-0.0004074318238099,0.0011370156445,-0.06933165915,-0.045427857605,0.17658643825,0.19508028845,0.0,0.0,0.0,26.05728938,-115.8537898,-154.14621019999998,113.7509203,102.03683155,-115.8537898,0
220.0,-3.951448643,-1.9217713695,8.984642595,10.00154813,-47.62977384,-3.951448643,-1.9217713695,8.984642595,10.00154813,-12.07335801,-23.73990798,318.26666666666665,217.06666666666663,420.0,212.13333333333333,15.0,15.0,15.0,15.0,-9.443081334999998e-05,-0.000290719582585,-0.0005909883494999,0.0026271831004999,-0.070568289075,-0.043130581345,0.17702201055,0.1954000356999999,0.0,0.0,0.0,26.061212225,-115.93579955,-154.06420045,113.739908,102.073358,-115.93579955,0
221.0,-3.95358053,-1.916162645,8.98458058,10.00125824,-47.346884185,-3.9551925605,-1.9157954065,8.9838699615,10.001187075,-12.0392333,-23.75144497,318.1333333333333,217.46666666666667,420.0,212.46666666666667,15.0,15.0,15.0,15.0,-0.00063873426545,0.00086367058295,0.00123608873605,0.0016531957235,-0.0728641208249999,-0.039508893155,0.17663915455,0.1951238494,0.0,0.0,0.0,26.05862639,-115.8578505,-154.1421494,113.751445,102.0392333,-115.8578505,0
222.0,-3.956270427,-1.9158287895,8.982892259,10.00074144,-48.802520455,-3.95441993,-1.9177174425,8.98365535,10.0010572,-12.0393933,-23.769785964999997,318.73333333333335,217.6,420.06666666666666,212.53333333333333,15.0,15.0,15.0,15.0,0.0004541167203,-4.456285758e-05,-0.0006917852842,0.0008287187239,-0.070016124185,-0.03821613149,0.17713319295,0.19427615485,0.0,0.0,0.0,26.074585675,-115.83864355,-154.16135645,113.76978595,102.0393933,-115.83864355,0
223.0,-3.9528412845,-1.9213469005,8.984275346499999,10.00168668,-50.54514003,-3.9523786605,-1.9196251755,8.984842877999998,10.001683625,-12.07124987,-23.748212855,319.46666666666664,217.8,421.3333333333333,212.8,15.0,15.0,15.0,15.0,0.00031830611235,6.047816224999999e-05,-0.0002832924424999,0.0040169011535,-0.068187517145,-0.0405821507,0.1787234087999999,0.1955481869,0.0,0.0,0.0,26.06762412,-115.92286695,-154.07713305,113.7482129,102.0712499,-115.92286695,0
224.0,-3.953795149,-1.915599864,8.984270576499998,10.00095701,-49.433763255,-3.9567425895,-1.9157620165,8.982787324,10.000821245,-12.036203830000002,-23.753321405,319.6,218.0,421.2,214.26666666666668,15.0,15.0,15.0,15.0,-2.9708570500000005e-05,0.00069815140545,0.002300292171,0.002423679064,-0.0676191429949999,-0.04479926834,0.1768554108,0.1945743663,0.0,0.0,0.0,26.05913881,-115.85002875,-154.14997125000002,113.7533214,102.0362038,-115.85002875,0
225.0,-3.9560748845,-1.919849328,8.983187947,10.001701545,-49.074805705,-3.952829266,-1.925055771,8.983230674,10.00145668,-12.08604866,-23.75658448,320.26666666666665,217.93333333333337,421.73333333333335,213.53333333333333,15.0,15.0,15.0,15.0,-0.000137932647735,4.3501836265000006e-05,-0.0027491037795,0.0027545366145,-0.06829833394,-0.043800220895,0.1770609271,0.19482016315,0.0,0.0,0.0,26.0803327,-115.9423836,-154.0576163,113.7565845,102.0860487,-115.9423836,0
226.0,-3.9522855635,-1.921359545,8.983049434,10.0003693605,-46.8652688,-3.952989134,-1.916219875,8.983159331,9.999758661,-12.072922775,-23.74812536,325.26666666666665,215.13333333333333,426.8,211.0,15.0,15.0,15.0,15.0,-0.0001503847838,0.00158494798925,0.0043591470185,0.004787430421,-0.0638370998199999,-0.04387632478,0.17860176415,0.1946797092,0.0,0.0,0.0,26.068178005,-115.9261633,-154.07383670000002,113.74812535,102.07292275,-115.9261633,0
227.0,-3.95100832,-1.910993796,8.986882983000001,10.001337195,-37.012594355,-3.95100832,-1.910993796,8.986882983000001,10.001337195,-12.004758015,-23.7323113,327.26666666666665,214.26666666666668,428.4,207.86666666666667,15.0,15.0,15.0,15.0,0.0025300582534,-0.0015419427078,-0.0002653611779999,0.0045408065285,-0.074551381765,-0.0413268217949999,0.17503249455,0.1946894673999999,0.0,0.0,0.0,26.029347355,-115.8115119,-154.1884881,113.7323113,102.00475805,-115.8115119,0
228.0,-3.9984317525,-1.9466727285,8.958509085,10.001746905,-42.42436594,-3.9984317525,-1.9466727285,8.958509085,10.001746905,-12.26008221,-24.05265882,326.4,216.0,427.6666666666667,210.8,15.0,15.0,15.0,15.0,-0.0013925637474,0.00804724966,-0.012856774325,0.015405378635,-0.08766870759,-0.038923585785,0.1697364524,0.19496521125,1.0,0.0,0.0,26.40045646,-115.95849165,-154.04150835000002,114.0526588,102.26008225,-115.95849165,1
229.0,-3.9540622145,-1.9287679445,8.980044961499999,9.999801112,-44.36001517,-3.9540622145,-1.9287679445,8.980044961499999,9.999801112,-12.122022325,-23.76468818,327.53333333333336,211.73333333333332,426.73333333333335,205.86666666666667,15.0,15.0,15.0,15.0,0.00239578401485,-0.004217556073,0.001685961327,0.0077390389224999,-0.07187345671,-0.0426485112699999,0.17671831075,0.19579858165,0.0,0.0,0.0,26.10068001,-116.00282875,-153.99717125,113.76468815,102.1220223,-116.00282875,1
230.0,-3.9875237905,-1.9477880095,8.958678388,9.9976087015,-42.662268735,-3.9875237905,-1.9477880095,8.958678388,9.9976087015,-12.266304455,-23.99393851,331.25,205.0,427.25,199.5,15.0,15.0,15.0,15.0,-0.0016626189164999,0.002518862367,-0.0035809437585,0.0063293306045,-0.0877184059099999,-0.037372398715,0.1620561646,0.1882047102,0.0,0.0,0.0,26.352219965,-116.0341319,-153.96586810000002,113.9939385,102.26630445,-116.0341319,1
231.0,-4.081951602,-1.997241117,8.9065402,9.999046073,-35.729019225,-4.081951602,-1.997241117,8.9065402,9.999046073,-12.45854346,-24.32577481,293.0,176.0,383.0,168.0,15.0,15.0,15.0,15.0,-0.00399686374985,0.0129465706025,-0.0086908179035,0.0179149936799999,-0.10028228348,-0.07081442792,0.1570826713499999,0.1994876602,0.0,0.0,0.0,26.70970787,-116.0462373,-153.9537627,114.3257748,102.4585435,-116.0462373,1
232.0,-4.218425998500001,-2.2339141775,8.7609802395,9.978576453,-36.93793348,-4.218425998500001,-2.2339141775,8.7609802395,9.978576453,-14.31079406,-25.714731775,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.1131546400149999,0.0234506722685,0.0565332876999999,0.16662200558,-0.14393911045,-0.091569114945,0.11943008985,0.25896247145,0.0,0.0,0.0,28.58617366,-117.89571225,-152.1042877,115.7147318,104.31079405,-117.89571225,1
233.0,-4.658005946499999,-3.476856527,8.127446879,9.9942462915,-23.87067837,-4.658005946499999,-3.476856527,8.127446879,9.9942462915,-23.170745415,-29.82515979,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.08328153054,0.0380222550449999,0.028649141635,0.146755560445,-0.066451319215,-0.0216396618949999,0.154808181985,0.21656788655,0.0,0.0,0.0,35.574356135,-126.736657,-143.26334300000002,119.82515975,113.1707454,-126.736657,1
234.0,-5.024246569500001,-2.6404086204999997,8.190897837000001,9.971894656,-26.6659837,-5.024246569500001,-2.6404086204999997,8.190897837000001,9.971894656,-17.840375129999998,-31.514969235,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,0.089152237045,0.0485087903805,0.1026537211,0.1593885464,-0.1440081634,0.05065115169,0.09140328318,0.1779282172,0.0,0.0,0.0,34.77263549,-117.76250015,-152.23749974999998,121.5149692,107.84037515,-117.76250015,1
235.0,-6.0703028539999995,-3.001627831,7.357257826,10.004564441,-45.665897965,-6.0703028539999995,-3.001627831,7.357257826,10.004564441,-22.15342757,-39.524736025,-1.0,-1.0,-1.0,-1.0,15.0,15.0,15.0,15.0,-0.503974068455,-0.15754879423,0.4675343857,0.76467260245,-0.1275649149,0.0310435859574999,0.186347666265,0.2579240034,0.0,0.0,0.0,42.65747949,-116.2767145,-153.7232855,129.52473605,112.1534276,-116.2767145,1
