Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2)
36.0,-0.05529403695,-0.056649232665,0.1650273518,0.18304968045
37.0,-0.052509330595,-0.060032043575,0.16462539869999998,0.18292802130000002
38.0,-0.052373842585,-0.05693512493,0.1663555418,0.18346608485
39.0,-0.055211827394999996,-0.05717172988,0.16525136455,0.18337809245
40.0,-0.05178684469,-0.05532558002,0.16748110449999998,0.18383914435
41.0,-0.054385824625,-0.057409498305,0.16522325845000002,0.18319342430000002
42.0,-0.04245711319,-0.05010701929,0.1739982499,0.1863537462
43.0,-0.03244211371,-0.04308182096,0.17842074045,0.186584348
44.0,-0.053604305734999996,-0.052611394534999995,0.16934417540000002,0.18530166115000002
45.0,-0.04922324956,-0.0594912984,0.16898295585,0.18579518865
46.0,-0.055691887465,-0.06250719608,0.16454410554999999,0.1846999539
47.0,-0.06827963936,-0.05817832721,0.16215800045,0.18531725934999999
48.0,-0.064438793395,-0.06158297781,0.1618982118,0.18481575945
49.0,-0.06111193271,-0.063717039805,0.1634105274,0.18577170115
50.0,-0.052827696955,-0.065125645155,0.16708619255,0.18697456955
51.0,-0.05111333639,-0.055430994,0.16827659709999998,0.18439841545000002
52.0,-0.047532846055,-0.056213411075,0.1693231946,0.18466560464999998
53.0,-0.064434850025,-0.046978653425,0.16790162195,0.1859297849
54.0,-0.07403357445,-0.0468143641,0.16480277075,0.18667389585
55.0,-0.0752116139,-0.047860664035,0.16187303785,0.1848005607
56.0,-0.07012190095,-0.043136932885,0.1653770712,0.18478514465
57.0,-0.061146960195,-0.05102031048,0.17020104395000002,0.1880205162
58.0,-0.060789210455000006,-0.042241070005,0.1704353302,0.18581915370000002
59.0,-0.056177038995,-0.044506684180000006,0.1715025296,0.18588698004999998
60.0,-0.05309483172,-0.0496507656,0.17230895964999998,0.18701907285
61.0,-0.053247928614999995,-0.04733530302,0.1733738203,0.18744819125
62.0,-0.052211076495,-0.04955034218,0.1714423952,0.18594499035
63.0,-0.052072095585000006,-0.048131812705,0.1707429118,0.18488425595000002
64.0,-0.051046263455,-0.054287149795,0.17168266054999998,0.18716031919999998
65.0,-0.050419010815,-0.055419327724999995,0.17092378554999998,0.18662369915
66.0,-0.05595748559,-0.05710593539,0.1685976506,0.18660836050000001
67.0,-0.06149033516,-0.06288027385,0.1631091436,0.18534454579999998
68.0,-0.06190509437,-0.06340573335000001,0.1639909367,0.1864614073
69.0,-0.054611329050000004,-0.059761671795,0.16832683955,0.1871545916
70.0,-0.045977170505,-0.055979289705000004,0.1714434624,0.18613082985
71.0,-0.04890719671,-0.05161214821,0.1739830668,0.18798384795
72.0,-0.050219193335,-0.048843451905,0.1732451424,0.1868929238
73.0,-0.04801832128,-0.049809248890000005,0.17418606060000003,0.1874295798
74.0,-0.051831907085000004,-0.055522071310000004,0.17303228399999998,0.1890096665
75.0,-0.05328922423,-0.05721912308,0.1701078869,0.1872176879
76.0,-0.05389203183,-0.062011926985,0.1679915909,0.1871040319
77.0,-0.062355349935,-0.0559256512,0.16731789,0.18733322865
78.0,-0.059464195415,-0.05421951839,0.17646582919999998,0.19657115995000002
79.0,-0.07595090448000001,-0.02723027032645,0.152273988,0.18860780195
80.0,-0.044454768714999995,-0.054158533525,0.17494550055,0.18907074424999998
81.0,-0.056875092645,-0.04284130581,0.17349342315,0.18757589725
82.0,-0.048307959995,-0.039110151545,0.1717355819,0.18351933380000002
83.0,-0.066169820515,-0.04229333354,0.16564025695,0.1836390097
84.0,-0.049882784725,-0.039575726265,0.1709640442,0.1824946012
85.0,-0.046612663875,-0.03809201528,0.17395227675000002,0.18407453395
86.0,-0.050587073205,-0.037751833595,0.1722127672,0.1834630558
87.0,-0.05608452328,-0.040419083859999996,0.16957211665,0.1831377979
88.0,-0.052577813255,-0.044944841799999996,0.1692225718,0.18281509634999998
89.0,-0.050016840295000004,-0.04968094069,0.16976245245,0.1838302121
90.0,-0.050731349615000004,-0.053344076555,0.16898020474999997,0.18432230324999999
91.0,-0.054227817479999996,-0.055399084705000004,0.1686553408,0.18562769865
92.0,-0.048440231985,-0.05909762969,0.16781335819999998,0.1843943465
93.0,-0.05381560704,-0.053997166575,0.16945898720000002,0.18581920899999999
94.0,-0.056202986669999996,-0.057074554015,0.1673210107,0.18551875315
95.0,-0.05008860467,-0.052969356460000006,0.17173941555,0.18657721265
96.0,-0.052004610765,-0.05456572694,0.1708576764,0.186762449
97.0,-0.05412905395,-0.05734610252,0.16959144625,0.18706638730000003
98.0,-0.055105214750000006,-0.059803588935,0.1679071433,0.1865861382
99.0,-0.060058896505,-0.059962651085,0.16819897905,0.18839744555
100.0,-0.041699646015,-0.05164478317,0.1749796716,0.1873307107
101.0,-0.027846249325,-0.045422930565000005,0.18167107445000003,0.1893822162
102.0,-0.043713590455,-0.053964289405000004,0.17558699565,0.1888614226
103.0,-0.05769029496,-0.055227362925,0.16957796190000002,0.18750731365
104.0,-0.05721657995,-0.059843581820000005,0.1694553542,0.18860851685000002
105.0,-0.05559100045,-0.055037729325,0.1694333288,0.18662883745
106.0,-0.058756974005000004,-0.055013215729999995,0.1686936333,0.1869145512
107.0,-0.06133455133,-0.05857596322,0.16735767940000001,0.1876507523
108.0,-0.059491887285,-0.06034258034,0.1672590282,0.18751810045
109.0,-0.061253804535,-0.058474595115,0.16768619155,0.187886163
110.0,-0.061193384889999994,-0.058129159070000005,0.16581680745,0.18607955990000002
111.0,-0.06337545978,-0.055853323329999996,0.16621657025,0.18645753929999997
112.0,-0.062915679005,-0.05183874047,0.1665760222,0.1854614054
113.0,-0.05762662234,-0.051178315835,0.16932550195,0.1860441138
114.0,-0.059503990505,-0.05383992763,0.1693562856,0.18742449989999999
115.0,-0.061386770675,-0.053839112085,0.16747585935,0.18632513304999998
116.0,-0.0627917038,-0.061364661875000004,0.16407941510000001,0.18613636300000003
117.0,-0.05916654496,-0.064285420235,0.16510566835,0.1868045901
118.0,-0.055982265485,-0.0612952939,0.1676783298,0.1871182914
119.0,-0.0554693275,-0.06274196837,0.1665574104,0.1864309838
120.0,-0.07323924313499999,-0.061182960334999995,0.16663624845,0.19321742895
121.0,-0.023663869475,-0.068975742605,0.15326002705,0.18711003129999998
122.0,-0.051126690135,-0.04719936848,0.1722091342,0.18996763970000002
123.0,-0.07549496681000001,-0.05466063817,0.1592888908,0.18555648195
124.0,-0.08620284097,-0.057647601009999994,0.1850930093,0.2497392105
125.0,-0.061203059695,-0.004560222699999998,0.15850542839999998,0.17573434985
126.0,-0.08069006097,-0.03077693214,0.169416192825,0.1929574278
127.0,-0.031998971152000004,-0.085220158078,0.18759794843,0.21295497709
128.0,-0.043586558430000005,-0.013464249927999999,0.10691597152000001,0.11768353442500001
129.0,-0.0689369459,-0.09998821266499999,0.27319676155,0.2996066935
130.0,-0.02607642643,0.0008146503249999992,0.071670205365,0.121682872725
131.0,-0.06730296173,-0.07407928503899999,0.20845735399999998,0.23554454045
132.0,-0.13591688737000002,-0.026928916368,0.14840849731,0.20808719891
133.0,-0.02538177412,-0.134572239335,0.14873818514999998,0.2121649463
134.0,-0.06918564105,-0.078311055422,0.14299910785,0.2216933739
135.0,-0.10843113406499999,-0.431914820285,0.1829975058,0.50704043805
136.0,-0.42280342174999996,0.4964163764,0.45150755530000003,0.9210062063
137.0,-0.1431592355,-0.52411867893,-0.16250996745000001,1.17348711565
138.0,-0.08813450427,0.10976803680250001,0.16716231999,0.31941977974999997
139.0,-0.036262663585,0.0623597796,0.1851046691,0.19932905104999998
140.0,-0.0036521109500000006,0.043152405825,0.1370992722,0.153717111
141.0,0.09522916285500001,-0.012808420899999992,0.1533076542,0.39840829990000004
142.0,-0.04121281401,-0.060217378665,0.288227466705,0.32093834510499997
143.0,0.098697569065,0.06436741935500001,0.19327383939999998,0.2309824098
144.0,-0.09868750720500001,0.15294899418000002,-0.15584371262,0.29401143125
145.0,-0.1163982096,0.45625839065,0.586226902215,0.9473898355500001
146.0,-0.0002102754400000002,0.038740905215,-0.068381925555,0.081969207265
147.0,-0.1379055601,-0.056634292461000005,-0.028118447699999993,0.45815830265
148.0,-0.23361856945999998,0.24428621769999997,0.53579352525,0.98905921245
149.0,0.06033596497,-0.318431217775,-0.3090006226,0.5221750093499999
150.0,-0.016590467584999997,-0.9126333087,0.11094858948,0.96577507295
151.0,-0.07092619453,-0.13720340043,0.18216505395,0.25290504115
152.0,-0.21501386295,0.2845301856,0.13978248469,0.4019862473
153.0,-0.07525761852,-0.11341815076775001,0.14161747305,0.22285570605
154.0,-0.07448493027,-0.052766619325,0.16638026150000002,0.19353587045
155.0,-0.1184525343,-0.04143967995,0.181030875,0.2202735292
156.0,-0.06312838076999999,-0.035775641135,0.17439780755,0.1889856416
157.0,-0.06868286747499999,-0.031642831885,0.1765674428,0.19209327194999998
158.0,-0.07681009414500001,-0.018157733095000003,0.17589425675,0.1928126759
159.0,-0.08083391438500001,-0.019776544309999998,0.173951413,0.1928331361
160.0,-0.079609829435,-0.028082047615,0.17251469635,0.1920652406
161.0,-0.081509221965,-0.032250457575,0.17107244925,0.19222508924999998
162.0,-0.08460585917499999,-0.03487401699,0.17243302179999997,0.195220495
163.0,-0.07783733762,-0.039883550645,0.17198047835000002,0.1929646101
164.0,-0.07974917280999999,-0.04164175049,0.1717651968,0.19390982210000002
165.0,-0.075805882795,-0.04488166584,0.17300349069999998,0.19420289364999999
166.0,-0.071759179715,-0.03697154983,0.1750979885,0.1928668364
167.0,-0.073453490285,-0.02947193091,0.17633183125000002,0.19330528705
168.0,-0.07321823816,-0.034481418915000006,0.17669888795,0.19436681725
169.0,-0.06876537318,-0.035279203865,0.1785441793,0.19455964815
170.0,-0.0681800805,-0.030869147740000002,0.17781243470000002,0.1929258468
171.0,-0.06703905695500001,-0.03518310652,0.17777642405,0.19328065725
172.0,-0.07166945615,-0.03972516308,0.1756691748,0.1938517457
173.0,-0.057999712045,-0.0427693455,0.1819525003,0.19574055405000002
174.0,-0.057723043455000005,-0.040401405754999994,0.18391133115000002,0.19700757055
175.0,-0.06494116428999999,-0.03790136131999999,0.1777508002,0.19301134790000002
176.0,-0.06975663807,-0.03741848324,0.1767288044,0.19364736075
177.0,-0.07290466875,-0.041796474230000005,0.17479384315000002,0.19394653655
178.0,-0.07530817094,-0.04586077658,0.1722026575,0.19346469500000002
179.0,-0.07671806889499999,-0.04572682419,0.17386386474999999,0.19546758225
180.0,-0.070029325785,-0.048665520735,0.1746500507,0.19436970915000001
181.0,-0.06822284575,-0.043519657465,0.17656877734999998,0.19426681465
182.0,-0.06613733878,-0.04334648849,0.17750052615,0.1943363931
183.0,-0.06596441996,-0.043204867189999996,0.1781540129,0.19482944554999998
184.0,-0.06581506866,-0.04335841193,0.17783012595,0.19451389959999998
185.0,-0.070049666685,-0.049227682235,0.17415593164999998,0.1940684465
186.0,-0.068199739295,-0.05045282273,0.17438281545,0.19394112940000002
187.0,-0.075658862555,-0.04539939903,0.17216769475,0.19346803525
188.0,-0.07846219274499999,-0.04092911132,0.1709097836,0.19247029215
189.0,-0.07373907896500001,-0.046031534995,0.1735664827,0.19412457665
190.0,-0.07582938860499999,-0.04411468809,0.17210507014999998,0.1931849785
191.0,-0.0722607355,-0.047412754599999996,0.1744023086,0.1946546495
192.0,-0.07435508551,-0.045623856569999996,0.17294068785,0.19371222664999999
193.0,-0.07882157015499999,-0.038906720894999997,0.1727362133,0.19383720059999998
194.0,-0.078754916275,-0.04074122088,0.173832845,0.19514791015
195.0,-0.07199931043999999,-0.045941338525,0.17389517475,0.1937408939
196.0,-0.076761435725,-0.039518507359999996,0.17456787995,0.19504499395
197.0,-0.0644962534,-0.03958677736,0.17895722185000001,0.1943711208
198.0,-0.067217879825,-0.036040336365,0.17858897315,0.19423314084999999
199.0,-0.07139786006,-0.038150512315,0.1756667214,0.19342172764999999
200.0,-0.06974332957,-0.038390353355000004,0.17622825265,0.1933789079
201.0,-0.073190293615,-0.03832361528,0.17543967565000002,0.19392655874999998
202.0,-0.06707511918,-0.04496477115,0.1761188588,0.1937557177
203.0,-0.07160139599000001,-0.043605749645,0.17471078325,0.19379853349999998
204.0,-0.073479396985,-0.045748297215,0.174787578,0.19505013840000002
205.0,-0.072354742475,-0.04633548345,0.17520372185,0.19517328955000002
206.0,-0.076469969755,-0.04241450192,0.17286412005000001,0.19374516790000001
207.0,-0.073501912255,-0.043528423600000005,0.17407026445,0.1939090061
208.0,-0.07655400132500001,-0.043809797085000005,0.17292401905,0.1941455185
209.0,-0.07532636441,-0.049136248385,0.17306541845,0.1950394564
210.0,-0.07543575953000001,-0.04803408706,0.1726959622,0.194478109
211.0,-0.07492909609,-0.04950931488,0.1723378642,0.19434277020000001
212.0,-0.07586544438000001,-0.043708096530000004,0.17346052265,0.19431681665
213.0,-0.0770301823,-0.045446329689999995,0.17310996945,0.1948564645
214.0,-0.07137344002,-0.04656814348,0.17491713985000001,0.19458463515000002
215.0,-0.073018501595,-0.046902473619999996,0.17602020499999999,0.1962546222
216.0,-0.068264677415,-0.04867682003,0.17683903374999999,0.1957275026
217.0,-0.07030655327999999,-0.045467386545,0.17665380530000002,0.195530402
218.0,-0.069965042915,-0.048265997375,0.17568893255,0.19517112045
219.0,-0.06933165915,-0.045427857605,0.17658643825,0.19508028845
220.0,-0.070568289075,-0.043130581345,0.17702201055,0.19540003569999997
221.0,-0.07286412082499999,-0.039508893155,0.17663915455,0.1951238494
222.0,-0.070016124185,-0.03821613149,0.17713319295000002,0.19427615485
223.0,-0.068187517145,-0.0405821507,0.17872340879999998,0.1955481869
224.0,-0.06761914299499999,-0.044799268340000004,0.1768554108,0.19457436630000002
225.0,-0.06829833394,-0.043800220895,0.1770609271,0.19482016315
226.0,-0.06383709981999999,-0.04387632478,0.17860176415,0.1946797092
227.0,-0.07455138176500001,-0.041326821794999996,0.17503249455,0.19468946739999998
228.0,-0.08766870759,-0.038923585785,0.16973645240000002,0.19496521125
229.0,-0.07187345671,-0.042648511269999995,0.17671831075,0.19579858165
230.0,-0.08771840590999999,-0.037372398715,0.1620561646,0.1882047102
231.0,-0.10028228348,-0.07081442792,0.15708267134999998,0.1994876602
232.0,-0.14393911045,-0.091569114945,0.11943008985,0.25896247145
233.0,-0.066451319215,-0.021639661894999995,0.154808181985,0.21656788655
234.0,-0.1440081634,0.05065115169,0.09140328318,0.1779282172
235.0,-0.1275649149,0.031043585957499998,0.186347666265,0.2579240034
236.0,-0.04005025865,0.04629521036,0.116358043435,0.14423576394999998
237.0,-0.10781707084,-0.41370744365,0.078204412305,0.49061902999999996
238.0,-0.097408242735,-0.08332261683,0.13203639805,0.18406838025
239.0,-0.106209451145,-0.04690893908,0.1277835292,0.17451925935
240.0,-0.09758040983499999,-0.06507956597,0.13347470765,0.17775444265
241.0,-0.09871556332,-0.072143600235,0.12961057175000001,0.17818675765
242.0,-0.09732591506499999,-0.070756478715,0.1327557053,0.1791761362
243.0,-0.1033132514,-0.076602816165,0.1286020981,0.1819097615
244.0,-0.09903305137,-0.07120310066999999,0.13318048905,0.1806859736
245.0,-0.087886065115,-0.05876240646,0.1442274005,0.17922646085
246.0,-0.086706903245,-0.054787751225,0.14743340205,0.17962651480000003
247.0,-0.08737083087,-0.047862609225,0.1480112984,0.17847223875
248.0,-0.090192824545,-0.030376893704999998,0.15549814495,0.18246582055
249.0,-0.0879953778,-0.005260603769,0.16114059705,0.1839687147
250.0,-0.06870982669,-0.043101119545,0.1609278971,0.18457028949999998
251.0,-0.09024916755000001,-0.04910485328,0.1580951933,0.19214707465
252.0,-0.060084200835000004,-0.062024024235,0.14097602915000002,0.167706943
253.0,-0.09757155418999999,-0.034058263255,0.15430723485,0.18591646630000003
254.0,-0.083215234415,-0.033797197455,0.15536009985,0.18003448574999997
255.0,-0.09126868563,-0.05226882034,0.14424083585000003,0.17852446
256.0,-0.11959540000999999,-0.056948225034999994,0.21608307265,0.27967140085
257.0,-0.42979532991499997,-0.07780044005000003,-0.15201071765500002,1.04745047825
258.0,-0.07571794363499999,0.010144508999999996,0.11615159323,0.39716335365
259.0,-0.24205954617,0.003323755985000003,0.0975882605435,0.3253948309
260.0,-0.069887236745,-0.07223291185,0.15550052609999998,0.19084435970000002
261.0,-0.068372043825,-0.008372132415,0.16632344755,0.18233425
262.0,-0.115865800595,-0.06311948714,0.12768243217,0.21311803195
263.0,-0.076559564525,-0.037373351305,0.1739347281,0.21562765
264.0,-0.039377604555,-0.03228757854,0.188881548,0.19617349815000001
265.0,-0.036253313805,-0.047409481255000004,0.1836872424,0.1968387722
266.0,-0.09030548936,-0.058099034334999994,0.1488535742,0.18666866189999998
267.0,-0.1207068668,-0.05721353032,0.14860728055,0.20132361655
268.0,-0.07778587201500001,-0.020885701545,0.13984043229999998,0.16688597830000002
269.0,-0.080134486795,-0.041381981215,0.183235728,0.20771836135
270.0,-0.06758463731,-0.047126113315,0.14770320225,0.17149177855
271.0,-0.07891626569499999,-0.034595325055,0.14914771725,0.18158402985
272.0,-0.10550892544,-0.07726043367999999,0.1721188795,0.2162820125
273.0,-0.069962972715,-0.028999496554999997,0.14398164614999998,0.1669074991
274.0,-0.089466171135,-0.0427964327925,0.15938749645,0.19018571195
275.0,-0.086814671545,-0.05907177676,0.16412529835,0.1964550722
276.0,-0.076157286295,-0.026025191365,0.13557243554999998,0.1577736904
277.0,-0.09529302234,-0.06568859494,0.16583394245,0.2023181222
278.0,-0.22875851546,0.06875180570950001,0.07417073671,0.28000925591000003
279.0,-0.16194514631,-0.005882933445,0.12922063325,0.2193514431
280.0,-0.09009503741,-0.031113341455,0.13838373185,0.16806457995000001
281.0,-0.08156792964000001,-0.03359677907,0.1456618617,0.1703264197
282.0,-0.07895346429,-0.042380318545000004,0.14858260785,0.1735390045
283.0,-0.08130163714,-0.047214824515,0.14988932189999998,0.17693974029999998
284.0,-0.083950095985,-0.050223913985,0.1499528276,0.17904391785
285.0,-0.14163302685,-0.040163705815,0.120216262745,0.1961169894
286.0,-0.11213555413,-0.092706725735,0.095435172815,0.1804648904
287.0,-0.121104903196,-0.11538224485000001,0.1997474039,0.46758155365
288.0,-0.3168013969,-0.07379276555000003,0.28568900894,1.0906531397
289.0,0.027951423234999995,0.03108032568,0.080357538275,0.1452900041
290.0,-0.014929768110115,-0.01081759021485,0.17295022995,0.17550996575
291.0,-0.22392176219999999,-0.045393584499999994,0.25158410685,0.5197534984500001
292.0,-0.06106458334999999,0.058398356175000006,0.13158779456,0.23066085935
293.0,-0.15096780255,0.017111980069999998,0.24856874980000002,0.29515149205
294.0,0.1103771646,0.025293129659999997,0.017094714449999993,0.24949549515
295.0,-0.6669599559,0.34639873725000003,0.42202839400000003,1.03926222195
296.0,-0.26047949943000004,-0.35326331125,-0.1015163888,0.61610326485
297.0,0.1169549848,-0.22414304855,0.29498089945,0.75637706345
298.0,-0.12024912235,0.06384789056000001,0.18259691825,0.2315318568
299.0,-0.089601609015,-0.037165226475,0.16752699115,0.19479786685
300.0,-0.085754852395,-0.040349515825,0.18657692715000002,0.20963849795
301.0,-0.08142715961,-0.016365557105,0.16248470295,0.18286535795
302.0,-0.09528963161,-0.04127805769,0.2042056074,0.2300301608
303.0,-0.059317710365,-0.0252170391975,0.18154603349999998,0.1933164455
304.0,-0.098786203695,-0.03981544582,0.17581622385,0.20563933774999998
305.0,-0.0838974332,-0.033472633434999996,0.1803161699,0.2020677717
306.0,-0.08012880571,-0.045330959375,0.18516334145000002,0.20808108815
307.0,-0.060760193399999995,-0.0057253099604999995,0.18794574435,0.2002281895
308.0,-0.06592265008,-0.034879463060000004,0.1878642203,0.2022101213
309.0,-0.09057817715,-0.02947124847,0.18077250995,0.2044912212
310.0,-0.08948034151,-0.04274168288,0.17369383415,0.2000807178
311.0,-0.099519787065,-0.053844518635000005,0.174572219,0.21056814595
312.0,-0.09915484213,-0.047014382935,0.1719746969,0.20411605435
313.0,-0.1047615046,-0.053043860799999995,0.16750506955,0.20458392525
314.0,-0.1113506679,-0.05610574053,0.1668104754,0.20829479885
315.0,-0.10098936562,-0.052050455765,0.1704757493,0.20498453135
316.0,-0.09173077153,-0.0451024117,0.1742681842,0.2020350514
317.0,-0.07978789011500001,-0.046675620175,0.18095018665,0.20326916509999998
318.0,-0.06481211094,-0.042315937105,0.1853317082,0.20085364100000003
319.0,-0.07091089182999999,-0.036365856985,0.18533582955,0.20176677015
320.0,-0.07217503385,-0.03708583727,0.18566223315,0.20262977315000003
321.0,-0.07312443435,-0.036490935405,0.18693297674999998,0.20402112235
322.0,-0.045159907655000005,-0.036987815055,0.18304801380000002,0.1936985147
323.0,-0.17058206639499998,-0.022300581497,0.210123809,0.2947249448
324.0,-0.051330154265,-0.036101444159999996,0.19176103105,0.20189625915
325.0,-0.09460454731500001,-0.022637246575,0.17362237190000002,0.20260696035
326.0,-0.06629992911,-0.06651356639,0.1625648696,0.18815291525
327.0,-0.1731397311,0.007396897629999998,0.10760108631999998,0.2101774847
328.0,-0.1283967192,0.019065432599999994,0.12094494275,0.21984822585
329.0,-0.20795792073,-0.022832089524999998,0.062861320405,0.2375481477
330.0,-0.21074850109999999,0.10071744565000001,0.47320549614999996,0.6637591012999999
331.0,-0.08218539115500001,-1.02505750125,-0.2030176426,1.2935427301
332.0,0.03285995237,-0.031954999947999996,0.21842507249999998,0.22456404619999998
333.0,0.029445023289999997,-0.039096761315,0.20098925395,0.20687031449999999
334.0,-0.02272972299,-0.040731167845,0.47410369609999997,0.47970320099999997
335.0,0.059168196905,-0.10551650498899999,-0.061882915600000005,0.26458595535
336.0,0.0025242424550000007,-0.06531491292,0.20232483795,0.2262666266
337.0,0.17635155054,-0.14637563571,0.16997749084,0.40994317125
338.0,0.196673186985,-0.4218373436,0.5228172749,0.75828017075
339.0,-0.218552194515,-0.45365128104999997,-0.17374811321,0.5627583162500001
340.0,0.1490887281,-0.1605319744,0.2836148251,0.5828537843
341.0,-0.071806330465,-0.024640373055,0.19840730104999998,0.21260846355000002
342.0,-0.039845977045,-0.0343922781,0.20000039255000002,0.2070948528
343.0,-0.03628193551,-0.038028330695,0.19536797244999998,0.20536411505
344.0,-0.06406236079,-0.04476013203,0.19326904509999998,0.20857451929999998
345.0,-0.05035781546,-0.051361077605,0.1944425316,0.207775884
346.0,-0.058697789315,-0.04451671515,0.19633530910000002,0.2098461679
347.0,-0.068666815755,-0.039936518569999996,0.1923937149,0.20853604595
348.0,-0.058152258400000004,-0.04671107569,0.19419010225,0.20806173095
349.0,-0.051999317145,-0.03910457294,0.19867569699999998,0.20906158484999998
350.0,-0.055968129065,-0.03938804804,0.1967047003,0.20830610635
351.0,-0.054089132090000006,-0.037934306200000004,0.19623813525,0.207158767
352.0,-0.057298295794999995,-0.0374277834,0.1981756854,0.20967084445
353.0,-0.063483791965,-0.037863469895,0.19649264119999998,0.209946952
354.0,-0.06265317267500001,-0.035641648045,0.1977454,0.21048239024999998
355.0,-0.060742192415,-0.02904726635,0.1996229142,0.2106833544
356.0,-0.072510824605,-0.034133134435000004,0.1943233169,0.2102815608
357.0,-0.10269542751499999,-0.040488582085,0.18307951325,0.21542412505
358.0,-0.07205065604,-0.044257216955,0.18739718845,0.20803407070000002
359.0,-0.081364790705,-0.0636611626,0.19616251765,0.22180909215
360.0,-0.099191311005,-0.04838276261,0.15944191885,0.19762635335
361.0,-0.077747219535,-0.05101206644,0.18173506125,0.20430307715
362.0,-0.07451725270000001,-0.054156400555,0.17854727085,0.20112268179999998
363.0,-0.09186801594499999,-0.0582428382,0.1744377532,0.20598765685
364.0,-0.08598807023999999,-0.061292461065,0.17424541275,0.2037818173
365.0,-0.12093165180500001,-0.066283213075,0.21419463095000002,0.2549100982
366.0,-0.1047938002,0.0318288243685,0.120907406665,0.1981221689
367.0,-0.09513343804999999,-0.07665036737725,0.2415229122,0.27768115155
368.0,-0.02607146438,-0.040288564995,0.1414105684905,0.19029861362
369.0,-0.052101237460000005,-0.043297111415000006,0.2176319558,0.23362990095000002
370.0,-0.066964974487,-0.00370441542745,0.14159440234999998,0.1643057556
371.0,-0.087559185005,-0.054816336800000004,0.22050836235,0.24886702570000002
372.0,-0.03714901703,-0.02574604306,0.20214038265,0.2071511346
373.0,-0.061374398974999994,-0.0150925508945,0.19671400605,0.20743893715
374.0,-0.048421566045,-0.026910802140000002,0.19880785915,0.20673963565
375.0,-0.052104830015,-0.026611196875,0.19889345130000002,0.20733279465
376.0,-0.053382888435,-0.028778326695000002,0.2001976818,0.2091845256
377.0,-0.07125405162500001,-0.02194068896,0.1943570497,0.20831256609999999
378.0,-0.082305794845,-0.021057972100000003,0.18979025885,0.20795423865
379.0,-0.08184918714,-0.02742253031,0.19028204205,0.20897956299999998
380.0,-0.07947094414,-0.028761254265,0.19029489855,0.2082200415
381.0,-0.07497474265000001,-0.031488064365,0.192060496,0.20859395855
382.0,-0.07606028249999999,-0.03944125236,0.19129512815,0.2096210919
383.0,-0.06781886571000001,-0.04016389911,0.1931717761,0.20863705230000001
384.0,-0.072733790125,-0.034328001405,0.19286250845000003,0.20903070355
