Time (s),Tilt up/down (deg),Tilt left/right (deg)
55.0,-16.533563025,-20.377478015
56.0,-16.533461345,-20.364416900000002
57.0,-16.589743155,-20.334183359999997
58.0,-16.61636563,-20.436718685
59.0,-16.649527675,-20.41772392
60.0,-16.61689689,-20.41655164
61.0,-16.61277873,-20.429528429999998
62.0,-16.640216180000003,-20.397200245
63.0,-16.6093805,-20.43316601
64.0,-16.64634417,-20.404481125
65.0,-16.60411141,-20.409032924999998
66.0,-16.618665905,-20.425339665000003
67.0,-16.716055925,-20.47066506
68.0,-16.67208287,-20.47525486
69.0,-16.679693095,-20.409649690000002
70.0,-16.563217365,-20.38675761
71.0,-16.52661407,-20.404853160000002
72.0,-16.5462663,-20.3709644
73.0,-16.552800215,-20.35771225
74.0,-16.552538079999998,-20.38754898
75.0,-16.617787075000003,-20.352993865000002
76.0,-16.572023695,-20.369816975
77.0,-17.314659845,-20.616260545
78.0,-18.116378865,-21.02954051
79.0,-17.674017345000003,-21.839127615000002
80.0,-17.784106334999997,-22.047991525
81.0,-17.31036425,-21.14904744
82.0,-17.31942241,-21.2554996
83.0,-17.48615778,-21.34215813
84.0,-17.401383215000003,-21.26021633
85.0,-17.3428565,-21.279427395
86.0,-17.369430135,-21.256292705
87.0,-17.333332675,-21.265403284999998
88.0,-17.32324568,-21.236573640000003
89.0,-17.3194665,-21.21335699
90.0,-17.295902695000002,-21.233258980000002
91.0,-17.333516705,-21.214738725
92.0,-17.291732564999997,-21.228799199999997
93.0,-17.300841114999997,-21.226449775
94.0,-17.314670405,-21.211315220000003
95.0,-17.28799441,-21.209861304999997
96.0,-17.3155737,-21.20238789
97.0,-17.27519298,-21.206263165
98.0,-17.27765006,-21.2001055
99.0,-17.28545695,-21.146365115000002
100.0,-17.108557939999997,-20.723624245
101.0,-17.120867135,-20.641802050000003
102.0,-17.136401725,-20.7421851
103.0,-17.13679126,-20.746397945
104.0,-17.14943636,-20.73112102
105.0,-17.11512972,-20.770258169999998
106.0,-17.14548653,-20.7643057
107.0,-17.130039664999998,-20.79814593
108.0,-17.141845189999998,-20.806434485
109.0,-17.171872540000003,-20.791465975
110.0,-17.14779519,-20.821493195000002
111.0,-17.15595123,-20.84286965
112.0,-17.16150201,-20.83303724
113.0,-17.16704441,-20.89598475
114.0,-17.175696625,-20.914569665
115.0,-17.16956861,-20.93619787
116.0,-17.20412069,-20.9313372
117.0,-17.172192535,-20.927913410000002
118.0,-17.177368655000002,-20.936416095
119.0,-17.21212028,-20.92052467
120.0,-17.437715595,-21.360292125
121.0,-20.34681176,-21.98293328
122.0,-20.25602936,-22.327551149999998
123.0,-18.088282055,-21.389934150000002
124.0,-17.57347648,-21.665957575
125.0,-15.39202572,-21.12566949
126.0,-14.259717949999999,-21.79147578
127.0,-13.86269665,-21.77922373
128.0,-14.516600180000001,-21.209755424999997
129.0,-14.08337921,-21.373915615
130.0,-14.244592059999999,-21.35094921
131.0,-14.373718635,-21.348684489999997
132.0,-15.216950315,-21.981642594999997
133.0,-23.097561045,-21.908196765
134.0,-26.400065315,-24.976213129999998
135.0,-25.94236163,-31.825886909999998
136.0,-6.8379565300500005,-44.300386555
137.0,35.352304085,-8.015474506
138.0,25.489441505000002,-0.38842724045000004
139.0,28.954834,-1.504962354
140.0,30.050638720000002,-1.1212348041
141.0,16.12244216,-2.543725201345
142.0,15.327762929999999,0.91020368255
143.0,12.294241585,2.8070619944999997
144.0,19.432414395000002,4.843195975
145.0,2.5749034345000004,-4.862718361000001
146.0,17.31040937,1.711875114
147.0,15.139506925,1.9365872294999997
148.0,-12.697957241000001,-32.328670775
149.0,-37.011684360000004,-46.108772505000005
150.0,-21.947564845000002,-32.20504067
151.0,-15.85382905,-26.461824855000003
152.0,-16.48034028,-25.24731507
153.0,-11.397396879999999,-22.120111389999998
154.0,-12.418468465,-24.01876742
155.0,-13.20001001,-24.591485755
156.0,-12.556373945,-23.57168714
157.0,-12.42328944,-23.685153755
158.0,-12.37738114,-23.71958549
159.0,-12.366269485,-23.759246125
160.0,-12.33616482,-23.784122095
161.0,-12.329372020000001,-23.794338095
162.0,-12.340342849999999,-23.770661725
163.0,-12.3211416,-23.795423200000002
164.0,-12.35582738,-23.7466978
165.0,-12.239257989999999,-23.77960998
166.0,-12.190908135,-23.79571969
167.0,-12.20571771,-23.77758961
168.0,-12.18212471,-23.80298141
169.0,-12.20393529,-23.78559941
170.0,-12.17244794,-23.81072545
171.0,-12.177982069999999,-23.811927009999998
172.0,-12.158198375,-23.702910645
173.0,-12.14196582,-23.6640249
174.0,-12.177599725,-23.69256505
175.0,-12.14649468,-23.720665935
176.0,-12.15201885,-23.73578283
177.0,-12.163958515000001,-23.74213285
178.0,-12.140085425,-23.80300967
179.0,-12.16112239,-23.766370215000002
180.0,-12.127810245,-23.747655845
181.0,-12.121743365,-23.77180961
182.0,-12.14948178,-23.72304729
183.0,-12.115540265,-23.75480262
184.0,-12.13497142,-23.750684575
185.0,-12.13749602,-23.722245649999998
186.0,-12.127162684999998,-23.765630205
187.0,-12.13217383,-23.77505549
188.0,-12.17869996,-23.759275
189.0,-12.11486782,-23.778030585
190.0,-12.124378495,-23.78522769
191.0,-12.1689839,-23.709166670000002
192.0,-12.127688599999999,-23.73867052
193.0,-12.09800281,-23.77981113
194.0,-12.106691745,-23.730557779999998
195.0,-12.09841027,-23.706737935
196.0,-12.136164975,-23.58992546
197.0,-12.082713564999999,-23.651817895
198.0,-12.090881265,-23.705784004999998
199.0,-12.11250667,-23.672833255
200.0,-12.06972751,-23.71013548
201.0,-12.112540315,-23.692866414999997
202.0,-12.06635645,-23.724376915
203.0,-12.080657895000002,-23.726864585
204.0,-12.077474885,-23.71674144
205.0,-12.072423425,-23.74082269
206.0,-12.13241173,-23.70283964
207.0,-12.057925260000001,-23.74789393
208.0,-12.095212205,-23.707470575000002
209.0,-12.064259974999999,-23.73729402
210.0,-12.092431170000001,-23.730598345
211.0,-12.070384650000001,-23.734476094999998
212.0,-12.04492381,-23.73918194
213.0,-12.072200485,-23.719386475
214.0,-12.046947655,-23.749629645
215.0,-12.07768244,-23.72952439
216.0,-12.036697775,-23.74173454
217.0,-12.040429515,-23.736608595
218.0,-12.08781707,-23.7323518
219.0,-12.036831535,-23.750920299999997
220.0,-12.07335801,-23.739907979999998
221.0,-12.0392333,-23.75144497
222.0,-12.0393933,-23.769785964999997
223.0,-12.071249869999999,-23.748212855
224.0,-12.036203830000002,-23.753321405
225.0,-12.08604866,-23.75658448
226.0,-12.072922775,-23.74812536
227.0,-12.004758015,-23.7323113
228.0,-12.26008221,-24.052658819999998
229.0,-12.122022325,-23.76468818
230.0,-12.266304455,-23.99393851
231.0,-12.45854346,-24.32577481
232.0,-14.31079406,-25.714731775
233.0,-23.170745415,-29.82515979
234.0,-17.840375129999998,-31.514969235000002
235.0,-22.153427569999998,-39.524736024999996
236.0,-26.684676185,-41.767197800000005
237.0,-19.20987756,-33.76689384
238.0,-19.773415945,-34.420699955
239.0,-19.478743575000003,-33.98290134
240.0,-19.365231845,-33.90377216500001
241.0,-19.181550195,-33.848899645
242.0,-19.0393871,-33.727868825
243.0,-18.9924607,-33.68299308
244.0,-18.964647895,-33.656752865
245.0,-18.727750235000002,-33.42473505
246.0,-18.645320575,-33.28498234
247.0,-18.5062374,-33.311462930000005
248.0,-18.238235709999998,-33.18732522
249.0,-17.80476187,-33.02293239
250.0,-19.876571435000002,-32.686366795
251.0,-22.660336530000002,-31.8138108
252.0,-25.13122046,-32.02401411
253.0,-24.948933474999997,-32.005331605
254.0,-24.818150565,-32.026765995
255.0,-24.704638770000003,-32.026060099999995
256.0,-21.31725452,-33.90048279
257.0,-24.63214346,-27.881285
258.0,-17.926246810000002,-33.623911955
259.0,-18.1388933,-33.736445974999995
260.0,-18.928475974999998,-33.28311504
261.0,-17.965000000000003,-30.917334955
262.0,-18.08877937,-30.31330764
263.0,-17.995710255,-31.181145925000003
264.0,-18.293684075,-30.80293231
265.0,-18.00254056,-31.33350006
266.0,-18.529701505,-31.016928319999998
267.0,-19.026273009999997,-31.28980428
268.0,-18.27613377,-33.44446004
269.0,-17.180775975,-30.833155915
270.0,-16.82458682,-30.31367907
271.0,-17.0427241,-30.40300956
272.0,-17.304908904999998,-30.424298905
273.0,-17.09442735,-30.350907595
274.0,-17.215350909999998,-30.392423004999998
275.0,-17.31392448,-30.39628878
276.0,-17.079797704999997,-30.351781850000002
277.0,-17.28087687,-30.45960852
278.0,-17.295612419999998,-30.504842785
279.0,-17.383485385,-30.609948924999998
280.0,-17.68353232,-30.587886345
281.0,-17.672175869999997,-30.613109344999998
282.0,-17.69741939,-30.600478754999997
283.0,-17.69266653,-30.59768684
284.0,-17.692811325,-30.593119785
285.0,-17.905820419999998,-30.647333250000003
286.0,-22.778711285,-35.48356047
287.0,-23.34989646,-43.371521555
288.0,-14.554413421,-44.55043164
289.0,7.2949012655,3.332837792
290.0,5.585457775,7.485277131
291.0,4.6278231395,2.0398435494999996
292.0,11.864037159999999,4.5560682232
293.0,6.2153248015,2.56211246155
294.0,6.2637365575,-0.25951731350000007
295.0,9.2002636915,-4.70298988975
296.0,-20.455904423,-39.005831825
297.0,-31.01286652,-32.662061425
298.0,-15.648329485000001,-26.60879063
299.0,-11.038263950000001,-25.171917025
300.0,-9.706170126,-24.667593250000003
301.0,-9.743345576,-24.88957174
302.0,-9.3890762635,-24.86470704
303.0,-9.610390124,-24.877865460000002
304.0,-10.248422739999999,-24.763976555
305.0,-9.840495679,-25.03699765
306.0,-10.0393097415,-25.034585370000002
307.0,-9.490199327,-22.71999228
308.0,-8.769569379,-22.243839835000003
309.0,-8.8719391575,-23.4020415
310.0,-9.1111546795,-23.889663964999997
311.0,-9.8952383535,-24.156621475
312.0,-9.6796650005,-23.965306419999997
313.0,-9.380888625,-23.90033561
314.0,-9.590671189,-23.99943025
315.0,-9.582422654,-24.037206660000003
316.0,-9.5946169605,-24.087602355
317.0,-9.6066367825,-24.026237475000002
318.0,-9.5763239055,-24.086184915
319.0,-9.632839303499999,-24.05651322
320.0,-9.599421675,-24.10873744
321.0,-9.614817570500001,-24.07722229
322.0,-9.5921327985,-24.15546842
323.0,-9.616362764,-24.097433425
324.0,-9.653414692999998,-24.100995825
325.0,-10.199674970499998,-24.73765259
326.0,-13.069621195,-28.080909995
327.0,-9.671278583,-35.75740035
328.0,-17.091389045,-39.250248455000005
329.0,-21.83539984,-42.70513856
330.0,-30.838856315,-54.123515265
331.0,-8.889492109999999,-3.6531970274999996
332.0,-4.6108997645,4.4159611905
333.0,-5.756069607,4.810166224
334.0,-3.068037958,3.6825174505000002
335.0,13.224244318,0.14757949399999992
336.0,-0.20580204469999996,4.122070525
337.0,1.1322186085,0.00541146299999995
338.0,-9.066813613499999,-22.60431355
339.0,-42.3899078,-41.662269984999995
340.0,-28.212479110000004,-27.563752125
341.0,-10.917727245,-21.400851955
342.0,-9.855141135,-18.01307307
343.0,-9.363595522,-17.49535571
344.0,-9.523187709,-18.07505449
345.0,-9.8893445015,-18.05215455
346.0,-9.6590553985,-18.173940045000002
347.0,-9.6554846595,-18.388183820000002
348.0,-9.617722052,-18.36368251
349.0,-9.631906209499999,-18.407112429999998
350.0,-9.6202336125,-18.411985745
351.0,-9.602532878,-18.291429015
352.0,-9.5738639025,-18.322422449999998
353.0,-9.554872572,-18.3339824
354.0,-9.508668436499999,-18.272862054999997
355.0,-9.468837369,-18.295863295
356.0,-9.5606866375,-18.43428071
357.0,-9.7677798055,-18.891563945
358.0,-10.420813365,-19.71030559
359.0,-12.42437523,-21.79395366
360.0,-13.66826931,-22.88883113
361.0,-13.461742995,-22.125736695
362.0,-13.461210245,-22.016066525
363.0,-13.569254364999999,-21.99179718
364.0,-13.57959508,-22.033836375
365.0,-13.592996,-22.00508846
366.0,-13.279678045,-22.784128605
367.0,-11.5832011,-22.58707262
368.0,-11.82224635,-22.598939965
369.0,-11.632469355000001,-22.229366125
370.0,-11.510532269999999,-22.46703448
371.0,-11.92280059,-22.27165145
372.0,-10.096705634,-19.912374900000003
373.0,-9.284693354,-18.989309025
374.0,-9.098328955,-18.74376386
375.0,-8.930177406,-18.935657335000002
376.0,-8.8858742875,-19.071159875
377.0,-8.839113445,-19.13931134
378.0,-8.841828178,-19.184991805
379.0,-8.8598706965,-19.201536495
380.0,-8.8253551115,-19.241867175
381.0,-8.838435754,-19.25256365
382.0,-8.8546258875,-19.236376964999998
383.0,-8.820843789,-19.28304656
384.0,-8.810241187,-19.24562074
385.0,-9.738658584,-20.56926756
386.0,-6.561743010000001,-21.857440654999998
387.0,-10.40274409,-22.334167085
388.0,-11.046214395,-23.299069165
389.0,-11.86845122,-23.176046055
390.0,-11.7033339,-22.6157651
391.0,-11.68270641,-22.620287865
392.0,-11.68027086,-22.60140318
393.0,-11.639445535,-22.504835059999998
394.0,-11.255759040000001,-22.183177354999998
395.0,-11.238640735,-21.920400739999998
396.0,-11.18107703,-21.88088857
397.0,-11.190901754999999,-21.838755159999998
398.0,-11.176719835,-21.8611765
399.0,-11.18634811,-21.85237184
400.0,-11.186268715,-21.85342532
401.0,-11.12784207,-21.772534175
402.0,-11.16037038,-21.93874373
403.0,-11.124105244999999,-21.84324766
404.0,-11.162580605,-21.86659299
405.0,-11.185933845000001,-21.87712028
406.0,-11.252995575,-22.234584085
407.0,-12.3670356,-22.60820799
408.0,-13.258318769999999,-21.712189705
409.0,-13.134030285000001,-22.024257935
410.0,-12.989625960000001,-22.15686513
411.0,-12.955762100000001,-22.171982635
412.0,-12.258595464999999,-21.742263645
413.0,-10.70053252,-20.20331104
414.0,-10.847783549999999,-21.63049746
415.0,-10.943013425,-21.775140755000002
416.0,-10.616863989999999,-21.584777285
417.0,-10.752727905,-21.58275192
418.0,-10.78948908,-21.600357755
419.0,-10.77215468,-21.61431168
420.0,-10.811074235,-21.5954702
421.0,-10.788148499999998,-21.62868633
422.0,-10.811777545,-21.623233499999998
423.0,-10.79742758,-21.63056293
424.0,-10.809460715,-21.652374235
425.0,-10.85198296,-21.62513992
426.0,-10.81576731,-21.660469810000002
427.0,-10.835326795,-21.65714086
428.0,-10.831007585,-21.64145938
429.0,-10.831227025,-21.64913374
430.0,-10.853077549999998,-21.62331615
431.0,-10.82940299,-21.66263677
432.0,-10.85818764,-21.636910915
433.0,-10.848179285,-21.645573355
434.0,-10.858522740000002,-21.653226519999997
435.0,-10.87531095,-21.66508107
436.0,-10.85744979,-21.667839615
437.0,-10.86881695,-21.71972458
438.0,-10.873940130000001,-21.67849163
439.0,-10.865531924999999,-21.666867195000002
440.0,-10.88100666,-21.649066895
441.0,-10.879941514999999,-21.62762561
442.0,-10.86125117,-21.64629924
443.0,-10.891891225,-21.63116466
444.0,-10.88427316,-21.6549653
445.0,-10.908660385000001,-21.670857595
446.0,-10.889581835000001,-21.676697335
447.0,-10.887404175,-21.680677760000002
448.0,-10.898647799999999,-21.662968839999998
449.0,-10.882050445,-21.694147105
450.0,-10.87629575,-21.63573567
451.0,-10.868085245,-21.618180515
452.0,-10.86889678,-21.641526895
453.0,-10.891211125,-21.63322438
454.0,-10.871826769999998,-21.643450525
455.0,-10.873720985,-21.64567079
456.0,-10.863914,-21.64776758
457.0,-10.865309945,-21.65255445
458.0,-10.87310414,-21.62774685
459.0,-10.862198750000001,-21.653332425
460.0,-10.884725795,-21.630248465
461.0,-10.852608005,-21.654377365000002
462.0,-10.8929511,-21.64173956
463.0,-10.87456503,-21.61634759
464.0,-10.8555377,-21.656392165
465.0,-10.8855947,-21.631594905
466.0,-10.822467920000001,-21.637358705
467.0,-10.83368484,-21.501650425
468.0,-10.81814361,-21.5412993
469.0,-10.84932852,-21.597728245
470.0,-10.865214510000001,-21.582135835000003
471.0,-10.838974105,-21.62014882
472.0,-10.809501139999998,-21.582638475000003
473.0,-10.81395767,-21.60920301
474.0,-10.807496635,-21.63699578
475.0,-10.78294444,-21.67366
476.0,-10.79713445,-21.646552455
477.0,-10.790305735,-21.666172195
478.0,-10.809118195,-21.625004795
479.0,-10.741098375,-21.530621215
480.0,-10.801186000000001,-21.60905244
481.0,-10.81232919,-21.79363304
482.0,-11.04228182,-21.556805769999997
483.0,-10.853927265,-21.312997625
484.0,-10.801822425000001,-21.355126355
485.0,-10.782966255,-21.36131465
486.0,-10.79548213,-21.26122872
487.0,-10.79969583,-20.81550235
488.0,-10.813319830000001,-21.32556556
489.0,-10.69625215,-20.719092959999998
490.0,-9.72173613,-19.501191555
491.0,-10.25019693,-21.07290948
492.0,-10.40978493,-21.352315265
493.0,-11.00313947,-22.81921665
494.0,-12.684777065,-30.091447549999998
495.0,-23.433333155,-41.80665743
496.0,-7.067195835,-4.0932697405
497.0,18.07544718,-19.63445102
498.0,-29.51205422,-47.8888842
499.0,-27.916996065,-42.498983365
500.0,-19.11781678,-37.94072177
501.0,-19.45833573,-37.557721415
502.0,-19.51474245,-36.98628452
503.0,-19.512077495,-36.886656814999995
504.0,-19.435584300000002,-36.862379215000004
505.0,-19.404362745,-36.834306725000005
506.0,-19.41645652,-36.81116204
507.0,-19.358747325,-36.79263683
508.0,-19.38078717,-36.762156425
509.0,-19.3504485,-36.759768750000006
510.0,-19.35082752,-36.749280709999994
511.0,-19.343280014999998,-36.733983280000004
512.0,-19.328872,-36.71649244
513.0,-19.326842995,-36.694995835
514.0,-19.321822485,-36.70678969
515.0,-19.32691018,-36.7116683
516.0,-19.313286325,-36.701774895
517.0,-19.309614115000002,-36.7012469
518.0,-19.32755617,-36.68342707
519.0,-19.30659755,-36.6844293
520.0,-19.302771935,-36.68464817
521.0,-19.316681105,-36.66425667
522.0,-19.298047815,-36.65738002
523.0,-19.128315649999998,-36.400683064999996
524.0,-19.00841583,-36.34499353
525.0,-19.06484381,-36.409278035
526.0,-19.0884672,-36.38124987
527.0,-19.02783769,-36.385912945
528.0,-19.038735005,-36.387890014999996
529.0,-19.03439403,-36.37215952
530.0,-19.01147139,-36.39811228
531.0,-19.026158105,-36.373187475
532.0,-19.012652199999998,-36.356713325
533.0,-19.008087485,-36.378503955
534.0,-19.03087428,-36.35813476
535.0,-19.004916815,-36.357370985
536.0,-19.005754025,-36.360179055
537.0,-19.026477,-36.34238306
538.0,-19.007472205,-36.35405671
539.0,-19.010155405,-36.364273355
540.0,-19.025416,-36.356987845
541.0,-19.001999975,-36.371718635
542.0,-19.00873874,-36.351191045
543.0,-19.04446381,-36.32837979
544.0,-18.999448295,-36.33513432
545.0,-19.028273515000002,-36.335346435
546.0,-19.003832035,-36.322276215
547.0,-19.01829264,-36.334579059999996
548.0,-19.01387321,-36.309500740000004
549.0,-18.40991756,-35.96759538
550.0,-18.15383871,-35.54041566
551.0,-18.626474165,-35.78944118
552.0,-18.65431377,-35.706074325
553.0,-18.632345145000002,-35.692558115
554.0,-18.632047405,-35.705056725
555.0,-18.65399815,-35.69588975
556.0,-18.64082817,-35.72846141
557.0,-18.661294435000002,-35.69629827
558.0,-18.670646,-35.68108631
559.0,-18.8396568,-35.96612235
560.0,-18.242668090000002,-35.56304355
561.0,-18.390088249999998,-35.05007165
562.0,-18.39922369,-35.00460031
563.0,-16.549075315000003,-34.39140106
564.0,-18.80903849,-35.034983385000004
565.0,-18.26378576,-34.970070485
566.0,-18.285664135,-35.27191273
567.0,-18.195964439999997,-35.246651545
568.0,-18.16847451,-35.33302302
569.0,-18.174382745,-35.34454672
570.0,-18.14588144,-35.34456946
571.0,-18.12797544,-35.374167545
572.0,-18.149763630000002,-35.358616084999994
573.0,-18.12228552,-35.382929585
574.0,-18.145657935000003,-35.383201485
575.0,-18.14209282,-35.36602807
576.0,-18.127771635000002,-35.388007939999994
577.0,-18.13791603,-35.37014509
578.0,-18.247911889999997,-35.488116185
579.0,-18.405727885,-35.505515904999996
580.0,-18.583484905,-35.531121985
581.0,-19.23606734,-34.04537849
582.0,-18.99323446,-34.01189836
583.0,-19.329103085,-34.929183535
584.0,-28.77255969,-31.987514025000003
585.0,-67.47050375,-45.918705645
586.0,-74.577380025,-39.92896562
587.0,-84.552920565,-40.16249642
588.0,-90.78203032,-120.9909441
589.0,-81.74706381,-21.438629575
590.0,-80.23367553,1.677369737
591.0,-82.96908340499999,-20.2362309
592.0,-86.52880697,-77.647167915
593.0,-79.78155212,-12.174947620000001
594.0,-88.45471427999999,62.0369295
595.0,-83.67360408,-35.01701052
596.0,-79.75013202,-31.240123005
597.0,-80.02308786,-30.05917563
598.0,-73.28020968999999,-21.339517445
599.0,-67.065952555,-11.622025876
600.0,-69.76672337,-9.6864917065
601.0,-71.75731732,2.323579092
602.0,-66.94251301,-10.041182037
603.0,-73.989997975,-8.6935792205
604.0,-68.088950735,-14.54082665
605.0,-60.10122912,-4.34449178405
606.0,-82.755756055,-8.795000401500001
607.0,-81.700645365,1.4180768949999996
608.0,-79.737420875,14.5832223325
609.0,-83.43609491,-37.95933519
610.0,-84.54466868,7.4523609585
611.0,-80.688476745,21.260476755
612.0,-69.50212404,11.726911751
613.0,-75.09046576,-12.1098383685
614.0,-84.76993070500001,18.035158154999998
615.0,-80.317755465,32.6882198
616.0,-82.82039777,68.26004149
617.0,-86.25117312,37.65899403820001
618.0,-70.64781672,1.8017097450000001
619.0,-77.89084367500001,-47.097061115
620.0,-47.906270715,-49.83764283000001
621.0,9.873122037,13.15613377
622.0,13.61060924,9.758708508
623.0,-6.5914393845,-20.892515185
624.0,-31.666626725,-44.336948815
625.0,-23.51906504,-33.449795275
626.0,-21.8501603,-26.177932865
627.0,-18.883879635,-25.34769228
628.0,-18.90834165,-26.82929103
629.0,-18.455387065,-25.18688943
630.0,-18.53035433,-25.578816475
631.0,-18.22505782,-29.763275935
632.0,-18.948977525,-28.394650755
633.0,-18.62442376,-27.959174045
634.0,-17.66574214,-29.25656071
635.0,-17.530123529999997,-28.8846515
636.0,-17.67749578,-28.776165820000003
637.0,-17.72169616,-28.217165299999998
638.0,-17.724976735,-27.708971195
639.0,-17.68857538,-27.76792802
640.0,-18.46450265,-28.22592842
641.0,-18.13869348,-27.632050210000003
642.0,-17.982719775,-27.099541029999997
643.0,-17.891968425,-27.164303455000002
644.0,-17.90725213,-27.075726455
645.0,-17.543899275,-26.99880038
646.0,-17.52258673,-27.14559084
647.0,-17.975441595,-27.194727540000002
648.0,-18.14655734,-26.704203624999998
649.0,-18.001286505,-26.824203975000003
650.0,-18.0405282,-26.78376113
651.0,-18.029956939999998,-26.827219185
652.0,-18.06029842,-26.86467739
653.0,-18.062516445,-26.798708455
654.0,-18.05637719,-26.860158294999998
655.0,-18.085148574999998,-26.8258695
656.0,-18.07750333,-26.797110255
657.0,-18.07849353,-26.84334262
658.0,-18.10727223,-26.78663646
659.0,-18.08934202,-26.791422165
660.0,-18.090715930000002,-26.85429448
661.0,-18.104343495000002,-26.82504515
662.0,-18.10588182,-26.79127019
663.0,-18.11962214,-26.847138020000003
664.0,-18.13965295,-26.77581336
665.0,-18.128085964999997,-26.785847185
666.0,-18.127176845,-26.8383727
667.0,-18.1578306,-26.802426554999997
668.0,-18.122784305,-26.824336764999998
669.0,-18.126453464999997,-26.848879235
670.0,-18.11642842,-26.80816414
671.0,-18.128849154999997,-26.84474004
672.0,-18.146174690000002,-26.798586495000002
673.0,-18.125787295000002,-26.81668873
674.0,-17.98242349,-26.669254035
675.0,-17.525030815,-26.167164905
676.0,-17.66828915,-26.35609126
677.0,-17.36574957,-26.126990345000003
678.0,-17.366069875,-26.668309985
679.0,-17.264021005,-27.357654085
680.0,-16.44427201,-27.40251612
681.0,-16.059751745,-26.845034615
682.0,-16.10949548,-26.4525217
683.0,-15.219811535,-26.35066557
684.0,-15.53806101,-26.30237175
685.0,-16.071153145,-26.4547967
686.0,-16.211450810000002,-26.549035165
687.0,-16.29786422,-26.31624799
688.0,-15.902372865,-26.89165267
689.0,-15.94830945,-27.40438697
690.0,-15.62642888,-27.54959107
691.0,-15.61774217,-26.870618865
692.0,-16.05882674,-26.641369025
693.0,-16.274297185,-26.515329255
694.0,-15.52888452,-26.99069711
695.0,-15.583599635,-27.436455505
696.0,-15.123341165,-28.581554965000002
697.0,-15.488798075,-27.666334745
698.0,-16.04491135,-26.961502605
699.0,-16.286431829999998,-25.320955089999998
700.0,-16.46423631,-25.08595895
701.0,-16.39251062,-25.326277435
702.0,-16.290630605,-25.364819015000002
703.0,-16.216796029999998,-25.860268415
704.0,-16.16900283,-26.119459085000003
705.0,-16.22381115,-26.0601282
706.0,-16.20178636,-26.04337441
707.0,-16.292746905,-26.014171675
708.0,-16.404279395,-25.935479965
709.0,-16.579465195,-26.166592595
710.0,-16.719195675,-25.873365635
711.0,-16.9957663,-25.73241236
712.0,-17.3081358,-25.82666475
713.0,-17.16257916,-25.891315095
714.0,-17.14978308,-25.900509715
715.0,-17.141679824999997,-25.900732285
716.0,-17.178665285,-25.8594269
717.0,-17.174583575,-25.892276305000003
718.0,-17.27094692,-25.84024208
719.0,-17.200348785,-25.86109529
720.0,-17.210896565,-25.86607044
721.0,-17.260962305,-25.82925716
722.0,-17.21896299,-25.83495346
723.0,-17.24611122,-25.804796035
724.0,-17.23598207,-25.82437597
725.0,-17.233266895,-25.8273035
726.0,-17.26143978,-25.80787886
727.0,-17.239912895,-25.77148532
728.0,-17.21851506,-25.773867525
729.0,-17.259856445,-25.745394945
730.0,-17.20595067,-25.72628087
731.0,-17.216069465,-25.717383765
732.0,-17.243291935000002,-25.692570070000002
733.0,-17.220450915,-25.725549
734.0,-17.259002685,-25.703778495
735.0,-17.247663625,-25.71068442
736.0,-17.2349434,-25.72817493
737.0,-17.275609109999998,-25.694424885
738.0,-17.237359660000003,-25.712231535
739.0,-17.244523335,-25.728412995
