Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Sound pressure level (dB),Attitude x (m/s^2),Attitude y (m/s^2),Attitude z (m/s^2),Absolute Attitude (m/s^2),Tilt up/down (deg)_x,Tilt left/right (deg)_x,Left Pupil X,Left Pupil Y,Right Pupil X,Right Pupil Y,Blinking,Looking Center,Looking Left,Looking Right,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute Linear acceleration (m/s^2),Mouse Move,Key Press,Mouse Scroll,Mouse Click,PositionX,PositionY,Inclination (deg),Rotation (deg),Tilt up/down (deg)_y,Tilt left/right (deg)_y,Tilt up/down (deg),Tilt left/right (deg),isDistracted,Absolute acceleration (m/s^2)_temp_mean_ws_5,Sound pressure level (dB)_temp_mean_ws_5,Absolute Attitude (m/s^2)_temp_mean_ws_5,Absolute (rad/s)_temp_mean_ws_5,Absolute Linear acceleration (m/s^2)_temp_mean_ws_5,Inclination (deg)_temp_mean_ws_5,Rotation (deg)_temp_mean_ws_5,Absolute acceleration (m/s^2)_temp_mean_ws_60,Sound pressure level (dB)_temp_mean_ws_60,Absolute Attitude (m/s^2)_temp_mean_ws_60,Absolute (rad/s)_temp_mean_ws_60,Absolute Linear acceleration (m/s^2)_temp_mean_ws_60,Inclination (deg)_temp_mean_ws_60,Rotation (deg)_temp_mean_ws_60,Absolute acceleration (m/s^2)_temp_max_ws_5,Sound pressure level (dB)_temp_max_ws_5,Absolute Attitude (m/s^2)_temp_max_ws_5,Absolute (rad/s)_temp_max_ws_5,Absolute Linear acceleration (m/s^2)_temp_max_ws_5,Inclination (deg)_temp_max_ws_5,Rotation (deg)_temp_max_ws_5,Absolute acceleration (m/s^2)_temp_max_ws_60,Sound pressure level (dB)_temp_max_ws_60,Absolute Attitude (m/s^2)_temp_max_ws_60,Absolute (rad/s)_temp_max_ws_60,Absolute Linear acceleration (m/s^2)_temp_max_ws_60,Inclination (deg)_temp_max_ws_60,Rotation (deg)_temp_max_ws_60,Absolute acceleration (m/s^2)_temp_min_ws_5,Sound pressure level (dB)_temp_min_ws_5,Absolute Attitude (m/s^2)_temp_min_ws_5,Absolute (rad/s)_temp_min_ws_5,Absolute Linear acceleration (m/s^2)_temp_min_ws_5,Inclination (deg)_temp_min_ws_5,Rotation (deg)_temp_min_ws_5,Absolute acceleration (m/s^2)_temp_min_ws_60,Sound pressure level (dB)_temp_min_ws_60,Absolute Attitude (m/s^2)_temp_min_ws_60,Absolute (rad/s)_temp_min_ws_60,Absolute Linear acceleration (m/s^2)_temp_min_ws_60,Inclination (deg)_temp_min_ws_60,Rotation (deg)_temp_min_ws_60,Absolute acceleration (m/s^2)_temp_std_ws_5,Sound pressure level (dB)_temp_std_ws_5,Absolute Attitude (m/s^2)_temp_std_ws_5,Absolute (rad/s)_temp_std_ws_5,Absolute Linear acceleration (m/s^2)_temp_std_ws_5,Inclination (deg)_temp_std_ws_5,Rotation (deg)_temp_std_ws_5,Absolute acceleration (m/s^2)_temp_std_ws_60,Sound pressure level (dB)_temp_std_ws_60,Absolute Attitude (m/s^2)_temp_std_ws_60,Absolute (rad/s)_temp_std_ws_60,Absolute Linear acceleration (m/s^2)_temp_std_ws_60,Inclination (deg)_temp_std_ws_60,Rotation (deg)_temp_std_ws_60
0.0,0.06795922491,0.1554710967,9.992903891,9.994344295,-50.91837158,0.0676647001,0.1552810807,9.992846883,9.994282343,0.8913444128,0.3896481724,283.3636363636364,180.0,370.45454545454544,179.54545454545453,6.0,3.0,2.0,0.0,0.002196051014,0.06523265105,-0.0350438204,0.07408232415,0.004965041939,0.007779915584,0.187271893,0.1874991751,73.0,0.0,0.0,0.0,89.08791738013699,83.56351669520548,0.9727649124,23.61100754,66.38899245,89.61035182,89.10865558,23.61100754,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,0.0685542929849999,0.15756422585,9.9989542165,10.0004306395,-52.003897505,0.0684922917499999,0.15736868345,9.9988492895,10.000322212,0.9027957654,0.3928210413499999,301.0,177.0,383.1111111111111,177.77777777777777,8.0,1.0,0.0,0.0,-0.00120850220661,0.0023331838005,0.000282231419585,0.00269762036,0.02290467291,0.01624157327,0.19290273905,0.19495109395,3.0,0.0,0.0,1.0,32.7919921875,40.259765625,0.98453963385,23.511929675,66.488070325,89.607178955,89.09720422999999,23.511929675,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.0,0.070290327785,0.1573400679,10.00240719,10.00389157,-45.645405194999995,0.070481100825,0.1573829919,10.002564575,10.004050945,0.90120090145,0.40263032525,298.35714285714283,178.0,380.7142857142857,177.71428571428572,14.0,0.0,0.0,0.0,0.0002641940732,0.0007002734471499,0.00016127509693,0.00077469392775,0.022007802265,0.010275050171,0.1973933340999999,0.198886361,62.0,0.0,0.0,1.0,549.1206597222222,483.8775421626984,0.98703119345,24.071981955,65.92801804000001,89.59736967,89.098799095,24.071981955,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.0,0.069682620345,0.15692733035,10.00404498,10.005518435,-50.147599415,0.069515407765,0.1571229871,10.004026205,10.00550158,0.89869010265,0.3990841941,297.46666666666664,178.93333333333334,379.73333333333335,179.4,14.0,1.0,0.0,0.0,0.0003997967212,0.0006359289276,0.0004945076439,0.0008996969199,0.01810171161,0.0055319592965,0.1991776526999999,0.20007903435,49.0,0.0,0.0,0.0,1128.192681760204,582.7957589285714,0.9833113235,23.942718325,66.057281665,89.6009158,89.101309895,23.942718325,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.0,0.0692213691749999,0.1573279538499999,10.00429571,10.005772165,-47.27191944,0.06922583327,0.15710753475,10.00431957,10.005792625,0.90096180355,0.39643267055,292.06666666666666,180.4,375.73333333333335,180.06666666666666,11.0,0.0,4.0,0.0,0.00051022772175,0.00086095861675,0.0004104196571499,0.0010834274314999,0.018138381095,-0.000539920317,0.19907675445,0.1999251534,43.0,0.0,0.0,0.0,1057.3241279069769,574.8806322674419,0.98429666735,23.748769295,66.25123070000001,89.603567325,89.09903819,23.748769295,0,10.001991420900001,-49.197438627,10.001989941,0.01590755255782998,0.19626816356000001,0.98238874611,23.777281358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.005772165,-45.645405194999995,10.005792625,0.07408232415,0.20007903435,0.98703119345,24.071981955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.994344295,-52.003897505,9.994282343,0.00077469392775,0.1874991751,0.9727649124,23.511929675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.004776478674781245,2.648829591877797,0.0048277359731356785,0.03252998687903379,0.005324028072614733,0.00555175925160372,0.23080796556989702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.0,0.070557410085,0.1570205230999999,10.00652311,10.00800382,-52.396658165000005,0.070710028525,0.15737345325,10.006475415,10.007962735,0.89900100445,0.40399411985,287.84615384615387,179.07692307692307,372.46153846153845,177.53846153846155,3.0,6.0,4.0,0.0,0.0002079599933999,0.0007490803844,0.00042865223125,0.0008891209917,0.01996444088,-0.000499485298055,0.2009762995,0.20196694045,0.0,0.0,0.0,0.0,0.0,0.0,0.985606597,24.196550315,65.803449675,89.596005875,89.10099899,24.196550315,0,10.0047233259,-49.493095944000004,10.0047260194,0.0012689119261699799,0.19916171662999999,0.98495708303,23.894389912999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.00800382,-45.645405194999995,10.007962735,0.00269762036,0.20196694045,0.98703119345,24.196550315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0004306395,-52.396658165000005,10.000322212,0.00077469392775,0.19495109395,0.9833113235,23.511929675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0028112665243919155,2.9538755053891257,0.002831285692372325,0.0008062916022419934,0.0026028230951128405,0.0014179862085398072,0.270488759176186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6.0,0.070246507195,0.1584203008,10.006157745,10.007658395,-50.15536667,0.07014104785,0.1582388565,10.00616261,10.00765968,0.90704702895,0.40222863985,283.46153846153845,181.69230769230768,367.53846153846155,178.84615384615384,11.0,2.0,0.0,0.0,0.00035530177075,0.00012609166131,0.00045280105505,0.0006366426266,0.014816276315,-0.001931223486,0.19992636875,0.20049057835,0.0,0.0,0.0,0.0,0.0,0.0,0.99223957805,23.91396376,66.08603624,89.59777135499999,89.092952965,23.91396376,0,10.006168877,-49.123389777,10.006193513,0.00085671637948998,0.20026961351,0.98649707187,23.974796729999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.00800382,-45.645405194999995,10.007962735,0.0010834274314999,0.20196694045,0.99223957805,24.196550315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.00389157,-52.396658165000005,10.004050945,0.0006366426266,0.198886361,0.9833113235,23.748769295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0016846559043412542,2.6623573572850265,0.00162094665680554,0.0001654202422252289,0.001117822089130594,0.003501620386059011,0.16914320567029825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7.0,0.0698038566149999,0.15745930075,10.007248035,10.008730165,-48.335551995,0.06981339526,0.1574736088,10.0073148,10.00879721,0.90144753885,0.399650524,282.06666666666666,182.93333333333337,366.4,180.4,12.0,2.0,1.0,0.0,0.0006440393673,-0.00016339713765,0.0003957605997,0.00079415901295,0.011569676035,-0.0050298297215,0.2020828535,0.20248281345,0.0,0.0,0.0,0.0,0.0,0.0,0.98604326675,23.90804534,66.091954655,89.600349475,89.098552455,23.90804534,0,10.007136595999999,-49.661419136999996,10.007142766000001,0.0008606093965299799,0.200988904,0.9862994865299999,23.942009407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.008730165,-47.27191944,10.00879721,0.0010834274314999,0.20248281345,0.99223957805,24.196550315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.005518435,-52.396658165000005,10.00550158,0.0006366426266,0.1999251534,0.9833113235,23.748769295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0014180912167429329,1.9640214133612242,0.0014311801423986525,0.00016322177379414255,0.0011614729134557398,0.003491805933326548,0.16130207179295508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8.0,0.0692029212349999,0.15799823455,10.007352985,10.008839795,-50.197751435,0.0688309138,0.158122237,10.00745791,10.00894404,0.90452366915,0.3962055285,278.8333333333333,183.5,359.6666666666667,180.41666666666663,9.0,3.0,0.0,0.0,0.00011777326159,0.00032148917345,0.00053687630945,0.0006618674985,0.0084304570975,-0.0035157857075,0.20323811635,0.2034653660499999,0.0,0.0,0.0,0.0,0.0,0.0,0.98753441395,23.66079169,66.339208305,89.603794465,89.09547632499999,23.66079169,0,10.007800868,-49.671449541,10.007831258,0.0008130435122499799,0.20166617033999995,0.9871441046199999,23.88562408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.008839795,-47.27191944,10.00894404,0.0010834274314999,0.2034653660499999,0.99223957805,24.196550315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.005772165,-52.396658165000005,10.005792625,0.0006366426266,0.1999251534,0.98429666735,23.66079169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0012369403944584502,1.9672505226016253,0.001262348680649386,0.00018249885655442544,0.0014497957048649126,0.003074079681510034,0.20448704711073595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9.0,0.22078641285,0.0632794182715,10.00733865,10.010895295,-36.056228285,0.2280787124,0.0622253972449999,10.00878852,10.01227899,0.36236002846,1.2635631479,261.75,199.0,334.0,191.75,4.0,0.0,0.0,0.0,-0.03897127866969,-0.0846566934905,0.018774755535,0.108741808615,-0.02473984052,0.020989614505,0.21328582465,0.25603434225,0.0,0.0,0.0,0.0,0.0,0.0,1.4466761086,64.492056785,25.5079432145,88.736436845,89.637639965,64.492056785,0,10.008825493999998,-47.428311310000005,10.009128530999998,0.02234471974895,0.21288800811000003,1.0796199928699999,32.034281578000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.010895295,-36.056228285,10.01227899,0.108741808615,0.25603434225,1.4466761086,64.492056785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.007658395,-52.396658165000005,10.00765968,0.0006366426266,0.20049057835,0.985606597,23.66079169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0012580378128761401,6.518022284444602,0.0018429464193681468,0.048297549225247996,0.0241434587026814,0.20520745911655408,18.145438906958844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
