Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
404.0,-3.66816066,-1.803611826,9.1402308935,10.0126068
405.0,-3.6698775825,-1.807367352,9.139647806,10.013379955000001
406.0,-3.724974258,-1.8129943245,9.112045567500001,10.009591005
407.0,-3.7080270430000004,-2.0669400755,9.066159818500001,10.011377415
408.0,-3.6183827859999997,-2.1410983679999998,9.086954064,10.01251396
409.0,-3.669614887,-2.116693742,9.0715682175,10.012005055
410.0,-3.6928605880000003,-2.091917075,9.0685874075,10.012634405
411.0,-3.696218195,-2.0865944795,9.0699800455,10.014016385
412.0,-3.6346032595,-1.9801144915000002,9.114048591500001,10.010200195
413.0,-3.4324458515,-1.7226901275,9.2448902585,10.0109345415
414.0,-3.6330532355000003,-1.7556270875,9.161779957,10.01100494
415.0,-3.6556026260000003,-1.769362739,9.1511682325,10.011895384999999
416.0,-3.629252107,-1.7195805245,9.1735649565,10.01412711
417.0,-3.6263023555,-1.740873005,9.1670558615,10.010777065
418.0,-3.62914243,-1.7467656525,9.1660007995,10.011865205
419.0,-3.633391895,-1.744619458,9.165323571,10.01241198
420.0,-3.6286893439999997,-1.7505620325,9.167140673999999,10.013407130000001
421.0,-3.6344220685,-1.7465605714999999,9.166091419,10.013827105
422.0,-3.632962656,-1.750261567,9.1649563155,10.012904845000001
423.0,-3.6339777835,-1.74771823,9.164095121999999,10.01204045
424.0,-3.6376985925,-1.749560475,9.163296606,10.012982615
425.0,-3.6347654594999996,-1.7534379375,9.164622478,10.013809665
426.0,-3.6389583745,-1.75049089,9.1626948165,10.013052134999999
427.0,-3.6383710669999996,-1.753747943,9.162767207000002,10.01347683
428.0,-3.63574794,-1.7531660825,9.163473051499999,10.01306613
429.0,-3.6372216605,-1.753228087,9.163606602,10.013734525
430.0,-3.6326835375,-1.7569673575,9.164213756,10.013298275
431.0,-3.6380992155,-1.7519499060000001,9.1638689195,10.014069665000001
432.0,-3.635409318,-1.757916332,9.164741706000001,10.01493765
433.0,-3.636816268,-1.756161218,9.164245705999999,10.014686175000001
434.0,-3.6371310435,-1.7573440224999999,9.161469948,10.01246793
435.0,-3.639606321,-1.7602628525,9.162175813,10.01452741
436.0,-3.639711454,-1.7571058179999999,9.1611561695,10.013076819999998
437.0,-3.644075682,-1.75985496,9.1609713555,10.014978675
438.0,-3.641338436,-1.7596730605,9.1602874115,10.013324950000001
439.0,-3.6395618919999997,-1.7584603589999999,9.1612322045,10.013329855
440.0,-3.636938302,-1.7613512525,9.162923701,10.014432525
441.0,-3.6337543635,-1.7615553275,9.1649038455,10.015124584999999
442.0,-3.6369259620000003,-1.7583169515,9.164183697999999,10.01504732
443.0,-3.634678268,-1.7636674074999998,9.165580746500002,10.016450525
444.0,-3.638535362,-1.7613411025,9.1627661685,10.014866275
445.0,-3.640427723,-1.7656732320000001,9.161552148,10.01520718
446.0,-3.6414388385,-1.7624750075,9.1613767925,10.014850675
447.0,-3.6421661404999996,-1.7621097215,9.161351846999999,10.01502777
448.0,-3.6394529455,-1.7642476955,9.1627742715,10.01572059
449.0,-3.6446763555,-1.761229612,9.1613912045,10.015821859999999
450.0,-3.639248622,-1.759022817,9.164145538,10.015981
451.0,-3.6325811105,-1.759866992,9.1663537385,10.0157289
452.0,-3.6365899905,-1.759849789,9.1655638995,10.016457595
453.0,-3.6352458555,-1.7636449994999999,9.1660504195,10.017082245000001
454.0,-3.6370022715,-1.760362993,9.165705109000001,10.016826555
455.0,-3.6369021155,-1.7604297629999999,9.164417383,10.015623864999998
456.0,-3.635175621,-1.7619941125,9.166205892499999,10.01690927
457.0,-3.6387239965,-1.759299435,9.1657957235,10.017347855
458.0,-3.6346319185000002,-1.760835158,9.167059583,10.01728919
459.0,-3.638495069,-1.7586031135,9.1648561455,10.01628272
460.0,-3.6343743755,-1.7624138155,9.16524248,10.015810174999999
461.0,-3.6391675435,-1.757243854,9.166062813,10.017392795
462.0,-3.636878269,-1.760663468,9.1652138585,10.01638528
463.0,-3.63237603,-1.761006862,9.166692377,10.01616443
464.0,-3.6391641935,-1.757547919,9.1651143165,10.016576845
465.0,-3.6351136200000003,-1.7627953625,9.166477728,10.017275845
466.0,-3.6361199104999997,-1.7522933115,9.166325117,10.01566639
467.0,-3.6147533579999997,-1.755970459,9.1758113,10.017256705000001
468.0,-3.625512976,-1.753719324,9.1716429115,10.01693228
469.0,-3.6298530585,-1.7572677045,9.169024562499999,10.01672793
470.0,-3.6269199255,-1.7598812984999999,9.1689053325,10.01601621
471.0,-3.6335099050000004,-1.755311291,9.16777789,10.01656953
472.0,-3.6278636224999996,-1.751048875,9.171055925,10.016777795
473.0,-3.6322377195,-1.7515254379999998,9.169682700500001,10.017189495
474.0,-3.636549186,-1.7500517174999999,9.167574689,10.016566615
475.0,-3.6408129595,-1.7469421205,9.1673600475,10.017376030000001
476.0,-3.6381182355,-1.7482369915,9.167069642000001,10.01635765
477.0,-3.6408368060000003,-1.746665498,9.164765546000002,10.014961855
478.0,-3.6343208065,-1.7503164944999998,9.167555774,10.015788
479.0,-3.619489323,-1.7403032295,9.1742278895,10.01478701
480.0,-3.631309114,-1.7489709919999998,9.1674123125,10.014340315
481.0,-3.635084972,-1.7487163205,9.167693915,10.015950705000002
482.0,-3.6203429925,-1.78836851,9.164131212000001,10.014340650000001
483.0,-3.583404581,-1.7610545665,9.1847967055,10.015124100000001
484.0,-3.590301015,-1.7519642245,9.182531262,10.01391638
485.0,-3.5921531235,-1.7491764029999999,9.18434453,10.015758805
486.0,-3.575778406,-1.7522933345,9.1897710825,10.01542974
487.0,-3.556950558,-1.7577171155,9.193644114,10.013385685
488.0,-3.586418763,-1.754649368,9.1865232015,10.016758075
489.0,-3.4888860455,-1.7422157475,9.22354747,10.014390805
490.0,-3.299858556,-1.59637452,9.318070869500001,10.013265703
491.0,-3.5533101015,-1.6674517880000002,9.2213584715,10.023671465
492.0,-3.5949081575,-1.6893143825,9.1956183655,10.017185295
493.0,-4.048833546,-1.9531487244999999,8.921811398,9.995977665
494.0,-4.9450232955,-1.919629908,8.534575495,10.051304850000001
495.0,-6.2124097055,-3.0405169274999997,6.9660681515,9.840410779
496.0,-0.7191571458,-1.24456040955,9.99215311,10.1191349265
497.0,-3.0418047599999998,2.810973304,8.6069460795,9.581671405
498.0,-6.7574537825,-3.3808645674999998,6.22786492,9.973055037
499.0,-6.2916949110000004,-3.631190448,6.8761454215,10.029590051
500.0,-5.9151185235,-2.6845773619999997,7.6143722105,10.00883301
501.0,-5.853479764499999,-2.6895422225,7.6124978905,9.9723235435
502.0,-5.782931991,-2.7211580575000003,7.6780332935,9.9899551805
503.0,-5.7682806355,-2.7237048745,7.686355784,9.988578275
504.0,-5.7671684370000005,-2.7140320339999997,7.6916600805,9.9893867745
505.0,-5.763911937,-2.7105558555,7.6951694895,9.9892661765
506.0,-5.7593374194999996,-2.7091048275,7.699967105500001,9.989931678000001
507.0,-5.7591941124999995,-2.705556698,7.700536660999999,9.9893252915
508.0,-5.754888380500001,-2.709864304,7.70332026,9.9901577935
509.0,-5.7551077695,-2.705619608,7.704283663,9.9898763625
510.0,-5.7531813045,-2.705804192,7.704645715,9.9890962155
511.0,-5.7519196865,-2.705577195,7.7072480045,9.9903156115
512.0,-5.751250997,-2.703547338,7.7089807635,9.990717843
513.0,-5.7470476165,-2.704641897,7.711661803,9.990664777500001
514.0,-5.748158868,-2.703244486,7.7098399225000005,9.989519231500001
515.0,-5.749127039999999,-2.7039885,7.7097683825,9.9902226235
516.0,-5.747610396,-2.7021904660000002,7.7105123965,9.9894374815
517.0,-5.748335333,-2.7020283085,7.711633187,9.990675831499999
518.0,-5.745917287,-2.705590992,7.7116522645,9.9902637695
519.0,-5.7457742075,-2.702023539,7.712920904,9.990195323999998
520.0,-5.7462177545,-2.7016324555,7.713455068,9.990757083
521.0,-5.7432178515,-2.704331891,7.7151577155,9.9910774075
522.0,-5.7423854720000005,-2.701800138,7.715972664500001,9.9905432935
523.0,-5.710555085,-2.6863625065,7.7454006265,9.9909356695
524.0,-5.706808851,-2.6743710135,7.751671641,9.990413342
525.0,-5.711989564,-2.6766008415,7.744927688000001,9.9887400975
526.0,-5.7082592734999995,-2.681171044,7.7478005225,9.9900624355
527.0,-5.710134563,-2.6724157049999997,7.7490261815,9.98973723
528.0,-5.7102332239999996,-2.673917928,7.748600198,9.989865149
529.0,-5.708961480499999,-2.6742031035,7.751329669,9.991332377500001
530.0,-5.7121317734999995,-2.670993804,7.7491896255,9.990625535
531.0,-5.7086463455,-2.672708186,7.7506105430000005,9.9901942915
532.0,-5.7066085395,-2.671318648,7.7525110415,9.990132793499999
533.0,-5.7104403865,-2.6702931495,7.751539784,9.991294478
534.0,-5.7067509375,-2.674005044,7.752301683500001,9.990770281
535.0,-5.7077912745,-2.670637013,7.753931069,9.991728420000001
536.0,-5.707863647,-2.670523496,7.753233764,9.9911980165
537.0,-5.7043335729999995,-2.6743328589999997,7.753774912000001,9.9906207725
538.0,-5.706629888,-2.670803996,7.7532926615,9.9906142865
539.0,-5.7083185685,-2.671002794,7.7526912155000005,9.991165016
540.0,-5.7070150040000005,-2.6734142345,7.7529857405,9.991294231000001
541.0,-5.7095464415,-2.6696160005,7.752248729,9.9911526575
542.0,-5.706007605,-2.6709847955,7.753259825,9.9902818145
543.0,-5.7012742805,-2.673059696,7.7554127385000005,9.989805725
544.0,-5.7044137435,-2.6703994934999997,7.755645962,9.991066797999999
545.0,-5.7036992535,-2.674409168,7.7546143125,9.990930871500002
546.0,-5.702279737,-2.67131984,7.7563909035,9.9906728385
547.0,-5.703843696,-2.6730407135,7.755028411,9.9909686565
548.0,-5.700174725,-2.673102374,7.7571515914999996,9.990539304999999
549.0,-5.6737925345,-2.6023500045,7.818669479,10.004926225
550.0,-5.6029136675,-2.556640165,7.847601749000001,9.9756779665
551.0,-5.639985625,-2.6367744285,7.8230540735,9.998134092
552.0,-5.6234661455,-2.6413715675000002,7.8241307495,9.9908585895
553.0,-5.6232069935,-2.6392211144999997,7.8276660095,9.992912807
554.0,-5.6242591335,-2.6384551275,7.825527252500001,9.991627719
555.0,-5.6231218695,-2.6421513704999997,7.826587196,9.992794412999999
556.0,-5.626359548,-2.6394411655,7.825077744,9.9927182005
557.0,-5.622545035,-2.642951708,7.825666793,9.991961079500001
558.0,-5.617455025,-2.6434474144999998,7.822985355,9.9871528115
559.0,-5.658885815,-2.660741901,7.798561047,9.9961778345
560.0,-5.612191644499999,-2.587351008,7.8497186580000005,9.990468651
561.0,-5.538052014,-2.624626179,7.894394114,9.9941070685
562.0,-5.513385609,-2.6145680650000003,7.914204679,9.9934359445
563.0,-5.4691769985,-2.373970215,7.990342921,9.970228620499999
564.0,-5.5390762549999994,-2.691068392,7.900350508,10.01708596
565.0,-5.5296115845,-2.609068443,7.9058876735,9.9944028925
566.0,-5.5706991315,-2.6025400905,7.8759639815,9.991832664
567.0,-5.568323934,-2.5901890295000003,7.879973315,9.990462286
568.0,-5.583173254,-2.5841306345,7.872216241,9.991063385
569.0,-5.5836534605,-2.584640545,7.873089992,9.9921524355
570.0,-5.584584538,-2.5807309535,7.8743963505,9.992691338499998
571.0,-5.589182921,-2.5773058955,7.8722586725,9.992693837000001
572.0,-5.5868360930000005,-2.581021013,7.873480111,9.9933026955
573.0,-5.5900561799999995,-2.5760081875000003,7.8709385165,9.991807630499999
574.0,-5.589983845,-2.5795043555,7.8707568285,9.992526978499999
575.0,-5.589608999,-2.578001086,7.8705293014999995,9.991749551
576.0,-5.591358602,-2.576959108,7.8712943425,9.993061856499999
577.0,-5.588400733,-2.5788407155,7.8723279035000004,9.992706842
578.0,-5.602944903999999,-2.5910345474999996,7.858482525,9.9931425155
579.0,-5.601025821,-2.6124685135,7.8507496005,9.9915340545
580.0,-5.6055558085,-2.6391877265000003,7.849671658,10.000271487500001
581.0,-5.3549993449999995,-2.7544145825,7.9609495365,9.981997939
582.0,-5.377243479,-2.7427344865,7.968518421500001,9.996739014500001
583.0,-5.514881469500001,-2.769423649,7.896492090500001,10.0228774015
584.0,-4.7816691030000005,-4.2576298615,7.5381249695,10.058377394499999
585.0,-3.518719836,-8.390020180499999,3.4529364105,9.760116421
586.0,-2.1669492535000003,-9.3365760095,2.5774008630000003,9.930872704
587.0,-0.72584318415,-9.7389760315,0.92376265555,9.81506185
588.0,-0.22301724895,-9.611433831,1.2577250445000001,9.801571269
589.0,-0.54099726735,-9.8614967175,1.4217436315,9.981684245
590.0,0.048003266485,-9.836324916999999,1.6895289995000002,9.9929317625
591.0,-0.41139729605,-9.8006741885,1.20917201505,9.914990647
592.0,-1.4305307630000001,-9.735968939,0.6007498607,9.9087024665
593.0,0.13975556375,-9.5703634475,1.7033171189999998,9.813332833
594.0,-0.026287292099999984,-10.00922164,0.27096303565,10.02936209
595.0,-0.8060464293,-9.354762276999999,2.5110300805000003,9.829511805500001
596.0,-1.051097471,-9.9289929115,1.7959040485000002,10.152568070000001
597.0,-0.74774925105,-9.8962228705,1.6763942723,10.1174947965
598.0,-1.12952165805,-9.9701494155,2.910646203,10.505918791500001
599.0,-0.59365275925,-8.698381792500001,3.4910691085,9.5833299185
600.0,-0.5430187549,-8.9518895715,3.262379182,9.5589879395
601.0,-0.3412735387,-9.232639251,3.835188671,10.0453071535
602.0,-0.52233766795,-8.928400225499999,3.5208185,9.7902057115
603.0,-0.27122680135,-9.5297764565,2.7232613505,9.960224914000001
604.0,-0.8649602057,-9.592688638999999,3.6919067085000004,10.457563867
605.0,-0.31929684129499997,-7.66198912,4.2778375010000005,8.8213379445
606.0,-0.16820459435000001,-9.9957300845,1.2548716965,10.084416841
607.0,0.19599068839999997,-10.015093562499999,1.4589034617499999,10.147407135
608.0,0.2391721625,-9.448631151,1.71247899865,9.6806916065
609.0,-0.30227512084999997,-9.873716423000001,1.9525573290000002,10.121149887
610.0,0.130875079095,-9.912863083000001,0.95136609655,9.962736049
611.0,0.52858227385,-9.686710232,1.5829599716999998,9.8566018905
612.0,0.64792248695,-9.0325217635,3.3750231479999995,9.711454406000001
613.0,-0.07195005604999999,-9.485064032,2.457977129,9.936256513
614.0,0.19497005370000003,-10.136801996500001,0.9419132824500001,10.2192221225
615.0,0.8647885147000001,-9.722905565,1.6314099931000001,9.929875445499999
616.0,2.8573366475,-9.182431222,1.2230316745,9.69450749
617.0,0.445717368505,-9.849187791999999,0.64903851145,9.900469903
618.0,0.10224004378000001,-9.2488059575,3.2477584475,9.804427291
619.0,-2.3107909545,-9.690836609000002,2.0805803535000003,10.195907596
620.0,-5.0419169335,-5.05907219,4.5059782105,9.114102561500001
621.0,2.433000162,0.6834110468,9.087941324500001,9.479059853999999
622.0,1.6027701903,2.2891859015,9.521773532000001,10.226757315
623.0,-3.4577471015,-0.9764765931999999,9.054660983000002,10.018278024
624.0,-6.3582080115,-4.0158727149999995,6.4880910494999995,9.9571373645
625.0,-5.1704979525,-3.4041875765,7.829683408499999,9.989796751
626.0,-4.182670363,-3.3797209335,8.391414645000001,10.048129667
627.0,-4.125972609,-2.9789163115,8.708560514,10.0866866
628.0,-4.206102065,-2.7522111665000004,8.731334023,10.078629043
629.0,-4.078145804,-2.885566285,8.645324048500001,9.996639465000001
630.0,-4.120559436000001,-2.881598215,8.599466946,9.9721170065
631.0,-4.758452049500001,-2.7395819905,8.320780892,9.970679676
632.0,-4.5578971035,-2.894809253,8.431386436499999,10.012395699999999
633.0,-4.496110482,-2.8547182975,8.4703041245,10.006025095
634.0,-4.6179142805,-2.8027469345,8.4244518135,10.00879892
635.0,-4.654692783,-2.665139205,8.437289894500001,9.997874026
636.0,-4.6401011985,-2.6926804525,8.4485799175,10.008070969999999
637.0,-4.5512437555,-2.7104700105,8.481927009500001,10.000184471
638.0,-4.481416124,-2.727262811,8.532624915,10.01637732
639.0,-4.4818215850000005,-2.714366547,8.511310740999999,9.995579239
640.0,-4.5151019495,-2.801020443,8.485823468500001,10.012140944999999
641.0,-4.4536300835,-2.7870033965000003,8.507471466,9.9990855005
642.0,-4.378613396,-2.777397921,8.5567290585,10.005190785
643.0,-4.3896352975,-2.7616782125,8.554411171999998,10.003689075
644.0,-4.376734283499999,-2.766590619,8.5618226785,10.00573622
645.0,-4.371931577,-2.7127592844999997,8.580842732499999,10.005184455
646.0,-4.3897545309999995,-2.7163887355,8.5699257695,10.004622430000001
647.0,-4.39417089,-2.7746842044999998,8.552088506499999,10.007357165
648.0,-4.3125773695,-2.8098198275,8.5730162905,9.9995382265
649.0,-4.337001066,-2.786984249,8.576798365,10.006914519999999
650.0,-4.329255688,-2.7933846740000003,8.576507429500001,10.005096615
651.0,-4.3355082685,-2.7904038435,8.572725361,10.00373012
652.0,-4.3398590724999995,-2.7948994235,8.570752715000001,10.00518086
653.0,-4.330352632,-2.795921956,8.573121200500001,10.00337725
654.0,-4.3401965115,-2.7938091529999998,8.569758837,10.00417127
655.0,-4.3344828645,-2.7990410875,8.571199162500001,10.004390915
656.0,-4.3302429375,-2.7985260095,8.5734979925,10.00438073
657.0,-4.3370487595,-2.797476745,8.569782672999999,10.003851529999999
658.0,-4.3327372925,-2.7984830815,8.572367651,10.00448164
659.0,-4.328945682500001,-2.800338353,8.573044906,10.003938380000001
660.0,-4.3389278725,-2.799384481,8.5694297395,10.004897745000001
661.0,-4.3338962379999995,-2.801940841,8.5703454625,10.004217870000002
662.0,-4.3281492055,-2.8025799475,8.571523487499999,10.00291832
663.0,-4.336953373,-2.803762723,8.568184978,10.004201715
664.0,-4.3306101755,-2.806218947,8.571113309000001,10.004652085
665.0,-4.327114263,-2.8062475765,8.571490108999999,10.003470700000001
666.0,-4.335813505,-2.805341363,8.569186521999999,10.005007595
667.0,-4.329716328,-2.8108425335,8.570479730999999,10.005018945
668.0,-4.333910546,-2.805088612,8.5706363865,10.00535446
669.0,-4.3374636905,-2.805012293,8.5685474235,10.00508333
670.0,-4.3284592115,-2.8100105835,8.572486879500001,10.00596272
671.0,-4.3372967645,-2.805804006,8.5697540705,10.006266459999999
672.0,-4.3295418095,-2.8092672115,8.5715591645,10.005429405
673.0,-4.3325894435,-2.8056609405,8.570865325,10.005138814999999
674.0,-4.3217652645,-2.7927869679999997,8.604441161,10.025689005
675.0,-4.2459211705,-2.7288033135000003,8.6414179155,10.007443535499998
676.0,-4.250022795,-2.7233758210000003,8.6396008205,10.006172576
677.0,-4.226715094,-2.6948886375,8.6173853,9.969403984
678.0,-4.3294463715,-2.6962764889999997,8.6200847455,10.0166908115
679.0,-4.436117101000001,-2.6646940385,8.573502762499999,10.01462845
680.0,-4.4664022965,-2.542766206,8.615100839,10.032105317
681.0,-4.363637659,-2.482429463,8.622006762,9.977330749
682.0,-4.451331733,-2.4931769724999997,8.627288229,10.024011535
683.0,-4.3137314565,-2.369510885,8.7085651555,10.00353307
684.0,-4.3025808735,-2.4202517869999998,8.7046686185,10.007083875
685.0,-4.3161019,-2.498840691,8.673801574,10.0054837395
686.0,-4.331091874,-2.520269265,8.668121323000001,10.01249768
687.0,-4.2638730015,-2.5609945405000003,8.6855102405,10.008936295
688.0,-4.3877657645,-2.4650834445,8.6515574965,10.009492805
689.0,-4.4661320655,-2.4617399245,8.6144264945,10.01073895
690.0,-4.493134387,-2.409081975,8.613021364,10.00879961
691.0,-4.388395265,-2.421076856,8.6610245855,10.006675105
692.0,-4.3442456095,-2.492521331,8.6590739285,10.003799737000001
693.0,-4.3242430855,-2.5302752965,8.667281924000001,10.011160105
694.0,-4.3675104165,-2.457977108,8.6629132425,10.008366015
695.0,-4.4742727055,-2.403697626,8.6185962085,10.003899846500001
696.0,-4.656555383000001,-2.3098752449999997,8.547672075000001,10.004317164
697.0,-4.5159890444999995,-2.3873720015,8.613340891,10.01520829
698.0,-4.396345737,-2.485581963,8.6426436095,10.0100634635
699.0,-4.1354666755,-2.5536462755000002,8.740282947,10.00094591
700.0,-4.091037164499999,-2.5855804869999996,8.7618575855,10.009598405
701.0,-4.1370804365,-2.571579269,8.741660107000001,10.007289315
702.0,-4.1448447900000005,-2.5550424195000003,8.7428756975,10.00729389
703.0,-4.2223083164999995,-2.533523221,8.710868735,10.006311839999999
704.0,-4.263302571500001,-2.5210316725,8.695007357000001,10.006727025
705.0,-4.2532517814999995,-2.530714052,8.6972809675,10.006866785
706.0,-4.2497749465,-2.5327982385,8.699479610000001,10.007828270000001
707.0,-4.244633618,-2.5420841205,8.6973286455,10.00613169
708.0,-4.229185758,-2.5600645330000003,8.6959550635,10.00297859
709.0,-4.264803023000001,-2.584230732,8.679992163000001,10.01045135
710.0,-4.214710775,-2.6103475855,8.6901364975,10.0048106535
711.0,-4.187358618,-2.655513105,8.688128633,10.003488715
712.0,-4.268203529999999,-2.6451398065,8.659164536999999,10.01019142
713.0,-4.209741204,-2.678525091,8.672966953500001,10.005837815
714.0,-4.2116918655,-2.6765505935,8.6734391225,10.0065415
715.0,-4.2120686905,-2.675420264,8.6741306675,10.006995960000001
716.0,-4.20490517,-2.6819113110000004,8.6752896215,10.00672415
717.0,-4.209588639,-2.6803040495,8.672280163,10.00565426
718.0,-4.202902053,-2.689313298,8.673324638,10.006168639999999
719.0,-4.204371006,-2.684968446,8.67354401,10.005806445000001
720.0,-4.204995787,-2.6865232445,8.672914494,10.005940840000001
721.0,-4.1986404565,-2.695167926,8.6739988585,10.006536525
722.0,-4.2006509350000005,-2.68880298,8.6759525545,10.007361759999998
723.0,-4.19498017,-2.6932861425,8.675876247000001,10.00612482
724.0,-4.1995893015,-2.6946790135,8.6743412625,10.007100195
725.0,-4.1986716665,-2.690825173,8.674817435000001,10.006090625
726.0,-4.195194805,-2.695599263,8.675132212000001,10.006190395
727.0,-4.1904541175,-2.6933481439999998,8.6793912205,10.007291705
728.0,-4.191145627999999,-2.6899523865,8.679901550499999,10.00710992
729.0,-4.1854700385,-2.6965865135,8.6791623125,10.005881065
730.0,-4.184320769,-2.6852450665,8.6851048945,10.00750442
731.0,-4.182541792,-2.690796557,8.683936384999999,10.007237365
732.0,-4.1779441434999995,-2.69534172,8.684007937499999,10.00660248
733.0,-4.1836330385,-2.6912455215,8.683036851499999,10.007033605
734.0,-4.179441701,-2.6975689935,8.682772697499999,10.006756385
735.0,-4.181020364,-2.695871115,8.683373587999998,10.00747933
736.0,-4.185494010499999,-2.6926327455,8.681289403000001,10.006668845
737.0,-4.1782970535,-2.7007167455000003,8.684022238499999,10.008210649999999
738.0,-4.181745298999999,-2.6944403185,8.6842797915,10.008183005
739.0,-4.1853556965,-2.6960094249999997,8.685500730000001,10.01117365
740.0,-4.188565238,-2.730830241,8.66882241,10.007510415
741.0,-4.175511683,-2.7209338990000003,8.679629702,10.00871392
742.0,-4.1533055695000005,-2.704274659,8.690036327000001,10.003994800000001
743.0,-4.2108095365,-2.6830321015000003,8.6765391875,10.010593915000001
744.0,-4.191819839500001,-2.6873317695,8.677248154499999,10.004390484
745.0,-4.2357435195,-2.7184824755,8.6557687805,10.012698635
746.0,-4.204079929000001,-2.6590376415000003,8.6754088515,10.0003842065
747.0,-4.199350410999999,-2.678312839,8.672506989,10.001014145
748.0,-4.197608108,-2.6826171705,8.672995571,10.0018602
749.0,-4.2042088490000005,-2.6795361885,8.670787346000001,10.00189199
750.0,-4.1944770065,-2.6934514065,8.673080956500002,10.003691795
751.0,-4.173622992,-2.698055464,8.682529436,10.0042489
752.0,-4.185336548,-2.6844438205,8.6818426615,10.004885835
753.0,-4.1825036395,-2.6891082165,8.684260712,10.00704887
754.0,-4.1878435435,-2.6821855660000002,8.681875639000001,10.005354545
755.0,-4.1884986925,-2.686394473,8.6827870005,10.007549545
756.0,-4.1879882985,-2.6853261450000003,8.681980974999998,10.006349615000001
757.0,-4.1942934295,-2.6831608730000003,8.679901554,10.00660539
758.0,-4.1890562605,-2.6873916810000003,8.680848898499999,10.00637122
759.0,-4.1924524715,-2.6833277989999997,8.680612178499999,10.006494625
760.0,-4.1955143755,-2.682917638,8.678289514,10.005653525
761.0,-4.1904445765,-2.6876583435,8.679138463,10.005537669999999
762.0,-4.1948275935,-2.683637805,8.6805787925,10.007544724999999
763.0,-4.196382392,-2.6817539235,8.678351531499999,10.005759744999999
764.0,-4.1926241005,-2.6872767975,8.679968325,10.007069285
765.0,-4.19666855,-2.6852116815000002,8.677893652,10.006409380000001
766.0,-4.199682763,-2.6854644555,8.677879358,10.007729274999999
767.0,-4.193549410499999,-2.6866997095,8.679338759,10.006755065
768.0,-4.199873536,-2.682698249,8.676892108,10.006211534999998
769.0,-4.2009037095,-2.6864326275,8.6762148695,10.007059004999999
770.0,-4.199134291,-2.6877251135,8.676839636499999,10.007204465000001
771.0,-4.202739898,-2.6863038560000003,8.6756282175,10.007286295
772.0,-4.1997686105,-2.689136833,8.676014563999999,10.007134664999999
773.0,-4.2029068245,-2.689341914,8.674245125999999,10.006973349999999
774.0,-4.2037414555,-2.690128852,8.673701423,10.007065659999999
775.0,-4.199677989,-2.6933338355,8.6741974475,10.00665059
776.0,-4.2016000305,-2.68992854,8.675399309,10.007582795000001
777.0,-4.2008178615,-2.693543686,8.676448556,10.00913854
778.0,-4.1991438295000005,-2.6908728660000003,8.677173479499999,10.008344395
779.0,-4.202339199000001,-2.6992096400000003,8.6746123585,10.009714209999999
780.0,-4.1852649369999995,-2.7215634494999996,8.674025748,10.008104594999999
781.0,-4.3083707024999995,-2.819988048,8.567784311499999,9.9988954485
782.0,-4.5505332775,-3.01687537,8.400581307,10.019334525000001
783.0,-4.512249880000001,-2.8921527355,8.438440254500001,9.997315398000001
784.0,-4.343506416,-2.9017772665,8.5357678725,10.00730776
785.0,-4.302632796999999,-2.917201633,8.549107184499999,10.00549999
786.0,-4.290414334499999,-2.93283509,8.552679892,10.00787256
787.0,-4.295455507,-2.931242136,8.549160153999999,10.00656133
788.0,-4.2885829145,-2.9441574585,8.5479821155,10.00640491
789.0,-4.292612988,-2.9425072730000004,8.5474574775,10.007192745000001
790.0,-4.2963235235,-2.9403658485,8.5462174685,10.007096905000001
791.0,-4.291444508,-2.944987321,8.546217459000001,10.00636276
792.0,-4.294924739000001,-2.942689767,8.5449134245,10.006065934999999
793.0,-4.2955079695,-2.942984206,8.545110998999998,10.006571635
794.0,-4.286923191,-2.9501286495,8.5462365605,10.005955154999999
795.0,-4.291783130000001,-2.947572293,8.5448152915,10.00607082
796.0,-4.290180637500001,-2.9493798655,8.545072830999999,10.00613736
797.0,-4.287228428,-2.949570639,8.5461363985,10.00583595
798.0,-4.291654358000001,-2.9497423339999997,8.5451205375,10.006916775
799.0,-4.2854351625,-2.955370134,8.546341465000001,10.006953825
800.0,-4.2881298295,-2.9518885289999997,8.545716689999999,10.006547055
801.0,-4.289145695,-2.951692987,8.5449011355,10.00622799
802.0,-4.2835751275,-2.9551125899999997,8.545974231999999,10.00576768
803.0,-4.288215677,-2.9521079175000002,8.545339915,10.006326475
804.0,-4.287600435,-2.9540347235000004,8.544805749,10.006175800000001
805.0,-4.2848771525,-2.955851835,8.5458883955,10.006470375
806.0,-4.288373065,-2.9546690435,8.54476283,10.0066573
807.0,-4.286059944,-2.9576450999999997,8.5458406775,10.007465675
808.0,-4.283775438999999,-2.9581315705,8.5455879175,10.00641649
809.0,-4.2884910385,-2.9553509415,8.54385882,10.006137155000001
810.0,-4.2824601935,-2.9592120509999997,8.546058390999999,10.006573735
811.0,-4.2856974755,-2.956829546,8.544157129,10.005631685
812.0,-4.287028116,-2.9571443215,8.543804183999999,10.005993815
813.0,-4.283231735999999,-2.963315823,8.5451252925,10.007321390000001
814.0,-4.2862745635,-2.958598964,8.543188944499999,10.005575355000001
815.0,-4.283451124999999,-2.963864295,8.544634057,10.007158845
816.0,-4.280203217,-2.9654000165000003,8.541615087,10.0036461
