"Time (s)","Sound pressure level (dB)"
9.034218304E1,-6.588110658E1
9.085789858E1,-6.549341849E1
9.137570108E1,-7.603162010E1
9.189561671E1,-7.481438882E1
9.241305579E1,-7.198617379E1
9.292921446E1,-5.759268252E1
9.344682121E1,-6.548519025E1
9.396483987E1,-7.522009453E1
9.448271054E1,-7.313168202E1
9.500047638E1,-6.496787788E1
9.551838046E1,-7.330916818E1
9.603424721E1,-6.803173652E1
9.655415917E1,-7.402190915E1
9.707200046E1,-6.866023696E1
9.758983688E1,-6.170664504E1
9.810770617E1,-6.223563852E1
9.862590792E1,-6.688943528E1
9.914341767E1,-7.309308063E1
9.966135833E1,-7.051508198E1
1.001849007E2,-6.785552085E1
1.007115197E2,-6.270552234E1
1.012314475E2,-6.136830339E1
1.017493720E2,-6.296579451E1
1.022754388E2,-7.084483832E1
1.028019798E2,-7.251881802E1
1.033272417E2,-6.073281980E1
1.038570680E2,-6.116904260E1
1.043721075E2,-5.886272372E1
1.048899573E2,-7.545069704E1
1.054113546E2,-7.552071933E1
1.059254948E2,-7.361860841E1
1.064434779E2,-5.756580964E1
1.069612942E2,-6.178141802E1
1.074789995E2,-7.142799498E1
1.079968584E2,-7.234510047E1
1.085172121E2,-7.457161096E1
1.090325646E2,-7.158282799E1
1.095504021E2,-7.329258344E1
1.100681783E2,-7.007802512E1
1.105841972E2,-7.019323222E1
1.111018848E2,-7.003361173E1
1.116219000E2,-7.382453697E1
1.121397143E2,-7.556721674E1
1.126576175E2,-7.548227203E1
1.131849739E2,-7.513962499E1
1.137100689E2,-7.214717714E1
1.142278818E2,-7.173226030E1
1.147458375E2,-7.313904622E1
1.152617032E2,-7.449032222E1
1.157795900E2,-7.496027823E1
1.162974238E2,-7.364511715E1
1.168153144E2,-7.351144227E1
1.173330898E2,-7.086729839E1
1.178510353E2,-7.229027959E1
1.183707512E2,-7.201262430E1
1.188886958E2,-7.309557371E1
1.194063549E2,-7.275795213E1
1.199243010E2,-6.316218261E1
1.204420983E2,-7.244740148E1
1.209600671E2,-7.056141727E1
1.214778217E2,-7.086323952E1
1.219957084E2,-7.082711613E1
1.225135335E2,-7.379657271E1
1.230313858E2,-7.451896924E1
1.235493022E2,-7.489031734E1
1.240671233E2,-7.538940426E1
1.245848985E2,-7.248257651E1
1.251028640E2,-7.236690593E1
1.256205920E2,-7.437685928E1
1.261366495E2,-7.469359400E1
1.266544119E2,-7.224662463E1
1.271748416E2,-7.319824360E1
1.276922442E2,-7.455011999E1
1.282168688E2,-7.103760926E1
1.287426447E2,-7.329179369E1
1.292605753E2,-7.253011951E1
1.297840770E2,-7.365316582E1
1.303079649E2,-7.430531051E1
1.308309085E2,-7.582888573E1
1.313513173E2,-7.593500836E1
1.318759175E2,-6.984852857E1
1.324010622E2,-7.196651016E1
1.329268923E2,-6.654119441E1
1.334538363E2,-7.188602165E1
1.339717723E2,-6.504949303E1
1.344958162E2,-6.460187017E1
1.350179895E2,-6.977876843E1
1.355446871E2,-6.021305608E1
1.360615573E2,-6.651180445E1
1.365788111E2,-5.441181417E1
1.371063470E2,-7.166476631E1
1.376310820E2,-4.304444026E1
1.381479148E2,-4.700561069E1
1.386736374E2,-6.107402509E1
1.392007989E2,-7.226946911E1
1.397202922E2,-4.908232375E1
1.402408028E2,-6.446458116E1
1.407663958E2,-4.677111942E1
1.412885832E2,-6.481522097E1
1.418079735E2,-5.043526137E1
1.423351019E2,-6.817931665E1
1.428609030E2,-6.962134437E1
1.433851760E2,-7.515098512E1
1.439109410E2,-7.460758794E1
1.444305410E2,-7.353374241E1
1.449518112E2,-6.887567804E1
1.454685555E2,-7.024243121E1
1.459844122E2,-6.385819549E1
1.465017273E2,-5.702285078E1
1.470204680E2,-6.856502085E1
1.475384195E2,-7.289198269E1
1.480597552E2,-7.492406840E1
1.485742283E2,-7.372252863E1
1.490998807E2,-7.212729827E1
1.496246816E2,-7.042467050E1
1.501445414E2,-6.725447809E1
1.506671240E2,-6.318440179E1
1.511897831E2,-7.462725165E1
1.517148850E2,-7.135377085E1
1.522335425E2,-7.426499714E1
1.527564206E2,-6.382338063E1
1.532832042E2,-7.367666502E1
1.538093925E2,-7.469219027E1
1.543411950E2,-7.492906535E1
1.548595369E2,-6.844750321E1
1.553821855E2,-7.240272154E1
1.559078135E2,-6.895929657E1
1.564258054E2,-7.442232193E1
1.569425616E2,-6.916414597E1
1.574614064E2,-7.171483223E1
1.579791138E2,-7.367285609E1
1.584969449E2,-7.511387472E1
1.590129264E2,-7.324405349E1
1.595328326E2,-7.487846200E1
1.600591048E2,-7.528974587E1
1.605852420E2,-7.105634667E1
1.611094067E2,-6.944730623E1
1.616355297E2,-7.426384323E1
1.621594816E2,-7.162286904E1
1.626761303E2,-7.507631926E1
1.631928291E2,-7.504296857E1
1.637090147E2,-7.478843001E1
1.642261432E2,-7.125579417E1
1.647520362E2,-7.253044343E1
1.652772980E2,-5.838832701E1
1.657971160E2,-7.043871229E1
1.663151107E2,-7.445149135E1
1.668328374E2,-7.491885555E1
1.673552142E2,-6.949343066E1
1.678719058E2,-7.478290015E1
1.683875910E2,-7.378046033E1
1.689044429E2,-7.423344253E1
1.694263613E2,-7.364455640E1
1.699380732E2,-7.503729867E1
1.704560012E2,-7.561697458E1
1.709739122E2,-7.307669001E1
1.714917250E2,-7.534606983E1
1.720115171E2,-7.473027006E1
1.725386495E2,-7.125162964E1
1.730640338E2,-7.218337340E1
1.735886181E2,-7.295734026E1
1.741142867E2,-7.576414311E1
1.746385903E2,-7.496882940E1
1.751552578E2,-7.566455168E1
1.756718729E2,-7.411555731E1
1.761877413E2,-6.844442475E1
1.767051477E2,-7.494463521E1
1.772234083E2,-7.440361080E1
1.777391810E2,-7.558322496E1
1.782570335E2,-7.477199191E1
1.787748325E2,-7.541953192E1
1.792927485E2,-7.001164920E1
1.798104817E2,-6.066681091E1
1.803303411E2,-7.390634694E1
1.808552204E2,-7.573477874E1
1.813806013E2,-7.153803889E1
1.819050988E2,-5.968820081E1
1.824219035E2,-7.434514873E1
1.829385790E2,-7.452068520E1
1.834552422E2,-7.430368650E1
1.839716485E2,-7.268158338E1
1.844885074E2,-7.560763072E1
1.850071565E2,-7.211720872E1
1.855250298E2,-7.310133453E1
1.860428788E2,-7.454704627E1
1.865605394E2,-7.491354508E1
1.870784002E2,-7.452049093E1
1.875961960E2,-7.566509702E1
1.881140170E2,-7.240634702E1
1.886318997E2,-7.150039891E1
1.891497256E2,-7.521134940E1
1.896663214E2,-7.509484622E1
1.901855119E2,-7.550879567E1
1.907032472E2,-7.523336577E1
1.912210292E2,-7.514994082E1
1.917388222E2,-7.443597124E1
1.922567202E2,-7.498046942E1
1.927745032E2,-7.141227804E1
1.932949607E2,-6.429099730E1
1.938114388E2,-7.540461130E1
1.943279541E2,-7.307301143E1
1.948459348E2,-6.953528437E1
1.953636548E2,-7.519914388E1
1.958870918E2,-6.977249333E1
1.964140433E2,-7.419253655E1
1.969339521E2,-7.041710930E1
1.974517690E2,-7.119742650E1
1.979695271E2,-7.279056358E1
1.984914305E2,-7.472649025E1
1.990148555E2,-7.509366913E1
1.995393290E2,-7.223393689E1
2.000648704E2,-7.387172884E1
2.005919770E2,-6.987639911E1
2.011148099E2,-7.363227282E1
2.016355116E2,-7.333767212E1
2.021621080E2,-7.176094506E1
2.026819849E2,-6.824095226E1
2.032037289E2,-6.598145967E1
2.037304197E2,-7.411342679E1
2.042482627E2,-6.189254432E1
2.047719454E2,-6.516220496E1
2.052885429E2,-6.468612702E1
2.058055909E2,-6.817896333E1
2.063216941E2,-6.483545920E1
2.068392514E2,-6.361344045E1
2.073573257E2,-7.497629489E1
2.078779407E2,-7.459985470E1
2.083951613E2,-7.334292797E1
2.089178967E2,-7.542592095E1
2.094453349E2,-7.431854511E1
2.099613908E2,-7.528616270E1
2.104850837E2,-7.190886858E1
2.110076480E2,-7.493370953E1
2.115317463E2,-7.225515564E1
2.120516449E2,-7.313471014E1
2.125742771E2,-7.093143958E1
2.130909983E2,-7.445567648E1
2.136070569E2,-7.401405270E1
2.141243461E2,-7.555836687E1
2.146502076E2,-7.507095898E1
2.151754120E2,-7.360047090E1
2.156932105E2,-7.572149315E1
2.162110891E2,-7.304025880E1
2.167384129E2,-7.143526308E1
2.172634103E2,-7.382737343E1
2.177838959E2,-7.202631652E1
2.183005204E2,-6.808520189E1
2.188171369E2,-6.848498650E1
2.193329527E2,-7.426123927E1
2.198587759E2,-6.159880185E1
2.203852350E2,-6.134240415E1
2.209050433E2,-5.682126908E1
2.214267219E2,-6.090983355E1
2.219526705E2,-6.935275238E1
2.224753118E2,-6.009211100E1
2.229938318E2,-7.185703189E1
2.235173614E2,-5.474306381E1
2.240437006E2,-7.263652710E1
2.245633698E2,-7.214233191E1
2.250814287E2,-7.443180423E1
2.256007103E2,-7.541369013E1
2.261231679E2,-7.490178472E1
2.266494845E2,-7.556112322E1
2.271747748E2,-7.400581434E1
2.277018694E2,-7.471455133E1
2.282232497E2,-7.491543615E1
2.287466179E2,-7.312811375E1
2.292725183E2,-7.416018918E1
2.297980497E2,-7.185558297E1
2.303271430E2,-5.298787321E1
2.308444714E2,-7.356452571E1
2.313621714E2,-6.458208143E1
2.318780560E2,-6.769998798E1
2.323972858E2,-6.197614032E1
2.329146004E2,-6.583826510E1
2.334410288E2,-5.866247186E1
2.339666065E2,-7.509644175E1
2.344888383E2,-7.484095978E1
2.350035113E2,-7.550526936E1
2.355213728E2,-7.419313477E1
2.360374266E2,-6.577903688E1
2.365550940E2,-6.508830662E1
2.370793798E2,-7.399937278E1
2.376016454E2,-6.261293092E1
2.381274495E2,-6.084314136E1
2.386516603E2,-5.559936008E1
2.391777958E2,-5.680944401E1
2.397016099E2,-6.369292168E1
2.402183081E2,-7.498126179E1
2.407349182E2,-6.120584619E1
2.412511798E2,-7.391324758E1
2.417682901E2,-7.158554462E1
2.422882305E2,-6.541203780E1
2.428047556E2,-5.779802631E1
2.433272104E2,-7.172535177E1
2.438516255E2,-7.013598699E1
2.443750485E2,-6.388298759E1
2.449015677E2,-5.979287734E1
2.454274615E2,-6.120734263E1
2.459516459E2,-5.151686021E1
2.464778626E2,-5.936145536E1
2.470016179E2,-6.610759280E1
2.475221133E2,-6.037343915E1
2.480481058E2,-6.269248134E1
2.485720433E2,-5.871177499E1
2.490977355E2,-7.322778340E1
2.496184344E2,-7.434109287E1
2.501454269E2,-5.917152478E1
2.506709325E2,-6.205784625E1
2.511969097E2,-5.830641823E1
2.517233089E2,-7.479729055E1
2.522469366E2,-7.552598049E1
2.527687013E2,-7.395460160E1
2.532937925E2,-7.439372468E1
2.538155387E2,-5.544150445E1
2.543322927E2,-7.507881847E1
2.548488190E2,-6.289588308E1
2.553668814E2,-7.423496669E1
2.558847449E2,-5.761495370E1
2.564026605E2,-6.910390272E1
2.569204659E2,-5.734274322E1
2.574383974E2,-6.137581333E1
2.579656657E2,-5.585428314E1
2.584907528E2,-7.259781079E1
2.590084210E2,-5.831562139E1
2.595350343E2,-7.508701315E1
2.600608587E2,-6.338921840E1
2.605850332E2,-6.268157091E1
2.611110583E2,-7.552226941E1
2.616350655E2,-5.690053174E1
2.621516146E2,-6.519222396E1
2.626683410E2,-7.337221426E1
2.631863073E2,-6.191738823E1
2.637024532E2,-6.553124466E1
2.642194985E2,-7.455718963E1
2.647381359E2,-6.802412736E1
2.652559153E2,-7.438008868E1
2.657737962E2,-7.207354478E1
2.662931738E2,-7.384471771E1
2.668086127E2,-7.391904778E1
2.673255970E2,-7.196097539E1
2.678450390E2,-7.407381614E1
2.683629221E2,-6.387490294E1
2.688807402E2,-7.382793686E1
2.693985752E2,-7.324545483E1
2.699163951E2,-6.002822055E1
2.704343602E2,-6.448484647E1
2.709521583E2,-7.134283443E1
2.714680282E2,-7.288574698E1
2.719859010E2,-7.234115141E1
2.725037628E2,-6.843779020E1
2.730308391E2,-7.366136413E1
2.735580733E2,-6.501557626E1
2.740807916E2,-5.101403237E1
2.745967616E2,-6.800908252E1
2.751172965E2,-7.182353115E1
2.756441506E2,-7.002047113E1
2.761641170E2,-7.387769892E1
2.766854254E2,-7.425840815E1
2.772020167E2,-7.285189736E1
2.777177500E2,-6.933949441E1
2.782352717E2,-7.456650731E1
2.787541706E2,-7.343732083E1
2.792732317E2,-7.320040334E1
2.797932499E2,-6.465117127E1
2.803052085E2,-6.851598081E1
2.808232224E2,-6.244471151E1
2.813447661E2,-7.211460536E1
2.818710959E2,-6.701742375E1
2.823954765E2,-7.168894170E1
2.829210483E2,-7.391758746E1
2.834479094E2,-7.511838947E1
2.839680130E2,-7.462869073E1
2.844877354E2,-7.288439707E1
2.850043820E2,-7.425526589E1
2.855186950E2,-7.558947538E1
2.860373537E2,-7.402179119E1
2.865552835E2,-7.449771360E1
2.870731160E2,-7.416709051E1
2.875910198E2,-7.437736853E1
2.881088857E2,-7.105466131E1
2.886266503E2,-7.276337472E1
2.891446181E2,-7.501838709E1
2.896625701E2,-7.483683865E1
2.901803623E2,-7.485400519E1
2.906980714E2,-7.495138092E1
2.912160255E2,-7.438103769E1
2.917417479E2,-7.495671282E1
2.922683841E2,-7.505350067E1
2.927861364E2,-7.392001170E1
2.933041406E2,-7.445987912E1
2.938216742E2,-7.482108133E1
2.943395347E2,-7.415182454E1
2.948564045E2,-7.459346017E1
2.953752543E2,-7.274374276E1
2.958954896E2,-7.356745535E1
2.964109336E2,-6.947915785E1
2.969287215E2,-5.883810125E1
2.974520630E2,-6.983363439E1
2.979790498E2,-6.796848723E1
2.985008926E2,-5.758568015E1
2.990210818E2,-4.857202856E1
2.995375816E2,-6.594124870E1
3.000515955E2,-5.171216037E1
3.005716758E2,-5.317682129E1
3.010879777E2,-5.884936474E1
3.016058217E2,-5.123723416E1
3.021302206E2,-5.829814887E1
3.026573565E2,-5.649335715E1
3.031759094E2,-5.873438256E1
3.036974196E2,-6.120722766E1
3.042242334E2,-5.454369145E1
3.047460390E2,-7.198006550E1
3.052638623E2,-5.127411501E1
3.057908903E2,-6.603091132E1
3.063142478E2,-5.862855068E1
3.068408852E2,-5.475599913E1
3.073664760E2,-5.157726374E1
3.078875933E2,-4.932459448E1
3.084115785E2,-5.385354900E1
3.089385578E2,-5.458656516E1
3.094624233E2,-6.015447412E1
3.099890024E2,-5.426692935E1
3.105107837E2,-6.562630117E1
3.110302049E2,-6.789484915E1
3.115471061E2,-6.481958428E1
3.120641200E2,-6.595823563E1
3.125802988E2,-6.169574518E1
3.130971291E2,-6.672180385E1
3.136158064E2,-6.731308142E1
3.141400690E2,-5.736806652E1
3.146674281E2,-7.194815596E1
3.151861606E2,-7.295500585E1
3.157073644E2,-7.040126877E1
3.162304069E2,-7.010888953E1
3.167563865E2,-7.451028221E1
3.172742481E2,-7.381098316E1
3.177970668E2,-7.308676467E1
3.183137385E2,-7.050911248E1
3.188298719E2,-7.426766516E1
3.193528211E2,-7.407415292E1
3.198782745E2,-7.394230382E1
3.203964902E2,-7.410754032E1
3.209201041E2,-7.130648878E1
3.214471387E2,-7.415413559E1
3.219682720E2,-7.515071960E1
3.224874585E2,-6.992357232E1
3.230137590E2,-7.334854025E1
3.235383282E2,-7.460023226E1
3.240637725E2,-7.407708272E1
3.245905894E2,-7.410839861E1
3.251106661E2,-7.337498978E1
3.256302879E2,-7.322308505E1
3.261471488E2,-7.366880184E1
3.266614875E2,-7.501467189E1
3.271749521E2,-7.407603632E1
3.276970233E2,-6.847481543E1
3.282160039E2,-7.551780187E1
3.287400762E2,-7.465836103E1
3.292662990E2,-7.475722055E1
3.297840032E2,-7.456418009E1
3.303072833E2,-7.563248391E1
3.308215010E2,-7.449985992E1
3.313466598E2,-7.310067373E1
3.318738398E2,-7.439741600E1
3.323916287E2,-7.432835078E1
3.329138455E2,-7.551916333E1
3.334272333E2,-6.228479857E1
3.339532258E2,-7.185210667E1
3.344796992E2,-7.074272330E1
3.349954838E2,-7.217193459E1
3.355203395E2,-6.199570004E1
3.360477608E2,-5.934130820E1
3.365675135E2,-7.021303467E1
3.370876556E2,-6.986196830E1
3.376126960E2,-7.273685302E1
3.381375364E2,-7.120600870E1
3.386546738E2,-5.467233611E1
3.391730892E2,-6.688808267E1
3.396908183E2,-6.094093375E1
3.402085282E2,-6.598088873E1
3.407264355E2,-6.561485525E1
3.412440904E2,-5.981421374E1
3.417618129E2,-6.029896137E1
3.422796779E2,-6.154932440E1
3.427975798E2,-5.935398091E1
3.433152378E2,-7.457524479E1
3.438332247E2,-7.489159638E1
3.443508800E2,-5.123192022E1
3.448686678E2,-5.972813942E1
3.453852587E2,-7.415738427E1
3.459041465E2,-6.003877388E1
3.464218295E2,-5.706112464E1
3.469396283E2,-5.410446839E1
3.474555150E2,-5.395377437E1
3.479732704E2,-6.674892301E1
3.484930362E2,-6.113776203E1
3.490109051E2,-5.686837437E1
3.495285742E2,-6.853921563E1
3.500464427E2,-5.647015932E1
3.505640470E2,-6.501069827E1
3.510818817E2,-6.504662707E1
3.515996399E2,-6.099153758E1
3.521173373E2,-7.375974220E1
3.526351360E2,-7.425981373E1
3.531529240E2,-7.415407918E1
3.536687267E2,-7.384713492E1
3.541865077E2,-7.410949105E1
3.547042696E2,-7.270239647E1
3.552220796E2,-7.317720743E1
3.557418622E2,-7.399119083E1
3.562598008E2,-6.152996213E1
3.567774725E2,-7.058353172E1
3.572973413E2,-7.310241159E1
3.578147265E2,-7.513657355E1
3.583307487E2,-7.509316370E1
3.588464610E2,-7.347261679E1
3.593643329E2,-6.214487733E1
3.598820870E2,-5.581645317E1
3.604016400E2,-5.457634250E1
3.609193731E2,-6.961534664E1
3.614371082E2,-7.164404035E1
3.619549265E2,-5.533252790E1
3.624706750E2,-6.062264181E1
3.629904155E2,-5.751108472E1
3.635173363E2,-6.206875068E1
3.640425992E2,-7.505049010E1
3.645583126E2,-7.557041568E1
3.650780542E2,-6.807200745E1
3.655958673E2,-7.507887460E1
3.661115860E2,-5.445675938E1
3.666312584E2,-6.597240984E1
3.671490605E2,-7.437509304E1
3.676658462E2,-7.299168832E1
3.681844385E2,-6.161835605E1
3.687020035E2,-5.039546228E1
3.692177968E2,-6.599990527E1
3.697375189E2,-7.052599044E1
3.702532014E2,-6.017290130E1
3.707709383E2,-6.867769858E1
3.712906766E2,-5.606582449E1
3.718084434E2,-7.418264072E1
3.723240811E2,-6.658639222E1
3.728438741E2,-7.395259402E1
3.733615699E2,-7.187734649E1
3.738773245E2,-7.599467627E1
3.743950511E2,-7.451599534E1
3.749148081E2,-7.224966918E1
3.754324561E2,-7.182158304E1
3.759501135E2,-7.277582023E1
3.764679012E2,-7.091958309E1
3.769855723E2,-7.500265342E1
3.775032915E2,-7.525016441E1
3.780210423E2,-7.547689116E1
3.785386688E2,-7.414263853E1
3.790563752E2,-7.421027880E1
3.795741500E2,-7.319437658E1
3.800918864E2,-7.355688198E1
3.806094900E2,-7.442246418E1
3.811254748E2,-7.302446315E1
3.816491683E2,-6.270285124E1
3.821748048E2,-7.449437907E1
3.826974682E2,-6.969150825E1
3.832163948E2,-7.159028136E1
3.837328884E2,-7.003599458E1
3.842532648E2,-6.920949914E1
3.847666416E2,-5.999339579E1
3.852925880E2,-6.832180325E1
3.858189223E2,-7.327571218E1
3.863385910E2,-7.139337269E1
3.868598941E2,-7.092261418E1
3.873741946E2,-7.262943815E1
3.878953665E2,-7.175447542E1
3.884186088E2,-7.094168178E1
3.889424700E2,-7.279033017E1
3.894619455E2,-7.336225556E1
3.899858346E2,-7.382058632E1
3.905122022E2,-7.337183167E1
3.910379400E2,-7.420043841E1
3.915645111E2,-7.422383407E1
3.920842791E2,-7.085007304E1
3.926019460E2,-7.314889129E1
3.931196741E2,-7.378878546E1
3.936373689E2,-7.416269793E1
3.941552850E2,-6.988262148E1
3.946731043E2,-7.328790600E1
3.951907975E2,-7.452032512E1
3.957067096E2,-7.317480483E1
3.962243966E2,-7.004909951E1
3.967464421E2,-7.097702779E1
3.972619762E2,-7.436639719E1
3.977857194E2,-6.066560929E1
3.983125096E2,-5.593737907E1
3.988321988E2,-6.156032583E1
3.993500265E2,-6.714469597E1
3.998677964E2,-6.638437087E1
4.003835939E2,-5.955755295E1
4.009034045E2,-6.803252037E1
4.014251473E2,-6.646441259E1
4.019388600E2,-7.126327672E1
4.024644934E2,-6.215491790E1
4.029911033E2,-6.032826555E1
4.035173356E2,-6.071942250E1
4.040433606E2,-7.445577484E1
4.045678697E2,-7.078771057E1
4.050935243E2,-6.983562830E1
4.056155138E2,-7.465828622E1
4.061293434E2,-7.304781049E1
4.066490265E2,-7.086120201E1
4.071748398E2,-7.516102323E1
4.077013138E2,-7.497802372E1
4.082191832E2,-7.398282762E1
4.087370153E2,-6.811127049E1
4.092547438E2,-7.489163711E1
4.097724846E2,-6.230474604E1
4.102903902E2,-5.749529861E1
4.108079393E2,-7.143239600E1
4.113258170E2,-6.043566201E1
4.118435693E2,-6.079963225E1
4.123613657E2,-7.437118272E1
4.128811040E2,-7.528625807E1
4.133976224E2,-7.410661764E1
4.139127156E2,-7.225241934E1
4.144305911E2,-7.479337981E1
4.149482512E2,-7.476576317E1
4.154680523E2,-7.411894173E1
4.159859067E2,-7.533366235E1
4.165017417E2,-7.334239890E1
4.170215346E2,-7.547879628E1
4.175371184E2,-7.152481491E1
4.180551153E2,-6.808870744E1
4.185730428E2,-6.596183238E1
4.190910378E2,-7.430215239E1
4.196086724E2,-7.422262079E1
4.201286345E2,-7.420128975E1
4.206464362E2,-7.271151580E1
4.211644238E2,-7.267507910E1
4.216820797E2,-7.465972929E1
4.221998831E2,-7.211341565E1
4.227206325E2,-7.373092541E1
4.232356451E2,-7.070817003E1
4.237533311E2,-6.585959288E1
4.242778110E2,-6.940178375E1
4.248037078E2,-6.550507806E1
4.253235975E2,-7.099805618E1
4.258451541E2,-6.151613198E1
4.263591030E2,-5.347517230E1
