"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
2.887623679E1,8.354758606E1,-5.149644509E1
2.938617071E1,8.401406747E1,-5.280607395E1
2.989610471E1,8.276158499E1,-4.921763091E1
3.040603946E1,8.171181992E1,-4.840627281E1
3.091597346E1,8.073642785E1,-4.619146911E1
3.142590742E1,8.385528303E1,-5.091185392E1
3.193584142E1,8.287368641E1,-4.815780810E1
3.244577704E1,8.213507963E1,-4.753885796E1
3.295571104E1,8.166560080E1,-4.579645650E1
3.346564608E1,8.185617282E1,-4.717635004E1
3.397558008E1,8.157367263E1,-4.579343912E1
3.448551408E1,8.294959584E1,-4.995683846E1
3.499544808E1,8.407045860E1,-5.364868055E1
3.550538329E1,8.345926367E1,-5.055232591E1
3.601531729E1,8.402337515E1,-5.325735479E1
3.652525208E1,8.410130702E1,-5.192213470E1
3.703518708E1,8.410903866E1,-5.186312246E1
3.754512142E1,8.412903266E1,-5.184346137E1
3.805505642E1,8.413837794E1,-5.176529739E1
3.856499179E1,8.409595566E1,-5.215471976E1
3.907492679E1,8.410612592E1,-5.233441432E1
3.958486142E1,8.405861786E1,-5.198253891E1
4.009479642E1,8.415755044E1,-5.266319733E1
4.060473192E1,8.407185056E1,-5.186138545E1
4.111466692E1,8.410321336E1,-5.188422038E1
4.162460133E1,8.415247726E1,-5.235553551E1
4.213453633E1,8.409220338E1,-5.226140743E1
4.264447133E1,8.414859457E1,-5.254543331E1
4.315440633E1,8.411107891E1,-5.240499996E1
4.366434254E1,8.411878559E1,-5.223313770E1
4.417427754E1,8.412418744E1,-5.216317782E1
4.468421267E1,8.410347454E1,-5.183702353E1
4.519414767E1,8.415027908E1,-5.219560358E1
4.570408317E1,8.411044802E1,-5.184389552E1
4.621401817E1,8.419841878E1,-5.248799222E1
4.723388946E1,8.412875566E1,-5.205623306E1
4.774382546E1,8.418429920E1,-5.236975498E1
4.825376029E1,8.412146938E1,-5.208546506E1
4.876369629E1,8.416821909E1,-5.218136474E1
4.927363154E1,8.414185630E1,-5.195831634E1
4.978356754E1,8.415199089E1,-5.200950611E1
5.029350383E1,8.415782929E1,-5.194116830E1
5.080343983E1,8.414953051E1,-5.196849165E1
5.131337396E1,8.414328262E1,-5.208009356E1
5.182330996E1,8.415946072E1,-5.221519667E1
5.233324629E1,8.413354583E1,-5.167636985E1
5.284318229E1,8.415650701E1,-5.272483302E1
5.335311829E1,8.414433362E1,-5.196284506E1
5.386305429E1,8.411969248E1,-5.173596639E1
5.437299042E1,8.414702144E1,-5.178569296E1
5.488292642E1,8.417037434E1,-5.178762218E1
5.539286292E1,8.416159178E1,-5.182027319E1
5.590279892E1,8.420942176E1,-5.206633984E1
5.641273417E1,8.417949668E1,-5.191651003E1
5.692267017E1,8.420187955E1,-5.197225605E1
5.743260721E1,8.413210082E1,-5.157722511E1
5.794254321E1,8.418178743E1,-5.211405839E1
5.845248008E1,8.414943127E1,-5.167781835E1
5.896241608E1,8.416785892E1,-5.174419109E1
5.947235279E1,8.418184728E1,-5.186842883E1
5.998228879E1,8.414416179E1,-5.195529673E1
6.049222421E1,8.414753371E1,-5.201830639E1
6.100216121E1,8.417531966E1,-5.214475993E1
6.151209704E1,8.412132417E1,-5.255935628E1
6.202203404E1,8.406163202E1,-5.184543122E1
6.253197096E1,8.407261725E1,-5.188317599E1
6.304190796E1,8.406603965E1,-5.179033460E1
6.355184379E1,8.404205789E1,-5.166053747E1
6.406178079E1,8.406717911E1,-5.186777941E1
6.457171679E1,8.409764701E1,-5.218708043E1
6.508165379E1,8.406945791E1,-5.200061676E1
6.559159029E1,8.405152845E1,-5.184293460E1
6.610152729E1,8.402835094E1,-5.175638511E1
6.661146392E1,8.398045343E1,-5.147927093E1
6.712140092E1,8.404403818E1,-5.212869126E1
6.763133746E1,8.412634973E1,-5.258484793E1
6.814127446E1,8.410407737E1,-5.240686702E1
6.865121154E1,8.408337664E1,-5.237730493E1
6.916114754E1,8.407604463E1,-5.228888584E1
6.967108429E1,8.407317860E1,-5.242208971E1
7.018102129E1,8.417780055E1,-5.326365052E1
7.069095854E1,8.413262890E1,-5.275063085E1
7.120089554E1,8.404460663E1,-5.239370437E1
7.171083271E1,8.413339652E1,-5.314740017E1
7.222076971E1,8.409458728E1,-5.287489348E1
7.273070792E1,8.409730088E1,-5.277892186E1
7.324064492E1,8.409859796E1,-5.282411118E1
7.375058108E1,8.397665736E1,-5.267185833E1
7.426051892E1,8.403130565E1,-5.275146408E1
7.477045592E1,8.399891886E1,-5.243713756E1
7.528039342E1,8.399465640E1,-5.255767737E1
7.579033042E1,8.404555615E1,-5.280350984E1
7.681020546E1,8.402277032E1,-5.229530239E1
7.732014271E1,8.405313587E1,-5.232691675E1
7.783007971E1,8.399495686E1,-5.205508669E1
7.834001767E1,8.402725939E1,-5.216858049E1
7.884995567E1,8.404495346E1,-5.243498797E1
7.935989267E1,8.400181535E1,-5.196040620E1
7.986983067E1,8.406198369E1,-5.257232232E1
8.037976867E1,8.399327002E1,-5.199128157E1
8.088970667E1,8.403821527E1,-5.205598133E1
8.139964454E1,8.399360481E1,-5.186523265E1
8.190958354E1,8.402635795E1,-5.185329358E1
8.241952146E1,8.401972135E1,-5.200889332E1
8.292946046E1,8.402516960E1,-5.231721620E1
8.343939983E1,8.402271258E1,-5.215965618E1
8.394933883E1,8.397007838E1,-5.172465657E1
8.445927767E1,8.401675613E1,-5.213677346E1
8.496921767E1,8.402406503E1,-5.193003043E1
8.547915729E1,8.399166369E1,-5.183044537E1
8.598909729E1,8.407269500E1,-5.244085375E1
8.649903729E1,8.401645333E1,-5.207771245E1
8.700897729E1,8.401996786E1,-5.203848168E1
8.751891783E1,8.384958319E1,-5.061593784E1
8.802885883E1,8.361230071E1,-5.353328277E1
8.853879942E1,8.347467441E1,-5.332233015E1
8.904874042E1,8.342949520E1,-5.154411517E1
8.955868154E1,8.355150326E1,-5.169580168E1
9.006862354E1,8.356766388E1,-5.101957316E1
9.057856421E1,8.375242834E1,-5.170279962E1
9.108850521E1,8.370622293E1,-5.144156573E1
9.159844767E1,8.372526288E1,-5.099389725E1
9.210838867E1,8.375149563E1,-5.050420705E1
9.261833046E1,8.388378918E1,-5.141280343E1
9.312827246E1,8.383543578E1,-5.077621913E1
9.363821483E1,8.385615014E1,-5.102094677E1
9.414815683E1,8.386423152E1,-5.125661028E1
9.465809842E1,8.383510241E1,-5.118548322E1
9.516804042E1,8.381985408E1,-5.087459685E1
9.567798267E1,8.383205389E1,-5.080718978E1
9.618792567E1,8.382955150E1,-5.070100196E1
9.669786733E1,8.383950059E1,-5.098960447E1
9.720780933E1,8.387926405E1,-5.120008414E1
9.771775221E1,8.381204234E1,-5.127089699E1
9.822769421E1,8.382407992E1,-5.094568725E1
9.873763792E1,8.375818680E1,-5.042946846E1
9.924757992E1,8.382703497E1,-5.124974311E1
9.975752229E1,8.373435576E1,-5.090847327E1
1.002674643E2,8.377433851E1,-5.169645476E1
1.007774075E2,8.374595812E1,-5.156189662E1
1.012873503E2,8.374302175E1,-5.127587655E1
1.017972923E2,8.377636070E1,-5.115939848E1
1.023072354E2,8.382533292E1,-5.125910163E1
1.028171784E2,8.379710788E1,-5.083703626E1
1.038370633E2,8.382551383E1,-5.139387926E1
1.043470062E2,8.381684615E1,-5.147053748E1
1.048569492E2,8.382771249E1,-5.106564237E1
1.053668925E2,8.377653723E1,-5.074639219E1
1.058768355E2,8.381982443E1,-5.090468085E1
1.063867788E2,8.383734700E1,-5.117208124E1
1.068967218E2,8.381714505E1,-5.115138934E1
1.074066637E2,8.385354503E1,-5.111846760E1
1.079166067E2,8.382193360E1,-5.134968307E1
1.084265490E2,8.383670338E1,-5.131100622E1
1.089364920E2,8.385235240E1,-5.078697148E1
1.094464359E2,8.383222252E1,-5.078359306E1
1.099563789E2,8.380460728E1,-5.084742501E1
1.104663217E2,8.380375922E1,-5.135778361E1
1.109762647E2,8.379710408E1,-5.209739844E1
1.114862077E2,8.374509704E1,-5.139233518E1
1.119961517E2,8.373019333E1,-5.099130841E1
1.125060948E2,8.381122960E1,-5.110563806E1
1.130160378E2,8.375366558E1,-5.079672895E1
1.135259800E2,8.384904038E1,-5.162435324E1
1.140359230E2,8.379498333E1,-5.083052483E1
1.145458668E2,8.381070102E1,-5.104125897E1
1.150558098E2,8.387203536E1,-5.148936143E1
1.155657529E2,8.383559881E1,-5.112045267E1
1.160756969E2,8.381147669E1,-5.048262830E1
1.165856398E2,8.379675631E1,-5.033943110E1
1.170955828E2,8.381717142E1,-5.100636563E1
1.176055250E2,8.380687197E1,-5.099737587E1
1.181154680E2,8.378328856E1,-5.069024115E1
1.186254127E2,8.380800869E1,-5.079596790E1
1.191353557E2,8.379552125E1,-5.069274393E1
1.196452988E2,8.382663829E1,-5.105057977E1
1.201552418E2,8.378243988E1,-5.066854378E1
1.206651856E2,8.379422999E1,-5.092729073E1
1.211751286E2,8.380227060E1,-5.084251097E1
1.216850723E2,8.383824359E1,-5.100554351E1
1.221950153E2,8.379064951E1,-5.059939779E1
1.227049583E2,8.378791872E1,-5.053737002E1
1.232149023E2,8.379368602E1,-5.053461641E1
1.237248457E2,8.383227173E1,-5.084219015E1
1.242347897E2,8.380547834E1,-5.064948436E1
1.247447322E2,8.385318236E1,-5.099698913E1
1.252546762E2,8.382321398E1,-5.080583485E1
1.257646199E2,8.380900308E1,-5.063807288E1
1.262745639E2,8.380811848E1,-5.088317508E1
1.267845068E2,8.380697429E1,-5.164209405E1
1.272944508E2,8.387180488E1,-5.213748510E1
1.278043932E2,8.382740011E1,-5.153072688E1
1.283143378E2,8.386798797E1,-5.142574072E1
1.288242808E2,8.417259631E1,-5.234759552E1
1.293342250E2,8.414643204E1,-5.051448539E1
1.298441690E2,8.426407219E1,-5.149251267E1
1.303541139E2,8.354650374E1,-4.789934543E1
1.308640579E2,8.271734602E1,-4.604994558E1
1.313739990E2,8.387948289E1,-5.102868738E1
1.323938862E2,8.160986112E1,-4.453675081E1
1.329038292E2,8.105494595E1,-4.438194069E1
1.334137732E2,8.078210571E1,-4.251555088E1
1.339237172E2,8.133858320E1,-4.576417843E1
1.344336610E2,8.132200109E1,-4.441094077E1
1.349436050E2,8.123583663E1,-4.066421994E1
1.354535488E2,8.063066154E1,-3.931078062E1
1.359634918E2,7.960022421E1,-2.935136559E1
1.364734357E2,7.677303151E1,1.621891693E1
1.369833797E2,6.523445610E1,3.487159928E1
1.374933231E2,7.323830386E1,-3.176893886E1
1.380032661E2,7.679902702E1,-3.142631498E1
1.385132108E2,7.703292213E1,-1.476090785E0
1.390231548E2,7.735477632E1,-5.928680099E-2
1.395330985E2,7.847132196E1,-1.512223835E0
1.400430415E2,8.207656840E1,5.584910862E1
1.405529852E2,7.578496637E1,3.261068686E1
1.410629292E2,8.301106606E1,-2.027180232E1
1.415728736E2,8.310971575E1,-3.900033767E1
1.420828176E2,8.329302562E1,-4.237416379E1
1.425927607E2,8.325047238E1,-3.885247912E1
1.431027047E2,8.337836648E1,-4.048939698E1
1.436126483E2,8.335840361E1,-4.030953466E1
1.441225923E2,8.336590389E1,-4.034886281E1
1.446325366E2,8.340842438E1,-4.085315500E1
1.451424796E2,8.335481329E1,-4.053308007E1
1.456524237E2,8.337773314E1,-4.076339369E1
1.461623677E2,8.337025580E1,-4.050222294E1
1.466723110E2,8.338204560E1,-4.065555580E1
1.471822550E2,8.340882302E1,-4.081391071E1
1.476921992E2,8.336775954E1,-4.063571308E1
1.482021432E2,8.339181923E1,-4.091837262E1
1.487120877E2,8.339924051E1,-4.083649762E1
1.492220317E2,8.340202128E1,-4.081895221E1
1.497319757E2,8.338947392E1,-4.041422047E1
1.502419197E2,8.341266260E1,-4.036864314E1
1.507518633E2,8.342112233E1,-4.036589873E1
1.512618073E2,8.344338806E1,-4.063271110E1
1.517717518E2,8.342644452E1,-4.049735711E1
1.522816968E2,8.344417555E1,-4.084311049E1
1.527916403E2,8.349495471E1,-4.053416937E1
1.533015843E2,8.352038494E1,-4.142498081E1
1.543214730E2,8.346236423E1,-4.084265189E1
1.548314177E2,8.347824615E1,-4.122842005E1
1.553413620E2,8.348025706E1,-4.120557607E1
1.558513060E2,8.344492291E1,-4.062936813E1
1.563612511E2,8.349024543E1,-4.082862401E1
1.568711951E2,8.348542230E1,-4.091044689E1
1.573811407E2,8.349913002E1,-4.104776525E1
1.578910857E2,8.350677061E1,-4.116508579E1
1.584010288E2,8.349522511E1,-4.111691018E1
1.589109738E2,8.352449364E1,-4.137642024E1
1.594209197E2,8.352957779E1,-4.129617494E1
1.599308637E2,8.351106299E1,-4.108073355E1
1.604408080E2,8.352791322E1,-4.097723554E1
1.609507530E2,8.352075160E1,-4.077798301E1
1.614606990E2,8.353883943E1,-4.091211768E1
1.619706430E2,8.354466252E1,-4.113219236E1
1.624805878E2,8.354315715E1,-4.119225296E1
1.629905328E2,8.353518335E1,-4.104413280E1
1.635004774E2,8.352997499E1,-4.071869478E1
1.640104224E2,8.353818452E1,-4.104767166E1
1.645203670E2,8.354481355E1,-4.093647612E1
1.650303120E2,8.354696270E1,-4.076092594E1
1.655402576E2,8.355489378E1,-4.098382884E1
1.660502026E2,8.351915807E1,-4.081718101E1
1.665601473E2,8.355351003E1,-4.112574075E1
1.670700923E2,8.356263862E1,-4.083103816E1
1.675800371E2,8.342237656E1,-3.990206402E1
1.680899821E2,8.352737480E1,-4.018467113E1
1.685999288E2,8.358180393E1,-4.004520597E1
1.691098738E2,8.361482680E1,-4.066988727E1
1.696198188E2,8.359642211E1,-4.069697116E1
1.701297638E2,8.359591137E1,-4.061938123E1
1.706397093E2,8.359367405E1,-4.054816845E1
1.711496543E2,8.358558524E1,-4.037095529E1
1.716595993E2,8.359600091E1,-4.049167197E1
1.721695453E2,8.362934558E1,-4.031361088E1
1.726794902E2,8.359116787E1,-4.009850839E1
1.731894362E2,8.359897493E1,-4.052289340E1
1.736993812E2,8.359680410E1,-4.063083676E1
1.742093272E2,8.358519675E1,-4.047790560E1
1.747192730E2,8.357847221E1,-4.035081673E1
1.752292190E2,8.358373134E1,-4.037379826E1
1.757391640E2,8.359726575E1,-4.042838533E1
1.762491100E2,8.360466838E1,-4.055510047E1
1.767590538E2,8.358612854E1,-4.062828404E1
1.772689998E2,8.361348603E1,-4.105816236E1
1.777789463E2,8.359036593E1,-4.054879353E1
1.782888913E2,8.358979377E1,-4.057036146E1
1.787988378E2,8.358889580E1,-4.042293929E1
1.793087838E2,8.360974028E1,-4.044569606E1
1.798187284E2,8.361729322E1,-4.084890356E1
1.808386202E2,8.357560505E1,-4.070399048E1
1.813485662E2,8.360375408E1,-4.070944608E1
1.818585122E2,8.362254513E1,-4.087784658E1
1.823684570E2,8.361775969E1,-4.078097543E1
1.828784030E2,8.359831924E1,-4.075661094E1
1.833883494E2,8.362196858E1,-4.103580318E1
1.838982954E2,8.362124563E1,-4.099784792E1
1.844082413E2,8.360221507E1,-4.101515714E1
1.849181873E2,8.359869519E1,-4.084353851E1
1.854281348E2,8.363389380E1,-4.104563265E1
1.859380808E2,8.360028998E1,-4.069412534E1
1.864480266E2,8.361941201E1,-4.086155310E1
1.869579726E2,8.362797006E1,-4.104955214E1
1.874679185E2,8.363020242E1,-4.108569218E1
1.879778645E2,8.360236529E1,-4.109139683E1
1.884878109E2,8.360304068E1,-4.112481141E1
1.889977579E2,8.358995514E1,-4.081730001E1
1.895077030E2,8.360745819E1,-4.092506759E1
1.900176490E2,8.360746195E1,-4.085997696E1
1.905275963E2,8.361207879E1,-4.099781873E1
1.910375423E2,8.359735151E1,-4.100123488E1
1.915474890E2,8.364256440E1,-4.119839265E1
1.920574360E2,8.358743183E1,-4.090433562E1
1.925673812E2,8.362608203E1,-4.156312658E1
1.930773272E2,8.300363488E1,-3.773857522E1
1.935872748E2,8.350307645E1,-4.125630413E1
1.940972208E2,8.357119833E1,-4.093395618E1
1.946071668E2,8.359232728E1,-4.149860054E1
1.951171128E2,8.357618053E1,-4.124778505E1
1.956270602E2,8.357273709E1,-4.137025139E1
1.961370062E2,8.358155984E1,-4.132619023E1
1.966469535E2,8.350215715E1,-4.114083944E1
1.971568995E2,8.333330852E1,-3.945859543E1
1.976668465E2,8.352756811E1,-4.019986082E1
1.981767935E2,8.357651220E1,-4.099212381E1
1.986867397E2,8.355566248E1,-4.074801446E1
1.991966867E2,8.357505551E1,-4.078414448E1
1.997066334E2,8.363227213E1,-4.127389534E1
2.002165794E2,8.348042673E1,-3.982600865E1
2.007265265E2,8.366626019E1,-4.086997751E1
2.012364735E2,8.364102470E1,-4.128105931E1
2.017464198E2,8.360577402E1,-4.063206308E1
2.022563668E2,8.366465273E1,-4.142742726E1
2.027663132E2,8.345439660E1,-4.038025491E1
2.032762602E2,8.350644771E1,-4.058503087E1
2.037862076E2,8.335557840E1,-3.985336014E1
2.042961546E2,8.334547903E1,-4.252074808E1
2.048061001E2,8.337049608E1,-4.132328886E1
2.053160471E2,8.338915534E1,-4.151942640E1
2.058259951E2,8.345294498E1,-4.131229398E1
2.063359421E2,8.345424897E1,-4.104683154E1
2.068458887E2,8.342985423E1,-4.068150647E1
2.078657829E2,8.346079285E1,-4.057953385E1
2.083757299E2,8.348631896E1,-4.086590668E1
2.088856763E2,8.345197846E1,-4.062127870E1
2.093956240E2,8.346185576E1,-4.082361949E1
2.099055710E2,8.346571695E1,-4.087092403E1
2.104155185E2,8.346116742E1,-4.072046540E1
2.109254655E2,8.344518665E1,-4.066447258E1
2.114354123E2,8.347836023E1,-4.081423202E1
2.119453603E2,8.347796301E1,-4.088156846E1
2.124553073E2,8.346786928E1,-4.110193839E1
2.129652543E2,8.345309908E1,-4.083907224E1
2.134752025E2,8.346667889E1,-4.089387938E1
2.139851495E2,8.348715712E1,-4.087269551E1
2.144950965E2,8.347822404E1,-4.080688228E1
2.150050445E2,8.351158397E1,-4.112853303E1
2.155149915E2,8.346718909E1,-4.066393632E1
2.160249395E2,8.350718903E1,-4.102035543E1
2.165348865E2,8.343200482E1,-4.021094674E1
2.170448345E2,8.346736259E1,-4.089529317E1
2.175547830E2,8.349466996E1,-4.182054107E1
2.180647300E2,8.343955916E1,-4.116074035E1
2.185746778E2,8.347875326E1,-4.140343346E1
2.190846258E2,8.343894774E1,-4.149557237E1
2.195945729E2,8.342745189E1,-4.135753102E1
2.201045199E2,8.308264972E1,-4.015458514E1
2.206144685E2,8.286310633E1,-3.970454939E1
2.211244165E2,8.312785393E1,-4.089181863E1
2.216343645E2,8.318890888E1,-4.021658471E1
2.221443125E2,8.331141610E1,-4.221617128E1
2.226542603E2,8.317981071E1,-4.128983404E1
2.231642083E2,8.309742951E1,-4.215407226E1
2.236741567E2,8.307043052E1,-4.118192203E1
2.241841047E2,8.311545505E1,-4.051679817E1
2.246940522E2,8.331405244E1,-4.108356037E1
2.252040002E2,8.328199074E1,-4.075610073E1
2.257139488E2,8.335939347E1,-4.118512835E1
2.262238978E2,8.335584990E1,-4.112987360E1
2.267338460E2,8.334555112E1,-4.114203566E1
2.272437940E2,8.334764538E1,-4.085587448E1
2.277537412E2,8.336317357E1,-4.103411761E1
2.282636902E2,8.336905446E1,-4.040072056E1
2.287736382E2,8.344205359E1,-4.121123504E1
2.297935353E2,8.342035291E1,-4.126611271E1
2.303034833E2,8.340745402E1,-4.121050032E1
2.308134328E2,8.339150237E1,-4.039565324E1
2.313233808E2,8.341409483E1,-4.192932530E1
2.318333291E2,8.334210076E1,-4.140365648E1
2.323432781E2,8.327710318E1,-4.177159162E1
2.328532268E2,8.324406724E1,-4.158184820E1
2.333631758E2,8.329280693E1,-4.156505250E1
2.338731245E2,8.327994720E1,-4.123768877E1
2.343830725E2,8.334446393E1,-4.124369477E1
2.348930216E2,8.331675160E1,-4.082901936E1
2.354029706E2,8.335903251E1,-4.111427827E1
2.359129199E2,8.334208253E1,-4.086834275E1
2.364228678E2,8.339907532E1,-4.264381709E1
2.369328168E2,8.319881135E1,-4.170272490E1
2.374427655E2,8.329993623E1,-4.211894602E1
2.379527145E2,8.325299178E1,-4.210659726E1
2.384626634E2,8.319021781E1,-4.173753729E1
2.389726124E2,8.324523777E1,-4.199257233E1
2.394825621E2,8.324890174E1,-4.179753625E1
2.399925111E2,8.315073273E1,-4.137724946E1
2.405024606E2,8.326329878E1,-4.201508351E1
2.410124096E2,8.324047374E1,-4.128491136E1
2.415223591E2,8.329050152E1,-4.145158683E1
2.420323081E2,8.333943295E1,-4.169111098E1
2.425422564E2,8.330797647E1,-4.170344732E1
2.430522064E2,8.333504057E1,-4.173820183E1
2.435621557E2,8.330263414E1,-4.138274019E1
2.440721057E2,8.334635235E1,-4.142085351E1
2.445820539E2,8.334500325E1,-4.129009296E1
2.450920039E2,8.329048156E1,-4.179890959E1
2.456019532E2,8.331402240E1,-4.175604963E1
2.461119032E2,8.329256845E1,-4.165205337E1
2.466218530E2,8.329722533E1,-4.160203785E1
2.471318030E2,8.330875429E1,-4.148759813E1
2.476417513E2,8.329939086E1,-4.129161003E1
2.481517013E2,8.331826823E1,-4.131789091E1
2.486616517E2,8.333071721E1,-4.173814047E1
2.491716007E2,8.334514157E1,-4.191813465E1
2.496815499E2,8.326092217E1,-4.150897229E1
2.501914999E2,8.330891079E1,-4.148219882E1
2.507014502E2,8.331811935E1,-4.147587642E1
2.512114002E2,8.332611614E1,-4.127368392E1
2.522313008E2,8.335949313E1,-4.134779391E1
2.527412490E2,8.336465065E1,-4.158891610E1
2.532511990E2,8.329485996E1,-4.107567923E1
2.537611500E2,8.323398208E1,-4.122613359E1
2.542711000E2,8.325929648E1,-4.115316637E1
2.547810498E2,8.328811604E1,-4.143051163E1
2.552910008E2,8.330191695E1,-4.081019382E1
2.558009508E2,8.335039387E1,-4.197602173E1
2.563109008E2,8.341799381E1,-4.217428070E1
2.568208498E2,8.335295036E1,-4.199971638E1
2.573307998E2,8.336696374E1,-4.152560495E1
2.578407503E2,8.338398503E1,-4.129284550E1
2.583507003E2,8.338280761E1,-4.136540333E1
2.588606513E2,8.335785895E1,-4.161663530E1
2.593706013E2,8.338340201E1,-4.156311038E1
2.598805517E2,8.340696476E1,-4.180232688E1
2.603905027E2,8.336750319E1,-4.170331420E1
2.609004527E2,8.340103931E1,-4.184890079E1
2.614104027E2,8.339953593E1,-4.143915921E1
2.619203541E2,8.339415659E1,-4.122399184E1
2.624303041E2,8.339654288E1,-4.165124093E1
2.629402532E2,8.341409813E1,-4.204333546E1
2.634502047E2,8.338762845E1,-4.194303027E1
2.639601547E2,8.339004376E1,-4.145774826E1
2.644701058E2,8.340991462E1,-4.180783701E1
2.649800558E2,8.340625152E1,-4.147602414E1
2.654900062E2,8.340844859E1,-4.120396113E1
2.659999562E2,8.338620573E1,-4.207464292E1
2.665099078E2,8.337971349E1,-4.216443282E1
2.670198588E2,8.331672664E1,-4.127986521E1
2.675298088E2,8.335749823E1,-4.128338493E1
2.680397598E2,8.323183040E1,-4.050733338E1
2.685497095E2,8.335455568E1,-4.175788930E1
2.690596605E2,8.337413758E1,-4.161630944E1
2.695696120E2,8.335212547E1,-4.141611743E1
2.700795630E2,8.297015515E1,-3.994507256E1
2.705895133E2,8.215990212E1,-3.874497647E1
2.710994633E2,8.330652277E1,-4.133500777E1
2.716094147E2,8.335782397E1,-4.122288453E1
2.721193657E2,8.327945744E1,-4.120575713E1
2.726293224E2,8.323724950E1,-4.415556653E1
2.731392734E2,8.334079463E1,-4.221682250E1
2.736492190E2,8.392944690E1,-4.437699247E1
2.741591700E2,8.441711943E1,-4.182883774E1
2.746691204E2,8.442837674E1,-3.718986834E1
2.751790714E2,8.429798184E1,-4.415734721E1
2.756890224E2,8.383898319E1,-4.637405000E1
2.761989734E2,8.369354172E1,-4.273275705E1
2.767089258E2,8.368685875E1,-4.298234600E1
2.772188768E2,8.372745835E1,-4.351034908E1
2.777288272E2,8.373507305E1,-4.332606755E1
2.787487299E2,8.370956935E1,-4.296400765E1
2.792586809E2,8.374085480E1,-4.292302074E1
2.797686323E2,8.371009933E1,-4.447983492E1
2.802785843E2,8.372951692E1,-4.376667584E1
2.807885355E2,8.374777151E1,-4.445045191E1
2.812984875E2,8.372379281E1,-4.410438971E1
2.818084388E2,8.359893184E1,-4.302055949E1
2.823183898E2,8.367503408E1,-4.317986878E1
2.828283417E2,8.364017666E1,-4.333496608E1
2.833382927E2,8.364034266E1,-4.320709080E1
2.838482440E2,8.366791700E1,-4.328275960E1
2.843581950E2,8.368861729E1,-4.334459127E1
2.848681473E2,8.366715638E1,-4.341734113E1
2.853780993E2,8.368896892E1,-4.356875610E1
2.858880502E2,8.363954799E1,-4.326070534E1
2.863980022E2,8.367276213E1,-4.334890168E1
2.869079543E2,8.364264693E1,-4.319351706E1
2.874179053E2,8.364767318E1,-4.322093215E1
2.879278578E2,8.368925730E1,-4.343322994E1
2.884378098E2,8.365557337E1,-4.331616938E1
2.889477610E2,8.365812006E1,-4.346167414E1
2.894577130E2,8.365555669E1,-4.340720321E1
2.899676653E2,8.366233453E1,-4.328349820E1
