"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
2.581663142E1,5.494929670E0,-6.522150643E0
2.632656554E1,4.894134016E0,-5.438222096E0
2.683649954E1,4.961931884E0,-5.698938338E0
2.734643354E1,6.372604087E0,-6.785542569E0
2.785636754E1,6.708531626E0,-7.071009993E0
2.836630279E1,6.282905016E0,-7.722392557E0
2.887623679E1,6.452413931E0,-8.091010610E0
2.938617071E1,5.985932528E0,-7.866923221E0
2.989610471E1,7.238415009E0,-8.375753662E0
3.040603946E1,8.288180080E0,-9.319861531E0
3.091597346E1,9.263572141E0,-9.649832046E0
3.142590742E1,6.144716969E0,-7.549409396E0
3.193584142E1,7.126313584E0,-7.948454945E0
3.244577704E1,7.864920362E0,-8.584328245E0
3.295571104E1,8.334399197E0,-8.565951053E0
3.346564608E1,8.143827170E0,-8.777593108E0
3.397558008E1,8.426327369E0,-8.659457860E0
3.448551408E1,7.050404153E0,-8.372007887E0
3.499544808E1,5.929541395E0,-8.032797650E0
3.550538329E1,6.540736325E0,-7.932956803E0
3.601531729E1,5.976624847E0,-7.982918596E0
3.652525208E1,5.898692980E0,-7.512238174E0
3.703518708E1,5.890961335E0,-7.486719474E0
3.754512142E1,5.870967331E0,-7.456209494E0
3.805505642E1,5.861622056E0,-7.423755872E0
3.856499179E1,5.904044335E0,-7.581490502E0
3.907492679E1,5.893874076E0,-7.617107170E0
3.958486142E1,5.941382132E0,-7.582624730E0
4.009479642E1,5.842449558E0,-7.640149753E0
4.060473192E1,5.928149434E0,-7.533309236E0
4.111466692E1,5.896786632E0,-7.499709864E0
4.162460133E1,5.847522735E0,-7.563179785E0
4.213453633E1,5.907796612E0,-7.615171118E0
4.264447133E1,5.851405422E0,-7.619659523E0
4.315440633E1,5.888921084E0,-7.629922797E0
4.366434254E1,5.881214405E0,-7.573433068E0
4.417427754E1,5.875812553E0,-7.547676139E0
4.468421267E1,5.896525452E0,-7.486816148E0
4.519414767E1,5.849720918E0,-7.522996598E0
4.570408317E1,5.889551971E0,-7.479825691E0
4.621401817E1,5.801581217E0,-7.539600468E0
4.723388946E1,5.871244337E0,-7.513178394E0
4.774382546E1,5.815700797E0,-7.526029551E0
4.825376029E1,5.878530614E0,-7.530289634E0
4.876369629E1,5.831780910E0,-7.496225977E0
4.927363154E1,5.858143696E0,-7.470424858E0
4.978356754E1,5.848009103E0,-7.471146513E0
5.029350383E1,5.842170707E0,-7.445603375E0
5.080343983E1,5.850469488E0,-7.463381138E0
5.131337396E1,5.856717379E0,-7.501038276E0
5.182330996E1,5.840539277E0,-7.516487475E0
5.233324629E1,5.866454162E0,-7.406437955E0
5.284318229E1,5.843492982E0,-7.658376107E0
5.335311829E1,5.855666376E0,-7.468482060E0
5.386305429E1,5.880307511E0,-7.439571032E0
5.437299042E1,5.852978558E0,-7.418225124E0
5.488292642E1,5.829625653E0,-7.389257556E0
5.539286292E1,5.838408210E0,-7.408929687E0
5.590279892E1,5.790578234E0,-7.413071753E0
5.641273417E1,5.820503313E0,-7.411607764E0
5.692267017E1,5.798120444E0,-7.397878251E0
5.743260721E1,5.867899175E0,-7.382251909E0
5.794254321E1,5.818212567E0,-7.460957185E0
5.845248008E1,5.850568722E0,-7.386845149E0
5.896241608E1,5.832141077E0,-7.381041506E0
5.947235279E1,5.818152715E0,-7.395977170E0
5.998228879E1,5.855838203E0,-7.466695981E0
6.049222421E1,5.852466288E0,-7.479156702E0
6.100216121E1,5.824680338E0,-7.477384442E0
6.151209704E1,5.878675822E0,-7.658806362E0
6.202203404E1,5.938367980E0,-7.541962716E0
6.253197096E1,5.927382749E0,-7.538171966E0
6.304190796E1,5.933960349E0,-7.521660317E0
6.355184379E1,5.957942106E0,-7.517228799E0
6.406178079E1,5.932820889E0,-7.540931900E0
6.457171679E1,5.902352980E0,-7.588067791E0
6.508165379E1,5.930542084E0,-7.573719061E0
6.559159029E1,5.948471548E0,-7.554068312E0
6.610152729E1,5.971649055E0,-7.560109180E0
6.661146392E1,6.019546569E0,-7.546001154E0
6.712140092E1,5.955961811E0,-7.640765780E0
6.763133746E1,5.873650264E0,-7.659264756E0
6.814127446E1,5.895922625E0,-7.639459676E0
6.865121154E1,5.916623355E0,-7.658072412E0
6.916114754E1,5.923955364E0,-7.643382775E0
6.967108429E1,5.926821394E0,-7.683474051E0
7.018102129E1,5.822199450E0,-7.779545216E0
7.069095854E1,5.867371096E0,-7.696615696E0
7.120089554E1,5.955393370E0,-7.712519736E0
7.171083271E1,5.866603478E0,-7.805872269E0
7.222076971E1,5.905412711E0,-7.780804000E0
7.273070792E1,5.902699113E0,-7.750565469E0
7.324064492E1,5.901402036E0,-7.761417568E0
7.375058108E1,6.023342640E0,-7.877921150E0
7.426051892E1,5.968694348E0,-7.829073540E0
7.477045592E1,6.001081133E0,-7.783443743E0
7.528039342E1,6.005343592E0,-7.822526797E0
7.579033042E1,5.954443847E0,-7.825039035E0
7.681020546E1,5.977229674E0,-7.713552982E0
7.732014271E1,5.946864122E0,-7.683207754E0
7.783007971E1,6.005043137E0,-7.683290334E0
7.834001767E1,5.972740603E0,-7.673076753E0
7.884995567E1,5.955046533E0,-7.723439089E0
7.935989267E1,5.998184644E0,-7.648767498E0
7.986983067E1,5.938016307E0,-7.739315109E0
8.037976867E1,6.006729974E0,-7.668023937E0
8.088970667E1,5.961784723E0,-7.628440946E0
8.139964454E1,6.006395186E0,-7.633338641E0
8.190958354E1,5.973642049E0,-7.588681874E0
8.241952146E1,5.980278647E0,-7.639193389E0
8.292946046E1,5.974830393E0,-7.716495843E0
8.343939983E1,5.977287411E0,-7.676451297E0
8.394933883E1,6.029921619E0,-7.624968286E0
8.445927767E1,5.983243861E0,-7.677809144E0
8.496921767E1,5.975934967E0,-7.612303005E0
8.547915729E1,6.008336307E0,-7.626369157E0
8.598909729E1,5.927304991E0,-7.689244619E0
8.649903729E1,5.983546666E0,-7.662077747E0
8.700897729E1,5.980032133E0,-7.646920900E0
8.751891783E1,6.150416809E0,-7.478044349E0
8.802885883E1,6.387699283E0,-8.613482309E0
8.853879942E1,6.525325582E0,-8.731374717E0
8.904874042E1,6.570504798E0,-8.252242833E0
8.955868154E1,6.448496734E0,-8.143349755E0
9.006862354E1,6.432336111E0,-7.931335697E0
9.057856421E1,6.247571657E0,-7.892790653E0
9.108850521E1,6.293777063E0,-7.877713236E0
9.159844767E1,6.274737119E0,-7.730828908E0
9.210838867E1,6.248504363E0,-7.567069574E0
9.261833046E1,6.116210814E0,-7.648645023E0
9.312827246E1,6.164564217E0,-7.537589924E0
9.363821483E1,6.143849859E0,-7.577443533E0
9.414815683E1,6.135768471E0,-7.630743694E0
9.465809842E1,6.164897587E0,-7.647579786E0
9.516804042E1,6.180145911E0,-7.582802493E0
9.567798267E1,6.167946102E0,-7.549940489E0
9.618792567E1,6.170448494E0,-7.524802376E0
9.669786733E1,6.160499403E0,-7.589500808E0
9.720780933E1,6.120735947E0,-7.596939823E0
9.771775221E1,6.187957655E0,-7.699258655E0
9.822769421E1,6.175920071E0,-7.596649376E0
9.873763792E1,6.241813191E0,-7.539169074E0
9.924757992E1,6.172965027E0,-7.674945491E0
9.975752229E1,6.265644233E0,-7.696465361E0
1.002674643E2,6.225661489E0,-7.863472927E0
1.007774075E2,6.254041879E0,-7.861600405E0
1.012873503E2,6.256978248E0,-7.786132890E0
1.017972923E2,6.223639297E0,-7.713035350E0
1.023072354E2,6.174667074E0,-7.679591360E0
1.028171784E2,6.202892111E0,-7.600536432E0
1.038370633E2,6.174486164E0,-7.716038458E0
1.043470062E2,6.183153843E0,-7.747802766E0
1.048569492E2,6.172287509E0,-7.624388097E0
1.053668925E2,6.223462768E0,-7.601340636E0
1.058768355E2,6.180175565E0,-7.590882509E0
1.063867788E2,6.162652991E0,-7.641189886E0
1.068967218E2,6.182854950E0,-7.660535835E0
1.074066637E2,6.146454967E0,-7.606776232E0
1.079166067E2,6.178066400E0,-7.708438014E0
1.084265490E2,6.163296619E0,-7.679582398E0
1.089364920E2,6.147647598E0,-7.519831722E0
1.094464359E2,6.167777471E0,-7.543462616E0
1.099563789E2,6.195392710E0,-7.594162137E0
1.104663217E2,6.196240778E0,-7.733230041E0
1.109762647E2,6.202895913E0,-7.947137838E0
1.114862077E2,6.254902955E0,-7.815659559E0
1.119961517E2,6.269806663E0,-7.724074512E0
1.125060948E2,6.188770397E0,-7.655462007E0
1.130160378E2,6.246334411E0,-7.642699570E0
1.135259800E2,6.150959610E0,-7.749728902E0
1.140359230E2,6.205016665E0,-7.601385717E0
1.145458668E2,6.189298977E0,-7.638741909E0
1.150558098E2,6.127964632E0,-7.684067968E0
1.155657529E2,6.164401182E0,-7.629429660E0
1.160756969E2,6.188523309E0,-7.489013470E0
1.165856398E2,6.203243683E0,-7.469088705E0
1.170955828E2,6.182828577E0,-7.621402693E0
1.176055250E2,6.193128021E0,-7.631627237E0
1.181154680E2,6.216711437E0,-7.578133773E0
1.186254127E2,6.191991307E0,-7.576264028E0
1.191353557E2,6.204478750E0,-7.563945258E0
1.196452988E2,6.173361710E0,-7.621658089E0
1.201552418E2,6.217560115E0,-7.573379575E0
1.206651856E2,6.205770006E0,-7.628270575E0
1.211751286E2,6.197729398E0,-7.595700063E0
1.216850723E2,6.161756406E0,-7.595311780E0
1.221950153E2,6.209350480E0,-7.545040769E0
1.227049583E2,6.212081280E0,-7.531898988E0
1.232149023E2,6.206313974E0,-7.524203610E0
1.237248457E2,6.167728267E0,-7.558989606E0
1.242347897E2,6.194521658E0,-7.540364586E0
1.247447322E2,6.146817632E0,-7.574685196E0
1.252546762E2,6.176786015E0,-7.560358418E0
1.257646199E2,6.190996919E0,-7.533064848E0
1.262745639E2,6.191881520E0,-7.599441735E0
1.267845068E2,6.193025707E0,-7.807391535E0
1.272944508E2,6.128195115E0,-7.863104747E0
1.278043932E2,6.172599889E0,-7.751129937E0
1.283143378E2,6.132012024E0,-7.671830453E0
1.288242808E2,5.827403685E0,-7.535144346E0
1.293342250E2,5.853567953E0,-7.092968660E0
1.298441690E2,5.735927803E0,-7.195232076E0
1.303541139E2,6.453496253E0,-7.135301620E0
1.308640579E2,7.282653974E0,-7.551494155E0
1.313739990E2,6.120517107E0,-7.550842729E0
1.323938862E2,8.390138879E0,-8.257422494E0
1.329038292E2,8.945054050E0,-8.757113683E0
1.334137732E2,9.217894284E0,-8.462840363E0
1.339237172E2,8.661416800E0,-8.891902098E0
1.344336610E2,8.677998903E0,-8.503979947E0
1.349436050E2,8.764163365E0,-7.544223550E0
1.354535488E2,9.369338450E0,-7.694193047E0
1.359634918E2,1.039977579E1,-5.892568449E0
1.364734357E2,1.322696849E1,3.911277451E0
1.369833797E2,2.476554390E1,1.782218887E1
1.374933231E2,1.676169613E1,-1.056533605E1
1.380032661E2,1.320097297E1,-8.156510456E0
1.385132108E2,1.296707786E1,-3.399603863E-1
1.390231548E2,1.264522367E1,-1.330131657E-2
1.395330985E2,1.152867803E1,-3.085223964E-1
1.400430415E2,7.923431595E0,1.159462387E1
1.405529852E2,1.421503362E1,9.205896292E0
1.410629292E2,6.988933931E0,-2.592484512E0
1.415728736E2,6.890284247E0,-5.588969416E0
1.420828176E2,6.706974372E0,-6.123446199E0
1.425927607E2,6.749527611E0,-5.445777490E0
1.431027047E2,6.621633514E0,-5.660110063E0
1.436126483E2,6.641596380E0,-5.641454551E0
1.441225923E2,6.634096109E0,-5.642862507E0
1.446325366E2,6.591575611E0,-5.706711998E0
1.451424796E2,6.645186710E0,-5.689010001E0
1.456524237E2,6.622266860E0,-5.715333427E0
1.461623677E2,6.629744195E0,-5.669612460E0
1.466723110E2,6.617954395E0,-5.690043763E0
1.471822550E2,6.591176974E0,-5.698523103E0
1.476921992E2,6.632240456E0,-5.698387401E0
1.482021432E2,6.608180766E0,-5.734207273E0
1.487120877E2,6.600759488E0,-5.711345812E0
1.492220317E2,6.597978717E0,-5.705424920E0
1.497319757E2,6.610526071E0,-5.635692429E0
1.502419197E2,6.587337391E0,-5.606888956E0
1.507518633E2,6.578877666E0,-5.599130790E0
1.512618073E2,6.556611930E0,-5.632664396E0
1.517717518E2,6.573555476E0,-5.620486398E0
1.522816968E2,6.555824449E0,-5.673694381E0
1.527916403E2,6.505045284E0,-5.568967011E0
1.533015843E2,6.479615052E0,-5.722963435E0
1.543214730E2,6.537635761E0,-5.657827676E0
1.548314177E2,6.521753846E0,-5.720804265E0
1.553413620E2,6.519742932E0,-5.714468643E0
1.558513060E2,6.555077085E0,-5.630682276E0
1.563612511E2,6.509754568E0,-5.630876762E0
1.568711951E2,6.514577692E0,-5.651239391E0
1.573811407E2,6.500869970E0,-5.666510933E0
1.578910857E2,6.493229388E0,-5.683126748E0
1.584010288E2,6.504774882E0,-5.683662084E0
1.589109738E2,6.475506351E0,-5.709628843E0
1.594209197E2,6.470422203E0,-5.689153731E0
1.599308637E2,6.488937005E0,-5.662620154E0
1.604408080E2,6.472086775E0,-5.627453365E0
1.609507530E2,6.479248400E0,-5.594490432E0
1.614606990E2,6.461160566E0,-5.605131438E0
1.619706430E2,6.455337479E0,-5.643395939E0
1.624805878E2,6.456842843E0,-5.656590990E0
1.629905328E2,6.464816640E0,-5.634303708E0
1.635004774E2,6.470025007E0,-5.574905004E0
1.640104224E2,6.461815474E0,-5.632380622E0
1.645203670E2,6.455186444E0,-5.604719413E0
1.650303120E2,6.453037298E0,-5.568477630E0
1.655402576E2,6.445106219E0,-5.605239704E0
1.660502026E2,6.480841925E0,-5.603565225E0
1.665601473E2,6.446489968E0,-5.634373336E0
1.670700923E2,6.437361373E0,-5.568594621E0
1.675800371E2,6.577623431E0,-5.507415341E0
1.680899821E2,6.472625192E0,-5.473488282E0
1.685999288E2,6.418196061E0,-5.400764453E0
1.691098738E2,6.385173191E0,-5.492220846E0
1.696198188E2,6.403577882E0,-5.513323182E0
1.701297638E2,6.404088625E0,-5.498770489E0
1.706397093E2,6.406325948E0,-5.486959893E0
1.711496543E2,6.414414751E0,-5.459802708E0
1.716595993E2,6.403999085E0,-5.474089434E0
1.721695453E2,6.370654413E0,-5.411546943E0
1.726794902E2,6.408832120E0,-5.402999303E0
1.731894362E2,6.401025068E0,-5.477545317E0
1.736993812E2,6.403195895E0,-5.500213478E0
1.742093272E2,6.414803241E0,-5.480694469E0
1.747192730E2,6.421527784E0,-5.462002836E0
1.752292190E2,6.416268653E0,-5.461930190E0
1.757391640E2,6.402734247E0,-5.460849565E0
1.762491100E2,6.395331615E0,-5.478855964E0
1.767590538E2,6.413871455E0,-5.508910095E0
1.772689998E2,6.386513968E0,-5.568658270E0
1.777789463E2,6.409634060E0,-5.489920090E0
1.782888913E2,6.410206230E0,-5.494570926E0
1.787988378E2,6.411104199E0,-5.466958143E0
1.793087838E2,6.390259712E0,-5.453502401E0
1.798187284E2,6.382706770E0,-5.524676102E0
1.808386202E2,6.424394946E0,-5.532647473E0
1.813485662E2,6.396245911E0,-5.509407805E0
1.818585122E2,6.377454861E0,-5.525724388E0
1.823684570E2,6.382240305E0,-5.511129022E0
1.828784030E2,6.401680758E0,-5.523229938E0
1.833883494E2,6.378031417E0,-5.556894325E0
1.838982954E2,6.378754368E0,-5.550142000E0
1.844082413E2,6.397784928E0,-5.570110049E0
1.849181873E2,6.401304810E0,-5.539765636E0
1.854281348E2,6.366106192E0,-5.548393444E0
1.859380808E2,6.399710017E0,-5.509435696E0
1.864480266E2,6.380587981E0,-5.525287993E0
1.869579726E2,6.372029937E0,-5.554328926E0
1.874679185E2,6.369797572E0,-5.559410351E0
1.879778645E2,6.397634703E0,-5.584869501E0
1.884878109E2,6.396959320E0,-5.590814981E0
1.889977579E2,6.410044852E0,-5.542244531E0
1.895077030E2,6.392541810E0,-5.547997690E0
1.900176490E2,6.392538049E0,-5.535351887E0
1.905275963E2,6.387921205E0,-5.558128472E0
1.910375423E2,6.402648483E0,-5.571635326E0
1.915474890E2,6.357435599E0,-5.570532719E0
1.920574360E2,6.412568168E0,-5.561372289E0
1.925673812E2,6.373917968E0,-5.656677579E0
1.930773272E2,6.996365114E0,-5.425731843E0
1.935872748E2,6.496923544E0,-5.704541061E0
1.940972208E2,6.428801668E0,-5.581270384E0
1.946071668E2,6.407672715E0,-5.673882827E0
1.951171128E2,6.423819462E0,-5.638547993E0
1.956270602E2,6.427262908E0,-5.665789252E0
1.961370062E2,6.418440155E0,-5.649287436E0
1.966469535E2,6.497842844E0,-5.682349506E0
1.971568995E2,6.666691478E0,-5.495494779E0
1.976668465E2,6.472431886E0,-5.476250736E0
1.981767935E2,6.423487796E0,-5.588023219E0
1.986867397E2,6.444337515E0,-5.558436511E0
1.991966867E2,6.424944486E0,-5.548699797E0
1.997066334E2,6.367727866E0,-5.594327003E0
2.002165794E2,6.519573266E0,-5.444064053E0
2.007265265E2,6.333739806E0,-5.486256477E0
2.012364735E2,6.358975297E0,-5.588023199E0
2.017464198E2,6.394225977E0,-5.492728078E0
2.022563668E2,6.335347263E0,-5.595788996E0
2.027663132E2,6.545603399E0,-5.573554801E0
2.032762602E2,6.493552285E0,-5.569040824E0
2.037862076E2,6.644421595E0,-5.553951680E0
2.042961546E2,6.654520965E0,-6.106539246E0
2.048061001E2,6.629503912E0,-5.834835710E0
2.053160471E2,6.610844657E0,-5.858388073E0
2.058259951E2,6.547055012E0,-5.759911534E0
2.063359421E2,6.545751024E0,-5.705527009E0
2.068458887E2,6.570145761E0,-5.653988606E0
2.078657829E2,6.539207149E0,-5.607203607E0
2.083757299E2,6.513681039E0,-5.641647824E0
2.088856763E2,6.548021539E0,-5.623011384E0
2.093956240E2,6.538144237E0,-5.654495359E0
2.099055710E2,6.534283047E0,-5.660525628E0
2.104155185E2,6.538832580E0,-5.634675468E0
2.109254655E2,6.554813341E0,-5.637394425E0
2.114354123E2,6.521639761E0,-5.638334553E0
2.119453603E2,6.522036990E0,-5.652001996E0
2.124553073E2,6.532130712E0,-5.704623859E0
2.129652543E2,6.546900914E0,-5.665152748E0
2.134752025E2,6.533321102E0,-5.664244881E0
2.139851495E2,6.512842878E0,-5.642262522E0
2.144950965E2,6.521775957E0,-5.636999989E0
2.150050445E2,6.488416022E0,-5.671645879E0
2.155149915E2,6.532810905E0,-5.618322822E0
2.160249395E2,6.492810970E0,-5.654042626E0
2.165348865E2,6.567995179E0,-5.559474128E0
2.170448345E2,6.532637404E0,-5.663931418E0
2.175547830E2,6.505330034E0,-5.825617106E0
2.180647300E2,6.560440833E0,-5.741200058E0
2.185746778E2,6.521246736E0,-5.755468106E0
2.190846258E2,6.561052258E0,-5.809337602E0
2.195945729E2,6.572548106E0,-5.791534974E0
2.201045199E2,6.917350280E0,-5.844389667E0
2.206144685E2,7.136893668E0,-5.935635752E0
2.211244165E2,6.872146070E0,-5.958253889E0
2.216343645E2,6.811091120E0,-5.766927695E0
2.221443125E2,6.688583900E0,-6.073147911E0
2.226542603E2,6.820189284E0,-5.996004382E0
2.231642083E2,6.902570483E0,-6.254241979E0
2.236741567E2,6.929569480E0,-6.069446886E0
2.241841047E2,6.884544942E0,-5.891080240E0
2.246940522E2,6.685947555E0,-5.835488276E0
2.252040002E2,6.718009251E0,-5.796674351E0
2.257139488E2,6.640606523E0,-5.816461552E0
2.262238978E2,6.644150091E0,-5.808334037E0
2.267338460E2,6.654448872E0,-5.819832153E0
2.272437940E2,6.652354618E0,-5.759999148E0
2.277537412E2,6.636826422E0,-5.782507942E0
2.282636902E2,6.630945534E0,-5.650462821E0
2.287736382E2,6.557946408E0,-5.749159241E0
2.297935353E2,6.579647087E0,-5.779303214E0
2.303034833E2,6.592545974E0,-5.779405201E0
2.308134328E2,6.608497622E0,-5.630284926E0
2.313233808E2,6.585905165E0,-5.920311899E0
2.318333291E2,6.657899234E0,-5.876358027E0
2.323432781E2,6.722896813E0,-6.010533618E0
2.328532268E2,6.755932751E0,-6.000275602E0
2.333631758E2,6.707193068E0,-5.953412063E0
2.338731245E2,6.720052793E0,-5.897024184E0
2.343830725E2,6.655536064E0,-5.841517478E0
2.348930216E2,6.683248392E0,-5.781367066E0
2.354029706E2,6.640967483E0,-5.802378930E0
2.359129199E2,6.657917466E0,-5.767345546E0
2.364228678E2,6.600924673E0,-6.083262316E0
2.369328168E2,6.801188650E0,-6.066076186E0
2.374427655E2,6.700063762E0,-6.063030261E0
2.379527145E2,6.747008219E0,-6.102957756E0
2.384626634E2,6.809782186E0,-6.081133930E0
2.389726124E2,6.754762221E0,-6.085767113E0
2.394825621E2,6.751098255E0,-6.041256436E0
2.399925111E2,6.849267269E0,-6.040041202E0
2.405024606E2,6.736701214E0,-6.074228048E0
2.410124096E2,6.759526259E0,-5.941536475E0
2.415223591E2,6.709498474E0,-5.931915057E0
2.420323081E2,6.660567040E0,-5.938012718E0
2.425422564E2,6.692023520E0,-5.968677334E0
2.430522064E2,6.664959421E0,-5.951705266E0
2.435621557E2,6.697365850E0,-5.906944060E0
2.440721057E2,6.653647647E0,-5.876127324E0
2.445820539E2,6.654996749E0,-5.850525818E0
2.450920039E2,6.709518435E0,-6.004267759E0
2.456019532E2,6.685977596E0,-5.974226642E0
2.461119032E2,6.707431550E0,-5.971728476E0
2.466218530E2,6.702774667E0,-5.957167914E0
2.471318030E2,6.691245702E0,-5.923190011E0
2.476417513E2,6.700609135E0,-5.891019969E0
2.481517013E2,6.681731763E0,-5.879787669E0
2.486616517E2,6.669282789E0,-5.955560310E0
2.491716007E2,6.654858425E0,-5.980070442E0
2.496815499E2,6.739077829E0,-5.970069979E0
2.501914999E2,6.691089209E0,-5.921934525E0
2.507014502E2,6.681880645E0,-5.912462827E0
2.512114002E2,6.673883858E0,-5.863799497E0
2.522313008E2,6.640506870E0,-5.849547120E0
2.527412490E2,6.635349345E0,-5.894428759E0
2.532511990E2,6.705140032E0,-5.850662312E0
2.537611500E2,6.766017916E0,-5.935048089E0
2.542711000E2,6.740703516E0,-5.897727445E0
2.547810498E2,6.711883959E0,-5.929661936E0
2.552910008E2,6.698083048E0,-5.790408292E0
2.558009508E2,6.649606123E0,-5.987409557E0
2.563109008E2,6.582006188E0,-5.967514398E0
2.568208498E2,6.647049635E0,-5.990047373E0
2.573307998E2,6.633036259E0,-5.879359939E0
2.578407503E2,6.616014964E0,-5.816746252E0
2.583507003E2,6.617192385E0,-5.832556863E0
2.588606513E2,6.642141045E0,-5.906185254E0
2.593706013E2,6.616597987E0,-5.872446860E0
2.598805517E2,6.593035235E0,-5.900545882E0
2.603905027E2,6.632496804E0,-5.915459592E0
2.609004527E2,6.598960687E0,-5.915458346E0
2.614104027E2,6.600464066E0,-5.832795526E0
2.619203541E2,6.605843408E0,-5.793819641E0
2.624303041E2,6.603457118E0,-5.878819729E0
2.629402532E2,6.585901866E0,-5.943878849E0
2.634502047E2,6.612371541E0,-5.946984294E0
2.639601547E2,6.609956236E0,-5.844994425E0
2.644701058E2,6.590085375E0,-5.899034756E0
2.649800558E2,6.593748478E0,-5.834358091E0
2.654900062E2,6.591551409E0,-5.777210018E0
2.659999562E2,6.613794262E0,-5.975607646E0
2.665099078E2,6.620286505E0,-6.000217989E0
2.670198588E2,6.683273358E0,-5.873335397E0
2.675298088E2,6.642501770E0,-5.838149557E0
2.680397598E2,6.768169595E0,-5.789323336E0
2.685497095E2,6.645444311E0,-5.938323386E0
2.690596605E2,6.625862414E0,-5.891616139E0
2.695696120E2,6.647874522E0,-5.870047389E0
2.700795630E2,7.029844847E0,-5.896084973E0
2.705895133E2,7.840097879E0,-6.305199131E0
2.710994633E2,6.693477228E0,-5.893669266E0
2.716094147E2,6.642176027E0,-5.825526458E0
2.721193657E2,6.720542554E0,-5.890874197E0
2.726293224E2,6.762750491E0,-6.568032829E0
2.731392734E2,6.659205365E0,-6.046567213E0
2.736492190E2,6.070553099E0,-5.940895565E0
2.741591700E2,5.582880567E0,-4.999873743E0
2.746691204E2,5.571623258E0,-4.233196224E0
2.751790714E2,5.702018156E0,-5.537760129E0
2.756890224E2,6.161016806E0,-6.461338665E0
2.761989734E2,6.306458271E0,-5.829554317E0
2.767089258E2,6.313141244E0,-5.886589906E0
2.772188768E2,6.272541649E0,-5.956920112E0
2.777288272E2,6.264926949E0,-5.911746915E0
2.787487299E2,6.290430644E0,-5.861654815E0
2.792586809E2,6.259145200E0,-5.824168529E0
2.797686323E2,6.289900663E0,-6.177601238E0
2.802785843E2,6.270483076E0,-6.008155402E0
2.807885355E2,6.252228481E0,-6.134343191E0
2.812984875E2,6.276207182E0,-6.084472378E0
2.818084388E2,6.401068155E0,-5.976593353E0
2.823183898E2,6.324965920E0,-5.938231975E0
2.828283417E2,6.359823340E0,-6.003227819E0
2.833382927E2,6.359657339E0,-5.976480471E0
2.838482440E2,6.332082993E0,-5.966196927E0
2.843581950E2,6.311382701E0,-5.959453509E0
2.848681473E2,6.332843619E0,-5.994853788E0
2.853780993E2,6.311031073E0,-6.005660303E0
2.858880502E2,6.360452003E0,-5.988364724E0
2.863980022E2,6.327237862E0,-5.975331773E0
2.869079543E2,6.357353065E0,-5.971497813E0
2.874179053E2,6.352326816E0,-5.972454652E0
2.879278578E2,6.310742697E0,-5.977209929E0
2.884378098E2,6.344426623E0,-5.984775180E0
2.889477610E2,6.341879940E0,-6.012658336E0
2.894577130E2,6.344443308E0,-6.003731049E0
2.899676653E2,6.337665463E0,-5.971614778E0
