"t (s)","Inclination (deg)","Rotation (deg)"
3.027013483E2,2.850929321E1,-1.217732202E2
3.032032404E2,2.848654955E1,-1.217282067E2
3.037046939E2,2.853924879E1,-1.218245041E2
3.042062889E2,2.849625015E1,-1.218907789E2
3.047081842E2,2.850640653E1,-1.217427820E2
3.052093134E2,2.851451138E1,-1.217133632E2
3.057101678E2,2.849367554E1,-1.217546445E2
3.062113275E2,2.853925569E1,-1.218050015E2
3.067132806E2,2.854185342E1,-1.218596769E2
3.077150201E2,2.816174241E1,-1.214042999E2
3.082163324E2,2.838128920E1,-1.214349751E2
3.087176141E2,2.850179332E1,-1.216867312E2
3.092191379E2,2.865524305E1,-1.216841840E2
3.097207880E2,2.882872436E1,-1.218790422E2
3.102220142E2,2.884616847E1,-1.220763702E2
3.107228381E2,2.884564005E1,-1.221350863E2
3.112236011E2,2.885296766E1,-1.221846417E2
3.117255542E2,2.887326392E1,-1.222885367E2
3.122264392E2,2.887244923E1,-1.222502817E2
3.127273242E2,2.887357205E1,-1.221854730E2
3.132281482E2,2.886915781E1,-1.222138916E2
3.142302539E2,2.897794637E1,-1.245462106E2
3.147317493E2,2.939582101E1,-1.255921887E2
3.152330005E2,2.991525670E1,-1.261931321E2
3.157339160E2,2.993597215E1,-1.265159295E2
3.162348926E2,3.042214726E1,-1.252481905E2
3.167360828E2,3.029118415E1,-1.261628471E2
3.172374561E2,3.021228092E1,-1.252958012E2
3.177387683E2,3.027343892E1,-1.234386649E2
3.182396533E2,3.052487973E1,-1.243547653E2
3.187397754E2,3.334306137E1,-1.206305183E2
3.192407520E2,2.910167962E1,-1.127495377E2
3.202432849E2,3.521076565E1,-1.594607995E2
3.207443225E2,7.392452323E1,1.794709979E2
3.212452075E2,7.993809115E1,-1.762905085E2
3.217459094E2,7.912679652E1,1.754701926E2
3.222467029E2,8.463967439E1,1.785588312E2
3.227468555E2,7.006541701E1,1.647458627E2
3.232471606E2,8.909424724E1,1.737350372E2
3.237478005E2,8.303183202E1,1.726141620E2
3.242480151E2,7.768970926E1,1.741749035E2
3.247487476E2,8.203843620E1,1.782139522E2
3.252490222E2,8.183535882E1,1.715459721E2
3.257495410E2,8.964328083E1,1.797573623E2
3.262500903E2,8.768582709E1,1.769723126E2
3.267504871E2,8.903318067E1,1.732645998E2
3.277520129E2,8.775960654E1,1.728855397E2
3.282522266E2,8.828279531E1,1.720623233E2
3.287526233E2,8.737639536E1,1.741802578E2
3.292535693E2,8.206636360E1,1.777091452E2
3.297544543E2,8.002892799E1,1.738490111E2
3.302552775E2,6.836407945E1,1.684660866E2
3.307560401E2,8.340664104E1,-1.793335883E2
3.312575366E2,7.204573904E1,1.695523617E2
3.317578113E2,8.852220619E1,1.756263536E2
3.322582000E2,7.849074679E1,1.728581752E2
3.327587878E2,8.404801873E1,1.755199176E2
3.337603366E2,8.202084859E1,1.756883056E2
3.342613214E2,8.180177438E1,1.690110235E2
3.347614124E2,7.461351491E1,1.745322049E2
3.352616871E2,8.608592456E1,-1.781720435E2
3.357619035E2,8.495737650E1,-1.781478095E2
3.362625415E2,6.842372675E1,-1.791583403E2
3.367635181E2,3.236889686E1,1.761934061E2
3.372653491E2,1.271275770E1,-1.255580570E2
3.377655017E2,1.704603829E1,-1.715332895E2
3.382664172E2,1.638157992E1,-1.476633293E2
3.387664478E2,1.619225919E1,-1.537020236E2
3.397689913E2,2.922337365E1,-1.216535194E2
3.402706087E2,3.119001913E1,-1.247811800E2
3.407716158E2,3.068404248E1,-1.212026343E2
3.412728670E2,3.686737676E1,-1.243790716E2
3.417743929E2,3.561266542E1,-1.190181836E2
3.422758883E2,2.383202238E1,-1.237178189E2
3.427773836E2,2.091525131E1,-1.125347838E2
3.432786349E2,3.010311717E1,-1.592359765E2
3.437800692E2,2.800704200E1,-1.361678170E2
3.442810152E2,3.014252704E1,-1.284170773E2
3.447825716E2,3.431635157E1,-1.278692222E2
3.457847384E2,3.428842449E1,-1.231299765E2
3.462859591E2,3.363443135E1,-1.248648282E2
3.467872408E2,3.224688444E1,-1.272930369E2
3.472885284E2,3.168222535E1,-1.272875451E2
3.477897796E2,3.110338872E1,-1.272291847E2
3.482909088E2,3.088380819E1,-1.277884283E2
3.487918548E2,3.129394150E1,-1.266464366E2
3.492928619E2,3.112775718E1,-1.270353303E2
3.497939911E2,3.100029800E1,-1.270534096E2
3.502951202E2,3.094460748E1,-1.271709081E2
3.507963409E2,3.113446404E1,-1.269521268E2
3.512972870E2,3.105940641E1,-1.270595312E2
3.517984771E2,3.067345763E1,-1.274578198E2
3.522998809E2,2.904911640E1,-1.278040497E2
3.533021087E2,2.909411697E1,-1.273403035E2
3.538029632E2,2.939636963E1,-1.258883689E2
3.543042450E2,3.025451302E1,-1.263858501E2
3.548055877E2,3.032336768E1,-1.265443571E2
3.553071136E2,3.037083514E1,-1.265175299E2
3.558083984E2,3.027561511E1,-1.267450169E2
3.563098328E2,3.030955542E1,-1.266418959E2
3.568115417E2,3.031141365E1,-1.266979387E2
3.573128235E2,3.035112912E1,-1.266729863E2
3.578143188E2,3.028743825E1,-1.268955605E2
3.583159668E2,3.032262856E1,-1.269106103E2
3.593183777E2,3.031244226E1,-1.268903165E2
3.598191711E2,3.029960514E1,-1.269151562E2
3.603193237E2,3.033610707E1,-1.268656171E2
3.608206055E2,3.040015292E1,-1.267276413E2
3.613218262E2,3.039340645E1,-1.267058182E2
3.618232300E2,3.027612483E1,-1.267162352E2
3.623233215E2,3.036521051E1,-1.265166586E2
3.628247558E2,3.040276535E1,-1.265373903E2
3.633263428E2,3.040890328E1,-1.265518779E2
3.638278992E2,3.037494999E1,-1.265573232E2
3.643292419E2,3.040225501E1,-1.265914826E2
3.648293030E2,3.035400275E1,-1.267124992E2
3.658328735E2,3.041176279E1,-1.265308635E2
3.663337890E2,3.042710246E1,-1.265211043E2
3.668343384E2,3.036071130E1,-1.266717713E2
3.673351013E2,3.039349456E1,-1.266808909E2
3.678365661E2,3.039516960E1,-1.265970087E2
3.683380310E2,3.040257537E1,-1.265396997E2
3.688380615E2,3.041670361E1,-1.265373955E2
3.693396789E2,3.040428035E1,-1.265887018E2
3.698416626E2,3.034736516E1,-1.267842108E2
3.703416626E2,3.039919648E1,-1.266140954E2
3.708436462E2,3.040890486E1,-1.265959279E2
3.713436767E2,3.043472792E1,-1.265551840E2
3.723465454E2,3.037127697E1,-1.267013094E2
3.728483459E2,3.037358634E1,-1.266897893E2
3.733502075E2,3.042060381E1,-1.265331567E2
3.738512756E2,3.040812434E1,-1.265425386E2
3.743523743E2,3.041916572E1,-1.265280075E2
3.748539001E2,3.039302676E1,-1.266826020E2
3.753556396E2,3.040760654E1,-1.266958824E2
3.758568504E2,3.039748757E1,-1.266245315E2
3.763582542E2,3.041769826E1,-1.265623072E2
3.768584373E2,3.041951140E1,-1.265715350E2
3.773599327E2,3.041405936E1,-1.265981881E2
3.783632286E2,3.039452427E1,-1.266292029E2
3.788649681E2,3.042641699E1,-1.265489460E2
3.793665855E2,3.043392218E1,-1.265592310E2
3.798681724E2,3.040693532E1,-1.266334476E2
3.803694236E2,3.039992180E1,-1.267919638E2
3.808704917E2,3.041438023E1,-1.266123734E2
3.813723228E2,3.039108439E1,-1.266285884E2
3.818737876E2,3.044768535E1,-1.265802287E2
3.823751609E2,3.042528416E1,-1.265853525E2
3.828768089E2,3.040725707E1,-1.267340434E2
3.833783348E2,3.041609989E1,-1.266325148E2
3.843814781E2,3.042711321E1,-1.265538048E2
3.848833702E2,3.044567115E1,-1.266087053E2
3.853851097E2,3.042643300E1,-1.267489493E2
3.858854759E2,3.041496047E1,-1.266417046E2
3.863866355E2,3.044115278E1,-1.265758900E2
3.868866661E2,3.044955196E1,-1.265670877E2
3.873884971E2,3.043166744E1,-1.266485681E2
3.878902671E2,3.043479783E1,-1.267312201E2
3.883917625E2,3.042309858E1,-1.266688466E2
3.888932579E2,3.044576837E1,-1.265751602E2
3.893945954E2,3.031994744E1,-1.265761922E2
3.903971946E2,3.124955127E1,-1.257474511E2
3.908981102E2,3.209175592E1,-1.261441437E2
3.913993003E2,3.373717026E1,-1.241799471E2
3.919006126E2,3.282783691E1,-1.262550624E2
3.924016502E2,3.208923881E1,-1.262369070E2
3.929024131E2,3.206425708E1,-1.264888830E2
3.934030540E2,3.215319638E1,-1.262938883E2
3.939036229E2,3.204837557E1,-1.262544806E2
3.944042747E2,3.201319966E1,-1.262805897E2
3.949050376E2,3.201576692E1,-1.263392957E2
3.954055870E2,3.201395300E1,-1.265078057E2
3.964079673E2,3.188356697E1,-1.264146174E2
3.969085940E2,3.189356616E1,-1.263440991E2
3.974101036E2,3.193131584E1,-1.262493700E2
3.979113243E2,3.186547434E1,-1.263372495E2
3.984125145E2,3.145620511E1,-1.263932539E2
3.989132469E2,3.143905648E1,-1.259471275E2
3.994138510E2,3.024847732E1,-1.283171590E2
3.999148443E2,3.063707198E1,-1.273353400E2
4.004164512E2,3.031525207E1,-1.270850997E2
4.009179682E2,3.041800954E1,-1.263561120E2
4.014195640E2,3.039587204E1,-1.255749275E2
4.024221275E2,3.036837902E1,-1.256361800E2
4.029239891E2,3.044487750E1,-1.255239632E2
4.034259082E2,3.044492206E1,-1.256254828E2
4.039271588E2,3.060671894E1,-1.260420844E2
4.044283836E2,3.034757305E1,-1.261247075E2
4.049291380E2,3.028456955E1,-1.259399407E2
4.054300621E2,3.018767946E1,-1.256934145E2
4.059316657E2,3.007535132E1,-1.255625739E2
4.064330485E2,3.017014473E1,-1.253401436E2
4.069348186E2,3.022900606E1,-1.255549654E2
4.079380229E2,3.027627021E1,-1.253912741E2
4.084393046E2,3.032586474E1,-1.254468413E2
4.089407390E2,3.036580196E1,-1.253967045E2
4.094419292E2,3.036142524E1,-1.254035466E2
4.099426921E2,3.032718063E1,-1.254336085E2
4.104446147E2,3.029874596E1,-1.254681159E2
4.109461711E2,3.024521104E1,-1.253832192E2
4.114473308E2,3.021601441E1,-1.254618607E2
4.119485820E2,3.020389449E1,-1.252774239E2
4.124500468E2,3.015040523E1,-1.252539509E2
4.129517253E2,3.010541945E1,-1.252902130E2
4.134527324E2,3.006661218E1,-1.250755434E2
4.144557231E2,3.003587276E1,-1.247988946E2
4.149576457E2,3.006539183E1,-1.246325384E2
4.154594768E2,2.999470621E1,-1.246938074E2
4.159608195E2,3.005763497E1,-1.247182266E2
4.164621928E2,3.011185865E1,-1.247465376E2
4.169636272E2,3.015213307E1,-1.248708420E2
4.174651225E2,3.003681954E1,-1.247392182E2
4.179666789E2,2.997148584E1,-1.247602889E2
4.184677165E2,3.052850374E1,-1.245648561E2
4.189685405E2,3.088323729E1,-1.263704009E2
4.194686320E2,3.000433647E1,-1.292056267E2
4.204704021E2,3.040605864E1,-1.276858881E2
4.209708903E2,3.075569223E1,-1.284615215E2
4.214714702E2,3.044326390E1,-1.283468596E2
4.219726909E2,3.079449086E1,-1.278975027E2
4.224729045E2,3.073782225E1,-1.278594057E2
4.229740031E2,3.082399972E1,-1.275849727E2
4.234753764E2,3.078915169E1,-1.274828545E2
4.239764751E2,3.055208903E1,-1.283111332E2
4.244783366E2,3.048948352E1,-1.280519690E2
4.249798320E2,3.026991817E1,-1.280949385E2
4.254812833E2,3.070765757E1,-1.271097664E2
4.264826948E2,3.087626648E1,-1.268016601E2
4.269837887E2,3.096974334E1,-1.267597163E2
4.274850200E2,3.093287262E1,-1.267578452E2
4.279859355E2,3.093870501E1,-1.267453296E2
4.284866984E2,3.099536628E1,-1.267182832E2
4.289870952E2,3.098281034E1,-1.267053980E2
4.294879497E2,3.096014269E1,-1.267786611E2
4.299889657E2,3.098786732E1,-1.267843176E2
4.304902690E2,3.096118179E1,-1.267361146E2
4.309913317E2,3.096323605E1,-1.267176525E2
4.314916357E2,3.089246752E1,-1.267123594E2
4.319928324E2,3.071891558E1,-1.265122440E2
4.329944194E2,3.072455978E1,-1.266175318E2
4.334954570E2,3.072493651E1,-1.265724326E2
4.339966472E2,3.086143479E1,-1.261985287E2
4.344982482E2,3.104327023E1,-1.261081584E2
4.349995999E2,3.070327757E1,-1.265844995E2
4.355003703E2,3.064773603E1,-1.263226776E2
4.360015910E2,3.055461385E1,-1.263632609E2
4.365019609E2,3.054400395E1,-1.263576350E2
4.370039714E2,3.051116003E1,-1.264399048E2
4.375051377E2,3.051823897E1,-1.263653146E2
4.380058091E2,3.056614994E1,-1.264069114E2
4.390084031E2,3.055036546E1,-1.263961448E2
4.395099595E2,3.055433032E1,-1.263996123E2
4.400115464E2,3.058385583E1,-1.263587979E2
4.405130723E2,3.052804201E1,-1.264011282E2
4.410147507E2,3.051253024E1,-1.265214348E2
4.415164902E2,3.052447292E1,-1.264300961E2
4.420182603E2,3.051493436E1,-1.263816798E2
4.425197556E2,3.052765038E1,-1.263562739E2
4.430210679E2,3.050218936E1,-1.263598813E2
4.435224412E2,3.051654300E1,-1.263841608E2
4.440239976E2,3.051313381E1,-1.264975087E2
4.445257981E2,3.052062153E1,-1.263996934E2
4.455290024E2,3.051862578E1,-1.263536804E2
4.460308030E2,3.052714055E1,-1.263595445E2
4.465308640E2,3.052240553E1,-1.264384099E2
4.470319626E2,3.050874505E1,-1.264602255E2
4.475330002E2,3.050131393E1,-1.264261497E2
4.480345566E2,3.051252939E1,-1.263912832E2
4.485356553E2,3.057618194E1,-1.265099046E2
4.490366929E2,3.043009968E1,-1.268210323E2
4.495382188E2,3.042857221E1,-1.265874175E2
4.500395005E2,3.033030720E1,-1.267695575E2
4.510424912E2,3.012243822E1,-1.281929817E2
4.515444443E2,3.024054790E1,-1.272235361E2
4.520460007E2,3.032999889E1,-1.268943127E2
4.525472825E2,3.043251036E1,-1.266136528E2
4.530486863E2,3.040623843E1,-1.257061546E2
4.535499680E2,3.072132240E1,-1.259966066E2
4.540505479E2,3.079820735E1,-1.260808971E2
4.545520127E2,3.080124536E1,-1.260899555E2
4.550529587E2,3.077712881E1,-1.261046847E2
4.555539658E2,3.080007881E1,-1.261094285E2
4.560559256E2,3.052585535E1,-1.276800739E2
4.565575669E2,3.067641022E1,-1.275632699E2
4.575594285E2,3.047393974E1,-1.262989547E2
4.580611375E2,3.030417686E1,-1.264505423E2
4.585627549E2,3.044190785E1,-1.262916622E2
4.590643723E2,3.039961559E1,-1.262480145E2
4.595658982E2,3.044608076E1,-1.262422793E2
4.600670579E2,3.045392205E1,-1.261700271E2
4.605679740E2,3.041689888E1,-1.262141931E2
4.610698350E2,3.043429319E1,-1.261582464E2
4.615700181E2,3.044888221E1,-1.261385751E2
4.620706356E2,3.040605625E1,-1.261553933E2
4.625715745E2,3.038182353E1,-1.262844794E2
4.630729172E2,3.037530563E1,-1.262630773E2
4.640759995E2,3.041851068E1,-1.261976267E2
4.645770187E2,3.042087346E1,-1.262145682E2
4.650778611E2,3.045603647E1,-1.261593746E2
4.655790818E2,3.045802806E1,-1.261749572E2
4.660806077E2,3.047190587E1,-1.262252420E2
4.665821946E2,3.042610066E1,-1.262565183E2
4.670836340E2,3.040678231E1,-1.261876680E2
4.675854423E2,3.039730797E1,-1.261635950E2
4.680864047E2,3.030854815E1,-1.260627450E2
4.685865586E2,2.992701685E1,-1.254265096E2
4.690875303E2,3.000433360E1,-1.259240550E2
4.695886033E2,3.013200514E1,-1.260986200E2
4.705908971E2,3.011869974E1,-1.259831342E2
4.710922399E2,3.014470110E1,-1.259091951E2
4.715933691E2,3.019573655E1,-1.258943976E2
4.720950170E2,3.020715411E1,-1.260180578E2
4.725966650E2,3.018458007E1,-1.260194980E2
4.730980382E2,3.019932601E1,-1.259560012E2
4.735999609E2,3.018677467E1,-1.259538565E2
4.741013952E2,3.019857743E1,-1.259064331E2
4.746032262E2,3.020937449E1,-1.259909580E2
4.751046911E2,3.020900487E1,-1.260397400E2
4.756047826E2,3.021778621E1,-1.260023906E2
4.766071325E2,3.022816209E1,-1.259479179E2
4.771079870E2,3.022696584E1,-1.259913501E2
4.776097570E2,3.022582456E1,-1.260923932E2
4.781112524E2,3.023185255E1,-1.262229665E2
4.786130529E2,3.022058672E1,-1.261671256E2
4.791147924E2,3.023818162E1,-1.260899890E2
4.796161962E2,3.025753321E1,-1.260302760E2
4.801178136E2,3.028814386E1,-1.260237904E2
4.806188818E2,3.064013459E1,-1.262138834E2
4.811201025E2,3.056506047E1,-1.261585031E2
4.816214757E2,3.048458022E1,-1.258886038E2
4.826237340E2,3.037635840E1,-1.260047455E2
4.831252599E2,3.036751840E1,-1.260013405E2
4.836270605E2,3.036815025E1,-1.260111862E2
4.841286474E2,3.034306923E1,-1.260387750E2
4.846305090E2,3.033895847E1,-1.260001646E2
4.851322179E2,3.035720605E1,-1.259569993E2
4.856324010E2,3.036795940E1,-1.259471591E2
4.861337133E2,3.035091433E1,-1.259655512E2
4.866347814E2,3.037506972E1,-1.260521674E2
4.871362768E2,3.039277892E1,-1.260748977E2
4.876364599E2,3.038068621E1,-1.260005441E2
4.886383215E2,3.048034318E1,-1.256473124E2
4.891399389E2,3.018472919E1,-1.260232417E2
4.896417089E2,3.051514651E1,-1.260909081E2
4.901430306E2,3.052019063E1,-1.260621024E2
4.906443029E2,3.050076657E1,-1.260770328E2
4.911454823E2,3.050202680E1,-1.260639500E2
4.916460729E2,3.048317860E1,-1.260896284E2
4.921479650E2,3.049725225E1,-1.260141421E2
4.926485404E2,3.047053884E1,-1.260649028E2
4.931503184E2,3.042352523E1,-1.261540987E2
4.936522087E2,3.041264520E1,-1.261078747E2
4.941533620E2,3.040291769E1,-1.258807684E2
4.951558080E2,3.035074981E1,-1.259285109E2
4.956575475E2,3.033393213E1,-1.259334829E2
4.961594091E2,3.033023867E1,-1.260196267E2
4.966597873E2,3.033723471E1,-1.259257010E2
4.971611181E2,3.031387756E1,-1.259181763E2
4.976626134E2,3.031548803E1,-1.258839666E2
4.981637376E2,3.030064163E1,-1.258788563E2
4.986648717E2,3.031450801E1,-1.259980429E2
4.991665502E2,3.032355523E1,-1.259522585E2
4.996677862E2,3.032889667E1,-1.259047654E2
5.001690371E2,3.031940679E1,-1.258897872E2
5.006701472E2,3.032296247E1,-1.258533443E2
5.016725886E2,3.032160554E1,-1.260020437E2
5.021739619E2,3.031537850E1,-1.258427331E2
5.026755183E2,3.032488502E1,-1.258888128E2
5.031771662E2,3.031173909E1,-1.258393993E2
5.036786310E2,3.031070924E1,-1.259397727E2
5.041804316E2,3.030258457E1,-1.260017387E2
5.046821101E2,3.031245157E1,-1.258806600E2
5.051834223E2,3.032761370E1,-1.258802269E2
5.056848566E2,3.029429682E1,-1.258607116E2
5.061856501E2,3.033801137E1,-1.258661501E2
5.071889765E2,3.032792053E1,-1.259685082E2
5.076903193E2,3.032395135E1,-1.258976239E2
5.081914484E2,3.031602194E1,-1.259074234E2
5.086929743E2,3.035767734E1,-1.258155531E2
5.091947138E2,3.031663199E1,-1.259483849E2
5.096962092E2,3.028229495E1,-1.260147823E2
5.101971857E2,3.028628700E1,-1.259878829E2
5.106989252E2,3.033825535E1,-1.258850957E2
5.112005732E2,3.032716150E1,-1.258337461E2
5.117016718E2,3.030352119E1,-1.258949818E2
5.122034724E2,3.032597569E1,-1.258710369E2
5.127052424E2,3.029719711E1,-1.259975694E2
5.132052424E2,3.033382436E1,-1.258540330E2
5.142079584E2,3.028462817E1,-1.258780499E2
5.147090876E2,3.033318437E1,-1.258875866E2
5.152110407E2,3.030012082E1,-1.259331201E2
5.157123530E2,3.032347704E1,-1.258902987E2
5.162141535E2,3.025732014E1,-1.259683231E2
5.167147333E2,3.039094198E1,-1.259923548E2
5.172160456E2,3.029654131E1,-1.262250993E2
5.177176935E2,3.019620922E1,-1.267405867E2
5.182187922E2,3.018290534E1,-1.268396667E2
5.187203181E2,3.026863909E1,-1.267166392E2
5.192215998E2,3.098277176E1,-1.264897633E2
5.202232172E2,3.111427340E1,-1.255042394E2
5.207242990E2,3.069558686E1,-1.273283692E2
5.212255976E2,2.979293053E1,-1.309459331E2
5.217267268E2,3.027366978E1,-1.282575670E2
5.222284663E2,2.989401726E1,-1.276448375E2
5.227297480E2,2.991132450E1,-1.278093039E2
5.232297785E2,2.987263175E1,-1.276767898E2
5.237309992E2,2.991596677E1,-1.276398665E2
5.242322806E2,2.994119013E1,-1.275477835E2
5.247335322E2,3.000667468E1,-1.273889891E2
5.252344460E2,2.998902771E1,-1.273684708E2
5.257352330E2,3.005148190E1,-1.272360113E2
5.267388660E2,3.004158486E1,-1.271987676E2
5.272404597E2,3.004725399E1,-1.272101179E2
5.277415888E2,3.005916218E1,-1.271491177E2
5.282431960E2,3.005374842E1,-1.271482936E2
5.287448847E2,3.004952492E1,-1.272457169E2
5.292465327E2,3.006690060E1,-1.272753937E2
5.297478872E2,3.004655282E1,-1.272362270E2
5.302493508E2,3.007762876E1,-1.270915349E2
5.307507845E2,3.005564207E1,-1.271226557E2
5.312516817E2,3.009112192E1,-1.271211576E2
5.317534763E2,3.008744202E1,-1.271379977E2
5.322553074E2,3.009959646E1,-1.272629936E2
5.327564976E2,3.012153630E1,-1.271561179E2
5.332576267E2,3.013240630E1,-1.271030271E2
5.337584202E2,3.013000535E1,-1.271222434E2
5.342600071E2,3.017648484E1,-1.270769686E2
5.347613194E2,3.017040627E1,-1.271755263E2
5.357629368E2,3.016149604E1,-1.271438332E2
5.362645542E2,3.015120788E1,-1.270660763E2
5.367663853E2,3.014967174E1,-1.271031002E2
5.372682774E2,3.013172567E1,-1.269896112E2
5.377696201E2,3.011813677E1,-1.271442516E2
5.382706883E2,3.014133486E1,-1.271463467E2
5.387722447E2,3.011791870E1,-1.270237931E2
5.392741062E2,3.012302962E1,-1.269988231E2
5.397758457E2,3.011324061E1,-1.270176680E2
5.402767002E2,3.015710801E1,-1.270746748E2
5.407784397E2,3.011415938E1,-1.272515203E2
5.412798435E2,3.014383297E1,-1.270550420E2
5.417813694E2,3.013534910E1,-1.270510791E2
5.422813999E2,3.013204974E1,-1.270308156E2
5.427831700E2,3.012882104E1,-1.270649067E2
5.432844517E2,3.011511882E1,-1.272410950E2
5.437844822E2,3.010897510E1,-1.271664495E2
5.442864048E2,3.011518751E1,-1.270859462E2
5.447873203E2,3.013926028E1,-1.270950395E2
5.452891209E2,3.014085332E1,-1.270247088E2
5.457901585E2,3.014466524E1,-1.270811983E2
5.467936070E2,3.012352165E1,-1.270991013E2
5.472938206E2,3.013824605E1,-1.270689651E2
5.477948582E2,3.014255202E1,-1.270044772E2
5.482964756E2,3.007714608E1,-1.270230968E2
5.487980625E2,3.008890912E1,-1.272330629E2
5.492984898E2,3.008166215E1,-1.272277391E2
5.497992222E2,3.006886822E1,-1.271410714E2
5.503009312E2,3.007182903E1,-1.270711590E2
5.508025486E2,3.008012278E1,-1.270791092E2
5.513027317E2,3.005485212E1,-1.271880511E2
5.518044407E2,3.005499857E1,-1.273458536E2
5.528051731E2,3.001486105E1,-1.271087633E2
5.533069983E2,3.004950556E1,-1.270846005E2
5.538073704E2,3.000697851E1,-1.270688119E2
5.543074009E2,2.999975291E1,-1.272167176E2
5.548087437E2,2.999775953E1,-1.271742502E2
5.553106663E2,2.999924691E1,-1.270451885E2
5.558116429E2,2.999304478E1,-1.270456906E2
5.563134434E2,3.001713862E1,-1.270187017E2
5.568150913E2,2.998995505E1,-1.271359733E2
5.573162510E2,3.000071144E1,-1.271740790E2
5.578177769E2,2.999118168E1,-1.270961913E2
5.583195774E2,3.002382742E1,-1.270056289E2
5.588213780E2,3.001788519E1,-1.269984221E2
5.598245213E2,3.001109102E1,-1.272549476E2
5.603259556E2,3.001304452E1,-1.271143426E2
5.608276035E2,3.000839788E1,-1.270358799E2
5.613279087E2,3.001579008E1,-1.270062223E2
5.618296787E2,3.003215715E1,-1.268596840E2
5.623307553E2,2.991624299E1,-1.268855769E2
5.628324948E2,2.990275710E1,-1.270740231E2
5.633338681E2,3.003397900E1,-1.274569106E2
5.638358518E2,3.002525664E1,-1.294956149E2
5.643358518E2,3.173778797E1,-1.290657788E2
5.653389340E2,2.947493789E1,-1.279308298E2
5.658408872E2,2.917489347E1,-1.279546628E2
5.663428098E2,2.919016858E1,-1.279442418E2
5.668447629E2,2.928398437E1,-1.279371820E2
5.673463803E2,2.935756578E1,-1.280515231E2
5.678470822E2,2.936018869E1,-1.279349130E2
5.683487912E2,2.938022126E1,-1.279042103E2
5.688497373E2,2.939938512E1,-1.278496865E2
5.693508054E2,2.937810283E1,-1.278363312E2
5.698521787E2,2.931797637E1,-1.281020224E2
5.703527280E2,2.934282399E1,-1.281057576E2
5.708538571E2,2.931140359E1,-1.279712744E2
5.713543149E2,2.934420084E1,-1.279028494E2
5.723580991E2,2.936777315E1,-1.279940495E2
5.728585263E2,2.936231339E1,-1.280578452E2
5.733602658E2,2.935463642E1,-1.279189178E2
5.738620664E2,2.938495139E1,-1.278244920E2
5.743638669E2,2.937927586E1,-1.278218797E2
5.748651791E2,2.939144905E1,-1.278295704E2
5.753670102E2,2.940325593E1,-1.279661049E2
5.758685666E2,2.940870912E1,-1.278928486E2
5.763694663E2,2.938038112E1,-1.278338100E2
5.768705954E2,2.942543471E1,-1.277525666E2
5.773714804E2,2.940490524E1,-1.277900090E2
5.783736472E2,2.940553126E1,-1.279146551E2
5.788737387E2,2.940304103E1,-1.277642913E2
5.793747153E2,2.941695950E1,-1.277651452E2
5.798766684E2,2.941204459E1,-1.277168026E2
5.803784689E2,2.941347787E1,-1.278580486E2
5.808784995E2,2.942100693E1,-1.278864979E2
5.813798851E2,2.941792702E1,-1.277512837E2
5.818803429E2,2.940222815E1,-1.277189269E2
5.823817772E2,2.942265636E1,-1.276962711E2
5.828827538E2,2.942117323E1,-1.277477431E2
5.833841881E2,2.939938815E1,-1.276646070E2
5.843875756E2,2.944608773E1,-1.271072210E2
5.848883080E2,2.946504486E1,-1.273812500E2
5.853897118E2,2.921125607E1,-1.283234836E2
5.858898339E2,2.935550533E1,-1.281138064E2
5.863900170E2,2.921326628E1,-1.278819402E2
5.868913903E2,2.915429648E1,-1.276626894E2
5.873930687E2,2.925949896E1,-1.276788246E2
5.878948387E2,2.938209104E1,-1.277659163E2
5.883956932E2,2.882518449E1,-1.277055345E2
5.888968224E2,2.929876817E1,-1.270336171E2
5.893982567E2,3.364183035E1,-1.245702153E2
5.904011559E2,3.882248729E1,-1.302677586E2
5.909020104E2,3.913522963E1,-1.285879326E2
5.914025292E2,4.525204241E1,-1.222829223E2
5.919037194E2,5.343295790E1,-1.258997637E2
5.924051842E2,4.876174572E1,-1.000885223E2
5.929065270E2,3.901566568E1,-1.042661711E2
5.934083275E2,1.430809401E1,-1.220715778E2
5.939099144E2,1.677664498E1,-1.310128354E2
5.944110741E2,2.327907426E1,-1.107745480E2
5.949126600E2,3.333755313E1,-1.014518465E2
5.954127820E2,2.137851678E1,-7.318634392E1
5.959144910E2,1.704567395E1,-2.060744121E1
5.964146131E2,2.152585014E1,-2.913460650E1
5.969157117E2,2.838135058E1,-1.528851971E0
5.979177869E2,3.548121345E1,-5.326418997E0
5.984193433E2,3.336176020E1,1.543766625E0
5.989207776E2,4.240491614E1,-1.787363427E0
5.994216626E2,2.982685553E1,9.877005717E0
5.999231885E2,1.152781910E1,-9.956541483E1
6.004250501E2,3.927796452E1,-1.224762689E2
6.009250501E2,5.494844486E1,-1.333665546E2
6.014255079E2,4.519637815E1,-1.280277160E2
6.019264234E2,4.034702754E1,-1.261949493E2
6.024282239E2,3.871920225E1,-1.172339785E2
6.029301770E2,3.451469942E1,-1.172932153E2
6.034301770E2,3.168260401E1,-1.186461184E2
6.044306043E2,3.322830190E1,-1.176128983E2
6.049321912E2,3.333102584E1,-1.182726523E2
6.054339917E2,3.350849113E1,-1.177792867E2
6.059339917E2,3.351297293E1,-1.180076226E2
6.064342969E2,3.356734485E1,-1.180882332E2
