"t (s)","Tilt up/down (deg)","Tilt left/right (deg)"
2.876669244E2,-1.529958153E1,-2.415554717E1
2.886683283E2,-1.537845494E1,-2.412336247E1
2.891698236E2,-1.531667396E1,-2.415223628E1
2.896711969E2,-1.531041906E1,-2.416899357E1
2.901725397E2,-1.530120056E1,-2.415694257E1
2.906736383E2,-1.531990809E1,-2.415299830E1
2.911748895E2,-1.539696489E1,-2.411960046E1
2.916759271E2,-1.533882790E1,-2.413406007E1
2.921775140E2,-1.532255768E1,-2.415059087E1
2.926783991E2,-1.530105544E1,-2.414790206E1
2.931797723E2,-1.530172582E1,-2.415745296E1
2.936799249E2,-1.535804851E1,-2.413718736E1
2.946831598E2,-1.531157324E1,-2.415358852E1
2.951837396E2,-1.531029729E1,-2.416755728E1
2.956855402E2,-1.530353457E1,-2.413940199E1
2.961864252E2,-1.534327284E1,-2.418147071E1
2.966881952E2,-1.534285181E1,-2.414101736E1
2.971897821E2,-1.550088869E1,-2.424334781E1
2.976913385E2,-1.578288408E1,-2.492858367E1
2.981928339E2,-1.594723666E1,-2.494921223E1
2.986928949E2,-1.574935521E1,-2.499335637E1
2.991942987E2,-1.595057673E1,-2.483073790E1
2.996959161E2,-1.593579505E1,-2.463086334E1
3.001970437E2,-1.595096149E1,-2.480208230E1
3.011973810E2,-1.601473379E1,-2.477491087E1
3.016990595E2,-1.597570149E1,-2.475915082E1
3.021999139E2,-1.594203038E1,-2.477456494E1
3.027013483E2,-1.596098146E1,-2.478590211E1
3.032032404E2,-1.592744211E1,-2.477586159E1
3.037046939E2,-1.600177262E1,-2.480097787E1
3.042062889E2,-1.600287284E1,-2.474631058E1
3.047081842E2,-1.594616771E1,-2.479045409E1
3.052093134E2,-1.593870467E1,-2.480473669E1
3.057101678E2,-1.594321215E1,-2.477610611E1
3.062113275E2,-1.599344870E1,-2.480559155E1
3.067132806E2,-1.601843224E1,-2.479502368E1
3.077150201E2,-1.558641545E1,-2.455639356E1
3.082163324E2,-1.573626829E1,-2.474880910E1
3.087176141E2,-1.591932209E1,-2.479945314E1
3.092191379E2,-1.601483888E1,-2.493942951E1
3.097207880E2,-1.620838589E1,-2.505077073E1
3.102220142E2,-1.630442184E1,-2.501936473E1
3.107228381E2,-1.632931717E1,-2.500476981E1
3.112236011E2,-1.635527925E1,-2.499947616E1
3.117255542E2,-1.641285608E1,-2.499277053E1
3.122264392E2,-1.639592050E1,-2.500128380E1
3.127273242E2,-1.636881013E1,-2.501794838E1
3.132281482E2,-1.637819224E1,-2.500709119E1
3.142302539E2,-1.743474838E1,-2.452023671E1
3.147317493E2,-1.815385400E1,-2.461371418E1
3.152330005E2,-1.876606388E1,-2.490777346E1
3.157339160E2,-1.891474516E1,-2.483539574E1
3.162348926E2,-1.872120504E1,-2.562032087E1
3.167360828E2,-1.901878860E1,-2.524887422E1
3.172374561E2,-1.859562500E1,-2.541997876E1
3.177387683E2,-1.783098544E1,-2.597116306E1
3.182396533E2,-1.840420972E1,-2.595564123E1
3.187397754E2,-1.853255482E1,-2.951636303E1
3.192407520E2,-1.214763989E1,-2.717268220E1
3.202432849E2,-3.345847924E1,-1.390647334E1
3.207443225E2,-7.392387342E1,1.835065518E0
3.212452075E2,-7.991739931E1,-2.003257402E1
3.217459094E2,-7.909354220E1,2.235055300E1
3.222467029E2,-8.463798814E1,1.500513835E1
3.227468555E2,-6.939764784E1,3.595862390E1
3.232471606E2,-8.908880639E1,8.175663373E1
3.237478005E2,-8.297411348E1,4.644592182E1
3.242480151E2,-7.762777625E1,2.494235078E1
3.247487476E2,-8.203461609E1,1.256318725E1
3.252490222E2,-8.174689736E1,4.569888349E1
3.257495410E2,-8.964327763E1,3.422281716E1
3.262500903E2,-8.768259581E1,5.258008132E1
3.267504871E2,-8.902646296E1,8.181203678E1
3.277520129E2,-8.774224119E1,7.246978261E1
3.282522266E2,-8.826619348E1,7.775146488E1
3.287526233E2,-8.736282193E1,6.568163932E1
3.292535693E2,-8.206009877E1,1.600436964E1
3.297544543E2,-7.997236049E1,3.136109295E1
3.302552775E2,-6.796050511E1,2.675209016E1
3.307560401E2,-8.340619897E1,-5.746009794E0
3.312575366E2,-7.176294225E1,2.923212605E1
3.317578113E2,-8.851789211E1,7.130986853E1
3.322582000E2,-7.840318214E1,3.140724633E1
3.327587878E2,-8.402990855E1,3.684168300E1
3.337603366E2,-8.199849488E1,2.820757905E1
3.342613214E2,-8.165078212E1,5.291803198E1
3.347614124E2,-7.454653951E1,1.909859138E1
3.352616871E2,-8.608393793E1,-2.499566046E1
3.357619035E2,-8.495475413E1,-2.011749254E1
3.362625415E2,-6.842161257E1,-2.127309639E0
3.367635181E2,-3.231170310E1,2.409643990E0
3.372653491E2,-7.473892751E0,-1.039956564E1
3.377655017E2,-1.687086959E1,-2.584781604E0
3.382664172E2,-1.394875625E1,-8.936066298E0
3.387664478E2,-1.459174234E1,-7.330833880E0
3.397689913E2,-1.636072776E1,-2.546361106E1
3.402706087E2,-1.905170025E1,-2.643764958E1
3.407716158E2,-1.708795991E1,-2.690969961E1
3.412728670E2,-2.295073205E1,-3.175473708E1
3.417743929E2,-1.915980980E1,-3.206090777E1
3.422758883E2,-1.377712895E1,-2.017407985E1
3.427773836E2,-8.332504020E0,-1.944243304E1
3.432786349E2,-2.846197082E1,-1.161447262E1
3.437800692E2,-2.099049346E1,-2.022095940E1
3.442810152E2,-1.984038772E1,-2.446369178E1
3.447825716E2,-2.273390353E1,-2.831720257E1
3.457847384E2,-2.043854554E1,-2.972680344E1
3.462859591E2,-2.082148901E1,-2.862800143E1
3.467872408E2,-2.091901311E1,-2.665172547E1
3.472885284E2,-2.050075402E1,-2.615264861E1
3.477897796E2,-2.005263891E1,-2.565851047E1
3.482909088E2,-2.012721058E1,-2.529864104E1
3.487918548E2,-1.994175660E1,-2.599897836E1
3.492928619E2,-1.998800285E1,-2.573738594E1
3.497939911E2,-1.990321314E1,-2.561944093E1
3.502951202E2,-1.991252376E1,-2.553567051E1
3.507963409E2,-1.995741370E1,-2.576784702E1
3.512972870E2,-1.994868524E1,-2.566984619E1
3.517984771E2,-1.983580580E1,-2.521234492E1
3.522998809E2,-1.880155843E1,-2.369436006E1
3.533021087E2,-1.865049605E1,-2.386510515E1
3.538029632E2,-1.827643881E1,-2.453358916E1
3.543042450E2,-1.908655914E1,-2.515337087E1
3.548055877E2,-1.920198946E1,-2.516913356E1
3.553071136E2,-1.922456705E1,-2.521872333E1
3.558083984E2,-1.925177908E1,-2.506962699E1
3.563098328E2,-1.923296856E1,-2.512908029E1
3.568115417E2,-1.925771925E1,-2.511468029E1
3.573128235E2,-1.927566790E1,-2.515686669E1
3.578143188E2,-1.932293652E1,-2.503680743E1
3.583159668E2,-1.935443908E1,-2.506345714E1
3.593183777E2,-1.933868394E1,-2.506033415E1
3.598191711E2,-1.933981325E1,-2.504187631E1
3.603193237E2,-1.934536460E1,-2.508829035E1
3.608206055E2,-1.933360653E1,-2.518444136E1
3.613218262E2,-1.931964088E1,-2.518475644E1
3.618232300E2,-1.924014016E1,-2.507832038E1
3.623233215E2,-1.922019243E1,-2.521400178E1
3.628247558E2,-1.925567579E1,-2.524126696E1
3.633263428E2,-1.926614166E1,-2.524254895E1
3.638278992E2,-1.924420540E1,-2.521099447E1
3.643292419E2,-1.927802835E1,-2.522534456E1
3.648293030E2,-1.929425183E1,-2.514807407E1
3.658328735E2,-1.925935053E1,-2.525108371E1
3.663337890E2,-1.926618831E1,-2.526743128E1
3.668343384E2,-1.928200735E1,-2.516567069E1
3.673351013E2,-1.930926270E1,-2.519198822E1
3.678365661E2,-1.927528866E1,-2.521750462E1
3.683380310E2,-1.925651060E1,-2.524043903E1
3.688380615E2,-1.926562068E1,-2.525358301E1
3.693396789E2,-1.927830705E1,-2.522792953E1
3.698416626E2,-1.931946938E1,-2.512163035E1
3.703416626E2,-1.928533361E1,-2.521616884E1
3.708436462E2,-1.928464267E1,-2.522994572E1
3.713436767E2,-1.928596096E1,-2.526442359E1
3.723465454E2,-1.930192439E1,-2.516652415E1
3.728483459E2,-1.929875381E1,-2.517186653E1
3.733502075E2,-1.926662103E1,-2.525824185E1
3.738512756E2,-1.926166182E1,-2.524453097E1
3.743523743E2,-1.926343023E1,-2.525844283E1
3.748539001E2,-1.930964508E1,-2.519108442E1
3.753556396E2,-1.932563754E1,-2.520014039E1
3.758568504E2,-1.928849077E1,-2.521167050E1
3.763582542E2,-1.927679995E1,-2.524733698E1
3.768584373E2,-1.928197128E1,-2.524629839E1
3.773599327E2,-1.928927257E1,-2.523385148E1
3.783632286E2,-1.928833300E1,-2.520771567E1
3.788649681E2,-1.927740682E1,-2.525886385E1
3.793665855E2,-1.928708731E1,-2.526255334E1
3.798681724E2,-1.929898099E1,-2.521745819E1
3.803694236E2,-1.936035654E1,-2.516573961E1
3.808704917E2,-1.929545685E1,-2.523007170E1
3.813723228E2,-1.928561785E1,-2.520485442E1
3.818737876E2,-1.930574251E1,-2.526870264E1
3.823751609E2,-1.929189790E1,-2.524744291E1
3.828768089E2,-1.934137250E1,-2.518886940E1
3.833783348E2,-1.930513869E1,-2.522581821E1
3.843814781E2,-1.927994622E1,-2.525808905E1
3.848833702E2,-1.931627269E1,-2.525876213E1
3.853851097E2,-1.936134647E1,-2.520150150E1
3.858854759E2,-1.930818020E1,-2.522217734E1
3.863866355E2,-1.929925317E1,-2.526417316E1
3.868866661E2,-1.930154977E1,-2.527411607E1
3.873884971E2,-1.932300352E1,-2.523496113E1
3.878902671E2,-1.935990865E1,-2.521398194E1
3.883917625E2,-1.932538442E1,-2.522157623E1
3.888932579E2,-1.930224241E1,-2.526846063E1
3.893945954E2,-1.921288791E1,-2.515702750E1
3.903971946E2,-1.951958115E1,-2.621942805E1
3.908981102E2,-2.029813971E1,-2.685784941E1
3.913993003E2,-2.056592676E1,-2.892069749E1
3.919006126E2,-2.088314135E1,-2.748521335E1
3.924016502E2,-2.033760421E1,-2.682825234E1
3.929024131E2,-2.043121940E1,-2.673129776E1
3.934030540E2,-2.040930390E1,-2.686863696E1
3.939036229E2,-2.031582783E1,-2.678650813E1
3.944042747E2,-2.030194598E1,-2.674734765E1
3.949050376E2,-2.032981736E1,-2.673230813E1
3.954055870E2,-2.040300859E1,-2.668076709E1
3.964079673E2,-2.026728981E1,-2.659198937E1
3.969085940E2,-2.024344068E1,-2.662171946E1
3.974101036E2,-2.022888606E1,-2.668334142E1
3.979113243E2,-2.022009427E1,-2.659865225E1
3.984125145E2,-1.994917359E1,-2.621731445E1
3.989132469E2,-1.974201090E1,-2.633148604E1
3.994138510E2,-1.987793390E1,-2.458560342E1
3.999148443E2,-1.975831358E1,-2.521645962E1
4.004164512E2,-1.942165318E1,-2.500655667E1
4.009179682E2,-1.919022118E1,-2.530643605E1
4.014195640E2,-1.884294579E1,-2.550646390E1
4.024221275E2,-1.884983239E1,-2.546495226E1
4.029239891E2,-1.885545580E1,-2.556428431E1
4.034259082E2,-1.889893836E1,-2.553606851E1
4.039271588E2,-1.919094760E1,-2.556290206E1
4.044283836E2,-1.904257991E1,-2.530959663E1
4.049291380E2,-1.891998253E1,-2.530565954E1
4.054300621E2,-1.874756322E1,-2.528835326E1
4.059316657E2,-1.861366618E1,-2.522469832E1
4.064330485E2,-1.858524477E1,-2.537025169E1
4.069348186E2,-1.871770629E1,-2.536346125E1
4.079380229E2,-1.868092721E1,-2.545075593E1
4.084393046E2,-1.873925749E1,-2.547961081E1
4.089407390E2,-1.874567979E1,-2.552906604E1
4.094419292E2,-1.874555590E1,-2.552327305E1
4.099426921E2,-1.873452006E1,-2.548444116E1
4.104446147E2,-1.872941251E1,-2.544956877E1
4.109461711E2,-1.865584976E1,-2.542529689E1
4.114473308E2,-1.866902247E1,-2.537761600E1
4.119485820E2,-1.858195139E1,-2.541754343E1
4.124500468E2,-1.853479692E1,-2.537628422E1
4.129517253E2,-1.851902288E1,-2.532626424E1
4.134527324E2,-1.840069386E1,-2.535019497E1
4.144557231E2,-1.826129202E1,-2.539756467E1
4.149576457E2,-1.821016978E1,-2.546867852E1
4.154594768E2,-1.818805472E1,-2.538898414E1
4.159608195E2,-1.824165113E1,-2.543873145E1
4.164621928E2,-1.829101425E1,-2.547963359E1
4.169636272E2,-1.837208862E1,-2.548209667E1
4.174651225E2,-1.823637709E1,-2.541446650E1
4.179666789E2,-1.820059366E1,-2.535037728E1
4.184677165E2,-1.849861006E1,-2.590220304E1
4.189685405E2,-1.952803754E1,-2.571465287E1
4.194686320E2,-2.005258852E1,-2.410645233E1
4.204704021E2,-1.973561790E1,-2.491057666E1
4.209708903E2,-2.031093373E1,-2.498348917E1
4.214714702E2,-2.003330451E1,-2.474612981E1
4.219726909E2,-2.010701771E1,-2.518767902E1
4.224729045E2,-2.004965508E1,-2.514946103E1
4.229740031E2,-1.999857118E1,-2.530688232E1
4.234753764E2,-1.993049078E1,-2.530658561E1
4.239764751E2,-2.009894338E1,-2.485163999E1
4.244783366E2,-1.994688871E1,-2.487479777E1
4.249798320E2,-1.980352382E1,-2.467052239E1
4.254812833E2,-1.971506385E1,-2.534475258E1
4.264826948E2,-1.970677118E1,-2.558356519E1
4.269837887E2,-1.975632591E1,-2.567849228E1
4.274850200E2,-1.972895193E1,-2.564640727E1
4.279859355E2,-1.972782952E1,-2.565521591E1
4.284866984E2,-1.975713729E1,-2.571326030E1
4.289870952E2,-1.974259468E1,-2.570589710E1
4.294879497E2,-1.975746845E1,-2.566446828E1
4.299889657E2,-1.977987508E1,-2.568735214E1
4.304902690E2,-1.974010252E1,-2.567779612E1
4.309913317E2,-1.973371730E1,-2.568499454E1
4.314916357E2,-1.968050651E1,-2.562389153E1
4.319928324E2,-1.947092820E1,-2.552814952E1
4.329944194E2,-1.951962885E1,-2.550278728E1
4.334954570E2,-1.950077889E1,-2.551613648E1
4.339966472E2,-1.943885977E1,-2.574464014E1
4.344982482E2,-1.952959694E1,-2.593224989E1
4.349995999E2,-1.949037699E1,-2.549348762E1
4.355003703E2,-1.933957725E1,-2.551946096E1
4.360015910E2,-1.929045572E1,-2.542534954E1
4.365019609E2,-1.928051723E1,-2.541755782E1
4.370039714E2,-1.929190512E1,-2.536498461E1
4.375051377E2,-1.926542147E1,-2.539254850E1
4.380058091E2,-1.931715825E1,-2.542309467E1
4.390084031E2,-1.930135006E1,-2.541219516E1
4.395099595E2,-1.930564327E1,-2.541471511E1
4.400115464E2,-1.930939553E1,-2.545252762E1
4.405130723E2,-1.928755040E1,-2.539100626E1
4.410147507E2,-1.932729137E1,-2.534286814E1
4.415164902E2,-1.929725207E1,-2.537957035E1
4.420182603E2,-1.926998944E1,-2.538495336E1
4.425197556E2,-1.926829696E1,-2.540346198E1
4.430210679E2,-1.925169820E1,-2.537988577E1
4.435224412E2,-1.927218412E1,-2.538566967E1
4.440239976E2,-1.931762948E1,-2.535025384E1
4.445257981E2,-1.928165666E1,-2.538484654E1
4.455290024E2,-1.926077499E1,-2.539620915E1
4.460308030E2,-1.926931801E1,-2.540207752E1
4.465308640E2,-1.929929106E1,-2.537536414E1
4.470319626E2,-1.929876347E1,-2.535703848E1
4.475330002E2,-1.927907790E1,-2.536020092E1
4.480345566E2,-1.927233666E1,-2.538008344E1
4.485356553E2,-1.936788253E1,-2.540247886E1
4.490366929E2,-1.939415013E1,-2.518397629E1
4.495382188E2,-1.929511351E1,-2.524975640E1
4.500395005E2,-1.930113993E1,-2.511080152E1
4.510424912E2,-1.973527525E1,-2.451301054E1
4.515444443E2,-1.942513959E1,-2.490080479E1
4.520460007E2,-1.935294030E1,-2.507464427E1
4.525472825E2,-1.930894702E1,-2.524571840E1
4.530486863E2,-1.890623959E1,-2.547913748E1
4.535499680E2,-1.925271473E1,-2.567764869E1
4.540505479E2,-1.934341666E1,-2.572204418E1
4.545520127E2,-1.934946061E1,-2.572216361E1
4.550529587E2,-1.933863337E1,-2.569652967E1
4.555539658E2,-1.935698088E1,-2.571557503E1
4.560559256E2,-1.982050579E1,-2.501717816E1
4.565575669E2,-1.988184673E1,-2.518375414E1
4.575594285E2,-1.920584114E1,-2.537221505E1
4.580611375E2,-1.914898873E1,-2.517889996E1
4.585627549E2,-1.917999812E1,-2.534591648E1
4.590643723E2,-1.913153652E1,-2.532084364E1
4.595658982E2,-1.916208368E1,-2.536363370E1
4.600670579E2,-1.913706065E1,-2.539106479E1
4.605679740E2,-1.912950348E1,-2.534573936E1
4.610698350E2,-1.911816013E1,-2.537699691E1
4.615700181E2,-1.912016250E1,-2.539549870E1
4.620706356E2,-1.909694961E1,-2.535277124E1
4.625715745E2,-1.913430190E1,-2.529474846E1
4.630729172E2,-1.912064839E1,-2.529504459E1
4.640759995E2,-1.912364068E1,-2.535185985E1
4.645770187E2,-1.913248065E1,-2.534915498E1
4.650778611E2,-1.913404599E1,-2.539595599E1
4.655790818E2,-1.914206000E1,-2.539330877E1
4.660806077E2,-1.917320240E1,-2.539135361E1
4.665821946E2,-1.915392286E1,-2.534189264E1
4.670836340E2,-1.911111587E1,-2.534428506E1
4.675854423E2,-1.909422289E1,-2.534269773E1
4.680864047E2,-1.898881674E1,-2.529245510E1
4.685865586E2,-1.845293064E1,-2.513017110E1
4.690875303E2,-1.871626349E1,-2.506160181E1
4.695886033E2,-1.887934119E1,-2.512595680E1
4.705908971E2,-1.882143936E1,-2.514648424E1
4.710922399E2,-1.880859301E1,-2.519017202E1
4.715933691E2,-1.883822250E1,-2.523957262E1
4.720950170E2,-1.889842796E1,-2.521511325E1
4.725966650E2,-1.888312761E1,-2.519470108E1
4.730980382E2,-1.886674736E1,-2.522554456E1
4.735999609E2,-1.885700930E1,-2.521501369E1
4.741013952E2,-1.884530165E1,-2.523873281E1
4.746032262E2,-1.888856698E1,-2.522467269E1
4.751046911E2,-1.890886983E1,-2.521067603E1
4.756047826E2,-1.889931469E1,-2.522892846E1
4.766071325E2,-1.888363395E1,-2.525338129E1
4.771079870E2,-1.890112521E1,-2.524016061E1
4.776097570E2,-1.894291676E1,-2.521080221E1
4.781112524E2,-1.900211374E1,-2.517938527E1
4.786130529E2,-1.897066927E1,-2.518514647E1
4.791147924E2,-1.895062720E1,-2.522242641E1
4.796161962E2,-1.893910077E1,-2.525634821E1
4.801178136E2,-1.895795532E1,-2.528531135E1
4.806188818E2,-1.928788535E1,-2.554376475E1
4.811201025E2,-1.921099450E1,-2.549290457E1
4.816214757E2,-1.903916170E1,-2.549768989E1
4.826237340E2,-1.901215333E1,-2.536891857E1
4.831252599E2,-1.900446980E1,-2.536203193E1
4.836270605E2,-1.900908772E1,-2.535982332E1
4.841286474E2,-1.900305982E1,-2.532981160E1
4.846305090E2,-1.898381562E1,-2.533702147E1
4.851322179E2,-1.897839985E1,-2.536534005E1
4.856324010E2,-1.898181002E1,-2.537764871E1
4.861337133E2,-1.897758771E1,-2.535735425E1
4.866347814E2,-1.903133396E1,-2.535442590E1
4.871362768E2,-1.905347803E1,-2.536372765E1
4.876364599E2,-1.901342777E1,-2.537394101E1
4.886383215E2,-1.893313466E1,-2.556151891E1
4.891399389E2,-1.888480937E1,-2.519378472E1
4.896417089E2,-1.914687021E1,-2.546777225E1
4.901430306E2,-1.913819430E1,-2.548039856E1
4.906443029E2,-1.913078974E1,-2.545893533E1
4.911454823E2,-1.912612145E1,-2.546375285E1
4.916460729E2,-1.912368759E1,-2.543976577E1
4.921479650E2,-1.910156342E1,-2.547358332E1
4.926485404E2,-1.910424149E1,-2.543553732E1
4.931503184E2,-1.910877531E1,-2.536862378E1
4.936522087E2,-1.908149826E1,-2.537204087E1
4.941533620E2,-1.897825756E1,-2.542732662E1
4.951558080E2,-1.896176877E1,-2.536760424E1
4.956575475E2,-1.895202483E1,-2.535128008E1
4.961594091E2,-1.898589932E1,-2.532381587E1
4.966597873E2,-1.895105347E1,-2.535639400E1
4.971611181E2,-1.893141039E1,-2.533776863E1
4.976626134E2,-1.891804615E1,-2.534877851E1
4.981637376E2,-1.890543164E1,-2.533702627E1
4.986648717E2,-1.896566777E1,-2.531592582E1
4.991665502E2,-1.895266633E1,-2.533680363E1
4.996677862E2,-1.893630439E1,-2.535485943E1
5.001690371E2,-1.892327228E1,-2.535062861E1
5.006701472E2,-1.891031870E1,-2.536398475E1
5.016725886E2,-1.897236744E1,-2.532109848E1
5.021739619E2,-1.890048210E1,-2.536021600E1
5.026755183E2,-1.892671576E1,-2.535576571E1
5.031771662E2,-1.889650825E1,-2.535791536E1
5.036786310E2,-1.893832593E1,-2.532890408E1
5.041804316E2,-1.895882072E1,-2.530431112E1
5.046821101E2,-1.891450721E1,-2.534700781E1
5.051834223E2,-1.892499552E1,-2.536059270E1
5.056848566E2,-1.889327807E1,-2.533646693E1
5.061856501E2,-1.892634195E1,-2.537376755E1
5.071889765E2,-1.896262564E1,-2.533611795E1
5.076903193E2,-1.892979425E1,-2.535246918E1
5.081914484E2,-1.892836439E1,-2.534268452E1
5.086929743E2,-1.891868962E1,-2.540539539E1
5.091947138E2,-1.894614639E1,-2.533174581E1
5.096962092E2,-1.895002325E1,-2.528265378E1
5.101971857E2,-1.894146945E1,-2.529374328E1
5.106989252E2,-1.893455247E1,-2.536867942E1
5.112005732E2,-1.890495536E1,-2.537319526E1
5.117016718E2,-1.891429129E1,-2.533507035E1
5.122034724E2,-1.891994460E1,-2.536171055E1
5.127052424E2,-1.895325798E1,-2.530070275E1
5.132052424E2,-1.891825303E1,-2.537343974E1
5.142079584E2,-1.889382293E1,-2.532303421E1
5.147090876E2,-1.893203880E1,-2.536347867E1
5.152110407E2,-1.892804972E1,-2.532137127E1
5.157123530E2,-1.892635459E1,-2.535409944E1
5.162141535E2,-1.891278783E1,-2.527353224E1
5.167147333E2,-1.901719539E1,-2.538534671E1
5.172160456E2,-1.904880895E1,-2.523604796E1
5.177176935E2,-1.919319260E1,-2.500091429E1
5.182187922E2,-1.922484733E1,-2.496083342E1
5.187203181E2,-1.923495983E1,-2.507160462E1
5.192215998E2,-1.965042461E1,-2.576850035E1
5.202232172E2,-1.931740642E1,-2.616749866E1
5.207242990E2,-1.979787356E1,-2.526995977E1
5.212255976E2,-2.056675084E1,-2.338640008E1
5.217267268E2,-1.987230252E1,-2.462532151E1
5.222284663E2,-1.934722453E1,-2.447512487E1
5.227297480E2,-1.942633014E1,-2.444226452E1
5.232297785E2,-1.934469130E1,-2.444717131E1
5.237309992E2,-1.936108948E1,-2.449572756E1
5.242322806E2,-1.934193581E1,-2.454452388E1
5.247335322E2,-1.932448176E1,-2.464784847E1
5.252344460E2,-1.930337769E1,-2.463834330E1
5.257352330E2,-1.929411637E1,-2.473134529E1
5.267388660E2,-1.927171378E1,-2.473341725E1
5.272404597E2,-1.928044883E1,-2.473511363E1
5.277415888E2,-1.926395082E1,-2.476314863E1
5.282431960E2,-1.925972298E1,-2.475863643E1
5.287448847E2,-1.929669023E1,-2.472682647E1
5.292465327E2,-1.932137209E1,-2.473347802E1
5.297478872E2,-1.929065867E1,-2.472696201E1
5.302493508E2,-1.925352163E1,-2.479593948E1
5.307507845E2,-1.925054273E1,-2.476768241E1
5.312516817E2,-1.927540679E1,-2.479925184E1
5.317534763E2,-1.927969472E1,-2.479116817E1
5.322553074E2,-1.933982805E1,-2.476572548E1
5.327564976E2,-1.931165965E1,-2.481586166E1
5.332576267E2,-1.929759330E1,-2.484072188E1
5.337584202E2,-1.930379069E1,-2.483307147E1
5.342600071E2,-1.931850456E1,-2.488695140E1
5.347613194E2,-1.935481114E1,-2.485314558E1
5.357629368E2,-1.933533142E1,-2.485448507E1
5.362645542E2,-1.929585045E1,-2.486788671E1
5.367663853E2,-1.931002833E1,-2.485586199E1
5.372682774E2,-1.925028768E1,-2.487277607E1
5.377696201E2,-1.930432850E1,-2.481630308E1
5.382706883E2,-1.932186963E1,-2.483606032E1
5.387722447E2,-1.925450374E1,-2.485081488E1
5.392741062E2,-1.924785864E1,-2.486248549E1
5.397758457E2,-1.924862035E1,-2.484846608E1
5.402767002E2,-1.930363803E1,-2.487059104E1
5.407784397E2,-1.934560200E1,-2.478181428E1
5.412798435E2,-1.928599949E1,-2.486458730E1
5.417813694E2,-1.927827357E1,-2.485827563E1
5.422813999E2,-1.926754004E1,-2.486121017E1
5.427831700E2,-1.927929429E1,-2.484855908E1
5.432844517E2,-1.934200747E1,-2.478567233E1
5.437844822E2,-1.930688151E1,-2.480185594E1
5.442864048E2,-1.927818348E1,-2.483052518E1
5.447873203E2,-1.929922264E1,-2.484904375E1
5.452891209E2,-1.927133426E1,-2.487070298E1
5.457901585E2,-1.929739407E1,-2.485778109E1
5.467936070E2,-1.928959232E1,-2.483405237E1
5.472938206E2,-1.928773569E1,-2.485566847E1
5.477948582E2,-1.926419403E1,-2.487801671E1
5.482964756E2,-1.922497891E1,-2.481519675E1
5.487980625E2,-1.931983837E1,-2.476501172E1
5.492984898E2,-1.931243592E1,-2.476019576E1
5.497992222E2,-1.926761517E1,-2.477398343E1
5.503009312E2,-1.924096893E1,-2.479671083E1
5.508025486E2,-1.925019466E1,-2.480170530E1
5.513027317E2,-1.927685125E1,-2.474814303E1
5.518044407E2,-1.934167716E1,-2.470265408E1
5.528051731E2,-1.921556118E1,-2.473589568E1
5.533069983E2,-1.923048495E1,-2.477324741E1
5.538073704E2,-1.919349155E1,-2.474045757E1
5.543074009E2,-1.924900506E1,-2.469156760E1
5.548087437E2,-1.923016345E1,-2.470205428E1
5.553106663E2,-1.917823986E1,-2.474045151E1
5.558116429E2,-1.917400214E1,-2.473486334E1
5.563134434E2,-1.918016483E1,-2.476375742E1
5.568150913E2,-1.920885967E1,-2.470622342E1
5.573162510E2,-1.923221342E1,-2.470469188E1
5.578177769E2,-1.919341181E1,-2.471873244E1
5.583195774E2,-1.917957535E1,-2.477338041E1
5.588213780E2,-1.917235278E1,-2.477022796E1
5.598245213E2,-1.927282207E1,-2.469047666E1
5.603259556E2,-1.921654957E1,-2.473269765E1
5.608276035E2,-1.918096950E1,-2.475115535E1
5.613279087E2,-1.917406310E1,-2.476615181E1
5.618296787E2,-1.912536228E1,-2.482247171E1
5.623307553E2,-1.905325567E1,-2.471319915E1
5.628324948E2,-1.912095091E1,-2.464752217E1
5.633338681E2,-1.937193231E1,-2.465204012E1
5.638358518E2,-2.018240560E1,-2.403588846E1
5.643358518E2,-2.129590607E1,-2.565200736E1
5.653389340E2,-1.915881953E1,-2.402730720E1
5.658408872E2,-1.895141467E1,-2.376020442E1
5.663428098E2,-1.895833289E1,-2.377643733E1
5.668447629E2,-1.902327848E1,-2.385979216E1
5.673463803E2,-1.912170634E1,-2.389051928E1
5.678470822E2,-1.907744386E1,-2.392654015E1
5.683487912E2,-1.907974766E1,-2.395279296E1
5.688497373E2,-1.907193971E1,-2.398517314E1
5.693508054E2,-1.905126925E1,-2.397054401E1
5.698521787E2,-1.911297029E1,-2.384158515E1
5.703527280E2,-1.913245343E1,-2.386202043E1
5.708538571E2,-1.905657075E1,-2.387372626E1
5.713543149E2,-1.905318400E1,-2.392192786E1
5.723580991E2,-1.910635500E1,-2.391601511E1
5.728585263E2,-1.912764530E1,-2.389280075E1
5.733602658E2,-1.906709185E1,-2.392634370E1
5.738620664E2,-1.905150780E1,-2.397990515E1
5.743638669E2,-1.904637416E1,-2.397572882E1
5.748651791E2,-1.905821557E1,-2.398408426E1
5.753670102E2,-1.912095753E1,-2.395487969E1
5.758685666E2,-1.909582439E1,-2.398080332E1
5.763694663E2,-1.905191200E1,-2.397324945E1
5.768705954E2,-1.905208881E1,-2.403580903E1
5.773714804E2,-1.905219191E1,-2.400717879E1
5.783736472E2,-1.910218710E1,-2.397174093E1
5.788737387E2,-1.904061171E1,-2.401296742E1
5.793747153E2,-1.905098811E1,-2.402481853E1
5.798766684E2,-1.902818560E1,-2.403446246E1
