"Time (s)","Sound pressure level (dB)"
5.135726719E1,-5.351937636E1
5.190219823E1,-6.213122748E1
5.245787962E1,-4.656007180E1
5.299691139E1,-4.526226780E1
5.354565765E1,-5.198340825E1
5.408059423E1,-4.927764234E1
5.462332381E1,-5.249966754E1
5.515765642E1,-5.149515451E1
5.570138681E1,-4.973590802E1
5.624470165E1,-5.687827960E1
5.680708081E1,-4.674077262E1
5.735137938E1,-5.788433916E1
5.789736057E1,-5.776193624E1
5.843230657E1,-4.749086771E1
5.897237615E1,-3.913652131E1
5.953184253E1,-4.528688511E1
6.008020334E1,-4.207508081E1
6.062319326E1,-4.532974579E1
6.118026930E1,-5.369691304E1
6.172975253E1,-4.434536550E1
6.227859911E1,-4.950091233E1
6.282018926E1,-4.268235711E1
6.336759849E1,-4.063793110E1
6.391225807E1,-4.631797162E1
6.447015284E1,-5.123949363E1
6.500557184E1,-4.936387515E1
6.555019807E1,-5.116974016E1
6.608057861E1,-5.428078360E1
6.663324738E1,-4.903624358E1
6.717714588E1,-5.054203900E1
6.772939526E1,-5.539826167E1
6.828294795E1,-4.731059424E1
6.882712803E1,-4.729033406E1
6.937363457E1,-5.503735496E1
6.992353622E1,-4.640742776E1
7.047136783E1,-5.599724609E1
7.099023464E1,-4.728452147E1
7.153981949E1,-3.518778111E1
7.208467076E1,-3.733291862E1
7.263339456E1,-5.646364567E1
7.318599306E1,-5.110823134E1
7.372773914E1,-3.961863008E1
7.427689726E1,-5.215836075E1
7.482776229E1,-6.038146113E1
7.537157141E1,-5.929324051E1
7.591329914E1,-6.413729970E1
7.645742714E1,-4.866700494E1
7.698626337E1,-6.365854652E1
7.753819098E1,-5.815458175E1
7.807442644E1,-4.045154379E1
7.861300952E1,-4.277463653E1
7.914541883E1,-5.598760364E1
7.968069294E1,-5.677875075E1
8.024008914E1,-5.253439093E1
8.079032036E1,-3.951061583E1
8.133987037E1,-3.585369245E1
8.189324683E1,-6.176907767E1
8.244597079E1,-5.703200191E1
8.297404956E1,-3.807578558E1
8.351531706E1,-2.061820448E1
8.404731452E1,-4.844774515E1
8.459504152E1,-3.901244572E1
8.514134836E1,-4.128108851E1
8.568139632E1,-5.039861918E1
8.622278717E1,-4.828403845E1
8.676307117E1,-4.672965436E1
8.728630509E1,-5.131731390E1
8.783187936E1,-3.269401015E1
8.835942455E1,-2.897128439E1
8.890763951E1,-3.221993061E1
8.944144359E1,-4.727465979E1
8.998036490E1,-4.556827939E1
9.050702009E1,-4.810180439E1
9.106134563E1,-5.766004361E1
9.161753370E1,-5.886485893E1
9.217503797E1,-5.405868635E1
9.271925559E1,-4.861772787E1
9.326025978E1,-4.379198084E1
9.380124324E1,-4.033144163E1
9.434792209E1,-4.799798273E1
9.489847143E1,-5.078688468E1
9.544104097E1,-5.067924055E1
9.598720120E1,-4.876668143E1
9.653132316E1,-5.673292852E1
9.708148382E1,-5.563574666E1
9.761492612E1,-5.781380090E1
9.814192597E1,-5.879686868E1
9.869332139E1,-4.025822724E1
9.924192920E1,-5.943711399E1
9.979013304E1,-5.923513080E1
1.003342207E2,-6.226915002E1
1.008789165E2,-5.643961482E1
1.014299181E2,-4.696593682E1
1.019778255E2,-3.745798081E1
1.025346930E2,-4.346476898E1
1.030878314E2,-4.253976569E1
1.036133677E2,-5.649459566E1
1.041570110E2,-5.561087607E1
1.047101752E2,-5.811216691E1
1.052645512E2,-4.481369834E1
1.057951348E2,-6.122040143E1
1.063457963E2,-5.671259848E1
1.068923136E2,-4.585134367E1
1.074467394E2,-4.413695520E1
1.079992185E2,-4.776586545E1
1.085495131E2,-5.155563882E1
1.090824140E2,-5.655666573E1
1.096297248E2,-4.908968315E1
1.101757702E2,-5.003586557E1
1.107216967E2,-4.617588152E1
1.112658123E2,-5.290695398E1
1.118202478E2,-4.322776069E1
1.123682715E2,-4.608812881E1
1.129111477E2,-4.947727725E1
1.134473533E2,-3.237315463E1
1.139984635E2,-5.715376637E1
1.145294790E2,-4.932052339E1
1.150774238E2,-4.865047263E1
1.156343001E2,-4.923997550E1
1.161738588E2,-5.305138164E1
1.167233115E2,-5.001033546E1
1.172772534E2,-5.094318316E1
1.178258424E2,-5.146722343E1
1.183835325E2,-4.958503210E1
1.189336530E2,-4.631069358E1
1.194662128E2,-4.207333686E1
1.199983481E2,-4.363266761E1
1.205351479E2,-4.900948046E1
1.210886976E2,-4.864203843E1
1.216285684E2,-5.987183848E1
1.221710982E2,-5.633275129E1
1.227201044E2,-4.864696448E1
1.232692749E2,-4.080042792E1
1.238052059E2,-3.803839493E1
1.243666196E2,-3.642254132E1
1.248985841E2,-2.263637569E1
1.254399251E2,-2.797265320E1
1.260024191E2,-4.265672165E1
1.265653472E2,-4.588710459E1
1.270955864E2,-4.638044012E1
1.276577699E2,-3.988298734E1
1.281987618E2,-5.049649693E1
1.287386210E2,-5.033640119E1
1.292854670E2,-4.982275611E1
1.298295666E2,-5.196738702E1
1.303545489E2,-4.040026251E1
1.308995392E2,-5.322255754E1
1.314423247E2,-5.375979318E1
1.319917319E2,-3.620398869E1
1.325318035E2,-5.483332980E1
1.330785476E2,-5.461558153E1
1.336122856E2,-5.358441328E1
1.341505734E2,-5.066152600E1
1.346874099E2,-3.268043131E1
1.352551748E2,-3.413600756E1
1.357983896E2,-2.847372928E1
1.363596005E2,-3.166750980E1
1.368805293E2,-3.943994537E1
1.374525251E2,-3.468907825E1
1.379983003E2,-4.255336837E1
1.385349597E2,-3.580226004E1
1.390693875E2,-4.396481337E1
1.396192298E2,-2.344370254E1
1.401556593E2,-1.620119591E1
1.407121117E2,-3.327390467E1
1.412397219E2,-3.685089511E1
1.417773954E2,-4.963346423E1
1.423256247E2,-5.419859555E1
1.428691111E2,-4.680390425E1
1.434189581E2,-4.175578605E1
1.439353379E2,-4.253604428E1
1.444851101E2,-5.315661286E1
1.450332752E2,-5.676796315E1
1.455803095E2,-5.582646434E1
1.461038623E2,-5.149117078E1
1.466212710E2,-4.113944813E1
1.471340367E2,-5.428869918E1
1.476439302E2,-5.692539676E1
1.481538524E2,-5.461048713E1
1.486749980E2,-4.958230406E1
1.491924072E2,-3.640976576E1
1.497146832E2,-4.787524939E1
1.502320427E2,-4.761986080E1
1.507737736E2,-3.603337398E1
1.513214119E2,-9.735383503E0
1.518478540E2,-5.508108644E1
1.523951922E2,-5.550632896E1
1.529438417E2,-4.817951263E1
1.534915018E2,-4.247954488E1
1.540245692E2,-4.741238699E1
1.545544233E2,-2.785945403E1
1.551003516E2,-4.490265078E1
1.556531776E2,-4.728765575E1
1.561870169E2,-4.999235550E1
1.567362094E2,-4.250916891E1
1.572911291E2,-4.876496149E1
1.578400545E2,-5.093238762E1
1.583873152E2,-4.934281497E1
1.589469700E2,-4.614166925E1
1.594900192E2,-4.912852152E1
1.600404907E2,-5.066355264E1
1.605977287E2,-4.892240473E1
1.611510402E2,-4.835358093E1
1.617007578E2,-4.817117887E1
1.622348438E2,-4.460162388E1
1.627578869E2,-4.985686196E1
1.633092145E2,-3.998668524E1
1.638601087E2,-4.321159187E1
1.644093310E2,-3.116463260E1
1.649403738E2,-3.977140092E1
1.654845542E2,-4.028034845E1
1.660144532E2,-4.614393201E1
1.665638169E2,-4.061447084E1
1.671121957E2,-4.255006852E1
1.676604916E2,-3.891201434E1
1.681873834E2,-4.022579337E1
1.687334443E2,-4.929560955E1
1.692816891E2,-4.556198659E1
1.698297377E2,-4.166379086E1
1.703811406E2,-4.377451940E1
1.709296014E2,-3.883867715E1
1.714705928E2,-3.738421548E1
1.720148691E2,-4.766062654E1
1.725662802E2,-5.509183548E1
1.731078796E2,-5.634391409E1
1.736269167E2,-5.547334680E1
1.741683748E2,-5.733324639E1
1.747087139E2,-4.101844993E1
1.752511115E2,-4.228390603E1
1.758100670E2,-4.145750590E1
1.763547808E2,-4.451257304E1
1.769245584E2,-3.715589141E1
1.774765155E2,-3.973050096E1
1.780085566E2,-4.361607557E1
1.785515052E2,-4.414815988E1
1.790972198E2,-4.553998822E1
1.796470508E2,-4.545449388E1
1.801944499E2,-4.276794513E1
1.807342490E2,-4.256850384E1
1.812895276E2,-4.295167908E1
1.818281434E2,-4.186495911E1
1.823745487E2,-3.553340103E1
1.829112414E2,-4.506678897E1
1.834672802E2,-4.658056475E1
1.840092316E2,-4.636295593E1
1.845426444E2,-3.657018153E1
1.850682391E2,-3.751498597E1
1.856123812E2,-3.767310776E1
1.861511067E2,-3.903697646E1
1.866941776E2,-4.155357757E1
1.872285006E2,-3.614403787E1
1.877809400E2,-4.007256697E1
1.883010118E2,-3.055824693E1
1.888473100E2,-3.890527932E1
1.893815051E2,-5.396262162E1
1.899334367E2,-5.260131505E1
1.904770825E2,-5.278543202E1
1.910276200E2,-5.265002030E1
1.915797045E2,-3.803024440E1
1.921287161E2,-4.733452193E1
1.926665096E2,-4.247013878E1
1.932069487E2,-5.110332102E1
1.937444326E2,-4.590619921E1
1.942926675E2,-4.128045350E1
1.948147586E2,-5.112855525E1
1.953257571E2,-4.375064921E1
1.958436581E2,-4.728509643E1
1.963757454E2,-4.363292159E1
1.969033774E2,-4.285841794E1
1.974282511E2,-4.601400612E1
1.979536361E2,-4.319617597E1
1.984742335E2,-4.765232719E1
1.990066459E2,-4.655039009E1
1.995318781E2,-4.218264768E1
2.000557352E2,-5.127798166E1
2.005741757E2,-4.691889506E1
2.011095217E2,-4.646535194E1
2.016604010E2,-4.208160332E1
2.022115624E2,-4.183397741E1
2.027566190E2,-4.352186353E1
2.032973465E2,-4.895429499E1
2.038385826E2,-5.056114028E1
2.043885181E2,-4.374060054E1
2.049342732E2,-4.891396115E1
2.054768636E2,-5.033236605E1
2.060033379E2,-5.062931589E1
2.065506809E2,-5.151195358E1
2.071022615E2,-4.842701927E1
2.076572525E2,-4.362412401E1
2.082054782E2,-3.806795113E1
2.087446965E2,-4.903213822E1
2.093017251E2,-4.566980938E1
2.098473917E2,-3.967302460E1
2.103950661E2,-4.788797803E1
2.109500660E2,-4.471516802E1
2.114989982E2,-4.273158767E1
2.120412527E2,-4.326284806E1
2.125886526E2,-4.448896482E1
2.131213150E2,-4.553600790E1
2.136788400E2,-4.060779389E1
2.142213942E2,-3.936773571E1
2.147719412E2,-4.486689390E1
2.153121138E2,-4.553485571E1
2.158532949E2,-4.139008398E1
2.163999948E2,-4.686678523E1
2.169343113E2,-4.290960077E1
2.174776193E2,-4.257647915E1
2.180202276E2,-4.824674002E1
2.185656556E2,-4.846220645E1
2.191114620E2,-4.959407599E1
2.196618447E2,-5.076681187E1
2.202011760E2,-5.134048903E1
2.207506622E2,-5.100828481E1
2.212819270E2,-4.828585210E1
2.218263301E2,-4.751303518E1
2.223532401E2,-4.908566366E1
2.229042120E2,-4.932254399E1
2.234334549E2,-4.882973126E1
2.239789723E2,-4.837813309E1
2.245214700E2,-5.027279110E1
2.250636124E2,-5.047051513E1
2.255934761E2,-4.926953288E1
2.261265700E2,-5.045580448E1
2.266581600E2,-4.618189059E1
2.271792993E2,-4.894534677E1
2.277174399E2,-3.915400525E1
2.282674329E2,-4.771456107E1
2.288120178E2,-5.030748635E1
2.293613102E2,-4.387126740E1
2.299076846E2,-4.933615396E1
2.304383343E2,-4.875327654E1
2.309773184E2,-4.262433905E1
2.315297825E2,-4.932053204E1
2.320765970E2,-4.926761025E1
2.326108508E2,-4.641204151E1
2.331455975E2,-4.599303392E1
2.336972740E2,-4.819948421E1
2.342557379E2,-4.904241574E1
2.348041869E2,-4.596038920E1
2.353413941E2,-4.608901165E1
2.358888383E2,-4.980978514E1
2.364405839E2,-4.353187896E1
2.369903529E2,-4.492940496E1
2.375293734E2,-3.293490577E1
2.380817643E2,-4.375510811E1
2.386097629E2,-3.764513430E1
2.391705126E2,-3.880732992E1
2.397021980E2,-5.032367621E1
2.402309646E2,-4.941889853E1
2.407792688E2,-4.738380901E1
2.413305837E2,-4.339067728E1
2.418744728E2,-4.781661184E1
2.424142079E2,-5.086630470E1
2.429709702E2,-4.353692124E1
2.435217786E2,-4.445620482E1
2.440597267E2,-3.709760173E1
2.445965127E2,-3.688255290E1
2.451588262E2,-4.273343883E1
2.456940762E2,-3.840027388E1
2.462326283E2,-4.387883825E1
2.467756730E2,-4.478406994E1
2.473200978E2,-4.273798153E1
2.478676626E2,-4.617971434E1
2.484174126E2,-4.431636751E1
2.489349761E2,-4.658734254E1
2.494766497E2,-4.799258819E1
2.500220969E2,-4.539319444E1
2.505311502E2,-4.443637084E1
2.510517971E2,-4.453042903E1
2.515771077E2,-4.244020035E1
2.521087706E2,-3.868277515E1
2.526475612E2,-4.310390422E1
2.531929497E2,-4.004169161E1
2.537358588E2,-4.076665294E1
2.542901955E2,-4.383811493E1
2.548469344E2,-4.118088317E1
2.553871178E2,-3.992599732E1
2.559265878E2,-4.186040941E1
2.564670447E2,-3.948431921E1
2.570035544E2,-4.311924183E1
2.575499770E2,-4.406407216E1
2.580897957E2,-4.275212061E1
2.586425255E2,-4.123528881E1
2.591833640E2,-4.493615611E1
2.597182547E2,-4.507738849E1
2.602818213E2,-4.097373636E1
2.608237371E2,-4.315412237E1
2.613892928E2,-4.095478315E1
2.619461622E2,-4.215132292E1
2.624987878E2,-4.229836917E1
2.630495110E2,-4.245911348E1
2.636002738E2,-4.343836230E1
2.641495991E2,-4.429829500E1
2.646960146E2,-4.180828301E1
2.652309253E2,-4.272139408E1
2.657731954E2,-4.578237404E1
2.663344945E2,-4.316903998E1
2.668822898E2,-4.116751420E1
2.674343384E2,-4.385107163E1
2.679689367E2,-4.249800707E1
2.685026277E2,-4.539240798E1
2.690499988E2,-3.855916344E1
2.695963971E2,-4.744968303E1
2.701406647E2,-4.696148255E1
2.706715656E2,-4.742855792E1
2.712151856E2,-4.638559107E1
2.717664936E2,-4.334105574E1
2.723009901E2,-3.998867475E1
2.728447176E2,-4.300349021E1
2.733863206E2,-4.879185255E1
2.739373665E2,-4.825101544E1
2.744917182E2,-4.893993763E1
2.750152385E2,-4.833848836E1
2.755579342E2,-4.479587186E1
2.761171405E2,-4.168706523E1
2.766562333E2,-5.140191513E1
2.771972313E2,-4.344380664E1
2.777461725E2,-4.680818961E1
2.783078326E2,-4.327367185E1
2.788546783E2,-4.618974218E1
2.794143771E2,-4.096126566E1
2.799622367E2,-4.811172305E1
2.805173813E2,-4.887090541E1
2.810657153E2,-5.021274427E1
2.815885372E2,-4.900604090E1
2.821390153E2,-4.988607220E1
2.826799899E2,-4.954159146E1
2.832266070E2,-4.954496266E1
2.837755771E2,-4.821819714E1
2.843273767E2,-4.179716339E1
2.848726993E2,-3.554962482E1
2.854171314E2,-3.799512415E1
2.859584046E2,-4.481866542E1
2.865204579E2,-4.974498765E1
2.870753524E2,-5.420256561E1
2.876217448E2,-5.466630019E1
2.881668548E2,-4.203321045E1
2.887141184E2,-4.186942058E1
2.892548983E2,-4.181764594E1
2.898012727E2,-5.324534117E1
2.903456521E2,-4.529071222E1
2.909105739E2,-4.417398987E1
2.914550562E2,-5.534272593E1
2.919872142E2,-4.684737732E1
2.925421019E2,-4.457374135E1
2.930769195E2,-5.489684667E1
2.936147714E2,-4.959012787E1
2.941462110E2,-4.778597952E1
2.946869531E2,-5.601318422E1
2.952310639E2,-5.285922402E1
2.957799587E2,-4.958904887E1
2.963363381E2,-5.550172158E1
2.968956372E2,-4.850023234E1
2.974200791E2,-5.276009101E1
2.979505734E2,-5.695453587E1
2.984840759E2,-5.463513163E1
2.990476472E2,-3.923461752E1
2.995838691E2,-4.241084296E1
3.001256335E2,-4.311291118E1
3.006733210E2,-2.926546925E1
3.012348387E2,-3.447075148E1
3.017863430E2,-5.946065118E1
3.023315372E2,-3.922492604E1
3.028620772E2,-4.391554632E1
3.033944264E2,-4.010096425E1
3.039403679E2,-5.511921396E1
3.044727706E2,-6.084946544E1
3.050205396E2,-5.970676078E1
3.055626237E2,-5.906507874E1
3.060929806E2,-5.970847342E1
3.066479251E2,-5.971374159E1
3.071802212E2,-6.048192488E1
3.077263694E2,-5.047987809E1
3.082707463E2,-4.647028329E1
3.088173062E2,-5.025461446E1
3.093637297E2,-5.576999484E1
3.099116631E2,-5.553969324E1
3.104589363E2,-4.999065030E1
3.109990715E2,-5.325278272E1
3.115339346E2,-4.633118806E1
3.120974533E2,-4.768257750E1
3.126387019E2,-4.833278846E1
3.131859511E2,-4.868990373E1
3.137112348E2,-4.999417397E1
3.142513863E2,-4.397643471E1
3.147933473E2,-1.763104418E1
3.153343840E2,-2.212867997E1
3.158779190E2,-4.370718248E1
3.164294071E2,-4.412143518E1
3.169731991E2,-2.286749830E1
3.175412524E2,-4.307629264E1
3.180755208E2,-2.651089625E1
3.186336771E2,-2.968520441E1
3.191828785E2,-2.736541675E1
3.197274381E2,-8.616902166E0
3.202658335E2,-2.494892327E1
3.207973534E2,-2.997828148E1
3.213348673E2,-4.247201483E1
3.218862635E2,-4.060969330E1
3.224226744E2,-2.166893237E1
3.229711981E2,-1.707969606E1
3.235119813E2,-3.461909079E1
3.240316318E2,-3.768456507E1
3.245547338E2,-3.835602490E1
3.250879605E2,-3.685859104E1
3.256240436E2,-2.503587199E1
3.261582751E2,-2.942999509E1
3.266958370E2,-4.338262132E1
3.272497996E2,-3.248335647E1
3.277999119E2,-3.197229885E1
3.283357271E2,-4.062858757E1
3.288839591E2,-3.242975390E1
3.294322261E2,-3.018460286E1
3.299790541E2,-3.376611747E1
3.305221307E2,-3.150107967E1
3.310631996E2,-3.645759991E1
3.316203902E2,-4.604626506E1
3.321656408E2,-3.638833501E1
3.327127556E2,-4.439562383E1
3.332523718E2,-3.938348051E1
3.337920431E2,-5.219076791E1
3.343658468E2,-3.734044149E1
3.349083743E2,-4.325721331E1
3.354474875E2,-4.913927434E1
3.359855747E2,-3.529705128E1
3.365141156E2,-2.817863627E1
3.370508861E2,-2.772743778E1
3.375988449E2,-2.487189153E1
3.381333131E2,-2.560990572E1
3.386894646E2,-2.491834088E1
3.392428382E2,-3.583666186E1
3.397910025E2,-5.811527457E1
3.403137447E2,-5.313876159E1
3.408734093E2,-3.494034941E1
3.414177285E2,-3.338303393E1
3.419824490E2,-3.127958288E1
3.425183914E2,-4.243659426E1
3.430514263E2,-2.360850257E1
3.436020039E2,-3.722144619E1
3.441469516E2,-4.093574214E1
3.446925255E2,-4.575891336E1
3.452352435E2,-3.540883133E1
3.457875582E2,-3.914695757E1
3.463073902E2,-4.041782697E1
3.468629751E2,-3.935718987E1
3.474036882E2,-4.909220444E1
3.479379156E2,-4.941963305E1
3.484692147E2,-5.309392625E1
3.490031802E2,-5.003017559E1
3.495384785E2,-4.679412884E1
3.500779031E2,-4.609499978E1
3.506154746E2,-4.392482843E1
3.511515677E2,-4.244739076E1
3.516942660E2,-3.593831658E1
3.522457320E2,-4.346134151E1
3.527954374E2,-2.946681676E1
3.533493239E2,-3.605999754E1
3.538936287E2,-4.089532211E1
3.544519392E2,-4.215703414E1
3.550051662E2,-5.729392594E1
3.555570219E2,-2.517922558E1
3.560921524E2,-5.417547786E1
3.566166632E2,-5.502327390E1
3.571591755E2,-5.609540028E1
3.577010431E2,-5.798037328E1
3.582476639E2,-6.053229031E1
3.587892762E2,-5.922786908E1
3.593263640E2,-3.740571959E1
3.598775834E2,-4.492037373E1
3.604226103E2,-4.736042028E1
3.609758949E2,-5.963333722E1
3.615053697E2,-5.914702099E1
3.620330787E2,-4.598693641E1
3.625744108E2,-4.199753579E1
3.631226119E2,-4.381806293E1
3.636511022E2,-4.787317981E1
3.642062337E2,-5.578705292E1
3.647490703E2,-5.710846756E1
3.653040072E2,-5.987240140E1
3.658374054E2,-4.619396118E1
3.663735558E2,-5.348315041E1
3.669158424E2,-4.455265750E1
3.674567071E2,-5.857959115E1
3.679893807E2,-5.924489812E1
3.685322389E2,-4.495249608E1
3.690741576E2,-4.251898636E1
3.696285591E2,-4.076092184E1
3.701617254E2,-4.405632622E1
3.707264009E2,-6.341620616E1
3.712630036E2,-4.162129797E1
3.718109261E2,-5.165633189E1
3.723573546E2,-4.820324665E1
3.729077308E2,-4.760537885E1
3.734548975E2,-5.770046502E1
3.740023131E2,-6.173050951E1
3.745590862E2,-5.798171466E1
3.751015595E2,-4.635609225E1
3.756405801E2,-3.812097262E1
3.761884682E2,-3.829400484E1
3.767308642E2,-4.384358586E1
3.772822057E2,-6.077349566E1
3.778419969E2,-5.249118564E1
3.783761103E2,-5.204895295E1
3.789303457E2,-6.240730862E1
3.794775646E2,-3.778959610E1
3.800283350E2,-5.353904188E1
3.805769631E2,-6.112208280E1
3.811174847E2,-6.102648508E1
3.816590389E2,-6.124691695E1
3.822167289E2,-6.240413560E1
3.827687558E2,-3.972653301E1
3.833060250E2,-5.407230448E1
3.838548917E2,-6.069947141E1
3.844299375E2,-6.207280031E1
3.849707581E2,-4.036984213E1
3.855081750E2,-6.029389526E1
3.860428311E2,-5.997015089E1
3.865994290E2,-4.569603700E1
3.871467621E2,-6.006621718E1
3.876839051E2,-6.130151649E1
3.882293567E2,-6.611980177E1
3.887683450E2,-6.125522301E1
3.892984160E2,-5.480371590E1
3.898538190E2,-4.631290995E1
3.904058476E2,-3.985185208E1
3.909634368E2,-3.968545834E1
3.915042111E2,-3.898512412E1
3.920542423E2,-4.013636862E1
3.926002336E2,-5.329711735E1
3.931497306E2,-4.187080764E1
3.936948383E2,-3.399305944E1
3.942416547E2,-6.136294005E1
3.947816939E2,-6.248315581E1
3.953313848E2,-4.463786658E1
3.958764892E2,-4.117021381E1
3.964296843E2,-4.916491195E1
3.969739141E2,-5.409036153E1
3.975175568E2,-3.303449829E1
3.980572132E2,-5.043565037E1
3.986093518E2,-5.654933498E1
3.991566828E2,-1.923065883E1
3.996971980E2,-3.255547384E1
4.002236781E2,-3.426427241E1
4.007854806E2,-2.894520031E1
4.013332685E2,-3.022130169E1
4.018824352E2,-5.989762408E1
4.024497379E2,-5.852074425E1
4.029865060E2,-2.923849405E1
4.035289807E2,-2.058818435E1
4.040747591E2,-1.919667260E1
4.046254837E2,-1.898873531E1
4.051684842E2,-2.687242877E1
4.057171823E2,-2.988053522E1
4.062796107E2,-2.685630253E1
4.068418811E2,-2.972443635E1
4.074082266E2,-4.211217037E1
4.079624684E2,-2.878032372E1
4.084997432E2,-2.939895689E1
4.090464179E2,-3.837258044E1
4.096166981E2,-3.604570676E1
4.101630021E2,-4.986738306E1
4.107056291E2,-1.816085111E1
4.112503176E2,-2.817750739E1
4.117863004E2,-4.086456932E1
4.123298441E2,-5.704159436E1
4.128686190E2,-4.988946501E1
4.134147302E2,-3.834852955E1
4.139511356E2,-4.948865143E1
4.144974081E2,-5.247978074E1
4.150436553E2,-2.321056621E1
4.155977625E2,-2.248994581E1
4.161370098E2,-5.691287875E1
4.166790745E2,-3.687521758E1
4.172206651E2,-2.139281402E1
4.177697931E2,-2.332476888E1
4.183143626E2,-3.759141473E1
4.188700005E2,-2.695078719E1
4.194147464E2,-3.812100414E1
4.199614071E2,-5.017284967E1
4.205003149E2,-4.585812009E1
4.210472439E2,-4.651019693E1
4.215790848E2,-3.738329501E1
4.221187247E2,-5.824626655E1
4.226631603E2,-5.963543951E1
4.232041395E2,-4.952868930E1
4.237428087E2,-4.586254013E1
4.242907142E2,-3.752590168E1
4.248368880E2,-4.381295831E1
4.253898694E2,-4.300322648E1
4.259388382E2,-5.070213030E1
4.264946495E2,-5.843876240E1
4.270239048E2,-5.626318568E1
4.275774463E2,-4.931486070E1
4.281173670E2,-5.664886650E1
4.286840988E2,-5.903870566E1
4.292355088E2,-6.332182554E1
4.297558102E2,-4.095963148E1
4.302961867E2,-5.810514332E1
4.308422246E2,-5.752162936E1
4.313935113E2,-4.431915893E1
4.319294353E2,-4.342094423E1
4.324536618E2,-5.263844454E1
4.330121903E2,-5.706705500E1
4.335588466E2,-3.568824723E1
4.340946844E2,-3.502854160E1
4.346464092E2,-4.451463972E1
4.351937123E2,-5.236034884E1
4.357519616E2,-5.766995359E1
4.362985535E2,-6.104199946E1
4.368453164E2,-5.015279553E1
4.373839796E2,-4.036736498E1
4.379211273E2,-4.735340366E1
4.384716795E2,-5.260203478E1
4.390189891E2,-5.093723505E1
4.395686701E2,-6.109407180E1
4.401096909E2,-5.921775849E1
4.406628881E2,-6.190204760E1
4.412022875E2,-5.930682159E1
4.417561630E2,-6.215489829E1
4.423142952E2,-6.099121313E1
4.428709238E2,-5.581335019E1
4.433946498E2,-6.038762400E1
4.439411600E2,-5.808973389E1
4.444736408E2,-5.821231405E1
